match_date,season,home_team,away_team,home_score,away_score,goles_favor,xg_favor,xg_contra,tiros_totales,tiros_a_puerta,posesion_pct,pases_intentados,pases_completados,presiones,recuperaciones,intercepciones,faltas_cometidas,match_id,kick_off,competition,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
2018-09-23,2018/2019,Barcelona,Girona,2,2,2,1.5,1.07,21,10,67.05,765,696,114,36,11,13,15986,20:45:00.000,Spain - La Liga,available,scheduled,2023-03-31T15:44:45.788046,2021-06-13T16:17:31.694,5,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Ernesto Valverde Tejedor,Eusebio Sacristán Mena,1.1.0,2,2.0
2019-04-02,2018/2019,Villarreal,Barcelona,4,4,4,2.3,2.57,15,9,67.2,713,636,145,35,4,12,16240,21:30:00.000,Spain - La Liga,available,scheduled,2023-07-24T17:45:37.697121,2021-06-13T16:17:31.694,30,Regular Season,Estadio de la Cerámica,,Javier Calleja Revilla,Ernesto Valverde Tejedor,1.1.0,2,
2018-10-07,2018/2019,Valencia,Barcelona,1,1,1,0.4,1.38,10,5,74.95,1035,935,87,36,9,6,16023,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-20T18:02:32.291195,2021-06-13T16:17:31.694,8,Regular Season,Estadio de Mestalla,José Luis González González,Marcelino García Toral,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-03-02,2018/2019,Real Madrid,Barcelona,0,1,1,1.26,1.09,10,4,51.42,543,459,164,51,8,15,16196,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,26,Regular Season,Estadio Santiago Bernabéu,Alberto Undiano Mallenco,Santiago Hernán Solari Poggio,Ernesto Valverde Tejedor,1.1.0,2,
2018-08-25,2018/2019,Real Valladolid,Barcelona,0,1,1,0.76,0.34,11,5,63.05,628,525,88,43,6,12,15956,22:15:00.000,Spain - La Liga,available,scheduled,2022-12-09T22:04:24.608353,2021-06-13T16:17:31.694,2,Regular Season,Estadio Municipal José Zorrilla,Ricardo De Burgos Bengoetxea,Sergio González Soriano,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-03-30,2018/2019,Barcelona,Espanyol,2,0,2,1.06,0.18,13,3,68.33,725,628,125,49,8,16,16231,16:15:00.000,Spain - La Liga,available,scheduled,2023-07-24T17:49:29.379819,2021-06-13T16:17:31.694,29,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Joan Francesc Ferrer Sicilia,1.1.0,2,
2020-02-22,2019/2020,Barcelona,Eibar,5,0,5,3.98,0.67,13,10,69.46,746,638,116,54,10,9,303731,16:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,25,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,José Luis Mendilibar Etxebarria,1.1.0,2,2.0
2020-06-16,2019/2020,Barcelona,Leganés,2,0,2,1.59,0.76,10,5,74.61,899,819,118,45,8,16,303532,22:00:00.000,Spain - La Liga,available,scheduled,2022-12-01T10:49:24.173853,2021-06-13T16:17:31.694,29,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Javier Aguirre Onaindía,1.1.0,2,2.0
2020-06-27,2019/2020,Celta Vigo,Barcelona,2,2,2,1.82,2.59,18,2,67.16,685,600,142,47,4,12,303516,17:00:00.000,Spain - La Liga,available,scheduled,2022-12-01T11:01:34.955134,2021-06-13T16:17:31.694,32,Regular Season,Abanca-Balaídos,,Óscar García Junyent,Enrique Setién Solar,1.1.0,2,2.0
2019-12-18,2019/2020,Barcelona,Real Madrid,0,0,0,0.72,0.95,9,1,51.39,609,533,186,46,8,9,303596,20:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Zinédine Zidane,1.1.0,2,2.0
2019-09-24,2019/2020,Barcelona,Villarreal,2,1,2,0.61,0.54,9,4,56.87,679,597,143,39,5,5,303430,21:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Javier Calleja Revilla,1.1.0,2,2.0
2020-07-05,2019/2020,Villarreal,Barcelona,1,4,3,2.57,0.91,18,13,67.91,855,785,168,28,8,11,303725,22:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,Regular Season,Estadio de la Cerámica,,Javier Calleja Revilla,Enrique Setién Solar,1.1.0,2,2.0
2019-11-02,2019/2020,Levante UD,Barcelona,3,1,1,2.14,0.85,10,6,64.11,693,613,177,43,3,18,303504,16:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,Regular Season,Estadio Ciudad de Valencia,,Francisco José López Fernández,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-12-07,2019/2020,Barcelona,Mallorca,5,2,5,3.27,1.05,25,17,65.27,746,674,172,46,11,19,303451,21:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Vicente Moreno Peris,1.1.0,2,2.0
2019-12-14,2019/2020,Real Sociedad,Barcelona,2,2,2,1.91,2.79,9,4,47.21,541,461,196,26,4,9,303664,16:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,Regular Season,Reale Arena,,Imanol Alguacil Barrenetxea,Ernesto Valverde Tejedor,1.1.0,2,2.0
2020-02-02,2019/2020,Barcelona,Levante UD,2,1,2,2.93,1.42,23,8,67.1,783,705,120,39,9,6,303682,21:00:00.000,Spain - La Liga,available,scheduled,2022-11-12T01:17:24.133378,2021-06-13T16:17:31.694,22,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Francisco José López Fernández,1.1.0,2,2.0
2020-01-25,2019/2020,Valencia,Barcelona,2,0,0,1.17,1.28,14,5,72.96,877,814,101,43,3,17,303400,16:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,Regular Season,Estadio de Mestalla,Jesús Gil Manzano,Albert Celades López,Enrique Setién Solar,1.1.0,2,2.0
2020-07-16,2019/2020,Barcelona,Osasuna,1,2,1,1.01,0.47,18,2,78.64,869,773,99,40,3,7,303634,21:00:00.000,Spain - La Liga,available,scheduled,2020-09-18T13:16:12.825671,2021-06-13T16:17:31.694,37,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Jagoba Arrasate Elustondo,1.1.0,2,2.0
2020-07-19,2019/2020,Deportivo Alavés,Barcelona,0,5,5,2.91,0.41,16,8,67.81,792,724,156,33,0,15,303421,17:00:00.000,Spain - La Liga,available,scheduled,2022-12-01T11:29:05.649590,2021-06-13T16:17:31.694,38,Regular Season,Estadio de Mendizorroza,,Juan Ramón López Muñiz,Enrique Setién Solar,1.1.0,2,2.0
2020-06-23,2019/2020,Barcelona,Athletic Club,1,0,1,1.68,0.69,18,5,73.21,828,715,99,43,5,10,303493,22:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Enrique Setién Solar,Gaizka Garitano Aguirre,1.1.0,2,2.0
2020-07-11,2019/2020,Real Valladolid,Barcelona,0,1,1,1.23,0.77,10,6,64.19,753,664,136,40,5,18,303680,19:30:00.000,Spain - La Liga,available,scheduled,2020-12-18T12:10:38.985394,2021-06-13T16:17:31.694,36,Regular Season,Estadio Municipal José Zorrilla,Antonio Miguel Mateu Lahoz,Sergio González Soriano,Enrique Setién Solar,1.1.0,2,2.0
2020-03-07,2019/2020,Barcelona,Real Sociedad,1,0,1,1.93,0.66,13,6,54.13,564,467,150,42,10,13,303479,18:30:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Imanol Alguacil Barrenetxea,1.1.0,2,2.0
2020-07-08,2019/2020,Barcelona,Espanyol,1,0,1,1.16,0.76,9,2,74.44,859,769,82,29,5,8,303615,22:00:00.000,Spain - La Liga,available,scheduled,2020-09-11T23:12:41.238499,2021-06-13T16:17:31.694,35,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Francisco Joaquín Pérez Rufete,1.1.0,2,2.0
2020-06-30,2019/2020,Barcelona,Atlético Madrid,2,2,1,1.48,1.99,12,5,72.35,798,731,91,35,4,16,303696,22:00:00.000,Spain - La Liga,available,scheduled,2023-04-19T10:52:22.240135,2021-06-13T16:17:31.694,33,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Diego Pablo Simeone,1.1.0,2,2.0
2019-11-09,2019/2020,Barcelona,Celta Vigo,4,1,4,1.56,0.27,9,7,60.88,705,634,158,49,6,19,303487,21:00:00.000,Spain - La Liga,available,scheduled,2022-07-15T23:21:08.621548,2021-06-13T16:17:31.694,13,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Óscar García Junyent,1.1.0,2,2.0
2019-10-29,2019/2020,Barcelona,Real Valladolid,5,1,5,2.38,0.53,18,9,61.11,671,575,191,43,7,10,303600,21:15:00.000,Spain - La Liga,available,scheduled,2022-07-15T22:48:51.522655,2021-06-13T16:17:31.694,11,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Sergio González Soriano,1.1.0,2,2.0
2020-06-13,2019/2020,Mallorca,Barcelona,0,4,4,2.07,0.77,12,7,63.79,738,662,110,46,12,8,303548,22:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,Regular Season,Estadi Mallorca Son Moix,,Vicente Moreno Peris,Enrique Setién Solar,1.1.0,2,2.0
2020-01-04,2019/2020,Espanyol,Barcelona,2,2,2,1.48,0.42,14,7,69.19,750,673,129,41,4,12,303652,21:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,Regular Season,RCDE Stadium,,Abelardo Fernández Antuña,Ernesto Valverde Tejedor,1.1.0,2,2.0
2020-06-19,2019/2020,Sevilla,Barcelona,0,0,0,0.51,0.52,10,3,63.79,770,660,110,34,7,8,303674,22:00:00.000,Spain - La Liga,available,scheduled,2022-12-01T10:51:57.948924,2021-06-13T16:17:31.694,30,Regular Season,Estadio Ramón Sánchez Pizjuán,José Luis González González,Julen Lopetegui Argote,Enrique Setién Solar,1.1.0,2,2.0
2020-03-01,2019/2020,Real Madrid,Barcelona,2,0,0,1.07,0.87,9,4,56.07,684,604,187,43,15,14,303470,21:00:00.000,Spain - La Liga,available,scheduled,2022-12-01T10:40:43.605436,2021-06-13T16:17:31.694,26,Regular Season,Estadio Santiago Bernabéu,Antonio Miguel Mateu Lahoz,Zinédine Zidane,Enrique Setién Solar,1.1.0,2,2.0
2019-10-19,2019/2020,Eibar,Barcelona,0,3,3,1.41,0.33,9,4,56.43,623,529,142,39,6,15,303700,13:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,Regular Season,Estadio Municipal de Ipurúa,,José Luis Mendilibar Etxebarria,Ernesto Valverde Tejedor,1.1.0,2,2.0
2020-02-09,2019/2020,Real Betis,Barcelona,2,3,3,1.43,1.09,10,6,70.78,746,670,82,44,3,17,303707,21:00:00.000,Spain - La Liga,available,scheduled,2022-11-12T01:19:12.101889,2021-06-13T16:17:31.694,23,Regular Season,Estadio Benito Villamarín,,Joan Francesc Ferrer Sicilia,Enrique Setién Solar,1.1.0,2,2.0
2019-09-21,2019/2020,Granada,Barcelona,2,0,0,0.53,1.85,8,1,73.43,691,610,90,39,3,13,303666,21:00:00.000,Spain - La Liga,available,scheduled,2023-02-25T06:54:44.669897,2021-06-13T16:17:31.694,5,Regular Season,Estadio Nuevo Los Cármenes,,Diego Martínez Penas,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-11-23,2019/2020,Leganés,Barcelona,1,2,2,1.6,0.35,11,6,77.1,798,685,120,41,2,12,303715,13:00:00.000,Spain - La Liga,available,scheduled,2023-07-25T00:15:08.494924,2021-06-13T16:17:31.694,14,Regular Season,Estadio Municipal de Butarque,,Javier Aguirre Onaindía,Ernesto Valverde Tejedor,1.1.0,2,2.0
2020-02-15,2019/2020,Barcelona,Getafe,2,1,2,1.66,0.75,12,5,74.71,718,620,93,42,6,12,303377,16:00:00.000,Spain - La Liga,available,scheduled,2022-11-12T01:08:03.360091,2021-06-13T16:17:31.694,24,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,José Bordalás Jiménez,1.1.0,2,2.0
2019-12-01,2019/2020,Atlético Madrid,Barcelona,0,1,1,0.93,1.21,13,5,65.52,724,634,105,39,7,14,303524,21:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,Regular Season,	Estádio Cívitas Metropolitano,Antonio Miguel Mateu Lahoz,Diego Pablo Simeone,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-12-21,2019/2020,Barcelona,Deportivo Alavés,4,1,4,1.59,0.55,8,4,69.22,805,721,141,32,9,12,303517,16:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Asier Garitano Aguirrezábal,1.1.0,2,2.0
2020-01-19,2019/2020,Barcelona,Granada,1,0,1,1.54,0.22,18,6,81.26,1028,943,158,51,6,12,303610,21:00:00.000,Spain - La Liga,available,scheduled,2023-07-25T00:11:42.596169,2021-06-13T16:17:31.694,20,Regular Season,Spotify Camp Nou,,Enrique Setién Solar,Diego Martínez Penas,1.1.0,2,2.0
2019-10-06,2019/2020,Barcelona,Sevilla,4,0,4,1.47,1.73,15,8,56.13,591,533,106,35,13,11,303473,21:00:00.000,Spain - La Liga,available,scheduled,2021-06-11T19:47:11.274,2021-06-13T16:17:31.694,8,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ernesto Valverde Tejedor,Julen Lopetegui Argote,1.1.0,2,2.0
2020-10-31,2020/2021,Deportivo Alavés,Barcelona,1,1,1,2.09,1.13,25,8,78.71,880,784,85,55,4,6,3773386,21:00:00.000,Spain - La Liga,available,available,2023-07-25T03:54:59.280826,2023-07-25T04:25:41.348202,8,Regular Season,Estadio de Mendizorroza,,Pablo Javier Machín Díez,Ronald Koeman,1.1.0,2,2.0
2021-01-09,2020/2021,Granada,Barcelona,0,4,4,1.49,0.45,14,4,71.99,830,765,89,34,9,5,3773565,18:30:00.000,Spain - La Liga,available,available,2023-07-25T03:51:37.437064,2023-07-25T04:30:16.058384,18,Regular Season,Estadio Nuevo Los Cármenes,Ricardo De Burgos Bengoetxea,Diego Martínez Penas,Ronald Koeman,1.1.0,2,2.0
2021-05-16,2020/2021,Barcelona,Celta Vigo,1,2,1,2.16,0.73,21,4,63.36,761,688,159,50,14,9,3773457,18:30:00.000,Spain - La Liga,available,available,2022-12-02T09:26:39.496362,2023-04-27T23:03:53.506485,37,Regular Season,Spotify Camp Nou,,Ronald Koeman,Eduardo Germán Coudet,1.1.0,2,2.0
2021-02-07,2020/2021,Real Betis,Barcelona,2,3,2,0.99,1.4,12,3,64.02,758,688,130,34,13,8,3773631,21:00:00.000,Spain - La Liga,available,available,2023-07-25T03:47:44.278651,2023-07-25T03:56:34.733180,22,Regular Season,Estadio Benito Villamarín,,Manuel Luis Pellegrini Ripamonti,Ronald Koeman,1.1.0,2,2.0
2021-03-06,2020/2021,Osasuna,Barcelona,0,2,2,1.06,1.21,13,6,62.83,759,674,159,44,12,14,3773665,21:00:00.000,Spain - La Liga,available,available,2022-12-02T08:46:42.897589,2023-04-28T02:57:03.412841,26,Regular Season,Estadio El Sadar,Guillermo Cuadra Fernández,Jagoba Arrasate Elustondo,Ronald Koeman,1.1.0,2,2.0
2021-04-10,2020/2021,Real Madrid,Barcelona,2,1,1,1.49,1.32,18,4,67.82,748,666,144,48,4,12,3773497,21:00:00.000,Spain - La Liga,available,available,2022-12-02T09:04:21.859831,2023-04-28T01:35:16.051381,30,Regular Season,Estadio Alfredo Di Stéfano,Jesús Gil Manzano,Zinédine Zidane,Ronald Koeman,1.1.0,2,2.0
2020-12-13,2020/2021,Barcelona,Levante UD,1,0,1,2.06,0.74,24,13,63.76,716,636,92,44,8,6,3773660,21:00:00.000,Spain - La Liga,available,available,2022-12-01T14:49:02.748131,2023-04-28T06:01:10.173360,13,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,Ronald Koeman,Francisco José López Fernández,1.1.0,2,2.0
2020-09-27,2020/2021,Barcelona,Villarreal,4,0,3,2.69,0.18,17,9,56.02,735,651,116,35,8,8,3773593,21:00:00.000,Spain - La Liga,available,available,2023-07-25T04:01:57.790373,2023-07-25T04:44:03.367478,3,Regular Season,Spotify Camp Nou,Guillermo Cuadra Fernández,Ronald Koeman,Unai Emery Etxegoien,1.1.0,2,2.0
2020-10-01,2020/2021,Celta Vigo,Barcelona,0,3,2,0.74,0.47,7,4,56.6,600,504,125,42,7,12,3773466,21:30:00.000,Spain - La Liga,available,available,2023-07-25T03:55:25.794505,2023-07-25T04:40:53.635540,4,Regular Season,Abanca-Balaídos,Carlos del Cerro Grande,Óscar García Junyent,Ronald Koeman,1.1.0,2,2.0
2020-10-24,2020/2021,Barcelona,Real Madrid,1,3,1,1.25,2.9,10,4,52.04,626,547,142,41,4,12,3773585,16:00:00.000,Spain - La Liga,available,available,2023-07-25T03:53:35.185506,2023-07-25T04:29:21.140321,7,Regular Season,Spotify Camp Nou,Juan Martínez Munuera,Ronald Koeman,Zinédine Zidane,1.1.0,2,2.0
2021-01-03,2020/2021,Huesca,Barcelona,0,1,1,2.51,0.39,20,6,69.14,840,759,153,39,4,11,3773552,21:00:00.000,Spain - La Liga,available,available,2021-05-09T12:03:31.185940,2022-08-04T12:00,17,Regular Season,Estadio El Alcoraz,Guillermo Cuadra Fernández,Miguel Ángel Sánchez Muñoz,Ronald Koeman,1.1.0,2,2.0
2020-10-04,2020/2021,Barcelona,Sevilla,1,1,1,1.65,0.69,11,5,54.22,681,594,96,45,0,11,3773672,21:00:00.000,Spain - La Liga,available,available,2023-07-25T03:58:44.264327,2023-07-25T04:37:23.452819,5,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Ronald Koeman,Julen Lopetegui Argote,1.1.0,2,2.0
2020-10-17,2020/2021,Getafe,Barcelona,1,0,0,0.78,1.65,7,1,72.58,659,569,77,48,3,11,3773587,21:00:00.000,Spain - La Liga,available,available,2023-07-25T04:01:45.160583,2023-07-25T04:34:28.413719,6,Regular Season,Coliseum Alfonso Pérez,César Soto Grado,José Bordalás Jiménez,Ronald Koeman,1.1.0,2,2.0
2020-11-21,2020/2021,Atlético Madrid,Barcelona,1,0,0,0.95,0.56,13,4,53.32,651,572,173,39,13,6,3773656,21:00:00.000,Spain - La Liga,available,available,2020-11-24T06:29:13.401420,2022-08-04T12:00,10,Regular Season,	Estádio Cívitas Metropolitano,,Diego Pablo Simeone,Ronald Koeman,1.1.0,2,2.0
2020-12-19,2020/2021,Barcelona,Valencia,2,2,2,2.89,1.64,24,9,71.09,760,667,109,49,9,11,3773377,16:15:00.000,Spain - La Liga,available,available,2023-07-25T03:50:34.381454,2023-07-25T03:51:52.970329,14,Regular Season,Spotify Camp Nou,Alejandro José Hernández Hernández,Ronald Koeman,Javier Gracia Carlos,1.1.0,2,2.0
2021-04-29,2020/2021,Barcelona,Granada,1,2,1,1.23,0.54,16,4,81.22,904,822,106,38,9,11,3773586,19:00:00.000,Spain - La Liga,available,available,2021-07-06T16:43:21.218,2022-08-04T12:00,33,Regular Season,Spotify Camp Nou,Pablo González Fuertes,Ronald Koeman,Diego Martínez Penas,1.1.0,2,2.0
2021-05-08,2020/2021,Barcelona,Atlético Madrid,0,0,0,0.86,0.56,12,6,58.76,634,571,177,25,12,17,3773372,16:15:00.000,Spain - La Liga,available,available,2021-05-10T04:24:10.396826,2022-08-04T12:00,35,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ronald Koeman,Diego Pablo Simeone,1.1.0,2,2.0
2021-05-11,2020/2021,Levante UD,Barcelona,3,3,3,2.81,1.02,17,5,61.06,657,577,211,29,13,5,3773387,22:00:00.000,Spain - La Liga,available,available,2021-05-13T00:20:44.739341,2022-08-04T12:00,36,Regular Season,Estadio Ciudad de Valencia,José Luis Munuera Montero,Francisco José López Fernández,Ronald Koeman,1.1.0,2,2.0
2021-05-02,2020/2021,Valencia,Barcelona,2,3,3,3.09,1.3,14,6,67.93,807,725,72,39,13,14,3773695,21:00:00.000,Spain - La Liga,available,available,2021-05-07T13:24:24.423335,2022-08-04T12:00,34,Regular Season,Estadio de Mestalla,José María Sánchez Martínez,Javier Gracia Carlos,Ronald Koeman,1.1.0,2,2.0
2021-03-15,2020/2021,Barcelona,Huesca,4,1,4,0.96,2.1,12,5,69.12,938,871,187,35,8,10,3773369,21:00:00.000,Spain - La Liga,available,available,2022-12-02T08:56:56.809012,2023-04-28T02:22:22.114288,27,Regular Season,Spotify Camp Nou,Adrián Cordero Vega,Ronald Koeman,Juan José Rojo Martín,1.1.0,2,2.0
2021-04-22,2020/2021,Barcelona,Getafe,5,2,4,1.62,1.5,9,6,80.95,973,885,140,35,10,8,3773661,22:00:00.000,Spain - La Liga,available,available,2021-04-23T20:17:32.331635,2022-08-04T12:00,31,Regular Season,Spotify Camp Nou,Jorge Figueroa Vázquez,Ronald Koeman,José Bordalás Jiménez,1.1.0,2,2.0
2021-03-21,2020/2021,Real Sociedad,Barcelona,1,6,6,2.72,0.68,14,10,68.97,778,710,168,44,10,12,3773597,21:00:00.000,Spain - La Liga,available,available,2021-03-22T21:28:32.452567,2022-08-04T12:00,28,Regular Season,Reale Arena,José Luis Munuera Montero,Imanol Alguacil Barrenetxea,Ronald Koeman,1.1.0,2,2.0
2020-12-16,2020/2021,Barcelona,Real Sociedad,2,1,2,2.65,1.93,14,4,52.76,536,447,182,44,2,20,3773523,21:00:00.000,Spain - La Liga,available,available,2023-07-25T03:54:28.731114,2023-07-25T04:40:11.813772,19,Regular Season,Spotify Camp Nou,José María Sánchez Martínez,Ronald Koeman,Imanol Alguacil Barrenetxea,1.1.0,2,2.0
2020-12-22,2020/2021,Real Valladolid,Barcelona,0,3,3,3.56,0.67,21,10,60.4,717,648,148,27,9,11,3773571,22:00:00.000,Spain - La Liga,available,available,2022-12-01T14:54:17.777866,2023-04-28T05:40:41.883197,15,Regular Season,Estadio Municipal José Zorrilla,Mario Melero López,Sergio González Soriano,Ronald Koeman,1.1.0,2,2.0
2020-12-05,2020/2021,Cádiz,Barcelona,2,1,0,1.53,2.29,21,8,82.26,918,801,80,46,9,8,3773428,21:00:00.000,Spain - La Liga,available,available,2023-07-25T03:50:55.226757,2023-07-25T04:44:09.299901,12,Regular Season,Estadio Nuevo Mirandilla,César Soto Grado,Álvaro Cervera Díaz,Ronald Koeman,1.1.0,2,2.0
2021-01-06,2020/2021,Athletic Club,Barcelona,2,3,3,1.47,0.84,13,9,56.94,685,610,140,40,11,6,3764661,21:00:00.000,Spain - La Liga,available,available,2021-05-07T04:07:28.081860,2022-08-04T12:00,2,Regular Season,San Mamés Barria,Carlos del Cerro Grande,Marcelino García Toral,Ronald Koeman,1.1.0,2,2.0
2021-02-13,2020/2021,Barcelona,Deportivo Alavés,5,1,5,2.69,0.61,17,9,73.69,899,822,97,28,9,12,3773526,21:00:00.000,Spain - La Liga,available,available,2023-07-25T03:50:51.336686,2023-07-25T04:23:57.898904,23,Regular Season,Spotify Camp Nou,Jorge Figueroa Vázquez,Ronald Koeman,Abelardo Fernández Antuña,1.1.0,2,2.0
2021-04-05,2020/2021,Barcelona,Real Valladolid,1,0,1,1.82,0.35,25,10,68.2,742,658,187,49,12,13,3773474,21:00:00.000,Spain - La Liga,available,available,2021-04-12T07:10:50.227712,2022-08-04T12:00,29,Regular Season,Spotify Camp Nou,Santiago Jaime Latre,Ronald Koeman,Sergio González Soriano,1.1.0,2,2.0
2021-02-27,2020/2021,Sevilla,Barcelona,0,2,2,1.93,0.09,9,5,54.26,612,538,130,46,12,10,3773625,16:15:00.000,Spain - La Liga,available,available,2021-11-28T09:47:02.505122,2022-08-04T12:00,25,Regular Season,Estadio Ramón Sánchez Pizjuán,Alejandro José Hernández Hernández,Julen Lopetegui Argote,Ronald Koeman,1.1.0,2,2.0
2021-01-31,2020/2021,Barcelona,Athletic Club,2,1,2,1.73,0.23,12,6,58.17,637,559,92,43,4,13,3773403,21:00:00.000,Spain - La Liga,available,available,2022-12-02T08:36:08.592852,2023-04-28T08:16:45.884638,21,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ronald Koeman,Marcelino García Toral,1.1.0,2,2.0
2020-11-29,2020/2021,Barcelona,Osasuna,4,0,4,4.18,1.11,20,10,70.82,852,766,88,38,11,8,3773547,14:00:00.000,Spain - La Liga,available,available,2020-11-30T09:14:36.663981,2022-08-04T12:00,11,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ronald Koeman,Jagoba Arrasate Elustondo,1.1.0,2,2.0
2021-02-21,2020/2021,Barcelona,Cádiz,1,1,1,2.15,1.08,20,4,81.22,956,857,81,36,13,15,3773415,14:00:00.000,Spain - La Liga,available,available,2023-07-25T03:10:18.051218,2023-07-25T03:17:10.679932,24,Regular Season,Spotify Camp Nou,Juan Martínez Munuera,Ronald Koeman,Álvaro Cervera Díaz,1.1.0,2,2.0
2021-02-24,2020/2021,Barcelona,Elche,3,0,3,2.7,0.67,9,5,64.77,787,723,135,37,14,8,3764440,19:00:00.000,Spain - La Liga,available,available,2023-07-25T03:06:46.373172,2023-07-25T03:12:39.582957,1,Regular Season,Spotify Camp Nou,Isidro Díaz de Mera Escuderos,Ronald Koeman,Francisco Escriba Segura,1.1.0,2,2.0
2021-04-25,2020/2021,Villarreal,Barcelona,1,2,2,3.32,1.37,15,5,56.47,628,556,237,34,18,11,3773689,16:15:00.000,Spain - La Liga,available,available,2022-12-02T09:12:52.250855,2023-04-28T00:44:33.357677,32,Regular Season,Estadio de la Cerámica,Carlos del Cerro Grande,Unai Emery Etxegoien,Ronald Koeman,1.1.0,2,2.0
2020-11-07,2020/2021,Barcelona,Real Betis,5,2,5,4.19,1.01,17,9,59.36,653,573,122,39,5,8,3773477,16:15:00.000,Spain - La Liga,available,available,2023-07-25T03:59:53.393191,2023-07-25T04:21:10.335828,9,Regular Season,Spotify Camp Nou,,Ronald Koeman,Manuel Luis Pellegrini Ripamonti,1.1.0,2,2.0
