50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[53.9, 31.0]",,,,,,,,,,,0.930222,,,,,,,,,,,,,,5cf8c0f9-a65b-4c74-9891-72136e9f365a,3356,,"[54.6, 31.2]",303731,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,178,Barcelona,217,"['52c0b1bc-0c29-4713-bebd-98cf68084412', '75c0c521-41f6-482e-8b5b-b3d559737484', 'b7bcbbf9-1b26-430d-8e9f-009f21f9cd31']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.731,Carry,True
,,,,,"[64.2, 50.6]",,,,,,,,,,,3.776409,,,,,,,,,,,,,,98a4f993-90c5-4c22-aa3f-d34ea8dc7df5,3363,,"[48.2, 23.5]",303731,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ángel Valdés Díaz,6705.0,Left Back,178,Barcelona,217,"['905aae7e-9ca7-4126-8f91-b9ce147eeb02', 'f1684b46-9d8c-404b-bf22-da66ce7c4798']",47,,,,,,,,,,,,,,,,,,Eibar,322,00:39:47.984,Carry,
,,,,,"[61.9, 48.9]",,,,,,,,,,,9.330049,,,,,,,,,,,,,,486c0185-e590-4d48-a95a-d71bba141f49,3366,,"[42.4, 52.4]",303731,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,178,Barcelona,217,"['4c754e72-5063-4ceb-999d-f62be5c92493', 'a2c94dd0-ee21-40f7-91f6-e12dd1564061', 'bf325b49-164c-4ab0-b028-13bdfad2aa91']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.655,Carry,True
,,,,,"[69.6, 51.9]",,,,,,,,,,,2.016954,,,,,,,,,,,,,,b060788c-4259-40fb-ba29-2ec7c1e0ce20,3370,,"[61.9, 48.9]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,178,Barcelona,217,"['4c754e72-5063-4ceb-999d-f62be5c92493', '70e5ff1d-3875-4781-9312-25e02ae409ff', '982384cb-d47a-4684-9bb1-cd8a4b1e26c4']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:03.985,Carry,True
,,,,,"[78.3, 36.3]",,,,,,,,,,,0.301008,,,,,,,,,,,,,,69a48ecb-b918-4c90-bb8c-cc7e3bea4f10,3373,,"[78.3, 36.3]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,178,Barcelona,217,"['02ced844-992a-4673-ae6a-485fcd1866b4', '96eab09e-d341-4e80-bc84-da8bf197a463']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.933,Carry,
,,,,,"[92.7, 16.6]",,,,,,,,,,,3.629116,,,,,,,,,,,,,,9d7a63b8-573f-43db-8e4e-bcf249d10b7e,3378,,"[96.1, 9.4]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,178,Barcelona,217,"['7d8b2001-826b-4342-9b96-5595e6923f1c', '84d482f0-c79f-41f6-a6ce-b8781aed3c59']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:10.417,Carry,
,,,,,"[80.7, 20.9]",,,,,,,,,,,2.586717,,,,,,,,,,,,,,c5145560-0bb6-420d-9615-d54f93e258af,3381,,"[84.1, 26.3]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,178,Barcelona,217,"['25f74b13-1527-4016-ac09-5bfe1dccc1bf', '2c9bf47b-27ae-4a89-b0bd-c6ce1020e0b4', 'd475f37d-9324-4b8b-a478-6107717ca1a5']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.169,Carry,True
,,,,,"[81.8, 20.1]",,,,,,,,,,,0.398495,,,,,,,,,,,,,,49cddd26-64e0-41b4-b531-f4ec24e28cc1,3385,,"[80.7, 20.9]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,178,Barcelona,217,"['2c9bf47b-27ae-4a89-b0bd-c6ce1020e0b4', '723b3364-2ff6-4f3c-8909-2a6950d26d0a', 'd9e34c51-b463-4dbe-9706-10a1eeb96cca']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:17.756,Carry,True
,,,,,"[85.2, 19.2]",,,,,,,,,,,1.181375,,,,,,,,,,,,,,289db679-968b-4fa2-b837-75034b47ef3e,3388,,"[87.1, 17.1]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,178,Barcelona,217,"['38992162-6483-4239-97a3-8d418e64d452', '73b88216-12f1-4aad-88ad-80fdb92dc89e', '99f1a93f-23a8-4075-aa7b-54f7a503b9d9']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.937,Carry,True
,,,,,"[65.3, 17.3]",,,,,,,,,,,1.731778,,,,,,,,,,,,,,adb23e07-7cb3-4be2-90fd-46b5251dd813,3392,,"[70.8, 11.9]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,178,Barcelona,217,"['f93cff9e-8090-4475-9522-ce05a6c4bd6a', 'fca18dee-51b1-4458-92e3-e32d04d7ca9d']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.568,Carry,
,,,,,"[96.5, 62.6]",,,,,,,,,,,5.345928,,,,,,,,,,,,,,3ea7ed25-9899-490f-aa87-2267854329b7,3397,,"[71.1, 72.5]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,178,Barcelona,217,"['3e9da577-15d0-47ce-9f7a-4b9ba047c675', 'dcf4069c-75d1-4c99-a96e-3cf693e8fbcc']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.433,Carry,
,,,,,"[16.7, 14.1]",,,,,,,,,,,1.945429,,,,,,,,,,,,,,e8f484d0-8850-4031-be29-ed5f0adde933,3401,,"[16.3, 14.7]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,179,Eibar,322,"['07c07d1f-7b90-43e7-9a5f-e07779608d08', 'f74c32ca-5712-4098-9469-999da064ae00']",33,,,,,,,,,,,,,,,,,,Eibar,322,00:40:33.279,Carry,
,,,,,"[28.9, 23.9]",,,,,,,,,,,0.431464,,,,,,,,,,,,,,0ffef78c-3216-4ab3-9543-1c3b880fe187,3404,,"[27.9, 22.8]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,179,Eibar,322,"['25b89b1d-ac2a-4e0c-b15d-40f0b6db12c6', '7456d530-442c-4105-94b8-703c6fcd429a']",36,,,,,,,,,,,,,,,,,,Eibar,322,00:40:36.363,Carry,
,,,,,"[42.8, 28.8]",,,,,,,,,,,1.46358,,,,,,,,,,,,,,3d552ce6-4a90-45b0-a453-4656d649be9b,3408,,"[43.5, 29.0]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Left Wing,179,Eibar,322,"['20a87052-4004-45e6-93d6-c63f8d4b3ffe', '5d180ce7-5d91-4374-90ad-2fb9994cfed2', 'caa903ef-592c-4d22-b672-7435ebf4d2e7']",38,,,,,,,,,,,,,,,,,,Eibar,322,00:40:38.112,Carry,True
,,,,,"[71.5, 55.1]",,,,,,,,,,,5.063566,,,,,,,,,,,,,,c5970c8a-6daf-423c-9141-6fff0c199a6e,3411,,"[56.3, 68.0]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,179,Eibar,322,"['af8418a8-9fcc-4006-a28a-79a55761bbd2', 'bfc5d030-83d4-4a13-828b-41cdc587f20c']",42,,,,,,,,,,,,,,,,,,Eibar,322,00:40:42.585,Carry,
,,,,,"[70.0, 69.9]",,,,,,,,,,,0.053177,,,,,,,,,,,,,,2f916a95-fabc-4f83-a7c9-4fa0a0d370e4,3414,,"[70.0, 69.9]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Tejero Sacristán,23981.0,Right Back,179,Eibar,322,"['39b4af52-2861-4271-a5a1-5a2c296f0023', '6cdb8635-5f9d-4070-9ac3-04b18f4ceac5']",49,,,,,,,,,,,,,,,,,,Eibar,322,00:40:49.007,Carry,
,,,,,"[62.3, 60.3]",,,,,,,,,,,1.150926,,,,,,,,,,,,,,dff57de6-56a7-4fe6-83d3-c36535349a51,3417,,"[62.3, 60.3]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,179,Eibar,322,"['25eac131-9fcd-4a49-888a-e073cc2d7df6', 'f8891bc2-a0a8-4a76-9f7c-183ff744197e']",50,,,,,,,,,,,,,,,,,,Eibar,322,00:40:50.472,Carry,
,,,,,"[55.9, 43.1]",,,,,,,,,,,1.184776,,,,,,,,,,,,,,9709721e-b0d2-4439-8da7-7832e13bae7d,3420,,"[55.7, 49.1]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,179,Eibar,322,"['4ebf75c7-680d-4bed-9149-bd2314701066', 'be1e7800-4eda-43cc-a6c3-de825264899a']",53,,,,,,,,,,,,,,,,,,Eibar,322,00:40:53.425,Carry,
,,,,,"[57.4, 4.9]",,,,,,,,,,,1.908098,,,,,,,,,,,,,,70e13736-ffa1-4956-aa6d-92481e342d52,3423,,"[57.4, 4.9]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,179,Eibar,322,"['257e0652-e06c-488a-b596-abc043b0f89d', '49693eaf-e56b-413d-9c17-0dc20bea86c7']",56,,,,,,,,,,,,,,,,,,Eibar,322,00:40:56.065,Carry,
,,,,,"[79.0, 3.4]",,,,,,,,,,,1.157488,,,,,,,,,,,,,,79c77ee2-8432-451f-813a-07efd05ecb09,3426,,"[79.0, 3.4]",303731,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Left Wing,179,Eibar,322,"['761a53ad-8e6a-4159-bf90-3e8266c8e38c', '9562201c-ae7a-40a6-93f7-34680b797590']",59,,,,,,,,,,,,,,,,,,Eibar,322,00:40:59.491,Carry,
,,,,,"[78.3, 13.4]",,,,,,,,,,,0.161487,,,,,,,,,,,,,,28a6b230-6fb5-494d-ba64-12d632b18ba9,3429,,"[78.3, 13.4]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Center Attacking Midfield,179,Eibar,322,"['273815bb-9218-42d8-9e4a-5f579ca2c41f', 'ddf931db-5b9f-41aa-a5d8-a6fd0c783033']",1,,,,,,,,,,,,,,,,,,Eibar,322,00:41:01.440,Carry,
,,,,,"[75.4, 1.9]",,,,,,,,,,,0.134539,,,,,,,,,,,,,,210c94b0-673b-4e89-b819-450a80518d00,3432,,"[75.4, 1.9]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Left Wing,179,Eibar,322,"['c0e633ac-b5c0-4bb1-a5e6-2bbc6c70afab', 'e9a97032-fb76-487f-ad7c-cca0997266f1']",2,,,,,,,,,,,,,,,,,,Eibar,322,00:41:02.282,Carry,
,,,,,"[62.7, 3.1]",,,,,,,,,,,0.771339,,,,,,,,,,,,,,a4b77f4e-027f-4f53-ac8b-5f4575b40e1c,3435,,"[62.7, 3.1]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,179,Eibar,322,"['3eef5cf6-962b-44f7-8217-4f643c570863', '7784a93d-1acd-467a-9ba5-76f2feb58bbc']",3,,,,,,,,,,,,,,,,,,Eibar,322,00:41:03.488,Carry,
,,,,,"[62.3, 18.5]",,,,,,,,,,,0.038061,,,,,,,,,,,,,,50d1db56-0005-4595-a4c9-c32fb573f5cd,3438,,"[62.1, 18.5]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,179,Eibar,322,"['061cf5dd-39f2-4cf1-a719-aa206c3426ae', '98841376-baf7-46f5-b2e1-f5effe1c207d']",5,,,,,,,,,,,,,,,,,,Eibar,322,00:41:05.354,Carry,
,,,,,"[36.9, 26.7]",,,,,,,,,,,3.63478,,,,,,,,,,,,,,aae850fb-7534-42ac-b5a0-2a852bc53792,3441,,"[39.4, 16.0]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Left Center Back,179,Eibar,322,"['16818c21-7ee6-4ead-9392-bd9b921f1501', 'e7eef010-3f41-4efb-8a90-2ff96f4ec278']",7,,,,,,,,,,,,,,,,,,Eibar,322,00:41:07.175,Carry,
,,,,,"[90.5, 63.9]",,,,,,,,,,,2.616402,,,,,,,,,,,,,,c685657d-95a3-42a6-913a-721390180dd9,3446,,"[82.8, 66.0]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,179,Eibar,322,"['048d3e91-ba31-487f-86f8-0c641c7d1ec2', '4f72620d-17e3-47fe-b55e-2829acef74b3']",15,,,,,,,,,,,,,,,,,,Eibar,322,00:41:15.244,Carry,
,,,,,"[13.9, 38.2]",,,,,,,,,,,1.632177,,,,,,,,,,,,,,92347521-ddaf-41a9-9237-4c9a1f8222ce,3450,,"[16.3, 41.7]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,180,Barcelona,217,"['54fffaf0-ab9b-4510-9315-e600392c42f9', '67b42e37-dfce-4fcf-bccf-2dfe31555269']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.640,Carry,
,,,,,"[16.5, 36.5]",,,,,,,,,,,1.950674,,,,,,,,,,,,,,3ee88c1b-2563-4b51-986b-52918768c02c,3454,,"[25.3, 31.8]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,180,Barcelona,217,"['5e250d8f-445b-4dfe-a167-13c9df0ab54a', '7ca57354-4d7b-49f6-9e86-f9b99e1de880', '7d6317e4-fd06-4c68-ab66-0382c2a2f3c7', 'c8dba934-2bb5-48a0-9d8e-119d5c3be7b9']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.444,Carry,True
,,,,,"[3.9, 40.4]",,,,,,,,,,,0.039999,,,,,,,,,,,,,,62cef5e4-1c61-418e-b49b-ff7826528fd9,3458,,"[4.1, 40.4]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,180,Barcelona,217,"['da6cee8c-3255-47b2-ae44-e42b6ab49695', 'ff527f23-68a0-4c0b-a189-d79d2d6989fc']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.658,Carry,
,,,,,"[9.0, 25.6]",,,,,,,,,,,0.720536,,,,,,,,,,,,,,9de46f8e-e90f-4b8f-9a36-b7723c2a6317,3461,,"[9.0, 25.6]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,180,Barcelona,217,"['54dc265f-3705-492a-bc74-1da6aed01b7a', 'b40bbfaf-ba83-4d32-b8d6-0517d530573b']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.431,Carry,
,,,,,"[21.6, 63.5]",,,,,,,,,,,0.671542,,,,,,,,,,,,,,d6d5cd50-e2e1-4201-86f0-cad5ff1eab3d,3464,,"[21.9, 63.3]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,180,Barcelona,217,"['1dc5d1ff-aae2-4d3f-935b-a36cf2b618b8', '90fbc32c-d0a1-44a4-86e1-248d285989f6']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.333,Carry,
,,,,,"[56.5, 47.0]",,,,,,,,,,,1.45136,,,,,,,,,,,,,,c289e86f-5358-4ff4-97b4-2ffa195f6d76,3469,,"[49.0, 41.2]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,180,Barcelona,217,"['35c7d6d5-854c-423a-b223-5cef9d1dee97', 'e652e2bd-7818-403f-81aa-77c341d40c8c']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.829,Carry,
,,,,,"[94.2, 38.7]",,,,,,,,,,,4.153767,,,,,,,,,,,,,,f2209459-901f-4829-b9a8-14a475403adb,3472,,"[67.4, 40.2]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,180,Barcelona,217,"['a0e86c00-dc4d-47ab-ad06-c6d3642948f4', 'f22c5e74-183b-4f05-8218-bd301aa9cfe6']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.517,Carry,
,,,,,"[107.2, 57.3]",,,,,,,,,,,1.32364,,,,,,,,,,,,,,6643eb8b-9594-422b-914d-849d78603b1b,3479,,"[106.8, 57.7]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Wing,180,Barcelona,217,"['0c46313f-eed8-430c-bce5-1cedf028f96b', 'fef024cf-66fc-4d4b-8576-06e89e2663ee']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:43.095,Carry,
,,,,,"[117.0, 26.0]",,,,,,,,,,,4.755686,,,,,,,,,,,,,,6dbf9ca5-7138-4b34-840d-f941ea048f6b,3482,,"[113.8, 27.8]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,180,Barcelona,217,"['01568ca4-e905-47c4-ac50-97b56dc6af7c', '355d9fb1-66cd-4188-8d73-2e1ea0e19756', 'e0ec6603-6c5d-4e54-86e2-398fb587fde5']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:46.224,Carry,True
,,,,,"[114.5, 40.2]",,,,,,,,,,,1.997808,,,,,,,,,,,,,,222989bf-a840-4c6f-9f99-13ceac64b6b1,3489,,"[113.4, 42.7]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,180,Barcelona,217,"['03100986-b1d4-40f2-a516-6d5b63a87dd4', '22d48440-a8a2-43d2-beb0-a4a009580897', '8fedbed3-7a05-4121-8503-97c6d37b373d']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.553,Carry,True
,,,,,"[116.2, 36.1]",,,,,,,,,,,0.320752,,,,,,,,,,,,,,0f6e1a2a-66a1-4040-bd03-04ca77e7c962,3492,,"[114.5, 40.2]",303731,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,180,Barcelona,217,"['17c2fd69-d646-41c9-8b1f-b34c210463dd', '22d48440-a8a2-43d2-beb0-a4a009580897', '8fedbed3-7a05-4121-8503-97c6d37b373d']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.551,Carry,True
,,,,,"[38.8, 10.0]",,,,,,,,,,,1.415298,,,,,,,,,,,,,,a19dd838-983e-44a7-bf83-30df34249324,3499,,"[37.7, 10.4]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Ángel Valdés Díaz,6705.0,Left Back,181,Eibar,322,"['35c06201-901c-48cc-961d-758a64783fd6', '6614b50f-5290-4dba-9b4f-1103a64eed37']",12,,,,,,,,,,,,,,,,,,Eibar,322,00:43:12.144,Carry,
,,,,,"[58.0, 5.3]",,,,,,,,,,,0.111489,,,,,,,,,,,,,,7562029c-05fa-490f-b6d0-898f0ab80a77,3502,,"[57.4, 5.5]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Ezequiel De Blasis,8555.0,Left Wing,181,Eibar,322,"['3efa70b7-a8d7-4280-8dd5-a5d76ed39e57', '4b2b9449-17b4-4844-8bce-705b925c35b3']",14,,,,,,,,,,,,,,,,,,Eibar,322,00:43:14.825,Carry,
,,,,,"[39.6, 5.9]",,,,,,,,,,,0.115226,,,,,,,,,,,,,,98f2431d-cd7d-489f-b979-fd6b6feff5bc,3505,,"[39.6, 5.9]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Ángel Valdés Díaz,6705.0,Left Back,181,Eibar,322,"['6f0d11d0-8b13-487b-ac16-d22253ba746c', 'ed4f7782-c477-443a-a4ac-612bf69cad07']",16,,,,,,,,,,,,,,,,,,Eibar,322,00:43:16.275,Carry,
,,,,,"[49.9, 1.6]",,,,,,,,,,,1.113926,,,,,,,,,,,,,,1d117126-b822-47e2-8b8f-28c6f87dc083,3508,,"[49.9, 1.6]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Ezequiel De Blasis,8555.0,Left Wing,181,Eibar,322,"['87854ed9-c935-4930-a40c-a81f667afc85', 'd40e01e0-d6ea-45e5-bd24-c23df9d2f4a5']",17,,,,,,,,,,,,,,,,,,Eibar,322,00:43:17.344,Carry,
,,,,,"[65.5, 7.4]",,,,,,,,,,,1.770496,,,,,,,,,,,,,,00ddca1a-015b-4453-a353-79bd806241b2,3511,,"[55.7, 13.0]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,181,Eibar,322,"['1127bbbf-82f0-419e-9bd2-3ab7c902a882', '13911900-8abb-422b-8f94-f88a03293f29', 'ccbedb5c-584a-447e-b884-8276e2d28aff']",19,,,,,,,,,,,,,,,,,,Eibar,322,00:43:19.447,Carry,True
,,,,,"[72.8, 5.9]",,,,,,,,,,,2.117264,,,,,,,,,,,,,,73301a48-9f43-481d-a86c-3f814933964d,3516,,"[70.6, 2.1]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,181,Eibar,322,"['5dfe822a-7498-485b-88ee-caccac5163bf', 'a5cbbb6b-5a9b-4706-a552-ffce0c253347', 'eefabec2-11ee-4747-82ed-379b85ae04b3']",22,,,,,,,,,,,,,,,,,,Eibar,322,00:43:22.430,Carry,True
,,,,,"[22.1, 5.5]",,,,,,,,,,,0.854614,,,,,,,,,,,,,,967bb55e-2127-4407-8fbc-868eb6da1de2,3529,,"[27.2, 9.6]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Esteban Rodrigo Burgos,23803.0,Right Center Back,181,Eibar,322,"['0da4c494-9a91-449b-a5dc-fd7822e6430e', '37fa2fc9-e086-4a2d-a7de-10887c7783a5', 'b25e1d7d-f524-43f3-b2e1-b879badb6cc8']",31,,,,,,,,,,,,,,,,,,Eibar,322,00:43:31.450,Carry,True
,,,,,"[56.5, 16.2]",,,,,,,,,,,0.528309,,,,,,,,,,,,,,2aebde32-8348-4556-b8f7-7425066f190a,3535,,"[57.6, 15.3]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Enrique González Casín,23808.0,Center Forward,181,Eibar,322,"['00ed28c3-b9f0-46e9-b005-d7b29bdccf44', 'bbc385c1-1b5c-4f90-81be-0418adaa0822', 'f4679468-e48c-4e89-bdcf-fbed7573a989']",34,,,,,,,,,,,,,,,,,,Eibar,322,00:43:34.821,Carry,True
,,,,,"[65.3, 61.1]",,,,,,,,,,,0.818159,,,,,,,,,,,,,,3d3ddc9b-beb5-4e30-886e-6579d1232761,3539,,"[65.7, 61.1]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,182,Barcelona,217,"['33ee9368-bfae-40d1-b12f-289d5cdfed2d', '6942482e-f8d2-4505-adfc-e9dbe27f785e']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:37.000,Carry,
,,,,,"[50.9, 50.9]",,,,,,,,,,,0.74222,,,,,,,,,,,,,,ce99fff8-f1af-47b9-8d45-343740315568,3542,,"[50.9, 50.9]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,182,Barcelona,217,"['39924993-c0c5-4152-8e17-aa048202b3ae', '3b04ee96-a0ca-4fe6-a91c-8268de8bbb35']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:38.865,Carry,
,,,,,"[86.2, 28.0]",,,,,,,,,,,2.946833,,,,,,,,,,,,,,8c27f4ef-43a8-4065-a650-b0dcb1c22138,3545,,"[68.3, 42.7]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,182,Barcelona,217,"['1689b4e1-230c-4aff-b4bb-033ae931d8d1', 'bbeb68e6-5636-4bfd-aa15-d6237d199572', 'dec34829-c5af-4db7-8900-b330d224c6cb']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.848,Carry,True
,,,,,"[108.5, 29.5]",,,,,,,,,,,1.079621,,,,,,,,,,,,,,7d49fce1-9fda-43ea-8e62-a00b98be59b4,3551,,"[97.2, 33.1]",303731,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,182,Barcelona,217,"['46f6b464-d5eb-4a2e-b625-e035d42d82e5', '73ed14df-cf96-4245-8166-939fb66b4980', '7861c0f0-374d-4313-9bb3-b8e5aa5f6627']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:44.681,Carry,True
