ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,1a92b9f8-426c-442b-8cb6-d4fd70626838,3123,,"[80.5, 56.3]",69272,60,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,103,Barcelona,217,['e8760bd1-c0b2-483d-aef0-34abc149a0bf'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:15:46.569,Dribble,True,2010/2011
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,829d6697-6fe5-4d88-9abf-e94d944e8758,3396,,"[80.4, 59.6]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,113,Barcelona,217,['74ba65b0-aa37-44d9-baaa-c624edc7ce17'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.022,Dribble,True,2010/2011
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,52f7565a-d3ea-4081-bb60-ca6e8399a469,3399,,"[102.7, 67.8]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,113,Barcelona,217,['08d97e10-5659-4060-b592-d6002745eb84'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.213,Dribble,True,2010/2011
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,f7dcfa9d-e815-4242-bacd-46d5c1ac5965,3570,,"[95.3, 45.7]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,['e37e60f1-0031-467a-8f6c-f31f48579d3f'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.397,Dribble,True,2010/2011
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,777ad770-80ea-4925-a680-bb75f1073f6d,3573,,"[94.5, 42.6]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,['268c74e3-8654-4969-8e6e-28262156e33a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:26:21.449,Dribble,True,2010/2011
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,5ad98bbf-92db-406f-9c1c-f3373527ae12,3577,,"[98.0, 37.1]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,['74a1709e-6804-45b9-a2ca-eb36ba9794c6'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.853,Dribble,True,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,52611739-87b3-44e5-a482-899eeaa8cf83,144,,"[9.7, 43.2]",69272,2,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,2,Barcelona,217,['a8141914-cd37-4773-9961-42d1e2240a46'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:02:00.052,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,681912c4-4d41-477b-a43d-6441ba5cc670,210,,"[68.4, 38.4]",69272,2,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,,59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.472,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,ea2f201a-0440-4a14-ba2a-938a07cb82fb,324,,"[69.0, 74.8]",69272,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,5,Barcelona,217,['dc55eb08-19dc-48cb-adb8-ef60d7c48fe4'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.392,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,9ca6d5b1-82e1-4a0b-afa0-4fd4d3cd3015,514,,"[31.7, 56.9]",69272,8,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valmiro Lópes Rocha,25872.0,Right Wing,11,Barcelona,217,['231cc2a8-0c1f-4670-b07b-cca043c132ea'],30,,,,,,,,,,,,,,,,,Levante UD,221,00:08:30.391,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,5cf23bd3-27d2-4d34-809a-4f7b315ef14e,519,,"[78.7, 22.3]",69272,8,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,['aea23f66-3373-42e4-9f2d-b3a02511a447'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.362,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,48039daf-f46e-4211-a9a2-99ede0758cca,586,,"[7.2, 33.2]",69272,9,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,13,Barcelona,217,['3a83dd5b-1c2f-44e4-b643-8eb4451209a9'],46,,,,,,,,,,,,,,,,,Levante UD,221,00:09:46.595,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,4856425a-093c-46e2-b5d5-1fed4d0f510d,657,,"[38.1, 5.5]",69272,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,21,Barcelona,217,['174e4aae-c9f2-4f41-b74f-ab1d1a362446'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.777,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,bc747bd6-61ee-405c-8748-5f7f6c7f1e48,674,,"[13.6, 43.4]",69272,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,21,Barcelona,217,['95f1628c-3c05-4056-85ed-3edff8bc9f32'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:11:53.027,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,d32842c5-f30d-4753-8271-72ebd292e5bc,703,,"[117.1, 68.7]",69272,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:12:36.565,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,e204bde8-1d45-426b-95ec-145e827f811f,708,,"[18.2, 7.5]",69272,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Sebastián Nadal Martorell,25927.0,Left Wing,22,Levante UD,221,,41,,,,,,,,,,,,,,,,,Levante UD,221,00:12:41.450,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,bd2f5253-c7d5-4368-8685-2b40d03a901c,804,,"[111.2, 18.1]",69272,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,23,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.132,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,b4a1d564-78a0-405c-95aa-dd0dd8a8a83b,823,,"[16.0, 28.2]",69272,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,25,Barcelona,217,['6c9c0130-1274-4118-b87b-0fff9e53eace'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.679,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,2f4a6c93-45c9-4b8e-b5c6-f49ac0537661,836,,"[103.7, 26.3]",69272,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,25,Barcelona,217,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.410,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,e4ed354a-c7f5-4e65-a95a-41c45c75ddc7,841,,"[83.4, 23.9]",69272,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Barcelona,217,,57,,,,,,,,,,,,,,,,,Barcelona,217,00:14:57.213,Ball Recovery,,2010/2011
,True,,,,,,,,,,,,0.0,,,,,,,,,,,6e1894f1-63db-4d95-b116-956665858c4c,932,,"[16.9, 36.3]",69272,16,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Left Center Midfield,25,Barcelona,217,['29fae783-4484-47e8-bc0d-cc6c72711a65'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:16:10.697,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,8c6b7ff5-4954-4e86-9c00-7599aae01094,933,,"[104.4, 46.5]",69272,16,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,25,Barcelona,217,,11,,,,,,,,,,,,,,,,,Barcelona,217,00:16:11.248,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,7c908fb7-6bae-4de7-9750-7b2f2d77b5aa,937,,"[15.3, 30.8]",69272,16,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victoriano Rivas Álvaro,26131.0,Left Center Back,26,Levante UD,221,,12,,,,,,,,,,,,,,,,,Levante UD,221,00:16:12.473,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,1a28f1cd-cc5e-4fa1-ae08-eca4a794e481,1004,,"[78.2, 71.9]",69272,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,27,Barcelona,217,,32,,,,,,,,,,,,,,,,,Barcelona,217,00:17:32.584,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,be332ba6-d5ac-4ff6-91dc-96916c15fb06,1043,,"[37.3, 12.9]",69272,18,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,29,Barcelona,217,['cc456fd8-5525-4ea1-98e3-8ad473de9bb4'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.428,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,87b369c4-e54b-4e5f-be9e-def705fa0fd2,1101,,"[32.2, 36.5]",69272,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victoriano Rivas Álvaro,26131.0,Left Center Back,31,Barcelona,217,['34efab67-86d9-4639-b99e-94f8f71f3e72'],6,,,,,,,,,,,,,,,,,Levante UD,221,00:19:06.601,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,8091efae-6d2d-4b9a-82a6-24a7a707bd2b,1112,,"[66.6, 37.4]",69272,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,31,Barcelona,217,['edc20c53-1d50-482a-a69a-d2f1e1a1f162'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.459,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,03e6d280-dcfa-4611-abb6-9c02a69e3891,1125,,"[34.8, 27.1]",69272,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Martínez Ballesteros,26444.0,Right Center Back,32,Levante UD,221,['d607c10e-689c-47d6-8848-0d2ffa7c177b'],21,,,,,,,,,,,,,,,,,Levante UD,221,00:19:21.538,Ball Recovery,True,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,d8d23565-e9bd-4ee9-ba76-98a2a322e947,1146,,"[96.9, 24.7]",69272,20,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Left Center Midfield,33,Levante UD,221,,10,,,,,,,,,,,,,,,,,Levante UD,221,00:20:10.529,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,c49ffa31-a26d-4e3e-abeb-0afa92a923fe,1458,,"[11.8, 17.2]",69272,28,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,46,Levante UD,221,['93fa136e-d8dd-40ba-8ccd-d364ac71e6ae'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:28:23.470,Ball Recovery,True,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,e0447209-4409-42f1-906a-fd9711b54555,1466,,"[65.2, 46.3]",69272,28,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Victoriano Rivas Álvaro,26131.0,Left Center Back,46,Levante UD,221,['a73203a3-3dd5-4e11-bd36-7a0a54a08cde'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:28:31.396,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,03d76076-b63a-4e13-9cd4-b99025fe403a,1470,,"[3.2, 51.3]",69272,28,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,47,Barcelona,217,['8482955e-323d-44e2-b5f6-0cc79877a007'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.241,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,301a1652-2378-42ef-812a-9250853a8d39,1533,,"[86.5, 29.7]",69272,29,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Pallardó González,26026.0,Center Defensive Midfield,49,Levante UD,221,,59,,,,,,,,,,,,,,,,,Levante UD,221,00:29:59.292,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,e9e9193f-caa3-46ac-8da4-1736f81f3d2d,1727,,"[78.1, 10.7]",69272,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Sebastián Nadal Martorell,25927.0,Left Wing,54,Levante UD,221,,48,,,,,,,,,,,,,,,,,Levante UD,221,00:33:48.011,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,b163b60b-29ba-44f0-8604-e8385426f39a,1772,,"[20.6, 44.5]",69272,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valmiro Lópes Rocha,25872.0,Right Wing,55,Barcelona,217,['43b17fed-e6be-49a3-972a-b0b5b010203e'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:34:28.625,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,ce336240-aa9a-4e42-beb9-d514e8788316,1799,,"[68.8, 26.9]",69272,35,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,56,Levante UD,221,"['021f8c5b-4c77-48f0-81bf-0a986d797fd0', '8178ac96-9d31-4f73-82bf-0a86be2014cd']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:35:12.304,Ball Recovery,True,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,48d4ff26-005e-4e09-a3bf-fa0751b849fb,1819,,"[31.7, 42.2]",69272,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,58,Barcelona,217,['4d1b6837-7306-4819-b079-6db6fccbc8a8'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:35:30.389,Ball Recovery,,2010/2011
,True,,,,,,,,,,,,0.0,,,,,,,,,,,62227bd6-35d0-4d07-b8a1-77037608fb8f,1890,,"[20.8, 46.8]",69272,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,62,Levante UD,221,['8c8fbcfb-c6f3-4b2e-864f-ca5be6dc1ca8'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.080,Ball Recovery,,2010/2011
,True,,,,,,,,,,,,0.0,,,,,,,,,,,970bddb9-f963-4453-a458-efdd563dd50c,1892,,"[90.4, 23.7]",69272,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Pallardó González,26026.0,Center Defensive Midfield,62,Levante UD,221,,35,,,,,,,,,,,,,,,,,Levante UD,221,00:36:35.152,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,a8014d70-a960-4751-832e-2611d83b9cbb,1893,,"[21.6, 56.9]",69272,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,,35,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.970,Ball Recovery,,2010/2011
,True,,,,,,,,,,,,0.0,,,,,,,,,,,5b8f6de8-0c5a-4df6-8e5e-b34584ed0e1c,1917,,"[58.5, 4.1]",69272,36,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,64,Levante UD,221,['e8cc5022-c0a9-4996-b602-ff6d6b429f07'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:36:58.316,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,eb3fa1ac-a198-452f-947e-41d6a35e177d,2076,,"[44.4, 52.3]",69272,40,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.460,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,9329f13d-838c-469d-a122-3d64535d7de7,2088,,"[54.8, 36.4]",69272,40,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,69,Barcelona,217,,9,,,,,,,,,,,,,,,,,Levante UD,221,00:40:09.954,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,d68f4b2e-99d1-4d4d-901b-71d0275af417,2093,,"[23.5, 36.5]",69272,40,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,69,Barcelona,217,['3d4c2cc3-a222-452c-acf7-3e2fd657b38e'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.411,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,e55d15fb-9a99-483a-82bc-f00c7c69de74,2099,,"[107.1, 50.1]",69272,40,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,69,Barcelona,217,,15,,,,,,,,,,,,,,,,,Levante UD,221,00:40:15.697,Ball Recovery,,2010/2011
,True,,,,,,,,,,,,0.0,,,,,,,,,,,aeac6d98-b895-499e-932c-b473e36687b1,2115,,"[35.8, 13.3]",69272,41,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Francisco García García,26023.0,Left Back,70,Barcelona,217,,39,,,,,,,,,,,,,,,,,Levante UD,221,00:41:39.290,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,c0668cf4-4d60-4b7c-8773-42d11877efbb,2136,,"[55.1, 76.4]",69272,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['7c402dd0-34ae-46b2-906f-89537c6a4dc6'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.001,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,36f576e8-41bd-40ea-944f-a24bb05ad364,2207,,"[10.6, 69.5]",69272,44,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,76,Levante UD,221,,31,,,,,,,,,,,,,,,,,Barcelona,217,00:44:31.049,Ball Recovery,,2010/2011
,True,,,,,,,,,,,,0.0,,,,,,,,,,,3830e985-edeb-40ea-bc7e-3e586e1a737c,2218,,"[9.5, 46.6]",69272,44,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,78,Levante UD,221,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:44:54.670,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,a68fc52e-dbf5-4643-9089-6d181b953707,2295,,"[14.9, 20.5]",69272,46,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,80,Levante UD,221,['8dda7479-7b04-44e5-b623-512a6c3cba8f'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:46:01.052,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,e5708d21-c519-4468-a7a8-7cd501af7496,2315,,"[37.5, 13.4]",69272,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,82,Barcelona,217,['34e78adf-a032-4fb3-b55a-bb0e636285aa'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.658,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,115d72b3-c3df-4293-a825-a6e20125a8a5,2392,,"[66.5, 36.3]",69272,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,85,Levante UD,221,['c1d62c2d-fe7e-4aa0-bd10-557563f6dafb'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:01:32.588,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,72c8c7e1-fd11-4754-8693-9c53a0fb1397,2399,,"[32.9, 52.5]",69272,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,86,Barcelona,217,,35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.023,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,6838564b-a192-4aa2-90b5-056b559267dc,2529,,"[9.9, 41.3]",69272,48,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,88,Barcelona,217,,31,,,,,,,,,,,,,,,,,Levante UD,221,00:03:31.075,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,a2b54528-0b7d-47e8-b7fd-3d55b3908c98,2576,,"[37.9, 36.1]",69272,49,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,88,Barcelona,217,['ae4efdfd-e77b-47b1-81ee-78153b5cb328'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:04:36.796,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,ac415f4a-2c2e-44e4-a699-e9a696b15a0e,2582,,"[56.0, 60.5]",69272,49,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,88,Barcelona,217,['7276a8e5-5519-4b7d-b6b0-5f74c65bb2b4'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.107,Ball Recovery,,2010/2011
,True,,,,,,,,,,,,0.0,,,,,,,,,,,36f823a5-cf66-4bc1-98bc-2c44233bf1d0,2736,,"[13.7, 31.0]",69272,52,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Martínez Ballesteros,26444.0,Right Center Back,89,Barcelona,217,,17,,,,,,,,,,,,,,,,,Levante UD,221,00:07:17.637,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,4b72a551-e355-4058-b777-95f8768b826e,2742,,"[76.8, 60.2]",69272,52,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,89,Barcelona,217,['2ac562d8-b81e-4a6b-9bf0-8f9db9fa8945'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.363,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,965701dc-de7a-432c-a96e-ef6fa1f576e7,2770,,"[61.7, 57.1]",69272,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:08:12.660,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,93c720a9-ae25-42b8-90ce-52779bd1f759,2803,,"[83.1, 11.5]",69272,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,95,Levante UD,221,,51,,,,,,,,,,,,,,,,,Levante UD,221,00:08:51.843,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,5f96a33f-5a2f-4d76-8cbd-d699db062d9d,2833,,"[27.4, 51.8]",69272,54,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ibrahim Afellay,4891.0,Left Wing,96,Levante UD,221,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.859,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,6d0418b3-7596-4431-9bc4-328665514776,2837,,"[80.1, 35.3]",69272,54,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Torres Buigues,24162.0,Right Center Midfield,96,Levante UD,221,,55,,,,,,,,,,,,,,,,,Levante UD,221,00:09:55.873,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,831bc281-711c-46b9-93f4-fc786e102005,2841,,"[5.1, 50.2]",69272,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,97,Barcelona,217,['aba6fa37-90d9-4c91-88eb-c1ff21e5e1c2'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.574,Ball Recovery,,2010/2011
,,,,,,,,,,,,,0.0,,,,,,,,,,,81695299-3805-4005-b474-a4e8a86321f9,2986,,"[34.3, 48.7]",69272,56,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Torres Buigues,24162.0,Right Center Midfield,99,Barcelona,217,,59,,,,,,,,,,,,,,,,,Levante UD,221,00:11:59.306,Ball Recovery,,2010/2011
