ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.407342,,,,,,,,,,,,,,49c886ca-994b-4717-a76c-da5b9b682dc3,871,,"[83.6, 75.4]",69143,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,42,Real Zaragoza,395,"['3bd0da0c-a0f0-4a97-8ddc-f6a1ee8f9f12', '6b2329f0-6b2e-4439-a90c-d79fa859c471', 'a518b409-cf5d-4bc9-90a7-5b346ba05ab9']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.878,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.479638,,,,,,,,,,,,,,9f0cc282-b9a2-48db-bce2-724f914c58e7,875,,"[85.5, 76.9]",69143,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,42,Real Zaragoza,395,['6b2329f0-6b2e-4439-a90c-d79fa859c471'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.759,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.498221,,,,,,,,,,,,,,cc307c64-541a-47b8-991c-d568b49b1d3d,879,,"[83.0, 6.2]",69143,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing,42,Real Zaragoza,395,,16,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.904,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.364689,,,,,,,,,,,,,,2548d2c4-66f9-470c-bbd7-2d6b46721f56,884,,"[70.0, 69.5]",69143,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Luccin,26123.0,Center Defensive Midfield,43,Barcelona,217,"['3135d391-a393-4307-8cf8-4726999cb5dc', '5f5659b1-b6c2-4615-9015-0f8f4bb81905', '99b5cd7d-176b-419a-9179-2b2429dde76b']",31,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:31.263,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.943529,,,,,,,,,,,,,,d4b4b863-5b33-46e5-9fc9-0dec9becd5ef,906,,"[20.2, 35.8]",69143,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Fernández González,25969.0,Right Center Back,43,Barcelona,217,['0ac6350b-722d-4efe-8091-f99c2d4e71f8'],51,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:51.801,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.674374,,,,,,,,,,,,,,7b031159-d0fa-4be6-9b32-99258766f021,937,,"[57.2, 60.0]",69143,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,47,Real Zaragoza,395,"['261f0401-f9ec-4dbe-a519-da382f5c55a6', '8ef158de-fb47-4cc8-b643-5996abc03920', 'e509353d-76a0-47c5-a619-f34c5fe16c07', 'f0ff07d0-4bc9-47bd-bcf9-4430352ff3d6']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.332,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.153897,,,,,,,,,,,,,,7e789bc0-b315-42d4-ad45-3fe684ac2c11,992,,"[109.6, 43.2]",69143,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,48,Barcelona,217,"['486f8014-d534-47ce-81c8-6193f602e78d', '8bd58cc2-8857-4130-ab5d-2c032e223743', 'c7385a70-7626-40be-b89e-2d8f47a13a69']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.245,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.202026,,,,,,,,,,,,,,50f8f65a-c73b-47b2-a87e-a439c14c5e3f,1001,,"[85.5, 18.1]",69143,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo de Oliveira,25274.0,Left Center Forward,48,Barcelona,217,"['c3ab6be9-2638-47bc-880c-1db6db3fe35b', 'c3fad560-9cc3-42dc-9652-77342faa8f68']",21,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:21.937,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.396429,,,,,,,,,,,,,,751ac15c-4b99-4f91-bb78-e6789fb5670e,1011,,"[81.8, 48.8]",69143,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,49,Real Zaragoza,395,"['66f1cf1d-f380-47f7-abd8-092bfa9f6d10', '86e37df6-eae1-4544-aed1-7949f5c548a5']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.961,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.445763,,,,,,,,,,,,,,3cc21bb6-f7e5-4c30-a3b5-0324bfc8c131,1019,,"[27.5, 72.9]",69143,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,50,Real Zaragoza,395,"['5a94a005-5ec4-4a81-bf45-4f4f49964916', 'abc04411-a915-4a93-a51a-6bf20f716ec3']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.656,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.791642,,,,,,,,,,,,,,2275529a-e601-4dfb-93b4-fb8f408e6920,1024,,"[37.5, 68.4]",69143,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Real Zaragoza,395,"['59f05b79-07e2-4929-b47d-a96d4ac0a2f2', 'ac7cd623-9f0e-4a26-979e-e97f966a975f']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.911,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.301786,,,,,,,,,,,,,,f9cc52c7-cce9-4342-98d7-f9519213c3ef,1035,,"[37.9, 73.9]",69143,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Real Zaragoza,395,"['693a5da4-f7e6-4965-a3d4-32ac772aa0ef', 'f8b3422f-8722-496f-8613-2a154565a6ba']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.497,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.90286,,,,,,,,,,,,,,183e3549-5f4b-4dee-b3cf-11a38fd8a601,1039,,"[48.1, 61.2]",69143,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Real Zaragoza,395,['6cec2981-b68c-4919-91ca-d5b23f6d94d8'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.384,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.73659,,,,,,,,,,,,,,5eaaf890-8f49-4499-a3d5-b807a4e13a1d,1046,,"[63.0, 25.9]",69143,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,50,Real Zaragoza,395,"['8ebca086-3388-4f53-af80-8baed8a52d31', 'e2c9f982-5bb1-46af-b04f-ce8fb06d3656']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:05.700,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.966787,,,,,,,,,,,,,,f657d584-82c3-451e-b242-cc9a4a454f30,1068,,"[67.0, 65.5]",69143,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,51,Barcelona,217,"['26e004af-a5dc-4752-b2fc-430aed022127', '55ba755c-185b-4f22-bf9c-c9ec29dd2c30']",38,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:38.184,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.796863,,,,,,,,,,,,,,ca953147-6377-460b-a163-f5fe66bcde0c,1093,,"[71.1, 77.9]",69143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,51,Barcelona,217,"['64cd0f52-a92e-4fd6-8a8a-16b555a63914', 'a6915aa9-dee1-4a48-930e-42c90d24df8f']",15,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:15.410,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.054416,,,,,,,,,,,,,,1289f10d-8971-4303-919b-05088e5233b0,1097,,"[65.2, 54.6]",69143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Luccin,26123.0,Center Defensive Midfield,51,Barcelona,217,"['2e1dfb12-7bc1-4870-a76e-a705daff991a', 'c9ec98cc-8e5b-461f-a58a-3f95e2460dae']",20,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:20.065,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.386093,,,,,,,,,,,,,,885be265-18dc-4554-babb-b8482711e789,1107,,"[75.3, 7.0]",69143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,52,Real Zaragoza,395,"['3e4cd870-04b2-4bbc-b506-c467ba3bc92c', 'b9c488f4-0790-427d-b02d-b9dab25fd84f', 'be6418bf-6f94-4db2-baf5-1241778dce92']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:26.703,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.338648,,,,,,,,,,,,,,9211f81a-955a-49d9-b0ed-a0f6f5e15d5d,1112,,"[69.5, 23.1]",69143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,52,Real Zaragoza,395,"['8778401d-8a34-411c-97bc-00925945853e', 'ceb7a4a5-8b3c-43a9-9243-11f391a9c948', 'da2db109-8aae-46c6-a8b9-6895e229b625']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.774,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.433333,,,,,,,,,,,,,,b7f32e7b-2d19-460d-bc88-20828accb765,1116,,"[81.2, 21.1]",69143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,52,Real Zaragoza,395,"['5c8b1a25-a04b-47b3-aa95-716f4c46e2b1', 'e0e15f9a-78d4-42d1-b7a7-4d3f52878dd9', 'f3e7912f-734f-4d84-b641-2d8de86578a4']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.463,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.290797,,,,,,,,,,,,,,9e65034b-be0d-4936-8941-3e994fe255c0,1122,,"[79.0, 50.5]",69143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,52,Real Zaragoza,395,"['ade63d16-7f4f-4f70-b7b7-09f2d4329725', 'e487fce2-ba2a-4b2d-8ab2-c4c3e46a811d']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.813,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.061929,,,,,,,,,,,,,,61db649f-34fd-4698-81b7-dfa9c46c424b,1126,,"[51.8, 76.1]",69143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Real Zaragoza,395,['8422691f-4c85-4f34-8a6f-a3ca36ae5c04'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:37.969,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.665423,,,,,,,,,,,,,,ba71900e-0672-45c6-881a-3ac97b7c347e,1139,,"[48.5, 46.3]",69143,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,53,Barcelona,217,['faf2d7c4-eddb-4583-a1c9-9071a673ad8c'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.850,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.316962,,,,,,,,,,,,,,9c241c61-7ef7-459f-9d33-bfc947b212c4,1150,,"[69.7, 20.4]",69143,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo de Oliveira,25274.0,Left Center Forward,54,Barcelona,217,['ef7e0120-14f9-4661-be0d-7a353cd81e1e'],36,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:36.582,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.728943,,,,,,,,,,,,,,ed6e0ced-fd27-4dba-a8ab-ffb6efacc7b6,1163,,"[37.7, 17.4]",69143,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,55,Barcelona,217,['5b9fd6bb-da5e-4514-b864-1b5646354e79'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.465,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.961304,,,,,,,,,,,,,,c4b66e5e-f091-4c74-bcb3-88f44b5f3bce,1176,,"[45.1, 44.6]",69143,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matuzalém Francelino da Silva,26220.0,Left Center Midfield,55,Barcelona,217,['5036beb1-1963-4928-9412-505a7f6ba5a0'],21,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:21.202,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.505402,,,,,,,,,,,,,,a041ee60-aed5-46ab-bc5d-ac12b5863c83,1187,,"[105.4, 36.5]",69143,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Center Forward,55,Barcelona,217,['7e8bc593-30e2-4725-8572-cfcc8c51f2fa'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.482,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.936466,,,,,,,,,,,,,,e5a8b4ec-7436-45d4-bb9a-26ae9adb66ed,1195,,"[25.5, 26.0]",69143,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Luccin,26123.0,Center Defensive Midfield,55,Barcelona,217,"['421ad419-8571-455c-8ed5-ac4d69b68fb3', 'c5af80d7-1ab5-4516-9710-43ee4bf2d379']",43,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:43.504,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.658621,,,,,,,,,,,,,,38123c52-e915-4613-80f0-52364d517ea2,1210,,"[86.5, 21.1]",69143,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,57,Real Zaragoza,395,"['3e433d92-bfe0-44ef-b93e-3a58fa453ce8', 'e5885427-52f5-4eed-a5eb-97d13b765a44']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.471,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.182783,,,,,,,,,,,,,,4343184a-8f93-49fa-834e-7433e4983f27,1218,,"[36.9, 27.3]",69143,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,57,Real Zaragoza,395,['e03a44f6-bda7-4337-8b6e-260173c5ddf1'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.186,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.785244,,,,,,,,,,,,,,6f3c3475-5486-4e49-a2a3-d84f47be1778,1233,,"[78.1, 58.3]",69143,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,58,Barcelona,217,['5a088cd8-4283-41fd-9109-df863e4183d8'],47,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:47.860,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.29905,,,,,,,,,,,,,,a58f5520-0c9c-406d-a313-b3c081e37d62,1246,,"[54.0, 25.8]",69143,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,59,Real Zaragoza,395,['f4e878a4-cada-48d8-b689-6bffcbb68523'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.051,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.442998,,,,,,,,,,,,,,19b5be6b-5a0e-4d85-8021-866e6954c355,1248,,"[45.4, 43.2]",69143,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Real Zaragoza,395,,1,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.388,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.06457,,,,,,,,,,,,,,3005f777-647d-4c3a-8421-b2af98ff1a77,1265,,"[48.5, 55.9]",69143,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,60,Real Zaragoza,395,"['94dd79f2-5ee5-49ea-ad15-494ec45e41bc', 'da9ffa6f-57ab-4fff-9898-b7bae99352f7']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.189,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.246109,,,,,,,,,,,,,,27f726ab-7cfd-49f7-82a2-7b694dbd3316,1267,,"[45.2, 17.2]",69143,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,60,Real Zaragoza,395,"['6a31ba57-c621-454d-9075-9418c0895b0f', 'cad26ed3-9d42-4e31-9dd7-7da5b2908de7', 'f028f323-f705-4020-bd97-c3b0f65a9e1b']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.232,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.416176,,,,,,,,,,,,,,f564bf69-933c-41cb-8ec8-1bb96299eecf,1276,,"[29.1, 47.4]",69143,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,60,Real Zaragoza,395,"['17cba651-5792-4203-8c01-dd4bf2f5718b', 'f946d66a-66a7-4aea-a37f-8a2be5115493']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.646,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.781289,,,,,,,,,,,,,,52397d4d-0d07-4dd1-90a6-7d7cdfa32ccc,1321,,"[32.1, 66.3]",69143,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,61,Barcelona,217,['857d4913-f4f8-4f5a-a258-4ac283048c88'],29,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:29.941,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.519743,,,,,,,,,,,,,,7ecd0ee3-432f-4cab-ace0-f04cbd02f439,1339,,"[74.8, 59.0]",69143,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,62,Real Zaragoza,395,['efe8c264-be00-48e7-a9ee-d5246835b7f1'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.329,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.218019,,,,,,,,,,,,,,78075dec-2419-4a6f-a875-e8b7854ec382,1419,,"[28.8, 14.6]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Center Attacking Midfield,63,Barcelona,217,['7eb6c7ef-d581-44b2-8c4e-edd71fd9de82'],40,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:40.792,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.657195,,,,,,,,,,,,,,f8f22a29-e423-49d5-ab3c-8a2b17bf6e89,1423,,"[39.4, 7.8]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Center Attacking Midfield,63,Barcelona,217,"['54d2e2ff-bf46-4ecb-9fc6-be060faf97f2', '7321fd78-c834-4fd7-8913-ce7606e0d475']",45,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:45.538,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.089841,,,,,,,,,,,,,,260d75c7-0fbf-48df-bd85-fa5025fe974a,1442,,"[70.7, 26.7]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,64,Real Zaragoza,395,"['26494e4a-0b33-4a8a-b4c9-d877687cc321', 'd6248afa-f959-46ac-a6b6-4f4cdcda4996']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:04.856,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.656823,,,,,,,,,,,,,,85a261af-436e-4525-9afa-d2c3984b237e,1446,,"[54.4, 49.1]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,64,Real Zaragoza,395,"['334581fc-3ff8-4af7-ac14-431cee8a1faf', 'fabdff42-ea56-4062-9b10-c45452000c95']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.773,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.403666,,,,,,,,,,,,,,b9676790-3941-4af7-a7d0-53a744e7c746,1485,,"[105.1, 57.3]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,65,Barcelona,217,"['6132cf44-8405-474a-96fe-f5bfa5b88162', '994aa7a1-f249-4294-abd1-86773e1024bc']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:49.071,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.496604,,,,,,,,,,,,,,1fc7d40c-d556-4566-bff2-22e0c098fb8a,1548,,"[15.3, 28.9]",69143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Pavón Barahona,26215.0,Left Center Back,69,Barcelona,217,"['3d7ac4f1-11ec-4507-8c04-4fc876e8ea24', '3f2ab24c-6597-4b88-b51c-9410c87a1f1d', '4069c7e7-b8bb-4db6-8741-7c84921c8511']",35,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:38:35.331,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.273821,,,,,,,,,,,,,,aa61b6a1-6fc5-4e26-882f-c98d7f2868d2,1610,,"[35.0, 12.1]",69143,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,76,Real Zaragoza,395,"['bc917229-7961-43da-bb02-d87306c8ddc5', 'e9b81407-823f-472a-a81d-1ab394843607']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:28.174,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.342293,,,,,,,,,,,,,,9abafcbb-a002-4543-86ef-e2c2f59827ca,1630,,"[49.1, 60.9]",69143,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Real Zaragoza,395,,10,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.634,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.35321,,,,,,,,,,,,,,9c57e56f-eeee-4461-a127-b7236c099df4,1643,,"[29.7, 22.5]",69143,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gabriel Alejandro Milito,25919.0,Left Center Back,78,Real Zaragoza,395,,20,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:20.151,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.930521,,,,,,,,,,,,,,9482d965-70b2-4f63-952e-fa8f4fc1503c,1646,,"[51.2, 2.5]",69143,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Wing,78,Real Zaragoza,395,"['03ec1aeb-7193-421f-a93d-ecda6c4e4bf7', '5619104c-1bf4-4eb4-a0b7-7ea9ef0a887b', 'd8d5c825-1397-42ea-b267-fa63faaebe25']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.383,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.687451,,,,,,,,,,,,,,5e79c01a-fb68-447c-8c6d-49effeca6a5c,1655,,"[58.3, 33.9]",69143,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thierry Henry,15516.0,Center Forward,78,Real Zaragoza,395,"['6e055a32-7965-4214-9c11-fc986a849073', 'f67d2536-87b4-473f-ac23-4a047163f2f0']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.759,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.415615,,,,,,,,,,,,,,c4af39ef-c8ad-4feb-bba7-479fa9ee039c,1683,,"[52.7, 25.9]",69143,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Center Attacking Midfield,79,Barcelona,217,"['3b5d13b3-2e00-475f-af5e-078a26d912c8', '4f9899a7-0491-45a2-952f-b9d6692f55ed', '71b010c6-0f15-4bc9-83bc-496f254c3ac5', 'beed3bb2-ccb6-48c7-be81-fff7f9f50db4']",2,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:02.788,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.491635,,,,,,,,,,,,,,cf3a6386-45de-4251-8549-5abc6be32c72,1705,,"[47.0, 80.4]",69143,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,81,Barcelona,217,"['2a0c5396-74b2-4ebd-aaf4-82f923764742', 'ef11bea1-dd7e-4fbe-9649-4bab81a0978d']",41,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:41.672,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.652824,,,,,,,,,,,,,,35ec18c6-35b0-41c1-96ab-0662b8934597,1732,,"[72.0, 52.1]",69143,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,81,Barcelona,217,"['49c22401-8c38-486b-840c-0ca298e873c2', 'b1e7c675-b6ed-44a5-b314-689c3882aad9']",7,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:07.222,Pressure,,2007/2008
