50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,990d6f08-fe82-4ad5-84fc-55452ed091f5,535,,,"[43.2, 16.7]",267400,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Left Wing,21,Barcelona,217,['8ae8010c-bc7c-4d83-a98c-6380068c6bcb'],37,,,,,,,,,,,,,,,,,Almería,403,00:11:37.403,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d4fc42ca-823f-4042-9e37-5a8fcadb1202,660,,,"[70.3, 23.9]",267400,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,30,Almería,403,['e66a7ad9-8a7d-4d51-b0b7-f31e54cb05fb'],3,,,,,,,,,,,,,,,,,Almería,403,00:16:03.616,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,32243c50-0f0c-43b2-8c61-dba093a2f20a,706,,,"[116.0, 56.6]",267400,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,31,Barcelona,217,,37,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.659,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,673f1f9f-0ad0-4bfe-8ec8-726a9348965a,732,,,"[107.3, 54.0]",267400,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.855,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dfbab3e7-6b6f-4075-835d-4541663c34aa,806,,,"[111.5, 61.0]",267400,19,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,,19,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.788,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,23390e0f-6ef6-43f5-b59a-54e2f9dc02b6,819,,,"[86.1, 77.3]",267400,19,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wellington Alves da Silva,25723.0,Right Wing,38,Almería,403,['6cdb6226-7cb4-40ca-a872-68288ccd07b1'],54,,,,,,,,,,,,,,,,,Almería,403,00:19:54.036,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fd931ad-b258-4649-bd01-cb3b29fb8d4e,824,,,"[55.6, 9.9]",267400,20,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,39,Barcelona,217,,15,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.263,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0eeec709-2146-412d-821c-5f953570fd2a,1041,,,"[49.4, 33.4]",267400,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,53,Almería,403,,32,,,,,,,,,,,,,,,,,Barcelona,217,00:26:32.401,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,206f57c2-d07b-47c5-a74a-4a19104b0b7b,1111,,,"[34.3, 17.7]",267400,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel García Pérez Roldán,26432.0,Left Defensive Midfield,55,Barcelona,217,['2da5c98d-1f67-4d05-b3b1-597bdf670a65'],9,,,,,,,,,,,,,,,,,Almería,403,00:28:09.419,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,64d9d543-dece-4547-b907-96a0c903a2f6,1528,,,"[109.5, 55.8]",267400,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,81,Barcelona,217,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.126,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f968a701-7f46-4de1-a4be-d7d296caaf5c,1564,,,"[91.2, 48.9]",267400,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,86,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.727,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c38f291b-4934-46be-b348-18c9b69ef621,1577,,,"[96.0, 1.3]",267400,40,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,86,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.026,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,76b8c4a8-9ec6-403e-92c3-087f9bf7cadf,2574,,,"[56.6, 45.5]",267400,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,129,Barcelona,217,,24,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.109,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d7974907-28f2-4d9c-81f0-1fe8b8fc4281,2581,,,"[55.8, 13.6]",267400,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,129,Barcelona,217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.027,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6dda5544-6e6a-4c9d-93ef-011fc74e475e,2617,,,"[112.8, 33.2]",267400,68,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,131,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.105,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,04171f05-1e85-4fe1-8963-1471043f0f2e,2785,,,"[79.4, 10.7]",267400,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Sundy Zongo,27458.0,Left Wing,138,Almería,403,,53,,,,,,,,,,,,,,,,,Almería,403,00:27:53.117,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cafafb56-88ad-47c9-944a-c4ef8617af4d,3048,,,"[30.7, 10.2]",267400,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,147,Almería,403,['23d017b2-68c3-43b3-975a-c639676c91aa'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:34:59.657,Miscontrol,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45d9ba36-76b9-4344-8d36-d7aab3fa0ae7,3082,,,"[44.3, 16.8]",267400,81,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,150,Barcelona,217,,3,,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.216,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,74a102d3-fb06-47a1-9e15-c666c0db18d8,3209,,,"[106.2, 49.8]",267400,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan Sundy Zongo,27458.0,Right Midfield,160,Almería,403,,21,,,,,,,,,,,,,,,,,Almería,403,00:41:21.197,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17b73585-8875-4a5c-97a1-c606de5f5514,3254,,,"[66.0, 39.7]",267400,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Sundy Zongo,27458.0,Right Midfield,164,Almería,403,,22,,,,,,,,,,,,,,,,,Almería,403,00:43:22.472,Miscontrol,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4e31f66d-2dd0-4598-9f43-cb6064c58f67,170,,,"[26.8, 64.3]",267400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wellington Alves da Silva,25723.0,Right Wing,8,Almería,403,['abc0343d-ee17-4120-9838-751a7e364951'],43,,,,,,,,,,,,,,,,,Almería,403,00:02:43.807,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,113dc7c8-e66f-4a4b-8db0-00e007b6547a,369,,,"[54.2, 10.8]",267400,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,17,Almería,403,['948df679-02be-492c-9c04-4bfd5afda5d7'],40,,,,,,,,,,,,,,,,,Almería,403,00:07:40.821,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e88daaf6-9c72-4ecb-a121-421de3deba73,414,,,"[99.4, 58.2]",267400,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,19,Barcelona,217,['04cf43ff-fb55-488c-8a37-784c66225330'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.516,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,acd32e43-46c6-4bd2-ace6-613c43d228c2,762,,,"[59.6, 27.1]",267400,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel García Pérez Roldán,26432.0,Left Defensive Midfield,36,Almería,403,['37896acd-ac6b-4213-b855-675e055ec0b6'],23,,,,,,,,,,,,,,,,,Almería,403,00:18:23.153,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af5e8124-2408-4eea-9fab-561f9179fe26,1035,,,"[110.4, 19.0]",267400,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Barcelona,217,"['6ce40b92-2224-4f82-8669-81daee3399b2', 'bfa5b1bc-6187-445a-ac1b-b82e8107fc3a']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.218,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,227150fb-3fd8-4deb-bac0-12f05c8b760b,1123,,,"[84.0, 52.0]",267400,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,['632ca589-d1b5-4e10-8f63-e101dff267b7'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:28:16.229,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6a3fa7bd-e2ec-4991-a8ed-18d64bfdaaf9,1288,,,"[87.1, 57.7]",267400,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,67,Almería,403,['1826d78a-b495-4ce1-99bd-f50cf244d9d7'],51,,,,,,,,,,,,,,,,,Almería,403,00:33:51.918,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5ffe78ff-fca5-47df-91fa-29c862c79392,1354,,,"[99.0, 32.7]",267400,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Almería,403,['6efdd0e6-f470-4752-8e19-47f6fce9850f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:34:41.294,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67a1ac4d-b935-42bd-94df-9d2057634b5c,1358,,,"[21.1, 47.4]",267400,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,69,Almería,403,['c5b2d552-8ca4-41eb-a391-698d37559a8d'],42,,,,,,,,,,,,,,,,,Almería,403,00:34:42.991,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aab7561f-faae-42a7-836f-7ca6f8cc56ef,1535,,,"[55.9, 2.0]",267400,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Left Wing,82,Almería,403,['22266d7c-614d-45cb-ad41-b16d7ec41e7a'],53,,,,,,,,,,,,,,,,,Almería,403,00:39:53.356,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88f7d215-4953-48e8-b1d6-30afaa6fd8fd,1541,,,"[72.3, 6.0]",267400,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Left Wing,83,Almería,403,['f6e5b3bf-d535-49f7-804d-f0b67e4b7abf'],11,,,,,,,,,,,,,,,,,Almería,403,00:40:11.211,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0339e21-1a10-4244-8546-0076dad242fe,1572,,,"[40.7, 67.8]",267400,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wellington Alves da Silva,25723.0,Right Wing,86,Barcelona,217,['bda8c101-0c47-4841-8bd2-e727066c3f77'],52,,,,,,,,,,,,,,,,,Almería,403,00:40:52.682,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,21ff2b93-7cf2-477f-bd71-92a2c4e7ccbe,1779,,,"[11.0, 58.6]",267400,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,98,Almería,403,['53289877-031c-4418-acf4-ba511c80b723'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.845,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08619bd3-29c0-4f4e-96c3-706573e17b13,2037,,,"[116.2, 25.4]",267400,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,108,Barcelona,217,"['a7dcc004-8830-4e5a-91a9-e7ad708358ee', 'eb4d1ad9-2071-4055-8e67-1cbb523fe65a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.447,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9866b7c2-a85a-43de-9b78-faf8121c39e4,2068,,,"[98.9, 53.0]",267400,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,110,Almería,403,['3055dd6d-c307-4b12-a348-5999293cc524'],56,,,,,,,,,,,,,,,,,Almería,403,00:08:56.690,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,495de82b-a19b-4471-b7f9-1ccaeb54e815,2111,,,"[92.5, 52.2]",267400,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,113,Barcelona,217,"['5ff0ac32-51c2-4d2d-89b2-4f42ce71ec27', 'e197fdbe-34e7-462d-8a1b-081d486f47af']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:11:03.066,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6eb0cc3-97c9-49d4-813b-aedfbca37f62,2136,,,"[55.5, 41.4]",267400,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,115,Barcelona,217,['d5f5471c-da58-4dd2-80e1-275a2fee5a46'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.076,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b8312259-5a70-42fe-950d-a02454cb069e,2528,,,"[74.9, 46.5]",267400,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,128,Barcelona,217,['dbd2fbfe-9ea5-41f5-8f1e-e48bc3077647'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.374,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4df35e44-c59f-49cc-a8e0-1ee7a2ac159a,2726,,,"[58.7, 61.1]",267400,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Edgar Antonio Méndez Ortega,26387.0,Center Attacking Midfield,135,Almería,403,['eb6d09d3-8fab-4d1b-a3eb-02d4a79d6ca7'],18,,,,,,,,,,,,,,,,,Almería,403,00:26:18.056,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5097184e-f70b-48e1-814f-cce3817b7fa2,2804,,,"[56.2, 58.9]",267400,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['9b534f06-d290-45e6-a064-219e55bb63e1'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.619,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5f6027e3-fac6-4939-819c-c3da3c5e3229,2958,,,"[41.3, 55.0]",267400,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,144,Barcelona,217,['a0f51b01-9a80-4b1a-883c-7bdb7eb01791'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.709,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,68ccd77a-2a46-4a7d-8de9-43af1f784653,3062,,,"[53.9, 3.9]",267400,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Casado Bizcocho,26612.0,Left Back,147,Almería,403,['e9d0d95d-03ef-448a-b42f-9f65e4fc5664'],15,,,,,,,,,,,,,,,,,Almería,403,00:35:15.256,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c8640ea-cdd3-4f1a-8d19-b8a761a5e76d,3108,,,"[70.7, 5.0]",267400,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,153,Barcelona,217,['9b78c8d1-4a8d-44bc-95c3-bb6c19c8c22f'],40,,,,,,,,,,,,,,,,,Almería,403,00:36:40.362,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b411836b-3968-4b70-930b-d9695a146be4,3112,,,"[91.5, 62.5]",267400,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,['3aa7d786-b598-4a29-a824-51cb8f061d70'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.873,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,599c1329-b7e1-4262-9295-0f2722c0770d,3247,,,"[89.7, 74.2]",267400,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martín Montoya Torralbo,6593.0,Right Back,163,Barcelona,217,['1931008e-4f31-46d8-9003-cba9495e39b0'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.013,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ac5e38a9-8e06-4301-98ce-e6c389bd27ca,187,,,"[21.1, 15.6]",267400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,9,Barcelona,217,['f4745c69-c532-48a9-83ea-33a7df1d0de0'],58,,,,,,,,,,,,,,,,,Almería,403,00:02:58.560,Block,,2014/2015
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,e8ab98ea-8a55-4bac-b0d4-e372956df8d3,228,,,"[73.6, 68.3]",267400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['7d16fd60-4bd9-4afc-9533-2675a18a3c38'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.570,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60668d42-9d2d-4023-bb78-e15453c5617b,270,,,"[108.5, 36.1]",267400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,,59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.191,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0d110232-8be2-4e92-a095-501ff12f6237,365,,,"[24.5, 19.7]",267400,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Left Defensive Midfield,16,Barcelona,217,['93435227-a792-49d6-823a-7a7a0db52d22'],36,,,,,,,,,,,,,,,,,Almería,403,00:07:36.936,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ce96b77-e6c7-4fc8-b423-2f075e77a085,436,,,"[27.2, 53.3]",267400,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Teye Partey,6383.0,Right Defensive Midfield,19,Barcelona,217,['79719c41-1ead-4105-b9d0-82266e810e18'],29,,,,,,,,,,,,,,,,,Almería,403,00:09:29.990,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e756fae-86e0-410c-bd03-631b08869bcb,468,,,"[17.3, 23.9]",267400,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Left Wing,19,Barcelona,217,['68a7e14c-db85-44ae-995b-afedf981ea81'],7,,,,,,,,,,,,,,,,,Almería,403,00:10:07.852,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8c8d94f8-5c9c-4b8f-818b-9630572df2f0,523,,,"[11.8, 53.9]",267400,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Marín Molina,27459.0,Right Back,21,Barcelona,217,['d56a4aaa-30f8-49a8-ad87-afe0438e302b'],30,,,,,,,,,,,,,,,,,Almería,403,00:11:30.554,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3ee26c3d-3926-4e9e-ae42-5da62caac0b3,537,,,"[55.8, 8.5]",267400,11,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Left Wing,21,Barcelona,217,,38,,,,,,,,,,,,,,,,,Almería,403,00:11:38.998,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1a20a623-9ab6-4d95-8227-3f7c05626717,553,,,"[12.1, 25.4]",267400,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Casado Bizcocho,26612.0,Left Back,22,Barcelona,217,['a76486a8-ae74-4ffd-a69d-cedc456905ed'],10,,,,,,,,,,,,,,,,,Almería,403,00:12:10.217,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a2048cc6-5289-4f50-acd4-ce34d5cb2d01,571,,,"[11.7, 31.8]",267400,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Left Center Back,24,Barcelona,217,['37f257a8-6527-4084-aa52-2ae45cb9bb20'],53,,,,,,,,,,,,,,,,,Almería,403,00:12:53.242,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f58f8771-f94f-44df-9655-59b4774a5d5d,608,,,"[42.3, 58.9]",267400,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,26,Barcelona,217,['be849477-29b8-402d-9402-0fd8494b8d41'],56,,,,,,,,,,,,,,,,,Almería,403,00:13:56.233,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,067bc495-1b3e-4fea-8ca8-b88e20cd13e5,622,,,"[23.2, 57.8]",267400,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,27,Almería,403,['fff3c4c7-b5a1-4f05-aab9-b7e2d105bcde'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.660,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8e838afb-d04e-40ab-b14f-7e0e2e8a0d7e,640,,,"[6.5, 29.4]",267400,14,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,27,Almería,403,['c48331d6-3897-4ff2-a56d-fa145caf9dd5'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.410,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2f37fd87-4e93-4d28-b19c-7e673cb51167,867,,,"[23.0, 26.1]",267400,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miguel Ángel García Pérez Roldán,26432.0,Left Defensive Midfield,42,Barcelona,217,['596378f8-4591-4c6d-8c65-7d1438027edc'],29,,,,,,,,,,,,,,,,,Almería,403,00:21:29.281,Block,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6f4dc5d2-1772-4e33-9c82-9fe637fc9bcb,1215,,,"[14.4, 18.5]",267400,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Casado Bizcocho,26612.0,Left Back,61,Barcelona,217,['5d3ec3c1-e8a2-4cb2-9b43-f5d81ec06a10'],57,,,,,,,,,,,,,,,,,Almería,403,00:30:57.450,Block,,2014/2015
