bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0715,,,,,,,,,,,,,dff48e5e-0f4a-4745-97f0-6a196a65a32d,3616,,,"[90.0, 44.6]",70307,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alejandro Damián Domínguez,26646.0,Center Attacking Midfield,248,Rayo Vallecano,360,"['a26e9871-7012-42f6-aece-91abfb594ed1', 'bc9a39bd-edb2-4c94-8201-bc29d0dd4caa']",7,,Left Foot,"[92.0, 44.2]",,"[{'location': [92.5, 43.3], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.5, 48.3], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.3, 52.0], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.8, 60.0], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 63.7], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 70.6], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.1, 65.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.1, 56.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 49.4], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.3, 49.0], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.8, 44.5], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 40.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 36.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 32.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 40.4], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 37.0], 'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 31.5], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",e57af955-a287-4dda-b8fd-dcc5112d00eb,,Blocked,0.0214824,Normal,Open Play,,,,,,Rayo Vallecano,360,00:36:07.523,Shot,,2012/2013
,,,,,,,,,,,,,,,0.1554,,,,,,,,,,,,,8a0bfdff-9e5f-44ab-a490-d8aa312afddd,3680,,,"[102.0, 36.5]",70307,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,249,Barcelona,217,"['00c11cd9-0880-478c-894b-5b6a836ce423', '74512439-1420-492e-a3e4-94b8f6b5303a']",21,,Right Foot,"[105.1, 38.1]",True,"[{'location': [107.2, 26.8], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 37.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 44.0], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.4, 48.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.4, 41.5], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 41.0], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 42.5], 'player': {'id': 26646, 'name': 'Alejandro Damián Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.3, 44.2], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 39.5], 'player': {'id': 26801, 'name': 'Jordi Figueras Montel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 30.8], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.8, 39.6], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ecebbd49-2b96-4540-94ac-28278820eb55,,Blocked,0.15310688,Normal,Open Play,,,,,,Barcelona,217,00:37:21.243,Shot,,2012/2013
,,,,,,,,,,,,,,,0.661393,,,,,,,,,,,,,495042f3-8c1f-413e-bde2-160daa502df3,3686,,,"[109.4, 37.7]",70307,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,250,Barcelona,217,"['7f132cae-25be-4c09-a691-bcb4a7673034', 'b6b1b2f7-4e42-491a-bb1e-05f54ce51b02']",3,True,Head,"[110.9, 38.1]",,"[{'location': [118.7, 39.5], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 26.3], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.6, 39.2], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.1, 42.9], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.4, 78.5], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.7, 37.3], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 44.5], 'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.3, 44.1], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 40.2], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.8, 40.6], 'player': {'id': 26801, 'name': 'Jordi Figueras Montel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 56.7], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.7, 35.6], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.9, 43.2], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",ffe5565e-b2a1-4357-ba63-c90ff283f480,,Wayward,0.08382097,Normal,Open Play,,,,,,Barcelona,217,00:38:03.963,Shot,True,2012/2013
,,,,,,,,,,,,,,,1.3166,,,,,,,,,,,,,3b4cf195-05fc-4be1-889c-c0d14ea11d62,3698,,,"[89.0, 60.6]",70307,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Francisco Medina Luna,26797.0,Left Wing,251,Rayo Vallecano,360,['86b2429b-86bc-45bf-ae09-428948aa8c14'],30,,Left Foot,"[117.4, 41.6, 2.4]",,"[{'location': [98.1, 58.7], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.2, 36.7], 'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.6, 11.6], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.5, 42.2], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [81.0, 55.2], 'player': {'id': 26646, 'name': 'Alejandro Damián Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.7, 78.2], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.1, 33.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 55.2], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 39.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 64.3], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.9, 53.4], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.3, 46.3], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [80.5, 62.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.5, 62.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 41.3], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ed21a0ef-8e8f-4981-88f1-506c681e8ab4,,Saved,0.006251287,Normal,Open Play,,,,,,Rayo Vallecano,360,00:38:30.316,Shot,,2012/2013
,,,,,,,,,,,,,,,0.412448,,,,,,,,,,,,,b3ad94b8-4198-4bae-8c49-dafaca00bac6,3831,,,"[108.6, 49.0]",70307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,255,Barcelona,217,['770277a4-d4dc-4e05-b24b-a44acd31f6b4'],14,,Right Foot,"[111.1, 32.7]",True,"[{'location': [118.0, 43.3], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.9, 55.5], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.1, 52.2], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.7, 49.6], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 44.6], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 60.6], 'player': {'id': 27193, 'name': 'Isaac Gómez Sánchez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.8, 33.5], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.7, 51.5], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.6, 43.8], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.8, 25.9], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.5, 41.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",95f878f0-4b9c-46ff-92c0-b695bf0e6c30,,Wayward,0.142865,Normal,Open Play,,,,,,Barcelona,217,00:41:14.691,Shot,,2012/2013
,,,,,,,,,,,,,,,0.8916,,,,,,,,,,,,,9e5f8097-fb71-4962-9270-c498938a9f57,3865,,,"[92.4, 43.5]",70307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,260,Rayo Vallecano,360,['a71a140b-890d-455b-b1f5-f45d2f0967ab'],12,,Right Foot,"[120.0, 51.2, 5.7]",,"[{'location': [90.8, 41.8], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.2, 42.1], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [79.9, 45.7], 'player': {'id': 26801, 'name': 'Jordi Figueras Montel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.7, 34.4], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 35.0], 'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 45.0], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.0, 42.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.0, 42.7], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.1, 43.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 43.7], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.5, 47.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 39.6], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 39.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 36.1], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 31.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 33.6], 'player': {'id': 27193, 'name': 'Isaac Gómez Sánchez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.05006936,Normal,Free Kick,,,,,,Rayo Vallecano,360,00:43:12.161,Shot,,2012/2013
,,,,,,,,,,,,,,,1.0041,,,,,,,,,,,,,421d0f87-d0fc-483b-bc3e-22b0f692c0ba,3913,,,"[94.9, 24.6]",70307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Medina Luna,26797.0,Left Wing,263,Rayo Vallecano,360,['321e9e77-ab09-427e-a83c-ff8d2d33e072'],33,,Left Foot,"[120.0, 35.1, 1.5]",,"[{'location': [103.7, 32.5], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 44.9], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [81.9, 51.1], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [85.2, 48.6], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.5, 37.4], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.7, 24.1], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.1, 27.7], 'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.7, 15.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 19.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 14.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 15.8], 'player': {'id': 27193, 'name': 'Isaac Gómez Sánchez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.3, 16.1], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.8, 54.2], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.2, 40.9], 'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.020725489,Normal,Open Play,,,,,,Rayo Vallecano,360,00:44:33.293,Shot,,2012/2013
,,,,,,,,,,,,,,,0.3871,,,,,,,,,,,,,a00a9701-68ab-4a6f-9f2f-0a7b1fd9edf1,4013,,,"[116.4, 53.8]",70307,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,271,Barcelona,217,['5a086c54-caa5-414a-a953-4fa2feb53b67'],12,,Left Foot,"[117.7, 47.5, 2.3]",,"[{'location': [117.8, 46.4], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 39.5], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.5, 30.1], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.1, 56.0], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 39.4], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 37.1], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 42.1], 'player': {'id': 26801, 'name': 'Jordi Figueras Montel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",9962e88f-b21d-4324-96c6-8ae97d63ae55,True,Saved,0.025226995,Lob,Open Play,,,,,,Barcelona,217,00:47:12.810,Shot,,2012/2013
,,,,,,,,,,,,,,,0.609078,,,,,,,,,,,,,00da2eae-0048-4a95-8766-825d03aff68f,4038,,,"[113.9, 40.8]",70307,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,273,Barcelona,217,['7236391e-0b14-43e4-ab68-5404d84cd7fe'],53,,Head,"[114.5, 25.9]",,"[{'location': [118.4, 41.9], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.3, 56.8], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 34.4], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.1, 38.9], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 39.0], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 30.1], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.3, 59.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 45.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",630e3cae-86b8-4c1e-9b6a-fb5b7bc65725,,Wayward,0.32756987,Normal,Open Play,,,,,,Barcelona,217,00:47:53.791,Shot,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 37.6]",,Set,,Shot Faced,792cddbe-c333-4efd-8dfb-bb06cb400538,43,,,"[1.1, 37.6]",70307,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Pinto Colorado,26005.0,Goalkeeper,4,Rayo Vallecano,360,['da2837fb-85a5-4428-9abe-ab3c6f6bad09'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.762,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.3, 39.9]",,Set,,Shot Faced,2c3caad0-4d05-4f62-b3e6-316d063ccb47,171,,,"[1.3, 39.9]",70307,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,12,Barcelona,217,['e2bae7f3-66c2-4258-97a7-c175e72f83e4'],10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:10.020,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.3, 42.1]",,Set,,Shot Faced,91e5fbe1-e40a-4c01-8107-82083b387adf,285,,,"[1.3, 42.1]",70307,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,19,Barcelona,217,['f35e07b8-3b2a-4727-b93d-7815475a89b2'],9,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:09.078,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,6797611f-5f1c-4946-8bb6-1b9ecaaa7402,829,,,"[7.5, 42.6]",70307,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,47,Barcelona,217,['9e1ad9c4-e642-4afa-8352-e2824fa213ef'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:19.186,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.4, 41.2]",,Set,,Shot Faced,d0f440e0-0eb4-4bb6-92b7-ec9e3c0372f7,832,,,"[5.4, 41.2]",70307,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,47,Barcelona,217,['f38f3bdd-bb1c-4ffc-98e5-7d29308775b1'],22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:22.220,Goal Keeper,,2012/2013
