bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[56.0, 13.0]",,,,,,,,,,,1.351006,,,,,,,,,,,,,f698fe81-9c65-4a1b-8063-ab757146d5dc,3571,,"[57.4, 8.0]",267533,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,167,Real Madrid,220,"['1ccce449-98df-4d01-add9-747adc06603f', '7a6c9842-a9c3-4ae8-bba5-ff2b28e3f3a7', 'ac15509c-0f19-432f-a0c7-c01bef2e70b3']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:10.486,Carry,True,2015/2016
,,,,"[70.3, 49.5]",,,,,,,,,,,0.039955,,,,,,,,,,,,,8ac1106b-c11d-46e9-ab9f-bf999c8edf8f,3581,,"[70.1, 49.1]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,168,Barcelona,217,"['04160a60-09a4-42a0-9a23-7b99d1bb9286', '75c1ddd1-b8d0-481a-ae8a-033c06cdd7a5']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.218,Carry,,2015/2016
,,,,"[76.1, 55.6]",,,,,,,,,,,1.404312,,,,,,,,,,,,,460e9139-7951-4e7a-b9a1-09f5cf9308a3,3584,,"[73.5, 56.7]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,168,Barcelona,217,"['1728e742-0137-44de-89ea-36e61e5af23a', 'b2b88eb5-5f75-43d0-856f-dbdb7dc99306']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.868,Carry,,2015/2016
,,,,"[81.9, 60.1]",,,,,,,,,,,0.77757,,,,,,,,,,,,,5a3f2ddc-4014-4c2c-9a75-3ec9b0943191,3589,,"[82.4, 56.6]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Right Center Midfield,168,Barcelona,217,"['030f6b68-cb83-4d49-8704-39c170e8c700', '2fe13337-d8e3-4a11-a851-fa0df1ceba67']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.691,Carry,,2015/2016
,,,,"[102.4, 59.4]",,,,,,,,,,,0.973687,,,,,,,,,,,,,4e477328-bb7a-4b24-a966-eee1b16fbeb1,3592,,"[97.9, 60.9]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Right Wing,168,Barcelona,217,"['9cfcbbfa-cf08-4abc-bc66-c9b8633dbf2c', 'bfd4ba62-0ada-4b25-a345-892b6973aa08', 'd1602d4f-2331-4fe8-befd-9915e9fd886b']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.226,Carry,True,2015/2016
,,,,"[14.0, 17.5]",,,,,,,,,,,2.6693,,,,,,,,,,,,,5408b319-6c4d-494f-adb6-78575f0024af,3597,,"[20.8, 26.9]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,169,Real Madrid,220,"['020459ad-33cd-438c-b8ca-7f90816cbe21', '41a7e2ae-0100-48d1-8799-3951a929cdfd']",19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:19.149,Carry,,2015/2016
,,,,"[64.7, 37.9]",,,,,,,,,,,4.5277,,,,,,,,,,,,,63f6f936-52e8-447c-9229-5193b8fe36c3,3602,,"[46.3, 13.8]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Center Forward,169,Real Madrid,220,"['0fff3c7a-0d21-41ef-b0d0-2fea06cb6172', '7ea50a04-c20d-4824-bd1b-b03fe2cdf2d1', '9fc6052d-bca1-4505-bf46-71c1d985d1fd']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:25.901,Carry,True,2015/2016
,,,,"[91.6, 70.7]",,,,,,,,,,,2.074999,,,,,,,,,,,,,08883e90-800c-459a-a10f-82adb5b10633,3607,,"[79.2, 67.8]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,169,Real Madrid,220,"['35efc97b-ff64-4013-ace6-d8a3ffedaa5d', '9b291c56-3da9-41d7-b454-e5cbe7b72577']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:33.365,Carry,,2015/2016
,,,,"[112.9, 70.2]",,,,,,,,,,,1.817333,,,,,,,,,,,,,5218eb4a-06c6-4827-88bf-348062ff1935,3610,,"[112.2, 67.8]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,169,Real Madrid,220,"['8f7cdd09-fcc1-4330-bc44-c682afcd93e8', 'f2ca354f-f3a1-4e04-bfbc-5780f6eef008']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:37.214,Carry,,2015/2016
,,,,"[103.9, 77.8]",,,,,,,,,,,1.932,,,,,,,,,,,,,9b46683b-1dc4-4644-baa5-4aca1e9588e8,3613,,"[105.3, 75.5]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,169,Real Madrid,220,"['18766386-58ea-466e-a141-3c12811c1ef8', '5bc4f0d5-763e-4f96-9789-dc709e7befbb', '6e3cd33c-53d8-4951-b36f-04d9790bb406']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:39.613,Carry,True,2015/2016
,,,,"[18.6, 5.4]",,,,,,,,,,,1.404126,,,,,,,,,,,,,ec112ad8-5b34-497d-ba77-fba266d2edfc,3617,,"[16.2, 2.3]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Barcelona,217,"['db94b6f3-edb0-4aaa-bc50-df5b916341c9', 'ea250c88-bff8-4901-ae8f-0db583810d37']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:41.545,Carry,,2015/2016
,,,,"[14.5, 14.3]",,,,,,,,,,,0.548645,,,,,,,,,,,,,9afba42f-8c69-498a-858b-9318797b198a,3620,,"[15.2, 11.3]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,170,Barcelona,217,"['304c58c4-d8e7-4040-9887-b235cd06683c', '54e8ac91-6508-4529-b2d0-be1786c0f03f']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:43.915,Carry,,2015/2016
,,,,"[28.3, 29.1]",,,,,,,,,,,1.185312,,,,,,,,,,,,,874cbc49-7982-4187-9e75-f6f76edd4a05,3623,,"[23.7, 24.3]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,170,Barcelona,217,"['6c346707-f776-470f-8885-2dcf3a531d7b', 'ef147a11-a3c6-4018-bdb6-60c17704a8da']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:45.305,Carry,,2015/2016
,,,,"[56.4, 9.9]",,,,,,,,,,,5.792484,,,,,,,,,,,,,f6735f5a-1d39-4fcd-8f12-49402cdddaa6,3626,,"[34.7, 37.4]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,170,Barcelona,217,"['8166eb50-e15c-4d8f-97f7-6d18301da340', '8d73bcea-df7f-4ebd-a3e4-f8bac1e176b7', 'd4e6b1f3-c286-4e6c-9691-c20ebfaf9760']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:47.472,Carry,True,2015/2016
,,,,"[56.9, 3.7]",,,,,,,,,,,0.12,,,,,,,,,,,,,0e28892b-5f47-476b-adc1-084e682324c3,3631,,"[57.3, 3.3]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Barcelona,217,"['2946e7dc-26a4-4d12-92f6-9531c7119312', '4c491f28-2444-4f34-b175-1e3170f1e369', 'b7d5f2a5-a374-4683-b326-5bffc3d56b98']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:53.919,Carry,True,2015/2016
,,,,"[54.4, 25.4]",,,,,,,,,,,4.037255,,,,,,,,,,,,,199558bd-a9ca-46c7-8d2e-df66447f3243,3634,,"[47.9, 10.4]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,170,Barcelona,217,"['23b0df90-6984-4b59-9118-5fc54620e2bf', 'fddfb556-8f57-4d52-9d46-fee082b7bfa5']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.047,Carry,,2015/2016
,,,,"[82.3, 17.3]",,,,,,,,,,,4.066444,,,,,,,,,,,,,2ef3ccc2-ef48-4849-9d90-171e462d262c,3637,,"[60.0, 21.3]",267533,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,170,Barcelona,217,"['408dbb9d-241c-4980-b4e9-5a5a0cb86863', 'fdb99e9c-d14f-4e5c-b9bb-3c584f9b5c5a']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:59.423,Carry,,2015/2016
,,,,"[98.3, 14.6]",,,,,,,,,,,3.133611,,,,,,,,,,,,,c0b0ec7c-33bc-43db-b750-9bcde49b0aae,3640,,"[92.6, 9.1]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,170,Barcelona,217,"['e32ca2da-5909-47d0-aee0-ab798d117200', 'fb120bbd-4ad8-409a-8ea4-fdb5831589cd']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:04.614,Carry,,2015/2016
,,,,"[83.4, 14.3]",,,,,,,,,,,1.130557,,,,,,,,,,,,,b5dc26f7-794d-4ed8-9a09-97380743678a,3646,,"[84.4, 8.0]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,171,Barcelona,217,"['26c7904f-fa60-437f-8191-9981f91f6739', 'd80313cb-ae6c-4983-bfe7-6eb0f3e41d52']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:18.618,Carry,,2015/2016
,,,,"[82.7, 30.5]",,,,,,,,,,,1.999955,,,,,,,,,,,,,74e6b77b-ce32-4853-8d45-a7e7aee9241b,3649,,"[83.1, 25.0]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arda Turan,11094.0,Right Center Midfield,171,Barcelona,217,"['2c7fa777-f522-46de-a933-ab848eba5c26', '586c9d4a-9b82-4cd9-8533-5e4d430e29ec']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:20.786,Carry,,2015/2016
,,,,"[79.5, 56.0]",,,,,,,,,,,1.908649,,,,,,,,,,,,,5be80893-8321-43f9-b083-81912a42e7bc,3652,,"[78.5, 55.6]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,171,Barcelona,217,"['4c33884f-b627-47c9-9412-978c5480b28e', 'd75a6cd2-ad67-408b-bcb4-fa5259a80de7']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:24.329,Carry,,2015/2016
,,,,"[74.3, 39.4]",,,,,,,,,,,1.584611,,,,,,,,,,,,,e8f12a71-0da1-47bc-8719-2827e5b22c1f,3655,,"[73.8, 28.7]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,171,Barcelona,217,"['32e1f6f2-d6e9-423c-84d2-0538342bf070', 'cc08756a-707a-43a5-ba42-9760c15be6e6']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:27.769,Carry,,2015/2016
,,,,"[84.7, 46.7]",,,,,,,,,,,0.630044,,,,,,,,,,,,,0d5fa95c-e3ef-42a1-9736-f2d94878a7fc,3658,,"[86.2, 48.0]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,171,Barcelona,217,"['11c01c80-c913-4182-a202-f47b69808d36', 'a57bbb61-c422-4c4a-965c-acefa16a0946']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:29.798,Carry,,2015/2016
,,,,"[93.2, 27.1]",,,,,,,,,,,1.70575,,,,,,,,,,,,,01206b1f-2841-4adb-95c2-58a361afe14b,3661,,"[83.8, 28.7]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,171,Barcelona,217,"['a4b7b41a-1d4d-45f8-b2c3-79b3c3ddbeee', 'b80e3e82-9942-4367-85c0-69bdda17ce0b']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:31.471,Carry,,2015/2016
,,,,"[104.8, 13.6]",,,,,,,,,,,1.025059,,,,,,,,,,,,,3189191f-afce-472c-8393-fe112e7438a7,3664,,"[103.0, 14.3]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,171,Barcelona,217,"['36f9e53c-2800-4a89-bacc-88d5a0c198dc', '6fce1759-da33-4a1f-b4f5-0e9c331704d6']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:34.159,Carry,,2015/2016
,,,,"[104.9, 32.6]",,,,,,,,,,,0.126331,,,,,,,,,,,,,1f0810d1-c2b6-4201-9775-e0ea5a9c48d0,3667,,"[104.9, 32.6]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,171,Barcelona,217,"['bb286c02-ca19-4798-b7dd-3e2662bfe9e4', 'bbe3adc0-95c8-4557-bc00-001d107ef404']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.164,Carry,,2015/2016
,,,,"[32.6, 25.1]",,,,,,,,,,,2.335567,,,,,,,,,,,,,d8b208bd-9a28-48de-8b9d-e6f724bddfa1,3675,,"[25.6, 25.8]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jesé Rodríguez Ruiz,3990.0,Center Forward,172,Real Madrid,220,"['2d1a9123-e707-4cf2-8975-3530acc4b34f', 'ef1a1945-e30a-4123-9af4-0497984e1d16']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:39.458,Carry,,2015/2016
,,,,"[52.6, 5.8]",,,,,,,,,,,3.4227,,,,,,,,,,,,,39c3c2d4-030f-4ac7-ad0c-69d769b02a57,3678,,"[50.2, 2.4]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,172,Real Madrid,220,"['7b39800f-8dc3-45b0-a4dd-4c8af764707a', '8f688d98-f481-489d-93aa-4f0bf68123e0']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:44.614,Carry,,2015/2016
,,,,"[13.4, 46.1]",,,,,,,,,,,1.100291,,,,,,,,,,,,,1666a29e-6dc6-44e1-903e-e070017b0a0a,3684,,"[14.9, 46.0]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,173,Barcelona,217,"['712a3dfe-d494-428e-a031-7c2f8a18765c', 'c7ecd9dc-1f33-46cf-aafd-048071a41351', 'dc5fc535-ff5a-4a25-a36b-b04d1e163358']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:53.155,Carry,True,2015/2016
,,,,"[9.2, 48.4]",,,,,,,,,,,0.039988,,,,,,,,,,,,,b12a5195-f5c4-47ee-aec2-6a3b5fdde0ff,3688,,"[9.2, 48.4]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,173,Barcelona,217,"['9086b021-430a-49d7-99d4-68fbf0d0a3da', 'c6fbc151-96dc-47b5-a9c6-3c2d5379a9d2']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:54.766,Carry,,2015/2016
,,,,"[13.0, 36.4]",,,,,,,,,,,0.039976,,,,,,,,,,,,,48b47bdb-2233-43e4-b3a2-2be541d9a9ca,3691,,"[12.1, 36.4]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,173,Barcelona,217,"['32e6bc5e-0e59-46fb-87fd-1d1defaa72c1', '803c048f-98ff-4cbb-b10e-6a57239a8a20']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:56.845,Carry,,2015/2016
,,,,"[3.1, 39.6]",,,,,,,,,,,0.080004,,,,,,,,,,,,,e0355e66-4049-459b-b747-1f58e1fe110e,3694,,"[3.1, 39.6]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,173,Barcelona,217,"['3ecf485e-727e-47c0-9c31-bb861f098825', '6123b68a-d544-49be-9883-5dc263f9d032']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:58.081,Carry,,2015/2016
,,,,"[17.8, 45.2]",,,,,,,,,,,1.970946,,,,,,,,,,,,,6f2787e8-e569-4882-bc72-454b5c761d48,3697,,"[10.0, 46.7]",267533,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,173,Barcelona,217,"['4f485576-3ac3-493d-8380-7a3005dc37de', 'a2e96bd4-04aa-467b-b646-aa3468f2ce96']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:59.131,Carry,,2015/2016
,,,,,,,,,,,,,,,0.625396,,,,,,,,,,,,,68a1e5e2-904a-4d15-90bc-6bcc70d7b896,26,,"[43.7, 34.6]",267533,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,2,Barcelona,217,"['2e133c7e-8295-423a-85a2-dea082127d55', 'f1d2ea3d-f73a-4469-853a-1d6e2fadb389']",20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:20.282,Pressure,,2015/2016
,,,,,,,,,,,,,,,0.811014,,,,,,,,,,,,,d4f78bbc-c15c-4782-a995-8fa73ac4b52f,88,,"[42.3, 41.8]",267533,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Barcelona,217,,15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:15.418,Pressure,,2015/2016
,,,,,,,,,,,,,,,0.3552,,,,,,,,,,,,,a0c028ea-448f-4a09-a5a7-a26d65dbb6da,89,,"[46.8, 44.0]",267533,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Barcelona,217,"['04492cfa-01a5-44b0-810c-710688eac75a', 'b396463b-5c4c-470f-98be-55948f786071']",16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:16.229,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.409359,,,,,,,,,,,,,8b6186b7-a4b8-4ffc-a26b-660649406dac,99,,"[70.3, 68.7]",267533,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,3,Real Madrid,220,"['8cc9ef90-daae-4f20-9f22-0031542e3356', 'a45b451c-0a61-4da8-9e4f-d02f3702d979']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.254,Pressure,,2015/2016
,,,,,,,,,,,,,,,0.512847,,,,,,,,,,,,,e37ca7ec-1763-4055-91df-c2261e1395c2,136,,"[50.5, 11.7]",267533,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Real Madrid,220,"['4a918e35-0c3c-47f5-a57b-9dff552b70d0', '84591adc-095e-413a-991a-246f1e01c36e']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.078,Pressure,,2015/2016
,,,,,,,,,,,,,,,0.700852,,,,,,,,,,,,,eeb31782-4c3f-4f73-9a94-91de8b9a3c2d,149,,"[52.5, 67.7]",267533,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,6,Barcelona,217,"['5ff9d71b-0af9-47be-896f-9693666706a5', 'ee409a6d-975e-47b9-84b5-be19e49bb785']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:12.919,Pressure,,2015/2016
,,,,,,,,,,,,,,,0.991998,,,,,,,,,,,,,6c04de1b-2232-4d64-a543-91a61c8924d2,174,,"[31.8, 17.9]",267533,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,6,Barcelona,217,"['931190e5-4287-4ed0-97f7-5e9311ab8858', '9539768a-e8ca-480c-8f93-d50b924b9a7f', 'd1c56eb7-2d7b-4a4c-935f-e824a25eebba']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:37.193,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.519229,,,,,,,,,,,,,7c707e1a-5fdb-4c27-b1d9-a9c927eface3,191,,"[49.1, 10.2]",267533,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,7,Barcelona,217,"['26df12d3-af6f-47fa-a5a2-3585134ba128', '2f810965-9108-4238-990e-da3facc59826', 'cde4cd25-1a99-4f0a-abef-eb030d7a2d28']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:33.733,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.711919,,,,,,,,,,,,,40162cff-8904-4484-a938-41f59f14dca1,195,,"[47.4, 9.1]",267533,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,7,Barcelona,217,"['2f810965-9108-4238-990e-da3facc59826', 'ce2e8464-78ef-4e35-9e1e-4d1c40fbb79b']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:35.940,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.985598,,,,,,,,,,,,,88f988a1-cb6e-45b0-81c3-6297a5eef14d,200,,"[41.5, 24.3]",267533,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,7,Barcelona,217,"['a2899265-1102-409c-8aa5-09141f944e84', 'e5b2b664-9df0-44e1-819d-4316c5ccd603']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:39.946,Pressure,,2015/2016
,,,,,,,,,,,,,,,0.609367,,,,,,,,,,,,,af9b2918-1776-45d5-8694-846ad9bd918b,203,,"[45.5, 24.9]",267533,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,7,Barcelona,217,['a2899265-1102-409c-8aa5-09141f944e84'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:43.150,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.052749,,,,,,,,,,,,,ee1f36a6-279d-4cfc-ac53-ce45bcf9c99a,214,,"[44.6, 12.4]",267533,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,7,Barcelona,217,"['0fd999d4-9b0a-4a98-a0b1-ddc4f61d0071', 'efb4f48c-c0e8-4120-859b-aa532546e339']",48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:48.225,Pressure,,2015/2016
,,,,,,,,,,,,,,,2.28781,,,,,,,,,,,,,ce5ae0d6-2ddd-419c-b479-1868ed552a41,240,,"[44.7, 73.1]",267533,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,8,Real Madrid,220,['dd1b7bf2-a05c-42c9-9b96-50376aed87dc'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.598,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.052801,,,,,,,,,,,,,3f797d41-df63-4491-b2b2-5b6ce2078162,264,,"[21.5, 69.1]",267533,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,10,Barcelona,217,['2196834a-88ee-4395-9975-5dfbbce24d70'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:47.827,Pressure,,2015/2016
,,,,,,,,,,,,,,,2.731465,,,,,,,,,,,,,922929be-66f0-43f4-8731-54316417c784,278,,"[85.5, 74.8]",267533,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Real Madrid,220,"['b19ec923-7156-4bad-b1f1-d9f34efbf0cd', 'c5e6afce-188c-436d-b817-476b80f6b567']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.998,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.026776,,,,,,,,,,,,,b061f868-50a3-4dfd-a95c-fab4d119178b,280,,"[89.5, 62.3]",267533,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Real Madrid,220,"['80b92228-8cfa-4214-a16d-0aabde046465', '83b76d2a-5e21-4251-aec7-a2b374d39f06']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.627,Pressure,,2015/2016
,,,,,,,,,,,,,,,1.792528,,,,,,,,,,,,,f12319f7-79ce-4200-9b32-abc6cb12179c,288,,"[67.5, 61.9]",267533,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,12,Real Madrid,220,"['22109a79-79dd-48ac-9d67-0b08313bdb67', '41c8dabf-7fc3-4bcd-8f7a-5669838160af', 'c5f74fc9-05ff-4dee-b723-d0eb6a6f9117']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.485,Pressure,,2015/2016
