50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.393616,,,,,,,,,,,,,35cabd3e-0e1c-407c-9e5c-23d73637c8fd,2800,,"[61.0, 40.1]",69238,69,True,,,3.0664656,,Right Foot,,,,"[42.4, 41.5]",,Ground Pass,,18.652615,,,Eduardo Ramos Gómez,23977.0,,,,,Kick Off,2,From Kick Off,Victor Obinna Nsofor,26678.0,Center Forward,143,Málaga,223,['7f2c0594-9eff-46df-a1d1-6a052fe54853'],7,,,,,,,,,,,,,,,,,,Málaga,223,00:24:07.148,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.4053,,,,,,,,,,,,,85775823-1eea-495a-9f6c-6892e9b74c52,2802,,"[42.2, 42.3]",69238,69,True,,,-0.364526,,Right Foot,,,,"[87.8, 24.9]",,High Pass,,48.806965,Incomplete,,,,,,,,,2,From Kick Off,Eduardo Ramos Gómez,23977.0,Right Center Midfield,143,Málaga,223,['7ace0d73-673f-47c0-8396-c324185599b2'],8,,,,,,,,,,,,,,,,,,Málaga,223,00:24:08.561,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.256533,,,,,,,,,,,,,7ace0d73-673f-47c0-8396-c324185599b2,2803,,"[32.3, 55.2]",69238,69,True,,,1.1623074,,Right Foot,,,,"[35.2, 61.9]",,Ground Pass,,7.300685,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,"['85775823-1eea-495a-9f6c-6892e9b74c52', 'c7058ed1-8bf0-48c8-bed6-a36c49b3c810']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.967,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.966739,,,,,,,,,,,,,478e4ef2-a9cf-4265-8bd8-e6937ca3278b,2805,,"[38.4, 61.9]",69238,69,,,,-1.2610934,,Right Foot,,,,"[40.0, 56.9]",,Ground Pass,,5.249762,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,144,Barcelona,217,['a429c2be-1dae-4cc0-adff-ce0d761b19de'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:11.286,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.607738,,,,,,,,,,,,,4e0878a4-bda4-4cd5-9370-c484244689b9,2808,,"[42.1, 56.3]",69238,69,,,,-0.57907426,,Right Foot,,,,"[44.7, 54.6]",,Low Pass,,3.1064448,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,"['2fbc587d-48ef-4aaa-b11a-d127aab4be7c', '5659b73d-6e09-4a3d-84d3-b87b64216199']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.869,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.974337,,,,,,,,,,,,,1fad8b38-b96d-4c23-a805-f0e9b9d1e161,2811,,"[68.7, 29.5]",69238,69,,,,1.0303768,07ec3dc1-1169-4bf6-bba5-0ad88bfe1a8b,Right Foot,,,,"[75.9, 41.5]",,Ground Pass,,13.994285,,,Fernando Miguel Fernández Escribano,26249.0,True,,,,Recovery,2,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,145,Málaga,223,['5f1b0119-b5b5-4bcd-8054-69e5c3e01069'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:24:15.185,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.4901,,,,,,,,,,,,,c9d5bb68-4db0-470a-8123-3cdee544b7b2,2818,,"[84.9, 65.0]",69238,69,,,True,-2.040062,,,,,,"[81.3, 57.9]",,High Pass,,7.9605274,Unknown,,Fernando Miguel Fernández Escribano,26249.0,,,,,Recovery,2,Regular Play,Manuel Gaspar Haro,26233.0,Right Back,145,Málaga,223,"['59d4e19a-5c7a-4df4-b236-b821b1a468c0', 'e6239ef3-0a35-444b-8487-fb39289ec283']",20,,,,,,,,,,,,,,,,,,Málaga,223,00:24:20.615,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.3174,,,,,,,,,,,,,dfa9d677-0337-4f83-a0f2-761d54230839,2822,,"[82.2, 58.9]",69238,70,,,,-0.46054202,,Left Foot,,,,"[108.0, 46.1]",,High Pass,,28.800694,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Back,146,Málaga,223,['003e9aa7-4035-437a-8261-84060f483d77'],1,,,,,,,,,,,,,,,,,,Málaga,223,00:25:01.439,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,5.737337,,,,,,,,,,,,,b0ac8629-926e-432d-8b89-50ddd2c32b78,2825,,"[78.2, 28.0]",69238,70,,,,-2.8507435,,Right Foot,,,,"[2.7, 5.4]",,High Pass,,78.80996,,,Gustavo Adolfo Munúa Vera,26221.0,,,,,Recovery,2,From Free Kick,Eduardo Ramos Gómez,23977.0,Right Center Midfield,146,Málaga,223,"['1f2ceb71-b0c8-4210-8075-234af25bb00f', 'a377011a-bb9f-41dd-abdf-6572fb70009c']",5,,,,,,,,,,,,,,,,,,Málaga,223,00:25:05.659,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,3.322418,,,,,,,,,,,,,3bdd3a07-fd49-4b1c-8d6d-f66553a3f03e,2828,,"[6.1, 6.4]",69238,70,,,,-0.017697267,,Right Foot,,,,"[62.6, 5.4]",,High Pass,,56.50885,,,Valmiro Lópes Rocha,25872.0,,,,,,2,From Free Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,146,Málaga,223,['6b6fc920-ec83-4b71-9b62-0811f640d6fa'],16,,,,,,,,,,,,,,,,,,Málaga,223,00:25:16.303,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.5795,,,,,,,,,,,,,2e86859a-233c-4824-8139-e74922907181,2830,,"[61.8, 6.2]",69238,70,,,,0.49273992,,Head,,,,"[76.7, 14.2]",,High Pass,,16.91183,Incomplete,,,,,,,,,2,From Free Kick,Valmiro Lópes Rocha,25872.0,Left Back,146,Málaga,223,['9bf6540a-b260-4b7d-889e-79b4c8cad9b1'],19,,,,,,,,,,,,,,,,,,Málaga,223,00:25:19.665,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.9651,,,,,,,,,,,,,678755eb-ff34-4a6e-a8e8-75994097c8c1,2833,,"[47.6, 66.8]",69238,70,,,,-0.50016105,,Right Foot,,,,"[56.2, 62.1]",,Ground Pass,,9.80051,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,147,Barcelona,217,['c69b76a6-ea16-4039-aa44-8ae53ae2d20f'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.378,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.173974,,,,,,,,,,,,,143c69fe-3a75-4b5d-9ad9-e2c736b5fca6,2836,,"[57.1, 59.0]",69238,70,,,,-1.152572,,Right Foot,,,,"[65.9, 39.2]",,Ground Pass,,21.667488,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,147,Barcelona,217,['62240c7d-241f-4ac4-991f-3cea45f544c1'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.229,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.734505,,,,,,,,,,,,,b47fe1e4-e9ed-4c2a-84f1-3061a7381288,2839,,"[74.9, 25.6]",69238,70,,,,-1.0274699,,Right Foot,,,,"[87.1, 5.4]",,Ground Pass,,23.598305,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,147,Barcelona,217,['fcb64d42-dd07-4dc9-bf19-c114ca6c148e'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.155,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.287231,,,,,,,,,,,,,29aba307-fb52-492e-b55b-363dca4d2994,2842,,"[90.5, 15.1]",69238,70,,,,2.5232964,,Left Foot,,,,"[80.8, 22.0]",,Ground Pass,,11.903781,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,147,Barcelona,217,['1d94159a-66b6-4277-aeb6-60073f49d258'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.094,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.455563,,,,,,,,,,,,,4080c230-381f-40f9-93e4-23934859984c,2845,,"[80.8, 22.0]",69238,70,,,,-0.289271,,Right Foot,,,,"[89.2, 19.5]",,Ground Pass,,8.764132,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,147,Barcelona,217,['2cfea9ae-9801-4bc7-9cf1-b4efa8370fcd'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.241,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.3832,,,,,,,,,,,,,318d00b0-8bbc-49cf-b5fc-0acc2d0cfd1d,2851,,"[87.3, 17.2]",69238,71,True,,,0.9407133,,Right Foot,True,,,"[107.5, 44.9]",,High Pass,,34.283085,Pass Offside,,Zlatan Ibrahimović,3672.0,,,,,Free Kick,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,148,Barcelona,217,['1594203a-043c-43fe-afce-0d5a177ce27a'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.711,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.9619,,,,,,,,,,,,,790918d0-da6d-4658-939d-56234a923e66,2855,,"[12.2, 29.7]",69238,71,,,,-0.6526102,,Right Foot,,,,"[27.9, 17.7]",,Ground Pass,,19.76082,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,Free Kick,2,From Free Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,149,Málaga,223,['62a786e9-7e07-4e0d-a5f3-0b16f7121bdd'],30,,,,,,,,,,,,,,,,,,Málaga,223,00:26:30.180,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.002417,,,,,,,,,,,,,3e2d4035-fa98-4a0a-bd23-ba0fe48f9b96,2858,,"[28.2, 18.4]",69238,71,,,,-0.055842504,,Left Foot,,,,"[44.3, 17.5]",,Ground Pass,,16.125135,,,Daniel Toribio Gutiérrez,23792.0,,,,,,2,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Center Back,149,Málaga,223,['ba3db604-c28c-4994-9488-e7ffc7995c7c'],32,,,,,,,,,,,,,,,,,,Málaga,223,00:26:32.876,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0897,,,,,,,,,,,,,7355daaa-ecea-4bc4-9fd5-2c4c09dd820d,2862,,"[44.3, 5.6]",69238,71,,,,-0.32175055,,Left Foot,,,,"[46.4, 4.9]",,Ground Pass,,2.2135944,Incomplete,,,,,,,,,2,From Free Kick,Daniel Toribio Gutiérrez,23792.0,Left Center Midfield,149,Málaga,223,['f33226c9-e792-4fa8-b09d-d6f14a0d7430'],36,,,,,,,,,,,,,,,,,,Málaga,223,00:26:36.404,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.6772,,,,,,,,,,,,,fc4929f8-e987-4250-bcd8-cb66eb2e6bb5,2864,,"[49.2, 0.1]",69238,71,,,,0.34609887,,,,,,"[88.3, 14.2]",,High Pass,,41.564648,Unknown,,Victor Obinna Nsofor,26678.0,,,,,Throw-in,2,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Left Center Back,150,Málaga,223,['3b094313-5255-4cbb-87c9-987108b0e5c4'],47,,,,,,,,,,,,,,,,,,Málaga,223,00:26:47.261,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.323312,,,,,,,,,,,,,8dabb818-341e-46c1-85f3-f1cafb15af0d,2867,,"[34.2, 56.5]",69238,71,True,,,1.6902252,,Right Foot,,,,"[33.3, 64.0]",,Ground Pass,,7.553807,Incomplete,,Xavier Hernández Creus,20131.0,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,151,Barcelona,217,"['36b72433-74aa-45cc-8c5e-4d4acb4409a8', 'd1185cb6-b62e-4ddf-a7fa-ef8d500ec9af']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.013,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.6047,,,,,,,,,,,,,634f9663-bb48-4028-9686-644a0003d69c,2877,,"[116.6, 13.8]",69238,72,,,,1.6772885,,Left Foot,True,,,"[113.5, 42.8]",,High Pass,,29.165218,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Center Back,153,Málaga,223,['bbcfb43e-f100-4ebc-b98e-211d2a72dc81'],57,,,,,,,,,,,,,,,,,,Málaga,223,00:27:57.824,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,3.8878,,,,,,,,,,,,,d94ed6b5-44bb-4d3a-a65a-3f276d8b4d90,2883,,"[6.0, 44.0]",69238,73,True,,,0.23404765,,Right Foot,,,,"[109.6, 68.7]",,High Pass,,106.50375,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,154,Barcelona,217,['7b794414-8ac5-45f4-b640-5cc71fd327eb'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.289,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.2063,,,,,,,,,,,,,98d4a008-c8f0-41ac-ba85-9e7fe3f2b433,2886,,"[117.2, 55.6]",69238,73,,,,-1.8105395,,Left Foot,True,,,"[111.7, 33.1]",,High Pass,,23.16247,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,154,Barcelona,217,"['c21ff659-0b83-4566-9920-987bc1bcdf39', 'dbb3fc36-f8dd-476a-bd68-7106371e3bb4']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.466,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,2.480816,,,,,,,,,,,,,e5f74653-f99e-4f7b-9049-cb76ce7b072f,2891,,"[51.0, 0.1]",69238,74,True,,,1.9016101,,,,,,"[44.2, 19.9]",,Low Pass,,20.935139,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,155,Barcelona,217,['05d0e238-9b8a-4fa2-b3e1-7d2b91d85013'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.054,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.510713,,,,,,,,,,,,,4c5d9298-590c-4a58-a5c8-25d14f4af406,2893,,"[45.3, 21.8]",69238,74,,,,1.5924536,,Right Foot,,,,"[44.7, 49.5]",,Ground Pass,,27.706497,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,155,Barcelona,217,['fe61a06c-591b-4b6b-abaa-b29c43595a3e'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.992,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.507098,,,,,,,,,,,,,34630508-7617-4f61-b01b-d866c7df9231,2896,,"[47.8, 54.6]",69238,74,,,,0.898487,,Right Foot,,,,"[63.8, 74.7]",,Ground Pass,,25.69066,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['9b129065-9a35-4e72-adc4-0150ffe9c1a8'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.788,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.682417,,,,,,,,,,,,,f9a48925-51d5-4a60-8a17-f32486fe0ced,2899,,"[60.4, 72.4]",69238,74,,,,-2.4962118,,Right Foot,,,,"[43.4, 59.6]",,Ground Pass,,21.280037,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,155,Barcelona,217,['6876b349-dc6e-4098-844d-f7dc0f3b6f0e'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:10.388,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.97231,,,,,,,,,,,,,523e032c-2556-481b-86f5-f86bf5b1ae06,2902,,"[43.4, 59.6]",69238,74,,,,-0.63274884,,Right Foot,,,,"[55.4, 50.8]",,Ground Pass,,14.88086,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['97db1445-3ebd-462e-a449-84b6c74918b1'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.150,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.936982,,,,,,,,,,,,,b14c0be4-b777-4ed7-8138-b988b2b5ff36,2906,,"[59.4, 46.6]",69238,74,,,,0.04230279,,Right Foot,,,,"[78.3, 47.4]",,Ground Pass,,18.916924,,,Zlatan Ibrahimović,3672.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,155,Barcelona,217,"['4a6a1e42-d333-4bb0-bab4-de00cfc404f7', 'e3ac745c-9d66-4098-8611-9372dfb19361']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.180,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.4415,,,,,,,,,,,,,7df81cbe-cb71-4044-af95-6c3784061796,2909,,"[78.3, 47.4]",69238,74,,,,1.4495984,,Right Foot,,,,"[80.2, 63.0]",,High Pass,,15.71528,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,155,Barcelona,217,"['2ed0309b-370e-42b3-a21a-492f1c169c8a', '73257960-54f8-4453-afc3-e8129c429ccd']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.071,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.864825,,,,,,,,,,,,,2ed0309b-370e-42b3-a21a-492f1c169c8a,2911,,"[39.9, 17.1]",69238,74,,,,2.9743388,,Right Foot,,,,"[32.2, 18.4]",,Low Pass,,7.808969,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,Recovery,2,Regular Play,Valmiro Lópes Rocha,25872.0,Left Wing Back,156,Málaga,223,"['7df81cbe-cb71-4044-af95-6c3784061796', 'f71504de-49bd-47f5-affc-c6c54a93c296']",17,,,,,,,,,,,,,,,,,,Málaga,223,00:29:17.512,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.564079,,,,,,,,,,,,,8eba169a-d598-4192-a365-66c59843f0f2,2916,,"[33.2, 23.4]",69238,74,,,,0.5322095,,Left Foot,,,,"[42.2, 28.7]",,Ground Pass,,10.444615,,,Daniel Toribio Gutiérrez,23792.0,,,,,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Center Back,156,Málaga,223,"['79d148da-bc31-4ca6-9434-5b128296f391', '87687005-1381-4cc2-85d7-6ff994fe4214']",19,,,,,,,,,,,,,,,,,,Málaga,223,00:29:19.067,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.443008,,,,,,,,,,,,,261719a5-a3e2-4c18-84c0-50a3578cedbc,2920,,"[49.8, 22.4]",69238,74,,,,-0.83535653,,Left Foot,,,,"[51.7, 20.3]",,Ground Pass,,2.8319604,Incomplete,,Fernando Martín Forestieri,9558.0,,,,,,2,Regular Play,Daniel Toribio Gutiérrez,23792.0,Left Center Midfield,156,Málaga,223,"['28352286-419e-48bd-89c3-244848c3651c', '625813c7-e7d8-4a3d-b442-6a97b198b370', 'dcbc7641-bc67-413f-818d-85322e872ba1']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:29:21.721,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.316795,,,,,,,,,,,,,94bcbe88-4371-4520-8c16-58c38704b853,2926,,"[43.1, 21.5]",69238,74,,,,1.5564089,,Left Foot,,,,"[43.3, 35.4]",,Ground Pass,,13.901439,,,Eduardo Ramos Gómez,23977.0,,,,,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Center Back,156,Málaga,223,"['06337ad0-452a-4c9c-90b3-ea677ba93f39', '3e7ecb80-a387-46b7-a947-32ec9f4a7ba9']",24,,,,,,,,,,,,,,,,,,Málaga,223,00:29:24.285,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.894118,,,,,,,,,,,,,075448bf-73b9-41c4-96d4-0a9bfeb3e208,2930,,"[42.9, 35.4]",69238,74,,,,0.86931276,,Right Foot,,,,"[52.7, 47.0]",,Ground Pass,,15.185519,,,Fernando Miguel Fernández Escribano,26249.0,,,,,,2,Regular Play,Eduardo Ramos Gómez,23977.0,Center Defensive Midfield,156,Málaga,223,"['981b0fe0-f0ed-4fd8-bb07-6dd22119287c', 'd1020968-5cce-4ef2-958f-50a7df130429']",26,,,,,,,,,,,,,,,,,,Málaga,223,00:29:26.743,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.546691,,,,,,,,,,,,,32210a1f-6355-469e-b8cd-d30b3d3ede37,2933,,"[52.7, 47.0]",69238,74,,,,2.9996955,,Right Foot,,,,"[36.6, 49.3]",,Ground Pass,,16.263456,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,,2,Regular Play,Fernando Miguel Fernández Escribano,26249.0,Right Center Midfield,156,Málaga,223,['aeade5b6-47d8-47b8-8c0f-01bd8800253a'],27,,,,,,,,,,,,,,,,,,Málaga,223,00:29:27.717,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.931557,,,,,,,,,,,,,648f3288-b8dd-468b-87d5-04a1913a34db,2937,,"[37.6, 51.0]",69238,74,,,,0.39479113,,Right Foot,,,,"[49.6, 56.0]",,Ground Pass,,13.0,,,Fernando Miguel Fernández Escribano,26249.0,,,,,,2,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Center Back,156,Málaga,223,['af781fce-5593-44d1-a7ef-f64c2247b591'],30,,,,,,,,,,,,,,,,,,Málaga,223,00:29:30.368,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.511917,,,,,,,,,,,,,fcf43de1-1cca-45fc-add7-3bcfb0829b6f,2941,,"[70.5, 18.2]",69238,74,,,,-2.7844586,,Right Foot,,,,"[63.8, 15.7]",,Ground Pass,,7.1512237,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,Recovery,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,157,Barcelona,217,['41c9e685-69b3-4936-bb9b-9079a06e308f'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.285,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.063895,,,,,,,,,,,,,f200c96c-3817-498a-851e-b8af188e974d,2944,,"[63.8, 15.7]",69238,74,,,,1.4513674,,Left Foot,,,,"[64.4, 20.7]",,Ground Pass,,5.0358715,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,157,Barcelona,217,['369ee2c0-ad9a-4ac5-8c8f-fe1b5a88a8f6'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.027,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.622129,,,,,,,,,,,,,e55a556e-9d49-457f-8943-aa791e78d37e,2947,,"[71.8, 16.5]",69238,74,,,,2.3383393,,Left Foot,,,,"[66.3, 22.2]",,Ground Pass,,7.9208584,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,157,Barcelona,217,['2c7c125a-2856-4faf-8652-3314b2a76b6f'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.425,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.317817,,,,,,,,,,,,,0a9c5f5f-865f-48ad-83e1-6133fdffde54,2950,,"[70.1, 21.8]",69238,74,,,,-1.7866771,,Right Foot,,,,"[67.6, 10.4]",,Ground Pass,,11.670904,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,157,Barcelona,217,['46d3662f-ec3c-4d21-bfe2-68ebd61678a1'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.593,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.784136,,,,,,,,,,,,,62eb26cd-e2d1-4500-b555-55d2b8fb3b7e,2953,,"[63.4, 17.4]",69238,74,,,,1.9413968,,Right Foot,,,,"[50.5, 50.6]",,Ground Pass,,35.618114,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,157,Barcelona,217,['568da7c1-5138-4a53-ac3d-491f3f040ccd'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:44.185,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.278217,,,,,,,,,,,,,946bd1f2-aa3e-46e3-b5e4-d38e0f03f4d2,2956,,"[53.3, 50.6]",69238,74,,,,0.09232934,,Right Foot,,,,"[69.5, 52.1]",,Ground Pass,,16.269297,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Barcelona,217,['9f77b456-4613-4fbd-a4c7-e1c9dbaf60b9'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.392,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.083816,,,,,,,,,,,,,2168c77b-756f-4a26-8382-29ff9dd9bba9,2959,,"[70.5, 62.6]",69238,74,,,,0.9349579,,Right Foot,,,,"[79.8, 75.2]",,Ground Pass,,15.6604595,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,157,Barcelona,217,['8ec1434c-046b-48fc-8687-cf90278f97e9'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:49.047,Pass,,2009/2010
