50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.093981,,,,,,,,,,,,,,73cb1348-c950-4dc1-9ae3-02961b8a1c85,627,,,"[33.0, 71.0]",16157,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,33,Barcelona,217,"['c3653980-fd64-48c2-bf81-6c57205422bc', 'dc5d1a49-578e-46bb-9bde-acd55740f779']",14,,,,,,,,,,,,,,,,Valencia,207,00:13:14.786,Pressure,,2018/2019
,,,,,,,,,,,,,,0.670441,,,,,,,,,,,,,,cfde3f68-2938-4187-8e33-6eb092f88cae,633,,,"[38.0, 57.0]",16157,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,33,Barcelona,217,"['88b9524e-2b64-4c76-a43f-b6be846b04eb', 'db71a6b7-a7d2-48ee-80fc-172dbb39b2bf']",18,,,,,,,,,,,,,,,,Valencia,207,00:13:18.526,Pressure,,2018/2019
,,,,,,,,,,,,,,0.376317,,,,,,,,,,,,,,fc6406ca-8a3e-4386-aa3f-766f9826b6a0,637,,,"[35.0, 27.0]",16157,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,33,Barcelona,217,"['29acde76-4dba-4565-b209-432351e86aa0', '5a70053d-8ba9-488f-83fd-9497d26e8690']",21,,,,,,,,,,,,,,,,Valencia,207,00:13:21.541,Pressure,,2018/2019
,,,,,,,,,,,,,,0.312044,,,,,,,,,,,,,,772e4d97-b576-489f-95a6-0e66a998d63f,642,,,"[14.0, 25.0]",16157,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Latorre Grueso,6587.0,Left Back,33,Barcelona,217,"['5c38f4ac-2415-42f7-8d4a-c461d7cbc15d', 'c7006264-9a12-4caa-82d7-5f8101555f0d']",24,,,,,,,,,,,,,,,,Valencia,207,00:13:24.846,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.269835,,,,,,,,,,,,,,4b2a0e62-e389-4b07-af9c-4764732da472,648,,,"[106.0, 67.0]",16157,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,33,Barcelona,217,['7eb761f8-ef24-4a52-9b7e-f6280d4ce15b'],28,,,,,,,,,,,,,,,,Barcelona,217,00:13:28.215,Pressure,,2018/2019
,,,,,,,,,,,,,,0.483226,,,,,,,,,,,,,,d21d536a-80f0-46dc-ae56-454ea06b8b4a,671,,,"[26.0, 22.0]",16157,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,33,Barcelona,217,"['12cb1b8a-76e9-48e8-984c-e027ad1dbe82', '1488663c-a883-4273-924e-dad03773149f', 'f77ab863-606a-4ae3-aa79-6d6db89cebaa']",45,,,,,,,,,,,,,,,,Valencia,207,00:13:45.670,Pressure,,2018/2019
,,,,,,,,,,,,,,1.037077,,,,,,,,,,,,,,53202121-6f0f-42c2-8464-91968c1b272c,678,,,"[45.0, 45.0]",16157,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,33,Barcelona,217,"['759be301-a281-4017-80cd-35c45c6167c4', '9e8c911a-d35f-4deb-b378-340a3dc4b442']",49,,,,,,,,,,,,,,,,Valencia,207,00:13:49.628,Pressure,,2018/2019
,,,,,,,,,,,,,,1.234377,,,,,,,,,,,,,,463a5afc-8c15-4ccc-9bbd-26b23cd1113d,691,,,"[65.0, 67.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Midfield,33,Barcelona,217,"['0cc03bfe-9b32-4f89-8dba-49eb677fb59a', '45ba802f-2b30-420d-b70c-680baef1bd74', 'ad6fbe47-07f2-4c87-939f-03d6b5aa4a7e']",0,,,,,,,,,,,,,,,,Valencia,207,00:14:00.780,Pressure,,2018/2019
,,,,,,,,,,,,,,3.961433,,,,,,,,,,,,,,35b0fe77-05f9-441a-8d2c-74cd33ab739a,697,,,"[55.0, 79.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,33,Barcelona,217,['4f4cfee5-2327-4648-aa55-ab5d186ceee2'],4,,,,,,,,,,,,,,,,Valencia,207,00:14:04.151,Pressure,,2018/2019
,,,,,,,,,,,,,,2.340914,,,,,,,,,,,,,,0a12ad88-3aa9-4026-a184-d9b787a04099,707,,,"[56.0, 38.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,33,Barcelona,217,"['553cc221-aa97-4146-b0dc-6915e9ebcc37', '5fab58d2-2e6c-4f6b-b73a-9f40e296ff68']",16,,,,,,,,,,,,,,,,Valencia,207,00:14:16.451,Pressure,,2018/2019
,,,,,,,,,,,,,,0.487064,,,,,,,,,,,,,,d81e9113-f851-4f41-b4a6-77cd35352a12,712,,,"[57.0, 46.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,33,Barcelona,217,,20,,,,,,,,,,,,,,,,Valencia,207,00:14:20.736,Pressure,,2018/2019
,,,,,,,,,,,,,,0.644286,,,,,,,,,,,,,,fececb8c-afa7-4f02-9a1b-82a62639d5e5,716,,,"[25.0, 58.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,33,Barcelona,217,['d02b93d3-d4e5-4a50-8483-39045c7badfe'],25,,,,,,,,,,,,,,,,Valencia,207,00:14:25.362,Pressure,,2018/2019
,,,,,,,,,,True,,,,1.963558,,,,,,,,,,,,,,b561c520-bc59-4dcb-a904-1efa4a02bf5f,721,,,"[107.0, 52.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,['f7c1aaef-f00d-49a7-aca3-a0874034e2ce'],29,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.762,Pressure,,2018/2019
,,,,,,,,,,,,,,0.992715,,,,,,,,,,,,,,ac696f1b-6e67-4270-9e0c-f907d14cf18d,728,,,"[31.0, 11.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,33,Barcelona,217,"['11f34c0b-dbbf-4d84-9d60-b8a42a9efbf0', '16b29e20-5ad5-4368-a83b-7400a5fcf08c']",36,,,,,,,,,,,,,,,,Valencia,207,00:14:36.965,Pressure,,2018/2019
,,,,,,,,,,,,,,1.010307,,,,,,,,,,,,,,57e5c22b-b1cc-4552-9638-2ad0acbf01b0,735,,,"[43.0, 47.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,33,Barcelona,217,"['715bb1e6-81d6-4991-9e13-5842b6a98ef8', 'e67999ba-4ad9-44e6-8c71-94bed4d71aea']",44,,,,,,,,,,,,,,,,Valencia,207,00:14:44.585,Pressure,,2018/2019
,,,,,,,,,,,,,,0.905438,,,,,,,,,,,,,,6c8a7b68-8b0e-4918-bb98-05fba0fb7d9e,747,,,"[50.0, 33.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,33,Barcelona,217,"['4716ab2c-fe46-42c8-a4ec-c93f75fe6d9e', 'e4660488-743e-42eb-a415-4b33f181a5d5']",53,,,,,,,,,,,,,,,,Valencia,207,00:14:53.826,Pressure,,2018/2019
,,,,,,,,,,,,,,0.504538,,,,,,,,,,,,,,20893522-763d-454d-a8d8-2382982a1734,752,,,"[24.0, 29.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Latorre Grueso,6587.0,Left Back,33,Barcelona,217,"['8531baf3-3ffc-4183-8430-7ee110418678', 'c3c6448a-dd46-4273-a96a-eda13c7bf676']",57,,,,,,,,,,,,,,,,Valencia,207,00:14:57.406,Pressure,,2018/2019
,,,,,,,,,,,,,,0.570881,,,,,,,,,,,,,,6f19574e-89be-46cf-b0dc-6d2c9a057149,755,,,"[26.0, 34.0]",16157,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Center Midfield,33,Barcelona,217,['c3c6448a-dd46-4273-a96a-eda13c7bf676'],58,,,,,,,,,,,,,,,,Valencia,207,00:14:58.489,Pressure,,2018/2019
,,,,,,,,,,,,,,1.12497,,,,,,,,,,,,,,bf429f70-ad4d-43ae-9e91-ccfdbc241d9e,759,,,"[22.0, 25.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Latorre Grueso,6587.0,Left Back,33,Barcelona,217,['0de25b5f-78eb-4f2a-ab12-04aca9733ac3'],0,,,,,,,,,,,,,,,,Valencia,207,00:15:00.602,Pressure,,2018/2019
,,,,,,,,,,,,,,0.528307,,,,,,,,,,,,,,7f34e938-8dfc-43a1-9457-ead61cdc4a0d,764,,,"[7.0, 28.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,33,Barcelona,217,"['23fce67c-8feb-48a3-a318-3f59f348ef40', '8ed18f29-e844-4de7-b8f7-7123ce0a6476', '9dfd6b21-d0ac-425a-a176-9f95ba22323a']",4,,,,,,,,,,,,,,,,Valencia,207,00:15:04.328,Pressure,,2018/2019
,,,,,,,,,,,,,,0.664745,,,,,,,,,,,,,,5279dfbe-9ec6-4344-833c-fc43e156e299,770,,,"[112.0, 14.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,33,Barcelona,217,,9,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.973,Pressure,,2018/2019
,,,,,,,,,,,,,,0.616196,,,,,,,,,,,,,,1e415c69-f75d-491d-b1a6-c82826a30c07,775,,,"[26.0, 63.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,33,Barcelona,217,['80a782aa-980b-4290-9520-f4658268c708'],12,,,,,,,,,,,,,,,,Valencia,207,00:15:12.239,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.470915,,,,,,,,,,,,,,66e6497b-f629-45b3-9700-eb8b89df9b1a,782,,,"[108.0, 15.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,33,Barcelona,217,"['5572d1c1-ed42-43d4-8fae-24ed9f86f0e2', 'a5529cb4-16c2-4c5e-a10f-fe57faba8b9f']",15,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.854,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.884555,,,,,,,,,,,,,,d10e4363-0c28-431d-a72e-46f7b217b823,785,,,"[113.0, 11.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,33,Barcelona,217,['5572d1c1-ed42-43d4-8fae-24ed9f86f0e2'],17,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.140,Pressure,,2018/2019
,,,,,,,,,,,,,,1.25404,,,,,,,,,,,,,,145a76ff-dc5c-45fa-a020-445f9b6f0111,823,,,"[17.0, 70.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,33,Barcelona,217,"['d3dcc03a-7229-450d-98d1-c7d3c5994fc8', 'fdae1b0e-4d0d-4d73-b160-906d54c6d8f2']",48,,,,,,,,,,,,,,,,Valencia,207,00:15:48.313,Pressure,,2018/2019
,,,,,,,,,,,,,,0.924565,,,,,,,,,,,,,,e34b0f4f-8920-4be9-80e2-4575bc52e1bc,825,,,"[31.0, 50.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Center Midfield,33,Barcelona,217,"['5ebb6652-b73f-408f-b51a-4fe082b4769f', 'c52e6239-bb45-4fa5-aec3-0967353901ac']",49,,,,,,,,,,,,,,,,Valencia,207,00:15:49.978,Pressure,,2018/2019
,,,,,,,,,,,,,,0.456323,,,,,,,,,,,,,,9bb297c0-06b6-4981-b186-da3831a92464,828,,,"[33.0, 53.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,33,Barcelona,217,"['5ebb6652-b73f-408f-b51a-4fe082b4769f', 'b9f6c002-09f2-4ad1-9100-4f2ebb807d38']",50,,,,,,,,,,,,,,,,Valencia,207,00:15:50.692,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.207986,,,,,,,,,,,,,,e5a8ca56-b863-4406-b81a-2ca6afb4dd14,836,,,"[77.0, 38.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,33,Barcelona,217,"['2b11a0d2-d377-4496-88c6-ea07beb68cac', 'a035f69a-b7ba-4d8d-a484-b89581396adb']",55,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.509,Pressure,,2018/2019
,,,,,,,,,,,,,,0.289914,,,,,,,,,,,,,,7d1a92b5-6024-46e9-957a-f21e8bf0a2aa,840,,,"[59.0, 25.0]",16157,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,33,Barcelona,217,,58,,,,,,,,,,,,,,,,Valencia,207,00:15:58.177,Pressure,,2018/2019
,,,,,,,,,,,,,,0.425203,,,,,,,,,,,,,,53702192-4252-4049-8717-dbeeec51ad9d,851,,,"[25.0, 6.0]",16157,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Latorre Grueso,6587.0,Left Back,34,Barcelona,217,['a1f6380f-338c-4a86-bb0c-817238fe56f2'],6,,,,,,,,,,,,,,,,Valencia,207,00:16:06.942,Pressure,,2018/2019
,,,,,,,,,,,,,,0.649967,,,,,,,,,,,,,,31f753f9-9779-403e-a78c-1b3df02be538,855,,,"[37.0, 16.0]",16157,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Center Midfield,34,Barcelona,217,['e13f3f06-f733-4f38-9eb7-12c9d4d79519'],8,,,,,,,,,,,,,,,,Valencia,207,00:16:08.659,Pressure,,2018/2019
,,,,,,,,,,True,,,,1.476532,,,,,,,,,,,,,,c920409d-6448-47cd-b20c-0a976d94cbb2,877,,,"[73.0, 6.0]",16157,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,36,Valencia,207,,48,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.439,Pressure,,2018/2019
,,,,,,,,,,,,,,0.370442,,,,,,,,,,,,,,11232d61-ab6b-4553-aa91-954b0953d4ca,901,,,"[38.0, 72.0]",16157,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Midfield,37,Barcelona,217,['d902dc71-9cd0-49d2-878a-6e8e4b9c8457'],10,,,,,,,,,,,,,,,,Valencia,207,00:17:10.822,Pressure,,2018/2019
,,,,,,,,,,,,,,0.628625,,,,,,,,,,,,,,f2caf2eb-b59d-4893-b8b0-0d9225b8145a,918,,,"[33.0, 58.0]",16157,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,39,Barcelona,217,['2822e5b5-0a0d-4dfd-868d-854d1c977057'],52,,,,,,,,,,,,,,,,Valencia,207,00:17:52.612,Pressure,,2018/2019
,,,,,,,,,,,,,,0.672908,,,,,,,,,,,,,,3adf2090-fad4-4c62-8a4a-469984979e40,925,,,"[37.0, 9.0]",16157,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,39,Barcelona,217,['12726d28-1079-419c-99ce-8ea6b92de951'],58,,,,,,,,,,,,,,,,Valencia,207,00:17:58.004,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.276541,,,,,,,,,,,,,,409afc06-97ad-469f-a765-08d46653059b,929,,,"[85.0, 69.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,39,Barcelona,217,"['419151e8-b5c2-404b-b1bd-1a6fa5b06eed', '58b0fab6-dc4f-49ec-8e42-cef5b895ac42']",0,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.074,Pressure,,2018/2019
,,,,,,,,,,,,,,0.941817,,,,,,,,,,,,,,533600bd-221b-4e65-90c0-9ba33aa9842f,959,,,"[19.0, 74.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Midfield,39,Barcelona,217,['a4d96990-512f-42eb-8e97-20f610528542'],30,,,,,,,,,,,,,,,,Valencia,207,00:18:30.459,Pressure,,2018/2019
,,,,,,,,,,,,,,0.887351,,,,,,,,,,,,,,caa95223-a77b-493e-aed7-77007bc6f7e1,966,,,"[41.0, 52.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,39,Barcelona,217,"['44fbcef6-707b-4ec3-913e-5e46b25f2cc6', 'b81d9274-62c0-4511-a8a6-333b0305d4e0']",34,,,,,,,,,,,,,,,,Valencia,207,00:18:34.817,Pressure,,2018/2019
,,,,,,,,,,,,,,0.510124,,,,,,,,,,,,,,a02eaeb3-b58d-4114-adc4-abb421ee918d,970,,,"[92.0, 35.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,39,Barcelona,217,['2f8d8b3f-afa6-4db9-840d-ce43d7677e24'],36,,,,,,,,,,,,,,,,Barcelona,217,00:18:36.784,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.165268,,,,,,,,,,,,,,27919cd5-9f55-44db-80a8-e355c4764258,975,,,"[76.0, 20.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,40,Valencia,207,,38,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.703,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.60058,,,,,,,,,,,,,,42dfa53f-8392-44e3-b0d1-87614dd0e7f4,976,,,"[73.0, 16.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,40,Valencia,207,"['014d3513-6228-4f35-a8cc-182a1600a463', '036b486c-6c84-4415-b4b2-05a5927e91eb']",39,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.301,Pressure,,2018/2019
,,,,,,,,,,True,,,,1.603583,,,,,,,,,,,,,,4ecca18b-7aa7-46b6-a2f4-ee413087b6f7,979,,,"[70.0, 19.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,40,Valencia,207,['036b486c-6c84-4415-b4b2-05a5927e91eb'],40,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.546,Pressure,,2018/2019
,,,,,,,,,,,,,,0.736779,,,,,,,,,,,,,,1a44c3dc-928a-4d74-ae18-b09c94b08d07,980,,,"[56.0, 10.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,40,Valencia,207,,43,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.212,Pressure,,2018/2019
,,,,,,,,,,,,,,1.279347,,,,,,,,,,,,,,ee90fa18-b391-4bcd-8c31-155a26a275f8,981,,,"[56.0, 6.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,40,Valencia,207,,43,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.342,Pressure,,2018/2019
,,,,,,,,,,,,,,0.33154,,,,,,,,,,,,,,caf9a1f5-ef85-49d3-8db6-e1d8e7db8642,982,,,"[56.0, 8.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,40,Valencia,207,,44,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.258,Pressure,,2018/2019
,,,,,,,,,,True,,,,0.532596,,,,,,,,,,,,,,b9d62b55-9899-4783-a56c-857f87baa058,998,,,"[110.0, 55.0]",16157,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,42,Valencia,207,['27450e18-5130-4a8a-b1af-48dc37b9d3a9'],58,,,,,,,,,,,,,,,,Barcelona,217,00:18:58.124,Pressure,,2018/2019
,,,,,,,,,,,,,,0.31455,,,,,,,,,,,,,,01e2cc84-167a-48b6-94a4-bf13cf552e58,1001,,,"[78.0, 36.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,42,Valencia,207,,16,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.510,Pressure,,2018/2019
,,,,,,,,,,,,,,0.5362,,,,,,,,,,,,,,87abf808-bb94-472d-a520-40e545f9c193,1008,,,"[48.0, 71.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Valencia,207,"['51189858-9467-41d5-94e7-f62f2fb92948', '5adc1ce9-b851-4f2f-b647-a03f18190d6e']",21,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.441,Pressure,,2018/2019
,,,,,,,,,,,,,,0.478976,,,,,,,,,,,,,,18d2861b-98f3-4293-9bbf-6fa76f0258e0,1016,,,"[80.0, 9.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,42,Valencia,207,,30,,,,,,,,,,,,,,,,Valencia,207,00:19:30.546,Pressure,,2018/2019
,,,,,,,,,,,,,,0.416041,,,,,,,,,,,,,,6292532f-d712-4af0-90dd-7761bf091115,1019,,,"[58.0, 64.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,42,Valencia,207,['2ab901a5-1e8e-4748-be8a-853326a80cb1'],33,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.156,Pressure,,2018/2019
,,,,,,,,,,,,,,0.266883,,,,,,,,,,,,,,1864afec-f261-446d-b702-640c9a642ec6,1022,,,"[49.0, 68.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,42,Valencia,207,,34,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.024,Pressure,,2018/2019
,,,,,,,,,,,,,,1.050637,,,,,,,,,,,,,,3006a2b4-974b-4bc4-a7cd-cc01d05ac3a2,1026,,,"[50.0, 74.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,42,Valencia,207,"['37197c72-44bb-4f36-8f54-f81950a60c0f', 'de32707a-fd7a-4f79-9a5c-ae7dacf68c6e']",34,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.954,Pressure,,2018/2019
,,,,,,,,,,,,,,0.199941,,,,,,,,,,,,,,700c2261-6c5d-410b-bfa5-eca29f1c00e3,1029,,,"[56.0, 73.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,42,Valencia,207,"['37197c72-44bb-4f36-8f54-f81950a60c0f', 'e312a3b6-1ef0-438a-acc1-a457cecb8ef3']",35,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.921,Pressure,,2018/2019
,,,,,,,,,,,,,,0.533814,,,,,,,,,,,,,,d2e0ae79-9e6c-4a72-87e3-b58f4f3946d6,1036,,,"[49.0, 62.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,42,Valencia,207,['e4eb7bc2-4266-4f4a-8277-1646f3be9393'],38,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.676,Pressure,,2018/2019
,,,,,,,,,,,,,,0.117917,,,,,,,,,,,,,,7e3a209c-98bf-465e-a5d9-53fc3cd147b0,1040,,,"[47.0, 58.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,42,Valencia,207,,41,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.129,Pressure,,2018/2019
,,,,,,,,,,,,,,0.30572,,,,,,,,,,,,,,64f37acf-e267-44f9-9d66-9a89d19528f0,1045,,,"[53.0, 40.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,42,Valencia,207,"['519efb08-597c-4640-a849-f043e32230b8', 'c6d490dc-cc4e-4261-b644-45cb1c8a477d']",42,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.721,Pressure,,2018/2019
,,,,,,,,,,,,,,0.731557,,,,,,,,,,,,,,d07bb51e-764b-4fcd-aa76-012980e9eb27,1057,,,"[29.0, 15.0]",16157,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,42,Valencia,207,"['3afd653e-82cb-4a65-b982-2c7043618e52', '4775bd4c-2778-4a19-bc04-c3ef3d341295']",58,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.596,Pressure,,2018/2019
