ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bc188913-3ea2-4d2f-b690-9744afcbff41,3324,,"[52.9, 24.7]",266015,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Pérez Alonso,27201.0,Left Center Midfield,159,Barcelona,217,['c09a4ed9-1e3a-441d-8392-b749ff7e75ee'],40,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:40.309,Foul Committed,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b2af93a-0183-48b3-8f98-247fd89aec04,3376,,"[76.7, 43.7]",266015,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lluis Sastre Reus,19396.0,Right Center Midfield,162,Barcelona,217,"['2392c900-9195-4495-b00e-42dcd8a799a7', '6afde14d-a390-458d-beed-cf2dadd2b2d5', 'e9113d94-aa92-4948-8326-27a945e291fc']",47,,,,,,,,,,,,,,,,Real Valladolid,901,00:27:47.221,Foul Committed,,2012/2013
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,a3cb0702-d743-467c-881e-58b5876a56df,4075,,"[46.2, 51.1]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Baraja Vegas,26693.0,Right Center Midfield,188,Barcelona,217,"['0a771d31-f102-444f-9790-651f7c7ae48c', '1c6475f5-57ad-4db7-9ad0-e86035cfa33e', '667b14da-be84-47e8-87b3-1327b7456f05']",42,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:42.869,Foul Committed,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9306d796-65a7-41db-b98a-f8e7ac671a7a,4239,,"[40.0, 46.9]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,200,Real Valladolid,901,['b3344f3f-1339-4eb5-bc05-d49eced32b4a'],53,,,,,,,,,,,,,,,,Barcelona,217,00:45:53.190,Foul Committed,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,True,Handball,,,,,,,,,bd2cbecd-e90b-409c-b195-5d0b0183590c,4269,,"[111.5, 7.3]",266015,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,201,Real Valladolid,901,,54,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:54.450,Foul Committed,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,2216adbb-1fe2-4fa1-80cb-600e7980d0ee,42,,"[69.4, 19.6]",266015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['4bb7eb23-d835-4448-869f-2111ea1e3fbc'],39,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.947,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86422851-0f60-4ec0-a40e-22013b4ed6e1,395,,"[36.3, 10.7]",266015,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Left Wing,17,Real Valladolid,901,['4cacb9e1-3b86-4092-a551-e0c33e16de76'],58,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:58.478,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a56fdc52-a4ac-46ae-9fc8-447cc31c4458,464,,"[92.2, 56.9]",266015,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,['d60f7c73-0882-46f9-b6bd-995cc5c283d0'],8,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.782,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,881e64a5-f25c-4955-8b10-25aaf05a65e3,864,,"[70.9, 36.4]",266015,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['255c557c-1e7f-4934-a237-34921e091ed4'],52,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.678,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eb291adc-e284-41ba-b12b-7a9b4155577d,941,,"[39.8, 45.4]",266015,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,['5544a41e-1ea0-4679-8568-ebd53167ecfb'],1,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.728,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9babaf1-9483-4e19-bdab-1ea65956c005,1266,,"[91.9, 60.0]",266015,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,61,Barcelona,217,['a4e8fe97-e38b-4514-b668-b431135139cf'],33,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.257,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,723de7b6-d6e8-4b6c-9e4e-b977ffae6dc2,1313,,"[69.2, 21.4]",266015,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,64,Barcelona,217,"['a92d191c-81ac-46c8-adf8-2b7d0fde0ce0', 'b7729d0e-fdc9-46ac-99c8-1a784269ba04']",45,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.342,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,47a17e43-3430-4f11-952b-757977e185b8,1406,,"[56.0, 36.4]",266015,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,66,Barcelona,217,['3497433e-55bf-42b3-9459-52d26efb84d3'],36,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.509,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,21096c9a-034e-4844-904d-96f045ec2e13,1619,,"[104.3, 27.2]",266015,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,77,Barcelona,217,['a65e34c4-29f1-47b7-8847-b465342e3a4e'],14,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.238,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b210bd5-7ec8-42e9-912d-9053b02625e7,1807,,"[55.0, 49.1]",266015,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Omar Ramos Suárez,6607.0,Right Wing,87,Real Valladolid,901,"['bc56cc82-de99-403f-90cc-370bb32c64ab', 'f2816cbe-9980-476b-a170-109e99dbb3ce']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:39:40.538,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3fa480d5-d93c-40a5-bf76-8e5a6dc2588d,2234,,"[66.3, 48.4]",266015,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,108,Barcelona,217,['c8edb973-18ae-41c9-b705-a15d3484bf06'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.849,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,679291ee-78d9-43df-aee7-c4f7d7026cac,3070,,"[25.6, 55.4]",266015,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,142,Real Valladolid,901,['06893185-4b19-45ad-9998-49c24b93ae9b'],57,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.624,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c09a4ed9-1e3a-441d-8392-b749ff7e75ee,3325,,"[68.1, 56.3]",266015,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,159,Barcelona,217,['bc188913-3ea2-4d2f-b690-9744afcbff41'],40,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.309,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,e9113d94-aa92-4948-8326-27a945e291fc,3377,,"[44.3, 37.3]",266015,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,162,Barcelona,217,['0b2af93a-0183-48b3-8f98-247fd89aec04'],47,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.221,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,1c6475f5-57ad-4db7-9ad0-e86035cfa33e,4076,,"[74.8, 29.9]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['a3cb0702-d743-467c-881e-58b5876a56df'],42,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.869,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b3344f3f-1339-4eb5-bc05-d49eced32b4a,4240,,"[81.0, 34.1]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Omar Ramos Suárez,6607.0,Left Wing,200,Real Valladolid,901,['9306d796-65a7-41db-b98a-f8e7ac671a7a'],53,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:53.190,Foul Won,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0ec99695-78b9-42fd-8df7-e21899589d3f,52,,"[58.5, 28.1]",266015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Pérez Alonso,27201.0,Left Center Midfield,4,Barcelona,217,"['0b2f3b31-4768-4347-ab12-310e7f3d3502', '5e27703b-f130-4c4f-b564-68f9b2efc081', 'a2820680-4502-4124-b614-01155eb13742']",57,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:57.237,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0bbe64a9-f934-4e38-922f-c8ebc8db0e2f,460,,"[45.9, 18.8]",266015,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Valiente Hernández,26695.0,Left Center Back,21,Barcelona,217,"['39af80e6-3f59-431d-9459-1f86f55fee9b', '7b941638-e606-463b-a9f9-18fc7616b1a5', '85363abd-fc3e-4b03-bb72-5952372c30ce']",6,,,,,,,,,,,,,,,,Real Valladolid,901,00:09:06.013,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,491de4a9-f481-4759-bb41-c0756a7a822c,494,,"[18.1, 5.4]",266015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Bueno Calvo,6879.0,Left Wing,30,Barcelona,217,"['01f93527-f3c9-42b3-9d79-ddaf257df188', '381d6893-a8e4-4cf3-adef-f5550712822f']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:10:40.812,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2ba38aa2-164c-4084-a4ce-1ec478696aec,524,,"[24.9, 17.4]",266015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Bueno Calvo,6879.0,Left Wing,30,Barcelona,217,"['6d2af739-66b2-41f9-91d7-215f6e72376a', '8029c8b1-7397-4097-b266-ba902cdec143', 'e857485b-59e1-4db1-b9b9-4e4f64654c44']",59,,,,,,,,,,,,,,,,Real Valladolid,901,00:10:59.923,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3721f15-7b6c-46d3-b463-45c6c22c1b06,610,,"[25.0, 76.8]",266015,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,33,Real Valladolid,901,"['61598dac-9855-4187-b5ee-e152431639fa', 'ab4ebef6-a3d0-4926-872f-3daed7670b86']",50,,,,,,,,,,,,,,,,Barcelona,217,00:12:50.095,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cbd45e96-b22e-4f25-81e7-a7f6429847f4,1067,,"[46.7, 3.4]",266015,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Left Wing,53,Barcelona,217,"['49a85920-85b7-48d7-aee8-7da9af0b4779', 'a2a9144b-2734-4fb8-8987-d126b5c5554f']",45,,,,,,,,,,,,,,,,Real Valladolid,901,00:21:45.914,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b83bd072-a65c-494f-b3a0-cac87abbe94b,1123,,"[27.5, 9.4]",266015,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Left Wing,53,Barcelona,217,"['28c9ef9f-04bf-4fba-a3bd-02c93f81d60f', '5a844d5d-72b9-406f-af60-690f2361e8b7']",27,,,,,,,,,,,,,,,,Real Valladolid,901,00:22:27.606,Dribbled Past,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,462be1d5-b4ca-4a6f-8ccb-fa35596a9a9c,1139,,"[66.9, 25.9]",266015,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Javier González Marcos,25911.0,Center Attacking Midfield,55,Barcelona,217,"['4c936fa5-8f0f-44f7-8908-6d24f56e0302', 'b7650ad0-5d9a-4311-a3d7-6d6d93128947', 'f777a0ef-2452-4ef2-a1cc-ebd0db153581']",0,,,,,,,,,,,,,,,,Real Valladolid,901,00:23:00.312,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f01faf0-002e-466c-9123-8632bd9a7ff4,2044,,"[49.0, 26.2]",266015,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lluis Sastre Reus,19396.0,Right Center Midfield,98,Barcelona,217,"['5c216b10-338f-4865-85ef-c1b10116b5a5', 'ca79fbd8-264b-4b45-9def-40100358d781']",56,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:56.508,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f175538-cabc-4c02-afba-8228b863dad8,2191,,"[11.6, 30.8]",266015,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Hernández Santos,24264.0,Goalkeeper,104,Barcelona,217,"['270fc664-c84b-4931-8fa7-4271daebee09', '49c029d5-423e-42a8-a108-4bb0e72167df', 'de50a2ce-da85-4c99-851a-ec355083c9a9']",17,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:17.433,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2e89b62-6df4-42fb-be96-3d01dded2b22,2242,,"[49.2, 34.7]",266015,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Bueno Calvo,6879.0,Left Wing,109,Barcelona,217,['cec83355-a1e4-4dc6-a8ba-75248267200a'],50,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:50.922,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a89deb5a-0bfd-4588-a799-68e8fb40d2c7,2294,,"[53.4, 31.9]",266015,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Pérez Alonso,27201.0,Left Center Midfield,109,Barcelona,217,"['202ca28b-d248-493c-9e6f-3c4282e12622', '2e2bae74-e454-486f-9eaa-e070899ffe1f', 'a612cf09-5a9b-42c8-b099-7afb059e3c76']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:04:40.971,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f8d42ed-5829-4684-adfe-f411f4d46b8b,2569,,"[44.9, 24.3]",266015,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Pérez Alonso,27201.0,Left Center Midfield,123,Barcelona,217,"['56c081e2-5fbf-46c0-8d6b-2be302bb4914', '82b77e47-8b01-4d46-8540-ddcd09229f4c', 'bbcff922-01ca-44bd-b9f6-515203d9d146']",26,,,,,,,,,,,,,,,,Real Valladolid,901,00:10:26.339,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d575bc9e-ba19-427a-9b3f-80e6eaf31cbf,2714,,"[21.8, 50.4]",266015,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henrique Sereno Fonseca,26692.0,Right Center Back,130,Barcelona,217,"['39a400d9-af2c-424b-ab18-eb82dbb549c5', '47b62b7b-9bcc-4a2d-b959-b1176c55789b']",50,,,,,,,,,,,,,,,,Real Valladolid,901,00:13:50.683,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88a038c3-dca7-4f6e-8fa6-89bf7da83219,2861,,"[84.3, 31.9]",266015,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Bueno Calvo,6879.0,Left Wing,134,Barcelona,217,"['93cff2c2-1e27-4d2d-8b04-43888c274b1d', '9b96e347-2f84-49a2-87d6-e46e84c5b08d']",12,,,,,,,,,,,,,,,,Real Valladolid,901,00:17:12.187,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f201fc59-db62-40b7-8d0d-98dbf000c519,2871,,"[30.3, 58.7]",266015,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Pérez Alonso,27201.0,Left Center Midfield,134,Barcelona,217,"['37d2ac3d-3cfd-4ed9-a1db-cc4597ea4c2d', 'c24cf84b-20d9-4ba8-ace9-cb34ebc5f786']",22,,,,,,,,,,,,,,,,Real Valladolid,901,00:17:22.501,Dribbled Past,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,34b160a9-8d89-45b7-a78a-429aab7b18dd,2880,,"[78.3, 15.1]",266015,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,135,Real Valladolid,901,"['7d9edcbb-26c2-46d3-aac9-94079f830277', 'b3310c7e-012d-4b2a-922e-e1b2dd0170e9']",27,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.010,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cd7816fc-2856-4184-b7a0-e70c277777ed,2979,,"[53.4, 21.0]",266015,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Bueno Calvo,6879.0,Left Wing,139,Barcelona,217,"['5e339448-74af-4e0f-a609-210b60eadec9', 'a3ebe8a4-82e8-4661-b6ae-2371ce88b5a2']",30,,,,,,,,,,,,,,,,Real Valladolid,901,00:19:30.491,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4467665c-f472-4409-bf34-7c5d09c0965b,3187,,"[44.0, 33.7]",266015,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Pérez Alonso,27201.0,Left Center Midfield,148,Barcelona,217,"['7b32b39d-f0b3-4136-9405-324baa458082', 'a88f6952-9a8c-494c-b632-81d2e8be0547']",38,,,,,,,,,,,,,,,,Real Valladolid,901,00:23:38.785,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,812b3f95-3d69-4a91-96bb-99e4c3dad5ab,3329,,"[50.8, 30.4]",266015,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Pérez Alonso,27201.0,Left Center Midfield,160,Barcelona,217,"['4155bded-c4ea-4792-a7f1-5e4c902833bd', 'ef6b092d-4a06-4640-8ebe-b0e198bfacc0']",51,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:51.165,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3553439b-1a4d-42f5-a974-4d9a97bb0908,3333,,"[30.1, 38.9]",266015,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lluis Sastre Reus,19396.0,Right Center Midfield,160,Barcelona,217,"['25db43be-dff2-40cc-9596-9823e37c2c6e', 'f818a4ce-30f4-4761-8387-8affa23edfef']",54,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:54.730,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24609b64-9259-419d-86b3-6b68526451ef,3373,,"[81.0, 38.2]",266015,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lluis Sastre Reus,19396.0,Right Center Midfield,162,Barcelona,217,"['6afde14d-a390-458d-beed-cf2dadd2b2d5', '7b641a78-b00d-4b7b-a0f3-ab2a2cb11021', 'af713c03-452a-4391-a0d0-6d20e5a7f87e']",46,,,,,,,,,,,,,,,,Real Valladolid,901,00:27:46.665,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a8d1834-aaf2-4e24-bb02-98fa538edce4,3512,,"[56.9, 9.9]",266015,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,168,Barcelona,217,"['7476e97a-32ad-4258-9fda-e6cc07fbb15b', 'e7f18d12-0dfb-44f1-a88a-4920fc77a404']",50,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:50.570,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,84be3deb-9eb9-4812-988d-8e893beae09c,3522,,"[47.1, 25.6]",266015,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Valiente Hernández,26695.0,Left Center Back,168,Barcelona,217,"['2c42d3f8-bf0d-4b8a-8663-ba137acc7cbe', 'dec40ba8-a25e-4605-89c8-c63cf8399536']",54,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:54.766,Dribbled Past,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,6771e7e3-bd14-46c2-8919-344f788fdc23,3748,,"[59.1, 70.0]",266015,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,178,Real Valladolid,901,"['2835f540-8536-4593-bf5e-4bb4deb78c8c', 'b4a96b97-8686-41cd-a95f-37b49257045d', 'cde3ab4e-664b-495e-86a0-b21f1df010f2']",41,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.509,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,508581be-bf11-41b9-84ff-ebd002693ea4,4025,,"[71.9, 30.0]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,188,Barcelona,217,"['0e70b40c-dad6-47e8-8dcf-5c51018797af', 'e3aa1e1f-1cf3-4dd9-973e-0259140ea3a9']",18,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:18.558,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6cfd928e-e7dc-40c2-b720-5595ae86b522,4235,,"[44.5, 54.7]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,200,Real Valladolid,901,"['056dc838-894f-4c52-a8f1-ef68182966bb', 'b0b37144-27cd-414b-a2b0-6a3d60832129']",51,,,,,,,,,,,,,,,,Barcelona,217,00:45:51.229,Dribbled Past,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,39c5e3f6-df9d-4456-8924-8ff585c35e6a,4301,,"[33.1, 38.4]",266015,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Henrique Sereno Fonseca,26692.0,Right Center Back,206,Barcelona,217,"['90e8c067-99db-45b2-bea2-24a6469c022f', 'c243c31d-df36-40ca-85ad-aa43cc831ed9']",4,,,,,,,,,,,,,,,,Real Valladolid,901,00:48:04.456,Dribbled Past,,2012/2013
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,0b2f3b31-4768-4347-ab12-310e7f3d3502,53,,"[62.5, 52.9]",266015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,"['0ec99695-78b9-42fd-8df7-e21899589d3f', 'c5a138aa-e8df-4b8c-8ced-f7e25960e2b5']",57,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.237,Dribble,True,2012/2013
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,95b2fac3-5911-4e73-976a-b8f1e1f50592,175,,"[44.1, 78.4]",266015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['14aa49ee-dc8e-4ad3-b738-1dd417e427a1'],17,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.106,Dribble,True,2012/2013
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,7b941638-e606-463b-a9f9-18fc7616b1a5,461,,"[75.1, 62.2]",266015,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,['0bbe64a9-f934-4e38-922f-c8ebc8db0e2f'],6,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.013,Dribble,True,2012/2013
