bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,2.295,,,,,,,,,,,,,,,38f375a7-b215-4c60-8ac5-55b80f39d6ec,2742,,"[6.0, 44.0]",266240,71,,,,,0.047409702,,Right Foot,,,,"[60.8, 46.6]",High Pass,,54.861645,,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,Goal Kick,2,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,135,Real Sociedad,210,['e1a93fba-87d3-45b5-904a-88a71979ab94'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:06.715,Pass,,2014/2015
,,,,,,,,,,,,,,0.809375,,,,,,,,,,,,,,,1a830f81-49c9-41d7-bf94-219599448d93,2750,,"[95.2, 15.8]",266240,71,,,,,1.2329181,,Left Foot,,,,"[99.1, 26.9]",Ground Pass,,11.7652025,,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,,2,From Goal Kick,Carlos Alberto Vela Garrido,5560.0,Center Attacking Midfield,135,Real Sociedad,210,"['9f8f1641-a7e5-42d9-8de7-6df7f32ed0a5', 'a749e48e-43d5-486f-ac26-1da4c2f15fc3', 'c7ca7fe6-2ccd-402e-8ec5-ec9a6ca04e38']",18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:18.710,Pass,True,2014/2015
,,,,,,,,,,,,,,1.214161,,,,,,,,,,,,,,,feec6057-a383-41b7-9292-22a033ba5839,2756,,"[26.1, 62.6]",266240,71,,,,,-1.1653354,,Right Foot,,,,"[35.2, 41.4]",Ground Pass,,23.070543,,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,136,Barcelona,217,['49331e2d-9241-4e3f-aa56-a238b8c5bc02'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.703,Pass,,2014/2015
,,,,,,,,,,,,,,0.9796,,,,,,,,,,,,,,,9634d9d6-ae20-4686-87d7-e42dbfd74930,2759,,"[43.2, 40.1]",266240,71,,,,,0.8365164,,Left Foot,,,,"[53.4, 51.4]",Ground Pass,,15.22268,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,136,Barcelona,217,['0799f2ff-372f-4a3d-bb3f-53ecb454e963'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.010,Pass,,2014/2015
,,,,,,,,,,,,,,0.2524,,,,,,,,,,,,,,,baf60be1-4393-4244-9638-f309c5df2255,2763,,"[55.0, 47.0]",266240,71,,,,,-1.4288993,,Right Foot,,,,"[55.2, 45.6]",Ground Pass,,1.4142135,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,136,Barcelona,217,"['550f05ab-5974-49ca-9413-7a20f0952b8d', '5890b415-dd98-475c-b03d-f4cf064fb9ea', 'b2d04580-f57c-4fce-95a6-41e791f03b4f']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.654,Pass,True,2014/2015
,,,,,,,,,,,,,,2.7507,,,,,,,,,,,,,,,35190286-5b67-48fe-b867-7f8c62e02e82,2769,,"[56.4, 24.0]",266240,71,,,,,-2.1846452,,Left Foot,,,,"[42.8, 4.7]",Ground Pass,,23.610378,,,,,Alberto De La Bella Madureño,6674.0,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,137,Real Sociedad,210,['92eafbb5-2abd-4149-9499-cafad8f214c9'],33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:33.003,Pass,,2014/2015
,,,,,,,,,,,,,,0.4135,,,,,,,,,,,,,,,e1a3e286-8e0c-45c4-9634-0e96f3ea0e5a,2772,,"[39.4, 3.8]",266240,71,,,,,0.0,,Left Foot,,,,"[45.4, 3.8]",High Pass,,6.0,,,Incomplete,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,137,Real Sociedad,210,['2e6bd149-4941-4f70-8c08-b1985e9ad52a'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:35.794,Pass,,2014/2015
,,,,,,,,,,,,,,0.9397,,,,,,,,,,,,,,,b018e5f0-81c5-454c-83fd-5a0c3af4d455,2779,,"[50.9, 8.5]",266240,71,,,,,-1.4486011,,Left Foot,,,,"[51.6, 2.8]",Ground Pass,,5.7428217,,,,,Alberto De La Bella Madureño,6674.0,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,137,Real Sociedad,210,['d248a019-aa13-451f-9b0d-ac24fd8674f9'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:41.632,Pass,,2014/2015
,,,,,,,,,,,,,,0.2678,,,,,,,,,,,,,,,6a9906ad-ae33-4cbd-ae6e-3db66048f9c3,2782,,"[51.9, 3.4]",266240,71,,,,,0.084901795,,Left Foot,,,,"[56.6, 3.8]",High Pass,,4.7169905,,,Incomplete,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,137,Real Sociedad,210,['31cae712-8a72-41cd-b155-ab59c6c6a24a'],42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:42.652,Pass,,2014/2015
,,,,,,,,,,,,,,1.3099,,,,,,,,,,,,,,,2c9795a0-9e13-46bd-a29d-0b04c6a58dc7,2784,,"[76.3, 0.1]",266240,71,,,,,0.8533562,,,,,,"[85.2, 10.3]",Low Pass,,13.536986,,,,,Alfreð Finnbogason,5514.0,,,,,,Throw-in,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,138,Real Sociedad,210,['235cb30d-60b0-4af2-a6bf-d24803bb5318'],58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:58.734,Pass,,2014/2015
,,,,,,,,,,,,,,0.9724,,,,,,,,,,,,,,,c9197605-f280-4d47-867a-e10076b21681,2788,,"[74.6, 17.2]",266240,72,,,,,2.4388087,,Right Foot,,,,"[66.1, 24.4]",Ground Pass,,11.139569,,,,,Markel Bergara Larrañaga,6633.0,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,138,Real Sociedad,210,['1655a065-651c-4f34-a0be-5bb63bcdad32'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:01.994,Pass,,2014/2015
,,,,,,,,,,,,,,2.8571,,,,,,,,,,,,,,,abcc1d37-ff60-4473-a9af-f1f4a4bd7a67,2791,,"[63.7, 27.5]",266240,72,,,,,1.7464325,,Right Foot,,,,"[57.4, 63.0]",Ground Pass,,36.05468,,,,,Carlos Martínez Díez,8724.0,,,,,,,2,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,138,Real Sociedad,210,['296fcce5-0741-43e2-b94d-1dd9e1f2aa1e'],4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:04.478,Pass,,2014/2015
,,,,,,,,,,,,,,1.220143,,,,,,,,,,,,,,,177bb6d6-1229-459d-85bc-3cae1a377818,2794,,"[58.4, 64.8]",266240,72,,,,,0.6491508,,Right Foot,,,,"[72.5, 75.5]",Ground Pass,,17.700283,,,,,Xabier Prieto Argarate,6690.0,,,,,,,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,138,Real Sociedad,210,['2f8173f4-5566-490f-92c8-9e9ee211ee24'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:07.375,Pass,,2014/2015
,,,,,,,,,,,,,,1.370025,,,,,,,,,,,,,,,da65fbb1-572c-4399-a130-ff0e57eba2e8,2797,,"[70.9, 75.7]",266240,72,,,,,-1.2315037,,Right Foot,,,,"[73.3, 68.9]",Ground Pass,,7.2111025,,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,138,Real Sociedad,210,['477a41a8-2022-4671-b606-d3b69ec12e6c'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:09.220,Pass,,2014/2015
,,,,,,,,,,,,,,2.065496,,,,,,,,,,,,,,,62cd4e0f-d835-4949-95f9-5bad48e32a3b,2807,,"[65.1, 9.1]",266240,72,,True,,,1.735945,,Right Foot,,,,"[62.7, 23.5]",Ground Pass,,14.59863,,,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,140,Barcelona,217,['4837694f-ab41-42a6-b4cc-bf28a46ce013'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.764,Pass,,2014/2015
,,,,,,,,,,,,,,0.8069,,,,,,,,,,,,,,,0af22b3a-e008-48d7-a993-dee53f092ee4,2809,,"[73.8, 40.1]",266240,72,,,,,2.0378568,,Right Foot,,,,"[67.9, 51.8]",Ground Pass,,13.103435,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,140,Barcelona,217,['4576ecab-4646-4f89-963f-b9a44d9bf6d2'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.930,Pass,,2014/2015
,,,,,,,,,,,,,,0.7271,,,,,,,,,,,,,,,2ca23728-d86b-4743-b6b2-6fe44fa64cfb,2812,,"[78.9, 47.8]",266240,72,,,,,-0.51532567,,Left Foot,,,,"[90.2, 41.4]",Ground Pass,,12.986531,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,140,Barcelona,217,['bd80bc5d-c42c-413c-a480-26822a0621bc'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.043,Pass,,2014/2015
,,,,,,,,,,,,,,0.812,,,,,,,,,,,,,,,eb4c87e4-e1ad-4f6b-9560-4882e0c155cd,2815,,"[86.6, 49.4]",266240,72,,,,,0.4048918,,Right Foot,,,,"[96.4, 53.6]",Ground Pass,,10.662083,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Barcelona,217,['816bb692-6f20-4302-9d7f-1fb222beea74'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.287,Pass,,2014/2015
,,,,,,,,,,,,,,1.8579,,,,,,,,,,,,,,,c5364cba-6813-4daa-8254-e30ed7306472,2818,,"[97.2, 53.6]",266240,72,,,,,1.6690016,,Right Foot,,,,"[95.2, 73.9]",Ground Pass,,20.398285,,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,140,Barcelona,217,['89adc58f-c9ee-40f0-a4c3-035834fadf10'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.179,Pass,,2014/2015
,,,,,,,,,,,,,,1.4423,,,,,,,,,,,,,,,09a6ec26-8ee3-463c-8a49-cf296a70c8a9,2821,,"[95.4, 74.0]",266240,72,,,,,-1.1703556,,Right Foot,True,,,"[109.2, 41.4]",High Pass,,35.400566,,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,140,Barcelona,217,"['c3f22419-829c-4fd1-b45f-cb914799799c', 'c547fe66-ef90-4ab0-86f9-724992f8a666']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.122,Pass,,2014/2015
,,,,,,,,,,,,,,0.94244,,,,,,,,,,,,,,,3fbdf890-91bf-4b0d-bd87-fa0290c6d5ab,2826,,"[93.7, 31.6]",266240,72,,,,,0.9723774,,Left Foot,,,,"[98.2, 38.2]",Ground Pass,,7.9881163,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,140,Barcelona,217,['918450ef-414e-46c4-9c13-a118d7fae90b'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.237,Pass,,2014/2015
,,,,,,,,,,,,,,3.042271,,,,,,,,,,,,,,,4ead6c2b-3f3d-4cc9-93bd-f6e0d4ef8b2e,2829,,"[99.0, 37.8]",266240,72,,,,,-0.8975535,,Left Foot,,,,"[112.0, 21.5]",Low Pass,,20.84922,,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Barcelona,217,['07ff7854-6b3a-47b0-a708-c5f43d332622'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.259,Pass,,2014/2015
,,,,,,,,,,,,,,0.8735,,,,,,,,,,,,,,,33d0902a-acd4-4c95-9242-2a5d737ab5c8,2833,,"[108.5, 16.3]",266240,72,,,,,-2.9661984,,Right Foot,,,,"[100.6, 14.9]",Ground Pass,,8.023091,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,140,Barcelona,217,['448d29eb-ca52-434e-a50c-26da9f12b4f9'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.051,Pass,,2014/2015
,,,,,,,,,,,,,,0.8576,,,,,,,,,,,,,,,5c7cae49-360e-458c-bda8-5ef442a3d05a,2836,,"[100.0, 15.1]",266240,72,,,,,2.163967,,Left Foot,,,,"[94.0, 24.0]",Ground Pass,,10.733592,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,140,Barcelona,217,['24a285bd-c6c4-4cdf-9fc2-45735ab7a391'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.546,Pass,,2014/2015
,,,,,,,,,,,,,,1.505754,,,,,,,,,,,,,,,70fc290a-3ff2-4f19-a84b-7e7a5643551a,2839,,"[94.8, 24.7]",266240,72,,,,,1.2420037,,Right Foot,,,,"[103.5, 50.2]",High Pass,,26.943274,,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,140,Barcelona,217,"['391a3773-e35a-4a60-bedf-e7fefa45649a', '7e70a521-8b49-4969-9149-b6fe13725604']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:27:54.870,Pass,,2014/2015
,,,,,,,,,,,,,,2.6192,,,,,,,,,,,,,,,a1b39756-0275-4cac-a735-ec0cc8a6c583,2848,,"[53.3, 35.5]",266240,73,,,,,1.2626272,,Right Foot,,,,"[64.6, 71.0]",Ground Pass,,37.255066,,,,,Xabier Prieto Argarate,6690.0,,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,141,Real Sociedad,210,['a01ecc2b-ee5b-44fc-a78d-2fc155f5ac72'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:06.671,Pass,,2014/2015
,,,,,,,,,,,,,,0.951138,,,,,,,,,,,,,,,cfc90c2e-e1ec-45a2-9c3e-e0f0a6498875,2851,,"[86.8, 74.0]",266240,73,,,,,3.1350567,,Right Foot,,,,"[71.5, 74.1]",Ground Pass,,15.300326,,,,,Markel Bergara Larrañaga,6633.0,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,141,Real Sociedad,210,['1de3cf68-1fe2-4fcd-866c-0b01c88957ec'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:15.613,Pass,,2014/2015
,,,,,,,,,,,,,,1.647389,,,,,,,,,,,,,,,88e53b25-4835-404f-9797-e250f4fcfdc1,2854,,"[70.2, 73.5]",266240,73,,,,,2.7367008,,Right Foot,,,,"[64.6, 75.9]",Ground Pass,,6.0926185,,,,,Carlos Martínez Díez,8724.0,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,141,Real Sociedad,210,['ef8c3048-9284-4a26-864f-b64f515a9f23'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:17.295,Pass,,2014/2015
,,,,,,,,,,,,,,1.122497,,,,,,,,,,,,,,,6c1cb374-69ec-409d-92b1-f99c1aeaef93,2857,,"[64.9, 75.1]",266240,73,,,,,0.031989083,,Right Foot,,,,"[77.4, 75.5]",Ground Pass,,12.506398,,,,,Xabier Prieto Argarate,6690.0,,,,,,,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,141,Real Sociedad,210,['cb46f903-a8ab-46d1-887a-591e9195f13b'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:19.826,Pass,,2014/2015
,,,,,,,,,,,,,,1.532739,,,,,,,,,,,,,,,e4fbb3f7-3f68-4d3c-9dad-c23fdbcb96cc,2860,,"[78.1, 75.5]",266240,73,,,,,-0.0540015,,Right Foot,,,,"[96.6, 74.5]",Low Pass,,18.527008,,,Incomplete,,Carlos Martínez Díez,8724.0,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,141,Real Sociedad,210,"['6e99fce4-2318-43fc-8a0c-06e3e4261fb1', 'c37ddb41-14ba-4f97-8f57-29b40384d058']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:22.827,Pass,,2014/2015
,,,,,,,,,,,,,,1.6684,,,,,,,,,,,,,,,7a4c0a8d-9f14-4900-bc10-3134495083ea,2865,,"[3.8, 4.6]",266240,73,,,,,-0.15722805,,Left Foot,,,True,"[12.0, 3.3]",Ground Pass,,8.302409,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,142,Barcelona,217,"['118b25e4-107c-496e-bb35-1e6fd8db5de9', 'ac268c50-463b-4a31-8f5d-9470316895f6']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.848,Pass,True,2014/2015
,,,,,,,,,,,,,,0.9552,,,,,,,,,,,,,,,59fb8822-a502-402a-b30a-f6b7ef897ebf,2869,,"[12.0, 3.3]",266240,73,,,,,2.1794856,,Right Foot,,,,"[5.1, 13.2]",Ground Pass,,12.067311,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Barcelona,217,['c36bfe9e-1aa1-451b-8b99-f64bc13e967f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.597,Pass,,2014/2015
,,,,,,,,,,,,,,0.8161,,,,,,,,,,,,,,,aecf223f-a46a-475d-8b8d-2970fb358b78,2872,,"[5.1, 14.2]",266240,73,,,,,0.36371064,,Right Foot,,,,"[20.6, 20.1]",Ground Pass,,16.584932,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,142,Barcelona,217,['0f4c6181-5c90-4f60-bac5-39e4a1e7e0ba'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.469,Pass,,2014/2015
,,,,,,,,,,,,,,1.371312,,,,,,,,,,,,,,,b494b4a6-6375-4393-9fef-dc163fcd129f,2875,,"[21.1, 19.9]",266240,73,,,,,2.5356386,,Right Foot,,,,"[8.4, 28.7]",Ground Pass,,15.45089,,,,,Martín Montoya Torralbo,6593.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,142,Barcelona,217,['922d7e41-3d34-4474-bc1d-657e9bc8687f'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.365,Pass,,2014/2015
,,,,,,,,,,,,,,1.573784,,,,,,,,,,,,,,,1b5c4697-1320-49ea-a86d-c1762b2f69a8,2878,,"[12.0, 40.8]",266240,73,,,,,1.125219,,Right Foot,,,,"[21.6, 60.9]",Ground Pass,,22.274874,,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Center Back,142,Barcelona,217,['2398a12f-f7f3-4700-a63b-b5e125c73722'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.808,Pass,,2014/2015
,,,,,,,,,,,,,,1.715973,,,,,,,,,,,,,,,672e44a0-a127-4f1e-81a6-8124055459f3,2881,,"[33.5, 73.9]",266240,73,,,,,-0.848858,,Right Foot,,,,"[47.5, 58.0]",Ground Pass,,21.185137,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,142,Barcelona,217,['85446eca-e027-4010-a4da-f63876989b98'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.969,Pass,,2014/2015
,,,,,,,,,,,,,,0.7683,,,,,,,,,,,,,,,ba1fc641-39ae-4163-91e3-4602d03469e4,2884,,"[72.3, 40.4]",266240,73,,,,,-0.071307465,,Right Foot,,,,"[80.7, 39.8]",Ground Pass,,8.421401,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,142,Barcelona,217,['606f1148-1e76-4242-8b8a-0621b89b95e5'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.551,Pass,,2014/2015
,,,,,,,,,,,,,,1.1018,,,,,,,,,,,,,,,5525c96a-c49a-4dee-a38f-708fa9d9e949,2887,,"[80.4, 40.1]",266240,73,,,,,-2.7915478,,Right Foot,,,,"[74.1, 37.8]",Ground Pass,,6.706713,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,142,Barcelona,217,['19f8b871-5f87-4c76-89d2-b173c302995f'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.400,Pass,,2014/2015
,,,,,,,,,,,,,,1.219338,,,,,,,,,,,,,,,1ccf38d2-9f0d-4f27-9df4-113a34c743c7,2890,,"[81.3, 29.2]",266240,73,,,,,-0.60760796,,Right Foot,,,,"[96.4, 18.7]",Ground Pass,,18.391846,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,142,Barcelona,217,['cbb9c8b3-667d-45d5-9a95-24ef92b938cc'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.192,Pass,,2014/2015
,,,,,,,,,,,,,,1.0639,,,,,,,,,,,,,,,5a4c4e60-853c-4744-94ee-aba54c8b31fe,2893,,"[107.9, 17.5]",266240,73,,,,,2.4775465,,Left Foot,,,,"[101.0, 22.9]",Ground Pass,,8.761849,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,142,Barcelona,217,['23722133-0835-4d1d-9d82-c899f23ab61d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.038,Pass,,2014/2015
,,,,,,,,,,,,,,0.6614,,,,,,,,,,,,,,,2c090e32-d711-492e-9480-4e337d1f1bef,2896,,"[102.4, 23.5]",266240,73,,,,,0.16514868,,Right Foot,,,,"[109.6, 24.7]",Ground Pass,,7.299315,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,142,Barcelona,217,['24fa4535-c7cd-44dd-b3fc-fbbd05cb10cd'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.142,Pass,,2014/2015
,,,,,,,,,,,,,,1.2622,,,,,,,,,,,,,,,396e1f2a-bb3a-464b-86d6-ce74794f872b,2904,,"[114.9, 24.7]",266240,74,,,,,2.0762913,,Right Foot,True,True,,"[106.1, 40.6]",Ground Pass,,18.172781,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,142,Barcelona,217,"['405c6924-bcad-4044-9085-fd056b1c3b85', '983e3cf9-5772-4479-94b8-69512e7f9edf']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.845,Pass,,2014/2015
,,,,,,,,,,,,,,1.6316,,,,,,,,,,,,,,,30e68c97-0efb-414f-9906-1f9bc181df1a,2907,,"[86.1, 62.5]",266240,74,,,,,0.3102568,,Right Foot,,,,"[99.2, 66.7]",Ground Pass,,13.756817,,,,,Daniel Alves da Silva,4324.0,,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,142,Barcelona,217,['1f49ede3-3765-4ea9-aa30-9bf5c31c0cf5'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.653,Pass,,2014/2015
,,,,,,,,,,,,,,0.9379,,,,,,,,,,,,,,,76754724-63f0-4cb7-88a8-492e18289810,2910,,"[99.7, 66.1]",266240,74,,,,,-1.5204188,,Right Foot,,,,"[100.3, 54.2]",Ground Pass,,11.915116,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,142,Barcelona,217,['4011372f-20ff-4783-9e39-18873fc43e08'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.234,Pass,,2014/2015
,,,,,,,,,,,,,,0.8386,,,,,,,,,,,,,,,d97053e5-7a46-4f09-8b78-417faeeaa724,2913,,"[102.6, 53.9]",266240,74,,,,,-2.7610862,,Left Foot,,,,"[92.6, 49.9]",Ground Pass,,10.770329,,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,142,Barcelona,217,['50005c3a-6765-4db5-afd1-12ae3138212c'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.947,Pass,,2014/2015
,,,,,,,,,,,,,,1.26384,,,,,,,,,,,,,,,67ca1d9c-3c27-414e-906d-bc24fcc0a034,2917,,"[80.7, 45.7]",266240,74,,,,,-1.5024817,,Left Foot,,,,"[82.0, 26.7]",Ground Pass,,19.044422,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,142,Barcelona,217,['1e0e60e2-528d-4615-963d-293cf00a8aed'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.675,Pass,,2014/2015
,,,,,,,,,,,,,,0.906328,,,,,,,,,,,,,,,0c466bea-9f36-435c-8f4e-b867f2944ae8,2920,,"[82.3, 26.7]",266240,74,,,,,1.5930148,,Left Foot,,,,"[81.9, 44.7]",Ground Pass,,18.004444,,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Barcelona,217,['5a3890bf-b645-45e0-9996-c3fe69d7902c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.456,Pass,,2014/2015
