bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.83138,,,,,,,,,,,e14c9835-e570-4d68-950d-9c701ea977b1,132,,"[44.6, 30.7]",3773565,3,,,,-0.672971,,Right Foot,,,"[51.5, 25.2]",,Ground Pass,,8.823832,,,Ángel Montoro Sánchez,24144.0,,,,,,Recovery,1,Regular Play,Yan Brice Eteki,24052.0,Left Center Midfield,9,Granada,1049,"['5c8b2302-92e2-46f7-b0f2-7747aa90b94a', 'b3e71bfb-7ab2-4614-8171-7a69be7f22c8']",8,,,,,,,,,,,,,,,,Granada,1049,00:03:08.630,Pass,,2020/2021
,,,,,,,,,,,,,,,0.489092,,,,,,,,,,,ac1fd07e-8747-4a28-a408-271e5f344c7e,134,,"[51.5, 25.2]",3773565,3,,,,-1.5707964,,Right Foot,,,"[51.5, 19.5]",,Ground Pass,,5.7,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,1,Regular Play,Ángel Montoro Sánchez,24144.0,Center Attacking Midfield,9,Granada,1049,['82bbb732-955e-4fb5-906a-0e5edeee5980'],9,,,,,,,,,,,,,,,,Granada,1049,00:03:09.461,Pass,,2020/2021
,,,,,,,,,,,,,,,1.487986,,,,,,,,,,,4cefb749-1333-430f-b5dd-192afd947e9d,143,,"[54.6, 28.8]",3773565,3,,,,2.3495722,,Left Foot,,,"[39.6, 44.0]",,Low Pass,,21.355093,,,Domingos Sousa Coutinho Meneses Duarte,23807.0,,,,,,,1,Regular Play,Yan Brice Eteki,24052.0,Left Center Midfield,9,Granada,1049,['f84b81ea-5369-4799-b86d-29529f21ac62'],14,,,,,,,,,,,,,,,,Granada,1049,00:03:14.042,Pass,,2020/2021
,,,,,,,,,,,,,,,0.911237,,,,,,,,,,,d0c4ac23-1c71-481f-863a-f143ac8789e5,146,,"[41.7, 46.4]",3773565,3,,,,-1.9151303,,Right Foot,,,"[36.5, 31.9]",,Ground Pass,,15.404221,,,Germán Sánchez Barahona,24134.0,,,,,,,1,Regular Play,Domingos Sousa Coutinho Meneses Duarte,23807.0,Right Center Back,9,Granada,1049,['ef619bd7-8095-470a-b66c-4f7941614322'],18,,,,,,,,,,,,,,,,Granada,1049,00:03:18.142,Pass,,2020/2021
,,,,,,,,,,,,,,,1.111402,,,,,,,,,,,2159418c-708c-4838-b858-1a13a3d88547,149,,"[37.2, 31.7]",3773565,3,,,,-0.6652073,,Right Foot,,,"[48.8, 22.6]",,Ground Pass,,14.743473,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,1,Regular Play,Germán Sánchez Barahona,24134.0,Left Center Back,9,Granada,1049,['def53760-73cc-479c-b15c-bc14cbb80209'],20,,,,,,,,,,,,,,,,Granada,1049,00:03:20.310,Pass,,2020/2021
,,,,,,,,,,,,,,,1.018937,,,,,,,,,,,2ab0a924-6bf5-4f5b-88ec-0fbf8be2c115,152,,"[42.4, 22.6]",3773565,3,,,,-1.27269,,Left Foot,,,"[47.9, 4.7]",,Ground Pass,,18.725918,,,Carlos Neva Tey,25702.0,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Right Center Midfield,9,Granada,1049,['dfda78ce-582a-49d2-9935-c866ed069ba5'],22,,,,,,,,,,,,,,,,Granada,1049,00:03:22.404,Pass,,2020/2021
,,,,,,,,,,,,,,,0.625217,,,,,,,,,,,524bf905-7513-48b4-82ee-8a211be93356,156,,"[49.3, 4.5]",3773565,3,,,,-0.067856826,,Right Foot,,,"[59.6, 3.8]",,Ground Pass,,10.323759,,,José Antonio Rodríguez Díaz,24126.0,,,,,,,1,Regular Play,Carlos Neva Tey,25702.0,Left Back,9,Granada,1049,"['39f287ca-192c-4e95-8273-b2138aff84a6', '689baa58-38ed-42c9-9d96-20a1163b4172']",24,,,,,,,,,,,,,,,,Granada,1049,00:03:24.284,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.719093,,,,,,,,,,,9ec97210-63d9-4497-be46-1d9a77fc4366,165,,"[53.6, 69.2]",3773565,3,,,,1.1139513,,Right Foot,,,"[56.5, 75.1]",,Ground Pass,,6.574192,,,Ousmane Dembélé,5477.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['fbc9bc64-d62c-47e2-8d8c-76ac99e5850f'],31,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.530,Pass,,2020/2021
,,,,,,,,,,,,,,,2.779216,,,,,,,,,,,cb22d48e-696c-410e-b3d9-90447b3d0891,168,,"[56.5, 75.1]",3773565,3,,,,0.04827165,,Right Foot,,,"[77.2, 76.1]",,Ground Pass,,20.72414,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,10,Barcelona,217,['5d403a69-3691-4c21-a216-463de7db8398'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.290,Pass,,2020/2021
,,,,,,,,,,,,,,,0.126727,,,,,,,,,,,418fa236-d90c-47c6-a95b-21e17e7a69d4,171,,"[77.9, 76.1]",3773565,3,,,,-1.4743226,,Right Foot,,,"[78.2, 73.0]",,Ground Pass,,3.1144824,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,10,Barcelona,217,"['3bc64735-d1d2-43bf-8c98-9a83a694b0bb', '6947af41-0b44-4e22-8520-8e75bef785fb']",35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.109,Pass,,2020/2021
,,,,,,,,,,,,,,,1.154875,,,,,,,,,,,3577c2e1-91d9-4e4a-8295-3981d7030a79,175,,"[36.7, 0.1]",3773565,3,,,,0.4669479,,,,,"[48.8, 6.2]",,High Pass,,13.550646,,,José Antonio Rodríguez Díaz,24126.0,,,,,,Throw-in,1,From Throw In,Carlos Neva Tey,25702.0,Left Back,11,Granada,1049,['f5a9e238-ff95-4040-bad3-41f71d992044'],58,,,,,,,,,,,,,,,,Granada,1049,00:03:58.784,Pass,,2020/2021
,,,,,,,,,,,,,,,0.674339,,,,,,,,,,,ea496753-7450-47f4-a1b9-551bd697a87c,179,,"[44.8, 8.3]",3773565,4,,,,2.230544,,Right Foot,,,"[36.5, 19.0]",,Ground Pass,,13.541787,,,Yan Brice Eteki,24052.0,,,,,,,1,From Throw In,José Antonio Rodríguez Díaz,24126.0,Right Wing,11,Granada,1049,['38815d85-497a-4812-8f3a-6e8a2b5878c6'],1,,,,,,,,,,,,,,,,Granada,1049,00:04:01.520,Pass,,2020/2021
,,,,,,,,,,,,,,,3.341114,,,,,,,,,,,bc07ce55-75f8-4779-9f7f-ef6184da59b8,182,,"[36.5, 22.6]",3773565,4,,,,1.4500277,,Right Foot,,,"[41.5, 63.8]",,High Pass,,41.50229,,,Dimitri Foulquier,4546.0,,,True,,,,1,From Throw In,Yan Brice Eteki,24052.0,Left Center Midfield,11,Granada,1049,['3af4a2de-3f54-4982-a6c9-b554c4a9ee73'],3,,,,,,,,,,,,,,,,Granada,1049,00:04:03.096,Pass,,2020/2021
,,,,,,,,,,,,,,,2.816503,,,,,,,,,,,842f6f53-4e75-4355-9741-480e51d3a601,189,,"[91.7, 80.0]",3773565,4,,,,-2.7622926,,,,,"[63.1, 68.6]",,Low Pass,,30.78831,,,Domingos Sousa Coutinho Meneses Duarte,23807.0,,,,,,Throw-in,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,12,Granada,1049,['7f14160f-7044-406f-b2c2-c3904637514c'],23,,,,,,,,,,,,,,,,Granada,1049,00:04:23.629,Pass,,2020/2021
,,,,,,,,,,,,,,,2.439998,,,,,,,,,,,e77988e2-d152-4ec1-9f12-8df82d83053b,192,,"[58.1, 66.7]",3773565,4,,,,-1.8985348,,Right Foot,,,"[47.9, 36.7]",,Ground Pass,,31.68659,,,Germán Sánchez Barahona,24134.0,,,,,,,1,From Throw In,Domingos Sousa Coutinho Meneses Duarte,23807.0,Right Center Back,12,Granada,1049,['3d3290ea-8337-4cf0-a899-09844796e7da'],27,,,,,,,,,,,,,,,,Granada,1049,00:04:27.645,Pass,,2020/2021
,,,,,,,,,,,,,,,2.064364,,,,,,,,,,,1ceeedaa-aa92-4826-b52d-fe8df9cf0686,195,,"[47.9, 36.9]",3773565,4,,,,1.1276437,,Right Foot,,,"[61.0, 64.5]",,Low Pass,,30.551105,,,Yan Brice Eteki,24052.0,,,,,,,1,From Throw In,Germán Sánchez Barahona,24134.0,Left Center Back,12,Granada,1049,['823a0157-6590-4ed0-8654-981a9516681e'],31,,,,,,,,,,,,,,,,Granada,1049,00:04:31.405,Pass,,2020/2021
,,,,,,,,,,,,,,,0.069559,,,,,,,,,,,6d2ff677-a5d7-49e0-a282-f6509538f200,198,,"[61.7, 65.5]",3773565,4,,,,0.19204801,,Right Foot,,,"[65.3, 66.2]",,Ground Pass,,3.6674242,,Incomplete,Dimitri Foulquier,4546.0,,,,,,,1,From Throw In,Yan Brice Eteki,24052.0,Left Center Midfield,12,Granada,1049,"['3d40e9fb-b1dd-4cb8-be86-6c78509e35ce', '9efa4ab8-7a62-4d2a-a9be-3ef45a6940cd']",34,,,,,,,,,,,,,,,,Granada,1049,00:04:34.815,Pass,,2020/2021
,,,,,,,,,,,,,,,0.801559,,,,,,,,,,,a466558c-077f-4617-a0ee-8c8041ca276b,202,,"[69.1, 63.8]",3773565,4,,,,-0.31270102,,Right Foot,,,"[82.4, 59.5]",,Ground Pass,,13.977839,,,Ángel Montoro Sánchez,24144.0,,,,,,Recovery,1,From Throw In,Yan Brice Eteki,24052.0,Left Center Midfield,12,Granada,1049,['042ee811-0569-4efa-81e8-09b45d419c85'],36,,,,,,,,,,,,,,,,Granada,1049,00:04:36.755,Pass,,2020/2021
,,,,,,,,,,,,,,,1.688333,,,,,,,,,,,ff75bcdb-cb24-4104-831b-50c1fd8bbc05,205,,"[81.5, 59.5]",3773565,4,,,,2.1840036,,Right Foot,,,"[73.9, 70.3]",,Ground Pass,,13.206059,,,Darwin Daniel Machís Marcano,11501.0,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Center Attacking Midfield,12,Granada,1049,"['d01b267a-d725-4696-8521-93cc83473aaf', 'e844f1de-ff8c-49de-9e2e-7c6a766f1f92']",37,,,,,,,,,,,,,,,,Granada,1049,00:04:37.556,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.624722,,,,,,,,,,,1f66de36-a4a0-4b29-9e8a-37cb7e308546,208,,"[73.9, 70.3]",3773565,4,,,,-0.4825133,,Right Foot,,,"[78.1, 68.1]",,Ground Pass,,4.7413077,,,Ángel Montoro Sánchez,24144.0,,,,,,,1,From Throw In,Darwin Daniel Machís Marcano,11501.0,Left Wing,12,Granada,1049,['8aa1f0e0-5ff6-44f7-85cf-9701b37549bb'],39,,,,,,,,,,,,,,,,Granada,1049,00:04:39.682,Pass,,2020/2021
,,,,,,,,,,,,,,,1.061885,,,,,,,,,,,3eecd5ee-1d02-4031-ab05-2dd0e84de89a,210,,"[78.1, 68.1]",3773565,4,,,,1.0855694,,Right Foot,,,"[83.9, 79.1]",,Ground Pass,,12.435433,,,Dimitri Foulquier,4546.0,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Center Attacking Midfield,12,Granada,1049,['686d0b91-a798-49d6-b83d-1e50b5f2c06d'],40,,,,,,,,,,,,,,,,Granada,1049,00:04:40.306,Pass,,2020/2021
,,,,,,,,,,,,,,,0.54387,,,,,,,,,,,1c2e754f-9ae5-4490-96e5-02905e053842,213,,"[84.6, 76.9]",3773565,4,,,,-2.9195108,,Right Foot,,,"[78.4, 75.5]",,Ground Pass,,6.3560996,,,Ángel Montoro Sánchez,24144.0,,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,12,Granada,1049,['531308ed-4982-4f55-adc3-21bd9bf19497'],42,,,,,,,,,,,,,,,,Granada,1049,00:04:42.567,Pass,,2020/2021
,,,,,,,,,,,,,,,0.675248,,,,,,,,,,,d48776e2-e130-41b3-94d9-4add4d63fabb,217,,"[89.1, 78.4]",3773565,4,,,,-1.359703,,Right Foot,,,"[91.5, 67.2]",,Ground Pass,,11.454257,,,Dimitri Foulquier,4546.0,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Center Attacking Midfield,12,Granada,1049,"['31106bd5-1177-4d93-b271-e0fdc29b33d2', '5e72d809-7fc3-42d6-a4e0-72a3406e3e3f']",46,,,,,,,,,,,,,,,,Granada,1049,00:04:46.003,Pass,True,2020/2021
,,,,,,,,,,,,,,,2.776479,,,,,,,,,,,32a3b8ef-157b-4c54-8529-d8691342548d,222,,"[5.7, 21.8]",3773565,4,,,,-1.8038566,,Left Foot,,,"[1.0, 2.0]",,Ground Pass,,20.350183,,,Jordi Alba Ramos,5211.0,,,,,,Recovery,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,12,Granada,1049,['1b620525-8d8c-40b3-8108-ab6db2e1f795'],49,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.687,Pass,,2020/2021
,,,,,,,,,,,,,,,0.329881,,,,,,,,,,,70f682d6-74d7-4093-917d-93a9984c39c1,224,,"[1.0, 2.0]",3773565,4,,,,-0.5498532,,Left Foot,,,"[4.1, 0.1]",,Ground Pass,,3.6359317,,Out,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Granada,1049,,52,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.464,Pass,,2020/2021
,,,,,,,,,,,,,,,1.29754,,,,,,,,,,,b14e1cc6-8e40-43b0-a5bc-b1ed22b25784,225,,"[108.9, 80.0]",3773565,5,,,,-1.1469287,,,,,"[116.3, 63.6]",,High Pass,,17.99222,,,José Antonio Rodríguez Díaz,24126.0,,,,,,Throw-in,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,13,Granada,1049,['9101df5b-7474-4c21-9fac-40b235c95890'],16,,,,,,,,,,,,,,,,Granada,1049,00:05:16.897,Pass,,2020/2021
,,,,,,,,,,,,,,,0.09506,,,,,,,,,,,0d357100-1d7b-43ac-a5af-0c7774c536b3,229,,"[117.0, 73.6]",3773565,5,,,,2.9090357,,Left Foot,,,"[113.2, 74.5]",,Ground Pass,,3.905125,,Incomplete,Dimitri Foulquier,4546.0,,,,,,,1,From Throw In,José Antonio Rodríguez Díaz,24126.0,Right Wing,13,Granada,1049,"['6f148b5c-94d5-4e5a-933c-ab25e03b6332', 'f4243aba-3f34-4617-bd6b-ac703b822eae']",21,,,,,,,,,,,,,,,,Granada,1049,00:05:21.588,Pass,,2020/2021
,,,,,,,,,,,,,,,0.96491,,,,,,,,,,,b1675b73-d036-4aad-9562-6871f212409e,232,,"[109.6, 80.0]",3773565,5,,,,-2.1357007,,,,,"[105.1, 72.9]",,Low Pass,,8.405951,,,Ángel Montoro Sánchez,24144.0,,,,,,Throw-in,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,14,Granada,1049,['debf0ec4-3d43-4fd5-9b7e-32fd2e524b11'],30,,,,,,,,,,,,,,,,Granada,1049,00:05:30.450,Pass,,2020/2021
,,,,,,,,,,,,,,,1.285233,,,,,,,,,,,bf2f6ced-7fb5-4c7a-aabd-b36050c2293e,239,,"[16.2, 8.4]",3773565,6,True,,,0.58531445,,Left Foot,,,"[24.8, 14.1]",,Ground Pass,,10.317461,,,Frenkie de Jong,8118.0,,,,,,Free Kick,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,15,Barcelona,217,['d3ccf294-23b9-40e7-89b5-a36e06ade9e8'],6,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.989,Pass,,2020/2021
,,,,,,,,,,,,,,,1.497498,,,,,,,,,,,30264988-79ca-4d63-9848-7ebc32132821,241,,"[24.1, 13.4]",3773565,6,True,,,-1.427213,,Right Foot,,,"[25.3, 5.1]",,Ground Pass,,8.386298,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,15,Barcelona,217,['8217075f-7419-42a9-8e19-7fc5a1d18c4e'],8,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.274,Pass,,2020/2021
,,,,,,,,,,,,,,,2.455716,,,,,,,,,,,8edfba4d-a94f-4dae-810b-e29a49d1a771,243,,"[25.3, 4.8]",3773565,6,,,,2.3057323,,Right Foot,,,"[6.5, 25.6]",,Ground Pass,,28.037119,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,15,Barcelona,217,['35353c26-e6a7-4a97-b518-78a10abd839e'],11,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.515,Pass,,2020/2021
,,,,,,,,,,,,,,,2.47574,,,,,,,,,,,4802cde1-0f21-4845-8fb9-d9cc7e1e6eae,246,,"[8.6, 25.3]",3773565,6,,,,1.4329892,,Left Foot,,,"[12.4, 52.7]",,Ground Pass,,27.662249,,,Óscar Mingueza García,43728.0,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,15,Barcelona,217,['f5d312a7-3a36-43a2-a3f2-010c2bdbd7ff'],14,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.799,Pass,,2020/2021
,,,,,,,,,,,,,,,1.407057,,,,,,,,,,,92848517-661d-4690-8075-2769ba492d23,249,,"[12.6, 53.0]",3773565,6,,,,-0.97538644,,Right Foot,,,"[21.0, 40.6]",,Ground Pass,,14.977316,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,15,Barcelona,217,['f266f950-562d-4f73-b85f-0a8074e00d82'],17,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.913,Pass,,2020/2021
,,,,,,,,,,,,,,,1.363961,,,,,,,,,,,7ec5d71d-b0a6-4f08-bf9f-f72c1ea668e2,252,,"[21.2, 40.6]",3773565,6,,,,-0.7791871,,Right Foot,,,"[37.4, 24.6]",,Ground Pass,,22.769278,,,Pedro González López,30486.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['fed5928a-47a7-4435-9356-998759870063'],20,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.603,Pass,,2020/2021
,,,,,,,,,,,,,,,1.557882,,,,,,,,,,,048969a7-18ce-4de2-a84b-452dcfd27054,255,,"[36.7, 20.8]",3773565,6,,,,-2.1529338,,Right Foot,,,"[31.5, 12.9]",,Ground Pass,,9.457801,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,15,Barcelona,217,"['a272675d-1bd3-4e7d-8feb-5c95f0417641', 'e1bd5088-9d10-4f50-9409-5ab07ef614d9']",21,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.967,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.84545,,,,,,,,,,,af9ae0ba-9728-4307-abb3-696d2dc80cf9,258,,"[47.9, 6.8]",3773565,6,,,,1.3673033,,Left Foot,,,"[50.5, 19.4]",,Ground Pass,,12.865458,,,Pedro González López,30486.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,15,Barcelona,217,['257dfce4-f738-4edb-8ee3-7d185d806854'],27,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.651,Pass,,2020/2021
,,,,,,,,,,,,,,,1.021599,,,,,,,,,,,ce5726e8-215e-462b-aef0-49df29d150bb,262,,"[48.9, 20.8]",3773565,6,,,,2.7107203,,Right Foot,,,"[36.5, 26.5]",,Ground Pass,,13.647344,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,15,Barcelona,217,"['2a1032b6-8841-442d-ab2b-6394c32c1479', '58ff533b-5c5d-410a-b1dd-1b0a5dcee941']",29,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.252,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.413971,,,,,,,,,,,d5564b97-bc8a-4939-b3ad-2d432b055d01,265,,"[36.2, 29.4]",3773565,6,,,,1.5253731,,Right Foot,,,"[37.4, 55.8]",,Ground Pass,,26.42726,,,Óscar Mingueza García,43728.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['821abab2-0e70-4a76-8cd6-9d1eff9aa1ed'],31,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.587,Pass,,2020/2021
,,,,,,,,,,,,,,,0.838978,,,,,,,,,,,3bf6aaf1-774b-4acb-be4c-c9be4e792ae0,268,,"[55.5, 63.2]",3773565,6,,,,1.4659194,,Right Foot,,,"[56.5, 72.7]",,Ground Pass,,9.552486,,,Sergino Dest,21881.0,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,15,Barcelona,217,['50b6ea87-941c-40f8-a450-749b641ac663'],38,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.941,Pass,,2020/2021
,,,,,,,,,,,,,,,1.237893,,,,,,,,,,,c8469f75-7941-48f1-b949-37b4981c8533,270,,"[56.5, 72.7]",3773565,6,,,,-2.222494,,Right Foot,,,"[49.1, 63.0]",,Ground Pass,,12.20041,,,Óscar Mingueza García,43728.0,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Back,15,Barcelona,217,['da88ffb2-2913-41c1-baf0-fbb1b7618e8c'],39,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.780,Pass,,2020/2021
,,,,,,,,,,,,,,,0.912715,,,,,,,,,,,5063f79a-8e71-45dd-9388-4505935ded5c,273,,"[49.1, 63.0]",3773565,6,,,,-0.115759216,,Right Foot,,,"[57.7, 62.0]",,Ground Pass,,8.657945,,,Frenkie de Jong,8118.0,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,15,Barcelona,217,['55bfd2e2-59ad-4118-9e68-31db975376d2'],43,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.092,Pass,,2020/2021
,,,,,,,,,,,,,,,1.013535,,,,,,,,,,,28588903-eed5-47b1-a718-361fde86f734,275,,"[57.7, 62.0]",3773565,6,,,,-3.006065,,Right Foot,,,"[48.9, 60.8]",,Ground Pass,,8.881441,,,Óscar Mingueza García,43728.0,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,15,Barcelona,217,['70861155-c1df-4702-8348-ecc745bbcc7a'],44,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.005,Pass,,2020/2021
,,,,,,,,,,,,,,,0.897563,,,,,,,,,,,9fbd6e7d-0d8c-48e3-bb05-233cf08b88c5,278,,"[47.2, 58.7]",3773565,6,,,,-2.7021618,,Right Foot,,,"[35.5, 53.2]",,Ground Pass,,12.928264,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,15,Barcelona,217,['0a9fb2d5-4f82-4b35-9841-131222923143'],45,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.466,Pass,,2020/2021
,,,,,,,,,,,,,,,1.032565,,,,,,,,,,,afdb2343-6b8a-4646-adf1-17368e407687,281,,"[35.8, 55.4]",3773565,6,,,,1.5707964,,Right Foot,,,"[35.8, 66.6]",,Ground Pass,,11.2,,,Óscar Mingueza García,43728.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['e03118a9-5740-4ff6-a032-ddf477e6a49e'],50,,,,,,,,,,,,,,,,Barcelona,217,00:06:50.045,Pass,,2020/2021
,,,,,,,,,,,,,,,0.764536,,,,,,,,,,,05e86c1d-2260-4b7f-b42c-9f1a141049a6,284,,"[42.0, 68.2]",3773565,6,,,,0.0,,Right Foot,,,"[52.0, 68.2]",,Ground Pass,,10.0,,,Ousmane Dembélé,5477.0,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,15,Barcelona,217,['33407247-a82c-4b92-9a63-4224199b7e59'],52,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.956,Pass,,2020/2021
,,,,,,,,,,,,,,,1.379402,,,,,,,,,,,dd32c01f-8206-4e59-9071-794e031fab6a,288,,"[50.1, 67.0]",3773565,6,,,,-1.7917659,,Left Foot,,,"[40.8, 25.6]",,Ground Pass,,42.43171,,,Samuel Yves Umtiti,5492.0,,,True,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,15,Barcelona,217,"['78a40372-3993-4b66-b8f7-2da3765881e8', '983e8062-4a50-4988-bb0f-a9a13399206f']",54,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.636,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.614593,,,,,,,,,,,36e81379-4080-4eeb-8d7b-6a5db054113f,291,,"[50.8, 22.2]",3773565,6,,,,-0.65957475,,Right Foot,,,"[74.4, 3.9]",,Ground Pass,,29.863857,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,15,Barcelona,217,['40f93145-1d71-44fe-81d1-4745999f4add'],58,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.512,Pass,,2020/2021
,,,,,,,,,,,,,,,1.043954,,,,,,,,,,,f23425cf-8c60-437c-878c-d54d4782d557,294,,"[87.9, 7.9]",3773565,7,,,,1.1170739,,Left Foot,,,"[95.8, 24.1]",,Ground Pass,,18.023596,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,15,Barcelona,217,"['003d2a20-9690-4e15-8cbe-d3287f1df154', '5b07d566-8d7a-4e00-82b0-b7779166f40e']",3,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.436,Pass,,2020/2021
,,,,,,,,,,True,,,,,1.042929,,,,,,,,,,,003d2a20-9690-4e15-8cbe-d3287f1df154,296,,"[24.3, 56.0]",3773565,7,,,,1.3360738,,Left Foot,,,"[26.5, 65.2]",,High Pass,,9.459387,,,Dimitri Foulquier,4546.0,,,,,,Interception,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Right Center Midfield,16,Granada,1049,"['dae1da49-173e-41c4-85f8-2835a6c32a5e', 'f23425cf-8c60-437c-878c-d54d4782d557']",4,,,,,,,,,,,,,,,,Granada,1049,00:07:04.479,Pass,,2020/2021
