ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[95.1, 61.1]",,,,,,,,,,,,0.1287,,,,,,,,,,,,,,81bd90cf-2526-4f1f-a9ac-c79c37d6b031,2792,,"[94.7, 61.1]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Bruno Fernández Miglierina,26806.0,Right Center Midfield,122,Málaga,223,"['4996069a-cef5-46b1-b58f-5f01c6856515', '8b30e455-adf7-41d1-8e5a-cc977008c4bc']",3,,,,,,,,,,,,,,,,,,Málaga,223,00:18:03.815,Carry,,2011/2012
,,"[84.8, 58.8]",,,,,,,,,,,,0.1473,,,,,,,,,,,,,,a3a81f7b-c9ce-4d0d-8a34-4727968d4c69,2795,,"[85.0, 58.8]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,122,Málaga,223,"['722435c9-350e-428f-bd24-97eaa8b0fa95', '91236bc3-2452-49d3-8cef-e3618e49e5e7', 'b147b634-686c-4eb3-a3d3-3fbb94f0dd34']",4,,,,,,,,,,,,,,,,,,Málaga,223,00:18:04.602,Carry,True,2011/2012
,,"[89.2, 49.4]",,,,,,,,,,,,1.8911,,,,,,,,,,,,,,d777653f-a896-4f0c-ad14-e7abc318f15f,2798,,"[84.8, 58.8]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,122,Málaga,223,"['1a2adeeb-a7a0-48de-8f61-8e26bfc8f42f', '409ba81e-0874-41ba-b7e9-1df55a027fa7', '91236bc3-2452-49d3-8cef-e3618e49e5e7', 'b147b634-686c-4eb3-a3d3-3fbb94f0dd34']",4,,,,,,,,,,,,,,,,,,Málaga,223,00:18:04.749,Carry,True,2011/2012
,,"[103.4, 23.6]",,,,,,,,,,,,3.731221,,,,,,,,,,,,,,a9bccf1e-a34f-430b-a82c-fb39b04e6413,2806,,"[93.8, 5.2]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliseu Pereira dos Santos,10798.0,Left Back,122,Málaga,223,"['0ac50537-8ef2-41a7-8615-f8e6204ce043', '12890568-1aef-41dd-a62d-238c01113475', '35a0611f-c19d-4048-9679-85604a040349', '9902dbe3-32c2-49f8-b5d2-12cbe53226a8']",11,,,,,,,,,,,,,,,,,,Málaga,223,00:18:11.581,Carry,True,2011/2012
,,"[88.6, 28.1]",,,,,,,,,,,,1.107318,,,,,,,,,,,,,,5d844ec0-e82d-4aad-9609-bed81893c332,2812,,"[88.8, 27.5]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Bruno Fernández Miglierina,26806.0,Right Center Midfield,122,Málaga,223,"['1974d94e-6f63-4ffa-a31e-115052535b80', '5930891b-f2c6-4e82-87fa-9f851ac6520a']",19,,,,,,,,,,,,,,,,,,Málaga,223,00:18:19.209,Carry,,2011/2012
,,"[74.3, 20.3]",,,,,,,,,,,,0.5259,,,,,,,,,,,,,,29f5e28a-9cf6-49a8-81b3-5b9a9b262073,2816,,"[74.7, 21.2]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Gastón Demichelis,19288.0,Left Center Back,122,Málaga,223,"['3b0cc76b-d7a3-4b6f-974b-c5e26ce45858', '7b918fee-d181-4dc9-b4a3-7698143b92e5', 'db1549cb-a3d5-4b1c-ad53-b05dc62958a3']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:18:21.236,Carry,True,2011/2012
,,"[80.2, 7.3]",,,,,,,,,,,,2.013476,,,,,,,,,,,,,,2caa7b69-2c85-4851-99c0-e19ecd4256e2,2819,,"[82.5, 7.5]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,122,Málaga,223,"['0c2cf8e7-a094-4f89-8229-0a931b45d4de', '48647423-56a2-4351-b2b2-971768827b8f']",23,,,,,,,,,,,,,,,,,,Málaga,223,00:18:23.300,Carry,,2011/2012
,,"[82.9, 4.6]",,,,,,,,,,,,1.875987,,,,,,,,,,,,,,da2fed0d-e246-46a9-97c1-3dbd8a9273b9,2822,,"[82.9, 4.6]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,122,Málaga,223,"['cec306d2-f556-4141-a9f5-f175c0ae27d8', 'ffcaf9b1-54cb-41a4-9e89-e6e3290c355a']",25,,,,,,,,,,,,,,,,,,Málaga,223,00:18:25.390,Carry,,2011/2012
,,"[100.3, 22.8]",,,,,,,,,,,,2.495,,,,,,,,,,,,,,d14e6f6f-3107-494f-b8a2-2aa56035a714,2825,,"[93.8, 19.5]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,122,Málaga,223,"['05996361-b03f-4cf4-b57a-deb361f5fa29', '5de9016e-643f-4f82-8d51-66a2468a2694', '6451be10-7858-446e-92db-e1a6e58aa6fe']",28,,,,,,,,,,,,,,,,,,Málaga,223,00:18:28.371,Carry,True,2011/2012
,,"[34.7, 59.2]",,,,,,,,,,,,0.768932,,,,,,,,,,,,,,87e26e96-8f7f-4435-bdac-2f10da0e3746,2831,,"[28.2, 59.8]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,123,Barcelona,217,"['00ce90e9-af00-4f26-9590-948a3dd2cbce', '047388dd-17d7-49a9-916c-012bb7ffffb6']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.330,Carry,,2011/2012
,,"[41.9, 47.4]",,,,,,,,,,,,4.940636,,,,,,,,,,,,,,68e06566-ec77-4f49-bdcb-5eded061193b,2834,,"[32.4, 45.8]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,"['25314385-9c0f-4f02-9e46-8725ac2c4563', '59d445a4-2e91-4f07-b1e3-d17d5308a2dc']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.640,Carry,,2011/2012
,,"[44.0, 37.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,440ed205-1a7f-43a1-87f2-a85ac75345f3,2837,,"[42.3, 38.0]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,123,Barcelona,217,"['64c7cb68-4136-4bd8-94a7-a58cc6485696', '8e6cbe8e-0b21-4865-973a-2cd06b2d3cc6']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.677,Carry,,2011/2012
,,"[56.4, 32.5]",,,,,,,,,,,,2.218472,,,,,,,,,,,,,,cf8b43bb-df75-4ace-bfb7-5d9c306ebc6a,2840,,"[56.4, 25.8]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,123,Barcelona,217,"['b9442cc0-e0f3-4417-bbe6-8c5c77ecfd2c', 'e2b057e3-f4c4-4778-823d-ec03bfe1ef9d']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.928,Carry,,2011/2012
,,"[58.5, 39.9]",,,,,,,,,,,,3.447632,,,,,,,,,,,,,,ede94730-7217-4617-8bff-d6ba29e8fcb8,2843,,"[52.8, 44.3]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,"['37a5c53f-2cd4-424b-aaa1-798dbe1b186f', 'bc5244ff-4773-4d8e-9c53-2567632592ee', 'bc5b8470-c4b9-4956-8767-edb0d24da9fe']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.808,Carry,True,2011/2012
,,"[91.7, 47.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,0bf5002d-190d-464e-8ff5-ebd79085da55,2847,,"[91.3, 46.8]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,123,Barcelona,217,"['114a0f5d-1ed3-44ac-a231-e8010b002a9e', 'b1ad5b38-bd38-495c-a5a3-459ac76d27b0', 'c087d4ed-2b7e-44e1-bdb5-ae1330f7a979']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.841,Carry,True,2011/2012
,,"[112.1, 41.8]",,,,,,,,,,,,2.1274,,,,,,,,,,,,,,276b7a28-464d-4859-a9a7-d7410d889d52,2850,,"[91.7, 47.7]",69340,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,123,Barcelona,217,"['114a0f5d-1ed3-44ac-a231-e8010b002a9e', 'b1ad5b38-bd38-495c-a5a3-459ac76d27b0', 'd3b73047-3292-48ea-93d1-f854e221a4d6']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.921,Carry,True,2011/2012
,,"[81.9, 62.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,083f7b4f-52de-4079-9794-5a4863acff5d,2860,,"[81.2, 63.0]",69340,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ruud van Nistelrooy,19729.0,Center Forward,125,Málaga,223,"['3f737dc2-ddac-402d-803e-365c6d09475c', 'b7685268-268f-4b9e-a8d7-9a86a38f8fdf', 'bbc537a6-fe23-4c22-b149-f5510ecc8687', 'f6a69e8e-b08c-4e24-9a24-17eb108b5f03']",12,,,,,,,,,,,,,,,,,,Málaga,223,00:20:12.183,Carry,True,2011/2012
,,"[80.8, 61.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,6db86076-9adc-4516-a2a1-34c3234a7f86,2863,,"[81.9, 62.4]",69340,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ruud van Nistelrooy,19729.0,Center Forward,125,Málaga,223,"['809fe80d-9c9e-46b9-80c3-c11d6ad7d718', 'b7685268-268f-4b9e-a8d7-9a86a38f8fdf', 'bbc537a6-fe23-4c22-b149-f5510ecc8687', 'f6a69e8e-b08c-4e24-9a24-17eb108b5f03']",12,,,,,,,,,,,,,,,,,,Málaga,223,00:20:12.223,Carry,True,2011/2012
,,"[84.4, 51.0]",,,,,,,,,,,,0.7871,,,,,,,,,,,,,,abee4d93-9e06-4b89-995e-fdeb88d8108b,2866,,"[87.1, 49.5]",69340,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,125,Málaga,223,"['39d40f2b-ea4f-4d7f-b68c-76a5e0399d5c', '89a58c1f-73c5-4c7a-b65a-e48dc7fbb778']",13,,,,,,,,,,,,,,,,,,Málaga,223,00:20:13.560,Carry,,2011/2012
,,"[86.8, 64.7]",,,,,,,,,,,,7.1432,,,,,,,,,,,,,,cb28b3d6-6730-4002-a337-20be6393d0e8,2870,,"[33.5, 37.4]",69340,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,125,Málaga,223,"['39b1b95d-0254-4600-9e79-3a0f4f6d71cd', '4f810708-e458-4076-a801-a8c32a7d85db', '5e069798-91b1-4c05-b3dd-0124079c0fb5']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.711,Carry,True,2011/2012
,,"[63.2, 39.0]",,,,,,,,,,,,1.144134,,,,,,,,,,,,,,487f4d09-de3d-4dc3-a8ed-0e06e1fb3270,2883,,"[66.7, 34.2]",69340,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ruud van Nistelrooy,19729.0,Center Forward,126,Málaga,223,"['69160d1f-1a08-48c0-915c-2494f4ddcaa7', 'de2d8e28-7a8f-4d70-ae32-71a9b8a4d621']",56,,,,,,,,,,,,,,,,,,Málaga,223,00:20:56.869,Carry,,2011/2012
,,"[67.6, 50.0]",,,,,,,,,,,,1.134358,,,,,,,,,,,,,,c28db249-f81f-4792-bb75-d67dd38e840b,2886,,"[67.1, 50.2]",69340,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Portillo Soler,6873.0,Right Midfield,126,Málaga,223,"['733fac37-b99a-4f7d-9979-f700fd7cdb50', '745ed183-0851-4657-abf5-7876f7206d34']",59,,,,,,,,,,,,,,,,,,Málaga,223,00:20:59.209,Carry,,2011/2012
,,"[99.5, 75.0]",,,,,,,,,,,,1.673768,,,,,,,,,,,,,,bf25d837-f01a-460e-8c43-c8b50dde3944,2890,,"[90.7, 70.3]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,126,Málaga,223,"['337195cf-d109-4ab5-a455-fa7466bca544', '4d9b05b2-cfe7-48b8-8c93-17ce67a71a57', '633ed3e0-ea07-44c1-84b6-2316fcc15d24']",2,,,,,,,,,,,,,,,,,,Málaga,223,00:21:02.528,Carry,True,2011/2012
,,"[25.7, 13.8]",,,,,,,,,,,,3.5915,,,,,,,,,,,,,,6ce254a0-7749-4af3-b346-b6873cfd120b,2898,,"[30.3, 3.5]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,127,Barcelona,217,"['1d8aa9c2-9e91-4da7-bbbe-3a59e9af18e8', 'b8fdcabf-3a56-49c6-b408-cb8e561e9f70', 'fd6ecbca-ff39-4663-ade3-69dcbc4394ae']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.300,Carry,True,2011/2012
,,"[31.6, 51.2]",,,,,,,,,,,,1.8687,,,,,,,,,,,,,,df92722b-fdfc-4800-9755-456363d7e4e9,2902,,"[33.3, 42.2]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,127,Barcelona,217,"['68fb414e-1f68-4367-9b99-c772db7099f0', '7c077f83-9bc6-4505-9ea9-0822bccadf62']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.558,Carry,,2011/2012
,,"[48.6, 50.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,5b33cae8-9b5b-4bba-ba07-95fd1a2159f2,2905,,"[48.6, 50.4]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,"['a9ac4998-9669-4b28-a1ba-771128a14167', 'bbc8e2b6-9bd8-4f7e-b85e-cad1566eac98']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.467,Carry,,2011/2012
,,"[54.3, 35.9]",,,,,,,,,,,,2.701298,,,,,,,,,,,,,,304ac244-6596-4cf7-9487-88b44d4b6b1f,2908,,"[40.2, 47.4]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,127,Barcelona,217,"['413b34dd-0370-4135-8fe8-83e8a3cc61e9', '6364296b-b752-4d41-92f6-9d8e5f96afc1', '696926c0-b154-4457-8006-95e890663481']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:35.807,Carry,True,2011/2012
,,"[80.8, 78.3]",,,,,,,,,,,,1.194335,,,,,,,,,,,,,,65157309-61dc-4fa8-b640-eb55f7a576b1,2912,,"[79.9, 78.5]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,127,Barcelona,217,"['14a3d7f6-2c94-4d92-a8dc-24610c052817', 'e3e13b41-ebcc-432d-b8e4-be7bbbd4433e']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.355,Carry,,2011/2012
,,"[39.2, 2.7]",,,,,,,,,,,,2.3966,,,,,,,,,,,,,,dfde5f83-c540-41ae-bf32-429bf37001a9,2915,,"[40.2, 2.7]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliseu Pereira dos Santos,10798.0,Left Back,128,Málaga,223,"['4218daf5-968d-4acd-ad83-bf73182936b8', '60338def-67da-44da-95b2-5669359e8035', 'aadd18a1-5ea1-48d6-bfeb-5e0c13b19a58']",42,,,,,,,,,,,,,,,,,,Málaga,223,00:21:42.550,Carry,True,2011/2012
,,"[36.9, 4.6]",,,,,,,,,,,,1.529,,,,,,,,,,,,,,94488e4b-4808-4fd4-9266-3b249fbedfda,2919,,"[39.2, 2.7]",69340,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliseu Pereira dos Santos,10798.0,Left Back,128,Málaga,223,"['60338def-67da-44da-95b2-5669359e8035', '7ef8dcb0-7989-4529-bf51-a98f04df4aa7', 'aadd18a1-5ea1-48d6-bfeb-5e0c13b19a58', 'ab9b4641-3671-4f02-9441-e7de6ca1eb3d', 'e04eaad9-cae2-40ff-8791-17a5ad42127a']",44,,,,,,,,,,,,,,,,,,Málaga,223,00:21:44.946,Carry,True,2011/2012
,,"[39.4, 25.6]",,,,,,,,,,,,1.477835,,,,,,,,,,,,,,8ee657ea-0988-4781-b882-4c0a05c8701e,2927,,"[43.4, 23.7]",69340,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,129,Málaga,223,"['5bbd3605-7c07-49b2-8ed1-7e37bc02d95f', '6edb3b2e-45ca-4998-a5d9-1d04994728b7', 'f4c8d0a5-51f2-4b84-bda8-ebcc275c22fd']",55,,,,,,,,,,,,,,,,,,Málaga,223,00:22:55.788,Carry,True,2011/2012
,,"[45.7, 75.6]",,,,,,,,,,,,1.168131,,,,,,,,,,,,,,269381e8-5c8a-4543-b337-b92abb912013,2930,,"[49.1, 75.6]",69340,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,129,Málaga,223,"['23ca6823-ed78-472b-a30c-15e93a299249', '5eb41c8b-e679-4941-b06f-71035c0e8ac7', 'fdd1199c-d839-4f3f-b989-cf1bde6bb81e']",59,,,,,,,,,,,,,,,,,,Málaga,223,00:22:59.254,Carry,True,2011/2012
,,"[64.0, 64.7]",,,,,,,,,,,,0.625973,,,,,,,,,,,,,,67647ad7-412e-4d75-891f-24d04c8612a3,2934,,"[64.0, 64.7]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Portillo Soler,6873.0,Right Midfield,129,Málaga,223,"['de8c133c-5031-4538-93c5-ca65f9cd62fe', 'fdf4ebe8-4cb7-4e0e-829e-841807833fa9']",1,,,,,,,,,,,,,,,,,,Málaga,223,00:23:01.793,Carry,,2011/2012
,,"[54.3, 61.5]",,,,,,,,,,,,0.0558,,,,,,,,,,,,,,bb7443ec-82bd-439e-ab64-64ec866d06e7,2937,,"[54.5, 61.5]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis García del Pozo,6580.0,Left Center Midfield,129,Málaga,223,"['03ed1aca-3438-4f8e-8926-94d8ac07e748', '34fff5c9-b241-4e11-ae13-782124c4ff2f']",3,,,,,,,,,,,,,,,,,,Málaga,223,00:23:03.264,Carry,,2011/2012
,,"[62.3, 60.0]",,,,,,,,,,,,1.381195,,,,,,,,,,,,,,0fd99a31-f45e-4c37-882c-8423914d5b94,2940,,"[62.3, 60.0]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Portillo Soler,6873.0,Right Midfield,129,Málaga,223,"['8b9f5a67-808b-40d5-a017-0c9cab75b340', 'ce650a95-9460-41c7-9842-21887df844e9']",3,,,,,,,,,,,,,,,,,,Málaga,223,00:23:03.996,Carry,,2011/2012
,,"[54.7, 46.6]",,,,,,,,,,,,0.402225,,,,,,,,,,,,,,c181c24a-903d-43d7-8944-4e928e835199,2943,,"[54.7, 46.6]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,129,Málaga,223,"['bf57f8f0-5539-4797-9c55-5b2362cb7c5d', 'c4ef3a5c-94ca-4d52-9183-af8932083e16']",6,,,,,,,,,,,,,,,,,,Málaga,223,00:23:06.639,Carry,,2011/2012
,,"[71.6, 31.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,dc3dbccb-8335-45f7-8150-fc139266ae3a,2946,,"[71.6, 31.9]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,129,Málaga,223,"['0c2c2779-9810-4430-b7d1-3a9112d9cda5', '78955f2c-ba74-4201-bdae-a08674d3818d']",8,,,,,,,,,,,,,,,,,,Málaga,223,00:23:08.615,Carry,,2011/2012
,,"[73.2, 38.6]",,,,,,,,,,,,1.1788,,,,,,,,,,,,,,75990a4f-443c-4a94-9731-94e9c6ecb68a,2949,,"[73.2, 38.6]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Bruno Fernández Miglierina,26806.0,Right Center Midfield,129,Málaga,223,"['759ebc15-4e63-4b56-9dcd-96b4df6a0df1', 'c07101ee-7905-45b7-b67d-51f665c0c3b7']",9,,,,,,,,,,,,,,,,,,Málaga,223,00:23:09.205,Carry,,2011/2012
,,"[86.3, 4.1]",,,,,,,,,,,,1.690966,,,,,,,,,,,,,,9b8a0b8c-66e2-4306-8c86-2546140d05c5,2953,,"[81.2, 3.7]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eliseu Pereira dos Santos,10798.0,Left Back,129,Málaga,223,"['0c75d0e4-81ce-4fa2-8324-78d495ef1a1c', '95d758df-2670-4c75-953c-97106622899b', 'a58d3c15-5643-46f8-9d65-bae252ce57d0']",12,,,,,,,,,,,,,,,,,,Málaga,223,00:23:12.234,Carry,True,2011/2012
,,"[56.2, 7.7]",,,,,,,,,,,,4.5583,,,,,,,,,,,,,,4ab4be67-85be-423b-a33a-2ded6597ccd2,2963,,"[78.3, 2.7]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eliseu Pereira dos Santos,10798.0,Left Back,130,Málaga,223,"['502bc918-5290-4cff-a1ac-c9a31bcbe78c', '5fe52c49-3a80-4c15-a3ef-6ee527dcfd14', 'fb34b5ad-f425-4340-9697-30ac18e06351']",29,,,,,,,,,,,,,,,,,,Málaga,223,00:23:29.719,Carry,True,2011/2012
,,"[45.1, 38.2]",,,,,,,,,,,,1.927661,,,,,,,,,,,,,,ec54b060-8902-4369-a3dd-22a7ea0868f9,2966,,"[47.2, 30.4]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Sánchez Ortega,6904.0,Right Center Back,130,Málaga,223,"['945ee049-fbf0-4378-948f-614863d8e0b6', 'e7136ebb-9e33-48ba-8139-92f5f0060295']",35,,,,,,,,,,,,,,,,,,Málaga,223,00:23:35.991,Carry,,2011/2012
,,"[48.2, 53.9]",,,,,,,,,,,,1.209646,,,,,,,,,,,,,,3f72a22e-df6f-40c6-828b-5a974db98f0b,2969,,"[48.2, 53.9]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,130,Málaga,223,"['3c99cf45-04c7-4c97-b1a9-757a88a8ebc3', 'f95ca832-807e-481e-aa1f-a30c480f8007']",38,,,,,,,,,,,,,,,,,,Málaga,223,00:23:38.774,Carry,,2011/2012
,,"[69.7, 48.9]",,,,,,,,,,,,2.0164,,,,,,,,,,,,,,fa5710cf-3573-4dcf-92a7-c3fb9040aaff,2972,,"[69.9, 55.2]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Portillo Soler,6873.0,Right Midfield,130,Málaga,223,"['45f8f34c-b573-4dd5-a24a-51df672cf8e8', '4603044e-5849-4710-b4fe-a6bab083f0b6', '4f34f4cd-9017-4b9d-bdbc-02080153c4a0']",40,,,,,,,,,,,,,,,,,,Málaga,223,00:23:40.917,Carry,True,2011/2012
,,"[39.1, 47.2]",,,,,,,,,,,,1.3413,,,,,,,,,,,,,,7b12f2d3-589c-485f-89af-b6307c7ca5c1,2977,,"[38.3, 46.0]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,131,Barcelona,217,"['1f33125e-9a81-4131-b13a-762537cafe3c', '76ae85b2-802b-4c6c-92d6-e85e9d066246']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.446,Carry,,2011/2012
,,"[52.8, 54.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,37e5f568-383a-45d7-9a2a-84768f45ad7f,2980,,"[52.8, 54.4]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,131,Barcelona,217,"['d9f2660b-2e29-4282-87fa-d1900cc75bc3', 'fe7f373f-432d-48fc-9e02-50f1906fb602']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.641,Carry,,2011/2012
,,"[38.5, 61.9]",,,,,,,,,,,,0.118861005,,,,,,,,,,,,,,9a76057c-c2c6-4a3c-bf32-28b4836a8f7c,2983,,"[38.5, 61.9]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,"['6015dbbe-0461-4a50-9e72-052d644d1c52', '72b3f10d-9899-4f98-b9f5-b5a030ab5187']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.896,Carry,,2011/2012
,,"[35.8, 55.2]",,,,,,,,,,,,0.794738,,,,,,,,,,,,,,855e506a-83f7-41cb-812b-cb6c1a212673,2986,,"[35.8, 55.2]",69340,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,131,Barcelona,217,"['5daa1c1d-49a2-43cb-93b6-5800fe74bbf9', '9c2f8c2d-9bce-4444-9d42-aba158807bfb']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.094,Carry,,2011/2012
