50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,28ffd5f0-9568-41c4-bd6d-ab9567e2156e,590,,"[87.0, 5.0]",68331,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,32,Real Zaragoza,395,['d2da9d74-9946-4aff-a38e-53b9215beb43'],34,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.696,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,442c4652-f5f5-4007-a208-e1541b23964d,598,,"[42.2, 75.5]",68331,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Alberto Milito,19294.0,Left Center Forward,33,Real Zaragoza,395,['f8b70693-0a4b-4536-b8a2-cd315c6555ba'],50,,,,,,,,,,,,,,,,Real Zaragoza,395,00:14:50.656,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0045b5e0-e540-4ef7-93bd-302a60028e40,602,,"[47.4, 22.5]",68331,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,34,Barcelona,217,['d99a00b0-8ccb-46e1-8805-5607a988c5ce'],57,,,,,,,,,,,,,,,,Barcelona,217,00:14:57.418,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb8ac84-b008-4fd2-b9d9-f2dc9507c3f9,605,,"[62.7, 13.7]",68331,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,34,Barcelona,217,"['0d2c8164-828e-4862-a955-37c0cb1ea2b3', '5dfd2b47-be2c-4224-bce2-c0b620d6afcd']",59,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.539,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,333c83db-2dce-4444-b552-19fe13b82377,608,,"[43.3, 29.4]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,34,Barcelona,217,['70d17dd0-653d-4157-aec3-3fb928bfa7e7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.273,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,209f48fe-0c25-4f9c-9370-8a27baef4f0a,611,,"[41.2, 7.2]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,34,Barcelona,217,['5eca03be-25ac-4f01-a443-1ec69d4236f0'],2,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.968,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd23daf-e590-4628-81cb-7d7f71408ac8,614,,"[35.6, 29.9]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,34,Barcelona,217,['f813e8b9-b941-4037-bc45-c077eaa7e7d7'],6,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.511,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,91e7dc39-6ae2-405a-87e1-360cb82d2fda,617,,"[38.5, 10.1]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,34,Barcelona,217,['2750c3c2-e534-405e-9d91-7829b338959d'],10,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.239,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,e16143de-bb05-4757-8cbe-8050be5119c4,620,,"[40.9, 36.9]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,34,Barcelona,217,['34014eec-3150-45e7-898a-d397060c4c39'],14,,,,,,,,,,,,,,,,Barcelona,217,00:15:14.509,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e060ef2-8adf-4c91-b7ad-118e21e56438,623,,"[56.6, 15.5]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,34,Barcelona,217,['fcddaa98-74fb-4989-bc55-5c5a9b2ce149'],18,,,,,,,,,,,,,,,,Barcelona,217,00:15:18.025,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,322412f0-5cbc-488f-b3a1-c7d1b22fa6f3,626,,"[77.4, 13.2]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,34,Barcelona,217,['0cab3b05-98ad-4d30-8069-587042321785'],20,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.719,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,aac3af70-0a59-4913-8a5d-08ca45a32293,628,,"[53.1, 59.1]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albert Celades López,25909.0,Left Center Midfield,35,Real Zaragoza,395,['a657f359-b8fa-45a0-9b15-3b775330360d'],21,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:21.677,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,ded17b96-699f-444a-80b3-a2cc4efcd9ab,631,,"[44.4, 53.3]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,35,Real Zaragoza,395,['c415ba66-8afd-4e58-8479-39d48bb8b0ac'],23,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:23.426,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f2566c9-1c2c-415f-9f96-915367789eec,635,,"[61.3, 59.1]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,35,Real Zaragoza,395,"['0755b5a6-8225-462a-8df6-c243a2c00187', 'f14f5849-4f2d-4cc2-97ec-a7555136880f']",24,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:24.572,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0069655b-2229-4000-8a1c-ed8b640cc377,638,,"[55.5, 66.3]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,35,Real Zaragoza,395,['3079ae7a-045a-415b-81b5-410b0dd54f7e'],26,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:26.098,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf301ab-a174-48dc-a3eb-9f3229b13f8d,641,,"[85.4, 71.9]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ewerthon Henrique de Souza,25916.0,Right Center Forward,35,Real Zaragoza,395,['193e796b-f41f-4ab1-82b8-c1f58043da81'],27,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:27.676,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,48cbcebc-7674-4d1e-a095-35ccbc4e1449,644,,"[77.2, 71.9]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,35,Real Zaragoza,395,['f2abc22f-9d80-4297-b802-c05d5d1ef7fe'],29,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:29.539,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,03a0d0d3-e76b-4295-9940-e7dfc8557262,648,,"[67.1, 51.3]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albert Celades López,25909.0,Left Center Midfield,35,Real Zaragoza,395,['db14c117-8c8c-455c-86b3-6e5578076bb1'],37,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:37.435,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,eac1fb2c-0e9a-4dab-9478-7ae410a8ad71,651,,"[78.8, 76.9]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,35,Real Zaragoza,395,['f680ac87-f1fa-4e67-9fe8-210a759e1a95'],42,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:42.541,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,94a9caa1-90d2-48ee-81a7-6e62e0520d4f,655,,"[102.5, 77.1]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ewerthon Henrique de Souza,25916.0,Right Center Forward,35,Real Zaragoza,395,"['64dc338c-0b9b-447d-9db8-f94ae60a918a', 'b2b13723-9fc7-4cce-a8a6-51e534574119']",44,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:44.656,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,53d464e4-54c0-41c6-adf9-48d1543ab645,658,,"[106.8, 64.9]",68331,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,35,Real Zaragoza,395,['736113d5-028f-4ca4-9bcc-051d111ef385'],46,,,,,,,,,,,,,,,,Real Zaragoza,395,00:15:46.402,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1f298a-139f-4fbe-9603-3bcf2e3acc24,664,,"[117.4, 40.3]",68331,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gabriel Alejandro Milito,25919.0,Left Center Back,36,Real Zaragoza,395,['fc4ded3e-4da3-471f-b325-0161d3a27732'],14,,,,,,,,,,,,,,,,Real Zaragoza,395,00:16:14.888,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5f0f62e-f5b5-4bc8-aa33-d0ffdbe52687,668,,"[47.9, 29.7]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,37,Barcelona,217,['eb0a067a-f124-4d90-94af-69bc1cb33bbb'],0,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.456,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8d971d-17fd-4ed7-a02a-eaa200df17a2,670,,"[74.5, 75.8]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,['83f59215-6cd8-4ec5-aba4-2cba8677759d'],1,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.745,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d7e69da-9a12-420f-924c-e5190b239b20,672,,"[65.5, 64.4]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,37,Barcelona,217,['c246af1d-188b-4f91-9cc8-50fb36be7030'],2,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.693,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e8d61ae-a1cc-48c8-b94a-15bac2f1384b,675,,"[54.5, 73.8]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,37,Barcelona,217,['b6561489-d82f-45be-ad26-af800db4117c'],5,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.877,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,564eadea-7fe5-41d1-bb46-a57da313e1a7,678,,"[39.0, 60.3]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,37,Barcelona,217,['6fcf94dd-a85a-4abb-ad4e-de1129e422ef'],7,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.213,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,549adbe5-e357-4f5e-86fb-4591aef67fce,681,,"[34.6, 23.4]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,37,Barcelona,217,['b5ba9e80-4a0b-4194-b3e8-977ddb8c962d'],10,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.175,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,a43b6677-e453-4f20-9881-e29a23cc2410,684,,"[53.9, 15.5]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,['feb95b5d-0738-46a4-b230-5eadc60e50fe'],14,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.844,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc5f0a7c-cd4f-46d5-90ff-c43a67c07a4f,688,,"[78.1, 12.0]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,37,Barcelona,217,"['5696fcf6-ed60-484d-b857-ed02f9e5d510', '8baf5705-28f6-46e6-a100-aa36e95f3a6e']",17,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.382,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3e1d7a0-69fe-4337-8063-9cb2f7b813f4,693,,"[65.6, 52.1]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,38,Barcelona,217,['8f161a37-b61f-45b4-a074-bd7a8b28ffc8'],38,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.460,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,b03ca3bf-e49d-4687-a1f8-e8dfa374dd8b,695,,"[55.2, 56.2]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,38,Barcelona,217,['4bd51298-fe99-4d86-9be1-65adc7fbbc56'],42,,,,,,,,,,,,,,,,Barcelona,217,00:17:42.141,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,fe0608ee-ce85-4a69-8c37-906313e40da4,698,,"[52.1, 28.4]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,38,Barcelona,217,['e3107042-48e3-4e97-a083-42bdcb351b5f'],43,,,,,,,,,,,,,,,,Barcelona,217,00:17:43.568,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,604c596e-5c9d-471d-9992-83ea9398e2cf,701,,"[85.3, 7.3]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,38,Barcelona,217,['9f055319-a4a9-40f6-83bc-47075497b619'],47,,,,,,,,,,,,,,,,Barcelona,217,00:17:47.520,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,fefaf679-1766-4d89-9de5-16638fb0e69f,704,,"[75.7, 3.1]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,38,Barcelona,217,['01e61a4a-395a-40cb-abb4-61dcdb107fe4'],49,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.769,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7771ff3-f5c4-41c5-ba98-29a7f334fbf3,707,,"[67.9, 18.1]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,38,Barcelona,217,['9df06839-23bd-4c3f-b34f-a99883a2d6c1'],51,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.718,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c2cea9c-b4a1-49a0-8d8c-606f0b401ee1,711,,"[83.9, 2.7]",68331,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,38,Barcelona,217,['57304512-66a3-4773-807e-68f2baad4b35'],58,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.222,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0282b3-6531-4280-a8d4-298ccc3716d0,718,,"[115.7, 54.3]",68331,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,38,Barcelona,217,['f8623519-7bd1-466e-93c2-372d0291c3fc'],5,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.017,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,42680b2e-fa1b-4c64-9b2a-f2091bf95d56,720,,"[111.5, 35.5]",68331,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Center Forward,38,Barcelona,217,['dcd47299-5fa6-4716-aa70-f644735be784'],5,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.836,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc53a7d8-caff-4fbd-a47f-cb752681146c,724,,"[37.3, 14.7]",68331,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pablo César Aimar Giordano,26024.0,Left Midfield,39,Real Zaragoza,395,['88a2e2d7-7514-4f20-b188-fb6b4b95ff0f'],8,,,,,,,,,,,,,,,,Real Zaragoza,395,00:18:08.662,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,822c7534-add0-422f-97b1-dac62fa34562,730,,"[80.5, 19.3]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Alberto Milito,19294.0,Left Center Forward,40,Real Zaragoza,395,['eb934ebd-290e-46c6-8499-f4fc23c0c91f'],1,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:01.286,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e13877a-0e51-4467-abf3-ffa8bd1b68a7,733,,"[75.3, 69.4]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Andrés Diogo Enseñat,26022.0,Right Back,40,Real Zaragoza,395,['de39ef4d-25d3-4910-8490-d62aa1b1d7b9'],6,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:06.670,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,86a12b36-59a4-4558-b21e-e0bbeb7317dd,736,,"[113.1, 66.0]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ewerthon Henrique de Souza,25916.0,Right Center Forward,40,Real Zaragoza,395,['e4dc5aac-4cbc-4b4e-a10a-950cb840424a'],11,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:11.323,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,13131f46-204d-44e1-b661-ef40a2e5e49c,739,,"[113.9, 42.4]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo César Aimar Giordano,26024.0,Left Midfield,40,Real Zaragoza,395,['252a5a54-4a92-43c5-845e-af497f8c3fbc'],12,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:12.041,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,a28a98b4-7085-4551-ba08-b8c4ab92d807,745,,"[91.2, 8.4]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,40,Real Zaragoza,395,['e13717ca-0c74-48fe-adcd-ed40b53e2292'],19,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:19.877,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,245a86fd-a34f-4560-b2ad-9eb3f2ae6724,749,,"[78.9, 5.8]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco García García,26023.0,Left Back,40,Real Zaragoza,395,['14f7ebd6-a474-4d89-8819-201d6ac87b8e'],22,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:22.625,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,66dcb80b-d838-4eae-aac9-8dc0212d25c4,752,,"[91.6, 15.4]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo César Aimar Giordano,26024.0,Left Midfield,40,Real Zaragoza,395,['e3ae205a-0adc-43a2-8b55-6d2aa4dbbe81'],25,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:25.154,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b2c7720-a9ba-473c-987c-d66fbbf7e82f,756,,"[104.9, 5.5]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,40,Real Zaragoza,395,['768ea01e-d1a9-458e-8e5a-34c3602da617'],29,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:29.101,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e16049-8da6-479a-9faa-773d4f2e9d2b,759,,"[115.0, 72.8]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ewerthon Henrique de Souza,25916.0,Right Center Forward,40,Real Zaragoza,395,['6a968283-e49d-4949-bf6d-9a82f25a2d44'],33,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:33.707,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,499ebaf9-37ba-4aaa-a2e1-e13bfec77e43,770,,"[96.5, 58.1]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,40,Real Zaragoza,395,['93cfb200-2288-4444-bed7-63d0cd214dc6'],39,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:39.778,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,38c85aec-52a1-4041-877f-1be84e4a70e9,774,,"[39.8, 8.9]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,41,Barcelona,217,['e39e5158-5c38-47a4-8656-010efe3f40c5'],41,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.179,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,46b56e11-b08c-4cd1-9f8a-e34491bbd61e,783,,"[62.4, 46.3]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,42,Real Zaragoza,395,['85e5a914-3289-464a-979e-55b5068a3c71'],47,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:47.884,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,afb627f9-cb68-4a75-b598-346bf6b3d568,787,,"[48.5, 53.3]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albert Celades López,25909.0,Left Center Midfield,42,Real Zaragoza,395,"['8b596f31-9440-4281-89b6-cedcd3a03a2a', 'c1e43c85-b41f-4160-b4c0-90b65bb2a009']",49,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:49.510,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,e48b5264-1004-4f01-90f9-8df4751c28fd,791,,"[58.8, 26.5]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,42,Real Zaragoza,395,"['8cf37011-0da3-4348-816b-2c72985ce42e', 'fd190440-e62b-4c93-a351-85d55067a07b']",54,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:54.961,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c4161aa-0d70-4988-9545-8620c70534a3,794,,"[86.3, 37.1]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ewerthon Henrique de Souza,25916.0,Right Center Forward,42,Real Zaragoza,395,['4bf6842c-716c-4bcd-8fb9-8c055bc79a40'],58,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:58.069,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,a9396fd2-7a7b-4e4f-b46e-acfb41fe4d83,798,,"[105.5, 24.9]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alberto Milito,19294.0,Left Center Forward,42,Real Zaragoza,395,"['de591f98-6829-4ed7-a43d-c15ce752267e', 'fd09e744-8638-4dbc-815c-c42b1797bfb2']",59,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:59.959,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9cdceed-1fd4-45f7-81e3-1bc93f92f442,801,,"[106.9, 53.0]",68331,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,42,Real Zaragoza,395,['6b87fb16-69b9-42ff-bf33-2ac28a17daf4'],3,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:03.096,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,84834cbc-200e-4f29-be62-e7272b3b2b87,811,,"[50.8, 53.3]",68331,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,43,Barcelona,217,['55dbf8f7-c373-4e50-89c5-09c3f871a360'],10,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.882,Ball Receipt*,,2006/2007
