bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.547481,,,,,,,,,,,,,,30df8ef0-a653-48bd-add2-13090265ad21,1771,,"[51.0, 41.8]",303470,31,,,,,1.3429393,,Right Foot,,,,"[54.2, 55.6]",,Low Pass,,14.166157,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,91,Barcelona,217,"['94f83990-28b7-4bd9-b1fd-318c00fabb20', 'f70c94da-e273-4095-8fe7-a84b05c3f869']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.442,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.693031,,,,,,,,,,,,,,2d5fed49-e759-43d3-8d3b-193ecf22bef7,1775,,"[80.3, 57.0]",303470,31,,,,,-1.1401038,,Left Foot,,,,"[83.7, 49.6]",,Ground Pass,,8.143709,,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,91,Barcelona,217,"['a74db058-1339-4e38-afee-2c7f1c1879eb', 'e9d5b433-ecb4-4c48-9ea8-59fe03c1b5a5']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.164,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.599895,,,,,,,,,,,,,,b1379f7f-867b-463a-8b36-91b7dfc5f8ce,1778,,"[83.1, 48.6]",303470,31,,,,,0.03388533,,Left Foot,,,,"[94.9, 49.0]",,Ground Pass,,11.806778,,,Incomplete,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,91,Barcelona,217,"['018a7276-fc84-4a05-a16c-84f3d92a5d8a', 'e713e5df-8422-4af8-b41e-8fa939ca04d5']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.552,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.127422,,,,,,,,,,,,,,e01829ba-40c7-4831-ac29-5e7dbb8d7d72,1785,,"[71.4, 6.7]",303470,31,,,,,2.816784,,Left Foot,,,,"[61.6, 10.0]",,Ground Pass,,10.340696,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,91,Barcelona,217,['8294b170-befe-44d3-8739-c6ee4d693da3'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.936,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.611932,,,,,,,,,,,,,,b6cbd7ba-37c6-4111-843b-c1f2a5ee1a16,1788,,"[91.5, 26.5]",303470,31,,,,,-0.777706,,Right Foot,,,,"[104.6, 13.6]",,Ground Pass,,18.38532,,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,91,Barcelona,217,['2f339766-1690-4985-bcdb-2143f6fb88c1'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.330,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.374854,,,,,,,,,,,,,,798bfe28-52b7-41ba-b134-a69a70733e65,1791,,"[105.3, 13.1]",303470,31,,,,,2.4103286,,Right Foot,,,,"[83.9, 32.3]",,Low Pass,,28.750652,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Midfield,91,Barcelona,217,['a2dc8cec-50dc-40e6-8b1e-9d62cbfd675a'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.480,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.620925,,,,,,,,,,,,,,d78b04fd-981f-4190-849c-3d9a979bb440,1794,,"[80.7, 34.9]",303470,32,,,,,2.0823524,,Left Foot,,,,"[71.1, 52.0]",,Ground Pass,,19.610456,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,91,Barcelona,217,['1f1f7690-d1f7-4eb4-ab0c-ff5bdcd80de7'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.589,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.8178,,,,,,,,,,,,,,d0d8388d-38d7-417f-a99f-0e5b55117845,1797,,"[75.5, 53.8]",303470,32,,,,,-0.8607271,,Right Foot,,,,"[85.3, 42.4]",,Ground Pass,,15.033297,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['39172d2a-2daa-45ca-8e5c-6ab68873223c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.974,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.055679,,,,,,,,,,,,,,ea2f882f-8466-410f-a9aa-dceb5481a769,1801,,"[83.1, 42.4]",303470,32,,,,,2.3611696,,Right Foot,,,,"[73.0, 52.4]",,Ground Pass,,14.213022,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,91,Barcelona,217,"['0d7ac7f4-ab65-48ed-b57d-59ff4ae7668f', 'ae224ae6-4d20-40c1-980c-08dd7d33c7c3']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.098,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.845023,,,,,,,,,,,,,,c7d486b4-12e2-4d89-a74e-c1ae4d2a03f9,1805,,"[75.2, 57.4]",303470,32,,,,,0.14053093,,Right Foot,,,,"[95.7, 60.3]",,Ground Pass,,20.704105,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,"['1ace507a-8f83-4ea3-8a2f-1d63b08ede29', 'ca4612c1-7194-46dc-af29-2a784fd34886']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.255,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.327218,,,,,,,,,,,,,,d67d33ed-ab53-46c5-96f8-4356c335dd4b,1812,,"[115.8, 59.2]",303470,32,,,,,-1.7126933,,Right Foot,,,,"[115.4, 56.4]",,Low Pass,,2.828427,,,Incomplete,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,['be8df8ff-97ab-4302-80e1-298811e0e986'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.792,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.268642,,,,,,,,,,,,,,57a5ee28-ac78-4eb1-a101-32c4dd7e6e64,1817,,"[4.3, 66.5]",303470,32,,,,,-0.18889718,,Right Foot,,,,"[24.7, 62.6]",,Low Pass,,20.76945,,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,92,Real Madrid,220,"['2813b6c0-fa1a-4ba0-ad2c-9245c672d639', 'b3969163-ab26-4018-acf8-ab6365e6586f']",21,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:21.726,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.181262,,,,,,,,,,,,,,19786354-384c-43a5-a3d7-3c0efc6ceee0,1820,,"[31.4, 69.2]",303470,32,,,,,1.0548708,,Right Foot,,,,"[35.2, 75.9]",,Ground Pass,,7.702597,,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Midfield,92,Real Madrid,220,['12f2bfbf-0c3d-43df-8cb0-d79c0851bfbb'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:25.555,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.011528,,,,,,,,,,,,,,23a13198-d673-45f2-b00e-757ed6f97c60,1824,,"[32.8, 69.5]",303470,32,,,,,2.587285,,Right Foot,,,,"[24.4, 74.7]",,Ground Pass,,9.8792715,,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,92,Real Madrid,220,['acea7e9f-03f9-4b03-aa67-44640bc72650'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:30.735,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.342353,,,,,,,,,,,,,,832416e5-aff6-4bf6-bb8d-b04afe28fbc1,1828,,"[26.9, 76.9]",303470,32,,,,,-1.3590648,,Right Foot,,,,"[29.2, 66.2]",,Ground Pass,,10.944405,,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,92,Real Madrid,220,['fbf1172f-c435-4efd-b909-1ecc77ec4f85'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:34.096,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.843677,,,,,,,,,,,,,,2d895744-5219-44e1-be78-4121cc94ad7b,1831,,"[34.0, 65.6]",303470,32,,,,,-1.464966,,Right Foot,,,,"[39.8, 11.0]",,Low Pass,,54.907196,,,,,Marcelo Vieira da Silva Júnior,5552.0,,True,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,92,Real Madrid,220,['b18d2e23-e805-4519-b6ef-7dcc8e7738e0'],37,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:37.967,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,6ff2d515-bff4-4666-896c-282291b191b9,1834,,"[42.7, 9.0]",303470,32,,,,,0.92627686,,Left Foot,,,,"[54.5, 24.7]",,Ground Pass,,19.64001,,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,92,Real Madrid,220,['55b64f0f-eafa-4876-9926-28e66a766df9'],42,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:42.379,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.936525,,,,,,,,,,,,,,6968fe88-4b9c-4aaf-b278-023f71d9e99a,1837,,"[73.3, 12.7]",303470,32,,,,,-0.54204285,,Right Foot,,,,"[91.4, 1.8]",,Ground Pass,,21.128654,,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,92,Real Madrid,220,['1ef4967e-0100-4e35-b74c-099b338bd5d2'],47,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:47.484,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.592371,,,,,,,,,,,,,,3cacc38d-411d-4e0b-9ec4-002c6165982d,1840,,"[91.8, 2.4]",303470,32,,,,,0.27094686,,Right Foot,,,,"[95.4, 3.4]",,Low Pass,,3.7363083,,,Incomplete,,Toni Kroos,5574.0,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,92,Real Madrid,220,"['5b0334e1-98ad-43a1-b205-4deba483e6fb', '8582df13-ffcd-4501-9630-a1f290212c17']",51,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:51.150,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.609867,,,,,,,,,,,,,,62cfe002-fdaf-464b-8096-46d68f23a532,1844,,"[23.0, 77.5]",303470,32,,,,,-3.101614,,Right Foot,,,,"[20.5, 77.4]",,Low Pass,,2.5019991,,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,92,Real Madrid,220,"['22d84f53-cf1f-43b8-b0b6-e8886232c938', 'df7179e9-6f63-4743-af05-b43090bd5db5']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.015,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.37428,,,,,,,,,,,,,,8ff2eeb8-4f33-47f3-b710-413e5aa9192b,1848,,"[111.9, 20.9]",303470,32,,,,,1.8481785,,Left Foot,True,,,"[107.8, 35.3]",,Ground Pass,,14.972308,,,Incomplete,,Karim Benzema,19677.0,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,92,Real Madrid,220,"['713a1e18-6311-49a7-89d6-00cc1f81122b', 'bc3c7079-0d3f-4135-9a8d-995aa14c8ea9']",55,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:55.025,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.573408,,,,,,,,,,,,,,35054f02-9462-45ec-9166-220a77a3d3f7,1854,,"[117.9, 22.9]",303470,33,,,,,1.4536875,,Right Foot,,,,"[118.3, 26.3]",,Ground Pass,,3.4234486,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,92,Real Madrid,220,['d1b03854-048e-49cf-9418-73f89a3f5fcf'],1,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:01.964,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.292215,,,,,,,,,,,,,,379d0dc6-b08b-4c96-b621-ab69cf67bac9,1858,,"[118.7, 7.1]",303470,33,,,,,1.747837,52d71f27-e7a2-4e35-80a1-880036d6e39d,Left Foot,True,,,"[113.1, 38.4]",,High Pass,,31.797012,,,,,Karim Benzema,19677.0,True,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,92,Real Madrid,220,['d8883ecc-e861-4382-ae1b-c63d21add8de'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:08.690,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.39522,,,,,,,,,,,,,,adb8e0c2-8064-4da6-8dd0-f65fa0abd17e,1862,,"[109.7, 64.3]",303470,33,,,,,-3.0557823,,Left Foot,,,,"[100.4, 63.5]",,Ground Pass,,9.334345,,,,,Daniel Carvajal Ramos,5721.0,,,,,Recovery,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Midfield,92,Real Madrid,220,['bb91fdef-087f-4638-b86c-846a99c78893'],12,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:12.953,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.975852,,,,,,,,,,,,,,7b7699f9-6a0d-4990-b1dd-f3d36ce93759,1866,,"[99.8, 64.8]",303470,33,,,,,-1.1516538,,Right Foot,True,,,"[113.3, 34.5]",,High Pass,,33.17137,,,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,92,Real Madrid,220,['39387fa5-7595-4205-aebf-9bbd55c2a4f8'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:15.749,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.890184,,,,,,,,,,,,,,7c77addd-5553-4c5a-8989-f53b1e08ff0c,1869,,"[112.3, 33.7]",303470,33,,,,True,2.106502,,,,,,"[99.3, 55.6]",,High Pass,,25.467823,,,Incomplete,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,92,Real Madrid,220,"['2bd17592-0470-48d1-8afc-236fa7cc8eb1', '6a7753e7-5dc6-4428-8045-66eddb43bb99', 'd67477c3-9ab2-4a2b-b86f-c2c7316a0a70']",17,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:17.724,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.594605,,,,,,,,,,,,,,d67477c3-9ab2-4a2b-b86f-c2c7316a0a70,1871,,"[20.8, 24.5]",303470,33,,,,,-0.7252855,,Left Foot,,,,"[43.7, 4.2]",,Ground Pass,,30.602287,,,,,Antoine Griezmann,5487.0,,,,,Recovery,1,From Counter,Samuel Yves Umtiti,5492.0,Left Center Back,93,Barcelona,217,"['46ad049d-6a9b-4713-a325-10e9d20ef539', '7c77addd-5553-4c5a-8989-f53b1e08ff0c']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.615,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.605528,,,,,,,,,,,,,,cfc0e632-a9c1-4757-a1f8-b0fc17219c60,1874,,"[50.6, 3.7]",303470,33,,,,,0.62987,463cd93d-49c4-4629-ae18-bc689459f025,Left Foot,,,,"[67.2, 15.8]",,Low Pass,,20.541908,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,True,,Through Ball,True,,1,From Counter,Antoine Griezmann,5487.0,Left Center Forward,93,Barcelona,217,['061c2ee8-9c7e-48d0-8110-5989a3c1a3f5'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:33:26.530,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.049437,,,,,,,,,,,,,,edcc65e6-e9f3-4f7a-b4a5-a102b442fdd8,1880,,"[120.0, 80.0]",303470,34,,,,,-1.7147218,,Left Foot,,,,"[116.0, 52.4]",,High Pass,True,27.88835,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,94,Barcelona,217,['898fa319-c76d-4936-ae4a-c207dcc22573'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.748,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.1316,,,,,,,,,,,,,,c64cf439-18bb-4548-adc6-9a44c1f092bc,1882,,"[75.3, 69.6]",303470,34,,,,,-2.426898,,Right Foot,,,,"[56.4, 53.2]",,Low Pass,,25.02339,,,,,Nélson Cabral Semedo,6374.0,,,,,Recovery,1,From Corner,Frenkie de Jong,8118.0,Left Midfield,94,Barcelona,217,['36563aba-c6f3-43ab-9916-f3c9730ac61e'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.421,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.287304,,,,,,,,,,,,,,e420f27c-06c7-4e55-bd2e-49b7c7f5fffd,1886,,"[55.0, 51.2]",303470,34,,,,,-2.9816794,,Right Foot,,,,"[27.1, 46.7]",,Ground Pass,,28.260572,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,94,Barcelona,217,"['752634bb-dab4-499a-ab29-691fa2086148', 'c5a7e460-c462-4bfd-a6e2-6bea4be3c568']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:34:41.643,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,2.068967,,,,,,,,,,,,,,4631ac0b-3afc-4a40-9332-e1d6c79f30a1,1889,,"[27.3, 46.7]",303470,34,,,,,-0.94227535,,Right Foot,,,,"[43.0, 25.1]",,Ground Pass,,26.702995,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,94,Barcelona,217,['6a0593ce-90c5-45e2-aa26-565491a9ab60'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.029,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.277544,,,,,,,,,,,,,,daf8b14b-1bab-4eb3-9e42-5ab5bdd3efb7,1893,,"[44.6, 6.2]",303470,34,,,,,2.4227626,,Right Foot,,,,"[15.0, 32.1]",,Ground Pass,,39.33154,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,94,Barcelona,217,"['34cfade3-5e01-4b81-b5e4-c73d0d60a000', 'f6fa6a65-cea2-46b9-a791-4f76f87bc50e']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.903,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.883795,,,,,,,,,,,,,,eb5be969-3b0a-4ee8-b9df-63b85e80f74a,1896,,"[15.8, 41.8]",303470,34,,,,,-1.1665752,,Right Foot,,,,"[23.5, 23.8]",,Ground Pass,,19.577793,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,94,Barcelona,217,['f1f85cac-2a4f-4343-a2d4-e9b5209cf7b2'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.630,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.484792,,,,,,,,,,,,,,31eddf7e-dae6-4a0b-9c73-ea9b1e07c990,1899,,"[44.3, 22.3]",303470,35,,,,,2.070143,,Left Foot,,,,"[37.1, 35.5]",,Ground Pass,,15.035957,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,94,Barcelona,217,['09cf86da-acaf-4ddb-a67b-a838276ca90e'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:35:06.602,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.881484,,,,,,,,,,,,,,39598852-52a1-4485-9a5a-babea8aad350,1902,,"[36.6, 37.3]",303470,35,,,,,1.5329765,,Right Foot,,,,"[37.3, 55.8]",,Ground Pass,,18.513239,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,94,Barcelona,217,['2ffb191f-b93a-49b3-8d9c-88f457d06ab8'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.737,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.249465,,,,,,,,,,,,,,0bcbcda1-dd64-4418-8109-905ffd279ff1,1905,,"[46.8, 55.0]",303470,35,,,,,-0.48344702,,Right Foot,,,,"[54.8, 50.8]",,Ground Pass,,9.035485,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,94,Barcelona,217,['8c25ad5c-1ae9-45cd-9d19-127fec8dba6d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.235,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.128041,,,,,,,,,,,,,,94c3a9b8-5fdf-4474-b94d-f832d902705b,1908,,"[56.6, 46.2]",303470,35,,,,,-1.8568478,,Right Foot,,,,"[50.1, 24.1]",,Ground Pass,,23.036058,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,94,Barcelona,217,['1b9fa46f-5cf7-4840-a8ac-dcff0bba637c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.495,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.353269,,,,,,,,,,,,,,0ec39274-d5a6-4e95-abb9-3eb028899026,1911,,"[71.1, 20.2]",303470,35,,,,,1.9002987,,Left Foot,,,,"[64.5, 39.5]",,Ground Pass,,20.397305,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,94,Barcelona,217,['ec7a60c1-ef3e-4503-ba99-c2c29cb9810f'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:35:22.887,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.3844,,,,,,,,,,,,,,c78a5b89-1a55-4765-9146-98cbdeea3a6a,1915,,"[68.8, 45.6]",303470,35,,,,,1.776539,,Right Foot,,,,"[64.0, 68.6]",,Ground Pass,,23.495531,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,94,Barcelona,217,['68f293a7-e89a-4cc4-92dc-968330c629a1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.440,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.213885,,,,,,,,,,,,,,8ea367db-08dc-4e13-a4ca-ec2305e80a29,1918,,"[63.6, 68.9]",303470,35,,,,,0.89735407,,Right Foot,,,,"[71.1, 78.3]",,Ground Pass,,12.02539,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,94,Barcelona,217,['86b0a532-cef3-4179-8277-20df6d0b6d08'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.317,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.805508,,,,,,,,,,,,,,616101e0-158a-402c-8f8b-2cf9560871a4,1921,,"[70.3, 78.1]",303470,35,,,,,-2.2479239,,Left Foot,,,,"[58.0, 62.8]",,Low Pass,,19.631098,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,94,Barcelona,217,['ea054d85-6e81-4973-b781-2ddbdaa16d27'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.647,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.755605,,,,,,,,,,,,,,cabad2a0-2cad-4f9c-bea7-f632714c163d,1924,,"[57.2, 63.0]",303470,35,,,,,-1.9795254,,Right Foot,,,,"[50.4, 47.3]",,Ground Pass,,17.109354,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,94,Barcelona,217,['313d0f37-7d6c-44a6-a30e-d9ab52e273bd'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.016,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.285374,,,,,,,,,,,,,,b228d7db-0ef4-4437-800c-c78f1c8ca76b,1927,,"[53.4, 43.4]",303470,35,,,,,-1.0714496,,Right Foot,,,,"[63.6, 24.7]",,Ground Pass,,21.30094,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,94,Barcelona,217,['07449cd6-edd0-44fe-b1be-940687d72e95'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.884,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.485682,,,,,,,,,,,,,,4182f11a-2983-4269-9540-0239fca832ce,1930,,"[77.5, 27.5]",303470,35,,,,,1.2148386,,Left Foot,,,,"[83.3, 43.1]",,Ground Pass,,16.643316,,,,,Antoine Griezmann,5487.0,,,,,,1,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,94,Barcelona,217,['6d3585ef-bc53-46b0-862a-500d5467d73f'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.487,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.837906,,,,,,,,,,,,,,50d4af7e-a604-4a3a-81e8-d8d4b84e3433,1932,,"[83.5, 43.4]",303470,35,,,,,1.4666964,,No Touch,,,,"[84.9, 56.8]",,Ground Pass,,13.472936,,True,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Corner,Antoine Griezmann,5487.0,Left Center Forward,94,Barcelona,217,['c9ad1c52-2b62-4111-94ef-7510b1492c87'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.973,Pass,,2019/2020
