bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.798,,,,,,,,,,,,,04653f87-5567-474b-8022-f733138b4bd8,3225,,"[84.0, 10.0]",9592,82,,,,,2.3561945,,Right Foot,,,,"[78.0, 16.0]",,Ground Pass,,8.485281,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Wing,151,Barcelona,217,"['29a82f1a-96c2-46ff-a293-d0f4b4a5d037', 'c103ff98-6740-4b22-9123-9a9e54605991']",15,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.762,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.141,,,,,,,,,,,,,bcb2323f-f274-4002-8454-6e7fd2006bc5,3230,,"[43.0, 57.0]",9592,82,,,,,-2.3561945,,Right Foot,,,,"[32.0, 46.0]",,Ground Pass,,15.556349,,,,Mario Hermoso Canseco,6790.0,,,,,Recovery,2,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,152,Espanyol,214,['def3f2f5-57d6-437c-a17b-bf7f5546bbbc'],18,,,,,,,,,,,,,,,,Espanyol,214,00:37:18.650,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.021,,,,,,,,,,,,,ec034fb2-de50-47ad-9877-4c93461ebc9a,3234,,"[33.0, 43.0]",9592,82,,,,,0.49394137,,Left Foot,,,,"[46.0, 50.0]",,Ground Pass,,14.764823,,,,Javier Fuego Martínez,6751.0,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,152,Espanyol,214,"['640b7e5d-ddd0-473a-a517-925939261044', '71b16b55-b786-4163-a979-5e38517e42ea']",21,,,,,,,,,,,,,,,,Espanyol,214,00:37:21.979,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.123,,,,,,,,,,,,,11117aa1-5d94-43b6-ab34-2fff98f39e84,3238,,"[47.0, 51.0]",9592,82,,,,,-1.5707964,,Left Foot,,,,"[47.0, 46.0]",,Ground Pass,,5.0,,Incomplete,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,152,Espanyol,214,"['5f9b91a5-b4e5-4a72-959b-d22b06ce5717', '9b684e58-ea30-43a0-a546-ea6f6d8b4b2a']",23,,,,,,,,,,,,,,,,Espanyol,214,00:37:23.034,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.998,,,,,,,,,,,,,91545234-af9e-4f77-ae7a-8be0de6bd5bd,3241,,"[67.0, 36.0]",9592,82,,,,,0.14189705,,Left Foot,,,,"[81.0, 38.0]",,Ground Pass,,14.142136,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,153,Barcelona,217,"['109ca64b-3cae-45a8-bfff-73fda6cf19a6', 'df6a25c5-1ddf-4dc4-b87e-2fc3043f6d8b']",24,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.719,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.212,,,,,,,,,,,,,4db79c4b-87a3-4d57-8ff1-dbe52935f1e4,3244,,"[88.0, 37.0]",9592,82,,,,,-0.5070985,,Left Foot,,,,"[106.0, 27.0]",,Ground Pass,,20.59126,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,153,Barcelona,217,['ffacfd09-0330-44ec-9dcd-06371e9f8c5f'],27,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.663,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.081,,,,,,,,,,,,,58490d87-3f83-4ec0-9224-d47336301824,3246,,"[107.0, 27.0]",9592,82,,,,,2.077895,a34b794b-1560-45ee-9e80-5eb76019c2c3,Left Foot,,,,"[102.0, 36.0]",,Ground Pass,,10.29563,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,153,Barcelona,217,['1be4033d-902d-4239-9b95-eada691833ca'],28,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.875,Pass,,2017/2018
,,,,,,,,,,,,,,,,,4.015,,,,,,,,,,,,,b953d57f-ad0b-42a8-9c4b-699986bce481,3251,,"[7.0, 45.0]",9592,82,,,,,0.10110337,,Left Foot,,,,"[76.0, 52.0]",,High Pass,,69.354164,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,154,Espanyol,214,['07f409be-2aed-45f9-86ac-4bcef7e51c45'],58,,,,,,,,,,,,,,,,Espanyol,214,00:37:58.250,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.873,,,,,,,,,,,,,07f409be-2aed-45f9-86ac-4bcef7e51c45,3253,,"[45.0, 29.0]",9592,83,,,,True,0.75092906,,,,,,"[60.0, 43.0]",,Low Pass,,20.518284,,,,Ousmane Dembélé,5477.0,,,,,Interception,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,155,Barcelona,217,"['661a6328-339b-4b15-a025-2d54ae55dd13', 'b2a18b08-0d79-4c28-9333-e91bac69b245', 'b953d57f-ad0b-42a8-9c4b-699986bce481']",2,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.265,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,57581ffd-a442-4c5d-821d-85db303ea6c5,3255,,"[60.0, 43.0]",9592,83,,,,,-2.3561945,,Head,,,,"[55.0, 38.0]",,High Pass,,7.071068,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,155,Barcelona,217,['d23c2b05-4153-4150-a1a9-787b3553f952'],4,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.138,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.855,,,,,,,,,,,,,10f19446-c0d0-4bd6-a8c3-e140764ac708,3258,,"[55.0, 38.0]",9592,83,,,,,-0.7853982,,Head,,,,"[67.0, 26.0]",,High Pass,,16.970562,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,155,Barcelona,217,"['16fd6cb4-cf81-4a00-9531-c7dd0af9bdd1', 'a2bde280-4522-4272-9870-b7fc24dbff62', 'f846122e-7363-414a-a656-9a1456a21a0b']",5,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.468,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.817,,,,,,,,,,,,,c9fc5315-14c7-4fbf-b25a-66aa4e5915ef,3263,,"[56.0, 62.0]",9592,83,,,,,0.7454195,,Right Foot,,,,"[69.0, 74.0]",,Ground Pass,,17.691807,,,,Gerard Moreno Balaguero,6766.0,,,,,,2,Regular Play,David López Silva,6754.0,Right Center Back,155,Barcelona,217,"['c6a7477e-e27a-4650-a474-46ab186d42ee', 'e43d2057-637d-41f5-834a-dadfceb1832e']",8,,,,,,,,,,,,,,,,Espanyol,214,00:38:08.490,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.666,,,,,,,,,,,,,c3ef7b80-6e91-4cf7-9882-59e100fbf418,3270,,"[64.0, 4.0]",9592,83,,,,,0.7328151,,Left Foot,,,,"[74.0, 13.0]",,Ground Pass,,13.453624,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,155,Barcelona,217,['c0f01817-803a-408f-bc29-e37babf5648f'],12,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.928,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,4ce0ab08-d9be-4991-a93d-0d4ab69275f8,3275,,"[72.0, 9.0]",9592,83,,,,,1.7681919,,Left Foot,,,,"[68.0, 29.0]",,Ground Pass,,20.396078,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Free Kick,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,156,Barcelona,217,['587c7dcf-c692-4fb1-8305-9e81ce5be175'],26,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.958,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.995,,,,,,,,,,,,,6aa4857c-1332-4bce-b2e2-5b89857b3549,3278,,"[68.0, 37.0]",9592,83,,,,,1.8925469,,Right Foot,,,,"[66.0, 43.0]",,Ground Pass,,6.3245554,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,156,Barcelona,217,['4bdf35d7-60e0-4fa1-a537-06372e5c89b8'],30,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.985,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.864,,,,,,,,,,,,,700df841-0809-491c-abf0-503a942ba166,3280,,"[66.0, 42.0]",9592,83,,,,,-1.5707964,,Right Foot,,,,"[66.0, 36.0]",,Ground Pass,,6.0,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,156,Barcelona,217,['73237fdd-3765-451c-9900-d7155d3d64c8'],31,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.980,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,7d0298cf-8e0e-497f-a709-605069a8eb24,3282,,"[66.0, 36.0]",9592,83,,,,,1.5707964,,Right Foot,,,,"[66.0, 43.0]",,Ground Pass,,7.0,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,156,Barcelona,217,['6e41f477-4fe3-4fdf-b908-bd1f43efb2f3'],32,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.844,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.938,,,,,,,,,,,,,deb0ef94-7600-4c74-963b-ab493802c318,3285,,"[71.0, 45.0]",9592,83,,,,,0.35877067,,Left Foot,,,,"[79.0, 48.0]",,Ground Pass,,8.5440035,,,,Ousmane Dembélé,5477.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,156,Barcelona,217,['1468d569-7479-4ae0-9c85-ce2e64f97ca4'],35,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.299,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.711,,,,,,,,,,,,,95d5ebe3-02b3-41df-91f7-0e9ab2f33e6c,3289,,"[79.0, 49.0]",9592,83,,,,,-2.896614,,Right Foot,,,,"[71.0, 47.0]",,Ground Pass,,8.246211,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,156,Barcelona,217,['9c3cad17-7d88-454c-af51-fd7a0b04ef2e'],36,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.238,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.467,,,,,,,,,,,,,8fe7bf61-269f-4c7f-9ae5-d0507d385dd5,3303,,"[87.0, 43.0]",9592,84,,,,,-0.4444192,,Right Foot,,,,"[108.0, 33.0]",,High Pass,,23.259407,,Incomplete,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Free Kick,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,157,Barcelona,217,"['32a02361-3df1-425e-824f-985574d8ab3c', '771055f3-d34a-4d73-8550-8e5598557c9c']",33,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.920,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.399,,,,,,,,,,,,,b36d6209-c214-445f-8734-788cd49b6429,3308,,"[96.0, 24.0]",9592,84,,,,,3.0648208,,Right Foot,,,,"[83.0, 25.0]",,Ground Pass,,13.038404,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Wing,157,Barcelona,217,['1af1e4ea-3191-4780-a6d2-2493ff6c5231'],38,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.508,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,802f57ef-9149-42d3-b2e1-5d6a7973a245,3310,,"[83.0, 25.0]",9592,84,,,,,1.5707964,,Left Foot,,,,"[83.0, 36.0]",,Ground Pass,,11.0,,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,157,Barcelona,217,['72b2730b-2aa1-44e1-ab51-99615cf937af'],39,,,,,,,,,,,,,,,,Barcelona,217,00:39:39.907,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,2e3eab80-66d0-4976-80bf-efb3238611f8,3313,,"[81.0, 39.0]",9592,84,,,,,1.359703,,Right Foot,,,,"[84.0, 53.0]",,Ground Pass,,14.3178215,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,157,Barcelona,217,['fc49a078-a6b1-45b6-9689-18837cb28fc3'],41,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.680,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.662,,,,,,,,,,,,,36950c46-8b9f-4bc2-866a-cb53007af4e3,3317,,"[88.0, 60.0]",9592,84,,,,,-0.5191461,,Right Foot,,,,"[95.0, 56.0]",,Ground Pass,,8.062258,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,157,Barcelona,217,"['8f1b726b-697c-4350-b75e-b8c6d7294048', '93bf685c-4393-450f-9bd6-ef4ec347c58b']",43,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.796,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.655,,,,,,,,,,,,,889aa921-f98a-4cc1-b993-34d4ae69a73c,3319,,"[95.0, 56.0]",9592,84,,,,,2.2142975,,Right Foot,,,,"[89.0, 64.0]",,Ground Pass,,10.0,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,157,Barcelona,217,['8334f52b-b69f-4551-875f-5cccb6760842'],44,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.458,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.036,,,,,,,,,,,,,92624677-7d84-476b-92e2-ac51a18d1e4a,3322,,"[93.0, 67.0]",9592,84,,,,,0.4636476,,Right Foot,,,,"[99.0, 70.0]",,Ground Pass,,6.708204,,,,Ousmane Dembélé,5477.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,157,Barcelona,217,['17121fef-6157-4ba9-b29b-2035a278d2d1'],45,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.754,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.965,,,,,,,,,,,,,fd63118c-8c56-41ab-ac6c-99426db4bb85,3326,,"[90.0, 69.0]",9592,84,,,,,-1.3439975,,Left Foot,,,,"[93.0, 56.0]",,Ground Pass,,13.341664,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,157,Barcelona,217,"['63de8815-3b1b-4054-b60a-8c1b6691e52e', 'c0ea407d-ab26-4410-af43-35adb379d1f1']",49,,,,,,,,,,,,,,,,Barcelona,217,00:39:49.125,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.779,,,,,,,,,,,,,15abebb3-e526-40b7-aa44-f43eb0175015,3334,,"[120.0, 1.0]",9592,86,,,,,1.7771202,30096480-4544-4ef5-a7e3-ac42e2298f5f,Right Foot,,,,"[111.0, 44.0]",True,High Pass,True,43.931767,,,,Gerard Piqué Bernabéu,5213.0,,True,Inswinging,,Corner,2,From Corner,Ivan Rakitić,5470.0,Left Center Midfield,159,Barcelona,217,['78ca88f8-e503-4bee-bfa2-3e9066a742c0'],16,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.246,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.550154,,,,,,,,,,,,,97c2e7b1-5198-47ee-b5a8-58ceec3f14de,3339,,"[61.0, 41.0]",9592,87,,True,,,3.041924,,Right Foot,,,,"[31.0, 44.0]",,Ground Pass,,30.149628,,,,Papa Kouly Diop,6867.0,,,,,Kick Off,2,From Kick Off,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,160,Espanyol,214,['2478ec78-3a91-4ad4-b656-a85ce1185f26'],22,,,,,,,,,,,,,,,,Espanyol,214,00:42:22.482,Pass,,2017/2018
,,,,,,,,,,,,,,,,,5.99428,,,,,,,,,,,,,0da16077-51bf-4278-8301-3668639301e2,3341,,"[35.0, 47.0]",9592,87,,True,,,0.5485494,,Right Foot,,,,"[89.0, 80.0]",,High Pass,,63.28507,,Out,,,,,,,,,2,From Kick Off,Papa Kouly Diop,6867.0,Right Center Midfield,160,Espanyol,214,,25,,,,,,,,,,,,,,,,Espanyol,214,00:42:25.344,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.704,,,,,,,,,,,,,43dd1510-c10b-4266-bfb9-6eb01e452c28,3342,,"[43.0, 1.0]",9592,87,,,,,2.2565258,,,,,,"[34.0, 12.0]",,Low Pass,,14.21267,,,,Samuel Yves Umtiti,5492.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,161,Barcelona,217,['dcba192f-67f1-4fc1-b06f-c843e471366e'],47,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.486,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,fd18ff6b-dc4a-40a8-9716-0a5356797e4a,3345,,"[34.0, 13.0]",9592,87,,,,,2.0533097,,Left Foot,,,,"[23.0, 34.0]",,Ground Pass,,23.70654,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,161,Barcelona,217,['a6cb9978-b860-4d07-83c1-c7da83580641'],50,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.390,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,0e51c76b-4b31-4768-a5fc-116f0dc313ea,3348,,"[29.0, 38.0]",9592,87,,,,,1.3415644,,Right Foot,,,,"[36.0, 68.0]",,Ground Pass,,30.805843,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,161,Barcelona,217,['2e8ce61d-5724-47a5-ba6b-2bb606443092'],55,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.310,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.772,,,,,,,,,,,,,b23038ea-eae6-4f17-a438-1728b864fd6b,3351,,"[36.0, 68.0]",9592,87,,,,,-0.71883,,Right Foot,,,,"[44.0, 61.0]",,Ground Pass,,10.630146,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,161,Barcelona,217,['102e5402-7653-4275-badd-c2b314736ae8'],57,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.690,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.131,,,,,,,,,,,,,0520e7ca-7962-42f5-a490-d1555732e9da,3353,,"[41.0, 62.0]",9592,87,,,,,2.634494,,Right Foot,,,,"[32.0, 67.0]",,Ground Pass,,10.29563,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,161,Barcelona,217,['635ba983-cc19-4b0f-93ee-934660c33134'],58,,,,,,,,,,,,,,,,Barcelona,217,00:42:58.462,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.462,,,,,,,,,,,,,9d3b1c9a-772f-4193-a59d-a78d8059091f,3357,,"[10.0, 68.0]",9592,88,,,,,0.5404195,,Right Foot,,,,"[20.0, 74.0]",,Low Pass,,11.661903,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,161,Barcelona,217,['5f21263a-1794-4cb6-a2db-c5d46663687c'],4,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.378,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.294,,,,,,,,,,,,,68f7161f-d086-42e3-b085-d59e0e637685,3361,,"[20.0, 76.0]",9592,88,,,,,-1.5707964,,Right Foot,,,,"[20.0, 69.0]",,Ground Pass,,7.0,,Incomplete,,Nélson Cabral Semedo,6374.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,161,Barcelona,217,"['ac7b1b9c-b9e0-4537-949c-6411cf74fbe8', 'c357f950-8557-46db-9cae-e0e5a14d0879', 'eaaafa2f-79fa-4269-85df-caad85583a3c']",5,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.960,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.666,,,,,,,,,,,,,b87921c9-4328-4448-9926-d2ecd748c9dd,3366,,"[99.0, 9.0]",9592,88,,,,,2.3191743,,Left Foot,,,,"[86.0, 23.0]",,Ground Pass,,19.104973,,,,Papa Kouly Diop,6867.0,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Midfield,162,Espanyol,214,"['03136d2e-a430-4223-9bcf-2c98092abcc4', '5148afd5-4eea-42a4-84c0-dabf93e1bf95']",7,,,,,,,,,,,,,,,,Espanyol,214,00:43:07.628,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.751,,,,,,,,,,,,,a6cb1dbc-20fd-47dd-9822-66d6b5421c2e,3369,,"[86.0, 23.0]",9592,88,,,,,0.87605804,c3a10b66-1509-4abd-a32a-98415914478a,Right Foot,,,,"[96.0, 35.0]",,Ground Pass,,15.6205,,,,Gerard Moreno Balaguero,6766.0,True,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Center Midfield,162,Espanyol,214,['52154a4e-f43b-4853-b0e8-73625940da84'],9,,,,,,,,,,,,,,,,Espanyol,214,00:43:09.417,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.962,,,,,,,,,,,,,44a708bf-2004-4db9-b359-6836dc2d126d,3376,,"[117.0, 1.0]",9592,88,,,,,1.735945,,,,,,"[115.0, 13.0]",,Low Pass,,12.165525,,,,Leonardo Carrilho Baptistão,6761.0,,,,,Throw-in,2,From Throw In,Aarón Martín Caricol,6757.0,Left Back,163,Espanyol,214,['0a185c20-ce0d-4cea-bde7-44f4f0f3a2ea'],28,,,,,,,,,,,,,,,,Espanyol,214,00:43:28.672,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,b2ed4eb9-955d-4e0a-a332-174e2f3882a7,3380,,"[114.0, 12.0]",9592,88,,,,,-2.0344439,,Right Foot,,,,"[111.0, 6.0]",,Ground Pass,,6.708204,,,,Aarón Martín Caricol,6757.0,,,,,,2,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,163,Espanyol,214,"['2378ae57-5421-4f9f-8d8f-296061326e07', 'bc5f189b-0b6b-4419-963f-085c85ded298']",29,,,,,,,,,,,,,,,,Espanyol,214,00:43:29.744,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.157,,,,,,,,,,,,,66b24e27-6417-4ae5-98ea-a3560157f724,3385,,"[113.0, 9.0]",9592,88,,,,,1.4559197,,Left Foot,True,,,"[116.0, 35.0]",,High Pass,,26.172504,,Incomplete,,,,,,,,,2,From Throw In,Aarón Martín Caricol,6757.0,Left Back,163,Espanyol,214,"['568d5e5d-5d18-4a36-832a-7d6cbaafe45b', 'fe5c923a-fe71-4c3a-8a71-25316de7ac70']",31,,,,,,,,,,,,,,,,Espanyol,214,00:43:31.802,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,749394d7-a7f1-40bf-8363-cd1ebc1c1ee0,3390,,"[8.0, 1.0]",9592,88,,,,,1.7178746,,,,,,"[4.0, 28.0]",,Low Pass,,27.294687,,,,Marc-André ter Stegen,20055.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,['50c7f7a7-439c-4d07-9f79-55dba8c472cb'],48,,,,,,,,,,,,,,,,Barcelona,217,00:43:48.157,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.117,,,,,,,,,,,,,8e2a085c-2c5a-4634-b172-13dca47168c8,3393,,"[12.0, 35.0]",9592,88,,,,,-0.36717382,,Right Foot,,,,"[25.0, 30.0]",,Ground Pass,,13.928389,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,164,Barcelona,217,['9d379a87-95b1-4e04-8427-9dc62f13312d'],55,,,,,,,,,,,,,,,,Barcelona,217,00:43:55.250,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.809,,,,,,,,,,,,,189a9e86-a3a5-41f0-a366-2c86e4bff54f,3396,,"[27.0, 32.0]",9592,88,,,,,-0.15264933,,Right Foot,,,,"[40.0, 30.0]",,Ground Pass,,13.152946,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,164,Barcelona,217,['fb2f9ed2-022b-4ab8-a155-0bdcd8793a0b'],57,,,,,,,,,,,,,,,,Barcelona,217,00:43:57.240,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.143,,,,,,,,,,,,,b1624356-cfa6-4cd1-a76d-dd988ebfd1bf,3398,,"[40.0, 30.0]",9592,88,,,,,1.94013,,Right Foot,,,,"[28.0, 61.0]",,High Pass,,33.24154,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,164,Barcelona,217,['088e1b86-4a78-4257-a265-0775da18be8d'],58,,,,,,,,,,,,,,,,Barcelona,217,00:43:58.049,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.385,,,,,,,,,,,,,231f867e-d691-45e1-a6f5-0475401ee932,3405,,"[29.0, 62.0]",9592,89,,,,,-2.629203,,Right Foot,,,,"[13.0, 53.0]",,Ground Pass,,18.35756,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,164,Barcelona,217,['96b2fd35-a143-47fa-b189-a4b1036df174'],3,,,,,,,,,,,,,,,,Barcelona,217,00:44:03.273,Pass,,2017/2018
