bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.850708,,,,,,,,,,,,,,5d86cc0f-9fde-4481-ae10-a8d0abf7787d,1469,,"[85.9, 3.3]",303615,31,,,,,2.878598,,Left Foot,,,,"[78.1, 5.4]",Ground Pass,,8.077747,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,54,Barcelona,217,['40640efd-db62-4801-a11e-9b370d9b6fc8'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:36.158,Pass,,2019/2020
,,,,,,,,,,,,,,1.341954,,,,,,,,,,,,,,18bf27bb-5563-4c09-96cd-1c831f6ef91e,1472,,"[78.1, 5.4]",303615,31,,,,,2.1690176,,Right Foot,,,,"[67.4, 21.1]",Ground Pass,,18.999474,,,,Clément Lenglet,6826.0,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,54,Barcelona,217,['8a3e6235-632b-4235-95b9-c6f929963844'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.366,Pass,,2019/2020
,,,,,,,,,,,,,,0.920465,,,,,,,,,,,,,,0c542ddf-0929-4d2d-85b5-799c34006fb4,1475,,"[70.5, 21.3]",303615,31,,,,,1.4126196,,Left Foot,,,,"[73.1, 37.6]",Ground Pass,,16.50606,,,,Ivan Rakitić,5470.0,,,,,,,1,From Corner,Clément Lenglet,6826.0,Left Center Back,54,Barcelona,217,['72208fac-1f26-42f7-8e0e-4b19982bdecc'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.206,Pass,,2019/2020
,,,,,,,,,,,,,,0.604061,,,,,,,,,,,,,,411bd611-5cd9-4284-81db-fdeb45d6684f,1479,,"[77.9, 34.4]",303615,31,,,,,0.5404195,,Left Foot,,,,"[85.9, 39.2]",Ground Pass,,9.329523,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,54,Barcelona,217,"['72cbe547-4a21-4364-8e06-8d85c84daeb8', 'e9f49088-ace2-4408-9f25-1a44332f81ed']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.476,Pass,True,2019/2020
,,,,,,,,,,,,,,1.495784,,,,,,,,,,,,,,d10256da-d619-4b34-8d35-a1af32a7b132,1481,,"[85.9, 39.2]",303615,31,,,,,2.527918,,Right Foot,,,,"[70.0, 50.4]",Ground Pass,,19.44865,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,54,Barcelona,217,['1f34d79a-79fb-4961-8c77-d0662f9fd23b'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.080,Pass,,2019/2020
,,,,,,,,,,,,,,1.053525,,,,,,,,,,,,,,66c1c75b-d0d1-4661-8512-b1d742026a6d,1483,,"[70.0, 50.4]",303615,31,,,,,0.9584083,,Right Foot,,,,"[78.5, 62.5]",Ground Pass,,14.787157,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,54,Barcelona,217,['18b2dc58-01fc-4447-9acd-38457641b31e'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.575,Pass,,2019/2020
,,,,,,,,,,,,,,1.047359,,,,,,,,,,,,,,9d1089d7-0c8d-4b8c-ba2a-854bfa2a4e50,1486,,"[84.5, 60.5]",303615,31,,,,,-0.44259807,,Left Foot,,,,"[103.7, 51.4]",Ground Pass,,21.247353,,Incomplete,,Antoine Griezmann,5487.0,,,,Through Ball,True,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,54,Barcelona,217,"['0c31c7f1-7004-454c-be5e-6ddaf3c872b1', '2394742f-2ac6-4293-a249-1545b052eb22']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.884,Pass,,2019/2020
,,,,,,,,,,,,,,0.725012,,,,,,,,,,,,,,46302abd-ad8f-444f-a5a7-9ae976c15b1a,1491,,"[95.7, 66.0]",303615,31,,,,,-2.082652,,Right Foot,,,,"[90.7, 57.1]",Ground Pass,,10.20833,,,,Ivan Rakitić,5470.0,,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,54,Barcelona,217,['e1d3564d-c5ab-455b-b368-d87474228624'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.383,Pass,,2019/2020
,,,,,,,,,,,,,,1.404836,,,,,,,,,,,,,,71240409-dc60-4f2b-8de0-e53632b7ef9d,1493,,"[90.7, 57.1]",303615,31,,,,,1.4893442,,Right Foot,,,,"[91.5, 66.9]",Ground Pass,,9.832599,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,54,Barcelona,217,['90f4800b-6515-463e-a588-22f011a5e396'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.108,Pass,,2019/2020
,,,,,,,,,,,,,,0.47906,,,,,,,,,,,,,,4e84bd2a-82ad-43fd-919a-486d7d0f72ef,1496,,"[91.5, 66.9]",303615,31,,,,,0.23255694,,Right Foot,,,,"[99.1, 68.7]",Ground Pass,,7.81025,,,,Antoine Griezmann,5487.0,,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,54,Barcelona,217,['0e80eb8c-1acb-41dd-a25d-220df274a859'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.560,Pass,,2019/2020
,,,,,,,,,,,,,,1.918753,,,,,,,,,,,,,,bf44a294-8f4d-468c-9e17-63e05e0693ad,1499,,"[91.8, 67.5]",303615,31,,,,,-0.82735825,,Left Foot,True,,,"[116.9, 40.2]",High Pass,,37.085037,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Right Center Forward,54,Barcelona,217,"['baa1a5fb-77c4-4bb1-b17a-3387b7e0f51f', 'd21a1896-dec1-4325-a2d1-4c4d7e184771']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.836,Pass,,2019/2020
,,,,,,,,,,,,,,7.210931,,,,,,,,,,,,,,22e0a6bc-4eef-4cd9-b992-8cce69715bec,1503,,"[14.9, 44.6]",303615,32,,,,,-0.1940125,,Drop Kick,,,,"[111.6, 25.6]",High Pass,,98.54892,,Incomplete,,,,,,,,,,1,From Corner,Diego López Rodríguez,6768.0,Goalkeeper,54,Barcelona,217,['0d3b00af-a708-4f2b-aa20-2c3fc41d4e30'],15,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:15.167,Pass,,2019/2020
,,,,,,,,,,,,,,1.969954,,,,,,,,,,,,,,4e00171b-4d04-4a59-a77e-13b94a501fc5,1505,,"[8.9, 51.6]",303615,32,,True,,,-0.8239547,,Right Foot,,,,"[25.1, 34.1]",Ground Pass,,23.847221,,,,Clément Lenglet,6826.0,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,54,Barcelona,217,['5cd32631-2f50-40e8-8be0-1dacf40e1954'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.171,Pass,,2019/2020
,,,,,,,,,,,,,,1.398089,,,,,,,,,,,,,,95e361e8-645c-486b-90ba-6e19be711c8c,1507,,"[30.2, 33.4]",303615,32,,,,,-0.69363207,,Right Foot,,,,"[48.0, 18.6]",Ground Pass,,23.149082,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Corner,Clément Lenglet,6826.0,Left Center Back,54,Barcelona,217,['883d5f4c-7ec6-49b1-86ef-db474468b38c'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:26.939,Pass,,2019/2020
,,,,,,,,,,,,,,1.062327,,,,,,,,,,,,,,e06437ac-8ead-47fb-8511-a435534b3878,1510,,"[51.1, 22.4]",303615,32,,,,,1.8538921,,Left Foot,,,,"[47.9, 33.4]",Ground Pass,,11.456003,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,54,Barcelona,217,['d7797518-1a66-4095-b22f-cf41574689e2'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:30.280,Pass,,2019/2020
,,,,,,,,,,,,,,1.172896,,,,,,,,,,,,,,7f14a9f2-6b8d-434a-b673-4d4b4a763ebb,1513,,"[51.2, 40.7]",303615,32,,,,,1.2855259,,Right Foot,,,,"[57.3, 61.5]",Ground Pass,,21.676023,,,,Ivan Rakitić,5470.0,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,54,Barcelona,217,['a431e775-b71e-4868-b8a5-f49e239c11d1'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:32.961,Pass,,2019/2020
,,,,,,,,,,,,,,1.959852,,,,,,,,,,,,,,a07132bc-58d4-4240-a513-e8440fbea76f,1516,,"[63.2, 66.6]",303615,32,,,,,0.7106478,,Right Foot,,,,"[75.4, 77.1]",Ground Pass,,16.096273,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,54,Barcelona,217,['62fda8c0-2a55-4a04-a8bf-3cd03a961167'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.606,Pass,,2019/2020
,,,,,,,,,,,,,,0.777487,,,,,,,,,,,,,,393bc669-d3c4-4b4e-b05d-f52516e0f521,1519,,"[75.3, 74.8]",303615,32,,,,,-2.4748998,,Right Foot,,,,"[69.2, 70.0]",Ground Pass,,7.7620873,,,,Ivan Rakitić,5470.0,,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,54,Barcelona,217,['0ced3eb9-5946-44b0-9b9e-046ab0978044'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.724,Pass,,2019/2020
,,,,,,,,,,,,,,0.69951,,,,,,,,,,,,,,9be1af0e-d719-4c60-b6ea-52fb0c93de53,1523,,"[70.0, 70.6]",303615,32,,,,,0.957589,,Right Foot,,,,"[73.8, 76.0]",Ground Pass,,6.6030297,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,54,Barcelona,217,"['6f787873-8ab6-4147-93fb-716b9ffe4a52', 'a7d004fd-4892-4f2b-b3b3-df4581ecaa19']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.309,Pass,True,2019/2020
,,,,,,,,,,,,,,0.740024,,,,,,,,,,,,,,70756a6c-9cb3-43e9-b979-a42f52d910e7,1527,,"[77.2, 75.5]",303615,32,,,,,-0.76927054,,Right Foot,,,,"[83.5, 69.4]",Ground Pass,,8.769264,,,,Antoine Griezmann,5487.0,,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,54,Barcelona,217,"['afb1a3dc-23b1-4736-b610-e52f43086870', 'd3839252-a3c6-49e1-aada-a94fb30227f8']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:42.306,Pass,True,2019/2020
,,,,,,,,,,,,,,0.955823,,,,,,,,,,,,,,81a40c03-24e4-47ee-8dc1-3520d7254281,1530,,"[85.1, 65.5]",303615,32,,,,,-1.8925469,,Left Foot,,,,"[82.7, 58.3]",Ground Pass,,7.5894666,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Right Center Forward,54,Barcelona,217,['0186c86e-dccd-41a1-8335-58940e88e323'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:45.314,Pass,,2019/2020
,,,,,,,,,,,,,,1.25285,,,,,,,,,,,,,,a3858b80-631a-41e7-881d-681a60d7df26,1533,,"[82.7, 58.3]",303615,32,,,,,-1.6008625,,Right Foot,,,,"[82.3, 45.0]",Ground Pass,,13.306014,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,54,Barcelona,217,['943e4d0d-573b-4256-a7e2-868b5f415f48'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.626,Pass,,2019/2020
,,,,,,,,,,,,,,1.948181,,,,,,,,,,,,,,9d9c7238-41d3-4305-b85c-5ee4ea1600c9,1536,,"[89.0, 34.4]",303615,32,,,,,-0.9729126,,Right Foot,,,,"[104.8, 11.2]",Ground Pass,,28.0692,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Left Center Midfield,54,Barcelona,217,['f63affb1-d213-4216-a4b9-cc387b5d4201'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:49.397,Pass,,2019/2020
,,,,,,,,,,,,,,1.120209,,,,,,,,,,,,,,11750abc-8ae5-49a0-a526-efbdc2343449,1539,,"[104.8, 11.2]",303615,32,,,,,2.4313216,,Left Foot,,,,"[94.8, 19.8]",Ground Pass,,13.189389,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,54,Barcelona,217,['68708f4e-49f5-464f-a281-d9b38500abbb'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.327,Pass,,2019/2020
,,,,,,,,,,,,,,1.018941,,,,,,,,,,,,,,a39c3629-3183-45ae-a01a-7be3ec7c1b82,1542,,"[94.2, 19.8]",303615,32,,,,,2.2142975,,Right Foot,,,,"[84.0, 33.4]",Ground Pass,,17.0,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Left Center Midfield,54,Barcelona,217,['02c30faa-c18d-463e-9b60-7da3b1dce867'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.522,Pass,,2019/2020
,,,,,,,,,,,,,,1.825431,,,,,,,,,,,,,,70a42d4a-db57-4a44-af98-a286dafae02e,1544,,"[84.0, 33.4]",303615,32,,,,,1.0811242,,Right Foot,,,,"[93.7, 51.6]",Ground Pass,,20.62353,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,54,Barcelona,217,['cacf4665-8e34-4936-af51-fed90524e96f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.541,Pass,,2019/2020
,,,,,,,,,,,,,,0.599852,,,,,,,,,,,,,,706341bf-05c0-4825-9ec1-9985983078cb,1547,,"[93.7, 51.6]",303615,32,,,,,-2.068913,,Right Foot,,,,"[90.6, 45.9]",Ground Pass,,6.4884515,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,54,Barcelona,217,['836a8d07-1a38-4f21-842e-152fecb50222'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:57.766,Pass,,2019/2020
,,,,,,,,,,,,,,0.871657,,,,,,,,,,,,,,cc06b230-56d1-489c-a8b0-9aebb79cbac7,1551,,"[91.8, 45.3]",303615,32,,,,,-1.8825138,,Left Foot,,,,"[88.9, 36.3]",Low Pass,,9.455687,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,54,Barcelona,217,"['38b12ebe-cc82-46fc-9576-0ad8e3860b30', '6f0f39dd-c5cf-4c30-88ad-7eea9bc23afe']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:58.639,Pass,True,2019/2020
,,,,,,,,,,,,,,0.499938,,,,,,,,,,,,,,a9f3a0ac-716f-4022-b7d5-c042f5bd9bce,1554,,"[89.4, 35.7]",303615,32,,,,,0.9406024,,Right Foot,,,,"[95.6, 44.2]",Low Pass,,10.520931,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,54,Barcelona,217,['ca4b69bf-20ab-4801-a9d4-ac3f1b2cda60'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.511,Pass,,2019/2020
,,,,,,,,,,,,,,1.355718,,,,,,,,,,,,,,c4cbe69b-87bb-44f4-b393-5f40e299f5df,1561,,"[95.7, 33.2]",303615,33,,,,,-0.86217004,,Left Foot,,,,"[107.1, 19.9]",Ground Pass,,17.517134,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,54,Barcelona,217,['0d861bf2-f076-4761-9f6d-403b7f8bac05'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.412,Pass,,2019/2020
,,,,,,,,,,,,,,0.230044,,,,,,,,,,,,,,3ff37140-dc29-4d16-b1c0-36cac4ff97f1,1563,,"[107.1, 19.9]",303615,33,,,,,0.9272952,,Left Foot,,,,"[110.4, 24.3]",Low Pass,,5.5,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,54,Barcelona,217,"['24a69e93-8e32-41e8-8253-b0eedbc7c021', '84bb4081-32a1-4cd3-9f57-a52bfab603b0']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.767,Pass,,2019/2020
,,,,,,,,,,,,,,0.254511,,,,,,,,,,,,,,c0a770e0-569f-45d8-839f-a59af35a627f,1566,,"[105.3, 21.0]",303615,33,,,,,0.7368925,,Left Foot,,,,"[110.7, 25.9]",High Pass,,7.291776,,Incomplete,,Antoine Griezmann,5487.0,,,,,,Recovery,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,54,Barcelona,217,"['6801f21f-d1df-4f0d-adcb-4be7ebeea022', 'bc6c5b3e-60ad-47bd-8984-98a8e6b91627']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.552,Pass,,2019/2020
,,,,,,,,,,,,,,0.797804,,,,,,,,,,,,,,b92c8e83-0adc-4723-8b28-9e76fefd80d8,1570,,"[107.5, 0.1]",303615,36,,,,,1.8925469,,,,,,"[105.5, 6.1]",Low Pass,,6.3245554,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,55,Barcelona,217,['acb9b76f-aece-42ef-85d2-bad4fc39159c'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.492,Pass,,2019/2020
,,,,,,,,,,,,,,0.683862,,,,,,,,,,,,,,9f885818-7262-4e81-b73a-08dc177062cd,1572,,"[105.5, 6.1]",303615,36,,,,,-1.8438051,,Right Foot,,,,"[104.1, 1.1]",Low Pass,,5.192302,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,55,Barcelona,217,"['c7f10d33-800f-443d-b16a-57b0fe2321d7', 'f478b568-88f5-4a15-9be7-d03722a3414e']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.289,Pass,,2019/2020
,,,,,,,,,,,,,,1.371885,,,,,,,,,,,,,,bcb0fe05-22e0-4c08-95c7-e1d8171f7f26,1575,,"[100.7, 0.1]",303615,36,,,,,2.616349,,,,,,"[91.9, 5.2]",Low Pass,,10.171038,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,56,Barcelona,217,['17f15ed8-8186-4265-8da9-034913dfe92b'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.816,Pass,,2019/2020
,,,,,,,,,,,,,,1.296605,,,,,,,,,,,,,,29e4ec7d-3d0a-41b8-ab23-69a4b00fabdf,1577,,"[91.9, 5.2]",303615,36,,,,,3.101256,,Right Foot,,,,"[69.6, 6.1]",Low Pass,,22.318153,,,,Clément Lenglet,6826.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['d18d7f20-903a-412a-9550-c9b051057b7e'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.188,Pass,,2019/2020
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,8bd03775-f9ef-49bc-b6a0-9472030b2d43,1580,,"[70.6, 6.5]",303615,36,,,,,1.7718976,,Left Foot,,,,"[63.2, 42.8]",Ground Pass,,37.046593,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,56,Barcelona,217,['33e5d857-0c75-408c-b01d-2491abc128f6'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.874,Pass,,2019/2020
,,,,,,,,,,,,,,1.412846,,,,,,,,,,,,,,6f747f7b-b760-423b-8ff6-b39fe6e8ba06,1583,,"[71.1, 50.9]",303615,36,,,,,-1.3521274,,Right Foot,,,,"[74.7, 34.7]",Ground Pass,,16.59518,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,['50f495ca-8f3e-45de-949e-1b3dd03522fd'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.078,Pass,,2019/2020
,,,,,,,,,,,,,,1.022513,,,,,,,,,,,,,,cd125e2f-442e-4849-ad2f-b6b84a426b43,1586,,"[76.9, 33.8]",303615,36,,,,,-0.9285177,,Right Foot,,,,"[86.7, 20.7]",Ground Pass,,16.360012,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,56,Barcelona,217,['3fc60254-f535-4001-8873-bcf24be49691'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.971,Pass,,2019/2020
,,,,,,,,,,,,,,0.747439,,,,,,,,,,,,,,08ca1a63-3817-4592-9343-60f559af905f,1590,,"[91.5, 21.1]",303615,36,,,,,1.7992929,,Right Foot,,,,"[86.5, 42.6]",Low Pass,,22.07374,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,56,Barcelona,217,"['0ee8a5ff-68d8-4ef4-921b-874f8cba9a3f', 'd26a53cb-ace0-46a7-9261-666f1d0c7f04']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.963,Pass,True,2019/2020
,,,,,,,,,,,,,,1.632061,,,,,,,,,,,,,,cba682f7-6e34-49d7-9b20-56e9d63ab72f,1592,,"[86.5, 42.6]",303615,36,,,,,1.5364456,,No Touch,,,,"[87.5, 71.7]",Low Pass,,29.117178,True,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,56,Barcelona,217,['39883720-e45d-4f21-ad11-a33690c324d1'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.710,Pass,,2019/2020
,,,,,,,,,,,,,,0.860591,,,,,,,,,,,,,,0747e5fb-8646-4524-a858-96ee4e9cedba,1595,,"[91.9, 66.0]",303615,36,,,,,-1.5786086,,Right Foot,,,,"[91.8, 53.2]",Ground Pass,,12.80039,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,56,Barcelona,217,['51b64e92-5ab6-451a-8b42-ae0abc5eb771'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.664,Pass,,2019/2020
,,,,,,,,,,,,,,0.767092,,,,,,,,,,,,,,4e20db9a-42f9-45e0-963f-d39353450381,1600,,"[91.8, 51.6]",303615,36,,,,,-1.2711135,,Left Foot,,,,"[97.3, 33.8]",Ground Pass,,18.630352,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,56,Barcelona,217,"['2c625744-a490-433a-8c8d-f0f742354804', '2ef8de1f-2523-487a-a5b9-9113fac2acdb', 'c1cf1920-bea7-4dc8-9f3b-58a488e5f519']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.659,Pass,True,2019/2020
,,,,,,,,,,,,,,4.964104,,,,,,,,,,,,,,83ca6680-ae36-44c9-b3c1-3ff902ebf511,1605,,"[27.5, 42.7]",303615,36,,,,,-0.7021673,,Right Foot,,,,"[77.5, 0.4]",High Pass,,65.49267,,Out,,,,,,True,,,,1,From Throw In,Pol Lozano Vizuete,31885.0,Right Center Midfield,56,Barcelona,217,,38,,,,,,,,,,,,,,,,,,Espanyol,214,00:36:38.377,Pass,,2019/2020
,,,,,,,,,,,,,,3.009395,,,,,,,,,,,,,,88493137-a590-43a6-bebc-ef189e2a201f,1606,,"[42.6, 80.0]",303615,36,,,,,-2.4489965,,,,,,"[15.0, 57.1]",High Pass,,35.863213,,,,Marc-André ter Stegen,20055.0,,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,57,Barcelona,217,['82068e3a-eed4-4136-b8d6-b06c0f204cd1'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:50.854,Pass,,2019/2020
,,,,,,,,,,,,,,1.784099,,,,,,,,,,,,,,867a77ba-6046-4099-b049-af257df7fba3,1609,,"[24.7, 49.7]",303615,36,,,,,-0.92279077,,Right Foot,,,,"[38.1, 32.0]",Ground Pass,,22.200226,,,,Clément Lenglet,6826.0,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,57,Barcelona,217,['2e43d5b1-3d9c-4968-bc14-680ec72f2c02'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:56.405,Pass,,2019/2020
,,,,,,,,,,,,,,0.99423,,,,,,,,,,,,,,413f8ebc-dd7f-4eb1-97c6-52f8e1c0c620,1612,,"[49.5, 29.6]",303615,37,,,,,0.93390304,,Left Foot,,,,"[60.3, 44.2]",Ground Pass,,18.160397,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,57,Barcelona,217,['c860413d-fe87-4ac8-9668-e13c04aab105'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.749,Pass,,2019/2020
,,,,,,,,,,,,,,1.380166,,,,,,,,,,,,,,ae9a761a-0b95-428a-aa9f-0dd1c912d3d7,1615,,"[62.7, 44.2]",303615,37,,,,,1.262575,,Right Foot,,,,"[70.5, 68.7]",Ground Pass,,25.71167,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,57,Barcelona,217,['4e617259-e292-4a65-ba9c-345ef24341e7'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:03.441,Pass,,2019/2020
