50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.469591,,,,,,,,,,,,70c19b68-601a-41b5-8b3f-a05485441f0b,365,,"[29.0, 15.0]",16306,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Midfield,12,Barcelona,217,['08e28306-f1d4-4d19-baf4-4416a09ce31c'],54,,,,,,,,,,,,,,,,,Getafe,216,00:06:54.912,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.507531,,,,,,,,,,,,c456d4a0-3d2c-4d5b-ba43-28b99d5fff4c,373,,"[8.0, 17.0]",16306,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Back,12,Barcelona,217,,0,,,,,,,,,,,,,,,,,Getafe,216,00:07:00.489,Pressure,,2018/2019
,,,,,,,,,,True,,,,,0.507291,,,,,,,,,,,,61755679-1d37-406b-8f14-bf30228a5965,381,,"[106.0, 26.0]",16306,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['fc5429ce-276a-4343-8979-806006fa0231'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:07:05.689,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.961128,,,,,,,,,,,,b1936116-8589-4af2-a0e9-ab585faf19de,400,,"[14.0, 23.0]",16306,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['ae5702e5-f544-4597-b898-e44e98cd5598', 'ede9dbab-6d87-4d68-adb3-90d7f06334c7']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.163,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.452684,,,,,,,,,,,,cdbebd49-39a7-4ab4-b440-ff1a5abfba05,405,,"[86.0, 74.0]",16306,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Foulquier,4546.0,Right Midfield,14,Barcelona,217,"['7b19a732-fb74-4a66-8f1c-c003fe133c11', 'be804418-ef25-45c8-a43f-2ad2e95ab8bd']",16,,,,,,,,,,,,,,,,,Getafe,216,00:08:16.301,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.60243,,,,,,,,,,,,d4b168cf-2aa4-4729-8c74-713d2f6729e2,409,,"[68.0, 69.0]",16306,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,14,Barcelona,217,"['8e143c05-d1de-40eb-951c-04f218e5e36b', 'aa994a38-522d-4b37-b486-95aa7d331e7d']",18,,,,,,,,,,,,,,,,,Getafe,216,00:08:18.204,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.697716,,,,,,,,,,,,1995d20f-bbb1-4633-a045-31a9f4595afa,415,,"[77.0, 69.0]",16306,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,14,Barcelona,217,"['7953834b-7db8-4c6f-9897-796493bbe330', 'f17c4d8c-efc4-412a-8ded-16f503452963']",20,,,,,,,,,,,,,,,,,Getafe,216,00:08:20.305,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.47109,,,,,,,,,,,,c88b7aaa-b803-4669-872c-9171600600d0,420,,"[73.0, 32.0]",16306,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaku Shibasaki,5693.0,Left Midfield,14,Barcelona,217,"['a85668ea-79dd-4b91-b2e5-d294b2a2d8a2', 'c5a6fd70-2776-4d97-a9ab-00219a2a977f']",24,,,,,,,,,,,,,,,,,Getafe,216,00:08:24.088,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.068492,,,,,,,,,,,,d4cafe78-9b15-41b5-8816-360307683444,424,,"[63.0, 31.0]",16306,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leandro Daniel Cabrera Sasía,6635.0,Left Center Back,14,Barcelona,217,"['684b838b-deb4-4a3c-8a2c-f412cbe3e7a3', '755bd97f-9b92-45a4-8a2d-eeb605dc9862']",25,,,,,,,,,,,,,,,,,Getafe,216,00:08:25.466,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.12181,,,,,,,,,,,,18484d85-5088-45f3-a0a7-b9cf13cbc84b,436,,"[66.0, 56.0]",16306,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,14,Barcelona,217,"['17a52495-ee02-46a5-abc6-d4a366b65582', 'cf82e3b5-db9c-454a-bfe6-d64977c9f498']",34,,,,,,,,,,,,,,,,,Getafe,216,00:08:34.670,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.853997,,,,,,,,,,,,3096d622-b53b-4e6b-a86d-cce4d4396f11,471,,"[68.0, 33.0]",16306,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,17,Barcelona,217,"['02fcb7f5-d12b-4c99-b784-d5d2975f0fba', 'eddda139-bb64-4e2d-8cec-55ebeecf00e4']",46,,,,,,,,,,,,,,,,,Getafe,216,00:09:46.876,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.536866,,,,,,,,,,,,6871fc3c-6d69-40f3-8516-e6bef12ca204,476,,"[44.0, 17.0]",16306,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Midfield,17,Barcelona,217,"['2b2c3259-5854-4908-9971-17d7a4854443', '5161bf3f-ad32-46da-a220-b4ed7748cac3']",53,,,,,,,,,,,,,,,,,Getafe,216,00:09:53.757,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.92223,,,,,,,,,,,,80d294c1-8927-498f-968a-6fa5dc932346,493,,"[22.0, 63.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,17,Barcelona,217,"['497aed73-ad59-48f0-9487-ef6572ba00c8', '6a1c757a-7b02-4bdc-9458-771b3d8fcea6']",8,,,,,,,,,,,,,,,,,Getafe,216,00:10:08.794,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.804697,,,,,,,,,,,,d44b310b-ad65-4b36-a18f-b4e00836781c,500,,"[33.0, 33.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Midfield,17,Barcelona,217,"['7129d8ab-17b2-4d4f-bbef-38e5b54b7542', 'c1b87186-f4ab-4f70-a159-5b9c9ce72610']",13,,,,,,,,,,,,,,,,,Getafe,216,00:10:13.319,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.322066,,,,,,,,,,,,9981952c-9c9b-4f0c-857d-86c26f704ea9,504,,"[37.0, 40.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Midfield,17,Barcelona,217,"['02522044-8644-435a-8c93-aa09e495386c', 'e465c97b-b46b-4a0a-927f-faa44cc7e156']",14,,,,,,,,,,,,,,,,,Getafe,216,00:10:14.554,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.049945,,,,,,,,,,,,df9efcb3-a923-4838-b6fa-04d3ea2a7b9d,513,,"[67.0, 32.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,17,Barcelona,217,"['3b1a1c70-b0b3-4217-bcf0-2d36ceb8099a', '881ca8c9-7b53-4468-838f-9ca69d5c8ed7']",19,,,,,,,,,,,,,,,,,Getafe,216,00:10:19.703,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.663656,,,,,,,,,,,,fec44af5-3718-40c2-a809-5e95c59cd399,515,,"[46.0, 28.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,17,Barcelona,217,"['61e0917f-573b-4348-9417-c619b19e825c', '7052b91d-f798-4761-8e9e-ac71a7c8e46b', '9b9801b6-34da-4343-8e8a-20bdcc6fd95e']",21,,,,,,,,,,,,,,,,,Getafe,216,00:10:21.282,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.490545,,,,,,,,,,,,ca5cfad8-9d5f-478b-9208-25e5f6da2544,525,,"[41.0, 38.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Cabrera Sasía,6635.0,Left Center Back,17,Barcelona,217,"['a9358773-5411-410a-854a-606b426e799c', 'b99764ac-1207-4fd4-9145-1a6afe5cd547']",30,,,,,,,,,,,,,,,,,Getafe,216,00:10:30.012,Pressure,,2018/2019
,,,,,,,,,,True,,,,,1.180999,,,,,,,,,,,,684d9eeb-ff86-44d0-832a-f99f1332bf99,536,,"[71.0, 67.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,18,Getafe,216,"['0c5a2fbc-296d-4d52-8307-aeb1b1a9cc2f', '3ed8c754-cd94-4b0d-8260-a51092e3847a', '48b4818d-792f-4d40-9c1e-8d36fb9269bf']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.938,Pressure,,2018/2019
,,,,,,,,,,True,,,,,0.389563,,,,,,,,,,,,2f44ae5a-bdbb-431f-b73a-ffc7069e0933,540,,"[75.0, 59.0]",16306,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,18,Getafe,216,"['0dca98f0-394a-4648-8e76-e8ab22004a8b', '60ea12f2-ac89-49a3-a9c0-3aa53cf48efc', 'ed565f4f-17a5-4a37-91a4-954b2c9988ab']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.667,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.955094,,,,,,,,,,,,f6127cb0-d486-4f4f-b317-df6a6540221f,583,,"[45.0, 10.0]",16306,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaku Shibasaki,5693.0,Left Midfield,19,Barcelona,217,['1de9af2a-073f-4f6d-83cd-b16ab10aebfb'],23,,,,,,,,,,,,,,,,,Getafe,216,00:11:23.119,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.638974,,,,,,,,,,,,00a91fb0-505d-4b89-a865-d71b948df51a,587,,"[28.0, 14.0]",16306,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Back,20,Barcelona,217,"['a17ced1b-5dc0-4346-9fb3-c3e4fb5f8ed2', 'd0db440e-0efa-47f2-b0ae-09fe43bc28b7']",30,,,,,,,,,,,,,,,,,Getafe,216,00:11:30.462,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.209805,,,,,,,,,,,,a2da268c-24f5-4ef1-ac29-f964415445d6,591,,"[42.0, 17.0]",16306,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,20,Barcelona,217,"['3a7c2a5c-63f1-422c-8ba0-6cd33e0aaacd', 'd309e683-c774-4f7d-9feb-12841fa0850b']",32,,,,,,,,,,,,,,,,,Getafe,216,00:11:32.474,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.9235,,,,,,,,,,,,91a8b972-bfbc-4a67-be51-e1da43f539d7,604,,"[25.0, 72.0]",16306,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,20,Barcelona,217,"['3f8ffd69-ef72-4c0c-b3d4-db9b18e33503', '5af411c0-b1d8-49df-a381-82009ef8e5c7']",42,,,,,,,,,,,,,,,,,Getafe,216,00:11:42.453,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.505856,,,,,,,,,,,,f070842b-c4f5-480e-a450-987e841925cb,619,,"[50.0, 14.0]",16306,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaku Shibasaki,5693.0,Left Midfield,20,Barcelona,217,['6a606558-3480-4d2c-b9be-3b7553d0fa9e'],52,,,,,,,,,,,,,,,,,Getafe,216,00:11:52.095,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.509357,,,,,,,,,,,,66851b61-4f9a-45df-beb6-323025ab3a82,626,,"[54.0, 10.0]",16306,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaku Shibasaki,5693.0,Left Midfield,20,Barcelona,217,['9b51384f-ba30-42d9-8341-04693c2208bd'],55,,,,,,,,,,,,,,,,,Getafe,216,00:11:55.817,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.524003,,,,,,,,,,,,50422e54-2051-4331-859a-d969e634f400,642,,"[43.0, 8.0]",16306,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaku Shibasaki,5693.0,Left Midfield,20,Barcelona,217,['b22514e7-f8f5-412e-89d4-07e15d5ee35c'],10,,,,,,,,,,,,,,,,,Getafe,216,00:12:10.893,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.710154,,,,,,,,,,,,11571ed1-9935-4147-9614-78d583b5f6b7,670,,"[52.0, 61.0]",16306,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Molina Vidal,6630.0,Right Center Forward,20,Barcelona,217,['1c088a0b-6e3a-4726-87d4-cae6d883e909'],32,,,,,,,,,,,,,,,,,Getafe,216,00:12:32.416,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.41878,,,,,,,,,,,,fed6944f-681f-437d-ae36-6ff6ffcc893d,691,,"[45.0, 4.0]",16306,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Getafe,216,['30aa1dc6-2f2c-476a-8648-111d8e1ac925'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.451,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.551892,,,,,,,,,,,,aaa7b8f5-24ca-459d-9608-8bc91f8caf72,693,,"[56.0, 6.0]",16306,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,22,Getafe,216,"['3db9afd5-6760-4d72-b5d7-538de9e13a50', '61799394-286a-4228-96d4-eaf6ed4eb0c7']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.694,Pressure,,2018/2019
,,,,,,,,,,True,,,,,0.363836,,,,,,,,,,,,ebb85b41-67b5-4116-9f48-be5f6bf2a7a2,699,,"[78.0, 72.0]",16306,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Midfield,23,Barcelona,217,"['8565e60e-9447-4453-b0a4-1fc3c0c76340', '91876645-4c5e-4deb-9442-376a97b80803']",26,,,,,,,,,,,,,,,,,Getafe,216,00:13:26.246,Pressure,,2018/2019
,,,,,,,,,,True,,,,,0.271707,,,,,,,,,,,,06c3c215-88cf-489c-a26f-3194b30061dd,706,,"[66.0, 61.0]",16306,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Maksimović,6901.0,Right Defensive Midfield,23,Barcelona,217,,29,,,,,,,,,,,,,,,,,Getafe,216,00:13:29.236,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.0425,,,,,,,,,,,,b91cb985-decf-4f89-95ec-6920ca2f1452,721,,"[62.0, 22.0]",16306,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Maksimović,6901.0,Right Defensive Midfield,24,Barcelona,217,['d55998f0-1bf2-426c-8dcc-4ae5f225ceb7'],43,,,,,,,,,,,,,,,,,Getafe,216,00:13:43.779,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.045497,,,,,,,,,,,,d9a2d718-662c-4fc9-bf7b-aa1a50cc7cbb,751,,"[63.0, 7.0]",16306,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathías Olivera Miramontes,7104.0,Left Back,26,Barcelona,217,"['044983d1-4a44-4d88-ae04-d65f485fdc5c', '056b5600-4146-43a1-99b0-43a5bf18e095']",9,,,,,,,,,,,,,,,,,Getafe,216,00:14:09.701,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.47472,,,,,,,,,,,,ee5ec647-b893-4630-95b8-bde7fb17a134,753,,"[78.0, 27.0]",16306,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Molina Vidal,6630.0,Right Center Forward,26,Barcelona,217,"['0c422bdf-93e7-4ea0-8da3-11f6d472c219', 'e1ee64b4-462b-4f08-b257-a8ec76dc5c7f']",11,,,,,,,,,,,,,,,,,Getafe,216,00:14:11.448,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.5825,,,,,,,,,,,,5ff006d3-2f3a-4226-8cdb-509bebb242aa,763,,"[67.0, 50.0]",16306,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,26,Barcelona,217,,19,,,,,,,,,,,,,,,,,Getafe,216,00:14:19.087,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.948688,,,,,,,,,,,,fd70b80f-ca5e-43d5-82dd-55c612cf3066,776,,"[62.0, 77.0]",16306,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Foulquier,4546.0,Right Midfield,26,Barcelona,217,"['0eccd38d-f3ca-4d58-82ef-8687bf89beb8', '88938e6c-7045-4060-8127-02da1ece1e06']",29,,,,,,,,,,,,,,,,,Getafe,216,00:14:29.088,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.797555,,,,,,,,,,,,74d7ce60-8319-47f4-948e-67cce681e7bd,794,,"[56.0, 35.0]",16306,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nemanja Maksimović,6901.0,Right Defensive Midfield,26,Barcelona,217,['afe98bdd-c0f1-4ccb-8000-4280c3a5f50f'],49,,,,,,,,,,,,,,,,,Getafe,216,00:14:49.294,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.157304,,,,,,,,,,,,756f4027-4e04-4edf-ae16-288c95176e96,804,,"[34.0, 69.0]",16306,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Foulquier,4546.0,Right Midfield,26,Barcelona,217,['6e54b15f-b6d3-4598-a972-3bca8962f5d9'],57,,,,,,,,,,,,,,,,,Getafe,216,00:14:57.369,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.581592,,,,,,,,,,,,55a4d97c-ca21-4002-9351-b3115753a375,808,,"[50.0, 43.0]",16306,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Molina Vidal,6630.0,Right Center Forward,26,Barcelona,217,"['e77b07a6-3429-4bee-9838-fea2f9a3c956', 'f2685eb2-c661-48f3-b7e7-8c789e660ab0']",0,,,,,,,,,,,,,,,,,Getafe,216,00:15:00.961,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.853273,,,,,,,,,,,,227027a8-a119-4069-aca6-a0636db60976,816,,"[26.0, 6.0]",16306,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaku Shibasaki,5693.0,Left Midfield,26,Barcelona,217,"['0fb905b0-06e4-481e-a147-81af96723a25', 'bead5848-6816-4835-bd51-dd7af29f3d1f']",8,,,,,,,,,,,,,,,,,Getafe,216,00:15:08.820,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.223626,,,,,,,,,,,,9e6a5dd8-43a2-4167-bbd8-d7db507ec140,822,,"[39.0, 15.0]",16306,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaku Shibasaki,5693.0,Left Midfield,26,Barcelona,217,"['041841b9-a9c9-4f26-ad4c-7fe3b917fcd5', '893338a9-b86e-42a9-8a7c-e75a58d000e6']",13,,,,,,,,,,,,,,,,,Getafe,216,00:15:13.340,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.826327,,,,,,,,,,,,4ed63606-38d7-42e0-9b31-c44117fddab1,845,,"[32.0, 75.0]",16306,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,26,Barcelona,217,"['2d916c29-4117-4bc2-98a1-5293e506e455', '42a73f12-6aa8-4a11-a954-17a931f5bc3a']",27,,,,,,,,,,,,,,,,,Getafe,216,00:15:27.867,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.864056,,,,,,,,,,,,80e74f53-b90f-4bd3-9f53-64db63ce6090,851,,"[48.0, 71.0]",16306,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,26,Barcelona,217,['6d50dd38-9b3d-4100-9572-4e8bfa62b1d6'],30,,,,,,,,,,,,,,,,,Getafe,216,00:15:30.670,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.801397,,,,,,,,,,,,1462df12-b070-474f-8b86-2544651bffef,871,,"[33.0, 31.0]",16306,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nemanja Maksimović,6901.0,Right Defensive Midfield,26,Barcelona,217,"['2274a56f-b533-479a-9354-e8e6d9b1cf39', '2b6d9449-0bc6-440e-be25-57530cbba4d9', 'd24ebad1-6c45-4703-8bd6-28c7bbcbbe09']",55,,,,,,,,,,,,,,,,,Getafe,216,00:15:55.933,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.444509,,,,,,,,,,,,dfc85c1b-40a6-4f55-ab8f-2f6984700b44,878,,"[30.0, 58.0]",16306,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Foulquier,4546.0,Right Midfield,26,Barcelona,217,"['4b35b515-0730-4ed0-838d-67d49a89db8d', '51e6670e-f5d4-4c50-915f-4a19e241a9cd']",0,,,,,,,,,,,,,,,,,Getafe,216,00:16:00.284,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.133346,,,,,,,,,,,,a149acc7-98b5-42dd-b1b3-46294bb4b26b,900,,"[30.0, 12.0]",16306,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,27,Barcelona,217,"['4cb486eb-993d-415d-828c-b454df45d92c', 'aa0d0711-743c-464a-9f61-767a9e747a8f']",39,,,,,,,,,,,,,,,,,Getafe,216,00:16:39.088,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.936271,,,,,,,,,,,,062850f4-93cf-4511-9365-8669de3a77a0,916,,"[26.0, 8.0]",16306,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mathías Olivera Miramontes,7104.0,Left Back,27,Barcelona,217,"['10de1fb1-f29d-46bd-ab49-c179ff022a8d', '78c20bfb-c35a-488a-a4a1-47346b5eff81']",54,,,,,,,,,,,,,,,,,Getafe,216,00:16:54.132,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.402401,,,,,,,,,,,,a6613802-91cc-4771-a020-2bf411691548,952,,"[42.0, 21.0]",16306,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nemanja Maksimović,6901.0,Right Defensive Midfield,27,Barcelona,217,"['10c0248b-6a87-42d9-b5d9-781ad90a365b', 'b1274dbf-8817-4c44-b4fc-744ba7d1bdf1']",19,,,,,,,,,,,,,,,,,Getafe,216,00:17:19.290,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.979481,,,,,,,,,,,,912b9db0-5b5e-4cfa-8034-d99384fd3f7a,964,,"[90.0, 44.0]",16306,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,27,Barcelona,217,['3fb107ee-ebb8-493d-8a8b-4feac69ae3cb'],52,,,,,,,,,,,,,,,,,Getafe,216,00:17:52.071,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.1048,,,,,,,,,,,,a9985fd6-7cfa-453d-907d-ae6f18853a71,967,,"[103.0, 43.0]",16306,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,27,Barcelona,217,"['4debbb9a-3778-4cb8-9259-e4b09d26ecfa', '69740a07-ad22-4f82-8101-17bd03274d15', 'a54141a6-441d-4060-b897-72f3860a1ae3']",53,,,,,,,,,,,,,,,,,Getafe,216,00:17:53.672,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.761294,,,,,,,,,,,,3b401e34-2690-4a5a-8598-17b8a22f8a89,974,,"[93.0, 71.0]",16306,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dimitri Foulquier,4546.0,Right Midfield,27,Barcelona,217,"['1f9a5988-6417-407e-8502-b434dde3ee5f', '235b69cf-c3aa-49a7-b19c-1285fc688db4']",58,,,,,,,,,,,,,,,,,Getafe,216,00:17:58.406,Pressure,,2018/2019
,,,,,,,,,,,,,,,1.128189,,,,,,,,,,,,4b597dff-bef8-4502-9715-71da2a03975d,987,,"[63.0, 31.0]",16306,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nemanja Maksimović,6901.0,Right Defensive Midfield,27,Barcelona,217,"['67fcca20-a57d-49b1-b042-d66a23a08a7b', 'bb20c4ed-b924-4b76-9293-96de973dafb8']",9,,,,,,,,,,,,,,,,,Getafe,216,00:18:09.198,Pressure,,2018/2019
,,,,,,,,,,,,,,,2.551158,,,,,,,,,,,,cae232d7-e85a-4508-867e-9079e280f3fb,990,,"[39.0, 40.0]",16306,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,27,Barcelona,217,"['bb20c4ed-b924-4b76-9293-96de973dafb8', 'e708f3a9-a0ae-4cad-940a-b0f54806ca90']",13,,,,,,,,,,,,,,,,,Getafe,216,00:18:13.494,Pressure,,2018/2019
,,,,,,,,,,,,,,,0.69479,,,,,,,,,,,,67d614bc-e794-4cda-a7ab-0fe8637ada59,994,,"[23.0, 21.0]",16306,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mathías Olivera Miramontes,7104.0,Left Back,27,Barcelona,217,"['68e4ade2-5bc4-41a8-bf82-4bd25ec00dad', 'ddd04cce-425f-4100-842d-7448384eae1a']",18,,,,,,,,,,,,,,,,,Getafe,216,00:18:18.784,Pressure,,2018/2019
