ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e66bebc6-74d8-40b1-92bf-9623206ab366,66,,,"[46.9, 74.2]",3825627,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Ramírez Castillo,3508.0,Right Wing,3,Barcelona,217,['bcb8ef49-c525-4514-a2cf-b7300ee468f3'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.959,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e1b459-4a1d-435a-91a3-530edb17d135,71,,,"[7.3, 57.5]",3825627,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['f0ab325b-74e6-4ea4-823a-bf00d5d2edbe'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.446,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3089722-8113-4174-9b85-08a4f23d69c3,74,,,"[2.6, 42.7]",3825627,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,3,Barcelona,217,['75509a01-b578-4fce-b476-f2f144d59938'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.658,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8d220ce-ee89-42d4-a945-6e09eebaa1f7,77,,,"[12.7, 46.8]",3825627,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['998b74a4-86d6-4bc7-be0b-9b19ec9c5c56'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.763,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd63931-17aa-4b33-a6c7-88bf36e3505f,80,,,"[7.3, 67.7]",3825627,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['7239bfc2-3b97-4e61-9156-50ac51c2ba8f'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.169,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3763307-4f91-4888-b0d4-fa215b4f3447,83,,,"[63.2, 68.2]",3825627,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,3,Barcelona,217,['fb82487e-e626-4ac5-89c2-55fb922a1258'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.326,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a2de175-d78c-4e6b-bcf9-ea2f90f1dbf1,85,,,"[71.9, 68.6]",3825627,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Ramírez Castillo,3508.0,Right Wing,3,Barcelona,217,['d483105f-6502-4c94-a996-ea82bdea96e9'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.582,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8bb3843-674c-4142-b40f-b877fdc52d8f,90,,,"[36.2, 72.2]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['4774e086-4798-4492-9762-171c130a1033'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.163,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a458fd-0cc0-4b7c-9ae0-8dda7794effa,93,,,"[36.6, 76.3]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['df9c639a-b281-4a2a-bf70-a682625b3e36'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.914,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34cb6bf6-2465-4bf4-b123-56274a384eb9,95,,,"[50.3, 70.5]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['9c5d5f49-aba6-4ca5-962f-a1e817a37e12'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.539,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f92ce871-3353-446c-9a08-0c6fd1010050,97,,,"[56.5, 75.0]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sandro Ramírez Castillo,3508.0,Right Wing,4,Barcelona,217,['ab0d4192-66a6-4189-9c3a-798358768dbf'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.320,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10062036-1ff1-483b-9a33-91e9ed0406fd,100,,,"[61.9, 72.9]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['bbc40941-4229-4c39-96cc-d62e79178c13'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.664,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618f13d-6629-44c9-a7bc-226fb7a75417,102,,,"[79.4, 12.6]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,4,Barcelona,217,['30dc07b4-e540-40de-acbb-591253985f63'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:26.151,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3fb2d4-586f-4db6-bc53-fb494693d6ff,105,,,"[73.2, 14.1]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Ebert,9246.0,Center Attacking Midfield,4,Barcelona,217,['3f7804d1-9e3a-448d-8aee-cfcfcd2c8d72'],27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:27.522,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c59a52de-71dc-4ac3-8f9f-e8b6db93f420,108,,,"[21.0, 3.1]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['8a066413-ba32-432f-938e-76bd9f4dbcec'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.606,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9746cb-1cb2-4416-be9d-766c85e8b9f6,111,,,"[40.5, 2.9]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['88901f01-2137-43d7-84db-be6585708a15'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.753,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d273ec51-3d22-4158-9315-c03770cdf7d8,115,,,"[42.0, 13.0]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,4,Barcelona,217,"['07f3abb0-02f7-4fa0-b4b3-3266921757f8', '550e23e6-e13d-49cf-9c2c-1fec567af30f']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.551,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6525155b-9f19-4e3e-aafe-e4af98c562f4,122,,,"[73.9, 35.7]",3825627,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['efa6063d-f2b2-4b07-ab84-7977252e6c3c'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.686,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffcfee85-f2fd-4ab2-88e0-af25e4054835,134,,,"[39.4, 66.3]",3825627,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,6,Rayo Vallecano,360,"['69843eb4-0d5f-4dfa-9ac1-d9edee2a3ecb', '6f6f6670-1f83-4a54-93e7-14287c29ce23']",56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:56.579,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c04b777-ec61-4ed6-92fd-9795fda32b11,137,,,"[27.0, 57.3]",3825627,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,6,Rayo Vallecano,360,['1c7fe679-5ef9-48ed-8a8f-ab8c6f406f0d'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:58.254,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb20850f-fecb-43ee-91d8-c0b35325cd14,140,,,"[43.5, 77.0]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Right Back,6,Rayo Vallecano,360,['fdce2683-57ca-44f8-aecf-e52b0eee2d4a'],1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:01.425,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69032ef0-450c-40ea-88ae-fdfd353bc7fc,144,,,"[55.0, 71.2]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Ebert,9246.0,Center Attacking Midfield,6,Rayo Vallecano,360,['761b9379-303f-41a2-879c-cc329a2f4379'],3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:03.456,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280a6c7a-4010-4623-9b88-a49b0c11dbcc,148,,,"[49.5, 59.0]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,6,Rayo Vallecano,360,['c0d64748-fdd8-4197-bc22-1e4bcf5775f6'],5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:05.137,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76260c08-69a6-42c5-b827-6ea2b634c0c7,150,,,"[62.9, 19.4]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,['1d754e14-df18-4554-9dd9-e902b7be92db'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.262,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9210747e-f9de-4edf-82b2-8e360cf24820,153,,,"[70.6, 35.0]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,7,Barcelona,217,['191456b5-5685-4ac2-a3fe-53e7e6882467'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.846,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57da16ee-2c3e-4744-9099-ccebe7243f07,156,,,"[98.0, 21.3]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,['790dcddc-328d-42e7-8fe1-f4ed982ce833'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.806,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a2b9ebb-40c1-4403-a310-4057eb558a6e,158,,,"[2.2, 56.0]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,8,Rayo Vallecano,360,['67557202-41b9-44db-b589-b5ae7fb7b6f2'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:11.848,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d111d0c1-ca33-44b0-a824-0ee8ece87c43,160,,,"[27.0, 15.4]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,8,Rayo Vallecano,360,['0569cc2f-ef29-4eb1-9822-42b8391b06bc'],27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:27.096,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae3b7d1e-6aa9-41be-bf93-7d09ed0134eb,163,,,"[83.9, 6.4]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,8,Rayo Vallecano,360,['9938f9d6-5eed-42a3-ba11-37157396dfb0'],32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:32.713,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529531fb-82cb-4a70-9e00-380d5d269297,167,,,"[77.7, 15.8]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,9,Rayo Vallecano,360,"['8fb51286-258c-4916-b1fa-571a13dbd080', 'ce3c492c-f54b-4fcc-a38d-a33674ed6f43']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:42.619,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f36be65b-ca66-4c30-a035-1c5ec0cfa7c9,170,,,"[64.2, 36.5]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,9,Rayo Vallecano,360,['94dee64c-3253-466f-92ff-8b8977e5228d'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:44.857,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c21afa-0129-4742-85ca-edade50db743,173,,,"[77.5, 76.1]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alhassane Bangoura,23761.0,Right Wing,9,Rayo Vallecano,360,['59d5f8da-b062-48a1-b811-3b77d491275f'],48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:48.454,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbba472-58e1-47ba-a9a7-4b1c15c047d8,177,,,"[111.1, 49.6]",3825627,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,9,Rayo Vallecano,360,['c4a25456-da7a-4b11-80b8-47e3b16eb7ac'],54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:54.514,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18adde37-a2ac-4746-ab30-477d7559f919,181,,,"[109.6, 42.7]",3825627,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,10,Rayo Vallecano,360,['77ac49b2-c35d-4cd2-9e4a-c2e6438fdf0f'],30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:30.189,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcfaf645-5ea2-47e2-8175-1a3ddb363bd8,186,,,"[12.0, 12.3]",3825627,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['ab711b04-a19f-4282-8bf5-8698aa35258b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.105,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b70e9169-71e9-4659-8fb3-5488246702e9,190,,,"[14.6, 9.6]",3825627,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,"['6f9f30bc-63a2-49e9-8aa2-9105d39c9973', 'fe3d35ac-135e-4daa-9abc-7854e16cbfb9']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.769,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e7fc799-ffbc-4136-bada-f3d54ac85796,194,,,"[30.6, 17.9]",3825627,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Ramírez Castillo,3508.0,Right Wing,11,Barcelona,217,"['172f90df-dd02-4f50-9d7e-a8a0024b7bde', '9257cb33-97fb-4b81-b7d9-6cc24686da8c']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.176,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7073cc21-1848-4990-bcd3-72d0e4398d87,202,,,"[98.4, 62.2]",3825627,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,12,Rayo Vallecano,360,['4bc7823e-bcd7-4ec7-93eb-95588b14f5c7'],48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:48.556,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57bb0329-5f63-4709-8f86-9b45d63d719e,204,,,"[102.7, 27.8]",3825627,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,12,Rayo Vallecano,360,['66c96ad5-eee3-4c9f-a7d6-3886121d9dbd'],51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:51.117,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218cacb5-baa2-42a6-ad0d-b37255a67cb9,208,,,"[96.7, 19.8]",3825627,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,12,Rayo Vallecano,360,['1f340ea3-b7d0-4127-b3ab-966338ffb43d'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:53.474,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5fa6c92-c816-4ff0-ba83-9e4383a3fcf8,227,,,"[104.0, 8.1]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,12,Rayo Vallecano,360,['b2346fbe-c97f-422b-b6e3-291bc97e1c1d'],4,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:04.372,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379db471-5779-418c-99d7-548514c4a2cf,230,,,"[69.8, 7.7]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,13,Rayo Vallecano,360,['3d5c2614-180b-44be-a307-e1fe5566dd2c'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:21.934,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aacfd3f3-4d73-4625-9da2-8ebb55ae8de7,233,,,"[54.8, 24.6]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,13,Rayo Vallecano,360,['fb08cdf5-5ce6-48cc-8761-0c778b6afc82'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:24.298,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76e54183-5b8a-4039-9668-0fddb1d14a25,236,,,"[89.9, 76.5]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alhassane Bangoura,23761.0,Right Wing,13,Rayo Vallecano,360,['fb572bcf-7933-48b0-8eba-3cdfb99e3ddc'],29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:29.322,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77208318-5045-4c68-b5a2-f5bc9e46ea7d,240,,,"[27.4, 6.6]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,['b11efb8c-f983-4ec4-8809-65dc65324cfa'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.537,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a63d3e0f-d439-4d08-a75c-c6e0f99d6912,243,,,"[20.4, 46.6]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['e2044928-3d67-47a7-9fe1-14e6cf491dee'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.289,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb3ff386-704e-4ba2-b705-53d446b44538,246,,,"[35.6, 61.3]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,['bb01e58b-4b05-436f-aa32-54a1fc188e3c'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.627,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92abe43e-bdcc-44b8-8cc5-b17c77fc0624,249,,,"[57.8, 45.1]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,['6f3c2efc-0117-4648-8272-8a5d3fc73046'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.888,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9c2ce3-8cc3-47ce-b5cc-f1b9443f2b62,252,,,"[55.7, 56.2]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,14,Barcelona,217,['38ca1b4a-9271-40a5-82b5-efb86f4dd970'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.720,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a758022-38a9-40b5-8012-2a8bc86a877b,255,,,"[91.4, 23.7]",3825627,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,14,Barcelona,217,['7be7305a-7bd6-4205-bbf5-c10ef9af0398'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.670,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059c5a6-e0cc-4057-856f-e3bd9ce6bcb1,260,,,"[115.1, 26.7]",3825627,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sandro Ramírez Castillo,3508.0,Right Wing,15,Barcelona,217,['a919cc61-3fd2-4572-b1ea-276946c23e0a'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.771,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900142a2-4b4e-4431-b158-d7927293e9bc,272,,,"[14.8, 12.1]",3825627,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,['402d6ab4-3664-4029-9a86-ee5ef097662b'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.542,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ebc16d5-2efa-4359-95d9-8b2056dc9076,275,,,"[22.7, 3.4]",3825627,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sandro Ramírez Castillo,3508.0,Right Wing,16,Barcelona,217,['f0deb6d9-241b-4e1b-af85-8a1b448b8de8'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.703,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b5a4f1-96e3-41e3-be6f-e05fbb91414b,278,,,"[24.7, 13.0]",3825627,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Left Center Midfield,16,Barcelona,217,['b6c76325-7b79-4c62-851a-2402d31ede44'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.420,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840d524b-71ca-4fd6-bc9a-3420ce8c6c16,281,,,"[33.6, 2.5]",3825627,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sandro Ramírez Castillo,3508.0,Right Wing,16,Barcelona,217,['ac8d287a-2cf0-4c8f-8a1f-87a5a4a75e47'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.828,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3438bdf5-26cd-4ccb-a9ab-2305a76344ed,284,,,"[22.3, 16.6]",3825627,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,['8654bcfa-7270-43f9-97ed-2dd2856e5d01'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:07.470,Ball Receipt*,,2015/2016
