50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d219a27a-b41c-4644-9a2e-a9ed71b7f818,2602,,,"[90.0, 63.5]",70275,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,118,Barcelona,217,['6578b701-b729-43da-9679-ae1d7a0bd4a7'],51,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.724,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4cf130f-34a1-42c5-9d2b-c61a4a0d479b,2605,,,"[79.3, 72.6]",70275,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['5621e57c-535c-4b2b-90e6-10d0b2796851'],53,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.184,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84fca0c6-907c-4ca8-9494-eb7556461a43,2609,,,"[69.9, 52.2]",70275,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,"['7e897137-fefa-4bd2-a259-604fd77f36c3', 'b2b41898-89fc-46ae-b9a8-78f73d632afd']",56,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.040,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbd60a4-74f7-4b79-a743-b854c622abff,2611,,,"[58.4, 59.6]",70275,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,118,Barcelona,217,['f9b258d4-5925-41f8-9cab-144d4d0d0ff1'],57,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.387,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b52962b4-22a6-4113-aff3-63533dbfaa0c,2613,,,"[57.5, 38.2]",70275,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,118,Barcelona,217,['1ad1a455-2dd4-4cf2-850f-a253ba5e2abd'],58,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.704,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c4124e-426d-45cb-9d5f-a17d72ad837a,2615,,,"[71.7, 50.6]",70275,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['97218ee4-ddf2-489c-9f91-6b3a8064f621'],59,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.979,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94c075d-b289-4fba-bedc-d750c24f5777,2617,,,"[77.8, 53.9]",70275,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,118,Barcelona,217,['b79d8167-64f9-4c40-aa3e-9259582b4605'],0,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.514,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847059ae-f3dd-4057-9038-1e880c6cedd5,2622,,,"[89.5, 59.3]",70275,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,"['334d5df4-f315-4e7c-9fde-d17256c88a1f', '5d440baf-f4f1-4cf6-85a7-84083c3630be', 'df211bdd-6333-4473-8d3c-9e51032c35df']",3,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.538,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90affd92-3cd0-452c-ae6e-56eceedf8f13,2637,,,"[118.5, 69.8]",70275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,120,Barcelona,217,"['cbcd253a-e7cf-4f25-af0e-40207b71da28', 'fe8d028d-4880-41e1-b48d-dc2e133c44c5']",33,,,,,,,,,,,,,,,,Barcelona,217,00:15:33.365,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf6d140-5367-4b68-9513-613c2206c363,2647,,,"[82.6, 58.5]",70275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,120,Barcelona,217,['26888c73-6f03-46b0-b116-6c72aabdac84'],42,,,,,,,,,,,,,,,,Barcelona,217,00:15:42.898,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e49e600f-b2df-4d8f-be15-8f137139651b,2650,,,"[90.4, 75.7]",70275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,120,Barcelona,217,['25a10a18-f59b-4eff-a251-1e831df81902'],45,,,,,,,,,,,,,,,,Barcelona,217,00:15:45.962,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08cacea1-a4f2-4ab9-b9f7-638ed60680b1,2662,,,"[37.5, 43.0]",70275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,123,Barcelona,217,['af3bfe83-bf01-4df9-9f6e-e6eb0552ed34'],40,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.453,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eb1bdb8-89ed-4395-95b3-6bcc114c6fbd,2665,,,"[48.6, 53.9]",70275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,['aa0f817f-d865-4a16-a7f0-87b080966b74'],42,,,,,,,,,,,,,,,,Barcelona,217,00:16:42.223,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29848a29-0917-42f3-bdf7-5e7cc2c96dcf,2668,,,"[69.1, 76.1]",70275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,['5358e946-0a1f-4ae0-85de-e5bd151e9b1f'],46,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.351,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ac632c5-2347-4ab8-b3ed-201c01bb8a44,2671,,,"[55.8, 70.2]",70275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,['42880665-a65f-4619-9502-1983f6bc7e50'],48,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.381,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11558a18-4632-44a2-bf6d-9823ba0d39f9,2674,,,"[42.9, 65.0]",70275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,123,Barcelona,217,['68b4bd1e-6cfc-4ca7-947d-3c1216758250'],49,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.585,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01f3525f-992d-4bed-ac0a-72a95816cc26,2677,,,"[43.1, 31.0]",70275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,123,Barcelona,217,['4580fc9d-79a9-4255-be4f-1b80a00609b4'],52,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.713,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe7e0f5c-f2ee-4030-99e4-fb9fd056519c,2680,,,"[66.7, 45.4]",70275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,123,Barcelona,217,['f6c6960c-4621-49ba-a931-d5cbfc370fc5'],55,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.495,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56791f1a-d6c7-484b-848a-be097d0b72aa,2685,,,"[53.5, 51.5]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Botía Rabasco,26638.0,Right Center Back,124,Sevilla,213,"['190d9598-acb2-4a0e-8a8f-09b583ab3027', '6ad36e8b-4f23-4b7c-a8ca-819b5ebd3143']",18,,,,,,,,,,,,,,,,Sevilla,213,00:17:18.313,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d879000-4465-4baf-bec0-f807a040b8f8,2689,,,"[41.0, 13.4]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,['f73ee0b4-0e56-45fd-87ea-ca7dca3084fb'],31,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.278,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e5ceb7-18bc-472c-8354-afee253123df,2693,,,"[46.6, 4.3]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,"['937a6a92-634c-47e8-b74b-de5f218fc8b2', 'aca0d577-8724-4f27-8e8e-19981f8de9b7']",32,,,,,,,,,,,,,,,,Barcelona,217,00:17:32.095,Ball Receipt*,True,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffcc98b0-7f67-45a1-a309-09ee540fba62,2698,,,"[76.0, 4.7]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,126,Barcelona,217,['8c4d12cc-c3f0-4e41-9aa5-bc18d5df91d5'],51,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.837,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33784f79-cc3d-4010-8e6b-b7185ebcde14,2700,,,"[51.1, 75.2]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,127,Sevilla,213,['cc1fe653-2148-49b2-9b05-eec6a4818c88'],52,,,,,,,,,,,,,,,,Sevilla,213,00:17:52.316,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc2c5b05-4183-4167-8389-1c489eacec39,2703,,,"[62.2, 70.6]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,127,Sevilla,213,['9109f13d-73f0-4430-8b12-ef58d76a35c1'],54,,,,,,,,,,,,,,,,Sevilla,213,00:17:54.659,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb6016ce-00c7-4010-9e9a-3325f24a54ed,2707,,,"[65.2, 76.5]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Sandro Mendonça Dos Santos,27119.0,Right Back,127,Sevilla,213,"['0ec0e77b-27a7-4599-a27a-a953df8f1b3a', '530aa2ae-02db-4617-a263-2ab739ba900a']",55,,,,,,,,,,,,,,,,Sevilla,213,00:17:55.612,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02415ba3-b4fa-4858-94d9-275ae24ecd0a,2710,,,"[83.9, 62.6]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,127,Sevilla,213,['cac3500f-f466-40cd-92be-d66bec4b1419'],58,,,,,,,,,,,,,,,,Sevilla,213,00:17:58.981,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7de7d4ff-01e3-47af-96b8-405e6754c99e,2713,,,"[83.9, 55.2]",70275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,127,Sevilla,213,['1f229136-bfc4-4bfa-a4e2-5904241c411e'],59,,,,,,,,,,,,,,,,Sevilla,213,00:17:59.506,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5c75ec5-138a-4a58-94c2-210f71477ae6,2716,,,"[117.5, 55.0]",70275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,127,Sevilla,213,['d1fbda17-00d7-4e51-ac2f-a43266144dc7'],3,,,,,,,,,,,,,,,,Sevilla,213,00:18:03.303,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6672d9df-57ec-4509-84bd-285b2c9cbd13,2724,,,"[112.5, 53.4]",70275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alberto Botía Rabasco,26638.0,Right Center Back,128,Sevilla,213,['6895041e-8a81-4acf-be05-f22f2e5af84b'],42,,,,,,,,,,,,,,,,Sevilla,213,00:18:42.557,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1dd621-cd0a-4f55-b95f-ab82a6e85bcd,2726,,,"[40.3, 53.9]",70275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,129,Barcelona,217,['86d40f1f-bc32-4983-9e38-714d1e119b70'],59,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.775,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e3d6fe-55e0-477e-81a6-6e26f5a8711e,2728,,,"[70.6, 76.1]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,129,Barcelona,217,['52eff00a-5f30-4d63-a098-b02c7bcf6faf'],2,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.726,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9735a67e-88f7-4431-ad4c-56bf361bb57c,2734,,,"[80.8, 69.1]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,130,Barcelona,217,['0cbdeef4-84e4-43cf-9768-f57514a814c9'],12,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.033,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e05188-bd11-4f20-86cb-598b81955052,2738,,,"[74.1, 74.4]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,['408e6299-b896-442d-8b0f-a43443cfb220'],13,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.799,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232ecf0-a013-4e17-9383-20580aeb0a2d,2740,,,"[66.0, 55.2]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,130,Barcelona,217,['d2f80951-aacd-4ae6-bbbe-fe981f7c1bc8'],14,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.815,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ff4a901-1a25-4135-a8a1-e4c4cc353ddf,2743,,,"[66.4, 10.8]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,130,Barcelona,217,['fb41aa32-27bf-4660-8c1c-a81664a1b150'],18,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.852,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0130d88-74c1-4fda-92c9-f6627e868abe,2746,,,"[66.2, 26.9]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,130,Barcelona,217,['975fac16-569d-4849-93f7-07b89ceb5ef5'],21,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.044,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28b4da25-9b1b-4378-8d49-592ca82cef1e,2749,,,"[64.3, 40.8]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,130,Barcelona,217,['4e55e21a-1f70-4c9d-8066-f356d3beefe7'],22,,,,,,,,,,,,,,,,Barcelona,217,00:19:22.832,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a250bc4-eeaf-44d5-821d-de2b81311d4f,2752,,,"[53.6, 34.7]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,130,Barcelona,217,['25644d0b-b76c-488a-a03b-5a87c8d058e3'],24,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.474,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04caf228-c3f2-4dc5-b164-8cede934e810,2755,,,"[61.9, 25.2]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,130,Barcelona,217,['5e147d09-6b7c-44de-be6d-283d6a67d4ab'],27,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.449,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf458f1-eafe-4065-91cb-7d733f1fc5c2,2758,,,"[56.6, 59.8]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,130,Barcelona,217,['cf1d218b-e89d-47da-91b4-5a17c51b71e8'],31,,,,,,,,,,,,,,,,Barcelona,217,00:19:31.851,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9dccd7d-cb10-49f8-8614-0b916d380321,2761,,,"[69.1, 53.0]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,['70a11424-adbe-4c28-abe8-2805aeaab548'],33,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.723,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0e7a3a-6a29-4ce9-b860-fa36b01bc627,2765,,,"[77.5, 44.3]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,130,Barcelona,217,['b10cb6f4-1a01-4121-85ea-3d44bff1b6cb'],35,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.671,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cffab28f-d78e-4098-aea8-d95850d27568,2770,,,"[55.6, 42.3]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,131,Sevilla,213,"['8fdfa42f-eff2-4f8d-b36b-0bfb4ab1e827', 'ff434dbd-4497-43b0-9bac-80ab76f4ad88']",37,,,,,,,,,,,,,,,,Sevilla,213,00:19:37.163,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bd207c5-1538-482b-ac8b-83812af59f7e,2775,,,"[33.7, 48.9]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Botía Rabasco,26638.0,Right Center Back,131,Sevilla,213,"['7af228e9-0f08-4ac3-869b-c441ba9e1cbe', '7b29c2c9-235a-4ea3-9fd1-7d4e42a518da']",41,,,,,,,,,,,,,,,,Sevilla,213,00:19:41.459,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931701e2-d41f-433f-93e2-f315c3a66ff8,2787,,,"[45.0, 46.3]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,131,Sevilla,213,['bb0f1644-9b87-4cb4-b9a8-53d65205560f'],51,,,,,,,,,,,,,,,,Sevilla,213,00:19:51.997,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da49358f-2e65-455f-9d75-a75ca7af4c4d,2790,,,"[49.1, 69.3]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,131,Sevilla,213,['a5b4d2d4-5803-4f25-90ac-4fbe9f854b84'],53,,,,,,,,,,,,,,,,Sevilla,213,00:19:53.129,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26401dd3-8b6c-429d-a994-65e0bce28fa7,2794,,,"[63.7, 51.0]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,131,Sevilla,213,['cf72ef66-902b-4d59-9ed5-e069f3994dde'],56,,,,,,,,,,,,,,,,Sevilla,213,00:19:56.702,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a68e401-665f-416c-b1df-4eb178027268,2797,,,"[76.1, 55.0]",70275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,131,Sevilla,213,['791ce431-3c13-4a70-859d-65f852af7490'],58,,,,,,,,,,,,,,,,Sevilla,213,00:19:58.025,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e5ebde-7f86-4c58-99bd-0200f0e7d9e6,2802,,,"[105.5, 51.7]",70275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,131,Sevilla,213,"['72c353d8-6494-4686-ac23-bee0ae73dd1b', 'a4cbd190-34e9-46ff-a29e-05cc4fe5425c']",1,,,,,,,,,,,,,,,,Sevilla,213,00:20:01.928,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b931fab-8e5d-42a6-a8a6-5521d4cadad7,2808,,,"[26.2, 27.1]",70275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,132,Barcelona,217,['794cd95f-a36b-4ae0-a801-1316dcc20973'],6,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.968,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95261d0-fc8c-4ced-80ea-7edb974b5745,2810,,,"[47.3, 9.5]",70275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,132,Barcelona,217,['4d2ef9b8-2f9b-4fd1-9d39-1f7cae2479e0'],9,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.419,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f487d18b-ac36-4642-b526-300d91b572cb,2816,,,"[66.0, 12.3]",70275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,133,Barcelona,217,['8136c83e-adea-487c-ba33-5815fb90cbf0'],27,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.318,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11a7007-f39c-496a-949d-c1d60c5a2d6d,2818,,,"[66.9, 13.6]",70275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,133,Barcelona,217,['879000fe-dd69-41d1-955c-b86734adf2bd'],27,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.765,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252095c-c899-49f2-8abf-e6f7bdff1b5e,2820,,,"[59.0, 39.7]",70275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,133,Barcelona,217,['20ffc793-b6ba-4123-acdc-d3b6a1f636ea'],30,,,,,,,,,,,,,,,,Barcelona,217,00:20:30.575,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5242af4-592e-4407-89f5-589b272b652f,2823,,,"[87.6, 40.6]",70275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,133,Barcelona,217,['dcc92233-d357-42ac-b8c6-d71f4fff9030'],35,,,,,,,,,,,,,,,,Barcelona,217,00:20:35.651,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf821912-c1a8-4956-9e14-9704bb3d4a6d,2835,,,"[115.9, 68.3]",70275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,134,Barcelona,217,"['461e7133-df7d-4409-a7df-e1f696e12a94', '973cd3ad-8468-44bf-b29e-6892376aeb70']",34,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.796,Ball Receipt*,True,2012/2013
