50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.2929,,,,,,,,,,,,16171700-55df-4525-9e45-dca6387845e1,2641,,"[97.1, 32.6]",69229,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,171,Barcelona,217,"['b3d99242-aa3f-47ac-8122-446e5f5bef59', 'e37d89ba-088a-417c-bcbf-8e42aafd5cde']",58,,Left Foot,"[102.2, 34.9]",True,"[{'location': [118.5, 39.7], 'player': {'id': 26658, 'name': 'Óscar Alfredo Ustari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 27.3], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 31.1], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 35.4], 'player': {'id': 24614, 'name': 'Rafael López Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.4, 38.0], 'player': {'id': 20321, 'name': 'Fabio Celestini'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 27.4], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 16.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e0f7a563-ec31-4640-bce1-f04da765938c,,Blocked,0.045550738,Half Volley,Open Play,,,,,,Barcelona,217,00:24:58.663,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.8246,,,,,,,,,,,,2b107276-591d-4b45-995c-7b9a34be0a9e,2801,,"[94.4, 33.9]",69229,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel del Moral Fernández,24507.0,Left Wing,178,Barcelona,217,['83a8f1b3-4bb0-4d96-903b-aa7c66862be7'],36,,Right Foot,"[118.7, 37.3, 0.3]",,"[{'location': [118.8, 37.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 67.8], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.7, 45.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 46.5], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.3, 59.0], 'player': {'id': 26425, 'name': 'Juan Ángel Albín Leites'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.0, 46.6], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.5, 40.1], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 32.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Saved,0.03775368,Normal,Open Play,,,,,,Getafe,216,00:27:36.143,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.9347,,,,,,,,,,,,4beb64c4-22fe-4b85-930c-d877fa707ced,2892,,"[112.6, 23.2]",69229,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Ángel Albín Leites,26425.0,Right Wing,191,Getafe,216,"['69ca0d41-aec2-48dd-bddd-dcff065d4692', 'db47a550-4974-4129-bdfe-6d828af1215a']",19,,Left Foot,"[120.0, 33.9, 3.9]",,"[{'location': [119.5, 35.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 30.5], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 34.4], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.8, 56.5], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.6, 42.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 38.0], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 24.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 31.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 39.9], 'player': {'id': 24507, 'name': 'Manuel del Moral Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a6285441-cc4b-4a9b-ae5b-e36f7dbc62d3,True,Off T,0.012765893,Normal,Open Play,,,,,,Getafe,216,00:30:19.766,Shot,True,2009/2010
,,,,,,,,,,,,,,,,0.6554,,,,,,,,,,,,54c79896-cb94-4c1e-be83-3e5ce3889c7e,2943,,"[105.9, 45.4]",69229,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,194,Barcelona,217,['f3b08937-70ee-4021-8cfc-92cc2214e528'],32,,Left Foot,"[117.7, 40.1, 0.2]",True,"[{'location': [104.4, 41.1], 'player': {'id': 20321, 'name': 'Fabio Celestini'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 21.9], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.6, 26.1], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 31.5], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 39.9], 'player': {'id': 26658, 'name': 'Óscar Alfredo Ustari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 36.8], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.9, 35.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 36.1], 'player': {'id': 24614, 'name': 'Rafael López Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 46.4], 'player': {'id': 26436, 'name': 'José Manuel Jiménez Ortiz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",5ef9fd6a-3ac9-4a65-af32-736fd484731f,,Saved,0.15226868,Normal,Open Play,,,,,,Barcelona,217,00:31:32.871,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.5171,,,,,,,,,,,,8c26119a-68e7-4a06-9b5d-621693193e7c,3046,,"[113.3, 42.8]",69229,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,203,Barcelona,217,['59b88aa2-1009-4ead-b06f-83234624bd86'],12,,Head,"[120.0, 41.2, 2.4]",,"[{'location': [119.3, 38.7], 'player': {'id': 26658, 'name': 'Óscar Alfredo Ustari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 22.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.4, 27.5], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.2, 34.5], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.2, 31.0], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 41.2], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",01bdb94c-c3aa-4084-b421-5cba93aaf663,,Goal,0.44038737,Normal,Open Play,,,,,,Barcelona,217,00:34:12.709,Shot,,2009/2010
,,,,,,,,,,,,,,,,1.1635,,,,,,,,,,,,97516a8e-f6dc-472d-836d-fb3121d26556,3066,,"[86.7, 52.3]",69229,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Manuel del Moral Fernández,24507.0,Left Wing,204,Getafe,216,['74662c64-285b-463c-8554-e119fd7b2aea'],19,,Right Foot,"[120.0, 46.5, 0.0]",,"[{'location': [116.5, 40.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 32.6], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.3, 37.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.5, 46.3], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 45.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.8, 51.4], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.4, 56.6], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.8, 60.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.0, 31.0], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.6, 48.7], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.9, 46.2], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [92.5, 42.0], 'player': {'id': 26425, 'name': 'Juan Ángel Albín Leites'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.3, 69.0], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.7, 46.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",673d8b66-5483-4d06-ae6a-f91b489744ec,,Off T,0.006750055,Normal,Open Play,,,,,,Getafe,216,00:35:19.579,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.781088,,,,,,,,,,,,c5d2a2bd-6e03-47e6-bcbe-be33cee63a47,3246,,"[97.7, 59.8]",69229,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,213,Barcelona,217,['9c0fd19e-247d-4dc6-a189-c0627256591c'],41,,Left Foot,"[117.8, 42.0, 1.3]",,"[{'location': [102.0, 64.4], 'player': {'id': 26436, 'name': 'José Manuel Jiménez Ortiz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.4, 58.8], 'player': {'id': 24614, 'name': 'Rafael López Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.6, 53.7], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 46.3], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 39.2], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 31.0], 'player': {'id': 26657, 'name': 'Pedro Ríos Maestre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.5, 66.0], 'player': {'id': 24507, 'name': 'Manuel del Moral Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.1, 60.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.9, 30.4], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 21.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.8, 40.4], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.3, 42.0], 'player': {'id': 26658, 'name': 'Óscar Alfredo Ustari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",804316b7-6cc8-4216-84c7-38dc308889f5,,Saved,0.009960766,Normal,Open Play,,,,,,Barcelona,217,00:39:41.906,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.453971,,,,,,,,,,,,a9a28970-162f-4360-ab9a-3dee2c49447b,3304,,"[111.1, 51.7]",69229,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,216,Barcelona,217,['e1972b17-3159-429b-9f1c-93d1570ec11f'],53,,Right Foot,"[117.8, 43.9, 0.2]",True,"[{'location': [108.5, 27.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.1, 44.0], 'player': {'id': 26658, 'name': 'Óscar Alfredo Ustari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 44.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 38.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.6, 22.4], 'player': {'id': 26657, 'name': 'Pedro Ríos Maestre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.6, 36.6], 'player': {'id': 20321, 'name': 'Fabio Celestini'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 39.4], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 29.9], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 35.3], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 40.5], 'player': {'id': 24614, 'name': 'Rafael López Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 51.0], 'player': {'id': 26436, 'name': 'José Manuel Jiménez Ortiz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Saved,0.109320514,Normal,Open Play,,,,,,Barcelona,217,00:40:53.163,Shot,,2009/2010
,,,,,,,,,,,,,,,,1.433766,,,,,,,,,,,,82db7558-7a4f-42a9-a7c7-090ebd94e4b7,3453,,"[99.2, 27.7]",69229,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,228,Barcelona,217,['c92af122-2de8-4c6d-bbef-656d151e86eb'],55,,Left Foot,"[120.0, 48.6, 0.1]",,"[{'location': [94.5, 37.6], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.5, 29.2], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 32.1], 'player': {'id': 24614, 'name': 'Rafael López Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.5, 28.1], 'player': {'id': 25994, 'name': 'David Cortés Caballero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.4, 37.4], 'player': {'id': 26658, 'name': 'Óscar Alfredo Ustari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",356b7676-1790-46a4-b4a7-41a26b000f84,,Off T,0.06482521,Normal,Open Play,,,,,,Barcelona,217,00:44:55.439,Shot,,2009/2010
,,,,,,,,,,,,,,,,1.887839,,,,,,,,,,,,2851487a-0626-4c40-b084-adc9b95bbfaa,3543,,"[111.0, 53.2]",69229,91,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,232,Getafe,216,['dbe16e5c-e9fa-4dca-8d33-3fcb603041f5'],33,,Right Foot,"[120.0, 59.7]",True,"[{'location': [119.6, 42.1], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 51.1], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 30.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.4, 59.1], 'player': {'id': 26657, 'name': 'Pedro Ríos Maestre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",da0984ce-3a64-4842-97c1-bdaadedfd9fb,,Wayward,0.0644348,Volley,Open Play,,,,,,Getafe,216,00:46:33.019,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.7, 37.1]",,Set,,Shot Faced,c909fd3d-7091-443b-bae5-8a9e031bd705,188,,"[0.7, 37.1]",69229,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Getafe,216,['690a578a-96ec-471f-aac1-eea710074bc5'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.575,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,Right Foot,,Clear,,,Keeper Sweeper,98ea5007-aa1d-4219-a942-cfb92fdf0b4a,273,,"[26.8, 53.7]",69229,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.198,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[22.2, 42.7]",,Moving,,Shot Faced,b788591c-6db6-4d51-b040-d86b64283868,277,,"[22.2, 42.7]",69229,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['f73ddda6-0212-4e11-b08e-882a4a7b19a0'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.078,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.0, 40.1]",,Set,,Shot Faced,50afc171-2d60-4b8d-9ea1-d949939198ef,456,,"[1.0, 40.1]",69229,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,21,Getafe,216,['1879367d-b67b-47b6-9552-9c5a74d2eff7'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.431,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.0, 40.3]",,Set,,Shot Faced,ce112ed1-3199-4c9b-ac7c-08384ea40f54,651,,"[1.0, 40.3]",69229,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,34,Getafe,216,['c7ec7e8a-17a5-4441-b475-f62f7ecdd33a'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.319,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,fe8440e9-076b-4ac3-80ee-78881ede8f22,661,,"[0.8, 41.7]",69229,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,35,Barcelona,217,['411ba6ed-cc5f-4a89-a0ee-5d96181fcb68'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.791,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.8, 39.9]",,Set,,Shot Faced,0f52ed24-db00-498a-a5de-32839282c6c1,743,,"[1.8, 39.9]",69229,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,55,Getafe,216,['c17fa26e-91f6-4935-a385-9b808f508deb'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:18:13.335,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.2, 37.6]",,Set,,Shot Faced,dd5feab3-b2ed-480b-99b1-d9753360690b,973,,"[1.2, 37.6]",69229,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Óscar Alfredo Ustari,26658.0,Goalkeeper,72,Barcelona,217,['24bf2fee-3207-459d-a04f-bdde52a63a12'],51,,,,,,,,,,,,,,,,,Getafe,216,00:24:51.850,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.3, 36.5]",,Set,,Shot Faced,28b8ffcf-2d61-4e4a-bffd-3640ef3f5754,1024,,"[2.3, 36.5]",69229,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,76,Getafe,216,['347ce52f-9139-40bf-a6a1-5ac0c6d85981'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.718,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.6, 40.0]",,Set,,Shot Faced,c513280a-8e4a-4cc3-9b25-832227f182a5,1032,,"[0.6, 40.0]",69229,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Víctor Valdés Arribas,20176.0,Goalkeeper,77,Getafe,216,['18d4555a-b55d-4938-8c94-244a51fece52'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.306,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[5.4, 41.7]",,Set,,Shot Faced,630007e7-fff9-46f4-b281-73e4931cb469,1077,,"[5.4, 41.7]",69229,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Alfredo Ustari,26658.0,Goalkeeper,79,Barcelona,217,['d0024567-54ad-472b-a3fc-9a58db448b9c'],0,,,,,,,,,,,,,,,,,Getafe,216,00:28:00.466,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.1, 38.8]",,Set,,Shot Faced,22848e56-538c-4a0b-9f09-91de3acd11e2,1148,,"[2.1, 38.8]",69229,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,82,Getafe,216,['37c92828-9065-4a01-9340-7d06c661731c'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:29:35.562,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.1, 41.6]",,Set,,Shot Faced,feb1df47-98e2-41c0-91b3-232dfeb88cf0,1453,,"[1.1, 41.6]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,94,Getafe,216,['2196d7f5-a981-48f4-97d2-a56d5ddbb3dd'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.162,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Diving,Shot Saved,5a4a06d7-e6c2-4d0e-9493-b59936310966,1479,,"[1.7, 38.6]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Alfredo Ustari,26658.0,Goalkeeper,96,Barcelona,217,['4c261342-c804-49db-b536-21577ba6734f'],16,,,,,,,,,,,,,,,,,Getafe,216,00:38:16.993,Goal Keeper,,2009/2010
