bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[93.1, 5.3]",,,,,,,,,,,1.082761,,,,,,,,,,,,,,,fd0bfe46-095a-4d8f-8614-ca491c7d8dd6,3300,,,"[93.1, 5.3]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,191,Barcelona,217,"['2b37bae4-a07d-4c1b-83e1-a82a95eae1ae', '982983ac-0ac8-473d-93af-6798e10189cc']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.440,Carry,,2020/2021
,,,,"[92.9, 30.7]",,,,,,,,,,,2.569444,,,,,,,,,,,,,,,a5d30daf-43f0-419e-ac95-9ea95fb74cd4,3303,,,"[95.5, 33.7]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,191,Barcelona,217,"['15bcb5b0-b92d-46a9-964d-33cceb0a6465', 'db068326-89ff-4837-b750-c776c6846c52', 'ead3f148-fcb2-4d62-8ea6-e9f206a4dcf8']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.269,Carry,True,2020/2021
,,,,"[88.6, 24.2]",,,,,,,,,,,0.699502,,,,,,,,,,,,,,,945344ac-4db0-4ae0-9072-771c9a8d6551,3307,,,"[88.6, 24.0]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,191,Barcelona,217,"['35e815bb-df39-4e2d-9f1b-dc41e48f465a', '6923f57f-b8aa-440c-97c9-460df89077df']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.469,Carry,,2020/2021
,,,,"[105.0, 12.2]",,,,,,,,,,,2.007748,,,,,,,,,,,,,,,d2e1e5cc-d666-4c0d-808d-c688783135fe,3310,,,"[103.9, 8.1]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro González López,30486.0,Left Center Midfield,191,Barcelona,217,"['bdb87a1d-2088-4865-8938-28dc4c7eb48b', 'c1df4f77-90ed-49ee-81c0-9eb7fdb6ea63']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.462,Carry,,2020/2021
,,,,"[93.1, 22.4]",,,,,,,,,,,2.411011,,,,,,,,,,,,,,,f6ad1880-84c0-4149-aa72-0236c585d2eb,3313,,,"[91.9, 20.3]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,191,Barcelona,217,"['4bb9ecb3-8a4b-42c0-99da-87ed4a551cf6', 'cd1eb227-0c6d-42ba-b962-2d43df12f8f4']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:28.693,Carry,,2020/2021
,,,,"[41.9, 18.4]",,,,,,,,,,,2.198596,,,,,,,,,,,,,,,8a1ff4b8-4aed-4745-a086-6d8727af3ac7,3325,,,"[41.9, 5.3]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,192,Atlético Madrid,212,"['002a7a8f-9a9b-4505-b592-61b15ab6e276', '6fe0dc17-6e8c-48b3-a2e9-71c51286c977', 'add1d013-0bf1-4f7b-a7fa-15849ebe3b2a']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.782,Carry,True,2020/2021
,,,,"[104.8, 63.7]",,,,,,,,,,,0.296587,,,,,,,,,,,,,,,e8867c15-9d8e-48ac-b141-16599bd135c6,3332,,,"[106.9, 65.1]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,193,Atlético Madrid,212,"['8e9ddc03-acb6-4a38-ad3b-9694e8b79e22', 'a223824f-f0ad-4394-8f10-1f79f1f7a68a']",55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:55.548,Carry,,2020/2021
,,,,"[95.5, 63.7]",,,,,,,,,,,0.336316,,,,,,,,,,,,,,,a23e52a3-f9a4-440c-83b3-019e38818ed7,3335,,,"[94.4, 66.0]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Left Wing,193,Atlético Madrid,212,"['cbe2d465-a1a1-40dc-8f74-4ea17e36a7e4', 'cd8f8932-054f-4e3f-afb2-31127e1992a1']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:56.780,Carry,,2020/2021
,,,,"[89.5, 43.8]",,,,,,,,,,,2.379113,,,,,,,,,,,,,,,570283de-4105-4aa8-a0e2-2ff2cb2ab0eb,3338,,,"[89.2, 52.6]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoffrey Kondogbia,6589.0,Right Wing,193,Atlético Madrid,212,"['7eade12c-8753-43fe-9263-0251e66c9397', 'c61f5945-f027-49ed-a9bb-b8be1728a410']",58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:58.238,Carry,,2020/2021
,,,,"[74.4, 18.2]",,,,,,,,,,,0.333222,,,,,,,,,,,,,,,03e03098-24e1-4712-93dc-fe698a235c09,3341,,,"[78.9, 24.2]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Hermoso Canseco,6790.0,Left Center Back,193,Atlético Madrid,212,"['0fa0ae73-e355-4e90-be1e-c8d1f9633c77', '50b69dff-270f-4349-9a3c-356415d0609e']",2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:02.725,Carry,,2020/2021
,,,,"[104.5, 3.8]",,,,,,,,,,,3.979641,,,,,,,,,,,,,,,0454e778-a335-41a3-9993-c5287ff7c88e,3344,,,"[93.2, 4.0]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing Back,193,Atlético Madrid,212,"['624df989-6b70-4e2d-950e-2a434f5cdcda', 'ad8f8ca4-93d2-4517-98e3-07f63a295b45']",4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:04.526,Carry,,2020/2021
,,,,"[73.5, 29.4]",,,,,,,,,,,0.37705,,,,,,,,,,,,,,,591df5ca-0826-4676-ba52-50e8beb4c106,3349,,,"[73.5, 30.9]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,193,Atlético Madrid,212,"['0516ea32-0bb0-4396-9887-ec3e029bcf07', 'df10d244-7ba1-479c-893b-0e6e95c05449']",11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:11.943,Carry,,2020/2021
,,,,"[60.4, 12.6]",,,,,,,,,,,1.320869,,,,,,,,,,,,,,,e2467897-f145-4dd2-b654-0124f083ef39,3352,,,"[60.6, 15.2]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Hermoso Canseco,6790.0,Left Center Back,193,Atlético Madrid,212,"['a1967a53-df9c-4566-a9c1-b19a84bcfe3b', 'e223ec17-a899-4305-ab5e-6fb4d770304e']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:13.798,Carry,,2020/2021
,,,,"[116.8, 4.6]",,,,,,,,,,,7.294665,,,,,,,,,,,,,,,ecb9d3c7-6743-423f-9c0c-510a360646ab,3355,,,"[84.5, 0.1]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing Back,193,Atlético Madrid,212,"['42c51e84-c6a7-40e2-ac91-a39d880a6883', '6a2ebb06-793a-43cb-877b-ac50df984895', 'bf8a03e1-c841-4e4a-9f6a-4a831095951d']",16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:16.554,Carry,True,2020/2021
,,,,"[0.7, 70.1]",,,,,,,,,,,1.092977,,,,,,,,,,,,,,,a02b62a7-2643-4a32-a95b-e85cd081f1d4,3359,,,"[3.3, 75.5]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,194,Barcelona,217,"['4f93deba-f34f-4a06-ab8c-9fd61d30ad27', 'b8c73769-3bea-451c-b06b-83e78a4db0c6', 'dc4411ea-f6f9-4988-b647-18dbe5123b83']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.849,Carry,True,2020/2021
,,,,"[9.3, 42.7]",,,,,,,,,,,1.362753,,,,,,,,,,,,,,,e4aba3ff-bfae-4228-95c6-26cf77fdc697,3366,,,"[5.6, 43.6]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,195,Barcelona,217,"['04461eb7-cf69-4977-a194-422df539891a', 'afd15737-a72e-4a38-adb9-5427b7eb689b']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.322,Carry,,2020/2021
,,,,"[64.4, 26.6]",,,,,,,,,,,8.733751,,,,,,,,,,,,,,,906a755d-7e8f-4732-b9fa-8767035482f2,3369,,,"[25.3, 30.9]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,195,Barcelona,217,"['095af2f7-195c-4f39-96c3-f496c314bf4c', '5703a828-0280-4a0a-a8af-19bc100f57e3']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.916,Carry,,2020/2021
,,,,"[78.9, 5.3]",,,,,,,,,,,0.068262,,,,,,,,,,,,,,,6e0d7572-0838-4dc5-8f22-98d42898332b,3372,,,"[77.4, 4.8]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,195,Barcelona,217,"['32335451-12b9-488e-bbeb-7125e0a75868', 'ebd07e4c-b1af-4b1c-8d58-0322b1803316']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.808,Carry,,2020/2021
,,,,"[82.6, 15.2]",,,,,,,,,,,0.425332,,,,,,,,,,,,,,,b2f2a940-06cf-4430-a29f-a87bb2a196c6,3375,,,"[82.4, 15.0]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,195,Barcelona,217,"['7edc2569-2e0d-421e-b9b0-d9e4f0b1c4da', 'd2f965fc-10ae-4145-87a1-1b70232c62fd']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.338,Carry,,2020/2021
,,,,"[80.8, 11.1]",,,,,,,,,,,0.575272,,,,,,,,,,,,,,,77e36287-8b76-40e8-b9b5-c597052155d9,3378,,,"[80.6, 10.6]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,195,Barcelona,217,"['55e882ee-9444-4abe-99c6-e49951f80846', 'a9de71ae-8da2-4842-98c7-63299f4cfc52', 'b5102a7d-ef68-4d07-aeba-13971086e61b']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.236,Carry,True,2020/2021
,,,,"[69.9, 18.0]",,,,,,,,,,,1.841897,,,,,,,,,,,,,,,7f0dfe9f-508f-4362-bec6-c9f3af8c8583,3382,,,"[70.1, 13.4]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,195,Barcelona,217,"['55e882ee-9444-4abe-99c6-e49951f80846', '6c47fac9-9d44-4efc-b197-cd30f63783a6', 'ca210b8d-875e-45e7-ab7c-3d92fb247c31']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.768,Carry,True,2020/2021
,,,,"[71.6, 38.2]",,,,,,,,,,,1.796406,,,,,,,,,,,,,,,4643d799-3d18-47d2-bda7-8b0be3ae7cec,3385,,,"[72.2, 34.2]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,195,Barcelona,217,"['3acbfc89-4881-44be-be5b-440c312097d1', 'd21b55be-b784-42b2-850f-05acd9d47997']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.631,Carry,,2020/2021
,,,,"[72.2, 53.9]",,,,,,,,,,,3.233655,,,,,,,,,,,,,,,8dfb2160-82c0-470e-9a14-4597feeacc43,3388,,,"[69.9, 61.3]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Back,195,Barcelona,217,"['1ce4b166-cd43-4bac-8e16-eb0351e74d59', '8faf6e81-6a1f-4207-b19d-29ac32fcc99e']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.071,Carry,,2020/2021
,,,,"[68.1, 21.7]",,,,,,,,,,,0.799999,,,,,,,,,,,,,,,3bd69304-a97d-4fc3-a7b6-cafc35acec37,3391,,,"[66.2, 24.7]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,195,Barcelona,217,"['46ee92ed-f5a7-4e5b-94d9-c95c3a14941c', 'ac20948e-7ff4-4642-b15d-aebbd9f22864']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.933,Carry,,2020/2021
,,,,"[88.4, 32.1]",,,,,,,,,,,3.805751,,,,,,,,,,,,,,,cf58d816-f977-4d2f-ac2c-e58d1cdbea7a,3396,,,"[75.9, 23.3]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moriba Kourouma Kourouma,39073.0,Center Defensive Midfield,195,Barcelona,217,"['a3816f0e-145d-44c8-b1f5-97d9bc88496e', 'd72232a8-2154-4386-ab28-45c047d66036']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.609,Carry,,2020/2021
,,,,"[97.9, 42.7]",,,,,,,,,,,0.777032,,,,,,,,,,,,,,,c42acefd-50ca-4649-ad9a-4e99f596adf1,3402,,,"[98.8, 44.1]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,195,Barcelona,217,"['97c30a58-8709-4605-8e21-18cbf9cbefb6', 'ae7ac99c-7973-4124-bf34-6f1c6334d384', 'de843dbe-f7b3-4915-8be3-c9337ffc827e']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.906,Carry,True,2020/2021
,,,,"[94.9, 35.2]",,,,,,,,,,,0.843868,,,,,,,,,,,,,,,a2e97c65-04a6-46d5-b692-9f5553765330,3406,,,"[99.3, 33.5]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,195,Barcelona,217,"['28a69658-92af-4775-804e-a9a191a30e3a', '2eccf80a-73ff-4c22-98ee-127e2e87ab49', '3ec47362-cebc-410f-b9f5-caa00bda2b0a']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:18.538,Carry,True,2020/2021
,,,,"[14.3, 41.9]",,,,,,,,,,,12.036911,,,,,,,,,,,,,,,8157849f-5221-4b54-ba91-4fddd453d92b,3414,,,"[6.0, 37.8]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Oblak,6378.0,Goalkeeper,196,Atlético Madrid,212,"['5526a966-2421-4713-8fea-1640466795b0', '8a1f2a9c-4431-4671-9f80-2e4aa5644fa0']",24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:24.807,Carry,,2020/2021
,,,,"[29.8, 44.9]",,,,,,,,,,,2.180296,,,,,,,,,,,,,,,504f6fd5-8d7c-4480-8aa6-dbbb5fdb5f83,3417,,,"[26.3, 46.2]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,196,Atlético Madrid,212,"['85479345-17bb-42d1-b663-b13713572ca5', 'c14a7a13-ba7c-4e26-95cf-ec05be8afd19']",37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:37.927,Carry,,2020/2021
,,,,"[49.8, 49.4]",,,,,,,,,,,3.642365,,,,,,,,,,,,,,,dfa63a97-19cc-4d3d-aa2c-1d132249db64,3420,,,"[52.4, 36.5]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Wing,196,Atlético Madrid,212,"['3f841f14-5543-4b1b-87de-59354acc5d87', '54dce15a-422a-404e-8975-5634dabf5b80', '62a29b2e-4328-417b-aed1-b67a36e66fd9']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:41.579,Carry,True,2020/2021
,,,,"[52.4, 75.3]",,,,,,,,,,,0.515243,,,,,,,,,,,,,,,0a96b9ad-e28e-4d0a-a7bb-e9bfc0b7ad7a,3425,,,"[50.9, 69.7]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,196,Atlético Madrid,212,"['5792efed-d22e-4958-a48c-2c25754acd4f', '969a5dbf-ac6a-4b7f-8b61-bbbf982cb4b0', 'c1fb61ec-3395-4eae-8bb5-ec407247e92c']",46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:46.907,Carry,True,2020/2021
,,,,"[47.9, 68.8]",,,,,,,,,,,0.780292,,,,,,,,,,,,,,,d7b32207-fef6-4d40-8226-8f5dd4d00434,3429,,,"[47.9, 64.1]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Wing,196,Atlético Madrid,212,"['4c555516-f85c-4812-ab6d-babf0eac36e2', 'b9ce1da3-8476-4df8-a526-b0b39658a450', 'fe8eb36b-b3b8-4495-ab07-5d03f982687a']",48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:48.832,Carry,True,2020/2021
,,,,"[30.0, 61.9]",,,,,,,,,,,0.071549,,,,,,,,,,,,,,,d57ed006-09bc-43a2-95a9-4296b920c614,3435,,,"[31.2, 63.7]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Right Center Back,196,Atlético Madrid,212,"['90b6806e-cb48-4f66-86ee-899c1c4f5f56', 'b3e568ce-abdc-4202-9fa1-7a13b62a00dd']",52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:52.291,Carry,,2020/2021
,,,,"[44.6, 56.3]",,,,,,,,,,,2.009827,,,,,,,,,,,,,,,fc546a88-37a2-4135-8de4-36d8c307a4b2,3438,,,"[40.5, 56.8]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,196,Atlético Madrid,212,"['0c21aacc-c0f8-49a7-a695-d722d5e2748e', '78c2844e-dfc6-454c-8640-f7338a6e98c3']",53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:53.434,Carry,,2020/2021
,,,,"[46.8, 21.2]",,,,,,,,,,,2.538593,,,,,,,,,,,,,,,0eede1f6-660e-4448-a6cb-2c98914882a2,3441,,,"[48.3, 18.2]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,196,Atlético Madrid,212,"['26c40da1-5b94-4810-8d0d-be7d50b28c86', '6d855cf2-9c62-44c2-80aa-f232ae3bff58', '8ff4906c-eea8-47b3-8790-7a8eb4d99415']",57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:57.310,Carry,True,2020/2021
,,,,"[44.0, 32.0]",,,,,,,,,,,0.212466,,,,,,,,,,,,,,,2aeeb571-d68b-4655-b763-ff503f61cf66,3445,,,"[46.2, 32.4]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Right Wing,196,Atlético Madrid,212,"['b5e2fb54-85c9-4a81-8f80-991c560797ef', 'c80fcf96-584e-4c16-a132-a22b150e8f83']",0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:00.766,Carry,,2020/2021
,,,,"[20.3, 34.8]",,,,,,,,,,,0.985435,,,,,,,,,,,,,,,607bf522-333c-4a85-bad4-8354df718a47,3448,,,"[25.0, 34.8]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Augusto de Almeida Monteiro,11167.0,Center Back,196,Atlético Madrid,212,"['09489de3-fc74-4f35-b24b-f19f9dce1d5d', '1740d664-af91-48ac-ab48-eee64f866452', '9d6b0aa4-e164-46ff-92c1-aeba0b2cec2c']",2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:02.790,Carry,True,2020/2021
,,,,"[79.5, 48.4]",,,,,,,,,,,5.704899,,,,,,,,,,,,,,,ae386d85-e01f-4836-ac9e-b8666636b09d,3462,,,"[45.5, 58.0]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Right Wing,196,Atlético Madrid,212,"['0d6960f6-103a-4987-a6bb-777b8d7ee844', 'aa747cbf-c8df-4aa7-b8eb-a18ba0a367b9', 'e21a89e3-0b1f-4cd6-8640-dda99e87e8cf']",14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:14.182,Carry,True,2020/2021
,,,,"[8.2, 40.2]",,,,,,,,,,,1.572712,,,,,,,,,,,,,,,a01cbc0f-2729-4f8e-8891-45966ba316fa,3470,,,"[5.6, 42.5]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,197,Barcelona,217,"['12974b43-84cb-4b39-809f-aa6e347f782d', 'cf182ebb-9342-4561-8971-cefb20e0b952']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.400,Carry,,2020/2021
,,,,"[57.8, 24.2]",,,,,,,,,,,3.465932,,,,,,,,,,,,,,,6f86f1f9-b385-42d1-8a95-8842c69516bb,3473,,,"[38.2, 27.9]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moriba Kourouma Kourouma,39073.0,Center Defensive Midfield,197,Barcelona,217,"['6e28a41e-7fd3-40fa-9135-c4abbb864f70', 'bfa45260-0457-4ade-8d1a-4c16c75c4fb2']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.917,Carry,,2020/2021
,,,,"[63.2, 4.4]",,,,,,,,,,,1.065557,,,,,,,,,,,,,,,39f8444a-a167-477f-abbd-b6e35d765bd2,3476,,,"[63.0, 7.2]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Clément Lenglet,6826.0,Left Center Back,197,Barcelona,217,"['86a265cd-e3bd-4a55-b7e1-9cd86bb7e232', '9fb8fc26-ca83-4ea0-bf38-904fa2abb9e9']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.377,Carry,,2020/2021
,,,,"[64.1, 46.7]",,,,,,,,,,,7.338034,,,,,,,,,,,,,,,acac0cc6-dc26-4ffc-ba63-1b88a9749b0b,3479,,,"[50.7, 8.1]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Left Center Midfield,197,Barcelona,217,"['7c3d8a0b-60a9-4d86-9410-e31cd52d623e', '895a0f74-5dcb-47c1-bd8c-59e76bcc0b42', '8dd15819-ac5e-4752-b771-a17742dbf70d']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.962,Carry,True,2020/2021
,,,,"[75.7, 46.0]",,,,,,,,,,,2.950358,,,,,,,,,,,,,,,1f2f4454-fd62-4ca2-842c-28c0581acb31,3483,,,"[69.0, 36.5]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,197,Barcelona,217,"['b2c41e5f-a7f7-4c22-a0a6-956f40187c26', 'e80ded6b-f379-4365-9880-c339780253bc']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.323,Carry,,2020/2021
,,,,"[85.4, 68.0]",,,,,,,,,,,0.471606,,,,,,,,,,,,,,,7cb560be-0ab2-45c3-baee-d7bec30755bb,3486,,,"[85.6, 65.2]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergi Roberto Carnicer,6379.0,Right Center Midfield,197,Barcelona,217,"['94a52df6-f4a5-4982-99c7-b45a8d0c5eba', 'ed602dc5-fb1e-4976-b747-7bb8f926c956']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.796,Carry,,2020/2021
,,,,"[105.8, 73.8]",,,,,,,,,,,1.793093,,,,,,,,,,,,,,,00964aea-46bc-411d-a26b-744935b4e527,3489,,,"[97.7, 76.5]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ousmane Dembélé,5477.0,Right Wing,197,Barcelona,217,"['42afc724-9c5a-4f82-8f1f-a7cd712c9a93', '54969e3a-2504-4241-ad13-ecf73ccc2573', 'ffdec1c7-8b7a-4b71-b193-ccb548654861']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.374,Carry,True,2020/2021
,,,,"[81.7, 66.8]",,,,,,,,,,,1.159664,,,,,,,,,,,,,,,9ed2cfde-fd76-4e9d-b276-1d913cb7a737,3495,,,"[82.4, 72.1]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,198,Barcelona,217,"['1f334f48-600f-42cb-a9c6-dc0e1a9dd327', 'd6a2fd3e-2cf5-4e97-acbd-f9064133011e']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:59.825,Carry,,2020/2021
,,,,"[112.3, 67.5]",,,,,,,,,,,3.927987,,,,,,,,,,,,,,,ef4a984b-a11c-4f9a-8896-c5ee8175afb7,3498,,,"[96.3, 76.1]",3773372,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,198,Barcelona,217,"['08a2ea5d-96c9-48d9-bd6f-c7f0b7fd52fb', 'a109c5b4-206b-4057-b27f-666fa327aac3', 'c11658ab-13ad-4a74-939e-5b2ebe4be937']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.982,Carry,True,2020/2021
