ball_receipt_outcome,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,2.9455,,,,,,,,,,,,,56cbf661-48ed-41eb-bc9f-eb3709475abe,2271,,"[43.4, 76.7]",267085,55,,,,-0.039527424,,Right Foot,,,,"[78.8, 75.3]",,High Pass,,35.427673,,,,James David Rodríguez Rubio,5695.0,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,117,Real Madrid,220,"['4283edf9-b2d2-43bc-ae39-b75233f60777', '5ca62ca8-fdd6-4f49-bef2-b0328f5a41fc']",20,,,,,,,,,,,,,,,,Real Madrid,220,00:10:20.881,Pass,True,2014/2015
,,,,,,,,,,,,,,1.776989,,,,,,,,,,,,,793a17cf-5262-41d2-8800-cb123f4c9c8c,2278,,"[18.0, 4.6]",267085,55,,,,2.1427474,,Right Foot,,,,"[2.1, 29.3]",,Low Pass,,29.37516,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,118,Barcelona,217,['be13359c-7554-42da-8ac3-cf4f4c63a354'],27,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.028,Pass,,2014/2015
,,,,,,,,,,,,,,1.411084,,,,,,,,,,,,,c9b6ae97-b28f-40a4-8cdf-f371e3e08917,2282,,"[3.3, 25.5]",267085,55,,,,-1.1548263,,Right Foot,,,,"[12.4, 4.9]",,Ground Pass,,22.520435,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,118,Barcelona,217,['fd7e3fa4-45ea-424f-8356-4b0b269042ad'],29,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.986,Pass,,2014/2015
,,,,,,,,,,,,,,1.057665,,,,,,,,,,,,,40f92d07-dedb-4a41-bf44-46c582d19fc8,2285,,"[11.2, 4.6]",267085,55,,,,0.29692495,,Right Foot,,,,"[24.6, 8.7]",,Low Pass,,14.013208,,,,Jérémy Mathieu,10609.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,118,Barcelona,217,['268b1ca0-f8db-4608-9319-11981775b8e5'],31,,,,,,,,,,,,,,,,Barcelona,217,00:10:31.397,Pass,,2014/2015
,,,,,,,,,,,,,,0.925524,,,,,,,,,,,,,86942d07-998b-474f-a855-7dce9e0ac49b,2288,,"[32.5, 6.8]",267085,55,,,,0.57790196,,Left Foot,,,,"[39.4, 11.3]",,Ground Pass,,8.237719,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Back,118,Barcelona,217,['ff1d31e4-11d0-4194-bb1f-473f4830c97a'],34,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.826,Pass,,2014/2015
,,,,,,,,,,,,,,0.9189,,,,,,,,,,,,,d381490e-525d-45de-b023-300ba237ccf6,2291,,"[54.8, 34.3]",267085,55,,,,0.32175055,,Right Foot,,,,"[64.4, 37.5]",,Low Pass,,10.119288,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,118,Barcelona,217,['0b488da4-974e-44fa-8668-a25b6ddd285c'],40,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.790,Pass,,2014/2015
,,,,,,,,,,,,,,3.0589,,,,,,,,,,,,,56fcfd8b-bc5c-4678-b5f2-9aeb870b352c,2295,,"[72.4, 30.6]",267085,55,,,,-0.17919834,,Left Foot,,,,"[112.7, 23.3]",,Ground Pass,,40.95583,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,"['46665dba-5e57-42b2-b8ae-aa1e2eb9e3ab', '65bbc0b4-1840-4b55-b07d-48aa098085e2']",43,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.905,Pass,True,2014/2015
,,,,,,,,,,,,,,1.965,,,,,,,,,,,,,a2a0e0bf-6999-4a0b-a281-167bd41540e5,2298,,"[112.7, 23.3]",267085,55,,,,1.8175703,,Left Foot,True,,,"[109.4, 36.4]",,Ground Pass,,13.509256,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,118,Barcelona,217,"['4d0f056b-8ca9-48aa-a735-e4ca5c857b42', 'c89f0a3e-dcdb-4d23-8500-cb80632891c6']",47,,,,,,,,,,,,,,,,Barcelona,217,00:10:47.164,Pass,,2014/2015
,,,,,,,,,,,,,,2.375103,,,,,,,,,,,,,fa89a0aa-0f9f-4536-92f9-cc3674c9a4da,2306,,"[120.0, 0.1]",267085,56,,,,1.7894653,,Right Foot,,,,"[109.4, 47.8]",,High Pass,True,48.863586,,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,119,Barcelona,217,['cfd59c6e-ef0b-4cb5-94d7-48392b1635d4'],24,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.372,Pass,,2014/2015
,,,,,,,,,,,,,,1.9531,,,,,,,,,,,,,4d46e8fd-111e-41e1-a206-7cf805a43e8f,2311,,"[83.4, 44.0]",267085,56,,,,0.09065989,,Right Foot,,,,"[106.5, 46.1]",,High Pass,,23.195257,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,119,Barcelona,217,"['16f84b8f-b32c-43c6-b3b3-a4dcf8f93169', '7698b864-a8da-4585-b0f7-54b909e253d0', 'c63aca55-8f56-4a04-a089-77cb2f195c31']",30,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.315,Pass,True,2014/2015
,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,f8d39b1f-8d7d-4abc-b033-794fd6ed7154,2314,,"[25.8, 26.9]",267085,56,,,True,-0.5070985,,,,,,"[26.7, 26.4]",,High Pass,,1.0295631,,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,Recovery,2,From Corner,Toni Kroos,5574.0,Left Defensive Midfield,119,Barcelona,217,"['103b02b8-cffa-4448-b7e8-72b284dbbdf0', '499f1ef7-4c19-4fe4-b41d-93aef23e84d6', 'e35cb2d3-da94-427d-a9a9-aaf216bf3b18']",35,,,,,,,,,,,,,,,,Real Madrid,220,00:11:35.270,Pass,True,2014/2015
,,,,,,,,,,,,,,1.6385,,,,,,,,,,,,,c5bc69b9-9cba-4b25-8337-8be69597df0d,2322,,"[56.9, 29.5]",267085,56,,,,0.41421795,,Right Foot,,,,"[68.5, 34.6]",,High Pass,,12.671622,,,,Karim Benzema,19677.0,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,120,Real Madrid,220,"['50159b05-7fb2-4ca5-a0d8-2c4e8f46b2e1', '9c2971c0-0a25-4571-8a4b-808832bc8bfe']",41,,,,,,,,,,,,,,,,Real Madrid,220,00:11:41.012,Pass,True,2014/2015
,,,,,,,,,,,,,,5.1669,,,,,,,,,,,,,9ac69402-70bc-4d65-8e57-fc0bae910e4f,2324,,"[68.5, 34.6]",267085,56,,,,-0.44823927,,Left Foot,,,,"[118.2, 10.7]",,Low Pass,,55.147984,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,Regular Play,Karim Benzema,19677.0,Right Center Forward,120,Real Madrid,220,['be97ee21-7e86-4ba8-a9fa-1f34390a0cdf'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:11:42.650,Pass,,2014/2015
,,,,,,,,,,,,,,1.5577,,,,,,,,,,,,,624106ea-f825-4d93-acef-1879c40e10bd,2326,,"[118.2, 10.7]",267085,56,,,,1.6500523,,Left Foot,True,,,"[116.0, 38.4]",,High Pass,,27.787228,,Incomplete,,Karim Benzema,19677.0,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,120,Real Madrid,220,"['3335369a-e0c5-4a1d-bb45-d6db7895f42b', 'fe421ded-a2de-4c33-8bda-a6cd8eca5f1f']",47,,,,,,,,,,,,,,,,Real Madrid,220,00:11:47.817,Pass,,2014/2015
,,,,,,,,,,,,,,2.02264,,,,,,,,,,,,,7b916915-0af4-4bd3-bdc8-a019500432c0,2330,,"[11.2, 52.3]",267085,56,,,,0.7031469,,Keeper Arm,,,,"[26.3, 65.1]",,Ground Pass,,19.795202,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Keeper,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,121,Barcelona,217,['6e83696e-43e4-4bdf-97dc-8958fb3d6d04'],50,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.459,Pass,,2014/2015
,,,,,,,,,,,,,,1.986405,,,,,,,,,,,,,ea8dd4ca-59aa-4895-8e02-6cb5e9fe0cce,2333,,"[42.5, 61.6]",267085,56,,,,-0.15955172,,Right Foot,,,,"[68.6, 57.4]",,Ground Pass,,26.435772,,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Keeper,Daniel Alves da Silva,4324.0,Right Back,121,Barcelona,217,['e64552d6-4d65-4e6c-9dd8-1e25d38349f9'],54,,,,,,,,,,,,,,,,Barcelona,217,00:11:54.987,Pass,,2014/2015
,,,,,,,,,,,,,,2.7679,,,,,,,,,,,,,b3356fce-0fcf-4d29-9dba-1054e2e140f1,2335,,"[48.8, 27.0]",267085,57,True,,,1.1157414,,Right Foot,,,,"[67.1, 64.4]",,Ground Pass,,41.637123,,,,James David Rodríguez Rubio,5695.0,,,,,Free Kick,2,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,122,Real Madrid,220,['4a5c63b7-f2e9-4013-ba65-6e306fd4efd0'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:12:03.604,Pass,,2014/2015
,,,,,,,,,,,,,,0.9899,,,,,,,,,,,,,fd088cca-14d8-48c2-b7ad-6fcb4967b497,2337,,"[67.1, 64.4]",267085,57,True,,,-3.0309355,,Left Foot,,,,"[54.5, 63.0]",,Low Pass,,12.677539,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Free Kick,James David Rodríguez Rubio,5695.0,Right Midfield,122,Real Madrid,220,['6a259b26-9262-4f79-84b9-4d9854fe4dc1'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:12:06.372,Pass,,2014/2015
,,,,,,,,,,,,,,1.1161,,,,,,,,,,,,,8b8231ff-4456-4c22-b485-688b1e2272af,2342,,"[86.5, 80.0]",267085,57,,,,-2.4544685,,,,,,"[78.7, 73.6]",,High Pass,,10.089599,,,,Toni Kroos,5574.0,,,,,Throw-in,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,123,Real Madrid,220,['749ab05e-78ac-4d45-b34d-c179d923f864'],37,,,,,,,,,,,,,,,,Real Madrid,220,00:12:37.454,Pass,,2014/2015
,,,,,,,,,,,,,,1.6891,,,,,,,,,,,,,0b2a584f-8415-4348-8a28-3dbe369e157d,2345,,"[78.4, 75.3]",267085,57,,,,3.0993643,,Right Foot,,,,"[57.1, 76.2]",,Low Pass,,21.319006,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,123,Real Madrid,220,['42fb59e9-2a0f-4e40-8dc9-1a557b6c774e'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:12:39.787,Pass,,2014/2015
,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,1ed815ec-9b7d-4704-906e-e5ec12ba6fd4,2351,,"[55.4, 72.7]",267085,58,True,,,-1.9672376,,Right Foot,,,,"[44.6, 46.9]",,Low Pass,,27.969269,,,,Francisco Román Alarcón Suárez,4926.0,,,,,Free Kick,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,124,Real Madrid,220,['345b5907-59c7-4867-b136-538a4da17f31'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:13:06.649,Pass,,2014/2015
,,,,,,,,,,,,,,3.1604,,,,,,,,,,,,,bcb08999-f272-4361-84c8-db8b4e5f8f19,2353,,"[48.8, 15.0]",267085,58,True,,,-0.7252299,,Right Foot,,,,"[62.0, 3.3]",,High Pass,,17.638878,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Left Midfield,124,Real Madrid,220,['24ba641e-fb59-4ce9-a73d-813dc75b59c8'],11,,,,,,,,,,,,,,,,Real Madrid,220,00:13:11.026,Pass,,2014/2015
,,,,,,,,,,,,,,0.7704,,,,,,,,,,,,,a15be7f9-f5e7-4d93-937c-516f18a426ad,2355,,"[65.3, 3.3]",267085,58,,,,-0.02608104,,Left Foot,,,,"[76.8, 3.0]",,Ground Pass,,11.503912,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,124,Real Madrid,220,['e2616b12-3a13-4964-b4b0-edbe005aae65'],15,,,,,,,,,,,,,,,,Real Madrid,220,00:13:15.927,Pass,,2014/2015
,,,,,,,,,,,,,,0.4213,,,,,,,,,,,,,e00bf43e-2a19-4e7d-9a02-10dcfb92c38f,2358,,"[78.7, 3.6]",267085,58,,,,-3.028865,,Right Foot,,,,"[73.4, 3.0]",,Ground Pass,,5.333854,,Incomplete,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,124,Real Madrid,220,"['61ff138d-0873-417d-a690-ef40c80bd817', '8115fab7-c2c9-4cce-a2c2-86f16d14319c']",17,,,,,,,,,,,,,,,,Real Madrid,220,00:13:17.197,Pass,,2014/2015
,,,,,,,,,,,,,,0.9302,,,,,,,,,,,,,cffa24f5-a85b-44e1-8afa-adc4e0a6bdb9,2362,,"[49.1, 77.4]",267085,58,,,,-0.6669082,,Right Foot,,,,"[58.5, 70.0]",,Ground Pass,,11.963277,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,['b14f014b-e850-4dc5-b8e8-1d0cd4daa1b1'],18,,,,,,,,,,,,,,,,Barcelona,217,00:13:18.270,Pass,,2014/2015
,,,,,,,,,,,,,,1.1383,,,,,,,,,,,,,c87f2083-c426-4a7b-9b60-797424857c13,2365,,"[58.5, 70.0]",267085,58,,,,2.9597168,,Right Foot,,,,"[49.8, 71.6]",,Ground Pass,,8.845903,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Wing,125,Barcelona,217,['e934dde9-8f37-47bf-9fc7-9b174fbbd288'],19,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.240,Pass,,2014/2015
,,,,,,,,,,,,,,0.6337,,,,,,,,,,,,,707d1e95-34ab-4c05-8a9a-efd723f8296f,2368,,"[49.8, 71.6]",267085,58,,,,-1.8030853,,Right Foot,,,,"[47.6, 62.3]",,Ground Pass,,9.556673,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['4691565f-869d-4d67-88e7-a088a71be236'],20,,,,,,,,,,,,,,,,Barcelona,217,00:13:20.419,Pass,,2014/2015
,,,,,,,,,,,,,,1.6551,,,,,,,,,,,,,9e4a564d-ad03-4b9f-9645-9d9d7fd0cc87,2372,,"[46.7, 60.8]",267085,58,,,,2.646041,,Left Foot,,,,"[39.3, 64.8]",,Ground Pass,,8.411897,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,['fad14a69-c1b1-45ba-bd21-7384f62dcd1c'],22,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.674,Pass,,2014/2015
,,,,,,,,,,,,,,0.8066,,,,,,,,,,,,,8d96a7f3-8159-40da-b09f-655e7ab8477d,2377,,"[37.9, 65.1]",267085,58,,,,0.40176094,,Right Foot,,,,"[57.2, 73.3]",,Ground Pass,,20.96974,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,125,Barcelona,217,['13b1bc49-f601-4313-9342-e5c8ecb18c7c'],24,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.409,Pass,,2014/2015
,,,,,,,,,,,,,,0.9709,,,,,,,,,,,,,ea39c06d-cd6b-4edb-887d-d6bd2292dd55,2379,,"[57.2, 73.3]",267085,58,,,,-0.6375488,,Right Foot,,,,"[70.7, 63.3]",,Low Pass,,16.800297,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,['4736e79e-80c7-4ba8-8499-81dc91aa4bc8'],25,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.215,Pass,,2014/2015
,,,,,,,,,,,,,,1.3367,,,,,,,,,,,,,cc3355fe-3a00-4b99-9f47-a4fb58a0133f,2386,,"[28.5, 21.8]",267085,58,,,,-0.74460447,,Right Foot,,,,"[38.7, 12.4]",,Ground Pass,,13.870832,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,126,Real Madrid,220,['ddf5150b-504d-4282-b4f8-d5f54b819c69'],30,,,,,,,,,,,,,,,,Real Madrid,220,00:13:30.896,Pass,,2014/2015
,,,,,,,,,,,,,,0.9856,,,,,,,,,,,,,4df5102f-5816-4a4b-b863-7fbd06291fb9,2388,,"[38.9, 12.2]",267085,58,True,,,1.3718504,,Left Foot,,,,"[41.4, 24.6]",,Ground Pass,,12.649506,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,126,Real Madrid,220,['6f3a81d8-0b60-4d2f-8397-657695b1f055'],33,,,,,,,,,,,,,,,,Real Madrid,220,00:13:33.511,Pass,,2014/2015
,,,,,,,,,,,,,,0.948,,,,,,,,,,,,,a6192c39-2712-4c59-b981-17cbc847c81c,2390,,"[57.5, 18.1]",267085,58,,,,0.79249024,,Right Foot,,,,"[64.5, 25.2]",,Low Pass,,9.970456,,,,Karim Benzema,19677.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,126,Real Madrid,220,['623a242b-0c34-4ffe-a96a-804cfe808dad'],37,,,,,,,,,,,,,,,,Real Madrid,220,00:13:37.428,Pass,,2014/2015
,,,,,,,,,,,,,,0.3332,,,,,,,,,,,,,64d0dc4f-bbb2-43b6-8445-1de126529aaa,2397,,"[55.6, 50.9]",267085,58,,,,-1.1875122,,Right Foot,,,,"[58.1, 44.7]",,Ground Pass,,6.685058,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,127,Barcelona,217,['fde5d61b-1b22-485e-8f6d-53c4c966faa1'],40,,,,,,,,,,,,,,,,Barcelona,217,00:13:40.957,Pass,,2014/2015
,,,,,,,,,,,,,,1.0728,,,,,,,,,,,,,b93224e4-a922-4ff6-9f54-7dbf33d887c9,2400,,"[58.1, 44.7]",267085,58,,,,-1.30318,,Right Foot,,,,"[61.5, 32.3]",,Ground Pass,,12.857682,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,127,Barcelona,217,['4e27a36e-64cc-4d42-8dce-d38af2ee65e6'],42,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.129,Pass,,2014/2015
,,,,,,,,,,,,,,0.784746,,,,,,,,,,,,,5ba8cd98-a701-4314-bf3d-b9fc3de0c98e,2404,,"[65.8, 35.8]",267085,58,,,,0.65607905,,Right Foot,,,,"[78.4, 45.5]",,Ground Pass,,15.9012575,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['6ceb793e-3b6c-4f7c-9fbf-e88f25a0fecd', 'a7cd61ce-aafe-4feb-b4cb-344bd48fe5aa']",46,,,,,,,,,,,,,,,,Barcelona,217,00:13:46.644,Pass,True,2014/2015
,,,,,,,,,,,,,,0.7165,,,,,,,,,,,,,378a9bc0-6834-4bb0-8d27-59581fd7eb53,2408,,"[87.8, 47.2]",267085,58,,,,-0.9403949,,Left Foot,,,,"[95.9, 36.1]",,Low Pass,,13.7411785,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,"['34cdbcd3-63d9-48db-925e-98978569b1a0', 'c3648efc-2737-41c0-97af-dacb2d2e3d0d', 'dcbcc0fb-0bdb-4d4a-ad9e-f67a47c46993']",48,,,,,,,,,,,,,,,,Barcelona,217,00:13:48.803,Pass,True,2014/2015
,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,b9a66696-98b1-440c-9965-7031df3a0041,2412,,"[21.9, 42.6]",267085,58,,,,-1.3667784,,Right Foot,,,,"[22.5, 39.7]",,Low Pass,,2.9614186,,Unknown,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,127,Barcelona,217,,50,,,,,,,,,,,,,,,,Real Madrid,220,00:13:50.571,Pass,,2014/2015
,,,,,,,,,,,,,,3.1949,,,,,,,,,,,,,2d518dab-3d18-4496-88c5-2883c8956075,2415,,"[16.4, 46.9]",267085,58,,,,0.8709971,,Right Foot,,,,"[44.1, 79.8]",,Low Pass,,43.00814,,Out,,Daniel Carvajal Ramos,5721.0,,,,,Recovery,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,127,Barcelona,217,['6a2be372-849a-4974-b5cf-06fe2c11463c'],52,,,,,,,,,,,,,,,,Real Madrid,220,00:13:52.261,Pass,,2014/2015
,,,,,,,,,,,,,,0.87773,,,,,,,,,,,,,f5246f51-06fc-49d9-a584-c609f53968d7,2417,,"[76.1, 0.1]",267085,59,True,,,1.5524497,,,,,,"[76.3, 11.0]",,Low Pass,,10.9018345,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,2,From Throw In,Jérémy Mathieu,10609.0,Left Back,128,Barcelona,217,['12b6e476-86a9-48b5-9f35-590c38a31cdc'],8,,,,,,,,,,,,,,,,Barcelona,217,00:14:08.218,Pass,,2014/2015
,,,,,,,,,,,,,,2.667883,,,,,,,,,,,,,f0527228-d034-40e5-9d21-96cd63bef185,2419,,"[76.1, 20.2]",267085,59,,,,1.0551047,,Right Foot,,,,"[106.2, 73.3]",,High Pass,,61.037857,,,,Daniel Alves da Silva,4324.0,,True,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,128,Barcelona,217,['ec46a71b-0b61-4a29-a368-bae09508e223'],11,,,,,,,,,,,,,,,,Barcelona,217,00:14:11.667,Pass,,2014/2015
,,,,,,,,,,,,,,0.2636,,,,,,,,,,,,,e0f31464-5566-476f-9808-cb7c87cb34d1,2423,,"[115.3, 74.5]",267085,59,,,,-2.0552742,,Right Foot,,,,"[113.3, 70.7]",,Low Pass,,4.2941823,,Incomplete,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,['1dbd9cdf-c078-43eb-8265-314189381821'],16,,,,,,,,,,,,,,,,Barcelona,217,00:14:16.083,Pass,,2014/2015
,,,,,,,,,,,,,,1.6637,,,,,,,,,,,,,e4b43c4d-9725-4bff-b716-8ebc65a6f443,2426,,"[120.0, 80.0]",267085,60,,,,-1.9852116,,Right Foot,,,,"[103.9, 43.4]",,Low Pass,,39.984623,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,129,Barcelona,217,['b6d559f5-ca56-42b3-a32e-c3cb3bb56912'],11,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.135,Pass,,2014/2015
,,,,,,,,,,,,,,5.5843,,,,,,,,,,,,,b6d559f5-ca56-42b3-a32e-c3cb3bb56912,2427,,"[16.2, 36.7]",267085,60,,,,-0.62104064,,Left Foot,,,,"[64.0, 2.5]",,High Pass,,58.774826,,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,Interception,2,From Corner,James David Rodríguez Rubio,5695.0,Right Midfield,129,Barcelona,217,"['daa6d6e2-b2b3-4dbf-bdab-87d0ab496ecf', 'e4b43c4d-9725-4bff-b716-8ebc65a6f443', 'e643dd8f-1e01-422f-8cc6-ef2053c1e2a9']",12,,,,,,,,,,,,,,,,Real Madrid,220,00:15:12.798,Pass,,2014/2015
,,,,,,,,,,,,,,1.9741,,,,,,,,,,,,,daa6d6e2-b2b3-4dbf-bdab-87d0ab496ecf,2429,,"[56.1, 77.6]",267085,60,,,,-2.1327178,,Right Foot,,,,"[52.7, 72.2]",,Ground Pass,,6.3812222,,Incomplete,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,129,Barcelona,217,"['32ea9cdb-c8ba-4339-81b2-9e20e8845d10', '534d699d-565b-4643-80b5-8aa0d42a8dd8', 'b6d559f5-ca56-42b3-a32e-c3cb3bb56912']",18,,,,,,,,,,,,,,,,Barcelona,217,00:15:18.383,Pass,,2014/2015
,,,,,,,,,,,,,,2.0738,,,,,,,,,,,,,b66c0e3c-2897-416f-a220-9fac05bb9ad6,2433,,"[79.6, 24.6]",267085,60,,,,0.9613378,,Right Foot,,,,"[87.0, 35.2]",,Ground Pass,,12.92749,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,130,Real Madrid,220,['dc460fa7-76b2-4167-ab9e-f047d903a3e7'],21,,,,,,,,,,,,,,,,Real Madrid,220,00:15:21.142,Pass,,2014/2015
,,,,,,,,,,,,,,1.9013,,,,,,,,,,,,,cc21ca04-0214-4113-8efe-e59aa881c4a7,2436,,"[86.1, 34.0]",267085,60,,,,1.1806594,,Right Foot,,,,"[94.9, 55.4]",,Ground Pass,,23.138712,,,,James David Rodríguez Rubio,5695.0,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,130,Real Madrid,220,['4b25d6de-dc33-4acf-847d-94c5dcc53c87'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:15:24.115,Pass,,2014/2015
