bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.257401,,,,,,,,,,,,ff846647-157e-438a-b77f-bb7254e9db45,3584,,"[79.2, 5.9]",68319,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,197,Real Madrid,220,['6679e956-5c22-487f-a640-4a029880b39d'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:44:39.941,Pressure,,2005/2006
,,,,,,,,,,,,,,,,1.102425,,,,,,,,,,,,8bdcb9e9-d1dc-4a06-895e-5e899e217715,3594,,"[63.6, 37.0]",68319,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,198,Real Madrid,220,"['22b6edd4-bbee-4f31-88a4-395d97fb2da1', '3ec081cd-5c0b-4670-903d-94cc09dd947a']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:44:57.197,Pressure,,2005/2006
,,,,,,,,,,,True,,,,,2.691601,,,,,,,,,,,,98df48b5-ef3a-4813-a6ad-cbbcfa95b38e,3610,,"[56.2, 12.0]",68319,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,199,Barcelona,217,['76ea0fab-3c7f-43ea-afe8-e6f49bb15fa4'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.655,Pressure,,2005/2006
,,,,,,,,,,,,,,,,0.983381,,,,,,,,,,,,ee844d4e-3f6e-48cf-b099-700d4ff06d78,3619,,"[56.3, 69.7]",68319,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Beckham,15661.0,Right Defensive Midfield,199,Barcelona,217,,49,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:49.379,Pressure,,2005/2006
,,,,,,,,,,,,,,,,0.752663,,,,,,,,,,,,ad585fb8-e1d9-451d-aac3-06bf2e12c162,3625,,"[57.7, 68.6]",68319,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zinédine Zidane,15074.0,Center Attacking Midfield,199,Barcelona,217,"['26617e63-6800-47b2-8791-5640da781b33', '3ed6efed-ee6f-45d7-890a-0fd3ca10423d', '969b3f4f-6bec-44df-bc91-33021e0bd72c']",51,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:51.695,Pressure,,2005/2006
,,,,,,,,,,,,,,,,1.074377,,,,,,,,,,,,1514710f-159e-4b77-897e-5a01034a9e9c,3638,,"[53.5, 57.7]",68319,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zinédine Zidane,15074.0,Center Attacking Midfield,199,Barcelona,217,"['9cf5f234-c6c9-4088-9eb7-611a4598572e', 'c742d1ec-5b10-4426-af27-4f72c7f5752b']",56,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:56.355,Pressure,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,417efde3-a4ff-48e7-a9d5-c3d3c40af200,28,,"[61.8, 25.3]",68319,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl González Blanco,15607.0,Right Wing,3,Real Madrid,220,"['01825c21-f84e-43fc-a42f-315a7bcded89', '78cda9a4-d0b2-4664-8691-3d2bba927930']",15,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:15.258,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d2eafb18-c4b1-4668-9650-4c8d488d921a,41,,"[13.1, 45.4]",68319,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,['e7e6f8d6-ec26-4f0e-97fc-4ac5b4e18ecb'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.005,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,df625b27-aa61-4c1c-a601-95dacafdd8d9,106,,"[13.3, 17.0]",68319,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,,58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.344,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3fd33f4a-c6fc-4919-bd57-2cf3fa6d2723,164,,"[73.1, 66.5]",68319,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,,24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.801,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,532e9f08-2e9b-4e5c-b40b-c5739959f2bf,176,,"[97.8, 21.9]",68319,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.471,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9cfbc2ef-4914-42fb-b3ac-8eba69dc0b1d,181,,"[45.3, 75.7]",68319,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Róbson de Souza,25930.0,Left Wing,13,Barcelona,217,,42,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:42.354,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e3753465-5af6-4bc7-b834-a36a8b374e0b,224,,"[93.2, 36.1]",68319,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,16,Barcelona,217,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.209,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bc57ae5f-ead6-4212-a1eb-23d6c3c01630,286,,"[13.1, 49.2]",68319,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,19,Barcelona,217,['b8e94a28-3176-4bde-99f4-02ff99e7831e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.080,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60e37965-6b96-4eb6-acde-a9e15daec489,336,,"[32.0, 62.0]",68319,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Right Center Back,20,Real Madrid,220,['ee227450-def1-4ee4-90d4-7c12ad2e1f0a'],44,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:44.430,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1d6d7a14-df99-43f8-bc65-7563760f0f47,376,,"[23.1, 3.2]",68319,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,21,Barcelona,217,['d567f414-3f59-47b2-8071-aebbca3eccbf'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:08:31.855,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,10c3d115-36e7-4708-a089-fa80d1d4d8c1,548,,"[70.5, 60.3]",68319,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,30,Barcelona,217,['a027e1e0-2f1c-434c-9a8b-a5891f665f59'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.422,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5a49d465-4dcf-434a-bb11-7cd8b6e9d3f5,557,,"[76.9, 26.7]",68319,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Luíz Nazário de Lima,25928.0,Center Forward,31,Real Madrid,220,,10,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:10.068,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6541e7f2-6985-44a2-829e-03f7ffcde061,563,,"[80.0, 21.3]",68319,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl González Blanco,15607.0,Right Wing,31,Real Madrid,220,['8aca9f60-2b23-4c38-81fa-37929a56c99f'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:15.049,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c55d6553-d40d-4955-91b0-82de27ddd255,572,,"[8.0, 42.9]",68319,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,32,Barcelona,217,,21,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.085,Ball Recovery,,2005/2006
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cab2fcca-eb75-4cc8-8805-1583ac3eec7e,589,,"[99.9, 44.9]",68319,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,32,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.033,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a68f6e91-1363-41e1-bad9-db1b73c5c06c,623,,"[9.2, 22.8]",68319,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,34,Real Madrid,220,['afc86fd8-31c7-4848-b922-4832dd15366b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.534,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,566b5c60-92ae-43bc-85e8-33f2fd7bbcc2,635,,"[12.5, 31.0]",68319,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,35,Barcelona,217,['c29f6463-0864-4d23-97c3-a7c3b6dc23bd'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.588,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,74863ba9-ec24-4bb2-a9e9-a9f05a0cd36b,730,,"[30.9, 37.0]",68319,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Beckham,15661.0,Left Defensive Midfield,40,Real Madrid,220,['99a96a53-c881-40a2-8c4e-06c28cbf4298'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:31.605,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00054050-56a9-4d08-b3af-cd73a9a3ddff,759,,"[76.5, 23.3]",68319,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,42,Real Madrid,220,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.172,Ball Recovery,,2005/2006
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,c5f3a922-be59-4461-ae72-4cf79b8eb34e,765,,"[95.0, 31.0]",68319,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,42,Real Madrid,220,,19,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.611,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2d201bed-5a29-47c4-899f-b232ef0b2e2c,796,,"[33.2, 5.9]",68319,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,43,Barcelona,217,,42,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.169,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1b09d802-517c-4567-9b14-ea62f2907294,874,,"[20.3, 29.8]",68319,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,46,Barcelona,217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.657,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b7fd013e-150f-416d-9aa2-62724e27dc82,893,,"[47.0, 74.5]",68319,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Real Madrid,220,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.517,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a2a6f470-1854-48c0-b02c-343cfb0fa49a,962,,"[58.1, 57.7]",68319,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Beckham,15661.0,Left Defensive Midfield,50,Real Madrid,220,['c23b306d-a59a-45b3-8326-c82eb032cc40'],6,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:06.782,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c53d7550-d60d-4695-9d5d-a4c36e83f697,982,,"[16.3, 37.0]",68319,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,51,Barcelona,217,['e31f0ed0-6cab-44ab-8182-84be3dfc1423'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.824,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,020c32ad-593a-4bce-b335-49723a0a6204,1028,,"[50.6, 63.2]",68319,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,53,Real Madrid,220,['066297b0-5c0e-4a62-a2df-c82283e92e0e'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.603,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,db033cea-4cce-41b1-a5a7-bbe7ea4cc232,1033,,"[30.9, 17.1]",68319,25,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iván Helguera Bujía,15584.0,Left Center Back,53,Real Madrid,220,['d503c375-d7fc-475c-b243-0fb889ab0196'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:03.974,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c63d9a1a-3b96-4493-9797-baea4ae32e51,1056,,"[6.8, 40.6]",68319,25,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,53,Real Madrid,220,,25,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.430,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1a0146a7-379c-4f12-a15b-3b5057b0bb2b,1080,,"[56.8, 61.4]",68319,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,54,Barcelona,217,,55,,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.988,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,97b14c2e-7907-45b6-a519-c544023c2f4b,1092,,"[45.3, 5.9]",68319,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,55,Real Madrid,220,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.155,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,73be2b53-218e-48c0-8a50-48142b1db476,1153,,"[4.5, 3.2]",68319,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,59,Barcelona,217,['a1863af0-b9cc-49a0-b584-9f19675d1ca1'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.725,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e7c2e41-cc89-4f0d-9359-a17d5f032619,1167,,"[11.6, 15.7]",68319,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,59,Barcelona,217,['e7a05a49-038c-4251-bfe4-a55b563cc9b5'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.321,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcf579c2-c2aa-4de7-b388-b672458528fc,1218,,"[81.7, 7.7]",68319,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,64,Real Madrid,220,,4,,,,,,,,,,,,,,,,,Barcelona,217,00:30:04.032,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17bd3a05-2294-42bb-807b-d4f5be0eba1c,1222,,"[27.8, 66.2]",68319,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Gabriel García Pérez,25932.0,Right Defensive Midfield,64,Real Madrid,220,['def55eb3-82bd-41e7-bb25-208af5474be9'],6,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:06.153,Ball Recovery,,2005/2006
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,8734e9df-e2a1-44b2-9e86-13837dd22f57,1236,,"[106.7, 31.6]",68319,30,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Samuel Eto''o Fils,19298.0,Center Forward,65,Barcelona,217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.631,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,19fdeb1d-3d05-462a-896e-8047c9e5ecaf,1237,,"[105.3, 2.3]",68319,30,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ronaldo de Assis Moreira,25879.0,Left Wing,65,Barcelona,217,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.368,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ead2cfca-a802-417e-8492-2d17afbab462,1256,,"[29.1, 47.4]",68319,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Beckham,15661.0,Left Defensive Midfield,66,Real Madrid,220,['bd7be9d0-77b1-405d-ae9f-4d65d0ff9d92'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:30.322,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe2d87ff-dfab-4efd-a6bc-2916ac59dd11,1306,,"[48.9, 78.2]",68319,32,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Carles Puyol i Saforcada,20125.0,Right Center Back,71,Barcelona,217,,50,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.003,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2186ec37-6665-48b1-863f-5b0d4d0f2cec,1349,,"[84.7, 78.1]",68319,34,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,['aecde022-bdb8-4175-8154-b2a69dc75eca'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.775,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9aa202e6-fdf1-4195-81d2-763e073b0260,1373,,"[66.6, 70.7]",68319,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl González Blanco,15607.0,Right Wing,75,Real Madrid,220,,56,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:56.848,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d990aca-f886-4391-a5ac-7624087a42b0,1380,,"[104.7, 35.2]",68319,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Helguera Bujía,15584.0,Left Center Back,76,Real Madrid,220,,33,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:33.931,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,49847955-6231-41c7-a9d2-9bbd20a44512,1464,,"[52.8, 67.4]",68319,37,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Zinédine Zidane,15074.0,Center Attacking Midfield,82,Real Madrid,220,,50,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:50.189,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,97027c36-f78b-438c-bd41-b9285744206a,1483,,"[12.0, 36.9]",68319,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,84,Barcelona,217,['0d61956f-c1e5-4eec-be2b-fbfbf2b8e937'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:38:43.970,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,97c2a34e-620f-4039-8aad-918603eb7aa8,1513,,"[21.1, 37.5]",68319,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,85,Barcelona,217,,29,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:29.937,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,09200870-7386-4756-a4fc-79a51aac9eac,1522,,"[90.7, 60.8]",68319,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,85,Barcelona,217,['90970bc5-ffa4-4a97-bbbe-39759c8ea52e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.109,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,789aa03b-141a-4200-9078-70704ff6ad8c,1543,,"[67.8, 49.8]",68319,40,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Gabriel García Pérez,25932.0,Right Defensive Midfield,86,Real Madrid,220,['a9092be2-2122-4c49-9a9b-8bd439206d47'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:15.383,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1e4ad94-e89b-4281-aac8-e73093122e6e,1553,,"[34.7, 47.7]",68319,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,87,Barcelona,217,,22,,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.981,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d91e05da-b04c-4473-86ba-b7f920dbc795,1576,,"[53.4, 57.1]",68319,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,89,Barcelona,217,['e7a4cf43-c86e-47a3-ad29-9c4823ddb8fd'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.099,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dce8b5b5-da77-47f3-84f4-25652f2b9815,1597,,"[40.8, 15.1]",68319,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Carlos da Silva,25926.0,Left Back,89,Barcelona,217,['aef3203b-ec05-42d0-b90d-b17d5078eab3'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:17.958,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea5ab1a2-fedd-468c-97d8-fe4807e1cd63,1614,,"[2.4, 20.8]",68319,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,89,Barcelona,217,['f772803f-21ed-4b66-97ed-5b1122b75e30'],37,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:37.640,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00c47271-23ba-42aa-b78e-3b34c0413eb3,1622,,"[38.5, 31.0]",68319,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,89,Barcelona,217,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.690,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,523ec691-2556-49c6-8627-a0ca0d56cc89,1649,,"[33.6, 25.8]",68319,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Helguera Bujía,15584.0,Left Center Back,89,Barcelona,217,['1e34d12b-2caa-495c-8fb8-d493e7d23cdd'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:11.908,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f2ceb291-5426-4b20-a329-ada3e43935e5,1654,,"[57.7, 46.7]",68319,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,89,Barcelona,217,['61c46a17-d558-4d18-b1c2-dffd19296f3a'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.908,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9fa84491-8608-4d65-8986-f0ea23a8b647,1662,,"[16.3, 36.3]",68319,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,90,Real Madrid,220,['4819d051-1a69-47b9-b623-f7550c83d21e'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:22.283,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,972e0b38-5e32-4124-a664-619f1f971ce3,1665,,"[54.7, 38.9]",68319,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Beckham,15661.0,Left Defensive Midfield,90,Real Madrid,220,,29,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:29.932,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ad1fa615-c09e-404b-9219-4fc101eef3e2,1692,,"[80.4, 41.3]",68319,43,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,92,Barcelona,217,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.209,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8026df6b-d32b-462b-b3bf-e7eb0d30d69e,1697,,"[78.7, 17.6]",68319,43,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Giovanni van Bronckhorst,17797.0,Left Back,92,Barcelona,217,,57,,,,,,,,,,,,,,,,,Barcelona,217,00:43:57.589,Ball Recovery,,2005/2006
