bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[54.9, 5.0]",,,,,,,,,,2.656,,,,,,,,,,,,,f97a02f9-2e31-4315-a31f-ceb70878d800,2112,,"[70.6, 5.3]",3764661,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,112,Athletic Club,215,"['2f39475d-7704-4818-8965-278ab5b5e839', 'c328bbcd-5b83-4186-9fea-95f0c8f36d88', 'f2eeca39-8a31-4b4e-b506-b1e2729f846d']",55,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:55.870,Carry,True,2020/2021
,,,,"[15.2, 37.3]",,,,,,,,,,1.129966,,,,,,,,,,,,,bef32402-f8b4-4ab1-b314-c0366e04dea0,2116,,"[15.2, 36.2]",3764661,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,112,Athletic Club,215,"['e92beb57-aa5e-41af-b97f-7ee64d0d00ba', 'fcbb4c53-46c3-4e0e-8616-0d25f8f22e55']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:01.557,Carry,,2020/2021
,,,,"[43.8, 52.6]",,,,,,,,,,3.206774,,,,,,,,,,,,,d55b8380-2dc5-4b75-9af5-e60185aa8376,2119,,"[28.9, 52.8]",3764661,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Núñez Gestoso,6397.0,Right Center Back,112,Athletic Club,215,"['499fd5ac-563d-4046-ba76-e0b894f97d52', 'e1c2a352-504a-486d-8326-e4ffb2ca601f']",4,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:04.425,Carry,,2020/2021
,,,,"[103.2, 14.0]",,,,,,,,,,1.820154,,,,,,,,,,,,,6e04d565-b5a1-4b42-956b-b8a5d0a06c62,2122,,"[93.3, 10.2]",3764661,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,112,Athletic Club,215,"['4010ad99-6ddc-48f6-90a9-53320c138d0f', 'c90a4600-3d71-4d14-a3d4-44dce372f07f']",10,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:10.818,Carry,,2020/2021
,,,,"[113.3, 9.7]",,,,,,,,,,1.035014,,,,,,,,,,,,,ef0bc633-9bd4-4556-804e-6ddece04e5bb,2130,,"[111.4, 10.7]",3764661,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,114,Athletic Club,215,"['434cb682-4af7-4955-93c4-6a5e83d80121', '4fbf847f-9a5f-489b-837f-7ee04a2caadf', 'cbc63999-fc91-466e-affc-0ead152bc6bd']",48,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:48.446,Carry,True,2020/2021
,,,,"[83.7, 19.2]",,,,,,,,,,2.437768,,,,,,,,,,,,,86e3b6b6-ca4f-48f0-84bf-9c1783972e22,2142,,"[93.6, 13.3]",3764661,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Vencedor Paris,35473.0,Right Defensive Midfield,114,Athletic Club,215,"['0fec57dd-4fe3-4755-9069-f23624249172', '507b5093-ae57-4a49-97d3-f5fa1397bbdc', '7d16d0a9-9c6a-4272-8b13-091bc16a8cfe']",54,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:54.659,Carry,True,2020/2021
,,,,"[83.4, 52.6]",,,,,,,,,,0.577784,,,,,,,,,,,,,a595bdb0-3cf0-4c03-8cc2-74d2509a200c,2145,,"[82.1, 54.3]",3764661,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Núñez Gestoso,6397.0,Right Center Back,114,Athletic Club,215,"['0ad78d05-be02-42c8-8479-d520d92e1788', 'e6d1c8cf-d759-4fb2-b279-7982faa975f7']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:59.126,Carry,,2020/2021
,,,,"[104.5, 58.7]",,,,,,,,,,0.973809,,,,,,,,,,,,,298aecac-37c6-46dc-b11e-712607bc8686,2148,,"[91.3, 63.0]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,114,Athletic Club,215,"['8569025b-99e9-462a-82af-a34a489faf20', '87d30e16-d943-438f-a7ea-b478e2960ebf']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:01.056,Carry,,2020/2021
,,,,"[11.2, 58.6]",,,,,,,,,,0.842949,,,,,,,,,,,,,e401638f-f044-43b6-8aed-1f2e5de5b529,2160,,"[11.2, 58.6]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,115,Barcelona,217,"['269139e9-a64e-43b0-a195-65c9444c2c5d', '7b813c4d-638b-4322-996f-ef3abd6255b3']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.854,Carry,,2020/2021
,,,,"[3.3, 39.8]",,,,,,,,,,0.890089,,,,,,,,,,,,,af3de930-3ae3-41fc-81af-58069ed34f0b,2163,,"[4.3, 43.4]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,115,Barcelona,217,"['118ea396-778d-4785-b1c3-82a8c87680f8', 'dd7b81d0-3160-411d-a5b7-e5224eaae964', 'f18cb784-1a9c-4013-9e7b-b9714681e1af']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.384,Carry,True,2020/2021
,,,,"[35.9, 16.2]",,,,,,,,,,3.592523,,,,,,,,,,,,,d1cd1ba0-bdd7-4052-859a-f64143479e62,2167,,"[7.1, 22.9]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,115,Barcelona,217,"['68526751-485e-4e35-b82c-f3ddb56d096e', '998fd783-a50f-4c4d-b300-cf36ebc0e7de']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.874,Carry,,2020/2021
,,,,"[50.7, 2.3]",,,,,,,,,,1.006884,,,,,,,,,,,,,400b4ff2-3a8e-414d-90dd-fe5248589c15,2170,,"[48.7, 4.5]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,"['b1e73c37-2c65-4e9d-bda7-87a53978f048', 'f6b5c33a-bdda-4500-a09c-32fecb7c45d6']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.066,Carry,,2020/2021
,,,,"[57.2, 12.6]",,,,,,,,,,1.485314,,,,,,,,,,,,,1663595f-cdd7-4174-875c-36b946dd29a9,2175,,"[60.5, 10.5]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,"['8638881e-dc4c-41a8-9f62-97bda38fa6b6', 'd5fdc349-5298-4423-85aa-1449c4dae3c6']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.143,Carry,,2020/2021
,,,,"[57.3, 16.8]",,,,,,,,,,1.750534,,,,,,,,,,,,,1cf7106f-f161-4a9f-98a7-447461f5fb42,2178,,"[54.2, 21.7]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,115,Barcelona,217,"['057853cd-f0b1-477d-ac26-d0b050812202', '4f6ebd16-0dc0-466a-8c30-d864bb0938f7']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.544,Carry,,2020/2021
,,,,"[68.9, 3.4]",,,,,,,,,,1.290215,,,,,,,,,,,,,4a5e77d9-a81f-4226-877f-ae2ef3bc6511,2181,,"[67.3, 3.4]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Left Wing,115,Barcelona,217,"['33676b03-384b-4b25-96ce-64ea7f9b43fa', '8ccf1144-1581-432d-bbaf-e90e3b07d8c7']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.908,Carry,,2020/2021
,,,,"[43.5, 39.8]",,,,,,,,,,0.822166,,,,,,,,,,,,,a35e878d-aa60-41dd-8963-a6c47efc5a2e,2184,,"[43.5, 34.5]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,115,Barcelona,217,"['3f8cfdae-cc06-47bb-8134-89f37a517b3b', 'f42411f1-7c56-4321-81c1-04f524576f5d']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.625,Carry,,2020/2021
,,,,"[72.3, 60.4]",,,,,,,,,,5.378736,,,,,,,,,,,,,dc87444e-460b-4796-9a59-d71e62c5b74e,2187,,"[61.9, 67.8]",3764661,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,115,Barcelona,217,"['5fdc2cc4-04ea-4d9c-9df8-16a9543a53f2', 'b142307f-cf86-40b2-8c46-d813a551bc49', 'c4784192-d716-4e92-846e-11e0dabfd906']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.447,Carry,True,2020/2021
,,,,"[81.4, 54.8]",,,,,,,,,,0.520023,,,,,,,,,,,,,9705cf6b-22b7-4670-a2d7-9617a7a6bfeb,2193,,"[80.8, 54.8]",3764661,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,115,Barcelona,217,"['29df5c86-87de-4dca-b885-d27b006aaa1c', 'b28b2255-8565-4c0e-a391-aaece9714d91']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:07:07.173,Carry,,2020/2021
,,,,"[88.2, 48.3]",,,,,,,,,,0.467238,,,,,,,,,,,,,97e2fe7d-91b9-4270-b044-e9a01b77b0e6,2197,,"[82.9, 46.9]",3764661,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,115,Barcelona,217,"['32df2a02-f6ba-403a-a2e5-4124bc5d3610', '53d1a5b6-c86a-49a2-97fc-ee23edd226ab', 'c76f4a52-8407-4124-bf22-1521ea5c1389', 'f3c14806-f732-469f-9f51-8d6e6717b53c']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:07:08.725,Carry,True,2020/2021
,,,,"[40.9, 56.4]",,,,,,,,,,2.069991,,,,,,,,,,,,,9db96a91-2ba6-4d81-ba89-87a352f81506,2202,,"[36.5, 51.8]",3764661,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Midfield,115,Barcelona,217,"['11d59705-d895-4cc7-b027-ad0da341ec90', 'e390461c-ac5f-4bea-9a04-4d23dfeeca90']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:11.235,Carry,,2020/2021
,,,,"[75.8, 22.8]",,,,,,,,,,3.656841,,,,,,,,,,,,,fa3703e7-b41c-42c1-80bf-94c48e997357,2208,,"[65.9, 23.7]",3764661,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,115,Barcelona,217,"['90ce847c-b5e5-4eca-bd06-02519fd189a7', 'c8c54ee4-eec3-44a0-a239-25cc28c8e24a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:07:15.272,Carry,,2020/2021
,,,,"[47.8, 22.3]",,,,,,,,,,1.360977,,,,,,,,,,,,,70c142b7-ef9d-46c6-8c15-df5f4e7d71a3,2216,,"[53.0, 24.1]",3764661,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,116,Athletic Club,215,"['852618fe-3d6a-4835-884e-75116bb3085e', 'c9f50175-a222-45c8-b7f3-1a62307a9e7b']",15,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:15.400,Carry,,2020/2021
,,,,"[56.3, 15.5]",,,,,,,,,,6.325582,,,,,,,,,,,,,58817438-b679-488c-9051-2d8f5661a438,2221,,"[30.1, 21.3]",3764661,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,116,Athletic Club,215,"['10110d23-b869-4f6c-8953-690a35ec6703', '7fbd40b0-e3f2-4cd0-b227-7291f2c365fc']",19,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:19.998,Carry,,2020/2021
,,,,"[68.7, 13.5]",,,,,,,,,,0.571585,,,,,,,,,,,,,289098a8-303f-4ad3-88c5-0a93f56bab1e,2224,,"[68.6, 13.3]",3764661,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,116,Athletic Club,215,"['51d41c86-1187-45c6-a77b-703b7d997b56', '76c61294-46bf-4927-8298-25607aff421c']",27,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:27.095,Carry,,2020/2021
,,,,"[69.4, 4.5]",,,,,,,,,,0.471017,,,,,,,,,,,,,d564fc5e-cf51-4c27-a29a-64a8158ba691,2227,,"[69.5, 4.4]",3764661,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,116,Athletic Club,215,"['8e80afb4-c635-4be8-8e13-b48dd1e02b39', '8f3d8a80-259d-44ed-aee9-bc3d460ea178', 'b8aff414-0490-4ddb-bf9a-460e224d9ffd']",28,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:28.276,Carry,True,2020/2021
,,,,"[71.1, 11.9]",,,,,,,,,,0.121997,,,,,,,,,,,,,439894d1-3ad1-4b78-a215-f230b226ee7d,2233,,"[71.1, 11.9]",3764661,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,116,Athletic Club,215,"['310f001b-0715-4015-8aa7-e26b3b296a4e', '787be712-06a0-49cd-8549-24112c599fba']",29,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:29.968,Carry,,2020/2021
,,,,"[36.6, 74.0]",,,,,,,,,,4.482133,,,,,,,,,,,,,769d7d4c-3006-4691-9bec-2adfa322100c,2244,,"[42.7, 76.5]",3764661,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,"['08fe8cca-b023-4d9c-9c69-84bc6b0ff703', '09ff119b-0310-42eb-b5f3-308be45d8391', '68f91f7e-022f-4776-ae51-c18a32dcedee']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.932,Carry,True,2020/2021
,,,,"[22.2, 65.0]",,,,,,,,,,1.754606,,,,,,,,,,,,,3e82fe0d-5b13-4da4-addd-44e400ae8b90,2248,,"[24.3, 71.8]",3764661,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergino Dest,21881.0,Right Back,117,Barcelona,217,"['48d31678-789e-4da8-8a8e-2ae069306ca6', '508826b1-00cb-477b-a991-1de8b98f1745']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.470,Carry,,2020/2021
,,,,"[11.2, 38.1]",,,,,,,,,,3.36081,,,,,,,,,,,,,982f8d63-aa84-4048-8100-b876c78e0944,2251,,"[7.9, 40.1]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,117,Barcelona,217,"['73c6e3b2-1976-45f2-9ab6-2257625299a0', 'f3537a95-d125-4261-b8dc-77bd622c2ea6']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.754,Carry,,2020/2021
,,,,"[20.8, 21.5]",,,,,,,,,,0.982171,,,,,,,,,,,,,cc21ca18-f47e-4360-b671-20e6e152eff4,2254,,"[20.0, 23.3]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,117,Barcelona,217,"['38f6a07a-46c0-49bc-8278-2408a6cc4a66', '444f85ce-7284-4257-bf53-eb8f4c52169d']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.723,Carry,,2020/2021
,,,,"[37.5, 3.6]",,,,,,,,,,0.841943,,,,,,,,,,,,,c3cc4675-bee6-4285-8acb-b2dbe5bd04ab,2257,,"[37.4, 3.4]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,117,Barcelona,217,"['c95e1779-4776-4ff9-ab74-0254d55b7ec4', 'e9557f98-8806-4331-88c1-d6815275d1ef']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:09:11.329,Carry,,2020/2021
,,,,"[45.4, 24.7]",,,,,,,,,,0.303887,,,,,,,,,,,,,db0a7ca0-eb05-4f27-b8e1-26b96817494b,2261,,"[43.5, 22.3]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,"['b760d556-5454-449b-b7f0-e0c729c1dd11', 'b8398cc7-7ad7-4cf7-ba7c-ac2090f872f5', 'cb39c31b-3d71-416c-9d16-c5161b6fafc7']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.612,Carry,True,2020/2021
,,,,"[69.8, 61.7]",,,,,,,,,,1.826503,,,,,,,,,,,,,28987b0c-5b54-4416-8494-f8a8d57a94e9,2266,,"[66.5, 61.7]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Vencedor Paris,35473.0,Right Defensive Midfield,118,Athletic Club,215,"['4567ceff-7cfa-4c9b-8b76-d25139f7f134', 'a60bb2de-49e9-46a9-9e56-5273ea6225bf', 'de8020e5-5686-4002-97d2-d8143b8c291e']",15,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:15.023,Carry,True,2020/2021
,,,,"[88.9, 44.4]",,,,,,,,,,1.992578,,,,,,,,,,,,,850fece4-cc7c-4f67-89b0-6cb54e3d0c55,2272,,"[82.3, 41.1]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,118,Athletic Club,215,"['1b95a5f0-5e2e-41fb-a2c5-078f9f8991e7', '27a41048-7160-412a-bdc2-703740a81d59', 'ffcd3f69-e0ab-49e8-a11d-74534cbd33ff']",18,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:18.121,Carry,True,2020/2021
,,,,"[101.7, 57.2]",,,,,,,,,,1.150859,,,,,,,,,,,,,41d44719-0637-4568-ab3b-af1d82e11b46,2276,,"[101.3, 55.1]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Center Forward,118,Athletic Club,215,"['0ffd0ca9-7f10-49cb-a0f1-eb8345186043', '27c500b5-f8ea-4e1c-8090-941d637c5c11', '3e84c034-30d8-4a25-b37e-209b058efbf0']",21,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:21.138,Carry,True,2020/2021
,,,,"[95.3, 57.6]",,,,,,,,,,1.406911,,,,,,,,,,,,,597602b0-bac2-4dd2-a79a-ab344649f5b3,2281,,"[96.1, 57.6]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,118,Athletic Club,215,"['33ca281e-1339-452b-b6e0-ecf9ef1501fe', '7724e054-e312-4c65-8122-955067be5d22', 'd62680c1-153e-4d95-9a94-6ab4fc20b004']",22,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:22.968,Carry,True,2020/2021
,,,,"[39.2, 28.0]",,,,,,,,,,3.652556,,,,,,,,,,,,,c302fbb2-9ee4-47e8-b170-cbc2903f2376,2284,,"[24.8, 22.5]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,118,Athletic Club,215,"['1848e5b1-e3a7-4ef8-97e1-27a7cc664f98', '31e9ced5-c698-40ab-bc0a-4285a13e0b20', 'def153e8-f372-4515-8c52-9421a8d32824']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.375,Carry,True,2020/2021
,,,,"[93.8, 51.8]",,,,,,,,,,8.353888,,,,,,,,,,,,,a1f08df6-fdb0-4dc3-b550-23e8291df502,2288,,"[43.5, 60.0]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Athletic Club,215,"['22de197a-d91a-4cef-8a7e-91909246eb46', '76609333-d02c-44df-b786-4f4b1756912d', 'd81c5d68-82e0-4d4c-becd-71198070565b']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.673,Carry,True,2020/2021
,,,,"[29.5, 29.3]",,,,,,,,,,1.240799,,,,,,,,,,,,,04a53ac8-17d4-47c9-b635-76e835462d34,2292,,"[26.3, 28.3]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Vencedor Paris,35473.0,Right Defensive Midfield,118,Athletic Club,215,"['963ab6a0-c16f-4cee-b53b-2d1ffc185f6b', 'ae153d96-27d5-4407-ba28-89471004df43']",38,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:38.027,Carry,,2020/2021
,,,,"[87.8, 10.4]",,,,,,,,,,3.703531,,,,,,,,,,,,,e4fb91cb-17b4-42a7-b706-3b618b628b4b,2295,,"[62.4, 7.5]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Left Center Forward,118,Athletic Club,215,"['e046002b-1e24-490d-a5e9-3186921510c7', 'e889cd39-cffc-45b3-a6d6-a53e63309467']",42,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:42.064,Carry,,2020/2021
,,,,"[107.5, 15.5]",,,,,,,,,,3.723146,,,,,,,,,,,,,25e22e5e-dc91-4738-b2ad-f4d24192e07e,2298,,"[98.7, 18.5]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,118,Athletic Club,215,"['5bb9bcfe-fce9-4cd6-ae29-37b1917b2584', '901be74e-894f-4ebb-9f2c-af97b7846524', 'ca9b4d37-6262-4403-812f-e1ff8e3f3049']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:47.442,Carry,True,2020/2021
,,,,"[102.5, 6.0]",,,,,,,,,,2.13721,,,,,,,,,,,,,dfabd0ed-8a6a-4f83-b0bb-3a6f65e8bd8a,2302,,"[102.6, 6.0]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Left Center Forward,118,Athletic Club,215,"['43d9ee84-27c4-4b1f-9b60-279c8b8b7a16', 'cb607a3d-d83c-475d-a450-3d6e056268f0']",52,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:52.418,Carry,,2020/2021
,,,,"[104.3, 6.1]",,,,,,,,,,1.808486,,,,,,,,,,,,,95d5a24f-0500-410a-a3ee-7736af0bad41,2305,,"[106.2, 4.7]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,118,Athletic Club,215,"['6e8c93e3-0ec1-4a59-8baf-19cf5ad958e3', 'ee70e3ac-2180-4fae-b6ad-92e092e5f536']",55,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:55.501,Carry,,2020/2021
,,,,"[102.6, 9.9]",,,,,,,,,,2.290584,,,,,,,,,,,,,5a1aaead-1018-4cb6-9c74-9098590f11ea,2308,,"[89.7, 9.6]",3764661,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Left Center Forward,118,Athletic Club,215,"['1b9c6da6-c097-4e94-ac45-367e546502a8', '2645db0f-a45e-4c35-a9fe-77ccdee1519b', '78e7db01-ef77-4893-9548-314001617c99']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:58.368,Carry,True,2020/2021
,,,,"[10.7, 48.6]",,,,,,,,,,5.275687,,,,,,,,,,,,,dac7f856-a0c5-43a9-bf9b-49b24ba98de2,2313,,"[4.4, 54.0]",3764661,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,119,Barcelona,217,"['532953f5-d252-4bcd-8df8-aa01d637062b', 'abdd0e85-1ec7-49ab-bafb-d798ee6a24e6']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:10:04.713,Carry,,2020/2021
,,,,"[26.6, 46.9]",,,,,,,,,,0.658263,,,,,,,,,,,,,e5a3bb35-0a12-4ace-8814-05fd751c628a,2316,,"[26.6, 46.9]",3764661,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,119,Barcelona,217,"['1f58733b-660c-426c-a8ff-085e38d7ad2b', 'a4bd5cc8-df7e-4f1a-a7e6-765ae12beaa4']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:10:11.406,Carry,,2020/2021
,,,,"[23.2, 52.6]",,,,,,,,,,1.599998,,,,,,,,,,,,,3022edd5-b79f-43c5-800b-2ae42a7b32bc,2319,,"[22.2, 52.9]",3764661,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,"['179817a9-1160-40bf-ba6d-c6c2557ddc4c', 'dd7ab131-d746-4573-b9ea-e2ede5c1d6a5']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:10:12.865,Carry,,2020/2021
,,,,"[64.7, 39.7]",,,,,,,,,,7.347717,,,,,,,,,,,,,902ceb5c-7d96-483d-8f77-dffe1fae61d8,2322,,"[40.0, 39.7]",3764661,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,119,Barcelona,217,"['a46a6b82-4ba9-422b-b21d-79bd0f956252', 'e05d09da-f0df-4bce-945a-42e841b73794']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.465,Carry,,2020/2021
