ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.3, 36.8]",,,Set,,Shot Faced,7273d668-855d-4c4b-b036-ebfcdc6e1647,3471,,"[2.3, 36.8]",267373,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerónimo Rulli,6694.0,Goalkeeper,159,Barcelona,217,['e1fbe83d-befe-467f-bf6b-b1729980bc1b'],43,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:43.239,Goal Keeper,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,,Saved Twice,Set,Standing,Shot Saved,c5466d61-4f7a-4172-bdd4-64457119e550,3598,,"[2.0, 42.6]",267373,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,165,Real Sociedad,210,['8681362b-6b40-48ec-a958-0b2d216bd5e4'],41,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:41.100,Goal Keeper,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.1, 42.7]",,,Set,,Shot Faced,1b235e4d-e69b-45ff-a856-e6f815a816a8,3810,,"[3.1, 42.7]",267373,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,174,Real Sociedad,210,['c9481384-ff0e-47c2-b119-88008363f8b2'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.569,Goal Keeper,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,,In Play Danger,Moving,Standing,Shot Saved,4cf02e26-77b8-47f1-9df9-a0d430c82794,3818,,"[12.6, 43.4]",267373,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,175,Barcelona,217,['0fc9596c-cd7f-4895-906f-caadfea462cc'],33,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:33.014,Goal Keeper,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Claim,,,Keeper Sweeper,4c905de9-813f-48ed-bd4b-9cfba1f84040,3832,,"[15.1, 29.1]",267373,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,177,Barcelona,217,['b67c859f-447f-4425-991c-157e39d3ed9d'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:45.507,Goal Keeper,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,de42468e-46e8-4c47-b9d2-a544f97cda39,145,,"[6.6, 51.4]",267373,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,7,Real Sociedad,210,,26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.696,Error,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,242d7bfd-ca44-47b3-ab23-14eb2cc9381d,368,,"[7.7, 52.7]",267373,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Right Center Midfield,18,Real Sociedad,210,,39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.613,Error,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,67ff2f6d-02cb-4591-96b1-efd23c427c72,161,,"[97.7, 32.9]",267373,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,7,Real Sociedad,210,['d30ac033-b74f-4aa7-93fe-2212e6cb2543'],40,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:40.790,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,36049c52-f611-4d2f-83a1-511aeef47652,606,,"[64.0, 46.2]",267373,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,30,Real Sociedad,210,['4e3bae46-3003-44f1-9401-69dd3d5a4b66'],55,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:55.548,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d5384db6-a9d6-4d2c-99db-3a4e7ac0ebea,634,,"[43.9, 24.0]",267373,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,31,Barcelona,217,,14,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:14.507,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8339b7d3-b2ef-4ffa-bf5d-cf79abe09b3b,726,,"[72.1, 17.5]",267373,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Willian José da Silva,6721.0,Center Forward,34,Real Sociedad,210,,5,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:05.471,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f95ff7f1-f5f9-469c-8d37-f4cd265f59e5,798,,"[42.6, 63.3]",267373,18,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,36,Real Sociedad,210,,29,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:29.653,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c4fb4581-6223-46fc-8568-5757c3fe6dee,811,,"[98.9, 3.3]",267373,18,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,38,Barcelona,217,,58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:58.068,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c9f32108-f959-4488-bc35-a0b25bd5c8ee,835,,"[116.7, 38.7]",267373,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,40,Barcelona,217,,28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.283,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,22201348-db03-47e0-87dd-6aabdd97a050,929,,"[91.5, 29.4]",267373,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,44,Real Sociedad,210,,31,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:31.360,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,318cd1cb-3df9-49d1-a9ec-58cd4e8db320,1099,,"[110.1, 42.4]",267373,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Left Center Forward,47,Barcelona,217,,25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.490,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4d7645a4-e62a-4e0c-95cc-61e8bcdcde59,1270,,"[108.1, 24.0]",267373,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,54,Real Sociedad,210,,48,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:48.672,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,397bef52-8d49-4de0-9875-2fdf12256f36,1706,,"[49.6, 55.3]",267373,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,67,Real Sociedad,210,,44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.370,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,18ed9dd7-07a0-4f35-9caf-e3d33b9b95c3,1742,,"[115.4, 58.3]",267373,39,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joseba Zaldúa Bengoetxea,6605.0,Right Back,67,Real Sociedad,210,,9,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:09.478,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6c36ff0f-503e-42c9-923a-0828e0744ef5,2092,,"[62.9, 18.5]",267373,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,83,Barcelona,217,['f50b7655-d013-4a1c-9cc7-a47d81c56c8f'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.918,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5150dd8f-a5bb-46a3-8713-f200e7f31d5e,2225,,"[102.5, 34.2]",267373,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Rodríguez Navas,6693.0,Right Center Back,95,Real Sociedad,210,['30951e91-728e-42fe-93ef-9c3aaf73d0e8'],55,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:55.918,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e065ccc3-9eb9-4ee5-9190-5cd9ee71db21,2234,,"[67.8, 76.4]",267373,52,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,96,Barcelona,217,,14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.660,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4caecf89-067a-4b33-af43-5fe7212e841c,2661,,"[110.9, 73.4]",267373,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,114,Real Sociedad,210,,47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.157,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2179fb7a-bc48-4248-8eb6-ede96231e40a,2692,,"[50.4, 77.1]",267373,61,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Wing,117,Real Sociedad,210,,54,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:54.411,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0f119ecd-38a5-48c7-aca2-4cecebb527bd,2739,,"[65.3, 63.0]",267373,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francisco Alcácer García,6402.0,Left Center Forward,120,Real Sociedad,210,,54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.888,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9627bf60-242e-4028-9a64-92b52e77b3c4,2788,,"[108.9, 33.0]",267373,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Left Wing,121,Real Sociedad,210,,35,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:35.185,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0dbf837e-cc43-44fb-9483-7488c1e2d081,2931,,"[108.5, 52.0]",267373,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,131,Barcelona,217,,49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.606,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2f674f65-8485-4c26-b16f-6ffde12a7400,3111,,"[101.0, 55.5]",267373,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,142,Real Sociedad,210,['a9de6cc0-5727-4587-9760-a34164ae4ea3'],43,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:43.188,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,50fe22af-892e-4ed4-a9b4-418be07692bf,3605,,"[56.1, 10.3]",267373,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Oyarzabal Ugarte,6685.0,Left Wing,166,Real Sociedad,210,,59,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:59.175,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,896c0223-8518-4602-9d14-55dbc0862498,3615,,"[83.6, 78.6]",267373,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jon Bautista Orgilles,6906.0,Center Forward,166,Real Sociedad,210,,10,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:10.541,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e85d20d5-f7aa-4482-bcdb-5110be6fe30a,3776,,"[90.6, 60.3]",267373,89,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,172,Real Sociedad,210,,43,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:43.302,Miscontrol,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dc93986c-41fa-4392-ba2a-23aea788bf81,163,,"[106.6, 30.0]",267373,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,7,Real Sociedad,210,['4fc68f25-2ec4-4c13-8dbd-50f2a3b4ec17'],41,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:41.982,Foul Committed,,2016/2017
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,82742c6b-4991-4397-9593-62b085ae9023,242,,"[110.5, 47.4]",267373,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,11,Real Sociedad,210,"['045bf76a-7354-4d5e-9db8-f5d71ad33d7a', '7ae7d05b-df43-4ee5-8eec-546402d33b84']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.141,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,Yellow Card,True,,,,,,,,,,,8088261c-0aae-4662-8e8e-a97229334330,312,,"[37.7, 68.7]",267373,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,15,Barcelona,217,['b15ff129-714f-43c0-b568-287c409263d4'],44,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:44.069,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0fe802e7-460a-44f8-8aac-41b5ed4cd6d7,321,,"[105.1, 34.5]",267373,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,16,Barcelona,217,['050d5969-f71f-46a9-ad58-8a85d65909b8'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:35.708,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c2614a12-9549-4a91-bf27-ec46604f878c,325,,"[76.6, 72.7]",267373,7,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,17,Real Sociedad,210,['906f4d16-1cf4-4668-9d86-5a72dfcaae1c'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.743,Foul Committed,,2016/2017
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,a172e3f1-5387-496a-b881-4a93f8b5312f,386,,"[48.8, 16.0]",267373,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Right Center Midfield,19,Barcelona,217,"['338c0a44-12c4-40b0-92b9-b735cb317db0', '4e0dcf0d-6fde-4809-9f6b-4a58d630fadb']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.896,Foul Committed,,2016/2017
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,033204b1-f0d1-46ca-b018-9e8983efb74d,553,,"[52.7, 39.3]",267373,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Real Sociedad,210,['88991226-ad4c-4895-bf85-aa721423848a'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:35.594,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,d37964ce-9125-4764-885d-8c797b06f0df,581,,"[65.5, 59.5]",267373,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,29,Barcelona,217,"['45eec378-3d7f-4c6d-a93b-4fa83ac340fa', 'bc8ee19a-6715-47fc-9eaa-cdd88ce53cb6']",34,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:34.970,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,632426ed-8341-44bc-91c9-8bf9c7acca04,941,,"[72.6, 18.0]",267373,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Íñigo Martínez Berridi,6665.0,Left Center Back,46,Barcelona,217,"['947ef14e-77cf-4a54-999a-9cc03b7f6eef', 'fcef41d9-c147-4da0-bf22-e6e353d6425c']",42,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:42.772,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b4fed1aa-5954-4a8e-b400-91da5512c4f4,1144,,"[43.1, 29.4]",267373,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,49,Barcelona,217,['f5358d22-29b6-4429-a716-acd49d7ec871'],59,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:59.432,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cf64f1e7-ce9f-44ab-ba14-41edcd1e99da,1243,,"[57.9, 13.1]",267373,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,51,Real Sociedad,210,['88befe7e-fa07-44ea-a8da-ee17b805929e'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.868,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eba917fe-1489-44ff-a39e-26e49b8fb712,1457,,"[34.3, 77.4]",267373,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carlos Alberto Vela Garrido,5560.0,Right Wing,61,Barcelona,217,"['0d9926bf-2edb-4113-b766-bac95137cb62', '7bac20b2-c81d-465f-b996-7a5afa7164f5']",29,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:29.748,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,bba89906-2d46-4e9d-9f5d-48b414bfd7ad,1657,,"[46.5, 22.5]",267373,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Right Center Midfield,67,Real Sociedad,210,"['6ff0ec09-0539-4530-90ff-a1890d51aff1', '83e9350c-db86-471d-9da6-f16eb68085b5']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.629,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8ed04453-1abf-4d61-82f5-fcb93b26c1cb,1768,,"[43.0, 28.1]",267373,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,70,Real Sociedad,210,['a62be798-00b5-49fd-b89e-0f6522fb6011'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.373,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,cc2a6ea7-94ef-4481-837b-7c6b31344be2,1783,,"[6.4, 8.7]",267373,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Left Center Forward,71,Real Sociedad,210,['d37ca5f2-99e9-4b82-a07f-0996a23bce18'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.121,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,a416fa44-8370-4d38-86ef-6cc4c6f70d06,1868,,"[28.7, 10.7]",267373,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Center Midfield,74,Barcelona,217,"['4b35eb39-f270-40a5-b142-c6edd6d0648f', '57b92a82-6d0f-41c5-8ff9-cbd7d2df7d47', 'c9b6dbe0-ac7c-4d31-b85a-725c4436adba']",11,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:11.287,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,,e0225b6e-c5ee-4f87-bec5-4a35f732d51c,2087,,"[69.5, 71.6]",267373,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,82,Barcelona,217,,53,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:53.838,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,0b00e894-e9a3-48d7-9f50-32f0872c9175,2133,,"[27.1, 13.7]",267373,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,87,Barcelona,217,['a6eab2ce-e900-4c49-8d7f-4692676d2546'],21,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:21.893,Foul Committed,,2016/2017
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,222ebd65-16ca-4aa4-b371-2e119dc56607,2177,,"[48.9, 52.9]",267373,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,91,Barcelona,217,"['63bfaed4-b5d9-4857-bb97-3b923f6e8562', '706ae1b7-3843-41a1-bf17-6aae66aad29e']",6,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:06.248,Foul Committed,,2016/2017
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,4f7157fe-15df-40fa-9589-fc52f754cef1,2215,,"[92.0, 42.3]",267373,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,93,Real Sociedad,210,"['c92159f9-956a-46c8-840b-28e83420b56b', 'daa4dd97-34a3-4062-bba4-a74488acae36']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.645,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4a3c3033-75c8-43e5-9b12-d1ed98c60bc6,2220,,"[43.0, 31.4]",267373,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,94,Real Sociedad,210,['5035dddc-c80c-4f57-8242-94d3be21adb1'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.612,Foul Committed,,2016/2017
,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,,1fe447d9-5649-4a8a-a68a-75dbb7119d03,2375,,"[68.2, 52.3]",267373,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,104,Real Sociedad,210,"['4fdc097f-90ce-4fe7-91f8-48590ded9bee', 'a78bc219-db2d-45ef-94c4-f80107b17ea9']",23,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:23.812,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9512a8d6-79a6-4241-a478-de4c9152f40e,2513,,"[40.8, 66.3]",267373,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Right Center Back,108,Barcelona,217,"['117541c3-72b2-46f1-849d-86fcd0cc0aa9', 'e430ce40-411b-4ce8-985a-db03d9817b0d']",13,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:13.249,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,49b9f242-b99a-403b-b27f-88b0b5755baa,2594,,"[104.6, 41.4]",267373,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,113,Barcelona,217,"['03c6515d-5922-4005-a7fe-794e09b5a7a4', '6ddbbc21-3337-4097-b433-c83f2564d3f1']",2,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:02.425,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4d30c715-43b5-4d8b-a8bd-bcd4fdd535a7,2676,,"[52.9, 33.8]",267373,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,115,Barcelona,217,['e96b3ecc-17e5-4a8f-a034-0d54e8b0a9ed'],30,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:30.620,Foul Committed,,2016/2017
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,4521c3e4-2992-4b45-bf47-91a6ff2372f8,2724,,"[14.4, 7.3]",267373,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,118,Barcelona,217,"['364a44f0-2b15-46f4-a3cd-47e4c7470b80', 'db2f10b9-6b54-4f1f-94ee-dd7a9cf9ca68']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.933,Foul Committed,,2016/2017
