ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.9555,,,,,,,,,,,,,6b41a1a4-1df5-4540-ae2e-6f0c5bb286a0,2672,,"[41.8, 2.9]",69171,69,,,,0.4012288,,Head,,,,"[48.4, 5.7]",,Low Pass,,7.169379,,,,Adriano Correia Claro,22102.0,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,153,Sevilla,213,['896caa50-40a5-4fcb-890a-faa8543c4c6c'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:21.990,Pass,,2008/2009
,,,,,,,,,,,,,,,1.2425,,,,,,,,,,,,,15f0b813-e7f8-4b0c-81ae-20bac2e731e4,2676,,"[48.4, 5.7]",69171,69,,,,-3.0935528,,Right Foot,,,,"[38.0, 5.2]",,Ground Pass,,10.412012,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Wing,153,Sevilla,213,"['f4289518-eb8e-4874-a2db-6ce5de57994b', 'f5f1fe9d-41ba-4bfe-bf39-caf46307a5e7']",23,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:23.475,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.989963,,,,,,,,,,,,,cf04b1e8-a04b-4cd3-8d09-2e4567f4ed36,2682,,"[35.3, 8.6]",69171,69,,,,2.124749,,Right Foot,,,,"[29.3, 18.3]",,Ground Pass,,11.405701,,,,Federico Julián Fazio,6349.0,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,153,Sevilla,213,['0a80c841-8759-4e30-9f23-4c7b9ffc1787'],25,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:25.376,Pass,,2008/2009
,,,,,,,,,,,,,,,0.5563,,,,,,,,,,,,,baf9a961-f362-4cb1-a0b7-4007855230d8,2686,,"[32.7, 17.0]",69171,69,,,,-0.3183376,,Right Foot,,,,"[41.5, 14.1]",,Ground Pass,,9.265528,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,From Throw In,Federico Julián Fazio,6349.0,Right Defensive Midfield,153,Sevilla,213,['31e2bcc9-58af-409f-9fb8-4c4a9a34d930'],27,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:27.362,Pass,,2008/2009
,,,,,,,,,,,,,,,2.6433,,,,,,,,,,,,,cfaf8761-104f-4c07-a4aa-f58a6856313c,2689,,"[42.8, 12.5]",69171,69,,,,-0.18369779,,Right Foot,,,,"[79.4, 5.7]",,High Pass,,37.226334,,,Pass Offside,Diego Ángel Capel Trinidad,24683.0,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,153,Sevilla,213,['2b67b709-e25e-404c-ade3-cf8e7ce7048e'],29,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:29.781,Pass,,2008/2009
,,,,,,,,,,,,,,,2.06807,,,,,,,,,,,,,78ca3e9c-30e8-4fbb-a8ad-5e557feec331,2691,,"[41.4, 73.7]",69171,69,,,,-0.02040533,,Right Foot,,,,"[70.8, 73.1]",,Ground Pass,,29.406122,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,['0c89cce1-689f-4a96-9204-ac4611f3d1dd'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.904,Pass,,2008/2009
,,,,,,,,,,,,,,,5.03037,,,,,,,,,,,,,5e252d71-9029-48bd-bfcb-a13f355d0500,2694,,"[71.6, 72.8]",69171,69,,,,-0.7781142,,Right Foot,,,,"[120.0, 25.1]",,High Pass,,67.954765,,,Out,Seydou Kéita,20169.0,,True,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,154,Barcelona,217,['e6667b53-63fa-4c1b-8b0a-78b0b6aefa96'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.202,Pass,,2008/2009
,,,,,,,,,,,,,,,3.796,,,,,,,,,,,,,b1bd37e7-a1c4-40e2-8434-2cc810e9e188,2696,,"[6.0, 44.0]",69171,70,,,,0.1593764,,Right Foot,,,,"[76.3, 55.3]",,High Pass,,71.202385,,,Incomplete,Luís Fabiano Clemente,25943.0,,,,,Goal Kick,2,From Goal Kick,Andrés Palop Cervera,25946.0,Goalkeeper,155,Sevilla,213,"['59d441ef-cf87-4766-ba72-3fc99f11f4ad', '620dd197-cd00-48e7-8c18-527b31c080bf']",11,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:11.241,Pass,,2008/2009
,,,,,,,,,,,,,,,4.129325,,,,,,,,,,,,,59d441ef-cf87-4766-ba72-3fc99f11f4ad,2699,,"[44.7, 25.7]",69171,70,,,True,-1.3172628,,,,,,"[51.1, 1.0]",,High Pass,,25.515682,,,Out,,,,,,,Recovery,2,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,155,Sevilla,213,"['6cf4ef9f-a943-49ca-8638-f9e44277d7de', 'b1bd37e7-a1c4-40e2-8434-2cc810e9e188']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.037,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.9757,,,,,,,,,,,,,52d4ad26-a1ca-42c1-9711-3dffe8ba7521,2700,,"[71.0, 80.0]",69171,70,,,,-0.80475056,,,,,,"[78.6, 72.1]",,Low Pass,,10.962208,,,,Luís Fabiano Clemente,25943.0,,,,,Throw-in,2,From Throw In,Aquivaldo Mosquera Romaña,26482.0,Right Back,156,Sevilla,213,['1f35db4f-29ca-4286-bbe2-5739e733caba'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:21.117,Pass,,2008/2009
,,,,,,,,,,,,,,,1.0364,,,,,,,,,,,,,5f56b393-6c5b-4e66-8e96-022be2ba6dee,2704,,"[75.3, 72.9]",69171,70,,,,2.5308666,,Right Foot,,,,"[70.3, 76.4]",,Ground Pass,,6.1032777,,,,Aquivaldo Mosquera Romaña,26482.0,,,,,,2,From Throw In,Luís Fabiano Clemente,25943.0,Center Forward,156,Sevilla,213,"['54fb6be8-639a-4611-9958-fc2221f751ee', 'cb2d2f6d-8cdf-4840-8940-30034a718d24']",22,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:22.132,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.2681,,,,,,,,,,,,,33ff8fd1-f9a1-41dc-8fe8-b1c217fc18ea,2708,,"[72.0, 73.3]",69171,70,,,,-0.38687572,,Right Foot,,,,"[104.4, 60.1]",,High Pass,,34.98571,,,Incomplete,Luís Fabiano Clemente,25943.0,,,,,,2,From Throw In,Aquivaldo Mosquera Romaña,26482.0,Right Back,156,Sevilla,213,"['83c688af-b5d0-4425-8c83-6df78d4a83e1', 'd278b3b5-90db-4ec7-bd19-610d19b46c0d', 'de0e4438-8e90-4857-b8b6-3f0cd018e6fa']",24,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:24.811,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.016751,,,,,,,,,,,,,08e714f6-3c3d-4a5e-bc4e-2441f0551541,2711,,"[53.7, 39.7]",69171,70,,,,1.2595717,,Head,,,,"[58.3, 54.0]",,Low Pass,,15.021651,,,,Federico Julián Fazio,6349.0,,,,,Recovery,2,From Throw In,Julien Escudé,26018.0,Left Center Back,156,Sevilla,213,['9e4e14be-8f56-494a-a52b-f9c0bc3b64f9'],32,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:32.241,Pass,,2008/2009
,,,,,,,,,,,,,,,0.5632,,,,,,,,,,,,,f960bd19-a671-40bb-a34a-b683b52c0285,2715,,"[57.1, 53.8]",69171,70,,,,-0.12853907,,Right Foot,,,,"[71.8, 51.9]",,Low Pass,,14.822281,,,,Christian Koffi Romaric N''Dri,26480.0,,,,,,2,From Throw In,Federico Julián Fazio,6349.0,Right Defensive Midfield,156,Sevilla,213,"['3294e637-5fad-4046-8597-00fbabcfd2d0', '40b88be1-682f-4a29-ace1-af7e4007eed6']",34,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:34.120,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.1566,,,,,,,,,,,,,f465c48b-a75f-418e-b318-92d8aebbf088,2717,,"[71.8, 51.9]",69171,70,,,,-2.4298863,,Left Foot,,,,"[63.8, 45.0]",,Low Pass,,10.564564,,,,Federico Julián Fazio,6349.0,,,,,,2,From Throw In,Christian Koffi Romaric N''Dri,26480.0,Left Defensive Midfield,156,Sevilla,213,['5fa207da-4b45-4064-b624-301ab36d5879'],34,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:34.683,Pass,,2008/2009
,,,,,,,,,,,,,,,1.1186,,,,,,,,,,,,,e1e1e414-576d-49c7-9834-6ca1731e49d8,2721,,"[61.3, 45.2]",69171,70,,,,-0.04044037,,Right Foot,,,,"[78.6, 44.5]",,Ground Pass,,17.314156,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,From Throw In,Federico Julián Fazio,6349.0,Right Defensive Midfield,156,Sevilla,213,"['215d1073-9f6c-4a90-b25e-2a509d4bab95', '38a9d882-baa4-441b-a5b0-51c883234ad8']",36,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:36.208,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.702454,,,,,,,,,,,,,2ba67649-38b6-4dd3-b227-ce268df71e63,2728,,"[98.3, 67.7]",69171,70,,,,-2.1890926,,Right Foot,,,,"[91.4, 58.0]",,Ground Pass,,11.903781,,,,Christian Koffi Romaric N''Dri,26480.0,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,156,Sevilla,213,['d9faaa7c-930e-4da0-b515-923ed0d2d9e2'],44,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:44.168,Pass,,2008/2009
,,,,,,,,,,,,,,,2.296853,,,,,,,,,,,,,ec472c71-c952-4684-b102-8b64e23657a8,2732,,"[98.7, 63.0]",69171,70,,,,-2.7418754,,Left Foot,,,,"[80.0, 55.1]",,Low Pass,,20.300247,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,From Throw In,Christian Koffi Romaric N''Dri,26480.0,Left Defensive Midfield,156,Sevilla,213,['689792f7-9c0d-4ddb-9023-b5f7d4747603'],48,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:48.267,Pass,,2008/2009
,,,,,,,,,,,,,,,2.1642,,,,,,,,,,,,,afc1426a-8498-4d16-adb1-b3198b19f5a9,2736,,"[73.3, 40.4]",69171,70,,,,-2.3187788,,Right Foot,,,,"[64.3, 30.7]",,Ground Pass,,13.232158,,,,Julien Escudé,26018.0,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,156,Sevilla,213,"['c667e52d-8e09-450e-875f-75ba495c03d0', 'fc579264-0578-4b61-b69a-50fe381da541']",52,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:52.946,Pass,True,2008/2009
,,,,,,,,,,,,,,,2.0116,,,,,,,,,,,,,ae9f0ac0-bb1f-42c4-a4ec-c92f56404c8b,2739,,"[64.7, 30.5]",69171,70,,,,-1.6132419,,Left Foot,,,,"[63.6, 4.6]",,Ground Pass,,25.92335,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Throw In,Julien Escudé,26018.0,Left Center Back,156,Sevilla,213,['42fd94c8-4230-474a-bbb8-9c94dd130d4e'],55,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:55.150,Pass,,2008/2009
,,,,,,,,,,,,,,,1.1557,,,,,,,,,,,,,96288a8f-3f4f-46c9-9a40-9801fdcdc438,2743,,"[61.9, 6.9]",69171,71,,,,1.3098403,,Right Foot,,,,"[66.6, 24.5]",,Ground Pass,,18.216751,,,Incomplete,Federico Julián Fazio,6349.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,156,Sevilla,213,"['b43aac35-8050-4b57-8f46-b4c2983a2638', 'dc257116-6ad8-4dfd-81a0-d77d7830a238']",0,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:00.616,Pass,,2008/2009
,,,,,,,,,,,,,,,1.204079,,,,,,,,,,,,,56b0731e-83ca-4f84-a098-591eb523c55c,2748,,"[51.3, 63.0]",69171,71,,,,-1.3521274,,Right Foot,,,,"[56.1, 41.4]",,Ground Pass,,22.126907,,,,Seydou Kéita,20169.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,157,Barcelona,217,['a1a1d951-43cf-4183-bc32-d4f1fc23e643'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.575,Pass,,2008/2009
,,,,,,,,,,,,,,,1.289944,,,,,,,,,,,,,e71e7d86-e551-46db-aa4d-29f6d574f81a,2751,,"[55.1, 37.1]",69171,71,,,,-0.22595921,,Left Foot,,,,"[72.5, 33.1]",,Ground Pass,,17.853851,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,157,Barcelona,217,['0f4a8ac3-7dea-4634-905b-2f24fb932e09'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.346,Pass,,2008/2009
,,,,,,,,,,,,,,,1.293692,,,,,,,,,,,,,22f70b55-9a55-433f-a545-434d6ec841eb,2755,,"[70.2, 43.4]",69171,71,,,,1.8513331,,Left Foot,,,,"[66.8, 55.2]",,Ground Pass,,12.280066,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['1c2897e3-6479-466e-bfca-2f0565800f6d'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.798,Pass,,2008/2009
,,,,,,,,,,,,,,,3.435557,,,,,,,,,,,,,ef25c38b-b43d-4208-a076-6b3f67821669,2762,,"[8.0, 38.6]",69171,71,,,,-0.18907233,,Right Foot,,,,"[72.8, 26.2]",,High Pass,,65.97575,,,Incomplete,,,,,,,,2,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,157,Barcelona,217,['2e8b4b5a-08b9-4c0e-af8e-bec30fc54eb3'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:21.132,Pass,,2008/2009
,,,,,,,,,,,,,,,1.933303,,,,,,,,,,,,,d1761318-b9a0-4e52-bb7f-be4c5d15ed88,2765,,"[50.1, 52.4]",69171,71,,,,-1.3559809,,Right Foot,,,,"[54.9, 30.4]",,Ground Pass,,22.51755,,,,Seydou Kéita,20169.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Barcelona,217,['d8455226-c466-41f4-9637-6950d1d49695'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.347,Pass,,2008/2009
,,,,,,,,,,,,,,,2.055041,,,,,,,,,,,,,e0280ef5-6d9c-440f-8b5c-f90f36e8013b,2769,,"[52.8, 32.1]",69171,71,,,,2.451726,,Left Foot,,,,"[30.5, 50.5]",,Ground Pass,,28.91107,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,157,Barcelona,217,['4e760b4a-f26d-4aab-92c0-7b8a356ec360'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.118,Pass,,2008/2009
,,,,,,,,,,,,,,,1.845336,,,,,,,,,,,,,dcfc1c96-1a3a-410b-92b3-f2195add0287,2772,,"[31.6, 50.8]",69171,71,,,,1.1041,,Right Foot,,,,"[44.8, 77.0]",,Ground Pass,,29.337349,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,157,Barcelona,217,['eb0f07c0-876d-421d-a7a3-892124971efb'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.872,Pass,,2008/2009
,,,,,,,,,,,,,,,1.851625,,,,,,,,,,,,,8627977f-e0ad-4eda-ad33-0044a5381308,2776,,"[49.4, 76.8]",69171,71,,,,-2.3628612,,Right Foot,,,,"[34.3, 61.9]",,Ground Pass,,21.213675,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Barcelona,217,"['4abdb5d5-85f9-418e-b452-5fc3ca1ffb0a', '9c66a49b-1040-4599-928e-c7f406f17dc6']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.567,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.195646,,,,,,,,,,,,,b3a4e51a-46ff-4040-b3f3-93c7725c2eba,2779,,"[36.6, 59.0]",69171,71,,,,1.6635526,,Right Foot,,,,"[35.8, 67.6]",,Ground Pass,,8.637129,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,157,Barcelona,217,['6c46e45a-c23b-4f1b-a4bd-88ba2a73e84d'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.084,Pass,,2008/2009
,,,,,,,,,,,,,,,2.074525,,,,,,,,,,,,,953543cf-8bc4-41d7-b9ad-45e2d69cc27c,2782,,"[35.5, 58.1]",69171,71,,,,-2.756729,,Right Foot,,,,"[11.8, 48.5]",,Ground Pass,,25.57049,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,['f31db744-4fb5-4f61-948e-b86a43ffe558'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.116,Pass,,2008/2009
,,,,,,,,,,,,,,,1.622692,,,,,,,,,,,,,0a2af4bc-edea-40ac-8ba5-6ad430f4d62f,2785,,"[11.8, 48.5]",69171,71,,,,0.00737994,,Right Foot,,,,"[38.9, 48.7]",,Ground Pass,,27.100739,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,157,Barcelona,217,['0e3c92aa-2ec3-4b8a-8570-6f00d5a6f576'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.561,Pass,,2008/2009
,,,,,,,,,,,,,,,1.663786,,,,,,,,,,,,,b89c1800-04d7-4bf3-ae02-6b7d7dee161a,2789,,"[38.5, 47.4]",69171,71,,,,-2.2648163,,Right Foot,,,,"[27.1, 33.7]",,Ground Pass,,17.822739,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,"['2fa42c84-5129-4921-ae57-1c758bacefcf', 'f8ae704a-863d-47dc-802e-59f278d0a079']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.223,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.594019,,,,,,,,,,,,,8d2e9bae-997a-44c4-ac5a-77d34f5642e7,2792,,"[31.1, 32.5]",69171,71,,,,1.040781,,Right Foot,,,,"[46.1, 58.1]",,Ground Pass,,29.67086,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,157,Barcelona,217,['96c44b6b-8504-466d-8cde-cdd93e8ca3b0'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:51.613,Pass,,2008/2009
,,,,,,,,,,,,,,,1.630984,,,,,,,,,,,,,3fd918c6-859f-4f1f-8da4-62ea4fce5f6f,2795,,"[46.5, 61.1]",69171,71,,,,0.2358696,,Right Foot,,,,"[69.8, 66.7]",,Ground Pass,,23.963514,,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,157,Barcelona,217,['9639adfe-fe51-44b8-8600-e78381e4a147'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.132,Pass,,2008/2009
,,,,,,,,,,,,,,,0.6699,,,,,,,,,,,,,2cd2422d-0ec5-45b5-834e-2a229a429382,2802,,"[84.9, 58.1]",69171,71,,,,-0.8475586,,Right Foot,,,,"[96.2, 45.3]",,Ground Pass,,17.07425,,,Incomplete,Thierry Henry,15516.0,,,Through Ball,True,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,157,Barcelona,217,"['22645fc6-9ad8-4caa-9327-47e6c3a97b47', '810c0b7b-0c3b-4c25-9b2f-a9c2fcea428e']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.796,Pass,,2008/2009
,,,,,,,,,,,,,,,2.3578,,,,,,,,,,,,,554b9395-37a5-427c-a5df-264ebadc2c2c,2811,,"[6.0, 36.0]",69171,74,,,,-0.1360769,,Right Foot,,,,"[71.0, 27.1]",,High Pass,,65.606476,,,,Luís Fabiano Clemente,25943.0,,,,,Goal Kick,2,From Goal Kick,Andrés Palop Cervera,25946.0,Goalkeeper,158,Sevilla,213,['9925edf2-1ead-4dc9-a8b2-5aba51a2ad7d'],45,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:45.808,Pass,,2008/2009
,,,,,,,,,,,,,,,1.5062,,,,,,,,,,,,,bd671101-28a3-404a-88a5-76cb307448bf,2815,,"[70.7, 28.8]",69171,74,,,,2.4708412,,Other,,,,"[61.5, 36.1]",,Low Pass,,11.74436,,,,Christian Koffi Romaric N''Dri,26480.0,,,,,,2,From Goal Kick,Luís Fabiano Clemente,25943.0,Center Forward,158,Sevilla,213,['f91133e1-4ba8-4521-94af-ac01de75af2c'],48,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:48.206,Pass,,2008/2009
,,,,,,,,,,,,,,,1.333251,,,,,,,,,,,,,73a30b8d-d5de-4881-b8ea-76cdb86754ef,2822,,"[55.7, 47.0]",69171,74,,,,1.7990701,,Right Foot,,,,"[53.4, 56.9]",,Ground Pass,,10.163661,,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,159,Barcelona,217,['3596364b-84b7-4515-8d75-d65f003689e7'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.626,Pass,,2008/2009
,,,,,,,,,,,,,,,1.131006,,,,,,,,,,,,,628c1836-0a44-4a71-9e3a-653131523eca,2826,,"[51.9, 56.7]",69171,74,,,,-2.2245405,,Right Foot,,,,"[42.4, 44.3]",,Ground Pass,,15.620819,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,159,Barcelona,217,['51dace11-5d2a-4ce7-bc25-affb5939040f'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.093,Pass,,2008/2009
,,,,,,,,,,,,,,,1.232018,,,,,,,,,,,,,6a9b371d-ae53-4b0a-af89-7f7df061276b,2829,,"[42.4, 44.3]",69171,74,,,,-0.69079095,,Right Foot,,,,"[57.4, 31.9]",,Ground Pass,,19.461758,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,159,Barcelona,217,['f0e03890-0663-4ee2-9f81-a4f986eed413'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.264,Pass,,2008/2009
,,,,,,,,,,,,,,,0.2895,,,,,,,,,,,,,e27585cd-e7d0-42ac-b7f8-364aa3d440ff,2832,,"[57.4, 31.9]",69171,74,,,,0.5070985,,Left Foot,,,,"[63.7, 35.4]",,Ground Pass,,7.206941,,,Incomplete,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,159,Barcelona,217,['c2dab6c9-c2af-47ad-97ae-2b4b769f2b48'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.629,Pass,,2008/2009
,,,,,,,,,,,,,,,1.2875,,,,,,,,,,,,,78813e28-62c8-44fa-8048-e7b3829c3acf,2836,,"[48.0, 50.8]",69171,74,,,,-2.2142975,,Left Foot,,,,"[41.1, 41.6]",,Ground Pass,,11.5,,,,Federico Julián Fazio,6349.0,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Right Defensive Midfield,160,Sevilla,213,['ab42bda6-e3d9-4029-b5c2-687824e2c9ff'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:57.886,Pass,,2008/2009
,,,,,,,,,,,,,,,1.1234,,,,,,,,,,,,,1078e162-1431-41a0-a548-e8c53d823bba,2839,,"[41.1, 41.6]",69171,74,,,,-0.45458442,,Right Foot,,,,"[54.4, 35.1]",,Ground Pass,,14.803378,,,,Christian Koffi Romaric N''Dri,26480.0,,,,,,2,Regular Play,Federico Julián Fazio,6349.0,Right Center Back,160,Sevilla,213,['0840b887-5cb9-43d2-a571-9b8f2aeb10ca'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:59.214,Pass,,2008/2009
,,,,,,,,,,,,,,,1.693474,,,,,,,,,,,,,6a3b6370-1de8-46d8-a08c-ead2cda7f5c0,2843,,"[54.0, 34.0]",69171,75,,,,-1.7919263,,Left Foot,,,,"[48.2, 8.2]",,Ground Pass,,26.443903,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,Regular Play,Christian Koffi Romaric N''Dri,26480.0,Left Defensive Midfield,160,Sevilla,213,['5462139e-b4a3-42b7-97d5-434f9fc4576d'],1,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:01.316,Pass,,2008/2009
,,,,,,,,,,,,,,,1.246223,,,,,,,,,,,,,ee90854a-f043-4eef-9d6e-85468af2c7ea,2846,,"[48.4, 8.2]",69171,75,,,,1.3494819,,Left Foot,,,,"[50.2, 16.2]",,Ground Pass,,8.2,,,,Christian Koffi Romaric N''Dri,26480.0,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,160,Sevilla,213,['ceec80d4-d0a5-4429-83d8-3c8b05dc60f9'],4,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:04.409,Pass,,2008/2009
,,,,,,,,,,,,,,,1.865,,,,,,,,,,,,,1abc697d-d95b-4ae3-92c5-6dea32c7b523,2850,,"[51.9, 15.5]",69171,75,,,,0.8697272,,Left Foot,,,,"[80.6, 49.5]",,High Pass,,44.493706,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,Regular Play,Christian Koffi Romaric N''Dri,26480.0,Left Defensive Midfield,160,Sevilla,213,['78bd327e-d754-4c7c-97c8-07b3b6d49fd1'],6,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:06.609,Pass,,2008/2009
