bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f987178-52f9-44d9-9dc2-df42d20cd0f8,44,,"[45.4, 78.8]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Left Midfield,3,Atlético Madrid,212,['9f1aa0fa-537d-40f2-b67b-e8fc94ac6eed'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:35.613,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54dd6f08-2000-45c9-9c54-04a2d385260d,47,,"[59.0, 69.7]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Left Center Midfield,3,Atlético Madrid,212,['27450bd2-2954-46b0-b92e-2ed8d1f18c83'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:37.580,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e94350d-d762-4bc8-8dbf-ed9e7868cfd1,50,,"[74.1, 79.4]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,3,Atlético Madrid,212,['ef9dc8e8-5b92-411f-bb37-2e0e21a308ac'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:38.668,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1522351-9ab7-4195-9979-3b3d31fa801d,54,,"[39.2, 9.8]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,4,Barcelona,217,['b90afd00-0951-437a-9858-2faacc3338b5'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.057,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0de31527-87c6-4b22-af35-1b8d0e3177e9,57,,"[13.3, 35.4]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,['49bf4eba-cb8e-4ca6-844e-35c290cb020c'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.195,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05154a40-66d7-4342-b5a8-72284425cf3c,60,,"[20.6, 54.3]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,4,Barcelona,217,['d0709b2b-1b5c-4e18-afe8-bdc689d4c818'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.997,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a86e9736-4e92-458a-8f5d-b6053a8fbd48,63,,"[44.7, 73.3]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,4,Barcelona,217,['9821a6bc-129d-4b11-94ba-4136e872e53f'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.726,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76ade30-5f47-4919-a28b-648d2befdeee,66,,"[64.0, 63.3]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['768e5089-7ac1-4d4d-bd70-17f93ee8dc8b'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.113,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa469546-0645-4d37-b4d5-c7b7afca9171,68,,"[65.2, 9.7]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Javier García Sanz,26391.0,Right Midfield,4,Barcelona,217,['55cc56a7-55d3-4db9-8d85-c9bfe9abd48e'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:04.978,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649173f7-952b-444b-8971-4d1812c912b6,70,,"[59.7, 62.8]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['830ad72c-c92f-44db-b61d-6cb541768972'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.763,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d22e45-ae88-4165-8f98-d5d7a1ea911a,73,,"[60.6, 11.4]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,4,Barcelona,217,['e05a75c5-e7e9-4741-8edb-bcab37d0c45f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.988,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7d0ce7e-c62f-4b61-b725-b1d4587ce2b2,79,,"[94.5, 18.9]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,4,Barcelona,217,['13638b54-75f5-4879-8fdc-9755cb6da366'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.148,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbaa2b4a-1b2f-4c9e-9ec9-445fd77b3450,85,,"[40.5, 75.6]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paulo Assunção da Silva,26502.0,Right Center Midfield,5,Atlético Madrid,212,['2a49c6e9-6029-47fe-a6bf-0556879a0c92'],23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:23.645,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df921d56-f8ae-4ffa-9087-33038c2b0dda,87,,"[51.8, 75.3]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Maximiliano Rubén Rodríguez,26124.0,Left Midfield,5,Atlético Madrid,212,['f8b8b6a9-04fe-44b6-9a0f-165de940fe13'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.444,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffd81d25-fe21-4aca-bbf4-ee8506f9f93d,90,,"[57.0, 62.4]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,5,Atlético Madrid,212,"['57979e3b-9f02-48f1-b017-e81745a0978d', 'db52cb76-ab52-4948-a0d9-897b9cb67a4e']",27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:27.439,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c02a2d3-cf98-4fe2-a600-a2e643438dcb,93,,"[45.9, 65.2]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Raúl García Escudero,6391.0,Left Center Midfield,5,Atlético Madrid,212,['7e97aac3-bf97-47a7-91c0-9e37d0235580'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.818,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b566dd-30d1-4171-bd5b-56c6d7852e40,95,,"[87.8, 36.5]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florent Sinama-Pongolle,26083.0,Left Center Forward,5,Atlético Madrid,212,['3286d2b8-3e56-4cd2-bdc0-a541216ec705'],31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:31.243,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa725bd-e496-429c-b409-863909f54a34,104,,"[63.6, 44.3]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['35f887ec-fd44-4b42-b692-5fe7324d1441'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.147,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0366ec3-4209-4b3c-a6ab-2a56a3ba2c7f,107,,"[54.4, 42.0]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['1e5cc7f6-3273-4e77-83f6-de4e821d31c4'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.137,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18aea418-099b-4694-a292-b2ded4deab84,110,,"[91.9, 69.8]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,6,Barcelona,217,['7e9d769c-264d-4134-8fc3-6c8efd50c6d1'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.956,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca23d8d6-83a0-428d-a1ea-139b326435f4,115,,"[89.0, 60.6]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['5fbc79cb-2f85-446d-9a5e-517e1543bd83'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.562,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9f01a1-6bb0-43da-a7e5-8b66f2ab3128,117,,"[88.0, 43.2]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,7,Barcelona,217,['7c6e1830-75cb-420e-8177-e32b0d3ae613'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.467,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b5f727-1636-4871-80be-ef12355f92d5,119,,"[97.5, 42.4]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,7,Barcelona,217,['5a65aea6-c487-4c35-ab25-0fa01fc4f637'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.286,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e1713cf-9a8c-4667-9f9d-ab36535fb284,125,,"[53.8, 5.4]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,8,Atlético Madrid,212,['1f18f90f-f2c3-43e9-9c29-0ec58a176f30'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:04.373,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b31b3a6-acc2-45c0-8fa1-577fa4f73555,129,,"[40.1, 8.1]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,8,Atlético Madrid,212,['2906f34f-7f67-45ad-99ab-2ee8fa5fef94'],6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:06.820,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33a51680-70cb-4331-9e46-37d9cf37e45b,132,,"[28.1, 11.5]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,['c6164c20-b901-40b4-a27d-71d7b35a8b86'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:07.940,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11f634b-6963-414c-983b-7aee57a8169b,135,,"[57.5, 14.9]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Javier García Sanz,26391.0,Right Midfield,8,Atlético Madrid,212,['228c975d-8ca4-48e3-b146-f0dddc120792'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:13.526,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc2474f2-dee8-4ead-9a90-cc76564db270,137,,"[40.5, 15.9]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,['e2b9983f-db8c-4e3b-a1e9-497a8b09cd12'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:14.647,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0661201-08d6-4f5e-866a-86798a945617,140,,"[35.8, 19.2]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,8,Atlético Madrid,212,['ab226d6d-522b-4b2e-a864-bbc2dfef6a6d'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:16.507,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96864a2-8d3b-4dfb-ac55-18c497e03a65,142,,"[42.1, 10.4]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,['f4140de0-021b-4e08-a7d6-03ad407b93b2'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:17.383,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ad0cd4-3073-4582-9a23-166f15403017,146,,"[66.6, 12.6]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,8,Atlético Madrid,212,['8eedda2a-5ad5-449e-b2c4-3270d69cd6dd'],20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:20.570,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b3087cd-aa78-48a1-a763-a639edbe4913,151,,"[61.7, 53.0]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['3e97f291-a4c5-45b9-8b22-8fe055871f0d'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.133,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd061b5d-c5dd-4ce3-a21d-4f45e9c62da2,155,,"[112.5, 3.9]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,9,Barcelona,217,"['2814eb08-ac78-40f6-a99d-5d06cc19dd97', '8e981c1b-9f50-479f-a5df-6ef835414586']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.812,Ball Receipt*,True,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c145d600-f9ce-4c32-8e8c-6a4a3e4ca8ad,158,,"[112.9, 37.2]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['269f6f41-1b11-45e3-b5f0-37c79f8b6e86'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.083,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10a5cead-af7d-491f-a582-e23e4ef06d36,161,,"[112.2, 33.2]",69212,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,['c01cba92-ce97-4d3d-9360-cd82d061aed4'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.548,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916c6d3-1338-4508-9f0b-f003ef19d4d4,165,,"[60.7, 39.0]",69212,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,11,Atlético Madrid,212,['4ce6c30c-3eb8-4a21-b0b2-33b94c00eb40'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:57.430,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e1129c-70ad-48fc-b98c-bc995043a545,167,,"[49.5, 40.0]",69212,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl García Escudero,6391.0,Left Center Midfield,11,Atlético Madrid,212,['fbb9d6cd-9729-4015-af7d-fb9e011af91d'],59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:59.933,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c7dd1f6-3995-4ca6-ab7a-099b7e05ba3d,171,,"[97.1, 51.1]",69212,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['c6546291-ce38-47c0-bffc-a65f0f82e8a0'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.413,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a08f32fa-ba84-4d2a-b5da-40bad83b86a2,179,,"[61.4, 38.0]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,14,Atlético Madrid,212,['d3b3ba1e-d20d-468e-a427-2700e1da0b3e'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:01.658,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56e60ca7-fbc3-4dff-95e4-0795589e4119,182,,"[47.6, 15.8]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio López Guerrero,26118.0,Left Back,14,Atlético Madrid,212,['ba670009-128f-495a-a7b3-acdb1838e30b'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:05.808,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba003df0-59e4-493b-b05d-f911e3d714cc,186,,"[54.2, 35.5]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paulo Assunção da Silva,26502.0,Right Center Midfield,14,Atlético Madrid,212,"['ef0b54ba-965b-42d4-b5fa-42002cf9607e', 'ff95894a-d547-42ff-95d5-c6c367d88944']",7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:07.698,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19796125-89bd-4726-b15b-4e000fc10bd9,188,,"[67.1, 19.7]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florent Sinama-Pongolle,26083.0,Left Center Forward,14,Atlético Madrid,212,['35b73d78-0509-4be1-8e77-5b8368d905d3'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:09.753,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42d214b3-450b-4016-af98-a21ec2a568c4,197,,"[78.2, 53.5]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['4711a63b-979e-4854-a2c0-7ba502e6a6dd'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.011,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c84bdc0-fc9d-4a92-8def-c4e48c4a8a6f,201,,"[90.3, 33.5]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,15,Barcelona,217,"['0d31c388-8d12-49d0-bc8f-495c0a77873b', '167451f1-d7cd-431f-b0ac-4d6791414ad6']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.567,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f026c6a-8004-4c2c-8484-9ee21f160bad,204,,"[82.8, 34.2]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,15,Barcelona,217,['ed55a264-92ec-4cc8-8855-d8b8f394bfd3'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.788,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a90ff6-ae31-4e7a-bd9b-faf0f4c97483,207,,"[99.8, 21.8]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,15,Barcelona,217,['36fd3714-57bd-4dbb-9c3f-7fce9d12b1e1'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.091,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296e4f45-1d46-4f05-8feb-c105f6b9dcb2,210,,"[104.9, 36.4]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,15,Barcelona,217,['6c207d5c-8d89-4325-9c98-8a3e47bf7ff6'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.723,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd950f2-5542-45fb-bee3-244671c4b4e3,219,,"[26.4, 67.7]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Left Midfield,15,Barcelona,217,"['70aaaf2c-0d78-4a49-be5e-777ed07f63a7', '7f44f924-2dee-4dcd-b653-d88768cf923f']",25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:25.427,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749b04a6-1082-4bf0-9346-6b7a7883cc4f,224,,"[72.0, 26.9]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['944f508f-60f4-48a0-8c20-46e3c29aca38'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.618,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175f9cac-fef0-4893-9810-4ca3e6b1ac00,227,,"[64.3, 10.6]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,['19dfaf15-274b-44f5-928c-516ad1d11fbd'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.501,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0204daec-a082-4df6-a50b-3d1bd12f425f,230,,"[66.3, 24.3]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['a5870b13-f9e7-42e1-99d4-8ebc72a9e7ae'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.851,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8484fdf8-9013-4795-a5af-0878c9f662d6,233,,"[40.2, 21.4]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,15,Barcelona,217,['316054e6-5470-4c7f-a54d-c2214119b6b2'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.000,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce0b569-1eb4-47bb-a401-45b98cc1f37d,236,,"[49.2, 6.1]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,['d292cc5b-d611-4855-bb2f-7cd3a71f6994'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.400,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b155e06-9dd6-46cb-acf5-1b1963c9e89d,239,,"[50.8, 26.4]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['3ad46705-0767-4f9f-b9cb-d5fc12c57039'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.000,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52cdbb8c-b451-4a42-8d20-02442ce6f083,242,,"[65.3, 33.6]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['0e1eeeac-443e-41bf-b07a-6a7942a94dfb'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.289,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6a4dc0-6601-43ef-9147-abb7ffdb679d,245,,"[34.6, 48.3]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,15,Barcelona,217,['d81714e6-56b4-4543-89ce-a8bb80cb8f20'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.462,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964638e6-07ea-4588-81fb-4d23642deb90,248,,"[54.5, 73.6]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,15,Barcelona,217,['e594356b-cacf-40fd-9a81-23ae91610865'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.790,Ball Receipt*,,2008/2009
