50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.606021,,,,,,,,,,,,,ed7f1c9e-41f5-4372-a823-32ce3530c084,2569,,"[58.7, 22.0]",267192,59,,,,,-0.548702,,Left Foot,,,,"[85.2, 5.8]",,Ground Pass,,31.05946,,,,Antonio Rodríguez Dovale,27194.0,,,,,,,2,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,146,Celta Vigo,209,['7b95ec32-4358-45fb-b8d1-609659deb201'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:57.586,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.54931,,,,,,,,,,,,,c5c7435d-c257-438a-854b-a0afc7ce69ec,2572,,"[87.3, 6.3]",267192,60,,,,,2.9115605,,Left Foot,,,,"[71.5, 10.0]",,Ground Pass,,16.227446,,,,Andreu Fontàs Prat,6890.0,,,,,,,2,Regular Play,Antonio Rodríguez Dovale,27194.0,Left Back,146,Celta Vigo,209,['631b1a87-1c90-4cee-b485-57c94d1fd4c2'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:03.950,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.366217,,,,,,,,,,,,,0472c8f6-f4b6-4141-b663-0ba54219f933,2575,,"[71.3, 12.1]",267192,60,,,,,0.9652517,,Left Foot,,,,"[81.2, 26.4]",,Ground Pass,,17.392527,,,,Manuel Agudo Durán,6724.0,,,,,,,2,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,146,Celta Vigo,209,['b424d70f-a537-4639-824c-6893dc232608'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:07.545,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.758465,,,,,,,,,,,,,207d4dba-ae6c-4707-98dd-2979041c3924,2580,,"[33.9, 46.2]",267192,60,,,,,1.8925469,,Right Foot,,,,"[30.2, 57.3]",,Ground Pass,,11.700427,,,,Daniel Alves da Silva,4324.0,,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['40d84ab7-00fe-463d-84d8-413e3180b833'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.628,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.814153,,,,,,,,,,,,,d17a27fc-823b-449c-a40d-cf62645c2d48,2584,,"[27.4, 55.8]",267192,60,,,,,-0.8343102,,Right Foot,,,,"[34.2, 48.3]",,Ground Pass,,10.123734,,,,Marc Bartra Aregall,7068.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,147,Barcelona,217,['e25f30bd-c003-4b2c-ae4a-2f1a37764dc6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:15:14.395,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.53888,,,,,,,,,,,,,fe6b9e5a-e7d0-450b-813a-e2b65c6dcc5a,2587,,"[34.2, 48.3]",267192,60,,,,,-2.9067893,,Right Foot,,,,"[8.7, 42.2]",,Ground Pass,,26.219458,,,,Víctor Valdés Arribas,20176.0,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,147,Barcelona,217,['32c9ba57-462f-42ec-aff7-471c7eb41f57'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.289,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.332889,,,,,,,,,,,,,ad67558a-71f0-4c8f-bd1d-ca4e6f4ee0c2,2591,,"[4.7, 48.9]",267192,60,,,,,0.609199,,Right Foot,,,,"[48.7, 79.6]",,High Pass,,53.65156,,Out,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,147,Barcelona,217,"['1064f8df-f8aa-45d0-9d5d-4a57b42de973', '58c1796b-f112-4211-9648-c6841e6391fa']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:15:19.877,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.969257,,,,,,,,,,,,,02413afd-adb7-42ac-97e3-e99194775e42,2593,,"[72.6, 1.0]",267192,60,,,,,1.669573,,,,,,"[71.5, 12.1]",,High Pass,,11.154371,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,Throw-in,2,From Throw In,Antonio Rodríguez Dovale,27194.0,Left Back,148,Celta Vigo,209,['678d3ab2-d4f4-4281-ba0a-2d0d3c476d9b'],25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:25.986,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.571782,,,,,,,,,,,,,69d06ebf-7d5a-46b6-90f9-7eb72cca6cd7,2596,,"[72.8, 19.1]",267192,60,,,,,1.8662372,,Left Foot,,,,"[68.6, 32.9]",,Ground Pass,,14.424978,,,,Borja Oubiña Meléndez,25986.0,,,,,,,2,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,148,Celta Vigo,209,['5c003e9d-3fab-4f45-89ae-f9f4ea530f83'],31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:31.434,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.155396,,,,,,,,,,,,,81f447e2-e167-4cb5-a901-53cf4ba02389,2599,,"[66.9, 41.1]",267192,60,,,,,0.10328964,,Right Foot,,,,"[83.3, 42.8]",,Ground Pass,,16.487875,,,,Alejandro López Sánchez,27200.0,,,,,,,2,From Throw In,Borja Oubiña Meléndez,25986.0,Left Center Midfield,148,Celta Vigo,209,['73cf66e7-d825-44b5-a799-3cef3b8ab1a6'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:33.939,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.569606,,,,,,,,,,,,,5918ff46-f293-4616-a9e6-9890b411ff7e,2603,,"[83.3, 42.2]",267192,60,,,,,-0.61822313,,Right Foot,,,,"[102.0, 28.9]",,Low Pass,,22.94733,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,,2,From Throw In,Alejandro López Sánchez,27200.0,Center Attacking Midfield,148,Celta Vigo,209,"['64d9df7c-880c-491c-9955-3d95a963a225', '721d5a22-ee15-4d3c-a343-b682effd22e9', 'd781de30-3391-4e64-b0d5-5e1b9bbd0178']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:35.540,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.338793,,,,,,,,,,,,,d781de30-3391-4e64-b0d5-5e1b9bbd0178,2605,,"[19.0, 52.1]",267192,60,,,,,-2.6224465,,Left Foot,,,,"[6.4, 44.9]",,Ground Pass,,14.512064,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,149,Barcelona,217,"['3cd05ba8-6047-4ca4-ad13-fb10a5a1a992', '5918ff46-f293-4616-a9e6-9890b411ff7e']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:15:38.110,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.6538,,,,,,,,,,,,,c91d18f4-e488-43bc-812f-178c9be77e74,2607,,"[6.4, 44.9]",267192,60,,,,,0.2079932,,Right Foot,,,,"[57.1, 55.6]",,High Pass,,51.81679,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,149,Barcelona,217,['251c355d-23e8-4ae3-97bc-3d3472502181'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:15:39.449,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.272493,,,,,,,,,,,,,aba431ee-2d2f-4fcb-b903-2fd2b7238420,2611,,"[56.6, 52.5]",267192,60,,,,,-1.6421038,,Left Foot,,,,"[56.4, 49.7]",,Low Pass,,2.8071337,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,"['1020c341-8992-4699-ab45-3f129b9d49fb', '51c81918-4728-4441-91ae-b66cf70d066b', 'e631f04d-c37e-48a4-818c-880a5a085042']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:15:44.193,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.749245,,,,,,,,,,,,,f60f583c-549b-4c7a-8a49-b741e7f602c2,2617,,"[66.9, 30.2]",267192,60,,,,,-0.672971,,Left Foot,,,,"[73.8, 24.7]",,Ground Pass,,8.823832,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,150,Celta Vigo,209,"['2c6574a4-b62d-4630-afb3-3f4141141775', 'fe8a2908-0b08-4ae0-a98f-83183005622a']",47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:47.931,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.204786,,,,,,,,,,,,,d5376911-0669-4690-b5c2-dfa6f2780941,2621,,"[82.4, 20.5]",267192,60,,,,,-1.4806796,,Left Foot,,,,"[83.9, 3.9]",,Ground Pass,,16.667633,,,,Antonio Rodríguez Dovale,27194.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,150,Celta Vigo,209,"['4fcbeece-024b-4c35-ba2b-07dae6091331', '87bba301-374f-4973-9f2c-ed6bb1dec306']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:49.821,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.270607,,,,,,,,,,,,,75a2c53d-8863-4017-b570-37e385188817,2624,,"[87.9, 4.6]",267192,60,,,,,1.0325747,,Left Foot,,,,"[91.9, 11.3]",,Ground Pass,,7.8032045,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,,2,Regular Play,Antonio Rodríguez Dovale,27194.0,Left Back,150,Celta Vigo,209,"['5f874378-0a1a-437e-864d-e94330b739ba', 'c3e21ac7-5a4b-48a2-ba02-fb9cc3f39a2e']",52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:52.685,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9669,,,,,,,,,,,,,ef5975d3-43c7-4de3-9580-247f0662bea8,2630,,"[11.2, 73.7]",267192,60,,,,,0.3274002,,Right Foot,,,,"[21.8, 77.3]",,Low Pass,,11.194641,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,151,Barcelona,217,['1e6ce1d7-e692-4b0d-bbba-d92198cc80e6'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.554,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.883454,,,,,,,,,,,,,df8dfb14-aa1e-4aa8-8da0-96c54598b226,2632,,"[21.8, 77.3]",267192,60,,,,,-2.4658012,,Head,,,,"[10.2, 68.0]",,Low Pass,,14.86775,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,151,Barcelona,217,['39ceb674-876a-4fd6-aa71-6c9efd3b5e4e'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:15:57.561,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8915,,,,,,,,,,,,,d156dbbb-e94f-41af-8774-2b9bd0f4daef,2635,,"[10.8, 67.8]",267192,60,,,,,1.0599735,,Right Foot,,,,"[15.9, 76.9]",,Low Pass,,10.431683,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,151,Barcelona,217,['daa1afef-ad58-4754-925b-af115b3b8284'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.329,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.142557,,,,,,,,,,,,,9e72e602-2ad1-4e18-bc65-ee2ea5946169,2638,,"[15.9, 76.9]",267192,61,,,,,0.0,,Right Foot,,,,"[32.7, 76.9]",,Ground Pass,,16.8,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,151,Barcelona,217,['e5c1b42b-afc6-409d-a06f-7857bb8e2843'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.303,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.675485,,,,,,,,,,,,,ea74dbeb-3ecd-420b-a95a-8fc8ab2eb9c3,2643,,"[32.9, 80.0]",267192,61,,True,,,-1.329556,,,,,,"[36.0, 67.4]",,Low Pass,,12.975746,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,152,Barcelona,217,['9cd7da1c-a08b-4864-b34f-155f52966291'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:16:15.563,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.078092,,,,,,,,,,,,,d87b8ee2-68e1-4d13-b902-e23cab634c01,2645,,"[36.5, 66.8]",267192,61,,True,,,-1.3977653,,Right Foot,,,,"[44.4, 21.6]",,Ground Pass,,45.88518,,,,Martín Montoya Torralbo,6593.0,,,True,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['767b4b44-1c38-4307-a45f-79799e569f04'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:16:17.475,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8354,,,,,,,,,,,,,c1874873-23ca-444f-9362-561c9afb25c2,2647,,"[87.4, 28.9]",267192,61,,,,,1.6207547,,Left Foot,,,,"[86.6, 44.9]",,Ground Pass,,16.019987,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,152,Barcelona,217,['0de002ab-4575-41b5-acba-1206ba0a4f4c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.548,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.176345,,,,,,,,,,,,,9fb18001-9356-41f8-b933-3139fb120615,2650,,"[86.0, 44.3]",267192,61,,,,,-1.8778421,,Left Foot,,,,"[80.8, 27.9]",,Ground Pass,,17.20465,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,152,Barcelona,217,['c14cd893-520b-4196-a01d-3a721b947328'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.963,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.700933,,,,,,,,,,,,,3d40b4a0-2c0a-4509-b70e-3f70357c64f8,2653,,"[79.1, 24.9]",267192,61,,,,,-0.924124,,Right Foot,,,,"[90.5, 9.8]",,Ground Pass,,18.920095,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,152,Barcelona,217,['37edf65a-5dd7-43a5-bfff-15b3f34cad94'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.709,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.475801,,,,,,,,,,,,,44e3ba8e-c0fa-4509-b1b8-9de404adaa6c,2656,,"[90.5, 9.8]",267192,61,,,,,3.1311765,,Right Foot,,,,"[71.3, 10.0]",,Ground Pass,,19.201042,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,152,Barcelona,217,['bef4ba07-3a4f-41f0-8578-329d09b15ec3'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.763,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.235257,,,,,,,,,,,,,167e0205-3350-488a-87af-f4a86bf4c969,2659,,"[62.1, 10.0]",267192,61,,,,,2.688023,,Right Foot,,,,"[26.2, 27.5]",,Low Pass,,39.9382,,,,Víctor Valdés Arribas,20176.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,152,Barcelona,217,['e72b425d-0687-4405-b5eb-179ad53706ae'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.750,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.119536,,,,,,,,,,,,,d051f435-5763-4a73-adc9-e87ad22c7365,2662,,"[27.6, 35.2]",267192,61,,,,,0.9391893,,Right Foot,,,,"[41.5, 54.2]",,Ground Pass,,23.541666,,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,152,Barcelona,217,['a6d88a79-86fa-4f83-95b0-e723c19b9c42'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.722,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0678,,,,,,,,,,,,,1a9c27ee-7eea-45bb-ac03-8d08ed103505,2665,,"[41.5, 54.2]",267192,61,,,,,-0.7454195,,Right Foot,,,,"[49.3, 47.0]",,Ground Pass,,10.615084,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,152,Barcelona,217,['ab12b85c-82e0-4576-8b83-46e54f42dc37'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.883,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.761428,,,,,,,,,,,,,f9901861-575b-4345-bc89-e7ee559137d1,2668,,"[48.4, 42.6]",267192,61,,,,,2.1662061,,Right Foot,,,,"[40.0, 55.0]",,Ground Pass,,14.977316,,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['2801a532-628c-45cc-b8b1-0eb31d0ccbbc'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.263,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.766213,,,,,,,,,,,,,f5929c30-965a-4e7b-8535-b41bdcea0bb8,2671,,"[39.8, 55.0]",267192,61,,,,,-2.1251037,,Right Foot,,,,"[34.6, 46.6]",,Ground Pass,,9.8792715,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,152,Barcelona,217,['5a0e8fcf-5974-4a55-9483-2547fd82c348'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.802,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.463452,,,,,,,,,,,,,463bc8e2-c4a2-47d5-add3-3bc527e65b08,2674,,"[34.6, 46.6]",267192,61,,,,,-1.5380212,,Right Foot,,,,"[35.6, 16.1]",,Ground Pass,,30.51639,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['f1a3861f-7c50-4719-9efb-0ff831911489'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.976,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.24418,,,,,,,,,,,,,f6620b04-f2c8-4afd-84ac-bcf68604b381,2677,,"[46.1, 13.8]",267192,62,,,,,-0.6680688,,Right Foot,,,,"[60.8, 2.2]",,Ground Pass,,18.72565,,,,Martín Montoya Torralbo,6593.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,152,Barcelona,217,['34633734-7ad1-46ee-ad3c-4dd07b7ec394'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.983,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.335138,,,,,,,,,,,,,b97a9acc-6f02-4e5b-9302-b345be1cc00e,2681,,"[59.4, 6.7]",267192,62,,,,,2.5178158,,Left Foot,,,,"[48.7, 14.4]",,Ground Pass,,13.182564,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,152,Barcelona,217,"['37a16146-dce6-4e42-b923-dabc0dc4530a', 'baee6536-6d0d-4ae0-932d-a87937694215']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.156,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.057206,,,,,,,,,,,,,fb315399-dc55-41be-aa90-60a977c7f7d0,2684,,"[48.7, 14.4]",267192,62,,,,,-0.9989586,,Right Foot,,,,"[55.2, 4.3]",,Ground Pass,,12.010828,,,,Martín Montoya Torralbo,6593.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,152,Barcelona,217,['e73fb9d0-0b0f-4aa9-bd81-70070363a8c1'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.737,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.501138,,,,,,,,,,,,,93b40093-b478-4a9d-bc42-b241b9f5c3d4,2687,,"[55.2, 4.3]",267192,62,,,,,0.98508203,,Right Foot,,,,"[61.9, 14.4]",,Ground Pass,,12.120231,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,152,Barcelona,217,['3931a498-2056-412e-a191-45145fd67c56'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:17:09.834,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9396,,,,,,,,,,,,,6c9a869d-b6c7-4005-b841-f6fdc78a6c02,2690,,"[61.9, 14.4]",267192,62,,,,,0.060794555,,Left Foot,,,,"[73.4, 15.1]",,Ground Pass,,11.521285,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,152,Barcelona,217,['7757d790-45d8-4c4a-babf-b5306a86654f'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.410,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.893359,,,,,,,,,,,,,731543c8-86b7-42af-8737-c26a769f08f2,2695,,"[53.2, 58.6]",267192,62,,,,,-2.6398332,,Left Foot,,,,"[21.3, 41.1]",,Ground Pass,,36.384888,,,,Yoel Rodríguez Oterino,10612.0,,,,,,Recovery,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,153,Celta Vigo,209,['eeec6614-e4e8-46a3-8e6e-e224c2743692'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:14.950,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.319389,,,,,,,,,,,,,084d379a-5289-42b1-8cc7-e5da9682d170,2699,,"[24.9, 41.3]",267192,62,,,,,-0.49121222,,Right Foot,,,,"[62.1, 21.4]",,High Pass,,42.188267,,,,Manuel Agudo Durán,6724.0,,,,,,,2,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,153,Celta Vigo,209,"['432d4059-b54d-4599-bd33-01908b97e277', '7f946883-ca3d-4917-bcd7-51e07ad0cc32']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:19.341,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.048798,,,,,,,,,,,,,8351193e-bdcb-4e2b-8fc1-18e07300ae56,2706,,"[82.2, 13.0]",267192,62,,,,,-2.567288,,Right Foot,,,,"[72.0, 6.4]",,Ground Pass,,12.149074,,,,Antonio Rodríguez Dovale,27194.0,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Center Forward,153,Celta Vigo,209,"['1f79deeb-fc54-4e65-8109-5a9291f1fb6a', '62e17421-cd78-4e57-a931-9034a26225cc']",25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:25.844,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.090679,,,,,,,,,,,,,1041935f-fdc2-456f-8220-a88758b855df,2709,,"[78.7, 9.0]",267192,62,,,,,1.65556,,Left Foot,,,,"[77.4, 24.3]",,Ground Pass,,15.355129,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,Regular Play,Antonio Rodríguez Dovale,27194.0,Left Back,153,Celta Vigo,209,['c22b9589-ae34-481a-ba56-b632e775d73c'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:28.789,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.291983,,,,,,,,,,,,,f468b202-630b-4ee1-b26c-fafbb0aa2710,2712,,"[78.4, 25.4]",267192,62,,,,,0.9385518,,Left Foot,,,,"[84.7, 34.0]",,Ground Pass,,10.660675,,,,Manuel Agudo Durán,6724.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,153,Celta Vigo,209,['1f3143ce-fa77-43fc-aed6-34584d32c7b3'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:30.288,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.47849,,,,,,,,,,,,,94ea52f3-fe98-46f0-8e98-972428eec98c,2729,,"[2.4, 67.4]",267192,62,,,,,0.38493356,,Right Foot,,,,"[33.5, 80.0]",,High Pass,,33.555477,,Out,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,153,Celta Vigo,209,['ff4a9a86-5f4a-4519-a99f-012be45bbc00'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:17:41.596,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.054972,,,,,,,,,,,,,7660a731-705d-41cf-bc7e-eebee1c08425,2731,,"[87.5, 1.0]",267192,63,,True,,,2.8601134,,,,,,"[70.9, 5.8]",,High Pass,,17.280046,,,,Borja Oubiña Meléndez,25986.0,,,,,,Throw-in,2,From Throw In,Antonio Rodríguez Dovale,27194.0,Left Back,154,Celta Vigo,209,['fd73c34b-8b4a-47b2-9a87-a28a866b4335'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:01.104,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.523628,,,,,,,,,,,,,3ac0954c-fba6-4963-884b-4df77cd02aae,2733,,"[73.2, 24.5]",267192,63,,,,,1.9531258,,Right Foot,,,,"[65.6, 43.4]",,Ground Pass,,20.370813,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,2,From Throw In,Borja Oubiña Meléndez,25986.0,Left Center Midfield,154,Celta Vigo,209,['371d2c32-afed-4f7a-a039-1d7607b2f7e3'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:03.953,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.410325,,,,,,,,,,,,,ae76bd86-00d1-443d-a7d8-615e5b09b9da,2736,,"[71.7, 54.6]",267192,63,,,,,1.2837912,,Right Foot,,,,"[78.4, 77.3]",,Ground Pass,,23.668121,,,,Hugo Mallo Novegil,6805.0,,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,154,Celta Vigo,209,['d76a6e4b-f2f8-4c4e-b5d6-28feb94a36a5'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:06.933,Pass,,2013/2014
