ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[21.4, 15.1]",,,,,,,,,,,,,1.248075,,,,,,,,,,,,8c7bf0eb-3a4a-48ee-85c3-1c2dc3232ecd,2059,,,"[18.5, 21.3]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,69,Villarreal,222,"['57c9a375-e072-496f-bfc1-09bef5791c46', 'a73f4ee8-93cf-4f99-aca2-b8a10187c4e9']",19,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:19.154,Carry,,2019/2020
,,,"[28.5, 2.8]",,,,,,,,,,,,,0.94806,,,,,,,,,,,,64fdbacd-09a1-4995-a6dc-4d91cc9ca19f,2062,,,"[27.5, 2.2]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alberto Moreno Pérez,3515.0,Left Back,69,Villarreal,222,"['68e89115-4b0d-45ac-aad1-1a9d9a9e26d0', 'f4a7d11a-ea8c-4268-bfe1-73df1b667b1f']",21,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:21.727,Carry,,2019/2020
,,,"[27.3, 12.2]",,,,,,,,,,,,,1.285374,,,,,,,,,,,,22ad3d5f-f94b-4d46-ae81-abf73a329c17,2065,,,"[29.1, 13.2]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bruno Soriano Llido,22819.0,Right Defensive Midfield,69,Villarreal,222,"['72156fb0-47fc-4ef6-9965-36d64b22cead', '82a6d0ec-f719-425f-b4a9-7d1f9336378b']",23,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:23.622,Carry,,2019/2020
,,,"[23.5, 1.6]",,,,,,,,,,,,,0.702507,,,,,,,,,,,,94ef539f-f1fe-4f22-8b81-5e85e1e0852e,2068,,,"[23.0, 1.4]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alberto Moreno Pérez,3515.0,Left Back,69,Villarreal,222,"['18ef6c43-f5e5-4876-8f28-4c812c0d8d38', '6608005e-9328-4971-b4c1-564bba73f6c1', 'a88b3c46-c671-43fe-b3e3-7812cb98c84b']",25,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:25.874,Carry,True,2019/2020
,,,"[45.9, 1.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,e212207f-c0be-443e-b6b1-924842c58e68,2075,,,"[46.1, 1.8]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moisés Gómez Bordonado,11675.0,Left Defensive Midfield,69,Villarreal,222,"['35699024-5da1-4480-9d2a-ac459ad26338', 'a1cfc4ae-89cf-4c15-a3ce-b3c223c2b66e']",28,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:28.552,Carry,,2019/2020
,,,"[64.0, 6.7]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,8b45e90f-f535-4e63-85fe-d2601304e1b1,2081,,,"[64.2, 6.7]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,70,Villarreal,222,"['0c1f3761-73f4-414c-b77d-64cec9b97aef', '7731e4ec-33f0-44ef-b5e3-63f0fe500f4b']",36,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:36.755,Carry,,2019/2020
,,,"[53.4, 11.4]",,,,,,,,,,,,,1.421849,,,,,,,,,,,,45aff6e4-2111-4e1d-bb43-93ce45ff801a,2084,,,"[56.6, 8.9]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Left Defensive Midfield,70,Villarreal,222,"['5f131f6c-d410-477d-8f0b-bf280f77fd03', 'c8911514-d46f-42c8-ba15-d122f4f9f2d4']",37,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:37.713,Carry,,2019/2020
,,,"[50.2, 30.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,a96f1186-9359-41bc-99b0-2d12f9507fec,2087,,,"[50.2, 30.8]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Center Attacking Midfield,70,Villarreal,222,"['12d5eb71-4146-4cb8-ae8e-1198203f5f61', 'e49395cb-2bba-42fb-a267-a79948ddaa20']",40,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:40.102,Carry,,2019/2020
,,,"[46.7, 23.6]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,ff6b4343-bde2-4305-8661-877c50152a90,2091,,,"[47.3, 23.6]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,70,Villarreal,222,"['31db7eff-329d-463c-b53c-9f3111e32c2c', '7bf02771-e7ed-4bd8-93a6-4ba2761734a8', '9810e259-c1cc-4520-b68e-608595369e5e']",40,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:40.959,Carry,True,2019/2020
,,,"[37.1, 38.3]",,,,,,,,,,,,,0.837192,,,,,,,,,,,,f64410c9-fe42-4b2a-9d77-86c520accb83,2094,,,"[35.9, 35.0]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,70,Villarreal,222,"['afa30e9f-d348-4e36-b433-8c986e433e9c', 'c468faff-e220-45e3-9ae9-a02b8227dc02']",42,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:42.561,Carry,,2019/2020
,,,"[59.7, 75.8]",,,,,,,,,,,,,0.329417,,,,,,,,,,,,f6f7384b-9d15-4fc2-beaa-7d4bb6e48be6,2098,,,"[59.7, 75.4]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Chimerenka Chukwueze,16335.0,Right Wing,70,Villarreal,222,"['3a18ed50-c8e7-4fff-b5c7-eb8c5649b94d', '4fda8d0a-f805-4cd5-83ae-c0c602867e8e', 'cec89305-cf34-46b6-880b-d841e7fa335c', 'e5bc8fb9-fa8e-4978-9ec8-42a52ad38897']",45,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:45.121,Carry,True,2019/2020
,,,"[56.2, 70.3]",,,,,,,,,,,,,0.709489,,,,,,,,,,,,0db442a6-a902-45aa-9743-5812afde817d,2105,,,"[58.5, 71.1]",303725,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André-Frank Zambo Anguissa,3141.0,Center Attacking Midfield,71,Villarreal,222,"['976e09db-a160-4590-ae1c-3bec47a77fae', 'bcb387f8-6499-462b-9425-10fd2fb3291c']",59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:59.392,Carry,,2019/2020
,,,"[56.4, 60.5]",,,,,,,,,,,,,0.968018,,,,,,,,,,,,d6847cd3-7c97-48f9-b512-fd25e7344024,2108,,,"[56.0, 60.9]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,71,Villarreal,222,"['5671e89d-3dfd-4c37-bf15-ce8f19ce5037', '7361a62a-32cd-4d72-bfdd-cf43a144fff7', 'aaa56109-5241-4c52-b6d5-1e05fbf45dbd']",0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:00.984,Carry,True,2019/2020
,,,"[36.5, 78.0]",,,,,,,,,,,,,1.408448,,,,,,,,,,,,83d4a84c-fe2c-4591-8268-e07d62c0e30e,2112,,,"[40.1, 77.3]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André-Frank Zambo Anguissa,3141.0,Center Attacking Midfield,71,Villarreal,222,"['5cdf7a09-1c16-4f90-9d56-ded78e010788', '81173c78-d502-443f-a2fb-11d02a64aa29', 'ccd9ff4d-acb2-4a34-85bf-aeae0ce71087']",4,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:04.041,Carry,True,2019/2020
,,,"[47.3, 78.8]",,,,,,,,,,,,,0.292996,,,,,,,,,,,,aa93c94d-b0ae-4734-a3ff-d2f8e6e7cc4b,2116,,,"[47.3, 78.8]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Wing,71,Villarreal,222,"['446a2ec9-c6d0-494c-a6d5-c61ca5e3f065', '5fa7cd63-b44d-4016-8ce3-fe2c2ff17d7f']",6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:06.391,Carry,,2019/2020
,,,"[55.7, 8.4]",,,,,,,,,,,,,0.820297,,,,,,,,,,,,29d46d04-db09-4895-bb74-061507fcbac8,2120,,,"[57.3, 2.5]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,72,Barcelona,217,"['0d7c1dba-dc1e-4d38-9852-04af684e698d', 'b2e1bf39-cdab-48c4-85b7-8deae6fb65c4']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.336,Carry,,2019/2020
,,,"[41.2, 51.4]",,,,,,,,,,,,,2.513097,,,,,,,,,,,,699b4518-f1f5-4b3a-a4de-bdd908a2311c,2123,,,"[42.4, 46.7]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['dd439c22-93ba-4c97-b5a7-f85bc77a14b8', 'f466cf9e-8aae-4dd2-958e-521f9b4d2bb8']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.010,Carry,,2019/2020
,,,"[48.0, 28.5]",,,,,,,,,,,,,0.701174,,,,,,,,,,,,ee3be079-0ad7-4680-8672-cb57bca74181,2126,,,"[44.1, 32.4]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,72,Barcelona,217,"['254d539f-86d1-4386-86c5-ed6eb2ace45c', '333435eb-355a-45c4-a522-4fcc86b5856f']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.309,Carry,,2019/2020
,,,"[57.1, 35.9]",,,,,,,,,,,,,0.408868,,,,,,,,,,,,1516f681-0472-4eec-bef4-afbc588f5feb,2129,,,"[57.3, 35.7]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['e99f6dc6-0c88-4637-b85f-511478682cde', 'ee1d1bbb-d55f-450c-86c5-9cb4c416ec62']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.306,Carry,,2019/2020
,,,"[50.8, 54.3]",,,,,,,,,,,,,0.645306,,,,,,,,,,,,83eed20d-83bf-4be8-99fc-0b339b6622cd,2132,,,"[50.2, 53.2]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['6b022d9b-e698-49e2-92c9-c4be7eff5e21', 'e0bad016-5d06-4240-97da-18f7fb68951f']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.639,Carry,,2019/2020
,,,"[55.3, 29.8]",,,,,,,,,,,,,3.173702,,,,,,,,,,,,1d0616e1-327e-4e07-89e9-243009de4e37,2135,,,"[45.9, 30.8]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,72,Barcelona,217,"['007a73f1-9ebd-46aa-bc6c-743f1ba74073', 'd2c5feb0-ca68-4b4f-89b4-4602d30daa69']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.143,Carry,,2019/2020
,,,"[53.8, 56.5]",,,,,,,,,,,,,1.836986,,,,,,,,,,,,1ff9da28-bd8c-41b8-adec-b2c1044f69b6,2138,,,"[52.8, 52.2]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['07ffcf55-9be4-4844-89d1-4eb616948bba', '4b3f9535-475e-494d-91b7-9faf3c4cca51']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.093,Carry,,2019/2020
,,,"[68.1, 77.1]",,,,,,,,,,,,,1.093448,,,,,,,,,,,,78f3e2c2-b261-43b9-a078-8e79097ab37b,2141,,,"[69.3, 77.5]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,72,Barcelona,217,"['dacd1268-9cc8-401c-a753-ca421fdd53c6', 'e4f507fe-964f-4bdc-887c-1b845189e941']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.866,Carry,,2019/2020
,,,"[62.0, 50.7]",,,,,,,,,,,,,1.116518,,,,,,,,,,,,a48f634c-ee66-4853-b27e-6ce9907541b1,2144,,,"[64.5, 59.4]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,72,Barcelona,217,"['165964b8-8675-4924-aef0-875c283bdaa4', '3e0b75ff-5397-4bee-92bd-0dd217dd4513', 'cbc68cff-56ce-483a-8aa2-12de8d947324']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.137,Carry,True,2019/2020
,,,"[52.6, 29.2]",,,,,,,,,,,,,1.502242,,,,,,,,,,,,d2ca1ca1-882b-4e7e-8d0d-ffbc398f7975,2148,,,"[52.3, 30.4]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,72,Barcelona,217,"['282c0562-0331-4cd8-8a15-07005628c723', '2e548abf-94cc-47e4-8a76-980b68e41bf7']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.167,Carry,,2019/2020
,,,"[60.2, 31.0]",,,,,,,,,,,,,1.073107,,,,,,,,,,,,42bc4276-35de-4de4-9a3f-132fba25481b,2151,,,"[63.0, 35.7]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['42b56599-7724-40e9-962f-50fd78583491', 'b931ee6d-92db-4907-8a56-585ad0c0000e']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.527,Carry,,2019/2020
,,,"[57.8, 10.2]",,,,,,,,,,,,,0.020898,,,,,,,,,,,,94ac32c2-302b-4beb-a201-ee5839a2e3aa,2154,,,"[57.5, 10.0]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,72,Barcelona,217,"['bd3b7144-7ac1-4e8d-a54b-a41ed9ca6e50', 'ed9bf683-fda1-45ca-b3f1-89108878e0ee']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.135,Carry,,2019/2020
,,,"[87.1, 8.9]",,,,,,,,,,,,,0.179826,,,,,,,,,,,,e0b21c3e-bcc7-4e5d-8697-d10b44478974,2157,,,"[88.2, 8.5]",303725,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,72,Barcelona,217,"['430ff9d9-1912-45f8-ae28-46d4307fde5b', 'd61c088f-21b0-48db-908f-f1e15e8bb126']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.523,Carry,,2019/2020
,,,"[50.4, 70.6]",,,,,,,,,,,,,0.007282,,,,,,,,,,,,c85102e0-912e-4ce4-9f20-757e1f2dc846,2163,,,"[48.9, 69.7]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Center Attacking Midfield,73,Villarreal,222,"['266bb78a-52e0-463e-99c0-c881d6ebaa0d', '45ec3b90-f3e2-41b7-9cf6-e220ab8e5c94', '6efb8a62-e2cb-42ce-8848-f587c22972cd']",8,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:08.528,Carry,True,2019/2020
,,,"[56.6, 38.0]",,,,,,,,,,,,,3.004995,,,,,,,,,,,,5fc58448-7ae3-463e-b233-b86dc09994c6,2168,,,"[55.6, 23.5]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,"['8b3636a6-14c3-4496-a63a-30f6ae5bec16', 'bb8a2b94-ed05-427f-bdd4-56ffecb926b7', 'bc802860-0fce-4425-8594-1a26705f78c4']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.095,Carry,True,2019/2020
,,,"[67.7, 67.4]",,,,,,,,,,,,,2.604346,,,,,,,,,,,,9081a76a-29a4-4d9e-a2a3-be07d178a1cd,2172,,,"[72.4, 65.6]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,"['11476128-1108-428e-af9a-47c5cae8aa84', 'ecaaee25-9cbe-44a2-b6a0-d6c090a97d17']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.833,Carry,,2019/2020
,,,"[64.6, 41.3]",,,,,,,,,,,,,1.311304,,,,,,,,,,,,bfe406e9-1a30-4503-ac13-859d994e7515,2175,,,"[63.7, 44.2]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,74,Barcelona,217,"['2b85b37c-742f-43c1-adeb-c00a97243afc', '67802f70-d52e-42f7-85f7-9357d9ae9748']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.233,Carry,,2019/2020
,,,"[57.3, 22.2]",,,,,,,,,,,,,0.328047,,,,,,,,,,,,365d5b39-1f8a-4811-8748-b8ace421d8d3,2178,,,"[56.9, 22.6]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,74,Barcelona,217,"['2cffd3a9-8202-41cb-a59f-89d478ab098f', '6852eb47-3f7d-4a21-b03c-267b658ae371']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.725,Carry,,2019/2020
,,,"[66.6, 7.0]",,,,,,,,,,,,,1.783485,,,,,,,,,,,,37a92e49-a67c-4b86-8feb-c236890eaab4,2181,,,"[71.6, 5.0]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,74,Barcelona,217,"['c85f7a71-206f-468c-a638-385ac68d7686', 'f5a30b45-dae2-4a64-bb3a-16cc2ca91ab0']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.312,Carry,,2019/2020
,,,"[50.1, 18.9]",,,,,,,,,,,,,1.614962,,,,,,,,,,,,a1b3249a-4fb3-4ba4-ba2c-d79a8495d530,2184,,,"[50.6, 17.4]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,74,Barcelona,217,"['002534df-d8b2-4dc5-9cd3-8ddd33810757', '152ae46f-3391-47ca-8686-fa7d6795f647', 'ad55b574-aa10-4a49-aa21-fbf65c7a769b']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.031,Carry,True,2019/2020
,,,"[21.2, 36.9]",,,,,,,,,,,,,3.314234,,,,,,,,,,,,8aa23329-9e71-49d4-a98b-2e05a68606ab,2188,,,"[20.1, 36.7]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,74,Barcelona,217,"['1b2c89dd-c1bd-4762-8919-e130a6d86320', 'd9d88c1f-67d1-4167-a8ee-005c41f53e20']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.121,Carry,,2019/2020
,,,"[20.3, 16.3]",,,,,,,,,,,,,1.17352,,,,,,,,,,,,46b08b60-1ee3-409a-8274-8ddb83bf54cf,2191,,,"[22.2, 15.8]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,74,Barcelona,217,"['df13b7c8-c251-47fe-b8df-bc8ac2d04794', 'e40c0fb2-100d-4f19-a373-0ce6fa542469']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.114,Carry,,2019/2020
,,,"[10.8, 37.2]",,,,,,,,,,,,,2.186473,,,,,,,,,,,,e96aeda8-276d-4a1b-89a9-23e7ebd926d2,2194,,,"[10.4, 31.8]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,74,Barcelona,217,"['4f25e1b0-7057-41e1-bb16-f9f4d78fd55e', '72e89b1d-b663-4c23-b3a8-e09041187368']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.070,Carry,,2019/2020
,,,"[44.4, 17.4]",,,,,,,,,,,,,2.660557,,,,,,,,,,,,8ee29090-5730-4675-827c-67eff11c89fd,2199,,,"[24.3, 17.3]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,74,Barcelona,217,"['3ff5422c-e12c-40f2-a55c-aea67afa5102', 'c25843ee-2611-465a-a934-3dcba4e4a3df']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.272,Carry,,2019/2020
,,,"[78.5, 70.0]",,,,,,,,,,,,,1.183671,,,,,,,,,,,,62e85ba8-7b17-4a14-9a0d-364919ababb3,2207,,,"[61.2, 76.4]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,"['3b398a02-85bb-4df9-820e-fee6594caeae', '888200e7-a4af-4e80-8fe3-3fcde8422e92']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.043,Carry,,2019/2020
,,,"[79.5, 73.9]",,,,,,,,,,,,,0.685244,,,,,,,,,,,,62208f86-4a23-4500-b3bd-1b511f99b694,2210,,,"[83.7, 68.5]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,74,Barcelona,217,"['0effd36c-162a-4a24-8737-20e610c1fe19', '4f66b66b-323b-463d-8171-fead309bb913']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.999,Carry,,2019/2020
,,,"[87.8, 70.1]",,,,,,,,,,,,,0.447849,,,,,,,,,,,,e8863000-0875-4952-8ded-507fffcc8679,2214,,,"[87.3, 71.0]",303725,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,"['2f7fb1dd-27b6-4bf4-8e30-e17c63f75d9b', '5d7680c7-d9df-456a-a0a0-3d963a7c114b']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.896,Carry,,2019/2020
,,,"[80.1, 59.1]",,,,,,,,,,,,,1.220054,,,,,,,,,,,,7905a37d-180f-4da6-90df-340a0ccf515a,2217,,,"[81.4, 64.5]",303725,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,74,Barcelona,217,"['63ad1ae9-db92-4508-b1a7-e6c01a471edd', '936478f7-7cc2-4a4e-990c-9c05b689c1ba']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.085,Carry,,2019/2020
,,,"[62.7, 35.1]",,,,,,,,,,,,,0.181478,,,,,,,,,,,,94b64e21-d076-4942-b09e-71df52e7c5c3,2221,,,"[62.9, 35.2]",303725,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,74,Barcelona,217,"['4cfdef65-b7f7-47da-94ec-de024588249e', '61f5df48-a11c-41fb-ab37-a50029d8ca01']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.768,Carry,,2019/2020
,,,"[71.6, 14.5]",,,,,,,,,,,,,1.327359,,,,,,,,,,,,a56b27a7-b0f8-448f-9812-1cad25d19a99,2224,,,"[71.4, 16.8]",303725,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,74,Barcelona,217,"['6c89841c-cab1-42b7-a1b5-8227af212477', 'b75cac18-2efb-4593-9d57-0a0395956469']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.780,Carry,,2019/2020
,,,"[69.3, 13.9]",,,,,,,,,,,,,0.398939,,,,,,,,,,,,23578764-2691-4c1d-aaa7-b9df9337df60,2229,,,"[70.0, 13.7]",303725,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,74,Barcelona,217,"['5998d747-a78e-4528-969e-98419e410d18', '707ed574-8d63-421a-a938-2109015b3fb2']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.191,Carry,,2019/2020
,,,"[82.3, 22.9]",,,,,,,,,,,,,1.310709,,,,,,,,,,,,3a4c8c90-4b4f-4d7d-b860-b81547065f78,2234,,,"[75.4, 21.4]",303725,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,74,Barcelona,217,"['4ed47202-d3b5-4bdd-9845-527be3d15f44', '6f73d02e-261a-484c-b7d8-5afd1fa08ae0', '81859153-bb5c-407a-9373-51870b68aeff']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.298,Carry,True,2019/2020
,,,"[78.7, 28.6]",,,,,,,,,,,,,1.320047,,,,,,,,,,,,f17c7498-c824-440b-a3fa-5f6ca70193a4,2240,,,"[79.7, 28.2]",303725,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,74,Barcelona,217,"['28378eae-dee4-4f96-836e-006675c2ffb8', 'a7894e0e-bf1c-41cd-b837-25e40149a0d1']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.439,Carry,,2019/2020
,,,"[77.0, 34.2]",,,,,,,,,,,,,0.180657,,,,,,,,,,,,1f33a6aa-3c9f-4aee-922d-f549ad78dc75,2243,,,"[77.8, 34.9]",303725,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,74,Barcelona,217,"['0f9a972d-ff27-4a9a-966c-2d045fc0f52d', '2d2065d3-7f10-433f-8fa3-bd13c929d98c']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.619,Carry,,2019/2020
