ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11828f99-2954-4bb3-ad25-82288b54dac2,3324,,"[92.1, 32.9]",68333,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Pedro Saviola Fernández,25962.0,Right Wing,180,Barcelona,217,['435731b0-1ca4-4267-8b7c-1ef29d5e0848'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.520,Foul Committed,,2006/2007
,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,43d39f5b-fa60-4913-9e4e-252e90be69fe,3554,,"[42.5, 56.9]",68333,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Expósito Medina,26032.0,Right Back,187,Barcelona,217,"['1a484010-66b4-4f10-995b-cc1c1a6f7c3b', 'bfc0db8b-a928-4e0d-af57-cdd81f77af82', 'c3038e1c-4a81-41c2-ae76-2588e7c13878']",55,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:55.811,Foul Committed,,2006/2007
,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,433188ad-fb78-48d6-b800-3dac0b4cd254,3638,,"[26.6, 68.7]",68333,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gaizka Bergara Picaza,26027.0,Right Center Back,188,Barcelona,217,['ec8a670d-1b0d-4df8-93cd-0ef3b082c248'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:37.438,Foul Committed,,2006/2007
,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,9593f2a9-c492-4d79-b48d-c898e5bc8738,3762,,"[77.8, 4.8]",68333,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Casas Cuevas,26033.0,Left Back,195,Barcelona,217,"['69a6ae15-e604-4bd3-98c7-9bed09998dac', 'c12de56c-7d9c-4b01-b71f-8461b96ca25d']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:47:25.706,Foul Committed,,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,9886831a-3090-4c55-b8c1-b6829e2c2cda,62,,"[64.3, 77.4]",68333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andoni Iraola Sagarna,26031.0,Left Defensive Midfield,3,Barcelona,217,['8faf13f5-42a5-4a9b-97ea-e94073fb488e'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:44.234,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65a1716d-57d3-4a55-a106-29587b594f9d,99,,"[64.6, 11.0]",68333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,6,Barcelona,217,['734e60b6-eafd-4e7e-932e-271a2c22ca08'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.149,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,62b414be-4bf1-4f50-8d0a-61029b79b712,297,,"[28.4, 9.9]",68333,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Casas Cuevas,26033.0,Left Back,15,Athletic Club,215,['5e9876fb-4bf9-4c89-a2f0-fb996bd9a046'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:33.850,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9bb765dd-b17e-40b6-8f93-8b93123b2d2b,415,,"[51.1, 23.0]",68333,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,23,Barcelona,217,['9b2944ae-51ce-4627-8ff6-75bf46fe46b8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.505,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37305167-4457-44d7-adec-950961b10fff,573,,"[39.9, 55.8]",68333,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,35,Barcelona,217,['3d4d2271-e5a3-42b9-abac-bbed52c118eb'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.604,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,cd2dc594-dca0-43cc-a7dd-f2888e2678a1,718,,"[57.7, 57.1]",68333,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josu Sarriegi Zumárraga,25983.0,Right Center Back,44,Athletic Club,215,['8b142570-622c-486a-af7d-742bc08e25d0'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:05.495,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,5a5cf2cc-dd77-4ba3-99c1-058edf8eab94,819,,"[67.8, 32.4]",68333,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,48,Athletic Club,215,['8de2e292-4842-421f-ac2f-89f47171f784'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.885,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,336eea90-8a5c-4ac7-93b6-98d1038ef8db,835,,"[69.5, 23.9]",68333,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,49,Barcelona,217,"['2ad110c6-2d41-4584-9432-bae4eaa2a4cc', '30e182af-897e-4843-a452-74ccd34e9f6a']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.210,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,5e004df2-f18e-4979-9e16-6584cf941abf,955,,"[64.5, 46.0]",68333,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Midfield,56,Athletic Club,215,['83333737-67d6-457f-a0d2-e619d0a2d2ec'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:01.267,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,6b225fd5-0229-4d3e-bb7c-0c7f3a26d046,992,,"[67.7, 26.0]",68333,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,57,Barcelona,217,['6152a718-2717-4904-b1f4-501881e7ffbf'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.953,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cd9521ae-2286-4b53-9409-35aa6684d3c5,1043,,"[96.4, 11.6]",68333,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Casas Cuevas,26033.0,Left Back,60,Athletic Club,215,['242c1a5b-042a-4a6b-a5ff-2bb2095999a9'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:05.736,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3698bfbc-e0f9-4c9a-aed0-dc3eb879476e,1115,,"[64.9, 32.9]",68333,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ismael Urzáiz Aranda,15608.0,Center Forward,68,Athletic Club,215,['d6aa3b63-f61e-4d73-9691-f931e7cfbd69'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:26.747,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f66657b3-a0c9-42ef-a59f-6f1100e99d46,1162,,"[5.1, 7.9]",68333,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Casas Cuevas,26033.0,Left Back,70,Barcelona,217,['a0721698-f393-4060-a50f-a5f2095f1a8a'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:42.315,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,99f11056-66d3-406f-820b-1d74c951288b,1404,,"[68.4, 9.9]",68333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,83,Barcelona,217,"['063113a9-a6c8-44aa-8b22-f649d50ea1c0', 'd4fc7a21-8b83-4314-b278-3ba61d23d511']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.915,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,917ea44a-86c0-4f57-b060-0c65b974416c,1454,,"[68.3, 23.6]",68333,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,86,Barcelona,217,['958bc361-ed88-4f7f-82c9-fdee843273fd'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.129,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,950faa9b-76e6-43a8-83b1-c14c54bd7fc1,1569,,"[40.6, 5.3]",68333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,94,Barcelona,217,['8de391c6-2a68-4c42-a5e6-668dd552f5dc'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.409,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1608452-7fa5-40f2-a197-299d2cb61dcc,1619,,"[25.8, 14.8]",68333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,97,Barcelona,217,['3a1a1049-7f8e-460d-9160-b2baf3483b44'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:39:25.392,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8198c9fc-08af-4b2e-9de0-2159dd278e10,1996,,"[63.7, 69.1]",68333,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismael Urzáiz Aranda,15608.0,Center Forward,117,Athletic Club,215,['f6c7a917-b47b-4bf3-a38f-e190919255cc'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:11.407,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,c6268cc5-b787-4877-83ed-4350eb3f5bd1,2152,,"[81.9, 10.0]",68333,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,122,Barcelona,217,"['379c6659-9a9d-46d6-8564-ab997bcdfaea', 'a8d5b54d-4df8-4fc3-abc0-09c3a3d54324']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.264,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d41f1072-f6f1-446f-9b95-2f38a2e56a6e,2623,,"[18.6, 7.9]",68333,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Casas Cuevas,26033.0,Left Back,143,Athletic Club,215,['385ee260-de01-4e2f-861f-fba4515b2533'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:57.489,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7e1cfe3b-d5af-4cf2-a299-241d2f391f00,2727,,"[90.1, 7.7]",68333,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,149,Barcelona,217,['5969eff5-8d80-4a99-9a1f-c7dabf48619b'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.083,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d825035-4d96-49d9-8444-ea414b46d01a,2765,,"[59.5, 13.6]",68333,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,150,Barcelona,217,['12cc2f28-cfc5-4ce3-98ff-4f85126d30c6'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.834,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8685cf1e-4027-4280-8ebd-f6a2cbe6d698,2788,,"[64.8, 21.0]",68333,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,151,Barcelona,217,['301dfd08-2447-40cf-88ce-2dd895db68f5'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.642,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.530007,,,,,,True,,,,,,,6612d7d7-dccb-47e9-bb61-b0bf25c91ecf,2805,,"[51.1, 34.7]",68333,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Right Midfield,153,Athletic Club,215,['563c723d-d93c-45e0-9eb4-0034c26d4e27'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:37.106,Foul Won,,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2fb4030-511d-4692-8778-6a5b05c5bebe,2888,,"[55.7, 33.0]",68333,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,158,Barcelona,217,['392eff1d-d1ba-421c-87e2-6301dc27fce5'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:24:26.790,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79d047e3-c651-41d5-90a4-4fd258a8d2b0,3063,,"[67.8, 72.4]",68333,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Right Midfield,164,Athletic Club,215,['71f5bc03-3413-406c-8cdb-5d4b2e52537b'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:52.962,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,831809dd-523b-4eba-a795-d27e9b53955b,3084,,"[38.7, 73.9]",68333,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,166,Barcelona,217,"['56f8d36f-fbd1-4163-9004-8b383e7398b6', '9dbe4304-64c1-4030-ba5a-64c367803e88']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.743,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a4a2edda-cae1-4512-92bf-0f3f495d1e07,3120,,"[74.7, 52.9]",68333,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Right Midfield,168,Athletic Club,215,['83039cbe-d163-4cb4-8a11-f8b3db31144a'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:33.697,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1811f241-5638-493f-82a8-d49e25921c05,3144,,"[58.4, 6.8]",68333,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,170,Barcelona,217,['1de5e456-7f8e-4b97-a06b-a121c28045fb'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.145,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,22384d54-c9eb-43e3-a817-317634a107e5,3150,,"[96.1, 22.5]",68333,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,171,Barcelona,217,['0465db82-36e0-4a96-8ca5-79a3a70ee403'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.869,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,206fd73b-a79b-41fd-b139-7e195ac61578,3196,,"[49.2, 6.8]",68333,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,176,Barcelona,217,"['48045e4b-7fb1-41dc-890e-d07013f282b8', 'a23ee361-7929-4b9a-953e-1510ecc64b69']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.829,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,435731b0-1ca4-4267-8b7c-1ef29d5e0848,3325,,"[28.9, 48.1]",68333,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaizka Bergara Picaza,26027.0,Right Center Back,180,Barcelona,217,['11828f99-2954-4bb3-ad25-82288b54dac2'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:31.520,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,bfc0db8b-a928-4e0d-af57-cdd81f77af82,3555,,"[78.5, 24.1]",68333,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,187,Barcelona,217,"['0595c7e8-7d45-429a-b30c-ba5a320fcbcc', '43d39f5b-fa60-4913-9e4e-252e90be69fe']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.811,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec8a670d-1b0d-4df8-93cd-0ef3b082c248,3639,,"[94.4, 12.3]",68333,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,188,Barcelona,217,['433188ad-fb78-48d6-b800-3dac0b4cd254'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:43:37.438,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c12de56c-7d9c-4b01-b71f-8461b96ca25d,3763,,"[43.2, 76.2]",68333,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,195,Barcelona,217,['9593f2a9-c492-4d79-b48d-c898e5bc8738'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.706,Foul Won,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,187c530d-e37d-4fb5-b426-c432dba93626,74,,"[40.8, 75.1]",68333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,5,Barcelona,217,['b9dafb3e-5d77-45a5-8680-98fb0be793d3'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.753,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7655a6f3-dd1e-4fbf-97ce-9669c9cb41db,347,,"[38.6, 33.9]",68333,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,19,Barcelona,217,['3b625674-73a7-4621-8515-4672df76000b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.579,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5572fd43-e8ae-44d6-9f47-7b4093a1ba60,559,,"[87.1, 21.3]",68333,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,32,Barcelona,217,['87d1ccc5-d63f-4b7a-85b2-e38d69cd1a9f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.722,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,81d571d2-72fe-4a33-8eff-ff90e4dd9f04,711,,"[111.4, 63.6]",68333,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Yeste Navarro,26035.0,Center Attacking Midfield,44,Athletic Club,215,"['6cb07bd2-88ce-4bf3-b492-3dc66669e080', 'd2094aec-90df-4ecb-9b20-d78c3a880fae']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:58.045,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e821582d-888d-497b-ac46-fd4d59c91580,753,,"[36.2, 43.8]",68333,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,46,Barcelona,217,"['25a52d2e-6a2e-42e2-966a-d8a27c7b40c3', '2e4efbaf-3864-412e-9d3a-8d0f8ae40e7d']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.241,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5b097c9-6bb4-444d-9ee7-3578f8c41a94,1020,,"[46.7, 32.9]",68333,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,59,Barcelona,217,['d63889ab-6b06-4da2-9637-7e63e32a8224'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.842,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,733b7df7-eb41-40d8-8672-be1d46c2a104,1048,,"[93.2, 39.5]",68333,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ander Murillo García,26030.0,Right Defensive Midfield,61,Athletic Club,215,['aaeee693-5658-40f3-bde9-74e1922f3749'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:50.676,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6147b40-929d-4fef-ba3c-d2880c4089a4,1296,,"[75.4, 53.1]",68333,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,76,Athletic Club,215,['bfd2c2d8-67eb-4d40-8488-e5c21b1c29f3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.761,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e8f99242-6f12-44eb-a28f-9cb2abc42305,1487,,"[97.6, 48.7]",68333,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael Urzáiz Aranda,15608.0,Center Forward,88,Athletic Club,215,['bc9a1da9-1c58-4e16-b4d2-484118b8e520'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:48.386,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e4940bcc-4837-496c-9fd2-fb6501545591,1652,,"[77.0, 67.3]",68333,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Left Defensive Midfield,99,Athletic Club,215,['50d1eefa-4ef5-4c23-909d-b65f5d368a1e'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:10.847,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3af8aa72-9b9e-44de-9bb4-0b9c44b6fcbe,1703,,"[72.2, 74.5]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Left Defensive Midfield,103,Barcelona,217,['764cbb39-bc6c-433b-813c-401976ce7f4f'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:31.757,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3b76f2c-1a9b-4dae-9f21-d6601391f476,1893,,"[82.4, 9.2]",68333,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,110,Barcelona,217,['00abadab-6655-45a9-8230-0195e1d703e1'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.268,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bcbd045a-39a2-4d8e-9c1f-c4cafa4ca759,2043,,"[96.0, 74.7]",68333,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,119,Barcelona,217,"['890a46bf-b21f-4386-95a6-d4c0cde21a89', 'c169ab4a-6dfd-4799-b8aa-5e045d5c70d8']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.314,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fcd9642d-ac0b-4f99-bc18-fae42f04c5a7,2067,,"[89.7, 36.8]",68333,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,120,Barcelona,217,"['b20c1a14-2f2c-4f43-8df5-9436b3f42198', 'b328c662-6b26-4923-be50-ad49eb00bcd5']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.094,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc4c87a7-99d1-4e8c-9ade-f2ced4cd02ea,2083,,"[72.6, 73.8]",68333,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Right Midfield,120,Barcelona,217,['ce089b97-466a-41b5-afd6-58e9eba4c68a'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:58.882,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,beb2eb97-9045-46cc-83cc-3d4cba5bc240,2321,,"[39.1, 17.2]",68333,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,130,Athletic Club,215,['0f7af0ba-b4a4-4c3d-b05e-4f509e136d74'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:14.067,Dispossessed,True,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6653c747-822d-467b-819f-9ac032700165,2331,,"[91.5, 74.3]",68333,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,131,Barcelona,217,['95c8ba82-3d3b-40c8-b3dd-5931718d4f4b'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.449,Dispossessed,True,2006/2007
