50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.827568,,,,,,,,,,,,,,,,1c0b5a53-32c6-4860-b921-e13e57db8b8f,135,,"[56.6, 43.0]",266498,2,,,,,3.1415927,,Right Foot,,,,"[49.7, 43.0]",,Low Pass,,6.9,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,9,Barcelona,217,['a8b1c59d-e94d-4f69-8fae-731ef643b726'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.710,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.155133,,,,,,,,,,,,,,,,ef9ca9cc-5d34-419c-83c0-6b7708f7ca3d,138,,"[53.5, 38.4]",266498,3,,,,,-1.2290658,,Right Foot,,,,"[65.7, 4.1]",,Low Pass,,36.405083,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['4cf582fb-ff7f-471f-9ad7-cbdc1e690e69'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.364,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.064947,,,,,,,,,,,,,,,,0a85c34c-2541-4d75-88ac-19a500493641,141,,"[70.9, 5.0]",266498,3,,,,,2.4775465,,Left Foot,,,,"[64.0, 10.4]",,Ground Pass,,8.761849,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['a2feb5fe-044e-469b-b183-f9dd241ec3f0'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.448,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.6674,,,,,,,,,,,,,,,,5a5496de-65d0-4228-82ce-170a00b79270,145,,"[72.4, 7.3]",266498,3,,,,,0.3332443,,Left Foot,,,,"[80.2, 10.0]",,Ground Pass,,8.25409,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['3c35159c-ec71-478d-bc16-42615a7e7caa', '3cb76634-856e-421c-ba46-40eaaa6c9b91']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.049,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.9285,,,,,,,,,,,,,,,,1dbfc168-a956-423a-a49e-9ca7e14185ac,147,,"[80.4, 9.8]",266498,3,,,,,-0.3152147,,Left Foot,,,,"[85.0, 8.3]",,Ground Pass,,4.838388,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['576b56bb-13a5-461d-9b10-5fc611b926cd'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.717,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.5192,,,,,,,,,,,,,,,,5124d6eb-86f5-4742-b498-f7417dfdc997,153,,"[37.4, 66.5]",266498,3,,,,,0.6287963,,Head,,,,"[42.9, 70.5]",,High Pass,,6.8007355,,,,Stefan Šćepović,23416.0,,,,,Recovery,1,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,10,Getafe,216,['cea03b4c-1642-4661-b89b-7c459a39a7ef'],11,,,,,,,,,,,,,,,,,Getafe,216,00:03:11.250,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.3133,,,,,,,,,,,,,,,,07c1f982-8c78-4bd4-83aa-38cc2a5f0b94,155,,"[43.1, 73.9]",266498,3,,,,,-1.6614562,,Head,,,,"[42.2, 64.0]",,High Pass,,9.9408245,,,,Wanderson Maciel Sousa Campos,16426.0,,,,,,1,Regular Play,Stefan Šćepović,23416.0,Left Center Forward,10,Getafe,216,['5eb8d1c9-ed14-4fa5-999e-970d136bccd1'],12,,,,,,,,,,,,,,,,,Getafe,216,00:03:12.770,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.487,,,,,,,,,,,,,,,,f231268c-2b1e-4a61-b37c-24cc987ed65e,157,,"[42.4, 64.2]",266498,3,,,,,0.19999295,,Head,,,,"[49.8, 65.7]",,High Pass,,7.5504966,,,,Abdoul Karim Yoda,27092.0,,,,,,1,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,10,Getafe,216,['dfaec994-37a7-46c8-a89d-ea0d00085622'],14,,,,,,,,,,,,,,,,,Getafe,216,00:03:14.083,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.177733,,,,,,,,,,,,,,,,70e712a3-f48e-486b-b668-f0ec5722696e,160,,"[64.0, 14.9]",266498,3,,,,,2.221873,,Left Foot,,,,"[48.0, 35.9]",,Low Pass,,26.400757,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,11,Barcelona,217,['4b418a1a-df43-457f-a3b6-44f47beaaf9f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.250,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.006994,,,,,,,,,,,,,,,,842db8c3-b615-45dc-9f60-bae231074340,163,,"[58.3, 51.8]",266498,3,,,,,-1.164962,,Right Foot,,,,"[63.8, 39.0]",,Ground Pass,,13.931619,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['63d8c988-6a92-4b1b-bf8f-45be8f70e267'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.162,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.978386,,,,,,,,,,,,,,,,a3200691-228c-4e9d-83d4-da65e4dd5793,166,,"[66.7, 36.9]",266498,3,,,,,-1.0047414,,Right Foot,,,,"[72.8, 27.3]",,Ground Pass,,11.374093,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,11,Barcelona,217,['9671eda2-7d40-40af-9ca5-78e404d7e781'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.511,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.836119,,,,,,,,,,,,,,,,9bc745f0-0082-455a-85a0-1ee5cb907549,168,,"[72.8, 27.3]",266498,3,,,,,-2.307956,,Left Foot,,,,"[65.9, 19.7]",,Low Pass,,10.264989,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['90ee95f2-723f-487d-9272-11234eecacd6'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.489,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.651692,,,,,,,,,,,,,,,,94b6c2a7-26fe-4cad-8a59-45f24a6d708d,171,,"[65.9, 19.7]",266498,3,,,,,0.7943265,,Left Foot,,,,"[77.0, 31.0]",,Ground Pass,,15.839823,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,11,Barcelona,217,['40ab4eff-198a-4a26-9b33-1d3d42727289'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.981,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.137015,,,,,,,,,,,,,,,,f8a58906-39fb-4e3b-9de6-c66141074dfe,177,,"[76.0, 39.0]",266498,3,,,,,1.5147802,,Right Foot,,,,"[76.6, 49.7]",,Ground Pass,,10.716809,,,,Arda Turan,11094.0,,,,,Free Kick,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,['a978e500-3ead-46b6-acd4-cb9df4d753d2'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.586,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.141085,,,,,,,,,,,,,,,,f9b8c91f-43eb-4d79-8e59-2ba42d42687c,180,,"[78.5, 52.9]",266498,3,,,,,1.0544764,,Right Foot,,,,"[91.5, 75.8]",,Ground Pass,,26.33268,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Arda Turan,11094.0,Right Center Midfield,12,Barcelona,217,['f9ff4132-4919-4915-b659-0dbc2663c217'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.218,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.7472,,,,,,,,,,,,,,,,38e4a8dd-8652-4287-a5d1-a1ec218a7332,183,,"[98.2, 64.9]",266498,3,,,,,-0.9226513,,Left Foot,,,,"[106.0, 54.6]",,Ground Pass,,12.920139,,,,Arda Turan,11094.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['ef38f7ce-4e1c-4b36-b66d-1329d10296e4'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.545,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.987715,,,,,,,,,,,,,,,,5a1b9415-7a19-4ad6-be91-629622fee3a5,187,,"[106.2, 58.8]",266498,3,,,,,1.5707964,,Right Foot,,,,"[106.2, 65.3]",,Ground Pass,,6.5,,,,Aleix Vidal Parreu,6400.0,,,,,,1,From Free Kick,Arda Turan,11094.0,Right Center Midfield,12,Barcelona,217,['e24583a5-e68a-46c5-a6a7-ff72b9ada1d3'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.599,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.9722,,,,,,,,,,,,,,,,a9aef797-f582-47df-b767-7380887f3571,190,,"[106.2, 65.5]",266498,3,,,,,-0.65217143,,Right Foot,,,,"[117.2, 57.1]",,Ground Pass,,13.84052,,,,Arda Turan,11094.0,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,Right Back,12,Barcelona,217,['6f1c472d-1e1f-430b-8217-0a533cf3bf1c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.627,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.430694,,,,,,,,,,,,,,,,ad5aa586-0d1a-4909-a3b0-b2158b021193,198,,"[3.6, 20.1]",266498,4,,,,,-0.17254102,,Left Foot,,,,"[27.7, 15.9]",,Ground Pass,,24.463238,,,,Wanderson Maciel Sousa Campos,16426.0,,,,,,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Left Center Back,13,Getafe,216,"['2a9096bd-9415-4cfc-bc01-4d4ce9458cc5', 'e04cb711-735c-49e9-be06-7c6a4070f858']",4,,,,,,,,,,,,,,,,,Getafe,216,00:04:04.822,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,2.4101,,,,,,,,,,,,,,,,c0e88738-0880-4839-ad9a-193f17c15b8c,212,,"[41.2, 8.5]",266498,4,,,,,-0.05258306,,Right Foot,,,,"[92.5, 5.8]",,High Pass,,51.371002,,,,Stefan Šćepović,23416.0,,,,,Free Kick,1,From Free Kick,Emiliano Daniel Velázquez Maldonado,17054.0,Left Center Back,14,Getafe,216,['4de29888-24b8-413e-acf3-e7314d3c1316'],32,,,,,,,,,,,,,,,,,Getafe,216,00:04:32.696,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.342693,,,,,,,,,,,,,,,,e3502869-fb56-4379-8adc-7da7ced11e16,214,,"[92.5, 5.6]",266498,4,,,,,1.7532117,,Right Foot,,,,"[90.6, 15.9]",,High Pass,,10.473777,,,,Pedro León Sánchez Gil,6907.0,,,,,,1,From Free Kick,Stefan Šćepović,23416.0,Left Center Forward,14,Getafe,216,['3eb53659-b310-468a-a340-6163d76d4689'],35,,,,,,,,,,,,,,,,,Getafe,216,00:04:35.106,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.771978,,,,,,,,,,,,,,,,d2d2c552-743b-4e20-bc98-8edd67440528,224,,"[35.2, 49.7]",266498,4,,,,,-1.8259788,,Right Foot,,,,"[31.0, 33.6]",,Ground Pass,,16.63881,,,,Jérémy Mathieu,10609.0,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,16,Barcelona,217,['963bbf59-60a0-4ad0-914c-637c48c676c7'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.523,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.473607,,,,,,,,,,,,,,,,0a8d9d65-6a25-439f-bc9f-e7fce4a2f0a2,227,,"[36.7, 29.4]",266498,4,,,,,-1.1973677,,Left Foot,,,,"[43.4, 12.3]",,Ground Pass,,18.365728,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,16,Barcelona,217,['6fad1e7b-4914-403c-814f-5e2161a5a3e9'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.697,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.361319,,,,,,,,,,,,,,,,25c9d1ac-cb61-4348-a67e-8c74d7e86f42,230,,"[43.4, 10.4]",266498,4,,,,,-0.5120428,,Left Foot,,,,"[57.1, 2.7]",,Ground Pass,,15.715597,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,16,Barcelona,217,['02704923-5a6c-40f7-b424-73729cc44669'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.020,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.03742,,,,,,,,,,,,,,,,e31c1f3d-7fad-4890-b68a-669d1f1dc878,232,,"[57.1, 2.7]",266498,4,,,,,1.5707964,,Right Foot,,,,"[57.1, 15.1]",,Ground Pass,,12.4,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,['1f02b091-12a0-42bf-a0f1-114454ace9b7'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.381,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.502565,,,,,,,,,,,,,,,,0e1da509-daac-475d-8b00-d52bca98e02d,238,,"[33.0, 62.5]",266498,5,,,,,-0.5760128,,Left Foot,,,,"[42.7, 56.2]",,Ground Pass,,11.566331,,,,Álvaro Medrán Just,6736.0,,,,,Recovery,1,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Center Midfield,16,Barcelona,217,['49a7ff9a-a886-4a49-b411-ab4cd774a258'],1,,,,,,,,,,,,,,,,,Getafe,216,00:05:01.522,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.4161,,,,,,,,,,,,,,,,e264df31-997a-4629-a72b-08f18e389124,242,,"[43.7, 58.5]",266498,5,,,,,1.7932436,,Right Foot,,,,"[41.8, 66.9]",,Ground Pass,,8.612201,,Incomplete,,Emiliano Buendía,11813.0,,,,,,1,From Free Kick,Álvaro Medrán Just,6736.0,Left Center Midfield,16,Barcelona,217,"['dc7ee398-b572-4931-87d1-530387056de4', 'ee937d93-e5f5-4c51-8f88-76a9d6160409']",4,,,,,,,,,,,,,,,,,Getafe,216,00:05:04.031,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.753523,,,,,,,,,,,,,,,,69a34960-9047-459b-8c5f-ba10f35ae3e9,247,,"[78.1, 22.4]",266498,5,,,,,1.4496533,,Right Foot,,,,"[83.7, 68.4]",,High Pass,,46.339615,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,"['1d1f598f-7d98-4fc3-b39a-6c9ee53a3b1e', '9a469c29-1633-4283-b1a5-79d21f2da833']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.414,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.2764,,,,,,,,,,,,,,,,0ae0cf53-11c2-411d-b6e3-d2a053bbb15d,250,,"[93.0, 64.2]",266498,5,,,,,-0.9312478,,Left Foot,True,,,"[108.1, 43.9]",,High Pass,,25.300198,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,16,Barcelona,217,"['4220f886-4a83-4dea-b16e-74275c005543', '5b265056-c231-44b3-8e35-c5c5933cf269']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.872,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.690612,,,,,,,,,,,,,,,,8d08e54a-f306-468f-8da2-4b2b7625e05b,264,,"[22.9, 0.1]",266498,5,,,,,0.19270076,,,,,,"[47.5, 4.9]",,High Pass,,25.06392,,,,Stefan Šćepović,23416.0,,,,,Throw-in,1,From Throw In,Álvaro Daniel Pereira Barragán,27402.0,Left Back,17,Getafe,216,['91ecfe6b-0aee-43d5-a4d0-3dbaf74e43db'],40,,,,,,,,,,,,,,,,,Getafe,216,00:05:40.202,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.9458,,,,,,,,,,,,,,,,df65863e-a657-4c47-b2a1-5cda0f572c5d,268,,"[47.5, 5.1]",266498,5,,,,,2.4714706,,Right Foot,,,,"[42.2, 9.3]",,High Pass,,6.762396,,,,Wanderson Maciel Sousa Campos,16426.0,,,,,,1,From Throw In,Stefan Šćepović,23416.0,Left Center Forward,17,Getafe,216,['678223db-085e-4560-8ee2-f687410b086e'],42,,,,,,,,,,,,,,,,,Getafe,216,00:05:42.511,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.289737,,,,,,,,,,,,,,,,f7076cd0-83c4-4a55-ae35-46df2a68d5f7,270,,"[42.2, 9.3]",266498,5,,,,,0.04850561,,Right Foot,,,,"[52.5, 9.8]",,High Pass,,10.312129,,Incomplete,,Stefan Šćepović,23416.0,,,,,,1,From Throw In,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,17,Getafe,216,"['c609c33a-2510-4cf6-b352-d97fc3297c07', 'f9cf7f2b-d66c-483a-9054-97efee1a1365']",43,,,,,,,,,,,,,,,,,Getafe,216,00:05:43.456,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.346051,,,,,,,,,,,,,,,,956a7f37-c4d9-4b66-a752-a7174bd06e62,275,,"[43.4, 59.2]",266498,5,,,,,-2.539702,,Left Foot,,,,"[22.0, 44.5]",,Ground Pass,,25.962473,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['75eeb2bb-c305-4610-8484-f5ff7383fde4'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.969,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.854542,,,,,,,,,,,,,,,,8ed26191-aebd-4f20-a11e-06277e6ac3f0,278,,"[22.0, 44.5]",266498,5,,,,,-1.0242718,,Right Foot,,,,"[29.3, 32.5]",,Ground Pass,,14.045996,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,18,Barcelona,217,['fd1c52c5-5973-4db3-ac61-b0fbb12a4e79'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.791,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.727922,,,,,,,,,,,,,,,,b2a1ff3a-a582-47e1-a6af-7ae49259a530,281,,"[30.2, 32.5]",266498,5,,,,,1.4106086,,Left Foot,,,,"[33.9, 55.4]",,Ground Pass,,23.196983,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,18,Barcelona,217,['3244d8ca-aeab-4c5b-97ec-a7f782343f67'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.772,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.096794,,,,,,,,,,,,,,,,d42d8e49-b610-4705-b6c9-56016fbb1fd4,284,,"[38.4, 63.4]",266498,6,,,,,0.8271989,,Right Foot,,,,"[51.0, 77.1]",,Ground Pass,,18.613167,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['263b09c4-0a55-4e46-adf4-72214da7d5b6'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.304,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.118528,,,,,,,,,,,,,,,,d3f150cb-cc50-4be5-9ef1-ff97d542a949,287,,"[51.8, 73.3]",266498,6,,,,,-0.93804747,,Right Foot,,,,"[61.7, 59.8]",,Ground Pass,,16.740967,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,18,Barcelona,217,['7b5bbdd8-51eb-43c5-b286-e42a1c1172fc'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.717,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.143236,,,,,,,,,,,,,,,,e08b930d-332c-4ef0-a7a7-5953bd329d84,290,,"[62.3, 68.0]",266498,6,,,,,2.6779451,,Right Foot,,,,"[53.5, 72.4]",,Ground Pass,,9.838699,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,18,Barcelona,217,['cdf9ce7d-513f-42d2-8f8f-ca4056f2a730'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.570,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.794002,,,,,,,,,,,,,,,,fd2f4639-8236-4895-82c4-c825de67f641,293,,"[55.4, 71.8]",266498,6,,,,,-2.3641944,,Right Foot,,,,"[42.8, 59.4]",,Ground Pass,,17.678236,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,18,Barcelona,217,['fae2c318-813c-43d4-ad9d-017761e411ca'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.622,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.508738,,,,,,,,,,,,,,,,57c239e8-b4e4-4052-afd1-c8a67fb84c9b,296,,"[52.0, 49.5]",266498,6,,,,,0.8318294,,Right Foot,,,,"[75.6, 75.4]",,Ground Pass,,35.03955,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['3d2857aa-0e86-4b04-8c71-0a342936427f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.896,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.745268,,,,,,,,,,,,,,,,0f50a11a-59ce-4d6d-836b-88a78a796789,300,,"[71.6, 75.8]",266498,6,,,,,-1.7478695,,Left Foot,,,,"[69.9, 66.3]",,Ground Pass,,9.650907,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,"['0350a2e2-6d28-4035-abf8-3ff575da2ae6', '2a37fb2d-1fb5-4140-8594-159a45692e2e']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.632,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.512193,,,,,,,,,,,,,,,,0a4d8375-8823-43de-baee-09269b043f7f,303,,"[79.3, 59.8]",266498,6,,,,,-1.3270124,,Right Foot,,,,"[84.2, 40.1]",,Ground Pass,,20.300247,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,18,Barcelona,217,"['17c59258-954a-485d-9823-ae208f49d2d7', '91ec7cb7-49cd-4594-94f9-20ea6476d99e']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.641,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.442246,,,,,,,,,,,,,,,,a36feaa3-9fb3-4019-aad1-e7c40c4d370a,307,,"[44.8, 40.0]",266498,6,,,,,0.29581976,,Right Foot,,,,"[55.3, 43.2]",,Ground Pass,,10.976793,,Incomplete,,Wanderson Maciel Sousa Campos,16426.0,,,,,,1,Regular Play,Emiliano Buendía,11813.0,Right Back,18,Barcelona,217,"['8a56c52e-b366-4e81-ace1-e3cdbbe4bbdd', '979670ec-01a5-420f-b929-d14ac7dbc656']",22,,,,,,,,,,,,,,,,,Getafe,216,00:06:22.237,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.147882,,,,,,,,,,,,,,,,33a9cf40-4877-45ee-86ae-de87699f2d37,316,,"[51.1, 44.2]",266498,6,,,,,-1.2585996,,Left Foot,,,,"[57.2, 25.3]",,Ground Pass,,19.86001,,,,Álvaro Medrán Just,6736.0,,,,,,1,Regular Play,Emiliano Buendía,11813.0,Right Back,19,Getafe,216,['6f6b8ad3-ef19-47a2-8a38-ce610f16c810'],27,,,,,,,,,,,,,,,,,Getafe,216,00:06:27.741,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.799461,,,,,,,,,,,,,,,,d8554869-2561-4748-8d4f-f875b567487e,322,,"[63.5, 15.2]",266498,6,,,,,-0.989714,,Right Foot,,,,"[67.9, 8.5]",,Ground Pass,,8.01561,,,,Stefan Šćepović,23416.0,,,,,,1,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,19,Getafe,216,"['06083143-9580-4ec1-90b6-4c5f37575b9d', '5583d2ab-9b7f-426d-9fc3-e8a233995544']",31,,,,,,,,,,,,,,,,,Getafe,216,00:06:31.442,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.581302,,,,,,,,,,,,,,,,d01eef61-53dd-4e04-b275-6c32c88470db,327,,"[67.0, 4.3]",266498,6,,,,,2.8555412,,Right Foot,,,,"[50.0, 9.3]",,Ground Pass,,17.720045,,,,Álvaro Daniel Pereira Barragán,27402.0,,,,,,1,Regular Play,Stefan Šćepović,23416.0,Left Center Forward,19,Getafe,216,"['6f4ecff0-13a9-4869-a419-094ab8dc702e', 'dcca33dc-0714-42d9-8a1e-2eaffc4d1c58']",34,,,,,,,,,,,,,,,,,Getafe,216,00:06:34.200,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.860771,,,,,,,,,,,,,,,,b47477a7-82fd-43dd-a8b8-eb2a543ec769,330,,"[49.0, 5.6]",266498,6,,,,,0.08749534,,Left Foot,,,,"[88.9, 9.1]",,High Pass,,40.053215,,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Álvaro Daniel Pereira Barragán,27402.0,Left Back,19,Getafe,216,"['a4606ed3-44ce-416c-8847-44ee54c38e7d', 'd5f48096-9020-4a61-8567-83b1d32f3f26']",37,,,,,,,,,,,,,,,,,Getafe,216,00:06:37.481,Pass,,2015/2016
