50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,86aa6b8d-843b-4527-84f0-676c74058796,584,Lost In Play,"[22.8, 71.5]",70284,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,,Right Center Back,37,Atlético Madrid,212,['fd197a67-a390-4158-bb17-848d8d45e66f'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.190,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,070ed19e-e6db-4111-a0bf-91751ffdf4cf,593,Success In Play,"[17.9, 46.3]",70284,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,37,Atlético Madrid,212,['6f0b6bb8-e4cb-4478-84fc-85c155783895'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.141,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e31d69ed-30f2-4d4c-ad69-2f711ad7a0ab,721,Success In Play,"[36.1, 21.2]",70284,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,,Left Center Back,40,Atlético Madrid,212,['cd27bddc-f5fa-41c3-87e2-6992ce0ecc3f'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.063,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eb4c3810-3244-4220-b0b8-a4071b6b6812,904,Won,"[48.9, 25.8]",70284,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,,Left Wing,50,Barcelona,217,['e5aa0890-a83d-434d-8b42-24bf2aafc3fc'],23,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:23.150,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,38faecb4-751a-42e5-ac51-21c9c45b1dca,1344,Won,"[80.3, 38.5]",70284,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,66,Barcelona,217,['2568dfdf-7adb-4d4d-a2f5-c80330023ca3'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.747,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8edf0cae-1d24-4173-a874-ae72ac8c419f,1409,Won,"[37.3, 12.8]",70284,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Adriano Correia Claro,22102.0,,Left Center Back,71,Barcelona,217,['2bc75b64-8483-4bc2-a2a9-4660fd53693d'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.923,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,2033f766-f373-407e-98eb-cf4e3eaeaf0e,1429,Lost In Play,"[90.8, 57.0]",70284,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,72,Atlético Madrid,212,['16b54d5b-98d8-4b78-9ec4-8ed0ef0425c8'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.132,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d2caaa91-c4c4-46b0-a52f-b2294bac162a,1681,Success In Play,"[13.2, 30.0]",70284,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,76,Atlético Madrid,212,['edbc0959-3b46-4f36-93c8-6576ddf28721'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.600,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,eb62fbf4-2401-4d06-b343-e538e4306d77,1798,Won,"[55.1, 58.2]",70284,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,,Right Center Midfield,83,Atlético Madrid,212,['00fa6950-7b45-4b00-aa29-3524aeaca049'],14,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:14.356,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d877f40f-7980-4326-864d-90aa20dedfb2,1894,Success In Play,"[33.3, 22.0]",70284,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,,Left Wing,86,Atlético Madrid,212,['c168530c-9a9f-469f-a443-0aebc0856bd8'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:03.522,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7d82cd11-b6cb-4d1d-8fb9-a3429a01384b,2011,Won,"[6.9, 16.9]",70284,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,,Left Center Back,93,Atlético Madrid,212,['f25cffaf-e279-47da-af86-28d7d3da6c9f'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.704,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,afaa4959-2f27-45d2-a22e-dd0bd6454bab,2037,Won,"[6.9, 10.7]",70284,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,95,Barcelona,217,['fd853bee-747f-44a5-b24f-2f00a9e1a2ef'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.572,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,065390a8-a55e-437e-af45-5ac755edc995,2048,Won,"[77.1, 53.2]",70284,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,,Right Center Back,96,Atlético Madrid,212,['6f3468b3-7fdd-4463-9808-f08b9ba7b1b5'],58,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:58.069,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,caf76c93-529b-47d8-baef-64cd59ce3f52,2052,Lost In Play,"[14.5, 31.5]",70284,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,96,Atlético Madrid,212,['604d20a0-cc49-4a28-adeb-e8bc213aaafc'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:03.441,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3a353b5d-652f-4104-9fb6-da28c31331f5,2069,Won,"[47.5, 69.9]",70284,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,96,Atlético Madrid,212,['96b981bc-0c1f-434a-b0a0-bd7996e68a0e'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.033,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,21255211-3a7f-47f7-a774-1e5e218034c1,2135,Won,"[48.2, 64.3]",70284,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,97,Barcelona,217,['a9ce2470-420c-4b5a-a011-34ce3d066c0f'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.880,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8779d12d-ffc6-4d96-ba35-b8242bf00007,2527,Lost In Play,"[43.2, 16.1]",70284,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,,Left Center Midfield,114,Barcelona,217,['6010a81a-8b8a-4aa1-89a7-3326f01c99b7'],8,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:08.658,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,ef4064b0-33a3-4074-a38d-71b8b0e0cc26,2602,Won,"[43.2, 39.5]",70284,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,,Right Center Midfield,117,Atlético Madrid,212,['f8cd8a48-ab6e-4b68-be32-ca639c7e13e2'],34,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:34.637,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d131be44-1f4b-408f-8bdd-e2e34d0e3bf3,2739,Lost Out,"[37.8, 41.1]",70284,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,,Right Back,124,Barcelona,217,['f77502bf-1745-4998-bdae-558557db0165'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:49.949,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,746f5e5b-8acd-4fed-84e1-b72d0c0d357f,2775,Lost In Play,"[104.3, 53.9]",70284,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,126,Atlético Madrid,212,['b0c6175c-4f74-4cdd-8e76-394f519e2e5a'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.756,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,71eb37ac-bd46-4559-8c08-afadf2fdd4a0,3008,Won,"[66.6, 35.1]",70284,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,138,Barcelona,217,['00381491-1f7c-4cb6-a1dd-a20d0c2bd974'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.132,Interception,,2012/2013
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,47681236-6ad4-48dc-9222-8c93419a7639,3127,Won,"[53.1, 10.4]",70284,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,,Right Defensive Midfield,145,Barcelona,217,['fc5b90a5-e12f-4c59-8e94-4cbd30c04b1c'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.672,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,43bf39ae-d54e-4b6d-8414-5b5e51d938aa,3285,Success In Play,"[51.5, 75.0]",70284,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,,Right Center Back,154,Atlético Madrid,212,['80443395-a991-4a96-85c2-0b81607fc370'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.530,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,654ed32f-7b5c-4390-ad65-78ad6c3e4316,3672,Success In Play,"[37.2, 57.4]",70284,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,,Right Midfield,169,Atlético Madrid,212,['688800c5-3156-4cf9-a26f-6d0c8e903de8'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.558,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,03d19e93-2406-437a-a4b4-43cab9d3806a,3699,Lost Out,"[10.9, 5.8]",70284,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,,Left Center Back,169,Atlético Madrid,212,['ae662920-77fc-40c0-a167-a9fe1b2bd3fd'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.965,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8f652204-5fa5-4ab9-bda0-2ceb60a7f701,3748,Lost Out,"[37.9, 65.2]",70284,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tiago Cardoso Mendes,20669.0,,Center Defensive Midfield,175,Barcelona,217,['d2b44222-8581-4991-a4ef-0f54e83fe362'],10,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:10.065,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,feedbb3a-e962-4f4b-9a54-6fd4581c8871,3825,Won,"[45.1, 68.0]",70284,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,,Right Midfield,179,Barcelona,217,['152d82be-b315-4eac-bb31-f386cdaa2b3a'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.833,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2d713188-f32a-40a9-a92f-3be89264bec5,3977,Success In Play,"[30.4, 51.3]",70284,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,,Right Center Back,188,Atlético Madrid,212,['970d623a-687f-43af-b284-5529d33aba08'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.480,Interception,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ef1705d8-2f3a-4a06-91fb-de5e06368b16,86,,"[70.8, 63.2]",70284,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,,Right Center Midfield,5,Atlético Madrid,212,,43,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:43.979,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b02694a-b806-47e2-a700-c2b84ffc2913,114,,"[90.5, 59.6]",70284,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,,Right Back,5,Atlético Madrid,212,,3,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:03.807,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,211ca49c-8ce5-43fe-8f71-4d7383c427fd,204,,"[41.4, 4.3]",70284,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,,Left Center Midfield,8,Atlético Madrid,212,,20,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:20.219,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f6c833eb-106a-486b-b862-d8e0d434acae,257,,"[55.4, 25.0]",70284,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,,Left Center Back,9,Barcelona,217,,6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.584,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2ade1d08-4e31-4dd4-b4e9-0b95a850dd5b,265,,"[33.8, 63.4]",70284,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,,Right Back,10,Atlético Madrid,212,,13,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:13.602,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e90a1d5-84e1-4a1c-9ee6-ace4212d7c76,420,,"[78.5, 17.1]",70284,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,,Left Wing,14,Atlético Madrid,212,,54,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:54.454,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8ca159b6-7ba6-4b84-ac22-b260aad62801,434,,"[26.8, 64.1]",70284,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,,Right Center Back,16,Atlético Madrid,212,['82a9af65-b034-40e3-8aac-92751dfba967'],7,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:07.583,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,301ee795-38f4-4f4f-ba26-1cd91d50ae1b,511,,"[67.0, 58.2]",70284,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,,Left Center Midfield,34,Barcelona,217,,25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.855,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,46f0967e-f450-480c-9921-2e0b5dc16bed,541,,"[92.2, 73.7]",70284,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adrián López Álvarez,6735.0,,Right Wing,35,Atlético Madrid,212,['6e419582-4f32-44d1-9b5b-fba577460c9f'],23,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:23.641,Ball Recovery,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe8b431e-f5c0-4a6a-9828-7b399f742cb4,586,,"[93.7, 15.3]",70284,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,,Right Center Midfield,37,Atlético Madrid,212,['15ea9d92-b0d8-40df-b38b-5925ff291375'],50,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:50.319,Ball Recovery,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b88551e-2e05-4c6c-aeed-34dcbd39d037,594,,"[6.7, 36.9]",70284,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,,Goalkeeper,38,Barcelona,217,,54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:54.216,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9d577830-4c4a-4495-87f5-643dcb669878,681,,"[29.5, 17.8]",70284,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,,Left Back,40,Atlético Madrid,212,['7f0857a8-d437-4096-841c-448e8b06bcb7'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.233,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d01f584c-db11-4cf2-bb97-f96de5328700,684,,"[65.8, 59.2]",70284,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tiago Cardoso Mendes,20669.0,,Center Defensive Midfield,40,Atlético Madrid,212,['45f5404e-9759-4771-a6a9-47d5e81b9279'],10,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:10.461,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4c7bf277-12d8-4fb2-99d9-3677b294d1a7,712,,"[73.1, 58.8]",70284,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Radamel Falcao García Zárate,3445.0,,Center Forward,40,Atlético Madrid,212,['ec95f949-b958-407d-919d-690eddf675dd'],38,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:38.021,Ball Recovery,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c51ba476-89b1-4ea3-9f00-9cb66b197dd2,722,,"[40.2, 18.2]",70284,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,41,Barcelona,217,,44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.892,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8816c9d2-be7a-4088-9eff-4d31dbc836e0,829,,"[23.8, 70.3]",70284,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,,Right Wing,45,Atlético Madrid,212,,19,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:19.637,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,45e9b948-6e24-4ad1-bd70-5e9c3f4cfc72,840,,"[58.4, 37.3]",70284,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,46,Barcelona,217,['2aa6fb98-44dc-48d3-b899-d955676a1559'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.082,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6d985adb-e9dd-4040-b38e-dcd3d88fccd4,936,,"[85.4, 27.4]",70284,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,50,Barcelona,217,,44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.842,Ball Recovery,,2012/2013
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ca2dbaee-b04a-4f2e-9087-3f47ea3c8bd4,949,,"[49.8, 9.7]",70284,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,,Left Back,52,Atlético Madrid,212,,26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.326,Ball Recovery,,2012/2013
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8b6f97f0-d81e-4d4c-9bbe-988a0157cae6,1031,,"[34.3, 66.5]",70284,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián López Álvarez,6735.0,,Right Wing,54,Barcelona,217,['e1f3f70c-3c23-4f47-9d01-c264a20b96f3'],28,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:28.258,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,15ef519b-e34c-4f7f-8a99-d6f55c67dff5,1102,,"[62.5, 26.6]",70284,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,57,Barcelona,217,,2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.290,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,14070552-bcda-4260-a822-1dbdbe889ad1,1130,,"[45.9, 70.3]",70284,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,,Right Back,58,Atlético Madrid,212,['8becefd3-9247-487a-a152-ca1b298585f7'],32,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:32.764,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7e121709-3cb3-4dc4-8754-2ee066a59f96,1165,,"[71.2, 67.5]",70284,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,,Right Wing,59,Atlético Madrid,212,,10,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:10.561,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f00c04ec-1a2f-44ed-9087-b35de25b4c65,1212,,"[13.8, 59.4]",70284,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,,Goalkeeper,62,Barcelona,217,['8fad7fe2-e2f0-4dfd-ac19-f417580424a6'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.868,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0110dc77-014d-4fc8-be1c-640d34457dd9,1228,,"[6.8, 38.8]",70284,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,,Goalkeeper,63,Atlético Madrid,212,['387fc91c-f239-441d-a3ab-dba68f01e20c'],37,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:37.922,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,378b7b83-3403-4cdd-8487-b9a93588f876,1240,,"[52.5, 75.5]",70284,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,,Right Back,63,Atlético Madrid,212,['979b0abc-6c96-463f-a025-152184e5e2c2'],51,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:51.606,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b9ef42e-7f5f-44ee-9c6e-2294164d7139,1312,,"[21.3, 24.6]",70284,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,,Left Center Midfield,66,Barcelona,217,['db954270-03cb-44f6-beb9-f5825de55d8b'],52,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:52.331,Ball Recovery,True,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,68f23a9a-1d5b-4ffa-9687-dc1c452525e1,1315,,"[29.3, 60.2]",70284,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,66,Barcelona,217,['e87f2b07-3caa-4ce6-bbfa-d4a32d8a9407'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:59.245,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2ef5382-6ad7-4c22-a55d-f8e78dbf0a2f,1340,,"[31.3, 41.6]",70284,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,,Right Wing,66,Barcelona,217,,22,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:22.453,Ball Recovery,,2012/2013
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e2620c90-5dd9-4780-9bea-26192eef2a8f,1351,,"[25.9, 45.5]",70284,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,,Right Center Midfield,67,Atlético Madrid,212,['82418bc9-4ac0-4ea7-a1e7-38944e11874d'],30,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:30.410,Ball Recovery,,2012/2013
