50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[64.4, 41.4]",,,,,,,,,,,,,4.548857,,,,,,,,,,,,,,08042e70-59d2-4595-a02f-5a7782b7505c,3559,,"[38.5, 24.6]",69308,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,181,Barcelona,217,"['12b3e3c6-057a-4c3b-aa8e-b01043a2e4d3', '58f0939b-75c1-4750-ab25-055176775310', '787d4afa-62d8-40f6-8621-649c2007263c']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.051,Carry,True,2010/2011
,,,,,"[55.6, 56.5]",,,,,,,,,,,,,0.631863,,,,,,,,,,,,,,ed12e5f4-96f8-4c31-b4d8-2d317175d45c,3565,,"[52.4, 52.8]",69308,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,181,Barcelona,217,"['45e363ed-2db1-4cf0-9441-e34fd5e727ef', 'c1b020a6-d4a7-4c02-96a7-66a96700cb93']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:34:56.200,Carry,,2010/2011
,,,,,"[86.1, 62.6]",,,,,,,,,,,,,3.272556,,,,,,,,,,,,,,15505cbb-f31a-40bb-9118-a2b4be7ef338,3568,,"[68.7, 70.6]",69308,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,181,Barcelona,217,"['b378d6af-65b4-4a6d-9c0b-4c80bccacc43', 'e039e864-1470-4c34-8b13-fed2548b918a']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.967,Carry,,2010/2011
,,,,,"[105.5, 53.8]",,,,,,,,,,,,,0.741142,,,,,,,,,,,,,,2826f36e-3dcf-491b-a387-3990e423a466,3572,,"[101.6, 54.8]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,181,Barcelona,217,"['0969992a-1a1b-4410-99b4-7e3a53e01242', '369024ee-33a7-4298-a5c9-689411377ef0', 'f7712184-7929-46af-95b3-751d54211640']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:35:01.994,Carry,True,2010/2011
,,,,,"[37.0, 9.2]",,,,,,,,,,,,,1.469724,,,,,,,,,,,,,,e2412931-a38f-4dc3-9ef1-d17d5c5729f8,3584,,"[33.9, 9.2]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Pablo Musacchio,7034.0,Left Center Back,183,Villarreal,222,"['10938756-24ab-42e9-9a4b-36376dba63d2', '4864fcae-c9c2-45ea-b030-c1c05dd5e748', '9b88f21c-235c-4244-877e-858f31a1e4a4']",42,,,,,,,,,,,,,,,,,Villarreal,222,00:35:42.042,Carry,True,2010/2011
,,,,,"[84.0, 76.1]",,,,,,,,,,,,,1.432076,,,,,,,,,,,,,,54468cf7-55b4-4a93-817c-fba7903b2f1e,3587,,"[84.0, 71.8]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,184,Barcelona,217,"['afa921ac-076e-450b-965c-93be4d316c83', 'c8833f8b-d102-459c-b89a-95ef89e1f4eb', 'd3b8660d-9a6f-45e5-bd7c-3b8a65d88254']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:35:43.511,Carry,True,2010/2011
,,,,,"[82.8, 75.0]",,,,,,,,,,,,,1.354125,,,,,,,,,,,,,,ebadbba4-45b0-4317-994b-37378e907b4e,3590,,"[84.0, 76.1]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,184,Barcelona,217,"['5a81207d-83f2-4430-bb7b-6726eb5923c7', 'afa921ac-076e-450b-965c-93be4d316c83', 'd3b8660d-9a6f-45e5-bd7c-3b8a65d88254', 'fd69be00-e698-4261-9890-b4cf2e962922']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.944,Carry,True,2010/2011
,,,,,"[80.8, 72.2]",,,,,,,,,,,,,1.236975,,,,,,,,,,,,,,c4aa55d0-1eea-4490-81e6-aa43b7c6cc9d,3593,,"[82.8, 75.0]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,184,Barcelona,217,"['20671423-0204-4cb0-ab2d-2c4464ad92a3', '5a81207d-83f2-4430-bb7b-6726eb5923c7', 'fd69be00-e698-4261-9890-b4cf2e962922']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.298,Carry,True,2010/2011
,,,,,"[79.5, 65.0]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,d1be2697-baac-4aff-afc7-4c28dc7171ce,3596,,"[79.5, 65.0]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,184,Barcelona,217,"['136d0e39-93ed-4b73-9394-ac8fefbbd5e4', '9db89bd6-febc-47e4-afd2-a3c78cb6b471']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.802,Carry,,2010/2011
,,,,,"[72.6, 63.0]",,,,,,,,,,,,,1.467529,,,,,,,,,,,,,,d7c66d07-8e1c-492d-851f-945e3c4296d3,3599,,"[75.4, 64.0]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,184,Barcelona,217,"['22ca0bba-e552-4d50-bbef-924ba00ef9ad', '283d532a-ab51-41aa-bdf4-22f003217ffe']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.573,Carry,,2010/2011
,,,,,"[68.5, 71.4]",,,,,,,,,,,,,0.321029,,,,,,,,,,,,,,f3ad2e7f-d86d-4de8-beb8-5b415ae918b4,3602,,"[67.3, 71.8]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,184,Barcelona,217,"['ac188e42-3bac-49fc-a6af-0aa38d27ca28', 'bc62d187-0e55-4362-bf40-73492431c9a7', 'fd07604f-9901-4a63-8e5a-386b32f8095b']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.097,Carry,True,2010/2011
,,,,,"[71.2, 64.6]",,,,,,,,,,,,,0.039987,,,,,,,,,,,,,,d3036036-56ad-423b-8ccb-fe0f6a81c1a8,3606,,"[71.2, 64.6]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,184,Barcelona,217,"['244e4ee4-b073-4047-9291-893ba1771771', '4b069b89-d529-469c-bb26-8e35a492145c']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.988,Carry,,2010/2011
,,,,,"[65.2, 71.2]",,,,,,,,,,,,,0.039987,,,,,,,,,,,,,,0bb4a322-faad-4004-8a98-98fc0dfccc6b,3609,,"[65.2, 71.2]",69308,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,184,Barcelona,217,"['9a165010-0b86-4eba-b1a3-44b56e084791', 'babf63b5-6ab1-40fc-aa3a-7fca6b566b85']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.877,Carry,,2010/2011
,,,,,"[70.3, 67.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,24517af5-2be9-4487-8cf9-46db7d017ce7,3618,,"[70.3, 67.6]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nilmar Honorato da Silva,26698.0,Right Center Forward,185,Villarreal,222,"['a0a2b3a2-b25d-4e5b-9aa3-c05e141b4309', 'da8de6f4-de60-4757-83d0-e850c463ff47']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:36:17.482,Carry,,2010/2011
,,,,,"[51.2, 19.1]",,,,,,,,,,,,,0.174282,,,,,,,,,,,,,,8e97b532-3b27-4c6d-ae56-d8673ab093f9,3622,,"[51.2, 19.1]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,186,Barcelona,217,"['71a99c6d-5b2a-4930-910f-9aa5a57d9013', 'f92ac86d-1a83-4b7a-afe3-e7409fb66f64']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.544,Carry,,2010/2011
,,,,,"[49.3, 15.8]",,,,,,,,,,,,,0.620196,,,,,,,,,,,,,,82de6e4e-3a34-4ac5-844f-71b82964463b,3625,,"[49.3, 15.8]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,186,Barcelona,217,"['6fb9b3ea-83b6-4d0a-b7c1-1799aab85ca8', 'fe9cb87a-55cd-44c0-9f6b-8942f8ca664b']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.229,Carry,,2010/2011
,,,,,"[50.5, 61.1]",,,,,,,,,,,,,0.866769,,,,,,,,,,,,,,6dad38c9-8f85-42fe-9a23-aaf4b93385e0,3630,,"[50.2, 60.7]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Right Center Back,187,Villarreal,222,"['255a7d87-69ed-4d6d-a291-937ab35db127', '4372b702-58d9-480e-b4d7-bc33415d153f']",22,,,,,,,,,,,,,,,,,Villarreal,222,00:36:22.739,Carry,,2010/2011
,,,,,"[56.2, 62.1]",,,,,,,,,,,,,0.3955,,,,,,,,,,,,,,314fc67e-85e7-4be5-912c-1d6c16ed3d70,3634,,"[56.2, 62.7]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,187,Villarreal,222,"['2ce2a5d3-5119-4616-b8d5-0e8a77e1db0e', '8858e6dd-a81c-47b2-a30a-37363efdf185', 'a5f91f47-2f05-455b-9dba-0bdbc910f0b0']",24,,,,,,,,,,,,,,,,,Villarreal,222,00:36:24.486,Carry,True,2010/2011
,,,,,"[60.0, 53.7]",,,,,,,,,,,,,0.5412,,,,,,,,,,,,,,c011500b-5961-40af-a5e9-8701b47f8be9,3637,,"[59.8, 52.9]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,187,Villarreal,222,"['cf02ab97-1dcd-4610-80fc-f4a781f85bd4', 'f8c069f6-9d6f-479f-b49a-7b8cdda37cab']",25,,,,,,,,,,,,,,,,,Villarreal,222,00:36:25.489,Carry,,2010/2011
,,,,,"[55.4, 12.6]",,,,,,,,,,,,,1.216377,,,,,,,,,,,,,,a4c68242-305e-4c54-8185-04152ae68cda,3642,,"[49.3, 15.8]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,187,Villarreal,222,"['35367e6b-4cde-4443-9bf0-e6c0de9a4a89', 'd5db4f3d-2f78-42e7-a796-afe6c019ed20']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:36:27.294,Carry,,2010/2011
,,,,,"[57.8, 14.5]",,,,,,,,,,,,,2.866755,,,,,,,,,,,,,,4f91dd3c-637d-47ec-88aa-34a83a409846,3646,,"[49.2, 15.6]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,187,Villarreal,222,"['5d0bee59-17f9-474e-83a9-13b903e9d149', '7c905402-03c6-4a0d-8726-e94eb82c7711']",30,,,,,,,,,,,,,,,,,Villarreal,222,00:36:30.652,Carry,,2010/2011
,,,,,"[62.1, 27.0]",,,,,,,,,,,,,3.016008,,,,,,,,,,,,,,7892379b-3267-4298-8bd2-749aaedd3862,3649,,"[65.1, 22.5]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Left Midfield,187,Villarreal,222,"['74c3e9bd-0135-4d03-9a1a-57f5b3160956', 'd7509dcb-e9bf-4f24-b726-7051395f63fa']",34,,,,,,,,,,,,,,,,,Villarreal,222,00:36:34.627,Carry,,2010/2011
,,,,,"[58.8, 57.4]",,,,,,,,,,,,,4.5797,,,,,,,,,,,,,,e3ac93fb-2fdd-46ea-9fe5-0cc4251ea338,3654,,"[57.8, 58.4]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,187,Villarreal,222,"['688441b2-8420-4876-93e6-de69cc0c1f73', '8b12246e-ba5f-4b1b-a88c-80df21f485a0']",41,,,,,,,,,,,,,,,,,Villarreal,222,00:36:41.652,Carry,,2010/2011
,,,,,"[56.8, 45.8]",,,,,,,,,,,,,1.952286,,,,,,,,,,,,,,f1374443-4b77-4a3f-8f26-923c8b6b7ad1,3657,,"[56.8, 45.8]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,187,Villarreal,222,"['54a915aa-3449-41ad-98a6-640fc46c934c', 'e6fdd8f3-07d7-4459-8d44-fb0b34192854']",47,,,,,,,,,,,,,,,,,Villarreal,222,00:36:47.339,Carry,,2010/2011
,,,,,"[62.3, 59.4]",,,,,,,,,,,,,2.712015,,,,,,,,,,,,,,2d1943d1-27a8-4278-9356-6f0f84ce0a01,3660,,"[55.8, 56.2]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Right Center Back,187,Villarreal,222,"['ae2d1ff5-e93f-470e-899f-bc4b140fc2a1', 'daa8d33b-d548-465c-a38e-039710e94300', 'e36677a5-85fb-4316-9328-915ca0148231']",50,,,,,,,,,,,,,,,,,Villarreal,222,00:36:50.660,Carry,True,2010/2011
,,,,,"[51.3, 46.8]",,,,,,,,,,,,,2.980642,,,,,,,,,,,,,,d8999724-e12b-46d6-99c2-1b1ad4806f95,3665,,"[51.3, 46.8]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,187,Villarreal,222,"['618b955a-e936-44d2-83dd-125a953a3391', 'e42bae6c-2d77-47ee-ae54-a14f6cef7b58']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:36:54.687,Carry,,2010/2011
,,,,,"[54.1, 63.5]",,,,,,,,,,,,,1.175639,,,,,,,,,,,,,,45f085d7-d1a4-4067-a546-80fb0edd635c,3668,,"[51.1, 61.9]",69308,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Right Center Back,187,Villarreal,222,"['72475da5-c81b-4992-84df-295193c64525', '7b185dde-796b-4b6d-b340-1bf964a35f4d']",58,,,,,,,,,,,,,,,,,Villarreal,222,00:36:58.853,Carry,,2010/2011
,,,,,"[60.7, 77.0]",,,,,,,,,,,,,1.321769,,,,,,,,,,,,,,28a41b7d-dec4-4c9d-b284-18b2c3a627fe,3671,,"[56.2, 74.3]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,187,Villarreal,222,"['2b400fdf-4a38-4d83-a057-9630375b8a87', 'ac683af5-4e12-449d-99ba-f8a7797b3155']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:37:01.091,Carry,,2010/2011
,,,,,"[49.1, 19.9]",,,,,,,,,,,,,2.20573,,,,,,,,,,,,,,81c32d8d-1f0e-43f9-9d64-a538a4169f0b,3677,,"[43.8, 15.0]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,188,Barcelona,217,"['b686704e-bff4-4877-bd1f-43d5107ce096', 'b7e33d0d-8b8c-429f-8770-daea01687468']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.297,Carry,,2010/2011
,,,,,"[55.4, 62.8]",,,,,,,,,,,,,2.020888,,,,,,,,,,,,,,0793f62e-e85a-430e-81f2-ea2910ee8344,3680,,"[53.4, 63.8]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,"['577b47a8-731b-40d6-9d5a-9feb841b4965', 'a848ed8f-77c8-4555-a026-8d0f3e056a8a']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.214,Carry,,2010/2011
,,,,,"[58.9, 52.6]",,,,,,,,,,,,,0.319993,,,,,,,,,,,,,,23f4dc0a-a76a-4f1c-8602-26cfdd5b44ff,3683,,"[58.9, 52.6]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['525d19dc-114d-481f-bd9d-c401df29ddc7', 'bf97d463-e199-469c-a094-4a366a34f228']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.822,Carry,,2010/2011
,,,,,"[57.9, 68.5]",,,,,,,,,,,,,1.65155,,,,,,,,,,,,,,8f109ac0-a7ba-4594-8468-4a93c09fafb1,3686,,"[57.5, 67.5]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,"['a7d8593e-4ed8-429c-a3d8-7a85a7c8f317', 'da806481-b0e6-49e8-97b4-afc2feb29a69']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.503,Carry,,2010/2011
,,,,,"[63.2, 78.1]",,,,,,,,,,,,,1.546825,,,,,,,,,,,,,,2b67b73a-87f7-4865-90f1-ecd8f110b579,3690,,"[66.7, 77.3]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Forward,188,Barcelona,217,"['5c65130c-97a0-4348-8cfc-ac833c4c66bd', '91f32137-b96d-474a-9e50-5b141e9ac266', 'e6fc53f1-aea8-4ec9-9503-f4a4cb10073b']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.472,Carry,True,2010/2011
,,,,,"[51.0, 68.9]",,,,,,,,,,,,,1.746449,,,,,,,,,,,,,,0058ec4e-71c0-425e-9edd-0aa6dc936477,3693,,"[50.8, 69.9]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,188,Barcelona,217,"['58dfef44-0793-4ff7-b40d-41382dbbd558', '86f3e2fa-d2f8-4e65-bb4b-faf6005f60af']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:37:20.797,Carry,,2010/2011
,,,,,"[65.0, 33.0]",,,,,,,,,,,,,2.08303,,,,,,,,,,,,,,fcf00a38-c875-4a1a-8430-488fa83a99a8,3696,,"[59.7, 36.9]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['b3959c4c-bafb-4d7d-bae4-efcd4e212067', 'b77a5042-60d0-429f-b088-b9b6068e00c0']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.197,Carry,,2010/2011
,,,,,"[71.8, 27.1]",,,,,,,,,,,,,0.080048,,,,,,,,,,,,,,09ce67ad-d54c-4dbb-9c38-276224e8786d,3699,,"[71.8, 27.1]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Attacking Midfield,188,Barcelona,217,"['23e4d250-90de-4917-8a5f-af06f70e1793', '91e7d5ed-02e2-4d6f-8232-fc490b614923']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.969,Carry,,2010/2011
,,,,,"[67.5, 28.9]",,,,,,,,,,,,,0.200024,,,,,,,,,,,,,,dd8377b2-1183-4008-9fb6-355b7c40213a,3702,,"[67.5, 28.9]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['7e9511a3-19d1-44ad-9ab4-cdccf62adf24', 'b870a1a0-8f7f-4cfd-a2cd-d25b67987275']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.941,Carry,,2010/2011
,,,,,"[69.7, 5.4]",,,,,,,,,,,,,0.709805,,,,,,,,,,,,,,ac80ac2a-0cb1-4aa0-b635-130ca4c74e9d,3705,,"[69.7, 5.4]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,188,Barcelona,217,"['3e822692-b616-4a64-9eac-eccb0ce1f3b3', 'fa0c3ff9-8a49-4d4f-8271-2c574c4d4684']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.785,Carry,,2010/2011
,,,,,"[72.2, 13.8]",,,,,,,,,,,,,1.373465,,,,,,,,,,,,,,5afc2893-4d40-4616-aa1c-2cdf632719e2,3708,,"[66.3, 18.9]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['21452361-473a-4add-8349-3ac62ef58da6', 'd759be8c-4dbb-406b-bf83-75a3aadf0014']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.608,Carry,,2010/2011
,,,,,"[77.1, 9.3]",,,,,,,,,,,,,2.469961,,,,,,,,,,,,,,db27f01d-bf58-4da7-94db-8e515ec6e220,3711,,"[73.2, 8.1]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Forward,188,Barcelona,217,"['13dfffa4-be02-4eab-a960-55670ca824dc', 'c47c2162-7d26-41a6-ba7c-28895b17543f', 'dcb2304f-a6ec-4632-be12-aa413d55f0d4']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.669,Carry,True,2010/2011
,,,,,"[77.1, 9.5]",,,,,,,,,,,,,0.005836,,,,,,,,,,,,,,b2a3c318-8921-43b2-b6c4-73c269aa6ae5,3715,,"[77.1, 9.3]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Forward,188,Barcelona,217,"['8234a5d5-8853-4faf-a6d1-280e1f6db4d4', 'c47c2162-7d26-41a6-ba7c-28895b17543f', 'dcb2304f-a6ec-4632-be12-aa413d55f0d4', 'f95941cf-e0dc-427b-801c-b0bb7276126d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.139,Carry,True,2010/2011
,,,,,"[82.8, 41.8]",,,,,,,,,,,,,4.235216,,,,,,,,,,,,,,523d36dd-4d3f-49f3-ad39-7c66dd6773c3,3718,,"[72.0, 18.1]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['ba569464-9ed9-4dd9-a6b4-b36cc8ca5535', 'c0e87438-e205-420f-ba9d-1583a9fdb4e1']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.078,Carry,,2010/2011
,,,,,"[106.3, 59.7]",,,,,,,,,,,,,1.283548,,,,,,,,,,,,,,67ba765e-2ca3-43fb-8ee5-b409055ed8b6,3721,,"[102.4, 60.5]",69308,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Forward,188,Barcelona,217,"['374ecdee-9c49-4534-9600-ff03281cd4c9', '7fdb5db4-f68e-4a43-b269-aa59fdc17af1', 'dbbe8317-2c62-462a-b77b-7d78e49f9ef6']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.943,Carry,True,2010/2011
,,,,,"[62.1, 33.9]",,,,,,,,,,,,,0.043700002,,,,,,,,,,,,,,bb488e79-c5fd-4872-a712-4f14439eaedf,3736,,"[62.1, 33.9]",69308,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,189,Villarreal,222,"['1c73b692-db8b-464b-937a-1a69bc976958', '44bfe234-5333-41f9-be5c-39870bd198d9']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:38:59.453,Carry,,2010/2011
,,,,,"[46.2, 38.0]",,,,,,,,,,,,,1.6975,,,,,,,,,,,,,,a0ad7847-610d-40d7-8c6a-d1df95ad1fdb,3739,,"[48.6, 35.6]",69308,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bruno Soriano Llido,22819.0,Left Defensive Midfield,189,Villarreal,222,"['23863c54-df0d-4fc4-b692-e3545aa50400', 'd8a2a24e-93d0-4a69-aca3-499987ae33ad']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:39:01.418,Carry,,2010/2011
,,,,,"[48.0, 56.4]",,,,,,,,,,,,,0.97531,,,,,,,,,,,,,,fab5514f-29dc-45fc-bbb2-594dea009890,3743,,"[47.6, 54.9]",69308,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Marchena López,20127.0,Right Center Back,189,Villarreal,222,"['2f85d0ea-774c-426d-8b24-d1714aff529e', '3dc326c8-1f00-47f9-8b3b-1366f5db1e38', '6cabc0b5-e80f-49f3-ad0c-36d6da8e30bf']",4,,,,,,,,,,,,,,,,,Villarreal,222,00:39:04.295,Carry,True,2010/2011
,,,,,"[49.1, 16.5]",,,,,,,,,,,,,1.130123,,,,,,,,,,,,,,0f6d4b06-9d6e-4a8c-9147-a739d6d28730,3747,,"[49.3, 14.8]",69308,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,190,Barcelona,217,"['7982f5f7-dde6-4ffe-9a1c-30a54dabc02f', '7a648477-02e6-455b-a4f9-a8a929dc4b87']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:39:07.132,Carry,,2010/2011
