50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,3.0069,,,,,,,,,,,,,,,,9c0be751-f67c-49af-a77e-cd0bdd31eb50,963,,"[10.9, 70.5]",267343,29,,,,,-0.083661705,,Right Foot,,,"[58.6, 66.5]",,High Pass,47.86742,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Granada,1049,"['1d3df262-f70f-44ae-b90f-e1f5cd680639', '553288fa-1470-45e8-966b-9a10af15a4d7']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.044,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.326753,,,,,,,,,,,,,,,,553288fa-1470-45e8-966b-9a10af15a4d7,965,,"[61.5, 13.6]",267343,29,,,,,0.5033994,,Head,,,"[68.4, 17.4]",,Low Pass,7.877182,,,Francisco Manuel Rico Castro,25707.0,,,,,,Recovery,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,54,Granada,1049,"['60ba6763-0695-4240-af9e-d447bd662941', '9c0be751-f67c-49af-a77e-cd0bdd31eb50']",17,,,,,,,,,,,,,,,,,,Granada,1049,00:29:17.051,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.8984,,,,,,,,,,,,,,,,c585a6f5-8816-4858-8533-3196e8b1f685,969,,"[66.9, 17.2]",267343,29,,,,,-1.6373645,,Right Foot,,,"[66.1, 5.2]",,Low Pass,12.026637,,,Juan Torres Ruiz,6861.0,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,54,Granada,1049,"['288d8386-ca29-4a21-a4f0-5856a90f97a7', 'abc22a5d-6cb1-46ae-b7b0-5079f5972c62']",18,,,,,,,,,,,,,,,,,,Granada,1049,00:29:18.851,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,2.401787,,,,,,,,,,,,,,,,14f77b7a-1ddd-42dc-9879-9798b2e28f4c,972,,"[76.0, 14.6]",267343,29,,,,,1.2365241,,Right Foot,,,"[93.4, 64.7]",,High Pass,53.035553,,,Robert Ibáñez Castro,18721.0,,,True,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Right Center Back,54,Granada,1049,['005f8a24-a718-4191-a83e-8408c1c29f78'],22,,,,,,,,,,,,,,,,,,Granada,1049,00:29:22.987,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.42203,,,,,,,,,,,,,,,,c4a07082-bc5c-469b-b098-9cc19509694a,976,,"[90.5, 68.9]",267343,29,,,,,3.1147535,,Left Foot,,,"[75.6, 69.3]",,Low Pass,14.905368,,,Allan Romeo Nyom,3991.0,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,54,Granada,1049,['59ac2d60-43bf-4009-9263-3306a8980fba'],26,,,,,,,,,,,,,,,,,,Granada,1049,00:29:26.679,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.293792,,,,,,,,,,,,,,,,4532c4da-bccf-4100-82f6-78f70199f042,979,,"[82.5, 67.8]",267343,29,,,,,1.0050949,,Right Foot,,,"[86.5, 74.1]",,Ground Pass,7.462573,,,Robert Ibáñez Castro,18721.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,54,Granada,1049,['a6b946b4-8693-4dc8-beaf-e54ee72dd8df'],31,,,,,,,,,,,,,,,,,,Granada,1049,00:29:31.170,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.527126,,,,,,,,,,,,,,,,7c552b2e-39f6-482b-963d-5b36ad7fe220,983,,"[85.6, 60.7]",267343,29,,,,,-2.0413563,,Right Foot,,,"[76.8, 43.4]",,Ground Pass,19.409534,,,Francisco Manuel Rico Castro,25707.0,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,54,Granada,1049,['d766cc6d-289f-4dfd-886c-a88700299dbf'],34,,,,,,,,,,,,,,,,,,Granada,1049,00:29:34.869,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.139512,,,,,,,,,,,,,,,,d63b0468-24bb-4511-89df-907e119cfa75,987,,"[77.9, 40.3]",267343,29,,,,,-1.1270962,f0554fa6-37f2-417b-b102-2a74ed57cd6e,Right Foot,,,"[85.6, 24.1]",,Low Pass,17.936834,,,Javier Márquez Moreno,24783.0,True,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,54,Granada,1049,['5ca4cb0b-792b-424d-84d4-734ed3afe04b'],36,,,,,,,,,,,,,,,,,,Granada,1049,00:29:36.738,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.905525,,,,,,,,,,,,,,,,e618b7a3-1c08-4c5d-af19-4ee88467447a,995,,"[99.3, 14.2]",267343,29,,,,,1.2398903,,Right Foot,True,,"[109.4, 43.6]",,High Pass,31.086493,Pass Offside,,Jhon Andrés Córdoba Copete,8817.0,,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Left Midfield,54,Granada,1049,['eae5f278-8e6a-4098-888d-1055a49981da'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:29:47.474,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.4259,,,,,,,,,,,,,,,,5613b5b9-c19c-456e-99d4-51813ff09552,997,,"[5.3, 40.4]",267343,30,,True,,,-0.50183403,,Right Foot,,,"[70.0, 4.9]",,High Pass,73.799324,,,Neymar da Silva Santos Junior,4320.0,,,,,,Free Kick,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,55,Barcelona,217,['344e305b-38db-4464-8557-de03797be7f0'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.003,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.5332,,,,,,,,,,,,,,,,9d46a3b0-f980-4bfb-bb9a-d57b6074ab74,999,,"[71.9, 10.2]",267343,30,,,,,2.710192,,Right Foot,,,"[65.6, 13.1]",,Ground Pass,6.935416,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,55,Barcelona,217,['339bfd45-223c-49c7-8059-46794704ba25'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.411,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.828954,,,,,,,,,,,,,,,,f5de48f0-7542-495e-89b4-911375780e4a,1002,,"[65.6, 13.1]",267343,30,,,,,-1.7744548,,Right Foot,,,"[63.7, 3.9]",,Ground Pass,9.394147,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,55,Barcelona,217,['aadb3c7a-ea33-4c7d-9994-e7426eb7ee1b'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.985,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.283304,,,,,,,,,,,,,,,,7f9dd478-e09e-408a-8df8-558d9a06bd55,1009,,"[71.0, 12.7]",267343,30,,,,,0.5304625,,Left Foot,,,"[91.8, 24.9]",,Ground Pass,24.113897,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,55,Barcelona,217,"['14bd628e-7cd4-4788-85e5-8b101ad1aafe', '2d877b0d-cb3f-4f74-a2f1-1065fe6d4f41']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.784,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.679356,,,,,,,,,,,,,,,,14bd628e-7cd4-4788-85e5-8b101ad1aafe,1011,,"[28.3, 55.2]",267343,30,,,,,0.81882036,,Right Foot,,,"[44.2, 72.2]",,Ground Pass,23.276812,,,Robert Ibáñez Castro,18721.0,,,,,,Recovery,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Left Center Back,56,Granada,1049,"['7d810a21-8fec-4037-94e2-562574c9d4a2', '7f9dd478-e09e-408a-8df8-558d9a06bd55']",39,,,,,,,,,,,,,,,,,,Granada,1049,00:30:39.068,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.1869,,,,,,,,,,,,,,,,f0533904-ce5b-4611-986c-1563129d1256,1015,,"[43.6, 73.3]",267343,30,,,,,-1.5964317,,Left Foot,,,"[43.2, 57.7]",,Ground Pass,15.605127,,,Francisco Manuel Rico Castro,25707.0,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,56,Granada,1049,['7ffaa685-618c-461d-b595-16152b9d9992'],40,,,,,,,,,,,,,,,,,,Granada,1049,00:30:40.768,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.8052,,,,,,,,,,,,,,,,df2e6df0-66a5-466d-b432-36b8ef37e19b,1018,,"[40.9, 59.4]",267343,30,,,,,0.52521354,,Right Foot,,,"[69.2, 75.8]",,Ground Pass,32.70856,,,Robert Ibáñez Castro,18721.0,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,56,Granada,1049,['cce41ec7-b60d-4c55-b391-8bad4dda74fb'],46,,,,,,,,,,,,,,,,,,Granada,1049,00:30:46.533,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.949852,,,,,,,,,,,,,,,,a69360ef-50cd-46c6-b8a8-a0da29b26e92,1023,,"[55.7, 0.1]",267343,31,,,,,0.47212198,,,,,"[65.1, 4.9]",,Low Pass,10.55462,,,Neymar da Silva Santos Junior,4320.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,['b3de5b4f-d88b-4b76-a93f-3db7ffa72491'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.220,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.9673,,,,,,,,,,,,,,,,e7a17a7f-ed09-42e9-b5d0-082e880e6d6e,1029,,"[55.0, 74.3]",267343,31,,,,,-1.4410938,,Right Foot,,,"[56.2, 65.1]",,High Pass,9.277931,,,Allan Romeo Nyom,3991.0,,,,,,Recovery,1,From Throw In,Robert Ibáñez Castro,18721.0,Right Midfield,57,Barcelona,217,['f1801456-306e-462b-b9d6-b58f5bab604d'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:31:10.917,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.0862,,,,,,,,,,,,,,,,5a32ebf5-7624-4cff-a245-08458b8b7416,1035,,"[58.8, 18.8]",267343,31,,,,True,-1.5707964,,,,,"[58.8, 17.1]",,Low Pass,1.7,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,Recovery,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,57,Barcelona,217,"['01019335-d0c8-452e-a096-ff2e3f8df25e', 'd0f34ef5-9e76-437e-8911-2788432cd140', 'e241a824-55c1-4859-ab93-b89c5c1b8af0']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:14.253,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,3.242073,,,,,,,,,,,,,,,,97f1354a-000e-439c-9e4d-9df398e15e74,1042,,"[50.4, 18.8]",267343,31,,,,,1.683413,,Left Foot,,,"[48.5, 35.6]",,Low Pass,16.907099,,,Marc Bartra Aregall,7068.0,,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,['1ff08189-4adb-4ad2-ae9f-f30d932c6c35'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:16.485,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,5.312637,,,,,,,,,,,,,,,,4c6d2cea-623b-4051-9500-6ce18508b877,1046,,"[51.1, 42.1]",267343,31,,,,,0.43919596,,Right Foot,,,"[110.7, 70.1]",,High Pass,65.849525,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,57,Barcelona,217,"['4aa71840-a782-4426-84ec-e8f5cacaaf94', '9e8c27db-442f-444b-8ff8-cfd42378724e']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.082,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,0.2203,,,,,,,,,,,,,,,,7ac35969-3744-4d58-9408-ea988a9b4f3c,1050,,"[118.1, 55.4]",267343,31,,,,,-1.4994888,,Right Foot,,,"[118.3, 52.6]",,Low Pass,2.8071337,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,57,Barcelona,217,"['090e15aa-af24-4255-8c55-36206fcb2e9f', 'fa1030d6-9f09-4400-b78f-423bc5b450b6']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.769,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.0828,,,,,,,,,,,,,,,,eec7a0b8-144a-4241-be49-9c139e691862,1059,,"[10.2, 31.9]",267343,31,,,,,-0.20033303,,Right Foot,,,"[56.0, 22.6]",,High Pass,46.734676,Incomplete,,,,,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,57,Barcelona,217,['92450e53-2a09-4bc9-870c-5a1ef15c1012'],32,,,,,,,,,,,,,,,,,,Granada,1049,00:31:32.251,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.5256,,,,,,,,,,,,,,,,92450e53-2a09-4bc9-870c-5a1ef15c1012,1060,,"[64.1, 57.5]",267343,31,,,,,-0.50647855,,Other,,,"[77.8, 49.9]",,Low Pass,15.666844,Incomplete,,Javier Alejandro Mascherano,5506.0,,,,,,Recovery,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,57,Barcelona,217,"['06c2a704-f474-4080-9236-648f82de247b', '5a20ca65-2056-4a50-ba9c-fa60adf18b14', 'eec7a0b8-144a-4241-be49-9c139e691862']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.334,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.5512,,,,,,,,,,,,,,,,06c2a704-f474-4080-9236-648f82de247b,1062,,"[42.3, 30.2]",267343,31,,,,,-0.355295,,Left Foot,,,"[64.4, 22.0]",,Low Pass,23.57223,Incomplete,,,,,,,,,Recovery,1,From Throw In,Javier Márquez Moreno,24783.0,Right Center Forward,57,Barcelona,217,"['242236c7-2a8d-4887-a05b-87cec63a27bc', '92450e53-2a09-4bc9-870c-5a1ef15c1012']",36,,,,,,,,,,,,,,,,,,Granada,1049,00:31:36.860,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.882366,,,,,,,,,,,,,,,,b89de5a2-68ba-42d8-9869-88b8b4ca2018,1065,,"[55.7, 58.1]",267343,31,,,,,0.0,,Right Foot,,,"[65.1, 58.1]",,Ground Pass,9.4,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,57,Barcelona,217,['27dc5475-3f76-4e67-80d9-00c634dc2c4a'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.120,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.8831,,,,,,,,,,,,,,,,2cbafca3-dea4-4901-98a3-722605a0c958,1068,,"[80.5, 58.7]",267343,31,,,,,-0.5353331,,Right Foot,,,"[95.0, 50.1]",,Low Pass,16.858528,Pass Offside,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,57,Barcelona,217,['2ffca76b-c2bb-4b6a-85fb-93c1625fd16c'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.765,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.607,,,,,,,,,,,,,,,,a4abcedf-67bf-4c1a-926e-d8bc981b63be,1070,,"[25.1, 30.0]",267343,31,,True,,,0.5719831,,Right Foot,,,"[87.7, 70.3]",,High Pass,74.45032,Incomplete,,,,,,True,,,Free Kick,1,From Free Kick,Oier Olazábal Paredes,6692.0,Goalkeeper,58,Granada,1049,['31d75f6c-1fb5-4c42-8a6d-357fc5e818af'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:31:50.856,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.976238,,,,,,,,,,,,,,,,7752f6aa-213e-44a6-8903-03c3f58d8e46,1073,,"[91.7, 80.0]",267343,32,,,,,-0.90975314,,,,,"[98.7, 71.0]",,High Pass,11.401754,,,Javier Márquez Moreno,24783.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,59,Granada,1049,['6cfc3ef2-7a04-4bb7-97cc-bf507f44d334'],20,,,,,,,,,,,,,,,,,,Granada,1049,00:32:20.989,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.088937,,,,,,,,,,,,,,,,83ae075c-35fa-478e-88a5-7a8edf96d04a,1076,,"[98.7, 71.0]",267343,32,,,,,2.4227626,,Right Foot,,,"[91.5, 77.3]",,Low Pass,9.567131,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Right Center Forward,59,Granada,1049,['e4fc2f11-1a7a-4d2f-9ed1-80d1e8bf1c37'],21,,,,,,,,,,,,,,,,,,Granada,1049,00:32:21.985,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.0495,,,,,,,,,,,,,,,,36c7c34e-1848-46a0-aac7-06fb1062c2c8,1083,,"[84.2, 80.0]",267343,32,,,,,-0.6395872,,,,,"[92.4, 73.9]",,High Pass,10.220078,,,Javier Márquez Moreno,24783.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,60,Granada,1049,['58cf29c0-6795-49db-ac95-eb66e1047860'],40,,,,,,,,,,,,,,,,,,Granada,1049,00:32:40.051,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.8735,,,,,,,,,,,,,,,,2685ea3e-5292-42c3-985c-6bff968f13a3,1085,,"[92.4, 73.9]",267343,32,,,,,2.83354,,Head,,,"[85.8, 76.0]",,Low Pass,6.926038,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Right Center Forward,60,Granada,1049,['74a20b1e-966c-4c5c-994a-d9dad688cfce'],41,,,,,,,,,,,,,,,,,,Granada,1049,00:32:41.140,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.465098,,,,,,,,,,,,,,,,8aab8e79-0d81-4271-aa9d-6c57917bbb83,1088,,"[85.8, 76.0]",267343,32,,,,,-1.2742505,,Right Foot,,,"[95.7, 43.6]",,High Pass,33.878754,Unknown,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,60,Granada,1049,,42,,,,,,,,,,,,,,,,,,Granada,1049,00:32:42.094,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.1921,,,,,,,,,,,,,,,,5bbb8bd8-b12d-441f-8c28-539ba4236137,1091,,"[24.4, 36.5]",267343,33,,True,,,-0.8856895,,Right Foot,,,"[38.7, 19.0]",,Ground Pass,22.599558,,,Jérémy Mathieu,10609.0,,,,,,Free Kick,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,61,Barcelona,217,['eb7f9993-4fe2-421b-b763-09b84312ea1a'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:12.201,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.5342,,,,,,,,,,,,,,,,d479c550-e80b-4b2d-88f2-62ec1381ab16,1093,,"[56.5, 17.7]",267343,33,,,,,-0.30729106,,Left Foot,,,"[83.6, 9.1]",,Ground Pass,28.431849,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,61,Barcelona,217,"['cf8177be-581b-4d99-be00-934d0f067a28', 'f774c441-84f3-460d-a99b-174977d71fe0']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:20.370,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,4.4999,,,,,,,,,,,,,,,,f774c441-84f3-460d-a99b-174977d71fe0,1095,,"[36.5, 71.0]",267343,33,,,,,-0.33586472,,Right Foot,,,"[91.5, 51.8]",,High Pass,58.254955,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,,Interception,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,61,Barcelona,217,"['4285cd57-8cd2-45af-91d0-1bceecbd3cee', '9f209da8-c2a0-4bb4-945f-b4b9f92abe71', 'd479c550-e80b-4b2d-88f2-62ec1381ab16']",21,,,,,,,,,,,,,,,,,,Granada,1049,00:33:21.904,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.817735,,,,,,,,,,,,,,,,13e30df6-cae8-4f01-ab43-db35e12a7e3d,1102,,"[20.8, 15.4]",267343,33,,,,,2.4822826,,Left Foot,,,"[4.8, 27.8]",,Ground Pass,20.242529,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,"['0385b80d-49cd-4a10-82c2-1f8c1c025098', 'b1ba2466-cb10-4056-bdc9-a5a53c8161ad']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.001,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,2.764415,,,,,,,,,,,,,,,,ca8c2a2b-2465-446d-9757-d24a68398fd1,1105,,"[8.8, 38.6]",267343,33,,,,,-1.295695,,Right Foot,,,"[15.8, 13.8]",,Ground Pass,25.768974,,,Jérémy Mathieu,10609.0,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,61,Barcelona,217,['7b480275-01d4-4110-870f-7389fc817557'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.510,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.578865,,,,,,,,,,,,,,,,f42996aa-f988-4077-ba00-f816464c1dcd,1108,,"[20.0, 8.3]",267343,33,,,,,-0.1113028,,Left Foot,,,"[54.0, 4.5]",,High Pass,34.211693,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,61,Barcelona,217,['95c55b34-8a0d-4cc2-bf71-1cc051632866'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.603,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.965,,,,,,,,,,,,,,,,bb78cd81-ba8a-45dc-8298-3b4472fe51e0,1110,,"[54.0, 4.5]",267343,33,,,,,2.0762446,,Head,,,"[48.3, 14.8]",,High Pass,11.772,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,61,Barcelona,217,['cfabc963-e25b-4fb6-90a9-6700710c01a3'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:44.327,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.360039,,,,,,,,,,,,,,,,1fd3bac3-3115-4ea0-8894-3d68d39d3ffe,1112,,"[48.3, 14.8]",267343,33,,,,,-0.8860668,,Head,,,"[57.2, 3.9]",,Low Pass,14.071958,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,61,Barcelona,217,['f51e8d0e-12b9-40b3-8b4d-cd95d1c441dd'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.292,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.0358,,,,,,,,,,,,,,,,fb43ce98-08ae-49f5-a3ab-a7205e983b2d,1115,,"[57.2, 3.9]",267343,33,,,,,0.5404195,,Right Foot,,,"[66.2, 9.3]",,Ground Pass,10.495713,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,61,Barcelona,217,['05f2fc2e-b251-4cc7-977a-00c4ca199bb7'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:48.518,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.079857,,,,,,,,,,,,,,,,6a13190b-a742-470c-8ada-f64c7204b8bd,1118,,"[66.2, 9.3]",267343,33,,,,,-1.8873656,,Right Foot,,,"[64.3, 3.5]",,Ground Pass,6.1032777,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,61,Barcelona,217,['3cf075ed-3581-47bf-83d4-c3ec6bea2464'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.013,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.7422,,,,,,,,,,,,,,,,bb91e176-b999-489d-8de2-41347c5f87d9,1121,,"[64.3, 3.5]",267343,33,,,,,0.026309717,,Right Foot,,,"[71.9, 3.7]",,Ground Pass,7.602631,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,61,Barcelona,217,['c4dce080-080b-4fae-92f5-136f0810db90'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.515,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.607381,,,,,,,,,,,,,,,,e78c1f6c-9952-469a-9f41-800cbddb6ecb,1130,,"[72.3, 11.7]",267343,33,,,,,2.4026725,,Right Foot,,,"[63.3, 19.9]",,Low Pass,12.175385,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,61,Barcelona,217,"['d4740f7f-8054-46e2-85e0-fda545ed6535', 'fe74a61e-cc25-4062-97de-6bc9670649a6']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:54.583,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.516073,,,,,,,,,,,,,,,,d4740f7f-8054-46e2-85e0-fda545ed6535,1132,,"[56.8, 60.2]",267343,33,,,,,2.0561795,,Right Foot,,,"[52.0, 69.3]",,Ground Pass,10.288342,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,Recovery,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Forward,62,Granada,1049,"['63f8248f-2da4-43ad-aa8b-2c6943519837', 'e78c1f6c-9952-469a-9f41-800cbddb6ecb']",56,,,,,,,,,,,,,,,,,,Granada,1049,00:33:56.190,Pass,,2014/2015
