ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.369062,,,,,,,,,,,e6a8d062-ab90-4e4a-b4c9-74c6bbf606ef,3562,,"[9.6, 66.0]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,162,Sevilla,213,['1817fd69-f727-4ccf-88b7-a99ab898d6e6'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:34:11.150,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.537441,,,,,,,,,,,bd7aac9b-7bc1-4aa1-9fa7-768f29579ad1,3567,,"[14.8, 73.8]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,162,Sevilla,213,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:34:12.660,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,,1.12632,,,,,,,,,,,1e0415c7-743c-4bee-9002-2dd8d687c930,3573,,"[75.1, 10.6]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Filipe Martins Carriço,6825.0,Left Center Back,163,Barcelona,217,"['af8551e6-e6a0-42b9-ba9f-dc93fc2ad689', 'c633d06a-cb2a-4deb-85ef-6c5ad93373f5']",18,,,,,,,,,,,,,,,,,Sevilla,213,00:34:18.624,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.336209,,,,,,,,,,,947ff1ce-1876-41ba-84ad-c136e2ebae6b,3575,,"[45.8, 5.8]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,163,Barcelona,217,,20,,,,,,,,,,,,,,,,,Sevilla,213,00:34:20.769,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.784166,,,,,,,,,,,ad650a42-a4b9-4a34-8a93-92a1e915f2c8,3581,,"[42.0, 13.9]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,164,Barcelona,217,"['cf7059e3-0aaf-4741-93db-12983d0cabbc', 'ebd7c7b8-2048-4cf0-92b9-4af1b088e7d4']",39,,,,,,,,,,,,,,,,,Sevilla,213,00:34:39.564,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.55897,,,,,,,,,,,8b04650b-1eb5-4da1-bbcd-16cff39b4520,3588,,"[49.8, 65.9]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,164,Barcelona,217,"['0cdc1221-2873-4611-9d70-0cec68fcdb0f', '4f9c04b7-ba00-4a27-824f-65f08e9b0015']",45,,,,,,,,,,,,,,,,,Sevilla,213,00:34:45.550,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.646113,,,,,,,,,,,80817cfe-f348-4efb-82d7-77852d21b828,3595,,"[34.8, 62.6]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,164,Barcelona,217,"['02762a46-22eb-4a6a-bbfd-b391bd47a871', '2488b084-3a52-4961-b4eb-7d1cc9344233']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:34:47.898,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.71481,,,,,,,,,,,e6581a72-854b-45e5-9462-2b067e21da42,3599,,"[29.9, 68.4]",265835,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,164,Barcelona,217,"['056c09b7-78f5-44a8-831f-fee4d2818c7e', 'dca20023-19bd-43c1-bdb4-afd3ff7e2a11']",54,,,,,,,,,,,,,,,,,Sevilla,213,00:34:54.781,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.719654,,,,,,,,,,,babc1397-2930-4ff1-810e-5c491fc3f14b,3609,,"[43.8, 62.6]",265835,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Gameiro,6401.0,Center Attacking Midfield,164,Barcelona,217,"['2a04b1cc-79dc-4aad-98a4-798bb533ffc4', '55f8c5a4-167a-45dd-9c96-26c4c2c46778']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:35:01.221,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.792738,,,,,,,,,,,c279d595-9abb-48bc-b470-68c33e2757fc,3632,,"[52.1, 17.1]",265835,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,164,Barcelona,217,,14,,,,,,,,,,,,,,,,,Sevilla,213,00:35:14.867,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.620334,,,,,,,,,,,76db8a0e-2103-4048-81be-8f6566f4dbc6,3639,,"[54.2, 43.5]",265835,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Gameiro,6401.0,Center Attacking Midfield,164,Barcelona,217,,18,,,,,,,,,,,,,,,,,Sevilla,213,00:35:18.565,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.028942,,,,,,,,,,,597b979c-ab1c-4341-a3c4-ab5d67785178,3643,,"[10.7, 66.5]",265835,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,164,Barcelona,217,"['267cdaf5-75e9-461a-b3d8-0a0f448f4fff', '29169910-21d5-42aa-aee2-f54c3295ec19', 'a9cbb180-06c4-4e8f-bbe5-df2499981063']",24,,,,,,,,,,,,,,,,,Sevilla,213,00:35:24.588,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.012762,,,,,,,,,,,32869964-7284-4253-bf35-b4275affb97f,3653,,"[9.4, 74.9]",265835,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Deulofeu Lázaro,3726.0,Right Wing,165,Barcelona,217,['8ad67106-6f30-4852-a6e7-7eb58b857c88'],19,,,,,,,,,,,,,,,,,Sevilla,213,00:36:19.302,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.873459,,,,,,,,,,,f4cd83df-c0a3-4957-9b85-7d069eae7ce2,3660,,"[35.6, 45.5]",265835,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,165,Barcelona,217,"['42386091-eb1d-4931-94b4-c9b6a8c0ebae', '6826ed47-8920-431f-8811-b6ef129ad97c']",25,,,,,,,,,,,,,,,,,Sevilla,213,00:36:25.644,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.576425,,,,,,,,,,,c23bbb58-3d64-4cf3-bc9e-0f552e2ab1f0,3671,,"[80.7, 14.8]",265835,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Iago Aspas Juncal,5217.0,Center Forward,165,Barcelona,217,['f701b660-befc-4ef3-be85-6150db94b4e1'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:36:36.427,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.799657,,,,,,,,,,,413495a4-11fb-4fa4-853d-f3a6918de1fe,3679,,"[89.1, 24.8]",265835,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Machín Pérez,6841.0,Left Wing,165,Barcelona,217,"['20a0580e-54c5-4fa3-86ed-ae414beacb24', '541c8715-f431-44de-9016-071b575f9cfd', 'fccb5208-d286-42eb-bfdd-923ce431a13d']",45,,,,,,,,,,,,,,,,,Sevilla,213,00:36:45.069,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.530715,,,,,,,,,,,240250b0-7a01-4f70-89d6-fc949ccfd308,3683,,"[97.5, 23.2]",265835,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Machín Pérez,6841.0,Left Wing,165,Barcelona,217,"['064569ef-2ca8-41bd-a911-ab45fd20509a', '19bb1f19-6a13-4adc-afa0-612441d67088', '91410407-7982-45ec-8cd8-b3062a6524d4']",46,,,,,,,,,,,,,,,,,Sevilla,213,00:36:46.289,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.971968,,,,,,,,,,,14f23786-cf83-4d2f-90a7-8f72e0523679,3690,,"[72.5, 25.8]",265835,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,165,Barcelona,217,"['10c3f837-310b-4c5a-96fe-f4aa3ef52bb8', '94755b31-5960-4134-99aa-5a62e1c1a529', 'e116ae7f-9492-48d4-aab6-f74dd8bbb478']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:36:50.667,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.188078,,,,,,,,,,,08d1b518-cab3-4c94-8952-2226e11ba8f3,3694,,"[77.1, 41.7]",265835,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kevin Gameiro,6401.0,Center Attacking Midfield,165,Barcelona,217,,52,,,,,,,,,,,,,,,,,Sevilla,213,00:36:52.207,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.839439,,,,,,,,,,,a29f81cc-c884-4b99-95fc-145b3425de0e,3717,,"[70.6, 20.7]",265835,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,166,Sevilla,213,"['dce9e369-f915-42bd-9be2-c71808c9fe9f', 'ef974295-5fac-4690-a5b7-0740f56102db']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:37:07.252,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.443377,,,,,,,,,,,9c1f0552-12ec-4a0f-a813-3306bbdf8847,3724,,"[77.1, 20.0]",265835,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,167,Barcelona,217,"['697d126f-a24a-4ccc-874e-2b7a28feb946', '86d16f1e-b794-4f00-b5e3-eca011bc6a0a']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:37:16.568,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.11158,,,,,,,,,,,bf9eac4e-8a40-4cf9-9789-c9b96aa848c3,3732,,"[65.0, 21.2]",265835,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,167,Barcelona,217,['600e4ab2-ba24-4736-97e6-16b44f4ddcdc'],20,,,,,,,,,,,,,,,,,Sevilla,213,00:37:20.021,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.841661,,,,,,,,,,,348fa8c1-77cf-4507-9993-bd9a6182e7fc,3747,,"[3.1, 72.5]",265835,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Deulofeu Lázaro,3726.0,Right Wing,168,Barcelona,217,['79acbf58-0187-43cd-8f3c-551060a3ff2f'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:37:36.782,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.697061,,,,,,,,,,,dfeb65bf-db4c-4e7e-9543-f8317c0bc92c,3751,,"[20.3, 58.5]",265835,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,168,Barcelona,217,"['5a1d4a0a-a30d-4515-891a-0a0def0a1b69', 'c015dccf-c0cd-4e58-ad92-0588d089bb1c']",41,,,,,,,,,,,,,,,,,Sevilla,213,00:37:41.456,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,,0.716099,,,,,,,,,,,25c9b7e3-4164-4641-b312-882efd5a0a43,3756,,"[93.2, 32.8]",265835,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,169,Sevilla,213,"['50211879-57e0-4e69-b571-484fec4019a5', '5e9154e6-6fc8-4bd3-bbad-3eaba55549a4', 'a8c5b7b3-1395-4c12-843c-4cbb6138f3c8']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:37:45.523,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,,2.085498,,,,,,,,,,,da611d43-afa3-45c8-b622-cf5a4ce1d9ab,3770,,"[94.2, 58.2]",265835,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,170,Barcelona,217,['7068f4ca-3713-4353-8398-9ff65c790040'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:37:54.560,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.414946,,,,,,,,,,,dea7ddb7-49ee-48fb-abfe-6f7f2f331f7d,3794,,"[55.1, 63.5]",265835,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,171,Barcelona,217,"['8f378e05-b6c5-4c63-95ad-fb5eb9812f47', 'f558cf2c-5193-4716-b71f-5ec1d5edd2ba']",41,,,,,,,,,,,,,,,,,Sevilla,213,00:38:41.233,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.466427,,,,,,,,,,,4b4480f8-10d6-4022-baae-aeefd34ed7b7,3799,,"[63.4, 70.5]",265835,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,171,Barcelona,217,"['7ce2cb24-2829-4fd8-87ce-32d07aeec9d6', '87c6d136-7b68-4ea6-bb8f-954c6a326ff6']",44,,,,,,,,,,,,,,,,,Sevilla,213,00:38:44.201,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.51748,,,,,,,,,,,1c815b68-2bc9-4e54-b656-08000ce841a0,3803,,"[65.0, 54.5]",265835,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Gameiro,6401.0,Center Attacking Midfield,171,Barcelona,217,"['6941d048-acce-4d60-8218-e2a644fe4ee8', 'f2f35d7c-5792-45fb-bbd9-5c8a7667e570']",46,,,,,,,,,,,,,,,,,Sevilla,213,00:38:46.591,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.908309,,,,,,,,,,,e9481e93-16cf-4797-8f47-5caddd06fdbb,3807,,"[64.3, 71.7]",265835,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,171,Barcelona,217,"['74f2809b-6132-46c9-8b46-88699b1bb09e', '9e27610c-3578-449d-9342-81eb69e969dd']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:38:48.263,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.704102,,,,,,,,,,,b60b0bc8-7238-4a27-9037-d246bb3d2b90,3826,,"[36.2, 19.9]",265835,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,171,Barcelona,217,"['4c6429af-3479-43e2-bbe1-edd03ed5821c', 'a43161d1-f1c1-4a79-89b7-9877a457a81d']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:39:10.333,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.480412,,,,,,,,,,,f2c6b71f-b80a-4379-970b-f16fd1561eea,3828,,"[29.6, 14.8]",265835,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Machín Pérez,6841.0,Left Wing,171,Barcelona,217,"['31b08b10-5197-43d2-a10e-24c5c478a2a8', '9b073663-5b37-4b25-833e-806845081123', 'e092f6cb-9456-4cc7-84b8-db4d9795245e']",11,,,,,,,,,,,,,,,,,Sevilla,213,00:39:11.750,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.893464,,,,,,,,,,,6380139f-4cf2-48ef-a293-f22c1a303e42,3839,,"[22.6, 59.5]",265835,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Deulofeu Lázaro,3726.0,Right Wing,171,Barcelona,217,"['4680a041-b6ab-4ec9-80f7-a7ddd93bd31c', '4e76e7d0-181c-4ec6-874b-48a0e43f00af']",21,,,,,,,,,,,,,,,,,Sevilla,213,00:39:21.194,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.405535,,,,,,,,,,,884f16a9-5ded-43e0-8d3e-141a3cc77c7a,3845,,"[21.6, 49.3]",265835,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,173,Barcelona,217,"['58fac504-a9b6-452d-ab0e-b1d2f7f53fb2', 'cb81c934-99bf-44aa-ae65-668bfb9ad65f']",49,,,,,,,,,,,,,,,,,Sevilla,213,00:39:49.073,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,,2.389977,,,,,,,,,,,63bf716b-d0de-483b-a859-c4bd94863985,3851,,"[43.7, 9.9]",265835,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jérémy Mathieu,10609.0,Left Center Back,175,Sevilla,213,"['e62cfd2a-f776-40dc-a580-143285382bd2', 'ec263dcb-e93b-42b7-a856-d7da4cb69716']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:39:57.637,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.459345,,,,,,,,,,,8a18a257-a06e-4dad-b566-e792ecedd2db,3859,,"[42.2, 8.8]",265835,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,176,Sevilla,213,"['1b825bf0-0d74-40f0-8d01-51e01fcc48d3', 'b8eeefdb-9f48-41b3-a3a9-a7d6e7ec867e']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.081,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.8884,,,,,,,,,,,aef642c2-2956-4e4a-a1f4-7b5bac2f72d0,3880,,"[106.8, 38.5]",265835,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iago Aspas Juncal,5217.0,Center Forward,177,Barcelona,217,,43,,,,,,,,,,,,,,,,,Sevilla,213,00:40:43.652,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.499605,,,,,,,,,,,05ffc83c-9e0a-41bb-904b-4ecaf1f78a42,3883,,"[37.3, 44.1]",265835,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,177,Barcelona,217,"['dabb5614-9d1b-4536-8485-e654a9f09ffb', 'dcdf5214-d661-4cd3-abb9-631be18232e2']",52,,,,,,,,,,,,,,,,,Sevilla,213,00:40:52.349,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.848776,,,,,,,,,,,7903f5f4-3948-4dda-a531-989141af6dcd,3888,,"[23.5, 26.0]",265835,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Machín Pérez,6841.0,Left Wing,177,Barcelona,217,"['4a13c95a-f3aa-409f-80e9-8158cd149d66', 'd4f82ecd-18a3-4de4-8550-e77c728afbc3']",56,,,,,,,,,,,,,,,,,Sevilla,213,00:40:56.017,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.812179,,,,,,,,,,,b4680abc-4f7e-4e2b-b42d-2ea65b6b46d9,3891,,"[16.2, 25.8]",265835,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Rosário Gomes Figueiras,10881.0,Left Back,177,Barcelona,217,['4a13c95a-f3aa-409f-80e9-8158cd149d66'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:40:57.617,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.741071,,,,,,,,,,,3e11c9db-3277-41ba-9088-5c6b677b5ffc,3892,,"[13.6, 27.7]",265835,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Filipe Martins Carriço,6825.0,Left Center Back,177,Barcelona,217,,57,,,,,,,,,,,,,,,,,Sevilla,213,00:40:57.854,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.556152,,,,,,,,,,,33b610ec-cc57-4f49-ae30-fb43b855acb0,3897,,"[9.5, 31.5]",265835,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Filipe Martins Carriço,6825.0,Left Center Back,177,Barcelona,217,,59,,,,,,,,,,,,,,,,,Sevilla,213,00:40:59.703,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,,0.501786,,,,,,,,,,,a3429dce-f2de-4625-ae5f-bc6511b11d85,3904,,"[91.7, 66.1]",265835,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,179,Barcelona,217,"['08bc0d02-4edb-4f21-91dc-cfed24c75167', 'a51e2d39-3257-4dfa-9565-d65c346fa5f5', 'a720727d-b2b6-492d-afab-2610520793c6']",29,,,,,,,,,,,,,,,,,Sevilla,213,00:41:29.677,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.763954,,,,,,,,,,,eeb701ad-d919-4289-90ac-458a9240e67b,3910,,"[75.1, 71.9]",265835,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,179,Barcelona,217,"['4fffb81a-fade-4a0b-ad34-438bf21c22fa', 'c1d13bb9-e0c0-4f38-bd90-e00cd805925f']",33,,,,,,,,,,,,,,,,,Sevilla,213,00:41:33.670,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.529367,,,,,,,,,,,557b9eac-fb82-445e-9d94-ca4a75187f8a,3917,,"[93.7, 57.7]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Deulofeu Lázaro,3726.0,Right Wing,181,Barcelona,217,"['24d417c2-ea36-45b0-b9f7-1f0e8d4c49d4', 'c16d626f-8186-4744-a008-db5cac6a9326']",24,,,,,,,,,,,,,,,,,Sevilla,213,00:42:24.370,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.769234,,,,,,,,,,,273e51d6-9764-4e68-a3a4-a722457966e0,3921,,"[70.1, 76.8]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,181,Barcelona,217,['adf5814a-ae94-47e0-8099-1adb5d164a91'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:42:27.118,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,,0.761808,,,,,,,,,,,b617b75a-9131-4a4c-a160-e1feed4d6ac2,3926,,"[64.5, 8.0]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,182,Sevilla,213,"['451d3466-9e35-45bd-98aa-53481db9c61e', '56f71a45-e300-41ce-be6a-7042c19bd82b', '85b1c9c9-c580-4ca4-9038-a496bcf3f724', 'a847546c-7095-4971-9a13-e524fe6ef08e', 'bbd2444a-19de-47ff-b7e4-e2b24de63d08']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.133,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.46533,,,,,,,,,,,16651872-7f14-4b47-a166-a7a4fd2a43bc,3939,,"[55.4, 47.4]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,182,Sevilla,213,['f6f11144-2dab-4927-98a0-0a9a5f1eca66'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:42:44.339,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.347397,,,,,,,,,,,be1a0708-fb27-4e34-b69b-0a03a8b2f314,3943,,"[70.3, 35.5]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,182,Sevilla,213,"['17f25551-ab7c-4632-a5bc-c9e72f3d8f66', 'fa1c6486-d1cf-49a0-84c6-984f1b8c2d89']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.250,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.53327,,,,,,,,,,,237b6be3-38b0-40a7-a828-d433e5d28b40,3947,,"[53.7, 4.7]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,182,Sevilla,213,['807efbbe-a639-437d-b4ae-0b35815df3ea'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:42:52.003,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,,0.608697,,,,,,,,,,,6579de73-d89f-4aac-92d4-245558a10ac0,3951,,"[59.1, 76.3]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,183,Barcelona,217,"['3d4528ae-3e0e-49e4-9052-1c08f1b53c93', '5d6771d8-962d-4065-97cb-572edfa2a702']",54,,,,,,,,,,,,,,,,,Sevilla,213,00:42:54.938,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.381595,,,,,,,,,,,02391a9e-dc92-4e27-bd1b-637ba392e547,3955,,"[48.3, 66.7]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,183,Barcelona,217,['42932c57-3dc6-451a-9afe-27fc03f1bb0e'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:42:57.949,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.643608,,,,,,,,,,,2fce2ffa-b16d-41db-a4e9-a9186f901d76,3956,,"[52.7, 54.5]",265835,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,183,Barcelona,217,,58,,,,,,,,,,,,,,,,,Sevilla,213,00:42:58.874,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.112741,,,,,,,,,,,e8630011-f47e-4f95-81e0-2bc97d12bd73,3966,,"[23.6, 15.1]",265835,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Left Back,183,Barcelona,217,"['6a374848-f89d-4a59-80e6-b4f619c2390c', 'e6cc8396-4460-4244-be22-66d3ce44ca6a']",7,,,,,,,,,,,,,,,,,Sevilla,213,00:43:07.876,Pressure,,2014/2015
