bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,1b105a02-a9f9-47ed-8e6f-c48dca7094d5,62,,"[83.4, 7.7]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['55587971-360f-41d2-9dec-d9f90741a48f', 'be74afcf-6cc2-41e8-85c1-047c269e1596']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.263,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,72a04810-8fb7-4804-b212-84a049c28df1,64,,"[89.9, 10.8]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['59282de1-8e20-48e7-a7d1-9d387455f377'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.234,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,86dd8371-cec4-42f5-a918-fc1a6af55006,66,,"[47.6, 68.6]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,4,Barcelona,217,['5180857d-6607-441f-8265-06e657c2d12f'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:00:59.436,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,64aa66b6-e4ac-48c6-8ee7-7ea8fe39b60c,68,,"[71.3, 3.2]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['b65e90fe-77d6-4271-bbe1-63a56c047bff'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.275,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,b809ae64-84f9-4211-bfba-ba2501a5946b,71,,"[71.0, 13.0]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['c1db172b-669e-4764-995c-aff29d7730fc'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.290,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,4d9cc24f-6d1f-47bf-b37c-7a622fbb1e99,74,,"[50.8, 11.1]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['dcb946b2-a374-455f-a725-f0209e15bee5'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.876,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,f99ecab9-2900-46ed-9951-85f8ed0031d9,77,,"[45.5, 48.2]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['24140af5-54c6-45a8-9d4f-ed6f215d783c'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.314,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,c6ef9f4b-4683-468d-8ba2-f6742054194c,80,,"[54.1, 28.0]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['6e59e826-a1dd-4f0e-8614-bb444348a8c6'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.964,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,25724dfe-ba11-4882-bc15-0764ca14d80c,83,,"[56.3, 7.7]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['721a9fa9-4a55-4a0d-af0e-3e587c538913'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.797,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,2b121eab-4012-4a75-afd6-ffb504100692,86,,"[68.7, 23.0]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['f9691512-4431-47ea-8386-077400fe9159'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.484,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,a285a61a-10fb-48e5-b915-3f21cf66cfb1,89,,"[63.4, 13.2]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['19ff2061-14a8-4f31-b708-187ae2dbc63a'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.705,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,a8da6dfd-2425-4769-95f0-2b18668de79f,93,,"[76.5, 3.9]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['ca7f38d6-d4ff-4a47-a0a5-849fb709df51', 'e52a6697-02ff-47d2-a297-5b2ee5080112']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.246,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0ac9c95a-b59b-4b85-8366-daffd5982677,96,,"[67.7, 7.5]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['e07c2a8a-3b24-4e2a-a1f6-c23a8b6d9909'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.346,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,4b509b8c-e7be-4c2e-9a5c-f7525fb7bbf4,99,,"[54.8, 29.4]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['615ef75d-9f25-44f4-b55b-8f498da16979'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.768,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,d2fa4b64-3fe4-44d0-91ed-fb4576a69ba0,103,,"[77.2, 75.1]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,"['6bc88362-948c-4bcf-8482-a7063bf8a38c', '8cf8ebc1-c24d-4a1c-a4e9-534841bfa1d7']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.092,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,986f52d9-5432-4899-b652-65e6d36a6335,106,,"[71.8, 68.1]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['93dcbf5f-6527-41a5-992a-09972e07f5ab'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.213,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,1342419b-3ac6-4f70-8fc8-7977a3c0e20f,109,,"[69.5, 75.1]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['67584d92-d4a5-405c-b565-29716308f2b0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.729,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0023f5d3-e29d-41c1-b551-553e93d33169,112,,"[72.9, 59.4]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['2f4b2f5b-f438-4bd3-a631-80b4e9616a75'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.506,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,bc763994-2130-48d6-a060-d549febbcbf7,132,,"[41.0, 71.3]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,4,Barcelona,217,['69d69a35-280d-4042-beb9-9b2d64850fb3'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:01:50.665,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a55143ba-3679-4b78-b807-677b94f98de1,135,,"[62.0, 79.2]",266986,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Back,4,Barcelona,217,['3455bec5-ee13-43e2-b318-b1652e167414'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:01:53.632,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fc24f6e1-18b8-406f-a32a-5b4c79a72518,138,,"[72.6, 73.3]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Center Forward,5,Real Betis,218,['7836a5b4-d11d-49da-949e-1f4700d3971a'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:02:15.033,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,61bb5202-0230-425a-8d14-f7a6dc44549f,145,,"[32.7, 63.7]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['58cbea50-648d-40d6-bf7d-799c603104de'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.275,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,7d6f587e-44a8-4cea-8bdf-2bad02d44c92,148,,"[40.1, 56.7]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['ecd44292-e295-4af0-971e-2f532e5edd0b'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.907,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,1fcbfa4c-845b-4deb-9149-4fdb5c3e31f3,151,,"[50.2, 22.7]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['6cef638b-5631-4554-8525-e9bdbbf991e1'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.885,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,6b8c00ba-6c7d-47c6-974a-936d1696f8e3,154,,"[57.6, 5.2]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['8e353c2a-5128-4c9b-9b2e-c724b86ff2ae'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.781,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,bb8605a5-48ed-4fc4-8976-d10780b7d911,157,,"[56.6, 40.8]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['ae59d3f0-23a1-4825-aeeb-078987cbf22a'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.922,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,b6993860-44c3-4244-bae3-af9924285932,160,,"[71.6, 51.1]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['7206ab17-e1d4-42de-91e1-89f465291100'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.933,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,f4fc7c45-4a03-404c-8184-15124053d77b,163,,"[62.3, 52.6]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['efe0e26e-4b91-4aeb-81a4-1a6b92994607'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.906,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,6f2e9398-0ff3-45d9-b887-d309ebe8b5fc,166,,"[62.5, 37.2]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['3578ac96-fa31-4031-a8d2-4401af5a6a30'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.582,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,5eda81a3-77ae-4d29-af19-81349c3f9d7d,169,,"[67.2, 19.4]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['e2a98921-bc67-4717-97d0-fda26b2ff233'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.681,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,83b2acfd-0328-45ab-8402-d6aac1196ecb,173,,"[97.9, 75.1]",266986,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,"['32b29eb1-8de9-409e-a982-37e988822025', '9849b846-06da-4612-a941-7c982cb74078']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.576,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0969960b-f658-479e-a955-52f47affe1db,176,,"[74.2, 71.9]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['13591442-f384-4a41-b404-7f3ba2e8ca94'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.405,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,cfb3e0e8-7517-403b-b1c7-0b7156c0bb1c,179,,"[53.8, 37.8]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['8c6a4d88-546c-4f5a-946b-6470858325fd'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.296,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,751e4671-cfcb-44e5-bcad-db322431b124,183,,"[78.0, 61.7]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['6cb4f6bd-cec5-4f1f-b963-59d5ae356b3a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.147,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,07ff62fe-c7a0-4bb5-9287-202c51b4af36,187,,"[78.6, 55.4]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['33d5e091-85bf-428a-955c-f3f4a0a84318'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.107,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,cb471de4-9d37-4cbe-8951-b03ef726e41d,192,,"[35.9, 24.9]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,7,Real Betis,218,"['13412e10-5959-43f0-b006-3c51479a840f', 'a6500c50-e962-4404-a906-96efe69e08a2']",21,,,,,,,,,,,,,,,,,Real Betis,218,00:03:21.535,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,f9496920-62c2-4374-a389-c3592977d5a4,196,,"[40.8, 25.8]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,7,Real Betis,218,"['87346165-fe61-411d-af63-d5d9d2f2e7c5', 'a4a59165-53fe-4ab8-b6de-4fcf4b592ed5']",22,,,,,,,,,,,,,,,,,Real Betis,218,00:03:22.404,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,dedbfada-5acd-4cf7-95ff-74f60c09a22e,200,,"[26.4, 17.1]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,7,Real Betis,218,"['a2911985-cc23-418f-95c0-5ad49f833932', 'cdbf1873-7fec-4c39-8ea4-d5899e9f145e']",24,,,,,,,,,,,,,,,,,Real Betis,218,00:03:24.910,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,6e65fc14-a0d4-46b2-9133-3fa40644a67d,204,,"[55.7, 73.6]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['33e948e7-db45-4927-87e9-db9e47b72e7d'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.193,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,201d571e-f0cd-4bbb-b322-6dc0cf255906,207,,"[48.7, 76.6]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['f2d55314-fca8-474d-aa11-04bef71ccbd5'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.391,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,4608bec3-8dd7-494a-a573-f56b17289a12,211,,"[31.0, 9.8]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['7f73dba6-b6e7-4897-aac9-a509f50fc53d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.108,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,ae90ca6f-f49f-46e0-bb07-a566cea7db1f,214,,"[42.8, 34.4]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['d2cb2c7d-adb6-4d0e-92e2-43d5625fabb9'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.151,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,8071a894-b1a9-4d93-b7fd-ec180f3fd75a,217,,"[52.2, 57.5]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['f0819aae-4873-4908-b03f-296d2451d1e9'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.139,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,4010827d-a637-404b-801b-22ed4aa75b8d,220,,"[76.9, 49.9]",266986,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,['a4c4fb9c-44a5-414c-b6b8-38327100cdf2'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.564,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,ce5df5ef-d8a7-4881-9057-beac2cde696e,223,,"[84.1, 77.2]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['6088981e-fa85-4e42-aa25-719893b8e4a0'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.346,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,3bec9611-8c45-48b1-b59b-4f82a14a8b59,226,,"[89.9, 5.0]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['60b4a6eb-36ae-4e53-8974-62010372b602'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.128,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,6df880d1-2ec3-408b-98bd-f2a0d6eddea4,230,,"[75.7, 21.9]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['42908865-b3c3-48ef-8754-0742f199963d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.540,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,1b9cb5d1-bbdc-44c0-9600-b1b3638a5073,233,,"[88.0, 8.3]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['545b9d50-7953-475e-9a54-7c572663ca9d'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.784,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,dd0388cb-3131-41f1-b732-90f6be69424f,236,,"[75.0, 12.6]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['ea5f5f99-acb2-45ec-b54c-1ba7883f3933'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.756,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,7c03e025-d5f0-4924-bbd8-458874ebb527,240,,"[69.1, 23.6]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['b5c293b3-30ec-4bc4-ba01-2208c0a2e5ef'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.282,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,4dece13c-043d-42a0-be53-f3a7fcd6dcd6,243,,"[84.1, 43.1]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['a0c6c4b6-bf0f-4ba6-b614-b17be5ab411b'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.226,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,982c7676-5ad9-4b55-bfea-c4f0ac4d0f5f,246,,"[82.9, 33.8]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['1db67e37-d764-402b-b34d-7ad25670b11d'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.001,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,22e899e3-09a2-4fe3-bca3-2105b238f4cb,250,,"[78.4, 45.4]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,"['847469c9-dc09-40b4-aa84-b5c3417b7845', 'f326bfb8-6d49-4217-b761-56f623e8d4c6']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.009,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,165eee15-9633-439e-8617-7d46f12e42ca,258,,"[94.9, 54.0]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,9,Real Betis,218,"['069629a9-b544-48b9-8e43-7dfc59e5c643', '78d12277-6bc2-4af3-83e9-50c9d63083dd']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:04:30.855,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,a43f63fd-b8bb-4bb9-acbc-689cfc393261,261,,"[93.2, 39.8]",266986,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,9,Real Betis,218,['7340281f-a6a4-4730-bbb5-a978476bc732'],31,,,,,,,,,,,,,,,,,Real Betis,218,00:04:31.838,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,7e39fb8b-ce2a-401e-aad4-fefe1c96a580,267,,"[107.8, 34.7]",266986,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno González Cabrera,6872.0,Right Back,10,Real Betis,218,['fa4a26b2-5216-4db3-b543-0e72d2c54670'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:05:12.547,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,ec6a1639-9b1b-4c3f-91a7-4e31b6f0bbec,274,,"[29.7, 40.5]",266986,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,12,Barcelona,217,['be317c43-11af-43a7-b296-b56f228fb877'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.856,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,bea99fd6-ca53-4b5c-9518-316eef05367e,277,,"[34.3, 19.1]",266986,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['ac1dc166-8c63-4ffd-89b1-947e8a72b1f7'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.034,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,a5607c2f-d760-44d9-82b8-2c2ebd23f777,280,,"[51.9, 7.7]",266986,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['683c2d3c-560f-4262-8c71-5a4ea821c526'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.393,Ball Receipt*,,2015/2016
