ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,2.189888,,,,,,,,,,,,,,a3b51504-84be-4e42-b588-70aedadb2785,2338,,"[80.2, 73.0]",70288,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Midfield,121,Barcelona,217,['8e0ca397-62c4-4e65-8ba8-304322947342'],8,,,,,,,,,,,,,,,,Levante UD,221,00:16:08.266,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.704411,,,,,,,,,,,,,,a27d92c6-2c70-4b84-8a0c-4a4a45e3ce9f,2340,,"[83.2, 31.3]",70288,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,121,Barcelona,217,"['18e86c8e-b7cc-4735-a1c1-7b0a8902fcee', '5a917024-d02b-45a1-9134-38b90c15a5f5', '9fa57da1-434b-45c5-b7fc-94229ee79559']",12,,,,,,,,,,,,,,,,Levante UD,221,00:16:12.690,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.627074,,,,,,,,,,,,,,85421e44-7b11-41b8-b707-a2b32dcb1de9,2354,,"[96.7, 35.0]",70288,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,122,Levante UD,221,"['2292e1ce-01a0-4490-85dc-7c7b5275227b', 'd3c4fc86-3fd0-4cf5-8785-ccd274e08bb3']",22,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.879,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.254758,,,,,,,,,,,,,,93e38bae-d575-430a-bd4a-c556fd8208e9,2380,,"[15.0, 46.4]",70288,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loukas Vyntra,20539.0,Right Back,123,Barcelona,217,['9ff5f0d3-6ea6-4d2f-8b1b-c82f633f0c8f'],50,,,,,,,,,,,,,,,,Levante UD,221,00:16:50.234,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.5211,,,,,,,,,,,,,,6e5e2471-8fc2-4f00-a115-539e925656e8,2388,,"[30.6, 58.0]",70288,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,125,Levante UD,221,"['2603af1d-121c-4404-bf8d-937b7df2d83b', '3502e9d3-a5ba-449c-bb53-ae5aba2d8f09']",48,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.351,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.325596,,,,,,,,,,,,,,ee04c949-c4b8-4fbe-9657-cdee30190b1b,2413,,"[67.8, 63.9]",70288,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Luis Rodríguez Díaz,6611.0,Right Center Forward,126,Barcelona,217,"['6586c2bf-3663-48e1-a63c-076ee4fb58bb', 'c83c4bde-96b1-4623-8a3a-15ec17c53ede']",16,,,,,,,,,,,,,,,,Levante UD,221,00:18:16.776,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.59317,,,,,,,,,,,,,,fe45f07c-bd3d-4e39-8ebe-36699d750e5f,2445,,"[44.5, 37.1]",70288,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,126,Barcelona,217,"['af2540c2-625e-43be-b4c6-26fee89d1d3e', 'fdbbb78c-e9cc-413b-8fa8-82c6f23e20f0']",40,,,,,,,,,,,,,,,,Levante UD,221,00:18:40.294,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.452398,,,,,,,,,,,,,,3ff59c62-9d77-4ba3-be4b-d724ce044c71,2455,,"[40.3, 67.5]",70288,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simão Mate,27122.0,Right Defensive Midfield,126,Barcelona,217,"['538b1f3d-dc5b-4a55-974e-56aa0f165122', '7f0d9f35-1379-4164-9e33-b5c44bef336a', 'a2773c9a-c66b-45a5-8cff-bb472a3e3f57']",49,,,,,,,,,,,,,,,,Levante UD,221,00:18:49.131,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.682466,,,,,,,,,,,,,,f9a76302-ee77-42d4-ac7d-2224f968f247,2485,,"[26.8, 75.7]",70288,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,127,Levante UD,221,['faa5d21b-4992-4edc-bc1c-8a2a64ab4a62'],52,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.611,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.2278,,,,,,,,,,,,,,916220b9-4d29-49f1-a4eb-a167cfddcf82,2496,,"[53.7, 38.7]",70288,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simão Mate,27122.0,Right Defensive Midfield,128,Barcelona,217,"['0962373d-8928-48c5-a38c-0d72ad3e0072', '0fbcc893-5d6a-474a-ade1-fcf4caa06820']",1,,,,,,,,,,,,,,,,Levante UD,221,00:20:01.825,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.804791,,,,,,,,,,,,,,9f2af6b2-e7dc-47f9-87fd-d876e8f4a57c,2517,,"[32.2, 36.3]",70288,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Center Back,128,Barcelona,217,"['c14174f2-878d-4c9b-bc18-7ed41efc93cf', 'cf5759c5-fab5-4480-ac2d-0e37a976ba01']",23,,,,,,,,,,,,,,,,Levante UD,221,00:20:23.653,Pressure,,2013/2014
,,,,,,,,,,True,,,,,3.6912,,,,,,,,,,,,,,1a8f900b-a8cf-4a77-a81d-9ff27afe4e9c,2534,,"[113.5, 21.8]",70288,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Levante UD,221,['18da19e7-5c61-4616-b62b-a73a74a1baad'],33,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.467,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.471597,,,,,,,,,,,,,,3bd8def9-8b2a-4278-b5a2-0a640367d083,2549,,"[56.4, 31.9]",70288,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,130,Levante UD,221,['80d908ab-e60b-47b7-8ff8-32537f319fdb'],19,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.630,Pressure,,2013/2014
,,,,,,,,,,True,,,,,0.8771,,,,,,,,,,,,,,9b379b28-d51f-400c-831e-37bf9cc56eb9,2570,,"[86.9, 49.7]",70288,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén García Santos,23943.0,Left Center Forward,132,Barcelona,217,"['af3fed68-af5a-4039-b5aa-c531d1a70d6e', 'e2682d28-c0be-4278-9c86-0e38d203c9fe']",9,,,,,,,,,,,,,,,,Levante UD,221,00:22:09.117,Pressure,,2013/2014
,,,,,,,,,,,,,,,2.006928,,,,,,,,,,,,,,a31c10e1-4c14-4b95-a6ee-aa9bf2b3e0b8,2583,,"[22.0, 62.8]",70288,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loukas Vyntra,20539.0,Right Back,132,Barcelona,217,"['81357901-1306-4693-bfdf-ddb78bf8d337', 'af361fbc-4566-4849-9d7d-8ca5f0d090e1', 'fe5b8313-e52f-4b0f-9da2-743320628012']",23,,,,,,,,,,,,,,,,Levante UD,221,00:22:23.012,Pressure,,2013/2014
,,,,,,,,,,True,,,,,6.2945,,,,,,,,,,,,,,9ff353aa-81af-4a8d-8397-9c4e20038a5e,2621,,"[7.5, 20.8]",70288,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikolaos Karabelas,27154.0,Left Back,137,Barcelona,217,['cfdf363f-e52d-4495-b9ac-19e431c6f89b'],50,,,,,,,,,,,,,,,,Levante UD,221,00:23:50.150,Pressure,,2013/2014
,,,,,,,,,,,,,,,2.776598,,,,,,,,,,,,,,94c30c95-732d-4d23-a476-7a728c2acb37,2633,,"[28.9, 25.9]",70288,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikolaos Karabelas,27154.0,Left Back,137,Barcelona,217,"['30094aaa-fcfa-4ef3-919c-768113acd24d', 'ca134926-1c28-4f5d-9112-4aa7272e6a88']",6,,,,,,,,,,,,,,,,Levante UD,221,00:24:06.361,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.755382,,,,,,,,,,,,,,0cc5ff75-bbd0-4d79-8bce-d0f7b49de658,2636,,"[37.1, 35.5]",70288,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,137,Barcelona,217,"['30094aaa-fcfa-4ef3-919c-768113acd24d', '5b8bfad4-1f53-46ab-946b-7f1c128175d5', '7a291251-c4d7-4b7e-a1b9-166c2932e312', 'b64a87c3-898a-46c9-a479-73703a56686e']",9,,,,,,,,,,,,,,,,Levante UD,221,00:24:09.372,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.185264,,,,,,,,,,,,,,def95d79-6c6a-439e-b199-964bebad9b29,2662,,"[9.6, 65.5]",70288,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro López Muñoz,6787.0,Right Midfield,138,Barcelona,217,['5ba58b2e-5f2b-40d5-bb7b-861fbe449462'],37,,,,,,,,,,,,,,,,Levante UD,221,00:24:37.124,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.503031,,,,,,,,,,,,,,a9ee4b94-17ae-4c5d-be51-20e0e7d998a5,2681,,"[52.2, 58.8]",70288,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simão Mate,27122.0,Right Defensive Midfield,138,Barcelona,217,"['35563eca-7cea-4b5f-8b18-d53067277ac4', '77f5fc31-48ea-48f8-9f91-71f2ac30cefd']",11,,,,,,,,,,,,,,,,Levante UD,221,00:25:11.203,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.939907,,,,,,,,,,,,,,b4f6ad77-bf07-48d6-80bb-4cf1f6de634c,2727,,"[27.0, 59.6]",70288,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loukas Vyntra,20539.0,Right Back,140,Barcelona,217,['70aae052-fe1e-4ac2-b0a9-09977ad45c98'],44,,,,,,,,,,,,,,,,Levante UD,221,00:25:44.705,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.531036,,,,,,,,,,,,,,7317f261-fdd9-4737-8fc5-7c7a59f83464,2743,,"[68.9, 30.4]",70288,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,142,Levante UD,221,,43,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.568,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.448302,,,,,,,,,,,,,,dcb1a2b7-98bb-4259-87d6-3a33f573466b,2789,,"[30.3, 18.0]",70288,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikolaos Karabelas,27154.0,Left Back,143,Barcelona,217,['c3142406-e0ff-48ff-9fb8-8c1ec09b0ead'],20,,,,,,,,,,,,,,,,Levante UD,221,00:28:20.658,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.142957,,,,,,,,,,,,,,b3b5aef1-e74a-4070-a3ec-ac8254804b22,2790,,"[25.3, 22.7]",70288,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,143,Barcelona,217,,22,,,,,,,,,,,,,,,,Levante UD,221,00:28:22.236,Pressure,,2013/2014
,,,,,,,,,,True,,,,,0.564735,,,,,,,,,,,,,,1ef9afe5-0971-4a26-b118-c870f9a2dd1c,2798,,"[80.1, 41.8]",70288,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,144,Levante UD,221,,26,,,,,,,,,,,,,,,,Barcelona,217,00:28:26.306,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.081708,,,,,,,,,,,,,,6eaa1e92-5e0a-4cb4-8c8c-19dc9ef703b5,2818,,"[30.4, 54.8]",70288,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,146,Levante UD,221,['c542a4b9-c785-4cbd-8dff-11a38ff3a0b4'],10,,,,,,,,,,,,,,,,Barcelona,217,00:29:10.014,Pressure,,2013/2014
,,,,,,,,,,,,,,,2.311638,,,,,,,,,,,,,,8909dfbe-3bf2-4a2a-a118-4f7992336fe2,2838,,"[39.5, 37.8]",70288,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,147,Barcelona,217,['a5ee5b5d-3297-4e97-812a-1d27fb742a80'],47,,,,,,,,,,,,,,,,Levante UD,221,00:29:47.131,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.753263,,,,,,,,,,,,,,471d3765-3491-4640-aee2-3f045e56c79b,2843,,"[33.5, 41.3]",70288,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,147,Barcelona,217,"['85c2307b-4785-44df-912b-96a8e00fd1b9', 'eb84dcb6-d9ba-4f24-8c7d-19e0e1405361']",52,,,,,,,,,,,,,,,,Levante UD,221,00:29:52.128,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.528204,,,,,,,,,,,,,,fcf1250a-62d7-48b8-b82d-841bf3c0bb41,2852,,"[20.6, 43.7]",70288,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,147,Barcelona,217,"['4f7718b7-bafa-43b5-8a58-bf1a2f956ea9', '6310b495-9a9c-4ad6-a445-cd962770076a', 'e6fe4d32-6e8f-4046-b042-bea8cf865afb']",54,,,,,,,,,,,,,,,,Levante UD,221,00:29:54.928,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.788066,,,,,,,,,,,,,,a1ee78ba-d784-40bd-9c8f-f3e1f6eb207f,2870,,"[26.6, 37.1]",70288,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco García García,26023.0,Left Center Back,148,Barcelona,217,"['c3dca4ac-31ff-4862-8a30-326ea68bb3b9', 'dd2fa9c4-30bb-49cc-8977-9c99e82fe6ff']",23,,,,,,,,,,,,,,,,Levante UD,221,00:30:23.725,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.468618,,,,,,,,,,,,,,3116637d-bbe3-4fff-88b9-d661f47d5a9a,2873,,"[34.5, 35.0]",70288,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,148,Barcelona,217,"['c3dca4ac-31ff-4862-8a30-326ea68bb3b9', 'f22b954c-6376-4727-9423-9fe30ec47271']",25,,,,,,,,,,,,,,,,Levante UD,221,00:30:25.294,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.011826,,,,,,,,,,,,,,6a9eccb4-6770-47de-85d7-f8be1f6caf7f,2918,,"[117.1, 60.2]",70288,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Luis Rodríguez Díaz,6611.0,Right Center Forward,149,Levante UD,221,,18,,,,,,,,,,,,,,,,Levante UD,221,00:31:18.650,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.129794,,,,,,,,,,,,,,ae5e0b98-29cc-45ef-b366-2051c6a79df2,2930,,"[29.0, 20.6]",70288,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikolaos Karabelas,27154.0,Left Back,151,Barcelona,217,['4f133568-6cde-48a7-9d70-6f94c7125c0d'],11,,,,,,,,,,,,,,,,Levante UD,221,00:32:11.428,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.283152,,,,,,,,,,,,,,39e12735-c229-4c34-9b6f-1bd0392752cf,2935,,"[10.3, 16.6]",70288,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issam El Adoua,12063.0,Left Center Forward,151,Barcelona,217,"['2da89aa8-51df-4075-9aff-76ea197b777a', '8abc2340-43d8-4c67-98fb-ee45a0828733', 'd032e6fe-74ee-4463-8966-527880584f9b']",15,,,,,,,,,,,,,,,,Levante UD,221,00:32:15.078,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.796144,,,,,,,,,,,,,,5f1a76f7-ab19-4d38-b605-d01f2efb9502,2950,,"[9.3, 22.4]",70288,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issam El Adoua,12063.0,Left Center Forward,151,Barcelona,217,"['90b0054f-9f86-4a02-ace0-2187be51a04f', 'c357cb9b-c090-4538-b249-2e86468a4cd4']",31,,,,,,,,,,,,,,,,Levante UD,221,00:32:31.192,Pressure,,2013/2014
,,,,,,,,,,True,,,,,0.326083,,,,,,,,,,,,,,0a064e03-438a-4d7d-a394-30d94749b695,2963,,"[115.2, 51.6]",70288,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,151,Barcelona,217,['bd161f2f-41a4-45e0-9a38-7c7aa7efb093'],36,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.727,Pressure,,2013/2014
,,,,,,,,,,,,,,,4.373492,,,,,,,,,,,,,,483bac63-7e19-4e54-b4c4-bd6044f1a24f,2976,,"[9.3, 17.3]",70288,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issam El Adoua,12063.0,Left Back,152,Barcelona,217,"['08378645-c473-49d1-90b5-a2e6d7657d90', '83945325-855d-41c3-9397-64615f13d967', 'e9649588-1780-4b88-b2a7-733e3934d2e3']",2,,,,,,,,,,,,,,,,Levante UD,221,00:33:02.655,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.763046,,,,,,,,,,,,,,8dfc9478-9e93-450e-a819-b26dd7a982ab,3012,,"[81.8, 51.9]",70288,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,154,Levante UD,221,"['71c3bebf-c584-4ef6-baff-243a1f42f47d', '9dbc88c7-ba2e-41fd-85c3-62f3e0763537', 'ddf1de0a-baf3-4e47-8b41-fc39a7aac3ac']",9,,,,,,,,,,,,,,,,Barcelona,217,00:34:09.833,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.437421,,,,,,,,,,,,,,cd6019f3-13f2-45aa-8294-2915bcb8dcda,3020,,"[33.1, 26.8]",70288,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,154,Levante UD,221,"['72a645f4-cefa-4f50-a2a5-69ec376d0722', 'd198985c-7195-496c-aa74-dffb33efbcb6', 'f9104530-21ea-4bc3-a9a8-d621ed71538c']",16,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.444,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.792095,,,,,,,,,,,,,,2160c021-c83a-46a9-bd10-8b27f322df09,3058,,"[23.0, 53.3]",70288,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simão Mate,27122.0,Right Defensive Midfield,155,Barcelona,217,['20eda218-d952-4a5c-8983-b7103bf31ecc'],58,,,,,,,,,,,,,,,,Levante UD,221,00:34:58.487,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.649893,,,,,,,,,,,,,,38fde4de-ad04-4300-9ec9-0c594a217f02,3083,,"[44.8, 32.1]",70288,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Luis Rodríguez Díaz,6611.0,Right Center Forward,157,Barcelona,217,"['10795afc-9b3a-4696-9975-82107de352ff', 'dc16fe46-346c-4524-8a69-53636a1486d6']",5,,,,,,,,,,,,,,,,Levante UD,221,00:36:05.278,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.524119,,,,,,,,,,,,,,720f95c6-3b30-4ca1-8682-93715224ed51,3087,,"[47.7, 12.3]",70288,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikolaos Karabelas,27154.0,Left Midfield,157,Barcelona,217,"['3b038645-4a4c-4e2b-ba54-3d801c7bde9c', '6db104da-37d9-4fc0-a4fe-4a8e7ab024da']",7,,,,,,,,,,,,,,,,Levante UD,221,00:36:07.657,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.777727,,,,,,,,,,,,,,232eabda-b92b-42c4-bd3b-1133617e3d90,3101,,"[33.3, 23.2]",70288,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andreas Ivanschitz,20494.0,Left Center Forward,157,Barcelona,217,['acc8e38d-95ca-46a9-8e97-205aa9808a8b'],11,,,,,,,,,,,,,,,,Levante UD,221,00:36:11.456,Pressure,,2013/2014
,,,,,,,,,,,,,,,2.5842,,,,,,,,,,,,,,a58a4875-656f-496c-b105-1fe9cbe3b5cc,3136,,"[35.6, 50.5]",70288,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,159,Levante UD,221,"['d88d3856-3422-4672-813d-672d63bfdc0c', 'f3ae7507-6450-4f3c-a6b5-6a8f15747603']",7,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.160,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.619436,,,,,,,,,,,,,,549c896b-0553-4c0a-ba59-1b8255e33ce2,3148,,"[59.6, 6.8]",70288,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Tello Herrera,6658.0,Left Wing,159,Levante UD,221,"['16881f7a-f5c9-44bc-8e12-8390bd1ca311', 'c0b56de5-5779-4b57-89f2-75ec5cdcaff0']",18,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.296,Pressure,,2013/2014
,,,,,,,,,,True,,,,,0.733355,,,,,,,,,,,,,,c3ebf51f-fa8f-4cdf-841b-8bf2acc09b31,3157,,"[51.9, 40.6]",70288,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Francisco García García,26023.0,Left Center Back,159,Levante UD,221,"['20350b45-5040-46e5-83b2-ff715b622f10', '5d9a5106-bcc7-4775-b77f-b57007f73a85']",23,,,,,,,,,,,,,,,,Levante UD,221,00:38:23.582,Pressure,,2013/2014
,,,,,,,,,,,,,,,2.168518,,,,,,,,,,,,,,6b5992e9-86ae-462f-8db8-c5412ca46ae7,3170,,"[76.0, 2.5]",70288,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Levante UD,221,['a6edc4db-a517-4fb7-bc0e-b88be0c385f8'],32,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.970,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.6064,,,,,,,,,,,,,,8519de6a-cb36-407a-b2ab-63c75a345cba,3171,,"[79.7, 2.8]",70288,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,159,Levante UD,221,,35,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.245,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.26873,,,,,,,,,,,,,,53dfb7b5-c3f9-4fa9-a103-168bf9ea8d78,3178,,"[79.0, 16.5]",70288,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Levante UD,221,['458bf118-23d7-46e9-a03c-fd47262eb27a'],38,,,,,,,,,,,,,,,,Barcelona,217,00:38:38.142,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.214039,,,,,,,,,,,,,,6e4a0718-3434-43aa-9a44-f5f265b40d3e,3187,,"[65.5, 27.4]",70288,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Ivanschitz,20494.0,Left Center Forward,160,Barcelona,217,"['22aaaae4-9e3c-4bad-8bc4-578e4520ef4d', '4b60b2de-0eb9-498f-ac0c-bb15b96a7c49', '7070d954-4389-4ddf-b536-5d10d9b9ba38']",12,,,,,,,,,,,,,,,,Levante UD,221,00:39:12.360,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.2815,,,,,,,,,,,,,,bc2716aa-272a-4a60-95f4-7c7706b690e6,3203,,"[28.3, 26.2]",70288,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,160,Barcelona,217,['4ccbc8dd-0893-4e3b-a570-c570f39a7906'],29,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.558,Pressure,,2013/2014
,,,,,,,,,,,,,,,1.9892,,,,,,,,,,,,,,eb241101-9027-4223-bbcb-24ef5680eb09,3216,,"[19.2, 53.3]",70288,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,160,Barcelona,217,"['450b56de-f9f8-4c86-b326-28e5fd559024', '8d81c972-af0a-482d-b1e2-1414448cbceb', '9fde39f3-075c-40ca-9a0e-629026146368', 'affd3531-d8d8-4a18-ab8b-a49fe1b3c52d']",47,,,,,,,,,,,,,,,,Levante UD,221,00:39:47.035,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.57128,,,,,,,,,,,,,,f8aa95c9-038a-49cb-81f5-745e0c6f74c5,3226,,"[18.3, 56.9]",70288,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Loukas Vyntra,20539.0,Right Back,160,Barcelona,217,"['02dbe640-ff98-4f39-87ea-d723d1fa1539', 'da566945-7f7b-4b32-9c2a-29a077c55b92']",56,,,,,,,,,,,,,,,,Levante UD,221,00:39:56.785,Pressure,,2013/2014
,,,,,,,,,,,,,,,0.797508,,,,,,,,,,,,,,7550be88-b3a8-48a8-8210-0d08905125f7,3233,,"[23.6, 6.2]",70288,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ángel Luis Rodríguez Díaz,6611.0,Right Center Forward,161,Barcelona,217,,27,,,,,,,,,,,,,,,,Levante UD,221,00:40:27.704,Pressure,,2013/2014
