bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.431552,,,,,,,,,,,,,11a21f07-33c0-491b-adb7-a3d5cea40e82,2234,,"[114.5, 67.8]",69303,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Center Forward,108,Barcelona,217,"['74352be5-585f-4bae-9cbf-51c5c6fe6365', 'a92cafb6-46c5-437e-bf83-6ca9326b2faa', 'e8d09980-a26a-4950-b5a0-78dabe676333']",47,,,,,,,,,,,,,,,,,,Getafe,216,00:07:47.914,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.062837,,,,,,,,,,,,,0dc19158-a35d-409f-a5df-f5c2e5a8ab95,2248,,"[82.9, 75.5]",69303,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,110,Getafe,216,"['158ab8c5-fa71-4bcd-9b70-4f562d3c5d91', '9a227661-78db-4728-bbd9-0969a8c8558b']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:40.062,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.57734,,,,,,,,,,,,,a40583ff-e902-48bd-8f82-d1d4bf2fb1db,2267,,"[96.7, 54.8]",69303,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Ángel Albín Leites,26425.0,Right Wing,110,Getafe,216,,56,,,,,,,,,,,,,,,,,,Getafe,216,00:08:56.842,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,2.102,,,,,,,,,,,,,ac00c8af-8eb2-4474-ad76-49a8277676f6,2292,,"[19.9, 16.9]",69303,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Torres Gómez,6878.0,Left Back,111,Barcelona,217,['559084c9-4939-496b-96f0-a3861589cf50'],17,,,,,,,,,,,,,,,,,,Getafe,216,00:09:17.254,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.695161,,,,,,,,,,,,,5ee27531-a7b8-4e0a-9539-ac3a91b49537,2295,,"[76.1, 62.2]",69303,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,,20,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.572,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.607442,,,,,,,,,,,,,249665ee-03dc-4135-b441-dba269c7a166,2299,,"[70.1, 7.5]",69303,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel del Moral Fernández,24507.0,Left Wing,111,Barcelona,217,"['3a6b57c1-6810-449c-857c-2b8113ba92ec', 'cf8d2d9e-82c3-4bf9-879e-3ae52d3ee6af']",24,,,,,,,,,,,,,,,,,,Getafe,216,00:09:24.343,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.195681,,,,,,,,,,,,,cfdd6cbd-efdd-433f-a320-945859071e22,2330,,"[44.2, 41.3]",69303,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Fernández Fernández,11294.0,Right Defensive Midfield,111,Barcelona,217,['1cdafe2c-2e10-4c6e-99e4-1e66eadd96de'],59,,,,,,,,,,,,,,,,,,Getafe,216,00:09:59.459,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,2.192469,,,,,,,,,,,,,723ffffe-e59b-4858-84e8-320f24cd659c,2343,,"[84.7, 28.3]",69303,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Getafe,216,"['2c12e874-7760-45bd-9289-9e71dd7b7d50', '6fba8451-a8d5-4210-9b5a-9b30f46e968e', 'b490cf2e-2d1b-4635-a41b-8377b42e62a3']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:17.196,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.065443,,,,,,,,,,,,,1e632909-5b69-4c73-8ff0-b1ef823a415c,2353,,"[68.7, 71.0]",69303,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,112,Getafe,216,"['025e44c4-ce92-4988-98cc-007bfc806db7', '38d4fdca-1320-47e6-86f5-652638bce02d', '9f307d6f-6830-4c2c-8063-3878ace95e87']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.546,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.396807,,,,,,,,,,,,,d0c3a03b-06ac-4c0a-9f5f-a7ff7906e30b,2362,,"[64.0, 60.3]",69303,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,112,Getafe,216,"['716fbcda-c52f-4c25-9b9b-f8f9746903c1', 'cc919801-b45f-468b-aa44-2f5c7c697ab8']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.178,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.241379,,,,,,,,,,,,,9ee2d4dd-6f39-4304-bf79-326528abbb2c,2382,,"[24.3, 22.2]",69303,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Torres Gómez,6878.0,Left Back,115,Barcelona,217,,0,,,,,,,,,,,,,,,,,,Getafe,216,00:11:00.766,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.329201,,,,,,,,,,,,,ec751db1-c80a-4808-bf78-b1637974c33f,2385,,"[8.7, 13.0]",69303,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Marcano Sierra,13157.0,Left Center Back,115,Barcelona,217,"['cd9edb17-e02f-4f8f-bb2c-3497f6b6a82c', 'eababe77-6b40-41bd-acec-92bd695e6c78']",3,,,,,,,,,,,,,,,,,,Getafe,216,00:11:03.395,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.533287,,,,,,,,,,,,,881091f8-dbbd-4db0-adeb-a838ae5b284a,2393,,"[79.9, 5.3]",69303,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,116,Getafe,216,"['343d4917-16fa-42c9-9d07-2770297672a9', '6745e22d-cd76-4904-a681-ed20e25afdea']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:16.916,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.797799,,,,,,,,,,,,,9c43f1d4-e0ef-416d-b092-4ac1065ecca2,2397,,"[87.7, 25.2]",69303,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,116,Getafe,216,"['593d0932-8e90-4717-8ff1-2bd31bf3b59d', '625dfe34-5914-48cd-ae79-32613684abb3', '6b160a8c-29b8-43d0-b772-98cf685423bf']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:19.334,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,2.0283,,,,,,,,,,,,,3c9c27db-e10b-4808-a087-a39de122457b,2408,,"[6.0, 15.3]",69303,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Torres Gómez,6878.0,Left Back,117,Barcelona,217,"['6ceb0586-45c6-46a8-b85b-14eb1f098f54', 'e0a24d04-f10c-4154-b393-05a027cfa20e']",32,,,,,,,,,,,,,,,,,,Getafe,216,00:11:32.119,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.814209,,,,,,,,,,,,,a68be561-fa87-4321-9cba-21c45d94cd18,2425,,"[75.2, 7.6]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,118,Getafe,216,['dc692600-1a76-4e37-858f-e9111fd5aaf0'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.066,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,2.066003,,,,,,,,,,,,,6e0e489e-d5af-451c-af95-da355fd6cc8e,2430,,"[76.1, 23.0]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,118,Getafe,216,"['00a44a7b-bcdd-4a2b-b755-7f838f79b3c5', '5eda54f2-fd5d-4385-8a7f-7fc9b3e4a355', 'c37ea722-4c3e-4a94-a517-05c325b06bb7']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.030,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.868531,,,,,,,,,,,,,d5401371-7030-4d14-9f9f-366681849db4,2434,,"[83.3, 45.1]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bojan Krkíc Pérez,4913.0,Left Wing,118,Getafe,216,,13,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:13.814,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.378817,,,,,,,,,,,,,d54c4d81-fc8c-422d-9241-26666d69415d,2437,,"[70.8, 45.3]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,118,Getafe,216,,15,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.525,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.9573,,,,,,,,,,,,,10cac20e-c97e-4fd8-af37-3502c21f0e8d,2449,,"[50.5, 38.1]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,119,Barcelona,217,"['71d8bc93-b32c-46ba-96f9-80a5b235991f', '94d1799a-f37e-448a-8d3a-291420d8ec81']",25,,,,,,,,,,,,,,,,,,Getafe,216,00:12:25.410,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.977206,,,,,,,,,,,,,4f1dcc2e-13bd-4d81-a848-9c31911d4b1d,2459,,"[36.3, 38.1]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alberto Díaz,26496.0,Right Center Back,119,Barcelona,217,"['38bdc915-6e7f-43a1-a132-0ca2ab5ff981', '4fb59e21-06ce-4730-bab1-2403e9ba20b8', 'ccad125c-9795-41e9-a454-6b238a5f1e37', 'd8b89791-56e1-4297-a179-c2f7a8b2f39b']",33,,,,,,,,,,,,,,,,,,Getafe,216,00:12:33.646,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,2.969474,,,,,,,,,,,,,7f464af6-f7c8-4faf-84f2-939e11fbc028,2485,,"[85.1, 9.0]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,120,Getafe,216,"['5a12633a-57b2-41b8-b452-ffcfac29c9e2', 'aa3214a6-91b7-49a1-a94a-407c4f43c60d', 'ae055c0c-4339-47d9-9808-7cbfeaf670ad', 'b48ecfd8-90a7-4ce2-81a8-4ff27c5d2278', 'bb952fe1-15a3-40e4-9b7b-6f541cf876b9']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.499,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.983209,,,,,,,,,,,,,6f630e95-a0ce-49a9-95f0-86d9aaeb1005,2493,,"[89.5, 20.8]",69303,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Center Forward,120,Getafe,216,['0a213f13-2ee5-4cc7-8fd9-acceb82c782b'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.124,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.496232,,,,,,,,,,,,,6732fe06-66f4-44f8-9245-6fe9103ae021,2538,,"[92.2, 31.7]",69303,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,121,Barcelona,217,"['b8ffbaa6-0f78-46b0-aa60-74eb3c0c3802', 'd3a26299-b835-4b5c-aff4-e3ad4ffb8017']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:28.767,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.566195,,,,,,,,,,,,,b4da2171-1ecb-4159-bb03-990fff7290a3,2551,,"[93.3, 13.2]",69303,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Adriano Correia Claro,22102.0,Left Back,122,Getafe,216,,44,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.362,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,0.793766,,,,,,,,,,,,,8162a1ed-7d3e-41f8-82c8-1cfd0057a69b,2555,,"[36.7, 45.1]",69303,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Fernández Fernández,11294.0,Right Defensive Midfield,123,Getafe,216,"['42faef86-6e34-4d46-ade2-6723214c844b', 'f4401fd0-47fa-4cff-babd-4de62f2baf12']",48,,,,,,,,,,,,,,,,,,Getafe,216,00:13:48.394,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.75024,,,,,,,,,,,,,17321ced-df30-4e07-a620-bf1c0b09f711,2565,,"[68.2, 76.2]",69303,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,123,Getafe,216,"['536965e7-728d-4e0b-b591-19c2d95ae421', '6b215fb9-5000-4a14-92dd-488da8991063']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.268,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.923948,,,,,,,,,,,,,1e4acbbd-a50a-4952-919f-9c541f9bc089,2571,,"[47.0, 64.2]",69303,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,123,Getafe,216,['39df84d5-4a80-4c5a-b688-f66fef9df087'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:05.359,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.833492,,,,,,,,,,,,,417fde9e-d84a-4b09-b19b-9d721f406bb0,2647,,"[35.8, 21.0]",69303,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,129,Getafe,216,"['b1349211-b180-4c78-8ccc-35a70f0c3a0e', 'df171a31-702b-4ee4-aee7-f0c58fba99ec']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.842,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.760208,,,,,,,,,,,,,43a9398d-e35b-4c2d-8ad8-8cbad9735a12,2670,,"[70.9, 57.5]",69303,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alberto Díaz,26496.0,Right Center Back,132,Barcelona,217,"['171ad91f-b032-47bb-8308-20f46017af2e', 'f157fc66-dad1-4879-a1aa-423285644091']",50,,,,,,,,,,,,,,,,,,Getafe,216,00:16:50.625,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,0.854493,,,,,,,,,,,,,4a98ac15-9dce-44d2-8006-c64b5c72c8b7,2720,,"[13.3, 23.4]",69303,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,137,Getafe,216,"['23c7a427-3bac-4784-b5d6-2ff29aa6a7f3', '27ae09e4-4d87-4214-a7c9-b81b514fc318', 'ab68bbb8-229e-4805-841e-7758d1dda9ec']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.152,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,0.932415,,,,,,,,,,,,,c650c731-7024-4ba0-98da-9e9088bf2216,2756,,"[57.0, 44.8]",69303,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,148,Barcelona,217,"['ad2aeb90-c7c6-4172-9730-cbc569f4f5a3', 'fafc7836-1662-435e-a3a2-83e9e06a11ed']",59,,,,,,,,,,,,,,,,,,Getafe,216,00:18:59.402,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.806286,,,,,,,,,,,,,d9556a25-ac14-4a6b-8962-4d0c5fa06173,2774,,"[32.2, 19.0]",69303,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolás Ladislao Fedor Flores,26685.0,Left Defensive Midfield,153,Barcelona,217,"['1989de77-4dbd-4b80-b661-3cdcaab6498c', '683f7b8c-684b-4352-9f3a-0622eeb95d58']",33,,,,,,,,,,,,,,,,,,Getafe,216,00:19:33.708,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,2.204936,,,,,,,,,,,,,0e013096-5da0-4ca8-a797-2c068cc0bda7,2799,,"[108.2, 20.0]",69303,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,153,Barcelona,217,"['68f20a87-271f-4c9b-836c-da6a9abbfcb4', '76cbb12a-ae07-4612-a9b4-1fc0a1cf3d10']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.182,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.745731,,,,,,,,,,,,,abd0297d-eb96-48c1-bacb-b240e4ccf013,2815,,"[47.6, 53.8]",69303,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Fernández Fernández,11294.0,Right Defensive Midfield,154,Barcelona,217,"['066bf88a-8e77-43b1-af64-9755f78d0bae', '2d288f75-3dc5-457e-819d-cce62847e716']",19,,,,,,,,,,,,,,,,,,Getafe,216,00:20:19.827,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.890905,,,,,,,,,,,,,e2250eb4-83b3-413a-bb12-362a12ea39f4,2828,,"[87.1, 40.1]",69303,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,,34,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.575,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.729984,,,,,,,,,,,,,7c8546eb-c6e5-4cea-85d7-54899864d3f6,2843,,"[31.5, 24.8]",69303,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,154,Barcelona,217,"['71ea7284-be3e-43cd-b3c7-7536e5446f9d', 'edc7c950-9b55-4641-aae6-0a71a33d74b6']",50,,,,,,,,,,,,,,,,,,Getafe,216,00:20:50.948,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.776246,,,,,,,,,,,,,03c84a41-26e8-419f-b0a3-f599c200cfe3,2847,,"[11.4, 16.4]",69303,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Torres Gómez,6878.0,Left Back,154,Barcelona,217,['2d32ace3-0f50-43e0-bb70-d4e9746df26b'],55,,,,,,,,,,,,,,,,,,Getafe,216,00:20:55.155,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,2.786213,,,,,,,,,,,,,c76d6d12-60d1-4cda-82b9-fd1a81358f0b,2851,,"[106.7, 70.7]",69303,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,"['226fbcf7-fb11-4b18-8149-48399727c0d4', '3506315c-8bb2-4a47-aa57-0cfc780a3c7e']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.593,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.319968,,,,,,,,,,,,,49852531-0c19-44d6-9e81-387708ed9e9c,2858,,"[43.8, 72.4]",69303,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,156,Getafe,216,"['a1e622bd-fd87-4755-b868-bd57415015f6', 'a24de212-5e8a-41f9-9548-2600d90c2568']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.132,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.595713,,,,,,,,,,,,,03fb677e-bd3d-4401-ade2-d5131175b910,2867,,"[37.4, 22.2]",69303,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,157,Barcelona,217,,3,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.704,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,1.068223,,,,,,,,,,,,,beb3cce1-4c5e-4fdf-90f9-d76a1b6b5a18,2871,,"[37.4, 33.4]",69303,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,"['9e71ae2b-8135-45ac-a442-632657ce797d', 'aa4f2c29-1000-4484-83d2-570821754ef4']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.497,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,2.390548,,,,,,,,,,,,,bcada4bb-c1a0-4b5b-8232-cfd8d94ba743,2875,,"[103.9, 41.4]",69303,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adrián Sardinero Corpa,20001.0,Center Forward,157,Barcelona,217,"['2803e520-92c7-4cea-b93c-04945831f17b', '2c2c2e7c-82bd-4896-9c18-ceea27f601ca', '98ac2ae5-fd74-4c05-9724-ffeecb17455e', 'ae7ca9f7-e2aa-4a77-92ee-0cf0d393687a', 'bbff8684-e519-4edb-b832-536f5eb10f62']",10,,,,,,,,,,,,,,,,,,Getafe,216,00:23:10.138,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,1.082591,,,,,,,,,,,,,729622e8-20af-4b41-8f9e-81c8e8186fbb,2882,,"[63.3, 37.3]",69303,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Center Forward,158,Getafe,216,['39f74e16-39c0-4025-9671-dc8e19413a63'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.638,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.928027,,,,,,,,,,,,,ec2337c3-4859-4dc7-bd40-3daefec3a79d,2890,,"[25.8, 7.9]",69303,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,158,Getafe,216,"['3a672126-6435-4538-9a57-afff2cfe920c', '6a771025-7b13-47b4-8a9f-3ba2b8cca51e', 'cbbb3b66-6156-415b-a63e-5e02eca8c03a']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.157,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,0.697829,,,,,,,,,,,,,a13cad62-a4f2-49d7-8817-3b345a6961b2,2896,,"[11.1, 29.4]",69303,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,160,Getafe,216,,48,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:48.428,Pressure,,2010/2011
,,,,,,,,,,,,True,,,,,,1.125204,,,,,,,,,,,,,d0606953-c786-4e98-9b45-32e3d64f6053,2909,,"[52.9, 66.6]",69303,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,163,Getafe,216,"['0b374149-48f4-45e2-9c13-2e6bb12a7724', 'ea5ccd59-05cb-4bf1-93e7-be9234262a99']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.784,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.972767,,,,,,,,,,,,,6aad6b7a-bbb7-45cd-9d90-30567e44d8ac,2921,,"[107.0, 14.2]",69303,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel del Moral Fernández,24507.0,Left Wing,164,Barcelona,217,"['49932aae-c66f-4abf-8152-8eb9ad1e0c85', '5a4ca5fd-04a3-4f91-9796-353335ed64c7']",0,,,,,,,,,,,,,,,,,,Getafe,216,00:25:00.446,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.789888,,,,,,,,,,,,,b94346df-bae4-4902-a58c-7e6bb3c5790f,2927,,"[68.1, 20.4]",69303,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Fernández Fernández,11294.0,Right Defensive Midfield,164,Barcelona,217,"['34d1192d-392a-4d3b-a43b-88682cdddb1a', 'd498280e-677c-418b-9fa5-ad5d0b1642ba']",5,,,,,,,,,,,,,,,,,,Getafe,216,00:25:05.906,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.246871,,,,,,,,,,,,,0a812248-7bb6-4ef5-a813-57b7a7c01d2a,2943,,"[62.8, 16.8]",69303,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,164,Barcelona,217,"['6fabea47-596b-48eb-b7db-69d9fa57f457', 'dfeba3de-ea67-417a-bc41-716e64259124']",17,,,,,,,,,,,,,,,,,,Getafe,216,00:25:17.518,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,1.155097,,,,,,,,,,,,,3a4b4a35-61a0-45c2-9d22-bb6bcdd28f9f,2968,,"[8.4, 57.2]",69303,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián Sardinero Corpa,20001.0,Center Forward,164,Barcelona,217,"['98add2f8-54f8-4a05-8aed-72d34105ef46', 'b10f87e2-4a97-46dc-a7a2-f82ecfc56c5a']",47,,,,,,,,,,,,,,,,,,Getafe,216,00:25:47.283,Pressure,,2010/2011
,,,,,,,,,,,,,,,,,,0.51116,,,,,,,,,,,,,a2a9e7a5-305c-44f7-bb72-3a95d39dc4a3,2972,,"[36.7, 48.9]",69303,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Ángel Albín Leites,26425.0,Right Wing,164,Barcelona,217,"['62989c18-3079-42c5-b95c-774d32b27f4a', 'a4fa5614-6441-4c6f-af6f-4f89f7a10adb']",50,,,,,,,,,,,,,,,,,,Getafe,216,00:25:50.297,Pressure,,2010/2011
