50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.246233,,,,,,,,,,,,,64a5bca5-9eed-4d0a-9a6b-d822b377d18d,131,,"[69.8, 72.2]",69139,2,,,,,-0.77062094,,Right Foot,,,"[80.1, 62.2]",,Ground Pass,,14.355835,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['527af914-184c-4d98-ad5c-1d36489b3a7f'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.523,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.789248,,,,,,,,,,,,,81862fad-6e04-4037-8db5-fcbfd482eced,137,,"[76.0, 55.5]",69139,2,,,,,0.78296506,,Right Foot,,,"[96.6, 76.0]",,Ground Pass,,29.062174,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,11,Barcelona,217,['3b8c39ad-36c6-4df8-8db7-d0ea300e70ac'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.787,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.808032,,,,,,,,,,,,,8afba0b4-d2fe-469f-a03a-7117bb72a5fc,140,,"[103.4, 63.9]",69139,2,,,,,-2.1367638,,Left Foot,,,"[98.0, 55.4]",,Ground Pass,,10.070253,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['d7ef1fb8-e66a-413a-a99e-8ca7da165467'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.740,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.617523,,,,,,,,,,,,,a8b83ba3-28ef-45cc-81fe-5ad5402064f7,143,,"[98.0, 55.4]",69139,2,,,,,-2.100386,,Right Foot,,,"[93.2, 47.2]",,Ground Pass,,9.501579,,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['0d0769e2-58ea-45a4-a9c0-6e7e5311b219'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.096,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.89972,,,,,,,,,,,,,15695f65-b0bb-41f8-a3fc-7f15c8775e10,147,,"[94.2, 48.9]",69139,2,,,,,2.0267222,,Left Foot,,,"[89.1, 59.3]",,Ground Pass,,11.583178,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,11,Barcelona,217,"['4a6fa598-ceb1-42c6-829e-43665a849bc1', '71b50303-4bc6-4d41-a605-6883643e6dff']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.985,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,2.069802,,,,,,,,,,,,,28fc07e3-5f97-473d-8b47-d840725ff0bd,150,,"[88.1, 53.5]",69139,2,,,,,-1.0856602,,Left Foot,,,"[104.6, 22.2]",,High Pass,,35.382763,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['3eb2cd40-cff4-4ef4-a4a2-9cd69830747f'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.516,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.2991,,,,,,,,,,,,,c1c12997-91a1-4cba-8f3d-61a2f86b8395,153,,"[107.4, 20.3]",69139,3,,,,,0.7853982,,Left Foot,,,"[110.1, 23.0]",,High Pass,,3.8183765,,Incomplete,,Thierry Henry,15516.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,11,Barcelona,217,"['24250251-82d2-47cd-9493-8c29be436611', 'db10e864-b162-4d6a-a4f0-3276711024fa']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.935,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.437428,,,,,,,,,,,,,41d22e26-7c99-4616-b7d5-517a95f2160d,159,,"[103.8, 3.1]",69139,3,,,,,2.5736735,,Left Foot,,,"[87.5, 13.5]",,Ground Pass,,19.335201,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,"['34c2a8c3-86ad-4fbf-a689-ce0731d99d69', '4e8188b1-fee4-426a-ac32-7fa77a8f8653']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.474,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,1.179271,,,,,,,,,,,,,528f8d50-e626-47fe-abeb-b4a286219f93,162,,"[85.3, 15.4]",69139,3,,,,,2.2005997,,Left Foot,,,"[76.7, 27.2]",,Ground Pass,,14.60137,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,11,Barcelona,217,['c71fd0ea-79d4-46df-b73e-052d01d0cd65'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.537,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.239778,,,,,,,,,,,,,b998d422-a51e-4de3-8dc4-a545f8687f0c,165,,"[76.7, 27.3]",69139,3,,,,,1.9655875,,Right Foot,,,"[73.7, 34.5]",,Ground Pass,,7.8,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['e7165ba3-57e1-4542-a341-08ffc7c408ae'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.913,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.925842,,,,,,,,,,,,,bee4e6d9-cfa6-4f3f-8c75-e8c823c57a92,169,,"[72.4, 36.8]",69139,3,,,,,-2.491966,,Left Foot,,,"[62.0, 28.9]",,Ground Pass,,13.060245,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,11,Barcelona,217,"['abdaa8c6-e208-4e56-8a92-f9ae744a170a', 'c6e73b10-359f-4ff1-8fcf-4a385eefc5a5']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.402,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,0.593542,,,,,,,,,,,,,f8d158d4-0a1b-4ea3-9b0d-d2c21aac06f6,172,,"[60.5, 27.0]",69139,3,,,,,-0.810393,,Right Foot,,,"[72.2, 14.7]",,Ground Pass,,16.975864,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,11,Barcelona,217,['ac8b7dea-216c-40cd-86e5-d283267f36f6'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.368,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.497628,,,,,,,,,,,,,e8654d9f-da7a-4af2-98db-f74edd47f5ec,175,,"[83.2, 14.1]",69139,3,,,,,-0.5906204,,Right Foot,,,"[100.8, 2.3]",,Ground Pass,,21.189621,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['39969620-3aa9-4915-b54c-9e1e27684310'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.779,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.118602,,,,,,,,,,,,,4551bf77-1b7f-46a0-a827-4ba902607435,180,,"[105.3, 1.0]",69139,3,,True,,,0.43518555,,,,,"[116.7, 6.3]",,Low Pass,,12.571794,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['9dae54a6-2b9e-4d25-af91-cd32698ae7a7'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.126,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.934282,,,,,,,,,,,,,61da0ed0-683c-47fe-ac98-ebd5660bb1a9,182,,"[112.2, 6.1]",69139,3,,,,,-2.4610715,,Right Foot,,,"[108.0, 2.7]",,Ground Pass,,5.4037023,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['fc184333-7552-4d88-bc8a-c27bbc03c643'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.117,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.558533,,,,,,,,,,,,,d099972e-1b50-4bf2-b043-b2735e09baaa,185,,"[100.2, 4.4]",69139,3,,,,,2.7664578,,Right Foot,,,"[80.9, 12.0]",,Ground Pass,,20.742468,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['d1205df7-d6dc-4e37-8eb4-ce85e04f925d'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.551,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.298289,,,,,,,,,,,,,33912a7e-2898-4e60-947e-d6031ca293a2,189,,"[77.9, 11.6]",69139,3,,,,,1.9737451,,Right Foot,,,"[62.0, 48.9]",,Ground Pass,,40.547504,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,12,Barcelona,217,"['5439edc4-52a1-47bc-9ade-8e5d025b52c3', '576bad87-84e1-4b4d-a4d0-e34970de884b']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.773,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,2.115323,,,,,,,,,,,,,52e030c3-8f74-4c18-976e-ce548c8af76d,193,,"[74.9, 55.7]",69139,3,,,,,-1.0205806,,Right Foot,,,"[98.7, 16.9]",,High Pass,,45.51791,,,,Thierry Henry,15516.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,"['3368541f-0cb6-4892-b2ad-8a0fcb68c193', '628541d5-5d46-4bab-b6a9-27373442df7b']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.599,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,1.108268,,,,,,,,,,,,,04ed2041-00b9-4e3e-baa0-b7dc3f306503,203,,"[14.7, 53.8]",69139,4,,,,,0.90602183,,Right Foot,,,"[26.3, 68.6]",,Ground Pass,,18.804255,,,,Luis García Fernández,23916.0,,,,,,1,From Throw In,Ángel Martínez Cervera,26160.0,Right Center Midfield,12,Barcelona,217,['58b0f62c-5e99-459b-8de7-5babae45271e'],6,,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:06.747,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,3.858215,,,,,,,,,,,,,38c2234d-de7b-44d0-8d7c-e3b1d9ea2e9d,209,,"[83.4, 1.0]",69139,4,,,,,0.48160976,,,,,"[116.5, 18.3]",,High Pass,,37.348362,,,,Thierry Henry,15516.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,13,Barcelona,217,['5f9f32aa-4516-44c5-b914-902cbd6a759a'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.028,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.3358,,,,,,,,,,,,,4eeb6d9c-97c1-40e2-ad74-ba96e8c5286f,213,,"[115.6, 17.3]",69139,4,,,,,1.5448954,,Left Foot,True,,"[116.1, 36.6]",,High Pass,,19.306475,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,13,Barcelona,217,"['00e7bb7e-b118-41c6-8663-0e24ccd9b42a', '8bc8e430-fdc4-43d4-af7f-39d297b2fb79']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.927,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,4.2999,,,,,,,,,,,,,95987870-e86c-4de0-b306-c853b34992fe,217,,"[15.5, 45.1]",69139,4,,,,,0.06155542,,Drop Kick,,,"[80.4, 49.1]",,High Pass,,65.02315,,Incomplete,,Iván Daniel Alonso Vallejo,26243.0,,,,,,1,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,14,Espanyol,214,"['35593394-aef4-4bb5-b168-ce820a8a0d47', '7327aab6-f68e-4aa1-aaac-08d51a262b11']",36,,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:36.251,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.068724,,,,,,,,,,,,,a7523890-5a85-47f4-9796-c9c980663735,223,,"[80.9, 5.2]",69139,4,,,,,-0.46997663,,Right Foot,,,"[87.2, 2.0]",,Ground Pass,,7.0661163,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,['182a2749-0bcb-4e19-bccb-4d983834660d'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.929,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.8494,,,,,,,,,,,,,6e286b16-a03a-4483-8208-daba02a5cd39,230,,"[89.4, 23.6]",69139,4,,,,,0.8722661,,Right Foot,,,"[104.6, 41.7]",,High Pass,,23.635778,,Pass Offside,,Thierry Henry,15516.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,15,Barcelona,217,['7edc67f4-b9aa-497f-8969-3efcaafaad5d'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.919,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.84783,,,,,,,,,,,,,cdbbc307-f038-4986-90e5-5b1f9a7b4cf6,232,,"[16.4, 39.3]",69139,5,,True,,,-0.3116499,,Right Foot,,,"[61.1, 24.9]",,High Pass,,46.96222,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,16,Espanyol,214,['33665e11-3245-4f17-bfb5-4f785afe842c'],22,,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:22.086,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.266339,,,,,,,,,,,,,33665e11-3245-4f17-bfb5-4f785afe842c,233,,"[59.9, 56.1]",69139,5,,,,,-0.38186324,,Head,,,"[72.6, 51.0]",,High Pass,,13.685759,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,"['cdbbc307-f038-4986-90e5-5b1f9a7b4cf6', 'e7bd82a2-a5b9-495a-b958-33e356d12e9c']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.933,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.926896,,,,,,,,,,,,,55af6ec0-3d6e-441e-a0e1-35fd733f13de,240,,"[81.9, 48.5]",69139,5,,,,,0.5419715,,Right Foot,,,"[110.3, 65.6]",,Low Pass,,33.150715,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['49f0feed-6943-4c5b-b24a-6375ae9b4898'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.177,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.8759,,,,,,,,,,,,,9ecfe19e-03af-4f7a-a832-bef06aeddf1f,243,,"[114.0, 65.2]",69139,5,,,,,-1.5870992,,Right Foot,True,,"[113.7, 46.8]",,High Pass,,18.402445,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,"['0b24d219-cf90-4cd1-add5-d1fb34f41f50', '4a8a600e-e693-446f-b8f3-56f179237b7e']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.897,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.227896,,,,,,,,,,,,,c67797f3-0045-4982-8f55-52bc27c06219,246,,"[111.2, 80.0]",69139,5,,,,,-0.8641821,,,,,"[118.2, 71.8]",,Low Pass,,10.781466,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,['8ff4ab7f-1cfc-41e6-8be8-e01c89038678'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.886,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.783912,,,,,,,,,,,,,1c1ef6db-127e-4697-a2c3-0f5b27609358,249,,"[117.6, 73.5]",69139,5,,,,,2.6624823,,Left Foot,,,"[109.9, 77.5]",,Ground Pass,,8.676981,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,['768e087e-0f10-4336-b36d-9a549ae1eb7c'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.193,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.604,,,,,,,,,,,,,c2a0a926-da0c-4c33-9bb2-716a35358035,252,,"[109.9, 77.5]",69139,5,,,,,-1.5707964,,Right Foot,,,"[109.9, 70.5]",,Ground Pass,,7.0,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['cef49a9f-dbb4-4c0d-a8c4-94a91fcbeb66', 'e968eaa1-9d0d-4fad-b50b-dd40ad122eb8']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.969,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.213174,,,,,,,,,,,,,e968eaa1-9d0d-4fad-b50b-dd40ad122eb8,254,,"[11.1, 10.5]",69139,5,,,,,0.14756808,,Left Foot,,,"[18.5, 11.6]",,Ground Pass,,7.48131,,,,Anderson Luis de Carvalho,25764.0,,,,,Interception,1,From Throw In,David García De La Cruz,26138.0,Left Back,18,Barcelona,217,"['c2a0a926-da0c-4c33-9bb2-716a35358035', 'cc7e25fc-2104-4f57-9188-d9c28558d38e']",49,,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:49.573,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,4.0862,,,,,,,,,,,,,433d4916-97d0-414a-9006-2058ab40ae49,258,,"[21.3, 30.0]",69139,5,,,,,1.5281392,,Right Foot,,,"[23.4, 79.2]",,Low Pass,,49.244797,,Out,,Luis García Fernández,23916.0,,True,,,,1,From Throw In,Anderson Luis de Carvalho,25764.0,Left Midfield,18,Barcelona,217,['3b1564a8-9c78-4e7c-a5e1-0c2f14f207a3'],52,,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:52.679,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.693594,,,,,,,,,,,,,79e27414-0c84-4100-8cd6-561c6d62111a,260,,"[98.0, 1.0]",69139,6,,True,,,2.3853126,,,,,"[82.1, 16.0]",,Low Pass,,21.858866,,,,Seydou Kéita,20169.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,19,Barcelona,217,['e18ce2c6-5152-4d95-92e1-c55ebc230022'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.981,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.043837,,,,,,,,,,,,,128c099f-6e6a-4b72-b569-c81f069f5041,262,,"[80.3, 20.7]",69139,6,,,,,3.1334627,,Left Foot,,,"[55.7, 20.9]",,Ground Pass,,24.600813,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,19,Barcelona,217,['420015bf-3d1a-4940-9d96-8eef8779b820'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.182,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.799969,,,,,,,,,,,,,01bdc383-bf53-40a5-bf58-b9db99244eba,265,,"[53.1, 21.8]",69139,6,,,,,1.8241335,,Left Foot,,,"[45.1, 52.7]",,Low Pass,,31.918804,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,19,Barcelona,217,['e03802c8-2bd7-490d-893a-56e8744f9305'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.475,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.6381,,,,,,,,,,,,,3515a6de-5a50-4404-b0ec-f790bf663ebe,268,,"[76.7, 62.4]",69139,6,,,,,0.5656545,,Right Foot,,,"[100.8, 77.7]",,Ground Pass,,28.546453,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,19,Barcelona,217,['86c188fd-e2a1-4700-b166-e7954fa5eeda'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.060,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,4.390514,,,,,,,,,,,,,5e7c2285-f638-4678-85d5-e4615ecd3768,274,,"[108.4, 74.7]",69139,6,,,,,-1.9754771,,Right Foot,,,"[83.9, 17.5]",,High Pass,,62.22612,,,,Eric-Sylvain Bilal Abidal,20177.0,,True,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['4dd3fa07-950a-4144-97f2-c6bc488a2582'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.019,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.488879,,,,,,,,,,,,,17194a2d-2861-48d3-b65a-74b7c66bad74,278,,"[82.1, 16.5]",69139,6,,,,,1.9617248,,Right Foot,,,"[69.2, 47.8]",,High Pass,,33.8541,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,20,Barcelona,217,"['c50fc678-d5c2-4a29-9b4a-956e9c901aa3', 'fad358d8-04ee-49dd-a352-d9466fb94e07']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.459,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,0.829621,,,,,,,,,,,,,fd03e8d2-485d-4b72-aa20-f8c0e018e4e1,282,,"[70.5, 46.5]",69139,7,,,,,0.7114591,,Left Foot,,,"[82.1, 56.5]",,Low Pass,,15.3153515,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,20,Barcelona,217,['de29c67f-c81b-4d14-bc31-e40074cfa037'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.350,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.374131,,,,,,,,,,,,,0564aebe-249f-4e7c-9582-c64ab3111550,285,,"[82.1, 56.5]",69139,7,,,,,2.150799,,Right Foot,,,"[70.7, 73.9]",,Low Pass,,20.801924,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['f3770c65-4fc7-4cde-94a6-cd12dc8c8908'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.260,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.9182,,,,,,,,,,,,,853ba795-ee48-49f3-bdb9-f49f81f821aa,288,,"[90.4, 75.8]",69139,7,,,,,-0.99904466,,Right Foot,,,"[106.1, 51.4]",,High Pass,,29.014652,,Incomplete,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['6d4619b1-ab54-435c-829c-457b47dfcff4'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:07.513,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.785525,,,,,,,,,,,,,04e74d0e-3d22-4747-ba84-53ece446d855,290,,"[120.0, 80.0]",69139,7,,True,,,-2.5481157,,Right Foot,,,"[107.4, 71.5]",,Ground Pass,,15.199013,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,21,Barcelona,217,['83e4de13-b40e-440f-aa7d-520ebc127ad4'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.396,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.5983,,,,,,,,,,,,,b0264471-80d9-4099-94c9-fed8060ba138,292,,"[106.9, 67.3]",69139,7,,,,,-1.3590357,,Left Foot,True,,"[113.5, 36.6]",,High Pass,,31.401434,,Incomplete,,Thierry Henry,15516.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,21,Barcelona,217,"['3d319aa2-34e8-43a4-9c19-81570ecb2511', '60cd8c75-f4a2-4996-9151-1fbab8523ac2']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:20.382,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.179153,,,,,,,,,,,,,4419d1df-9f22-485c-b096-296c4f064878,299,,"[20.8, 72.2]",69139,7,,,,,-0.7896354,,Right Foot,,,"[44.3, 48.5]",,High Pass,,33.37574,,Incomplete,,Iván De la Peña López,26105.0,,,,,,1,Regular Play,Sergio Sánchez Ortega,6904.0,Right Back,22,Espanyol,214,"['093b5b4f-841d-41f5-ba3b-d228ec69327a', '20f5ec05-c0a4-4018-9ebd-646ee0c4aead']",28,,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:28.934,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,3.1199,,,,,,,,,,,,,4456ee0f-f9ad-40eb-abad-0655fb0ef084,302,,"[37.1, 42.3]",69139,7,,,,,0.11299185,,Left Foot,,,"[65.3, 45.5]",,High Pass,,28.38098,,Unknown,,Iván Daniel Alonso Vallejo,26243.0,,,,,Recovery,1,Regular Play,Ángel Martínez Cervera,26160.0,Right Center Midfield,22,Espanyol,214,['8aa00549-89d4-4109-afdc-02ac0ef95f28'],32,,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:32.028,Pass,,2008/2009
