bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.0675,,,,,,,,,,,,adf790f2-d4d1-417e-9aeb-0c4dcc81a991,106,,,"[65.6, 29.8]",69255,1,,,,,-0.66792905,,Left Foot,,,,"[74.6, 22.7]",,Ground Pass,,11.46342,,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,6,Málaga,223,['d3408ccc-01c3-4ac3-97e4-f6a409604cda'],29,,,,,,,,,,,,,,,,Málaga,223,00:01:29.665,Pass,,2009/2010
,,,,,,,,,,,,,,,1.9602,,,,,,,,,,,,51f96146-cc44-44db-9d90-adea8bc73b86,110,,,"[76.9, 21.0]",69255,1,,,,,-0.67114383,,Right Foot,,,,"[97.3, 4.8]",,Ground Pass,,26.049952,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,6,Málaga,223,['774bf731-936f-47f0-a7d4-27da98b3ad24'],31,,,,,,,,,,,,,,,,Málaga,223,00:01:31.539,Pass,,2009/2010
,,,,,,,,,,,,,,,0.1717,,,,,,,,,,,,f5af855d-b857-4d07-980d-cb69a1f54425,114,,,"[95.9, 3.3]",69255,1,,,,,0.5800028,,Left Foot,,,,"[101.7, 7.1]",,Low Pass,,6.9339743,,Incomplete,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,6,Málaga,223,['dc5bccc9-ea97-49e8-82f7-be51fa1caef8'],34,,,,,,,,,,,,,,,,Málaga,223,00:01:34.605,Pass,,2009/2010
,,,,,,,,,,,,,,,1.7248,,,,,,,,,,,,68707e9e-31be-4cc8-a6f5-4178bf10b58c,116,,,"[3.8, 58.5]",69255,1,,,,,0.7370488,,Right Foot,,,,"[16.8, 70.3]",,Ground Pass,,17.556765,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,7,Barcelona,217,['58611967-c5d0-44d2-ab17-c70ab2fb7f5f'],37,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.869,Pass,,2009/2010
,,,,,,,,,,,,,,,1.0446,,,,,,,,,,,,c822db5d-fec4-43b6-8ecd-3ac1739764d0,120,,,"[16.8, 69.7]",69255,1,,,,,-1.2809498,,Right Foot,,,,"[20.2, 58.3]",,Ground Pass,,11.896218,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,"['1d4489f3-6833-4a65-8aec-914aa68c47b2', '31c26366-594a-4823-944e-b6ce4e866dce']",39,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.958,Pass,True,2009/2010
,,,,,,,,,,,,,,,0.9553,,,,,,,,,,,,61fb69a7-45b1-4f3d-804f-ab5af36da475,124,,,"[19.9, 58.5]",69255,1,,,,,1.7506498,,Right Foot,,,,"[17.3, 72.8]",,Ground Pass,,14.534442,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,7,Barcelona,217,['976c8640-7538-4c8d-8fcf-1765c0d98a48'],41,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.043,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2881,,,,,,,,,,,,869571f1-7358-4455-bf32-df979aa2fb6d,127,,,"[17.3, 72.8]",69255,1,,,,,-0.41167134,,Right Foot,,,,"[31.5, 66.6]",,Ground Pass,,15.494515,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['8846e0d5-9148-4bb8-8e52-34e642909c41'],42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.037,Pass,,2009/2010
,,,,,,,,,,,,,,,2.6459,,,,,,,,,,,,99a176e2-4a44-4d44-b246-9a3f1bda2931,133,,,"[32.8, 66.0]",69255,1,,True,,,-1.6652772,,Right Foot,,,,"[29.0, 25.9]",,Ground Pass,,40.279648,,,,Carles Puyol i Saforcada,20125.0,,True,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['cacabe49-0312-4173-9e9c-e0b76c93aea2'],55,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.739,Pass,,2009/2010
,,,,,,,,,,,,,,,0.8099,,,,,,,,,,,,b2f9590e-c0bf-45c2-9a35-474d85d8caf8,135,,,"[28.2, 26.7]",69255,1,,,,,-1.0789871,,Right Foot,,,,"[37.2, 9.9]",,Ground Pass,,19.058857,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['25320500-1ffe-4d28-bea7-223420052110'],59,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.525,Pass,,2009/2010
,,,,,,,,,,,,,,,2.156,,,,,,,,,,,,ca95f7ab-1c5c-4f4a-9999-942a77d49229,139,,,"[48.9, 8.6]",69255,2,,,,,-0.020722423,,Left Foot,,,,"[68.2, 8.2]",,Ground Pass,,19.304144,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,"['afedd71b-0667-48ec-87f4-12dee2e15823', 'e711a213-0bfc-423e-9d1e-81deaf748d6d']",1,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.434,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.913564,,,,,,,,,,,,c984b7cd-7e06-4eb7-931a-9bf8a65958a2,142,,,"[60.9, 8.6]",69255,2,,,,,2.5362802,,Left Foot,,,,"[38.5, 24.1]",,Ground Pass,,27.23986,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,8,Barcelona,217,['0be8c8d8-7fa6-4f30-b1d4-ee5c41293ea5'],5,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.278,Pass,,2009/2010
,,,,,,,,,,,,,,,2.3858,,,,,,,,,,,,c7346e93-8f33-404b-b99c-0561a9c90962,145,,,"[38.4, 27.5]",69255,2,,,,,1.5855012,,Left Foot,,,,"[37.8, 68.3]",,Ground Pass,,40.804413,,,,Dmytro Chygrynskiy,18608.0,,True,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['36b25310-a7a6-4bf1-a664-d0823baf3f1a'],8,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.658,Pass,,2009/2010
,,,,,,,,,,,,,,,2.3121,,,,,,,,,,,,9e4631dc-934a-47f3-b42d-6ad45caefd99,148,,,"[50.9, 62.6]",69255,2,,,,,-1.7355102,,Right Foot,,,,"[44.7, 25.3]",,Ground Pass,,37.81177,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Right Center Back,8,Barcelona,217,['16174a8d-4368-4120-a6d7-8bee4731f7b2'],13,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.667,Pass,,2009/2010
,,,,,,,,,,,,,,,2.6517,,,,,,,,,,,,31047c5a-d6b0-48ad-ae1f-db3cce938b78,151,,,"[46.1, 29.3]",69255,2,,,,,1.5978833,,Left Foot,,,,"[45.0, 69.9]",,Ground Pass,,40.6149,,,,Dmytro Chygrynskiy,18608.0,,True,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['7b9f9a11-62f6-45c7-9983-0dedef957a28'],17,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.290,Pass,,2009/2010
,,,,,,,,,,,,,,,2.008002,,,,,,,,,,,,7823a946-5b00-4c4a-85dd-5baa59bc0baf,154,,,"[49.7, 61.2]",69255,2,,,,,-1.7709774,,Right Foot,,,,"[44.1, 33.6]",,Ground Pass,,28.162386,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Right Center Back,8,Barcelona,217,['435b6e55-d291-4109-8880-e685022329b5'],22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.278,Pass,,2009/2010
,,,,,,,,,,,,,,,1.5415,,,,,,,,,,,,f07de7ac-9426-494b-a0aa-031db76b36fe,157,,,"[40.6, 38.4]",69255,2,,,,,1.666463,,Right Foot,,,,"[38.7, 58.2]",,Ground Pass,,19.890953,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['1876d441-77a2-4b99-9344-70689c7ca74b'],26,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.537,Pass,,2009/2010
,,,,,,,,,,,,,,,2.130798,,,,,,,,,,,,28be448d-9da4-4f9a-b228-a79198bd3c5f,160,,,"[39.0, 59.4]",69255,2,,,,,0.7990959,,Right Foot,,,,"[53.4, 74.2]",,Ground Pass,,20.649456,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,8,Barcelona,217,['9768cd69-ff4d-40c3-8d3c-391a0bfd4304'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.112,Pass,,2009/2010
,,,,,,,,,,,,,,,1.0808,,,,,,,,,,,,b58e05dd-007d-4107-9b48-593d85ac811d,164,,,"[54.4, 74.8]",69255,2,,,,,-0.66161036,,Right Foot,,,,"[66.6, 65.3]",,Ground Pass,,15.462535,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Right Center Back,8,Barcelona,217,['6ee71ca7-fee4-4bbd-b8b6-07f2ca477a83'],32,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.788,Pass,,2009/2010
,,,,,,,,,,,,,,,1.1976,,,,,,,,,,,,46614410-2193-4bc4-bfe7-a68a0b3c7505,168,,,"[66.3, 62.3]",69255,2,,,,,-1.3607075,,Left Foot,,,,"[69.2, 48.7]",,Ground Pass,,13.905754,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['68ad69ce-c59d-4a57-9ab9-b5a3418fcc04', 'bd448719-3b2a-4ee8-893c-8b423ba1f828']",35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.839,Pass,,2009/2010
,,,,,,,,,,,,,,,0.5989,,,,,,,,,,,,68ad69ce-c59d-4a57-9ab9-b5a3418fcc04,170,,,"[51.8, 32.3]",69255,2,,,,,-0.08749534,,Right Foot,,,,"[57.5, 31.8]",,Low Pass,,5.7218876,,,,Nabil Baha,26670.0,,,,,Recovery,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,9,Málaga,223,"['46614410-2193-4bc4-bfe7-a68a0b3c7505', '72beead5-39d3-4b0d-943b-ad816b9ec2f3']",37,,,,,,,,,,,,,,,,Málaga,223,00:02:37.037,Pass,,2009/2010
,,,,,,,,,,,,,,,0.7072,,,,,,,,,,,,0323c2ac-73cc-4439-9f7e-36e917ff9097,173,,,"[57.6, 31.2]",69255,2,,,,,-2.4783897,,Right Foot,,,,"[54.4, 28.7]",,Low Pass,,4.060788,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,9,Málaga,223,['1c16ba0d-4248-4758-90a6-ee02b28545e5'],37,,,,,,,,,,,,,,,,Málaga,223,00:02:37.716,Pass,,2009/2010
,,,,,,,,,,,,,,,3.4836,,,,,,,,,,,,0cb43f4c-9232-4457-a3ab-23599e062d51,185,,,"[54.4, 55.8]",69255,2,,,,,-1.1560394,,Right Foot,,,,"[66.2, 29.0]",,Ground Pass,,29.282759,,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,['18bd7433-008a-42b1-ab7a-39d9fabce125'],44,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.207,Pass,,2009/2010
,,,,,,,,,,,,,,,0.9795,,,,,,,,,,,,754f4455-5599-4c24-919b-b67c5cfe1e9b,188,,,"[66.2, 29.0]",69255,2,,,,,-1.4296644,,Left Foot,,,,"[68.8, 10.7]",,Ground Pass,,18.483776,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,10,Barcelona,217,['b2cd75be-0fcb-4655-8415-5a9cb963b975'],47,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.771,Pass,,2009/2010
,,,,,,,,,,,,,,,1.3104,,,,,,,,,,,,5cc27f13-ad5c-429d-8c67-5aa66d0d8f5c,192,,,"[70.5, 12.7]",69255,2,,,,,2.8394475,,Right Foot,,,,"[62.8, 15.1]",,Ground Pass,,8.065358,,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,10,Barcelona,217,['c4198d99-cdf9-4182-be67-c7f435e1c0a0'],51,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.493,Pass,,2009/2010
,,,,,,,,,,,,,,,0.825,,,,,,,,,,,,237002d7-2373-471c-a4dc-ffebf1335ce5,196,,,"[68.2, 17.6]",69255,2,,,,,0.054944642,,Left Foot,,,,"[88.2, 18.7]",,Ground Pass,,20.030228,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,10,Barcelona,217,['b7b715e6-726d-407b-886f-f6962c049484'],54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.649,Pass,,2009/2010
,,,,,,,,,,,,,,,0.8976,,,,,,,,,,,,6c29161c-a156-486c-a35d-302e0605377a,200,,,"[81.0, 21.6]",69255,2,,,,,-2.910502,,Right Foot,,,,"[67.4, 18.4]",,Ground Pass,,13.971399,,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,10,Barcelona,217,['26d6fbb1-1888-42ce-be78-2e4faead4239'],56,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.625,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0417,,,,,,,,,,,,f895b4ec-438a-4846-965e-b8a9d743973d,204,,,"[66.6, 20.7]",69255,2,,,,,2.5435617,,Left Foot,,,,"[50.6, 31.6]",,Ground Pass,,19.36001,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,10,Barcelona,217,"['88d930fd-eaa3-4bb6-a50c-f86b72aa7534', 'b6490cdf-c76f-4b76-babb-6fce49b08b20']",58,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.621,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,0db7e041-6bfd-4203-aa5e-ec5a64e5667f,207,,,"[50.0, 31.8]",69255,3,,,,,1.5359267,,Left Foot,,,,"[51.2, 66.2]",,Ground Pass,,34.420925,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,10,Barcelona,217,['84fc7c4d-530c-4792-8896-333f57f0d552'],1,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.245,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2112,,,,,,,,,,,,e705e2f9-9546-48df-9778-21adc831c2f6,210,,,"[58.0, 65.1]",69255,3,,,,,-1.5371013,,Right Foot,,,,"[58.3, 56.2]",,Ground Pass,,8.905055,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,10,Barcelona,217,['d195e147-dd95-4e73-854b-74c9e3028922'],5,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.153,Pass,,2009/2010
,,,,,,,,,,,,,,,1.3691,,,,,,,,,,,,09f595a4-478a-429c-913e-25b812189045,213,,,"[64.5, 66.5]",69255,3,,,,,1.1503112,,Right Foot,,,,"[70.0, 78.8]",,Ground Pass,,13.473678,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['f703b654-7bcd-456a-93a5-814f728549a9'],9,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.484,Pass,,2009/2010
,,,,,,,,,,,,,,,1.6838,,,,,,,,,,,,4f125822-22fb-4aba-a63a-13cae635eaf5,216,,,"[70.0, 78.8]",69255,3,,,,,-2.8649244,,Right Foot,,,,"[53.8, 74.2]",,High Pass,,16.840427,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['4d54bc61-c892-49d2-9870-1d679dc32d7e'],10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.893,Pass,,2009/2010
,,,,,,,,,,,,,,,3.0199,,,,,,,,,,,,92831f0d-7970-4592-98bc-614905acca0c,220,,,"[53.4, 73.1]",69255,3,,,,,-2.608538,,Right Foot,,,,"[17.3, 51.8]",,Low Pass,,41.91539,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,10,Barcelona,217,['4d84c977-369a-4a07-b4b6-9463840b1e9c'],14,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.533,Pass,,2009/2010
,,,,,,,,,,,,,,,2.9503,,,,,,,,,,,,35f26435-6403-46e9-83be-7e16dfae5116,223,,,"[16.6, 52.3]",69255,3,,,,,-0.069886,,Right Foot,,,,"[76.6, 48.1]",,High Pass,,60.14682,,Incomplete,,Thierry Henry,15516.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,"['38aaaeff-901d-4ab0-9bdd-7d68018fceb3', 'a6350232-64ab-44eb-9307-a579b8d20286']",20,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.075,Pass,,2009/2010
,,,,,,,,,,,,,,,0.7753,,,,,,,,,,,,069c37c1-c9a4-4a29-b866-078b0c41858a,227,,,"[52.6, 58.8]",69255,3,,,,,1.2865708,,Left Foot,,,,"[55.2, 67.7]",,Ground Pass,,9.272001,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,11,Barcelona,217,['63d34c45-37c0-4be2-95af-5e19e8069093'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.150,Pass,,2009/2010
,,,,,,,,,,,,,,,2.516,,,,,,,,,,,,a4147e3a-2562-46fd-83de-34edbb9e43aa,231,,,"[55.2, 65.7]",69255,3,,,,,-1.9693187,,Right Foot,,,,"[43.2, 37.2]",,Ground Pass,,30.923292,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['294f384a-5822-421d-b2cf-fbeb7403eba4'],38,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.784,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0294,,,,,,,,,,,,47b19ba9-5e91-4773-b1c8-89f24d4b7d11,235,,,"[43.8, 37.0]",69255,3,,,,,1.8029002,,Left Foot,,,,"[37.3, 64.5]",,Ground Pass,,28.257742,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,"['7a2ec71b-8992-4931-9462-8511e4aa5827', 'c2a86ffd-0923-46fa-8d55-b69ad820a741']",42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.465,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.9062,,,,,,,,,,,,c418ba8c-e977-4225-96a5-1db9c058e74b,239,,,"[36.5, 64.6]",69255,3,,,,,-1.729933,,Right Foot,,,,"[31.3, 32.2]",,Low Pass,,32.814632,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Right Center Back,11,Barcelona,217,"['2ffe25c2-5c16-4b64-80f0-2ce1550f3a27', 'c6437550-6aeb-4c5c-9fe1-205aed311566']",45,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.491,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.4079,,,,,,,,,,,,a801b717-deef-4677-a447-d73eeeec4af9,242,,,"[31.9, 33.0]",69255,3,,,,,1.4087422,,Right Foot,,,,"[37.9, 69.7]",,Ground Pass,,37.18723,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['d24ce8ac-2081-4995-85b5-b1b405591193'],51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.369,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2933,,,,,,,,,,,,fe00463b-5050-44ac-b3c1-6a0aa1d41456,245,,,"[46.7, 65.9]",69255,3,,,,,-0.4261131,,Right Foot,,,,"[76.0, 52.6]",,Low Pass,,32.177322,,,,Thierry Henry,15516.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Right Center Back,11,Barcelona,217,['6b127f9f-76db-4a98-9516-60bb178c74cb'],56,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.478,Pass,,2009/2010
,,,,,,,,,,,,,,,1.7747,,,,,,,,,,,,ae6c8a2d-ebae-44b6-b387-5f4b6a141e9a,249,,,"[75.4, 52.9]",69255,3,,,,,0.61022115,,Right Foot,,,,"[88.7, 62.2]",,Ground Pass,,16.228987,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Thierry Henry,15516.0,Center Forward,11,Barcelona,217,"['2e8a68f7-0d9f-41b6-a1d1-95973144a6b6', 'c97a4eab-f0f6-4574-8fc0-25fa533354f7']",57,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.828,Pass,,2009/2010
,,,,,,,,,,,,,,,4.1759,,,,,,,,,,,,c97a4eab-f0f6-4574-8fc0-25fa533354f7,251,,,"[32.3, 18.8]",69255,3,,,,,2.319666,,Left Foot,,,,"[3.3, 50.0]",,Low Pass,,42.596245,,,,Gustavo Adolfo Munúa Vera,26221.0,,,,,Recovery,1,Regular Play,Manuel Torres Caturla,26679.0,Left Back,12,Málaga,223,"['9b9635a4-6b5a-4808-8890-d910bd286d58', 'ae6c8a2d-ebae-44b6-b387-5f4b6a141e9a']",59,,,,,,,,,,,,,,,,Málaga,223,00:03:59.603,Pass,,2009/2010
,,,,,,,,,,,,,,,2.2087,,,,,,,,,,,,d22dcbf7-e8de-48d3-b59c-6a1288c20906,255,,,"[3.3, 54.5]",69255,4,,,,,0.10660538,,Right Foot,,,,"[57.5, 60.3]",,High Pass,,54.50945,,Incomplete,,Fernando Miguel Fernández Escribano,26249.0,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,12,Málaga,223,"['3febf28a-87c5-4db8-9728-c58aa40e6195', '75599ebe-def6-4217-b96d-c214c79684de', '7631ce0c-deed-4198-b8bf-5d801aeef0cb']",5,,,,,,,,,,,,,,,,Málaga,223,00:04:05.092,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.1903,,,,,,,,,,,,9229f369-c1a5-412a-8c27-d0941ed915f7,259,,,"[55.6, 80.0]",69255,4,,,,,-1.7986534,,,,,,"[52.4, 66.2]",,Low Pass,,14.166157,,,,Xavier Torres Buigues,24162.0,,,,,Throw-in,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,13,Málaga,223,['fd1d4150-81fb-4512-bd02-9f5ebddacc88'],17,,,,,,,,,,,,,,,,Málaga,223,00:04:17.161,Pass,,2009/2010
,,,,,,,,,,,,,,,1.3897,,,,,,,,,,,,0ed21011-6cfa-4bf2-8230-cb04a4d99b17,262,,,"[52.4, 66.2]",69255,4,,,,,0.14452517,,Right Foot,,,,"[73.7, 69.3]",,High Pass,,21.524405,,Incomplete,,Nabil Baha,26670.0,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,13,Málaga,223,"['3eff91b8-78fa-4c7b-a859-8db326e3319d', '59f19f34-1f0b-4984-8358-ae9fac3d6eac']",18,,,,,,,,,,,,,,,,Málaga,223,00:04:18.432,Pass,,2009/2010
,,,,,,,,,,,,,,,1.4877,,,,,,,,,,,,59f19f34-1f0b-4984-8358-ae9fac3d6eac,264,,,"[47.3, 11.7]",69255,4,,,,,1.4516035,,Head,,,,"[49.3, 28.4]",,Low Pass,,16.819334,,,,Gnégnéri Yaya Touré,3087.0,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,14,Barcelona,217,"['0ed21011-6cfa-4bf2-8230-cb04a4d99b17', '6daf5e56-948d-4846-990b-9815a5bca888']",19,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.821,Pass,,2009/2010
,,,,,,,,,,,,,,,1.5953,,,,,,,,,,,,35a11801-aeee-4287-9069-06ca3a1fe3eb,268,,,"[49.7, 28.4]",69255,4,,,,,2.5072098,,Right Foot,,,,"[33.8, 40.1]",,Ground Pass,,19.74082,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,14,Barcelona,217,['d82ed762-ce82-4bf7-81c1-5e71c0034801'],22,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.562,Pass,,2009/2010
,,,,,,,,,,,,,,,1.8644,,,,,,,,,,,,e0fe767e-f561-401e-b183-b802d151b3a3,271,,,"[33.8, 40.1]",69255,4,,,,,1.3930061,,Left Foot,,,,"[38.4, 65.7]",,Ground Pass,,26.009998,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,14,Barcelona,217,['71541303-62f2-4983-af82-5d7c25226429'],25,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.337,Pass,,2009/2010
,,,,,,,,,,,,,,,1.7389,,,,,,,,,,,,fa52fce5-856c-4de1-acda-fe08f2b470e8,274,,,"[38.2, 64.2]",69255,4,,,,,-1.9873773,,Right Foot,,,,"[33.2, 52.9]",,Ground Pass,,12.356779,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,['ce4ea1b6-4e78-4606-abc1-df22d7f3d7bc'],28,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.569,Pass,,2009/2010
