50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.766881,,,,,,,,,,,,1906e83b-9d89-4161-b9f1-a4ec8a4ddfdb,1771,,"[78.0, 56.1]",267590,45,,,,-0.5191461,,Right Foot,,,"[110.2, 37.7]",,High Pass,,37.086384,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,98,Barcelona,217,['90c336e1-c3e0-4fe7-8798-1a05058129ab'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.762,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.834583,,,,,,,,,,,,1adc58bf-6ad7-4540-985f-31b6cd0013b9,1779,,"[60.0, 40.0]",267590,45,True,,,-2.9748387,,Left Foot,,,"[49.9, 38.3]",,Ground Pass,,10.24207,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,2,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,99,Barcelona,217,['bf208d38-3733-4db5-952c-70abeb5ba50c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.808,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.056804,,,,,,,,,,,,a6e2648e-9f63-4a42-8419-69bfd09febca,1781,,"[51.7, 37.3]",267590,45,,,,-1.7305183,,Right Foot,,,"[46.4, 4.4]",,Ground Pass,,33.324165,,,Jordi Alba Ramos,5211.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['350754b8-e433-4801-b8cf-055f8e07d7b0'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.343,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.853044,,,,,,,,,,,,cb5dac9b-0d6f-440e-bef6-8658892d3d96,1784,,"[50.8, 3.5]",267590,45,,,,-0.11710875,,Left Foot,,,"[57.6, 2.7]",,Ground Pass,,6.846897,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,['762bad8c-bcfb-4d04-9297-4cda49ec31aa'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.033,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.310791,,,,,,,,,,,,5d4d66e2-f387-4c1d-8cd3-fc3c6c7755b6,1788,,"[55.3, 2.7]",267590,45,,,,2.428013,,Right Foot,,,"[40.4, 15.6]",,Ground Pass,,19.708374,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,['a317dff4-df46-45de-94bd-a8902b3e6d09'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.101,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.373288,,,,,,,,,,,,01899812-41fa-46b5-a8c0-a8d43dc27d28,1791,,"[41.4, 20.5]",267590,45,,,,1.5526636,,Left Foot,,,"[42.1, 59.1]",,Low Pass,,38.606346,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,99,Barcelona,217,['11e8e3b1-8746-403b-8794-4eccf8828f72'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.808,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.912862,,,,,,,,,,,,53bab6b0-6aa7-4765-89a0-0905f3d01f6a,1795,,"[46.8, 62.9]",267590,45,,,,1.3793708,,Right Foot,,,"[49.3, 75.8]",,Ground Pass,,13.140016,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Back,99,Barcelona,217,"['05e2b8f9-8623-49ab-8774-3c57b37d0f5f', '4b4b2d4c-1d90-4915-ad6c-d7e50277d9df']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.844,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.683565,,,,,,,,,,,,b3b45c1f-30fd-40ea-b02d-7786eb88b665,1798,,"[47.4, 70.0]",267590,45,,,,-1.8312465,,Right Foot,,,"[36.5, 29.1]",,Ground Pass,,42.327534,,,Samuel Yves Umtiti,5492.0,,True,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Center Back,99,Barcelona,217,['5b550baf-a852-409f-a060-660635e644e1'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.852,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.55639,,,,,,,,,,,,955fa3e2-956b-4f6e-96d5-ec17befc4029,1801,,"[47.2, 28.4]",267590,45,,,,-1.1012548,,Left Foot,,,"[57.5, 8.1]",,Ground Pass,,22.763567,,,Jordi Alba Ramos,5211.0,,,,,,2,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,99,Barcelona,217,['58b38f44-bfc5-4c6c-aa29-d5ca1cce2042'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.714,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.271331,,,,,,,,,,,,e0666c99-0cde-4f1e-8749-0f9f2fcc6aa5,1804,,"[57.1, 7.8]",267590,45,,,,-0.38181186,,Left Foot,,,"[70.3, 2.5]",,Ground Pass,,14.224275,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,['e7e6c005-16ff-43aa-aa02-e810df645bc6'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.318,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.886693,,,,,,,,,,,,885b5a06-f506-49d9-bc33-0bd43b353ea1,1807,,"[70.3, 2.3]",267590,45,,,,2.2844226,,Right Foot,,,"[63.2, 10.5]",,Ground Pass,,10.846659,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,['aeda5bd4-8af2-4016-9655-c2b082548410'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.025,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.56292,,,,,,,,,,,,0cfe1db3-c496-4b85-b220-81c97bbd937a,1810,,"[63.2, 10.5]",267590,45,,,,-1.8788491,,Left Foot,,,"[61.1, 3.9]",,Ground Pass,,6.926038,,,Jordi Alba Ramos,5211.0,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,99,Barcelona,217,['936adee3-268a-422f-8e50-b5b8b072e9c9'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.952,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.656098,,,,,,,,,,,,1620e377-5800-470a-ad29-d1d72bd7fa31,1813,,"[61.1, 3.9]",267590,45,,,,2.0736396,,Left Foot,,,"[49.0, 25.9]",,Ground Pass,,25.107967,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,['565c2fb9-9050-4f9d-b63e-fc3c5101ec94'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.555,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.096341,,,,,,,,,,,,ad724af1-952e-44ee-b545-4f9b5a6ef400,1816,,"[49.9, 27.8]",267590,45,,,,1.3483491,,Left Foot,,,"[57.5, 61.4]",,Ground Pass,,34.448803,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,99,Barcelona,217,['bf044e39-9a57-410a-9f8a-d8b10d5d7a2b'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.549,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.210829,,,,,,,,,,,,0c202ccf-100f-4914-8197-e49898dcfa03,1819,,"[57.2, 61.6]",267590,45,,,,0.81939864,,Right Foot,,,"[71.4, 76.8]",,Ground Pass,,20.800962,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Back,99,Barcelona,217,['75d51aeb-a44e-49d5-9486-5de3ee9eabaf'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.538,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.82552,,,,,,,,,,,,7b161567-919c-4b2e-a811-95de7a68d068,1823,,"[70.0, 75.4]",267590,45,,,,0.34653887,,Left Foot,,,"[77.2, 78.0]",,Ground Pass,,7.6550636,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['d4eca231-fdee-49f3-8b40-4029d660bee6'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.705,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.579115,,,,,,,,,,,,030b59f4-32b0-4422-b274-5c6ba9f2955c,1826,,"[71.3, 74.7]",267590,45,,,,-1.8432595,,Right Foot,,,"[69.4, 67.9]",,Ground Pass,,7.0604534,,,André Filipe Tavares Gomes,10802.0,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Center Back,99,Barcelona,217,['8383303b-18bf-4c96-944a-70f71b70b730'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.069,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.04292,,,,,,,,,,,,87ac7fe4-f0b5-4266-a1df-462949d74af7,1829,,"[69.4, 67.9]",267590,45,,,,1.7492068,,Right Foot,,,"[68.3, 74.0]",,Ground Pass,,6.1983867,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,99,Barcelona,217,['f6f677b4-398d-4825-a3a4-7c1f8b452e4a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.806,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.913458,,,,,,,,,,,,8eb3aa09-3b9d-4ff4-8d36-9c2ac18b911a,1832,,"[68.3, 74.0]",267590,45,,,,-2.8893502,,Right Foot,,,"[48.9, 69.0]",,Ground Pass,,20.033972,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Center Back,99,Barcelona,217,['359b1db1-d996-4c2e-8318-90466a0d95f9'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.215,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.876343,,,,,,,,,,,,dc07c233-288f-426f-8af6-6622654fb602,1835,,"[49.3, 61.4]",267590,45,,,,-1.4515151,,Right Foot,,,"[52.5, 34.7]",,Ground Pass,,26.891077,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Back,99,Barcelona,217,['f1e79a07-54ae-4fc2-9097-4b9783659226'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.610,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.685606,,,,,,,,,,,,53a3ac9a-6bce-46bf-99a5-96870d9de9c7,1838,,"[62.2, 27.6]",267590,45,,,,-1.1413234,,Left Foot,,,"[73.1, 3.8]",,Ground Pass,,26.17728,,,Jordi Alba Ramos,5211.0,,,,,,2,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,99,Barcelona,217,['daa88ce7-628d-45a0-b3f5-1142cb5d64a9'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.624,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.949438,,,,,,,,,,,,29e31d4d-ed20-4689-b9ec-8c2681883456,1841,,"[76.8, 3.5]",267590,45,,,,-0.56931317,,Left Foot,,,"[79.3, 1.9]",,Ground Pass,,2.9681644,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,['23d1fff7-0b1c-48f1-bab7-9a7ffcb46a54'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.069,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.024538,,,,,,,,,,,,b39a6668-87cf-4cf0-a7da-f3cb2f8c1141,1845,,"[76.1, 2.1]",267590,45,,,,2.0214577,,Right Foot,,,"[73.1, 8.3]",,Ground Pass,,6.88767,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,['c8ffc6c7-6170-445f-8445-e16bb1fa8445'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.020,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.707048,,,,,,,,,,,,6bd61095-e116-4f7a-a50a-f53ef5738c98,1848,,"[70.5, 23.0]",267590,45,,,,1.7960011,,Right Foot,,,"[64.2, 50.5]",,Ground Pass,,28.212408,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,99,Barcelona,217,['7b7f2a14-47fa-447b-b481-7c4be688071b'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.386,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.042893,,,,,,,,,,,,672ed6dd-903e-42c1-8b6c-9f76a5692dd0,1851,,"[63.6, 52.3]",267590,46,,,,-0.1252944,,Right Foot,,,"[89.8, 49.0]",,Low Pass,,26.407007,,,André Filipe Tavares Gomes,10802.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Back,99,Barcelona,217,['000fd312-680a-45dc-862a-54476cdda12d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.643,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.772307,,,,,,,,,,,,35048a5a-67c0-496b-82fb-c3fd19896921,1855,,"[81.7, 47.6]",267590,46,,,,3.1415927,,Right Foot,,,"[75.7, 47.6]",,Ground Pass,,6.0,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,99,Barcelona,217,['0dc478a4-c47a-4df7-8240-2cbf8f87edcb'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.082,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.862877,,,,,,,,,,,,e102f1ef-5b24-47af-8d15-2b518b90ba08,1858,,"[75.7, 47.6]",267590,46,,,,1.314088,,Right Foot,,,"[77.8, 55.6]",,Ground Pass,,8.271034,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['1d9a960c-ac82-4797-82c5-3d9438a60393'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.894,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.480367,,,,,,,,,,,,05dc1ea0-54e2-4a1d-933b-0a90fa81f24d,1861,,"[72.7, 56.2]",267590,46,,,,-1.9631364,,Left Foot,,,"[64.3, 35.9]",,Ground Pass,,21.969297,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['224e1143-ee3a-4697-ad72-a1e4e1b0bed5'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.456,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.449862,,,,,,,,,,,,c0d49930-1af9-4ff9-928b-a94a56f9a975,1864,,"[69.9, 30.1]",267590,46,,,,-1.0829599,,Left Foot,,,"[80.3, 10.5]",,Ground Pass,,22.188286,,,Jordi Alba Ramos,5211.0,,,,,,2,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,99,Barcelona,217,['2be229dc-bcc9-4a92-bbd6-9fe7e70efa20'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.206,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.683501,,,,,,,,,,,,cccb679d-819f-4f1b-bd5f-f07faba25b8a,1867,,"[81.4, 7.0]",267590,46,,,,-0.710271,,Left Foot,,,"[86.4, 2.7]",,Ground Pass,,6.5946946,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,['8590d738-d986-4c45-a81a-c8a38393adfc'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.873,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.73239,,,,,,,,,,,,9b1f65bc-55e9-4c7d-b503-c23d2e654c4e,1870,,"[90.6, 2.7]",267590,46,,,,1.6921483,,Right Foot,,,"[89.6, 10.9]",,Ground Pass,,8.260751,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,['508da505-688f-4957-928a-774f53823527'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.777,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.422985,,,,,,,,,,,,4881e255-7828-4f7f-93df-d9db3b0c0033,1873,,"[89.6, 10.9]",267590,46,,,,0.097661294,,Right Foot,,,"[119.2, 13.8]",,Ground Pass,,29.741722,Out,,Jordi Alba Ramos,5211.0,,,Through Ball,True,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,99,Barcelona,217,['8f373072-15bb-45c0-809b-9dcd46617899'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.393,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.194703,,,,,,,,,,,,6d16a92f-4c17-4769-be89-0c31af31baef,1876,,"[7.0, 44.1]",267590,46,,,,-0.3578794,,Right Foot,,,"[56.2, 25.7]",,High Pass,,52.528088,Unknown,,Ignacio Camacho Barnola,8234.0,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,100,Málaga,223,['ef12ea08-1afc-4fc3-a331-2566cee2585c'],45,,,,,,,,,,,,,,,,,Málaga,223,00:01:45.901,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.0005,,,,,,,,,,,,416dd4ac-4371-446a-b463-03e0bd5b9c9c,1880,,"[55.8, 22.1]",267590,47,,,,-0.19185545,,Right Foot,,,"[97.5, 14.0]",,High Pass,,42.47941,,,José Luis García del Pozo,6580.0,,,,,Free Kick,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Center Back,101,Málaga,223,['5da40533-3d63-40df-a1f5-2ce79bd96486'],30,,,,,,,,,,,,,,,,,Málaga,223,00:02:30.097,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2661,,,,,,,,,,,,a90572d7-12f2-4763-b554-886759b3a2d8,1882,,"[97.5, 14.0]",267590,47,,,,-0.1882215,,Head,,,"[114.3, 10.8]",,Low Pass,,17.102047,,,Juan Carlos Pérez López,6559.0,,,,,,2,From Free Kick,José Luis García del Pozo,6580.0,Right Center Midfield,101,Málaga,223,['b9dd4873-d54a-4dcc-b5e3-fdb7ebda6167'],32,,,,,,,,,,,,,,,,,Málaga,223,00:02:32.137,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.625403,,,,,,,,,,,,273917c5-e022-47f1-ab2f-56e2bc56e328,1889,,"[116.4, 24.3]",267590,47,,,,1.5490606,,Left Foot,,,"[116.5, 28.9]",,Ground Pass,,4.6010866,Incomplete,,Sandro Ramírez Castillo,3508.0,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Wing Back,101,Málaga,223,"['0d624cac-555c-4100-adfd-bbb9567c3a66', '9864cbaa-7168-42b6-9359-5ec3d22ba791']",35,,,,,,,,,,,,,,,,,Málaga,223,00:02:35.157,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.500042,,,,,,,,,,,,a7b7ce61-fd71-4e56-a7be-eb6d60aaa148,1892,,"[120.0, 0.1]",267590,48,,,,1.7847414,,Left Foot,,,"[112.2, 36.0]",,Low Pass,,36.737583,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Juan Pablo Añor Acosta,6563.0,Right Center Forward,102,Málaga,223,['04af3e4d-210f-4561-b9e5-f45d65dda4b9'],5,,,,,,,,,,,,,,,,,Málaga,223,00:03:05.771,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.12249,,,,,,,,,,,,90d64e77-bc15-4053-8bbf-6779b86eda4b,1895,,"[31.9, 55.4]",267590,48,,,,-2.8833404,,Left Foot,,,"[26.6, 54.0]",,Ground Pass,,5.481788,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,102,Málaga,223,['05483c00-4cff-465c-a2b3-127202d3662f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.206,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2934,,,,,,,,,,,,de656184-0020-4808-ab68-eaf525879794,1900,,"[44.3, 64.7]",267590,48,,,,-1.6406823,,Right Foot,,,"[42.9, 44.7]",,Ground Pass,,20.04894,Incomplete,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,102,Málaga,223,['a42937ad-5d90-4a08-b23c-18977d614bff'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.435,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.711045,,,,,,,,,,,,a42937ad-5d90-4a08-b23c-18977d614bff,1901,,"[77.2, 35.4]",267590,48,,,,-2.6870081,,Left Foot,,,"[63.9, 28.9]",,Ground Pass,,14.803378,,,Luis Hernández Rodríguez,6561.0,,,,,Recovery,2,From Corner,Sandro Ramírez Castillo,3508.0,Left Center Forward,102,Málaga,223,"['6122dfc7-6c88-4ee5-ab5c-b77aa38e935e', 'de656184-0020-4808-ab68-eaf525879794']",13,,,,,,,,,,,,,,,,,Málaga,223,00:03:13.728,Pass,,2016/2017
,,,,,,,,,,,,,,,,,4.261992,,,,,,,,,,,,1c24ca69-ad36-44c7-ad0e-85c9db9a14b1,1904,,"[63.9, 28.9]",267590,48,,,,-0.49787274,,Right Foot,,,"[97.2, 10.8]",,High Pass,,37.901188,,,Juan Pablo Añor Acosta,6563.0,,,,,,2,From Corner,Luis Hernández Rodríguez,6561.0,Center Back,102,Málaga,223,['0648cea3-52c6-461f-b6e9-6b1fd2851e2e'],14,,,,,,,,,,,,,,,,,Málaga,223,00:03:14.519,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.132378,,,,,,,,,,,,54d86958-9482-41a2-b1e2-88963b75e853,1908,,"[98.2, 10.5]",267590,48,,,,1.3024302,,Left Foot,,,"[101.5, 22.5]",,Ground Pass,,12.445481,Incomplete,,José Luis García del Pozo,6580.0,,,,,,2,From Corner,Juan Pablo Añor Acosta,6563.0,Right Center Forward,102,Málaga,223,"['1c06c3a5-2ceb-4a9a-9e15-ebcd6a85236f', '8b591a3f-f158-4ded-944f-c964416f94eb', 'd1d108d5-6300-4fa3-a307-9131c8bf4072']",19,,,,,,,,,,,,,,,,,Málaga,223,00:03:19.031,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.799408,,,,,,,,,,,,0c91428d-4f59-4c28-ae9d-f2994e574114,1913,,"[15.5, 60.1]",267590,48,,,,1.8329161,,Right Foot,,,"[13.3, 68.3]",,Ground Pass,,8.489994,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,103,Barcelona,217,"['c7aa61d9-fa2e-4062-9ccf-5da4d56529e1', 'f34bddd4-24d8-4824-9be8-76a152827733']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.699,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.260653,,,,,,,,,,,,87b0327e-b3fa-4451-8113-4659564ecc57,1917,,"[13.4, 68.3]",267590,48,,,,-0.0065788524,,Right Foot,,,"[28.6, 68.2]",,Ground Pass,,15.200329,,,André Filipe Tavares Gomes,10802.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,103,Barcelona,217,['1baeacf5-f45b-46d8-84c4-8d4b644ad50b'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.538,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.115377,,,,,,,,,,,,00316a6e-9b5d-4774-b143-62f6fdcb5f15,1920,,"[43.5, 70.4]",267590,48,,,,0.3420286,,Right Foot,,,"[62.6, 77.2]",,Ground Pass,,20.274368,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,103,Barcelona,217,['2d4173ee-fa8f-44fa-b8e2-3d18ad7f68b1'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.904,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.781317,,,,,,,,,,,,c5f5e959-bf09-48f6-9a6f-dc7a82bd87fd,1925,,"[70.8, 73.7]",267590,48,,,,0.5667292,,Left Foot,,,"[77.4, 77.9]",,Ground Pass,,7.823043,,,Sergi Roberto Carnicer,6379.0,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,['6bae7dbc-adac-4326-b358-bb080578470e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.967,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.838219,,,,,,,,,,,,7f6d1ba3-2254-4987-a202-cb94c394d9d9,1928,,"[75.4, 77.5]",267590,48,,,,-2.549993,,Right Foot,,,"[69.0, 73.2]",,Ground Pass,,7.7103825,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,104,Barcelona,217,['bdf69219-4dca-40c6-8ac3-a20f32f6330e'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.789,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.630372,,,,,,,,,,,,fc2f63f7-3969-49a3-9768-d1175af52f52,1931,,"[68.2, 67.3]",267590,48,,,,-2.0478659,,Left Foot,,,"[52.9, 37.7]",,Low Pass,,33.320415,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,['8ffa743a-8668-425c-9008-8040479c61fd'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.277,Pass,,2016/2017
