bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,9ecd0d22-bb29-4e36-a025-72e63511270f,1765,,,"[82.7, 3.7]",69274,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Mathieu,10609.0,Left Back,100,Valencia,207,"['becca72b-f2ee-4e60-9fb9-8ff1ebde3571', 'd0b1e36e-1fe8-4df4-bbeb-28900871619c']",2,,,,,,,,,,,,,,,,,,Valencia,207,00:39:02.169,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,db1b995e-df95-4d4f-8e97-13b4bcaf2be8,1844,,,"[39.0, 51.6]",69274,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing,104,Barcelona,217,"['ab68c3ff-d227-4058-b230-95f3facbfd6b', 'ac6ad33e-2075-4b35-86e3-f997d6726c2a']",12,,,,,,,,,,,,,,,,,,Valencia,207,00:40:12.801,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14239226-2920-46a3-8fb7-22c09e1944df,1847,,,"[36.3, 57.5]",69274,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marius Stankevičius,26681.0,Right Back,104,Barcelona,217,"['2df4a95f-2edb-4157-b7ca-d5307c8af9a5', 'ab68c3ff-d227-4058-b230-95f3facbfd6b', 'f16de035-353d-4ebd-89bb-da54b5620969']",15,,,,,,,,,,,,,,,,,,Valencia,207,00:40:15.622,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bf636b75-6622-42e8-ab3d-018c6be4d71a,2016,,,"[58.3, 65.1]",69274,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,121,Barcelona,217,"['10bf5d87-05d9-48db-9f8c-028882e9e73f', '4cf26939-74af-403e-826c-e00edaf7ee2b', 'cbfafe19-d078-473e-8e2d-05cc4c3a6b8c']",40,,,,,,,,,,,,,,,,,,Valencia,207,00:44:40.187,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,49a2eacd-6875-41ca-a321-29d751d81342,2149,,,"[47.4, 22.6]",69274,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing Back,125,Valencia,207,"['05f1ed01-ccb2-4fd2-9ec4-8fdbc0a11c2a', '5601b6db-227e-4096-b630-a69f2f5f0d88']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.814,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,1b11d3e2-9b05-483c-a38a-ac09c4563332,2186,,,"[44.6, 17.3]",69274,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,127,Valencia,207,"['1f920599-ee61-4f6b-928b-72d115519eb5', 'a28bfd31-af1d-4bf2-b29f-fcd2c07a940b', 'fc05e63a-f01f-4cba-bb6a-520b67fbc5c3']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.767,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ca0ca53-ed9e-4edb-8ee7-9cbb0de51eb4,2240,,,"[41.6, 65.8]",69274,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marius Stankevičius,26681.0,Right Back,129,Barcelona,217,"['6a170ca0-5810-4644-970d-e4001c1266d9', '6f07568a-8729-4f74-85ad-93e1918a52ae', '7d13e77d-fa57-4da3-b0df-cfba13c16f8f']",58,,,,,,,,,,,,,,,,,,Valencia,207,00:02:58.081,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f09be11c-46a3-47ef-a6fb-65006490a63b,2283,,,"[53.1, 6.3]",69274,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,134,Barcelona,217,"['04ce75e0-6f27-45b1-8950-64640ed8795e', '5791007d-6d36-4287-bf0b-5d87ffc26bb9', '74b8c31b-acac-4d03-8af5-c2c55694eae1']",41,,,,,,,,,,,,,,,,,,Valencia,207,00:03:41.541,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,fac02c13-a4d2-4302-bc5b-38b30671126d,2355,,,"[94.0, 72.2]",69274,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Left Center Forward,143,Barcelona,217,"['2d8453e3-c89c-494e-86fe-ecf548c76f32', '4a10b8cc-25a0-46e0-9266-c762c7ff3749', 'dc12617f-89d3-4777-878e-df227a6db113']",29,,,,,,,,,,,,,,,,,,Valencia,207,00:05:29.773,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b336c9a7-3233-4507-8ff6-2a01e9285d17,2369,,,"[81.0, 11.4]",69274,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,143,Barcelona,217,"['a578b04a-a818-44dc-a986-216f33678e03', 'bb11c5ad-69bf-4602-97af-388c3116d7f5', 'c52a2460-fade-4d11-9504-67b176bbda67']",38,,,,,,,,,,,,,,,,,,Valencia,207,00:05:38.345,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,26ebd66d-1071-4f84-8a98-4257a024006f,2383,,,"[38.2, 30.0]",69274,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,143,Barcelona,217,"['05d4082a-95eb-4e84-875c-0c8e0ca55de1', 'dc046dfb-68ac-489e-80a6-d9e6445928d9']",50,,,,,,,,,,,,,,,,,,Valencia,207,00:05:50.145,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,a485ae57-2b33-4a8f-a88e-c6f24a2addf7,2399,,,"[80.9, 33.2]",69274,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,144,Valencia,207,"['812aecbe-eadc-4ce0-9a67-1f4f98c5d504', 'e2972289-4619-4a8b-b0c4-04c34ec0a4ce', 'e7fe0a6c-4d0e-47fa-986a-186a0942f1d6']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.126,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a4f5fbf-0375-45e3-904d-8db4de8d34e7,2413,,,"[17.9, 29.0]",69274,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,144,Valencia,207,"['1a073e0f-eb4c-4b7d-b5ad-263ff8035a4b', 'bfff031f-d60b-4e50-ba9b-ac1083b7963e', 'd8cb8e88-a3d4-4179-8faa-314542ea3b84']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.475,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5d918f4b-117d-487b-bff5-97555ec3e4f8,2626,,,"[51.3, 3.5]",69274,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Midfield,160,Barcelona,217,['28741b13-92e4-4a09-9441-6b9f2f87d073'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:12:03.752,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dbdc5da3-95c7-4a9e-9975-6839b7e88870,2675,,,"[51.1, 5.8]",69274,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,162,Barcelona,217,"['5bb93b0e-a159-4d9b-b393-3daa3db23c5b', 'c835ae7b-8554-461f-b0d7-7b2210a451d2']",3,,,,,,,,,,,,,,,,,,Valencia,207,00:13:03.174,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f5bf247-34b7-4c2f-b1d1-2088233d836e,2682,,,"[54.3, 32.3]",69274,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Left Center Forward,162,Barcelona,217,"['00872fbe-cf0d-406d-bfde-ff5a4a045190', '377c2559-3a17-47b8-9184-9bcef867b43b', 'f7fe769d-0c64-4956-a38e-8220c1a0dc31']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:13:06.379,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f033f84d-bfbf-4004-a1f9-7deb5a0fb7dd,2714,,,"[90.8, 57.1]",69274,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Left Center Forward,164,Barcelona,217,"['721161cc-68fb-4e72-b7ec-869fc5d12c6f', 'c39c9558-8c92-4ee6-afc0-c9aa6701fbb8']",5,,,,,,,,,,,,,,,,,,Valencia,207,00:14:05.284,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,808de38f-f7b3-4da8-a593-35edb6eddb65,2725,,,"[57.3, 51.8]",69274,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Facundo Costa,26728.0,Right Center Midfield,165,Barcelona,217,"['87f37d52-1506-44db-8216-49e325ef51f2', 'c91d1cf1-a5d7-48b1-acd7-006aa90bbf51']",25,,,,,,,,,,,,,,,,,,Valencia,207,00:14:25.301,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75e478b8-67f7-4cf4-9ca3-7abb8441fd6c,2822,,,"[56.9, 20.7]",69274,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Left Center Forward,172,Barcelona,217,"['03ffda47-479a-4439-b02b-f44f8a55b89b', '87a242d2-3a78-4392-8f7e-3adac92ca0c3', 'e31ce70e-13c4-4f20-95a0-cbbd49089e25']",53,,,,,,,,,,,,,,,,,,Valencia,207,00:17:53.419,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,691dbea3-1476-4754-b0eb-573c1664635f,3019,,,"[72.5, 65.0]",69274,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Left Center Midfield,189,Barcelona,217,"['a660a919-10c8-446d-a5af-2dc9802ecc68', 'c7ac8431-86e8-4f12-9784-6fdbb877292d']",56,,,,,,,,,,,,,,,,,,Valencia,207,00:23:56.521,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f5d13647-f639-4df5-be54-fcb2ca828907,3050,,,"[42.9, 26.0]",69274,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,189,Barcelona,217,"['697a0b75-15b6-486c-84e8-68880bd9e2c4', 'b3b58ca2-047b-44a8-bbc5-dcfdd6f64b62', 'dd8bcc11-c853-4c97-a305-23995301b708']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:17.789,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5c63326-c839-4645-8da0-c269755cdd99,3098,,,"[50.2, 29.6]",69274,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,193,Valencia,207,"['b3ec7036-f5ce-42e8-9463-20f1c4499eac', 'e0761adf-16f5-42d9-9afa-6d8aec033e80']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.317,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9278207f-b3c2-4ca5-9117-1292dacba643,3146,,,"[15.3, 55.6]",69274,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Facundo Costa,26728.0,Right Center Midfield,195,Barcelona,217,"['05731703-dd82-4423-96e3-6c0e74a5ada0', '7fffb5b5-4e0d-46a8-a6f3-44792a379d7e']",47,,,,,,,,,,,,,,,,,,Valencia,207,00:26:47.878,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7379771-832d-4ab8-ace9-31e80f19faa7,3301,,,"[12.8, 60.7]",69274,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marius Stankevičius,26681.0,Right Back,202,Barcelona,217,"['5763e026-e1cb-4258-a7ea-63ba5d961877', '64dcbacb-4135-45ef-a997-db2909e17cd3', '68c135f8-fd47-4d3f-9b4c-7d582e8b5798']",3,,,,,,,,,,,,,,,,,,Valencia,207,00:31:03.646,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f8ab42bb-86a5-4e7e-8a0a-1f8bee9c5558,3344,,,"[83.4, 51.0]",69274,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Left Center Forward,205,Barcelona,217,"['8cf4c5cd-ced5-4007-8e21-05913d1b8d2b', 'ebb97b57-d9de-49eb-91ff-065ee2044fc6']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:32:46.255,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,622e0a38-8eda-4ea9-8b1a-4ac3fa8f8c21,3365,,,"[43.7, 48.7]",69274,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Facundo Costa,26728.0,Right Center Midfield,206,Barcelona,217,"['7e96de03-da76-44eb-8073-f04e92bca83a', 'b8b2e503-52c5-40ce-b1a1-ba73d1c8ec2c', 'cb955744-2476-4313-b162-8d5acf7fad9b']",31,,,,,,,,,,,,,,,,,,Valencia,207,00:33:31.407,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f25a927-7a78-48d3-a7ec-887c97e67b91,3516,,,"[55.5, 53.3]",69274,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,213,Valencia,207,"['4e4f4478-72bb-4fb2-b75b-0f2c38b96f51', '5b6a23e4-70cc-449b-99e6-4a7a90e4df02']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.895,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,197e834d-049f-4af7-ad8d-f3d7e3882c7b,3560,,,"[21.1, 67.9]",69274,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,214,Valencia,207,"['0787aef3-2d26-43a6-8742-51a23a6be5eb', 'c1ee01f8-82f4-4881-8a1b-ea22002c8d16']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.804,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f2cda45e-45fa-4701-92a2-2d30db93c85c,3595,,,"[75.6, 7.1]",69274,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,217,Valencia,207,"['1ec1ddb9-66d2-4d1d-8e2a-736d14fa5508', 'ed2bc191-516d-43a2-887f-fe48d2d07c9a']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:59.265,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34d5a4b8-bf0f-4829-bab6-c0eee77fe614,3611,,,"[41.9, 44.6]",69274,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,217,Valencia,207,"['03dca4c0-12fb-47a7-93fd-b87ca43831da', 'ab349ad2-8019-4843-8584-dc826c69c5a5']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.931,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,db87b3be-351a-44a2-bc3d-59c0f0e5cda8,3618,,,"[27.5, 69.2]",69274,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,217,Valencia,207,"['20850658-b0b6-4fd0-a9ed-01d98b7f4974', 'c809a1aa-eb2a-4baf-98c6-2827506cf622']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.237,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,74587687-4558-4350-ba91-6266165e9328,3630,,,"[47.6, 47.0]",69274,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,217,Valencia,207,"['98876662-7f04-4bf0-8a33-565be344f379', 'aa98149c-9107-4cff-89ed-cc0c4da70792', 'b617e751-fd21-4f88-834c-23853ae7c751']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.219,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f328883c-7768-4d8c-ae4f-518fd744c538,3670,,,"[38.3, 75.8]",69274,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,219,Valencia,207,"['4d742b94-e057-4aed-8cc4-8f8886e2355e', '707c58bf-13cd-435a-8470-f71f3b3241bb', 'f1e01e7b-5dc9-4f4a-adad-11d227f93d44']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:46.106,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,172063c1-7d31-4725-a759-2f3b51b68ea8,3723,,,"[64.7, 67.1]",69274,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marius Stankevičius,26681.0,Right Back,221,Barcelona,217,"['518a12ad-8bb2-481a-aa9e-d378bd1a2f1c', 'e48cb64f-445a-4b26-8934-79b7680e5bd4']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:42:28.649,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4921a5b2-d449-4d20-99b5-a0edcfb6b275,3833,,,"[21.2, 61.6]",69274,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,230,Barcelona,217,"['0f7e5a55-4ab8-4fb2-9506-98c353e2e41a', 'e11d1d52-3f13-4c6a-b5cf-cc659cd3cb57']",5,,,,,,,,,,,,,,,,,,Valencia,207,00:45:05.525,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,38a1295a-4703-4d4d-933e-28c8ccd5b042,3852,,,"[90.9, 16.9]",69274,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,230,Barcelona,217,"['2cfd9b5c-1503-4bbe-8da1-dab0f75e0989', '5eac9c69-1d1b-412f-96bf-7db5afacf824', 'ab5b51f9-2d63-4ab5-b33d-31a18b1caf85']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.976,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55c42a6b-ed66-434a-848a-79613c763019,3864,,,"[49.4, 12.2]",69274,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Manuel Mata García,3294.0,Left Center Forward,230,Barcelona,217,"['6557162e-5aa3-47d2-8faf-129e12b44426', 'c12079c2-1f59-4ba8-8598-6d0f377f1aeb']",29,,,,,,,,,,,,,,,,,,Valencia,207,00:45:29.635,Dribbled Past,,2010/2011
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,ad9bdd24-3596-4120-baad-01a3d53fc5bd,111,,,"[13.3, 45.0]",69274,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,5,Valencia,207,['3295f398-8c51-4d98-914f-0d55e00788df'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.958,Clearance,True,2010/2011
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,8dff56b8-c198-4607-81a9-8e3da3b7d08c,171,,,"[56.4, 2.1]",69274,3,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Mathieu,10609.0,Left Back,9,Barcelona,217,"['0c7a9cee-d9db-4fba-bafc-acec24e9dbc0', '2107f5ff-e4c4-428c-830a-dcdddf673c87']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:03:28.911,Clearance,True,2010/2011
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,534fd6bc-92d1-4788-a616-328c0a69c24e,238,,,"[9.2, 41.5]",69274,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Left Wing Back,14,Valencia,207,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.299,Clearance,True,2010/2011
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,c0d2f28e-4a1e-4936-ac92-91430605346d,251,,,"[7.5, 47.1]",69274,5,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Wing Back,14,Valencia,207,"['8458774c-4232-4f8e-9600-743e9d5ee27b', '86c693e1-667e-41dd-9688-7f8f346a0fff']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.498,Clearance,True,2010/2011
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,74e20535-a750-462d-8f16-95a35f61f779,253,,,"[4.4, 47.5]",69274,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Left Wing Back,15,Valencia,207,['5b009934-0a44-4f8e-a1ad-f64d7f7e678d'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.076,Clearance,True,2010/2011
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,c8248821-5ce1-4a21-84eb-7f027e8463ab,879,,,"[32.6, 22.2]",69274,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Dealbert Ibáñez,26645.0,Left Center Back,47,Barcelona,217,['1af9cda4-50bd-40b7-97ae-12cfe39e9563'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:17:03.823,Clearance,True,2010/2011
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5823d13b-dc1f-4192-9d04-e0622fb233ed,1077,,,"[13.1, 32.3]",69274,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,61,Barcelona,217,['3e0756bb-ea59-4d82-9871-4b39fc30a268'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:22:57.616,Clearance,True,2010/2011
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,d1bd420e-01a1-43ba-bdb4-954a4112c33d,1119,,,"[18.8, 30.0]",69274,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,64,Valencia,207,"['c6bce18f-a3ac-4c87-a537-608690c25d1c', 'cd077a12-0998-4bdb-aa66-da0887117568']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.057,Clearance,True,2010/2011
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,77aef6b7-d624-4357-accd-1fd59ce66fb1,1355,,,"[21.9, 56.1]",69274,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,71,Valencia,207,['931f9bd3-1fff-4969-aa2f-bf924a5df3c9'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:44.768,Clearance,True,2010/2011
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,a20d49e7-89b5-4e87-ab18-f58488393ff0,1365,,,"[12.7, 72.7]",69274,28,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,71,Valencia,207,,55,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.515,Clearance,True,2010/2011
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,693c9b6e-d34c-4f33-9169-b221904c33f6,1594,,,"[18.8, 19.9]",69274,33,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing,88,Barcelona,217,"['12e5dcb5-4fb4-4c22-906c-ee5cc17950d5', '4b37f99d-becf-4051-bad1-c59240413f2b']",57,,,,,,,,,,,,,,,,,,Valencia,207,00:33:57.558,Clearance,True,2010/2011
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,46b7e231-4505-4682-8d52-d59645066828,1704,,,"[50.7, 7.5]",69274,37,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,97,Valencia,207,['9cbcf87c-e419-4dc7-829d-c2fd457b54f4'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.065,Clearance,True,2010/2011
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,6bb34fae-480f-4763-a948-77d5a0b019cf,1916,,,"[42.3, 61.5]",69274,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,114,Valencia,207,['0b354037-9b7d-4d3a-a615-2914b34a3915'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.283,Clearance,True,2010/2011
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,f8f52dfa-4fa9-4cd0-9804-7b9e7722e07d,1918,,,"[42.1, 70.1]",69274,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Wing Back,114,Valencia,207,['862c6ce6-5d9e-4bad-8c70-4eb46138f945'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.894,Clearance,True,2010/2011
