ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[42.8, 46.6]",,,,,,,,,,5.251445,,,,,,,,,,,,106c7b2e-60f0-487d-9349-2dd52a8f8fbb,3702,,"[23.4, 43.4]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Denis Suárez Fernández,6609.0,Right Center Midfield,168,Barcelona,217,"['97f0e219-4fa6-4203-8931-98ef8d84c1f0', 'f8dd0eaa-86ad-44ee-aa51-4b769ea03d66']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:46:16.105,Carry,,2016/2017
,,"[47.6, 41.1]",,,,,,,,,,4.614987,,,,,,,,,,,,2a6d5879-c69e-4eab-8a73-7736ee43f9a9,3705,,"[37.9, 39.0]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,"['becd591a-f100-4547-a914-704253c5cf2a', 'f892d27a-4e5f-4848-b6a9-71ad1ad6c2d8']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:46:23.172,Carry,,2016/2017
,,"[98.5, 48.1]",,,,,,,,,,5.026885,,,,,,,,,,,,b248c122-7382-4036-a93d-2fbe3bd47556,3709,,"[106.9, 60.0]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,168,Barcelona,217,"['11d99551-1695-4a65-9dfa-586e177004c8', '46ab0bfc-1e46-4d53-a5c7-06b767c841d8', '4fda9e51-5e6b-4063-9816-d6c25a355387', 'fa9bce1a-cd1f-45d6-970f-a83dd6d39d0f']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.025,Carry,True,2016/2017
,,"[103.9, 44.5]",,,,,,,,,,0.11998,,,,,,,,,,,,05a14cb4-1b85-4e87-a107-2bea85c92e67,3713,,"[103.9, 44.5]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,168,Barcelona,217,"['9123f7c7-d67e-44f7-9f56-a76f84143843', 'c873ff1d-7c18-4d76-9049-ca92fb88489c']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:46:37.593,Carry,,2016/2017
,,"[98.9, 19.9]",,,,,,,,,,1.339729,,,,,,,,,,,,9ca3d0bf-f620-440d-857e-9f49dfc45e18,3716,,"[97.4, 30.6]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,168,Barcelona,217,"['8524599b-bcbe-4943-bb10-d947c573f534', 'e339c793-152c-45b6-8764-4cdb60829805']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:46:39.967,Carry,,2016/2017
,,"[90.9, 30.0]",,,,,,,,,,0.665806,,,,,,,,,,,,dd07e130-792d-48c2-99b9-5f583c146164,3719,,"[90.9, 30.0]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,"['c883868c-6f06-4982-8ca8-6534c6d19fa1', 'fdb65b99-20f8-4ee2-be0e-531804236f52']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:46:42.622,Carry,,2016/2017
,,"[25.2, 55.4]",,,,,,,,,,0.800774,,,,,,,,,,,,d65c6895-acf4-454d-bc3b-d3cf3fe4208b,3722,,"[29.2, 50.1]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin-Prince Boateng,8668.0,Center Forward,169,Las Palmas,208,"['39511f54-cfea-4c1a-85a8-a2a8e406be02', '7540bbb6-5b9a-431a-abf0-1930833baa07']",43,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:43.288,Carry,,2016/2017
,,"[55.5, 67.1]",,,,,,,,,,2.4322,,,,,,,,,,,,ebc751be-6420-4ca5-8d32-ee6b8f1e2308,3725,,"[31.9, 62.9]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alen Halilović,6926.0,Right Midfield,169,Las Palmas,208,"['0224212b-ad05-482b-9ec5-7dbb8fb57676', '04cc9553-dcc4-4898-adbb-05bf31c94f8d']",45,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:45.527,Carry,,2016/2017
,,"[92.9, 59.6]",,,,,,,,,,2.967,,,,,,,,,,,,c8c6a4a8-ac93-4ea7-a4d5-d742bb04bbbe,3730,,"[67.7, 68.8]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alen Halilović,6926.0,Right Midfield,169,Las Palmas,208,"['957d92b7-8880-4df2-9ff8-108f94a98884', '97ef08ae-c0a3-4abc-829e-c9d3cae1d152']",50,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:50.053,Carry,,2016/2017
,,"[95.1, 45.7]",,,,,,,,,,1.6141,,,,,,,,,,,,6efbf006-c27e-49d5-945b-7da6e328bb97,3733,,"[89.7, 46.8]",267039,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Midfield,169,Las Palmas,208,"['14d3860a-a41f-4249-9162-cf24854786a6', 'bf1e75f8-64f4-4f27-8b74-afb064905a67']",54,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:54.159,Carry,,2016/2017
,,,,,,,,,,,,0.929145,,,,,,,,,,,,9ee6380f-f632-43af-8352-69a872761cc3,20,,"[72.8, 69.1]",267039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roque Mesa Quevedo,3610.0,Right Center Midfield,2,Barcelona,217,"['575538b6-95a8-4cb7-82b9-3b905f402bd7', 'ae951468-eecb-4f06-8141-3b5bcaf445ae']",14,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:14.147,Pressure,,2016/2017
,,,,,,,,,,,,1.410615,,,,,,,,,,,,72791668-a3e3-4e14-8ddb-7cb62d6d64f7,27,,"[86.7, 26.4]",267039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Viera Ramos,10755.0,Left Center Midfield,2,Barcelona,217,"['2c7dbe28-8898-42f3-9c5d-d4bc1c05e25c', 'e97209f2-3ca3-4e1b-a591-bed9fafbc20d']",21,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:21.007,Pressure,,2016/2017
,,,,,,,,,,,,0.614173,,,,,,,,,,,,df8f830b-7f2b-4ea9-be9c-e02ca4c6f456,33,,"[90.1, 3.0]",267039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jesé Rodríguez Ruiz,3990.0,Left Midfield,2,Barcelona,217,['847dfc07-f56a-4266-93a9-697d29f7921d'],25,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:25.325,Pressure,,2016/2017
,,,,,,,,,,,,0.451282,,,,,,,,,,,,884d1482-f2ff-4ef0-a9b9-86767e9b0aa4,42,,"[96.1, 7.1]",267039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Viera Ramos,10755.0,Left Center Midfield,2,Barcelona,217,['b23a2a23-5d3d-4286-ac1e-2291c09d50f1'],31,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:31.236,Pressure,,2016/2017
,,,,,,,,,,,,0.245972,,,,,,,,,,,,db5d9361-1ac8-4221-b81f-86a4f5924cc1,47,,"[90.0, 15.1]",267039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roque Mesa Quevedo,3610.0,Right Center Midfield,2,Barcelona,217,,33,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:33.151,Pressure,,2016/2017
,,,,,,,,,,,,1.651144,,,,,,,,,,,,e48365a1-9428-4778-8106-36dd15cc02b3,62,,"[3.6, 74.8]",267039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Right Back,4,Las Palmas,208,"['0384edc9-81bb-4b16-a4cc-b99c56945cd5', 'fe3de832-4318-4f7f-a365-c88519a9b320']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.181,Pressure,,2016/2017
,,,,,,,,,,,,1.095589,,,,,,,,,,,,94142d3c-8f3e-41a7-9e48-3cefe37a2ac2,76,,"[29.2, 57.7]",267039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,5,Las Palmas,208,"['df7d188a-9924-4c4f-8935-cd51dd3b5632', 'ed979987-82d6-4489-9a03-a85ecd24834d']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.629,Pressure,,2016/2017
,,,,,,,,,,,,1.099388,,,,,,,,,,,,80c441f4-4d0e-4392-9cb3-1a54d2231803,93,,"[97.1, 22.4]",267039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,"['262ed431-fddf-4417-b7a9-87f235c63d19', '6b22ce24-967c-4982-9152-2c86dfd4403c', 'e7fed7c3-0ab6-44c6-823f-f8c0ccd1915e']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.220,Pressure,,2016/2017
,,,,,,,,True,,,,0.564376,,,,,,,,,,,,f0c56469-b182-479e-b723-3a8069b12039,97,,"[91.6, 14.2]",267039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Las Palmas,208,"['07a9dba4-41b0-4911-af8f-759046b60650', 'ef4bc420-a5ec-471a-a5a7-2791ec06e422']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.028,Pressure,,2016/2017
,,,,,,,,,,,,1.797606,,,,,,,,,,,,3adae602-dfd9-4981-8e60-fd6c672a2b18,102,,"[91.4, 58.5]",267039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Las Palmas,208,"['1568d2a3-a04c-4d02-ab83-1e5b550330d6', 'ca421c18-2da7-4b9c-9fd9-9867e35ed500']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.383,Pressure,,2016/2017
,,,,,,,,,,,,0.487618,,,,,,,,,,,,99ecc427-03d2-4a5c-bee0-3aa4a8559524,106,,"[92.0, 48.4]",267039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Las Palmas,208,['70361a77-3d8e-40c5-b798-f5310b12a23d'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.686,Pressure,,2016/2017
,,,,,,,,,,,,0.698653,,,,,,,,,,,,ee93b836-2298-4ed1-a851-eb7bab691690,111,,"[62.2, 56.6]",267039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,7,Las Palmas,208,"['4908b9e7-3292-4960-9f23-19ae80623193', 'b02b957f-e1ea-4f0d-b47e-5ef194826366', 'eaddaa33-b44b-4306-95ca-528fedc0f8b9']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.792,Pressure,,2016/2017
,,,,,,,,True,,,,0.803926,,,,,,,,,,,,57a89689-a0d2-4a03-8284-538677141e4b,123,,"[97.4, 23.9]",267039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin-Prince Boateng,8668.0,Center Forward,8,Barcelona,217,,17,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:17.368,Pressure,,2016/2017
,,,,,,,,,,,,1.159178,,,,,,,,,,,,2f757901-b4e7-438e-9f15-14d451d3ddff,127,,"[77.2, 3.7]",267039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,8,Barcelona,217,"['270e41c0-4a04-4744-879f-5128867aab75', 'b0dafa7e-aa85-426d-9e78-fea4199a764b']",19,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:19.812,Pressure,,2016/2017
,,,,,,,,,,,,0.83051,,,,,,,,,,,,3d158dab-fce4-4135-a158-9d2503ac4a0c,134,,"[54.7, 1.4]",267039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Filipe Oliveira Lopes,27565.0,Left Back,8,Barcelona,217,"['a1be1eb3-ba25-4185-be66-e0f2e0757178', 'd9675d5f-7630-43cc-bf1d-6f55a86c71d5']",23,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:23.923,Pressure,,2016/2017
,,,,,,,,,,,,2.952774,,,,,,,,,,,,f67f7704-4335-4a79-ac22-b6703d18f88f,148,,"[29.3, 65.3]",267039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesé Rodríguez Ruiz,3990.0,Left Midfield,9,Barcelona,217,"['3eeea606-9273-4863-b00a-2a3f8f0b7eda', '5785cd60-253c-441f-85fa-63f7fc15c157']",45,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:45.222,Pressure,,2016/2017
,,,,,,,,,,,,0.916332,,,,,,,,,,,,eacc8d86-8fe7-4bce-9223-b425a24e1bd5,163,,"[78.8, 70.9]",267039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,10,Las Palmas,208,"['13e8c730-ba2b-4544-a3f9-edb951809dd2', '4afb60a4-f116-4b7c-9d6b-0763ed9ea38e', '93bedfec-43b6-466d-9da2-f7bf30e106a5']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.734,Pressure,,2016/2017
,,,,,,,,,,,,0.821833,,,,,,,,,,,,62f6404c-092f-43d6-b78d-18ecdd775736,167,,"[57.8, 75.8]",267039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,10,Las Palmas,208,['13e8c730-ba2b-4544-a3f9-edb951809dd2'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.703,Pressure,,2016/2017
,,,,,,,,True,,,,0.790593,,,,,,,,,,,,e09f9557-7f07-433b-baa5-e1f978708f83,175,,"[85.2, 3.7]",267039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Filipe Oliveira Lopes,27565.0,Left Back,11,Barcelona,217,"['04f1f8e3-01ad-44f3-ac69-67739e4a6816', '481d0d75-99f9-493a-8328-fa2309ab3a38']",20,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:20.278,Pressure,,2016/2017
,,,,,,,,True,,,,0.557876,,,,,,,,,,,,aea326a1-b465-4338-b9d2-a1d136217118,177,,"[87.1, 10.4]",267039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin-Prince Boateng,8668.0,Center Forward,11,Barcelona,217,"['599a43ea-2c87-44bf-be30-7a15784d2fa2', 'd021209c-c9c6-40ac-84b3-46c6c6510aaf']",21,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:21.892,Pressure,,2016/2017
,,,,,,,,,,,,0.282897,,,,,,,,,,,,1ae442bd-2bfb-4533-8c18-6189078a527d,195,,"[37.1, 63.6]",267039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Míchel Macedo Rocha Machado,6922.0,Right Back,12,Barcelona,217,,51,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:51.337,Pressure,,2016/2017
,,,,,,,,,,,,0.828922,,,,,,,,,,,,9af1b76a-3fa8-496c-8e5d-3dd10f3c9899,199,,"[46.5, 65.9]",267039,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesé Rodríguez Ruiz,3990.0,Left Midfield,13,Barcelona,217,"['1b06057a-1a5e-4a57-82d5-0ac74e7e6582', '9193ba76-37e3-418c-b87c-489f3ceaa3cf']",0,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:00.415,Pressure,,2016/2017
,,,,,,,,True,,,,1.405951,,,,,,,,,,,,cb3de199-0093-4eb7-a64b-274b00b95e4f,217,,"[95.6, 45.9]",267039,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['18476092-a1f8-41a0-9960-ef6d421be2b8', 'ca8bde18-edfa-4007-8d2a-d7af34083689']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.960,Pressure,,2016/2017
,,,,,,,,,,,,0.604037,,,,,,,,,,,,253afc14-60fd-46b8-a733-b63db051c587,244,,"[49.6, 62.1]",267039,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Las Palmas,208,"['01a56f88-2e98-44e4-ada3-1102c2a784a5', '39b4fd88-7105-4cc9-ba92-5c49c2a07d2f']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.943,Pressure,,2016/2017
,,,,,,,,True,,,,0.524982,,,,,,,,,,,,f514b39d-3dc6-4435-81d8-8e71223e5815,320,,"[62.6, 29.5]",267039,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Las Palmas,208,"['0fdd3dea-1f2d-46d0-a3a0-f230d6585ac7', 'bd4ceb1e-ffa0-4a6d-b65e-74d9ba963b0c', 'e3c36d7c-ec67-4875-9830-5256334d8bcc']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:09:17.034,Pressure,,2016/2017
,,,,,,,,True,,,,0.225295,,,,,,,,,,,,cf4629c0-c21f-4ed3-ab75-ff76ad7eb7b0,324,,"[57.6, 34.1]",267039,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Las Palmas,208,"['2bb3e212-8946-4afc-b3bb-3fec9cfde457', 'e3c36d7c-ec67-4875-9830-5256334d8bcc']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:09:17.918,Pressure,,2016/2017
,,,,,,,,,,,,0.806424,,,,,,,,,,,,d92c09d4-8798-40c4-bc65-6454c979888f,331,,"[50.2, 54.9]",267039,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,21,Las Palmas,208,['80a8894c-df66-43b5-a86b-4d5a735e52f5'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.683,Pressure,,2016/2017
,,,,,,,,,,,,1.152819,,,,,,,,,,,,a8d7b3ae-733b-43ad-843d-28de258d8765,341,,"[53.4, 25.5]",267039,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Las Palmas,208,"['40de5f69-d6cb-4180-af85-f16900f298e8', 'e04c28ed-39b4-47e4-a44f-75080c9c33de']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:09:31.831,Pressure,,2016/2017
,,,,,,,,,,,,1.536588,,,,,,,,,,,,ca821572-93ae-4963-b5e9-14f59897bb6b,343,,"[69.1, 35.0]",267039,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,21,Las Palmas,208,"['04facece-60b4-46a1-8470-53653ff6ede3', 'e9c878f1-05f6-44fc-b21e-a4b46918a50a']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.944,Pressure,,2016/2017
,,,,,,,,,,,,1.08175,,,,,,,,,,,,f98b28a0-d33d-4cd6-99ea-bafc78ea517f,350,,"[55.5, 61.9]",267039,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,21,Las Palmas,208,"['75c014c2-8e0f-41e0-b0af-885258c2fe35', 'abbfbbbc-2d40-4c0e-b901-2b9522ca6a2e']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.601,Pressure,,2016/2017
,,,,,,,,,,,,0.481176,,,,,,,,,,,,3d3ff673-cff6-480c-a044-378f4a092bfb,362,,"[46.9, 48.0]",267039,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Las Palmas,208,"['248be314-6916-4cc7-8078-62e59ef644e2', '9ee9fd15-1e2d-44cb-86f1-9a02cdfcd600']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.422,Pressure,,2016/2017
,,,,,,,,,,,,0.553729,,,,,,,,,,,,142b6774-2efa-43ce-a2e0-4107e5f8291e,369,,"[33.0, 8.5]",267039,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,22,Las Palmas,208,['eff0077c-2ec2-4e7e-b77e-bfba9c5a9736'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.567,Pressure,,2016/2017
,,,,,,,,,,,,0.656829,,,,,,,,,,,,d4a76608-1b2a-4a64-adbd-52f0cfd09870,374,,"[71.7, 60.8]",267039,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Las Palmas,208,"['276e3d00-f1b6-4c06-8101-3dc5b50ebc8c', '38339225-0efa-4ef0-9fe3-f36d40380842', 'be386a92-795b-4e67-bd00-a817ecd2ead6']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.571,Pressure,,2016/2017
,,,,,,,,True,,,,0.175807,,,,,,,,,,,,7cd742f7-7095-4ad7-bc33-36d3d63cd680,397,,"[101.1, 54.7]",267039,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,24,Las Palmas,208,"['2800dd77-8b0a-4bff-b905-b7b0a595be62', 'c1cd5c5c-6f6c-48cf-bea1-7ff2a365f475']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.297,Pressure,,2016/2017
,,,,,,,,,,,,1.045488,,,,,,,,,,,,ecc16354-f04c-462e-949e-6c6a5c378fef,401,,"[91.2, 32.3]",267039,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,24,Las Palmas,208,"['98cc698a-5e2f-426d-8841-056b8f7fcb10', 'c610e509-7c68-4d75-b49f-21cf4508085f']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:10:33.559,Pressure,,2016/2017
,,,,,,,,,,,,0.510529,,,,,,,,,,,,e4a6987c-ebf1-4620-9252-13b7d18ba25e,405,,"[91.6, 12.1]",267039,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,24,Las Palmas,208,"['04e8dc61-4172-4194-b652-84e99e89dc65', '8a425df3-9ada-4776-974e-44d7229a782b']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.845,Pressure,,2016/2017
,,,,,,,,,,,,1.181683,,,,,,,,,,,,c6df5931-6059-4198-a9f7-aa55ced61f67,420,,"[76.6, 31.7]",267039,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,25,Barcelona,217,['18211664-6742-4a94-807b-9920463c6ec7'],52,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:52.716,Pressure,,2016/2017
,,,,,,,,,,,,0.611506,,,,,,,,,,,,7fdd0ea6-cd9e-4020-b163-a23e34911f94,427,,"[48.2, 62.6]",267039,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,25,Barcelona,217,"['370db07f-e3df-46e6-8cec-cb33c60b5a65', 'bbfc8c0f-595a-49c1-be4d-580b47cd2b0e']",3,,,,,,,,,,,,,,,,,Las Palmas,208,00:11:03.103,Pressure,,2016/2017
,,,,,,,,,,,,1.840178,,,,,,,,,,,,1698a5e4-e711-4c94-ad4d-8b6c9e4d5ac2,431,,"[49.1, 42.2]",267039,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,25,Barcelona,217,"['0c2fc8c4-7ca4-4298-aa4c-8485a3ecaaa5', '9d549c04-fa8b-4f03-a4a2-5ca1b6ec0ba0']",4,,,,,,,,,,,,,,,,,Las Palmas,208,00:11:04.765,Pressure,,2016/2017
,,,,,,,,,,,,0.717837,,,,,,,,,,,,203e410f-2467-45eb-adfb-d80f732e1fa7,438,,"[43.2, 69.1]",267039,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,25,Barcelona,217,"['9b0d5530-bd1b-40af-bb62-c285403ce319', 'd95a36bd-3d9e-4e5f-b1dc-2440f876dad4']",11,,,,,,,,,,,,,,,,,Las Palmas,208,00:11:11.063,Pressure,,2016/2017
,,,,,,,,True,,,,0.981893,,,,,,,,,,,,4e031f72-c6d6-4eb4-9d19-374ab96c1ff4,442,,"[71.0, 12.9]",267039,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,26,Las Palmas,208,"['ad610deb-23b7-4d52-95ba-9bba87c1a85d', 'c345390c-5c9d-45fd-8794-b43ea562bf8e']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.465,Pressure,,2016/2017
,,,,,,,,,,,,0.707214,,,,,,,,,,,,5b03b46c-e991-454d-a999-666665a95685,446,,"[84.7, 24.7]",267039,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Las Palmas,208,['d83d146c-8e89-417e-96bb-b56d90aa74cc'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:11:17.089,Pressure,,2016/2017
,,,,,,,,,,,,0.72681,,,,,,,,,,,,7f541d6b-2188-4bce-9fea-2209a6764cc3,450,,"[64.1, 70.5]",267039,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Right Back,26,Las Palmas,208,"['0f76dcad-9c4b-43b6-8b7b-21820fe35815', 'd31a2a5f-8c14-47a4-a66a-af0c77b77b43']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:11:20.862,Pressure,,2016/2017
