50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,3.569869,,,,,,,,,,,,4857f79b-f3a4-41d6-b328-4d6c0b89d0f4,96,,"[46.0, 4.0]",16086,2,True,,,2.629203,,Right Foot,,,,"[30.0, 13.0]",,Ground Pass,,18.35756,,,Óscar Esau Duarte Gaitán,5598.0,,,,,Free Kick,1,From Free Kick,Dídac Vilá Rosselló,6886.0,Left Back,6,Espanyol,214,['c50c185d-2cb9-4710-a56e-7c9de2a37f40'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:02:08.632,Pass,,2018/2019
,,,,,,,,,,,,,,,,,3.2818,,,,,,,,,,,,b9c8126a-7e0d-4abc-aac6-974214bb92ba,98,,"[28.0, 14.0]",16086,2,,,,0.99503803,,Right Foot,,,,"[65.0, 71.0]",,High Pass,,67.95587,,,Hernán Arsenio Pérez González,6838.0,,True,,,,1,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,6,Espanyol,214,['8ff2f2cb-96cb-4a5f-b2bc-667041bac634'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:02:12.854,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.4172,,,,,,,,,,,,8f408dc1-a000-4a54-805f-ef9354f4072b,100,,"[65.0, 71.0]",16086,2,,,,0.32175055,,Head,,,,"[71.0, 73.0]",,High Pass,,6.3245554,Incomplete,,Javier López Rodríguez,6791.0,,,,,,1,From Free Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,6,Espanyol,214,"['b422fe6f-4fe8-414f-b388-f8a2c7f0d5a8', 'd42aa172-fba9-490c-a9c3-9d1d6d45dabb']",16,,,,,,,,,,,,,,,,,Espanyol,214,00:02:16.136,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.593533,,,,,,,,,,,,1aa4fabf-4df0-4f43-a568-43405ce6e56a,103,,"[85.0, 80.0]",16086,2,,,,-2.6546934,,,,,,"[68.0, 71.0]",,Low Pass,,19.235384,,,Hernán Arsenio Pérez González,6838.0,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,7,Espanyol,214,['c6cd1f41-4bf9-4860-8b1a-ec269045b221'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:02:21.361,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.34204,,,,,,,,,,,,cb252f71-ea6e-4a5f-8869-a2c987dfe41c,110,,"[50.0, 5.0]",16086,2,,,,0.5880026,,Left Foot,,,,"[56.0, 9.0]",,Ground Pass,,7.2111025,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,8,Barcelona,217,['02647a57-e79c-484b-903a-63e150d35735'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.717,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.65719,,,,,,,,,,,,34b2aba9-dcea-4483-aee1-107909176bf0,114,,"[57.0, 11.0]",16086,2,,,,1.8207749,,Right Foot,,,,"[45.0, 58.0]",,High Pass,,48.507732,,,Nélson Cabral Semedo,6374.0,,True,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,"['9e92bf55-fab5-4d1b-ac55-4135cac676ad', 'd8449153-c292-4948-ae1d-8b4b855b670c']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.222,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.7978,,,,,,,,,,,,49c26550-1608-49a8-b08d-43d8a04b0e03,117,,"[65.0, 74.0]",16086,2,,,,-1.4601392,,Right Foot,,,,"[66.0, 65.0]",,Ground Pass,,9.055386,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['04688040-7e3b-431e-ac14-f3727afc6417'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.701,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.874427,,,,,,,,,,,,fe297ef3-e601-408b-820e-daab73778a13,119,,"[66.0, 65.0]",16086,2,,,,1.8925469,,Right Foot,,,,"[63.0, 74.0]",,Ground Pass,,9.486833,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,8,Barcelona,217,['67d12380-e3e9-4029-bf03-ef803bc3a466'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.499,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.674472,,,,,,,,,,,,f0b16b60-0b4a-450a-85bb-21b36831e49b,122,,"[67.0, 71.0]",16086,2,,,,0.7853982,,Right Foot,,,,"[73.0, 77.0]",,Ground Pass,,8.485281,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['341e6fe5-2ea3-40a8-84b8-71f8651b2bf0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.544,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.794484,,,,,,,,,,,,510b9fd2-c4c6-4dd4-a937-a80e7e43f60a,126,,"[72.0, 78.0]",16086,2,,,,-2.4016178,,Right Foot,,,,"[49.0, 57.0]",,Ground Pass,,31.144823,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,8,Barcelona,217,"['60bcf1b6-96fb-42c2-aa3b-84a05aa70c00', 'a6205fe8-4ac0-44a1-acf3-21ce73a300ea']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.443,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.18678,,,,,,,,,,,,426a476b-9ffa-4122-b52c-7d44784a5afa,129,,"[50.0, 54.0]",16086,2,,,,-1.5707964,,Right Foot,,,,"[50.0, 28.0]",,Ground Pass,,26.0,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['9a99002f-87c6-42b2-999c-a59c7d6716e8'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.576,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.373825,,,,,,,,,,,,1a6eb2f2-4b07-414c-9ec2-6d83299539b6,132,,"[51.0, 28.0]",16086,2,,,,-0.86217004,,Left Foot,,,,"[57.0, 21.0]",,Ground Pass,,9.219544,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['c73e52e3-6429-481d-8ff2-71c0c1cfb294'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.279,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.7324,,,,,,,,,,,,0cb2b41c-d46c-4096-b3bf-25401e6f0a70,136,,"[57.0, 20.0]",16086,2,,,,-0.16514868,,Left Foot,,,,"[69.0, 18.0]",,Ground Pass,,12.165525,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,8,Barcelona,217,"['2fbdcf86-97fb-4762-9a0b-d6a151cdcd89', 'f5b1eaa3-35db-44c7-932c-8d65f735f6a3']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.702,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.212864,,,,,,,,,,,,53a8c6a5-272d-4554-a4e2-5e7958ad8119,138,,"[70.0, 18.0]",16086,2,,,,-2.5213432,,Left Foot,,,,"[63.0, 13.0]",,Ground Pass,,8.602325,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,8,Barcelona,217,"['2fbdcf86-97fb-4762-9a0b-d6a151cdcd89', 'e28772f8-5a6c-40cc-ac34-4ea27a608586']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.434,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.666154,,,,,,,,,,,,9204e3ff-d1e4-4ab5-918d-4aa129b1e307,141,,"[63.0, 13.0]",16086,2,,,,-0.6857295,,Right Foot,,,,"[74.0, 4.0]",,Ground Pass,,14.21267,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,8,Barcelona,217,['80b774a0-e4d8-4c37-b600-9c988e6b79fb'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.687,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.216709,,,,,,,,,,,,288f0874-4bd3-4e36-ac25-f61252575d8d,145,,"[73.0, 4.0]",16086,2,,,,3.024484,,Left Foot,,,,"[56.0, 6.0]",,Ground Pass,,17.117243,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['8ad3b441-5da3-4739-b7ee-de1a30c02780', 'ed71a983-558c-4e1c-ae72-ee7097750d65']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.067,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.090195,,,,,,,,,,,,4326bba8-cd06-4bb4-be84-d802847386ce,148,,"[45.0, 10.0]",16086,2,,,,2.1910458,,Right Foot,,,,"[35.0, 24.0]",,Ground Pass,,17.20465,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,8,Barcelona,217,['63ee1cee-c9fe-4cb2-ba67-21530d6c5954'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.861,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.784052,,,,,,,,,,,,c9da39be-a1c8-4696-aca4-61b00dbba502,151,,"[39.0, 28.0]",16086,2,,,,1.4801364,,Left Foot,,,,"[42.0, 61.0]",,Ground Pass,,33.13608,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['831e27b5-21fa-44f4-810c-84012d8290e5'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.543,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.0606,,,,,,,,,,,,6b978b41-be77-4753-9ee3-7ba345f45121,154,,"[54.0, 66.0]",16086,3,,,,0.5485494,,Right Foot,,,,"[72.0, 77.0]",,Ground Pass,,21.095022,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['a5394214-51cd-4f97-b29f-ecf53425511d'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.418,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.53488,,,,,,,,,,,,e911c1b3-de03-4244-92e7-47f36f39c2f5,157,,"[72.0, 77.0]",16086,3,,,,3.1415927,,Right Foot,,,,"[62.0, 77.0]",,Ground Pass,,10.0,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,8,Barcelona,217,['a22b94cd-458a-4e74-b332-f018cd3e69e6'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.327,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.388542,,,,,,,,,,,,6ac3127d-c111-49cd-8bfb-2816d4cd563f,161,,"[59.0, 79.0]",16086,3,,,,-2.4668517,,Right Foot,,,,"[44.0, 67.0]",,Ground Pass,,19.209373,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,"['5d23e393-e42b-40c3-8391-afc9b716d4e8', 'c8de0a9c-d790-442e-99a2-c4ff3d3cb7e9']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.650,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.595767,,,,,,,,,,,,25d821f3-c2dc-45af-8d0f-0d8086935f5e,164,,"[45.0, 65.0]",16086,3,,,,-1.6951513,,Right Foot,,,,"[42.0, 41.0]",,Ground Pass,,24.186773,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['54db69c5-2177-4f5a-9816-279424d9416e'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.839,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.04751,,,,,,,,,,,,9ee040b5-2c07-4d0c-b271-01708f582d77,167,,"[49.0, 33.0]",16086,3,,,,-0.90975314,,Left Foot,,,,"[70.0, 6.0]",,Ground Pass,,34.20526,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['174461c1-7b49-4ac3-ac34-2b02821f7fb4'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.268,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.276,,,,,,,,,,,,b93269ee-648b-424a-9a23-e1893dec2992,170,,"[73.0, 7.0]",16086,3,,,,1.022247,,Left Foot,,,,"[84.0, 25.0]",,Ground Pass,,21.095022,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['5adaabb8-7149-47ef-83d1-63c80a17a233'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.629,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.574406,,,,,,,,,,,,2aa81486-a07b-417d-8c55-cb559ac0b5f0,174,,"[80.0, 29.0]",16086,3,,,,1.6262949,,Right Foot,,,,"[78.0, 65.0]",,Low Pass,,36.05551,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,"['5594ef79-3b7b-45e8-aac8-a5f2ffbe865c', 'f6fb4cdd-bbac-4cf7-b0cb-6b85662cb804']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.005,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.342366,,,,,,,,,,,,2833bd49-953f-4591-b009-ca9c7c61b358,180,,"[97.0, 58.0]",16086,3,,,,-1.9756881,,Left Foot,,,True,"[94.0, 51.0]",,Ground Pass,,7.615773,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['561101bb-ae26-4a43-9788-cf5cf89d15b1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.339,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.781419,,,,,,,,,,,,b99bc639-100f-4e30-be0c-67e2560865cd,183,,"[93.0, 51.0]",16086,3,,,,1.2679114,,Right Foot,,,,"[98.0, 67.0]",,Ground Pass,,16.763054,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,['c81d7633-2b9c-4642-8cd0-165de5b7f702'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.687,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.2064,,,,,,,,,,,,1692c3e2-fde4-4573-975f-8705ea19bd46,186,,"[98.0, 67.0]",16086,3,,,,-1.4288993,,Right Foot,,,,"[101.0, 46.0]",,Low Pass,,21.213203,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,8,Barcelona,217,"['65a8e2e9-f148-428c-a91b-24a52464d63d', 'c8ae305c-b592-4f9b-9954-a74fec175851']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.689,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.995056,,,,,,,,,,,,7e5a9a17-40bc-464a-851b-19322a76c545,192,,"[51.0, 55.0]",16086,3,,,,0.7568345,,Right Foot,,,,"[69.0, 72.0]",,Ground Pass,,24.758837,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['22529360-9717-4e82-858e-3640471f604c'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.027,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.069627,,,,,,,,,,,,9756dc8a-0fd0-47e9-876d-4c899cf0dbe5,195,,"[70.0, 73.0]",16086,3,,,,0.4636476,,Right Foot,,,,"[80.0, 78.0]",,Ground Pass,,11.18034,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,8,Barcelona,217,['0493900e-7d7e-468c-91e9-ba3a28a9317e'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.456,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.851486,,,,,,,,,,,,e6c54660-5fd7-4814-9604-804cdab07a6d,198,,"[87.0, 75.0]",16086,3,,,,-2.1293957,,Right Foot,,,,"[82.0, 67.0]",,Ground Pass,,9.433981,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,8,Barcelona,217,['7410f10c-e55f-40ed-983d-27bb249b22ee'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.011,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.1405,,,,,,,,,,,,06d23ffa-e0ee-4be1-883f-6ad99294c548,202,,"[80.0, 70.0]",16086,3,,,,1.9513026,,Right Foot,,,,"[76.0, 80.0]",,Ground Pass,,10.770329,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,"['acb3f1a2-83c4-45bb-861a-a780921e441d', 'e1e0fbb3-26ee-4ec8-a70d-ae34eaac52c4', 'e39b1832-2cae-4f2c-be98-7b209e63f27a']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.001,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.835586,,,,,,,,,,,,2cf8ea29-f80b-443f-91c9-46d616ba4fe6,205,,"[72.0, 80.0]",16086,3,,,,-2.819842,,,,,,"[66.0, 78.0]",,High Pass,,6.3245554,,,Nélson Cabral Semedo,6374.0,,,,,Throw-in,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,9,Barcelona,217,['8437b6a7-1a7e-4431-ac6d-c9cd0d1d7a13'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.380,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.7133,,,,,,,,,,,,9a9ee83c-2dfa-4f39-b438-effc8ab9fd2d,208,,"[66.0, 78.0]",16086,3,,,,-2.0344439,,Right Foot,,,,"[58.0, 62.0]",,Ground Pass,,17.888544,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,"['376b0b9f-075a-4699-a5eb-8de3f2af43f3', '53766113-12a5-40fa-b95d-8ba3b13b2464']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.436,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.3893,,,,,,,,,,,,5812715c-fd71-4720-b72b-32ca3c69e58f,215,,"[57.0, 17.0]",16086,4,,,,-2.5899377,,Right Foot,,,,"[44.0, 9.0]",,Ground Pass,,15.264338,,,Dídac Vilá Rosselló,6886.0,,,,,,1,From Throw In,Borja Iglesias Quintas,11391.0,Center Forward,9,Barcelona,217,['57b2c3aa-890b-4bbd-a7f7-a82f93c4032b'],1,,,,,,,,,,,,,,,,,Espanyol,214,00:04:01.305,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.937122,,,,,,,,,,,,4dc1fb28-face-4a0e-9ac7-3ad7ae0826fc,219,,"[49.0, 7.0]",16086,4,,,,0.0,,Left Foot,,,,"[68.0, 7.0]",,Ground Pass,,19.0,Incomplete,,Borja Iglesias Quintas,11391.0,,,,,,1,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,9,Barcelona,217,"['297dac51-1738-4440-9c4e-e2e7fe77b319', '691d5454-9e93-4280-bb62-c0cc24ae29e3']",3,,,,,,,,,,,,,,,,,Espanyol,214,00:04:03.708,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.0312,,,,,,,,,,,,17e43d62-36c2-48f1-abb4-e78fc2e2e876,224,,"[61.0, 77.0]",16086,4,,,,0.19739556,,Right Foot,,,,"[71.0, 79.0]",,Ground Pass,,10.198039,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,"['1e9f3014-cfe3-47ac-98c9-ccf79f3d6d97', '4897d3b8-efca-4a27-adf7-8bde53253ae9']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.014,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.2323,,,,,,,,,,,,cfba866d-837d-4a04-a8e8-4c25005903fc,226,,"[71.0, 79.0]",16086,4,,,,-0.5880026,,Right Foot,,,,"[74.0, 77.0]",,Low Pass,,3.6055512,Incomplete,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Barcelona,217,"['4897d3b8-efca-4a27-adf7-8bde53253ae9', '69d4c115-8ed7-4b4c-a4ce-a5e77c3b4e59']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.046,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.616372,,,,,,,,,,,,25ec171a-0f30-49b8-be51-e2620770d26a,230,,"[65.0, 77.0]",16086,4,,,,-1.7126933,,Left Foot,,,,"[64.0, 70.0]",,Ground Pass,,7.071068,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Barcelona,217,['6dd6e7d0-78ac-47b1-986c-eda7f9e1d439'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.243,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.488867,,,,,,,,,,,,745c7e96-36b2-4d90-81ca-9c19e45a6dce,232,,"[64.0, 70.0]",16086,4,,,,2.4468544,,Right Foot,,,,"[58.0, 75.0]",,Ground Pass,,7.81025,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['22a3e9fe-95ea-4ee5-bac6-7dd050d3be5e'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.859,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.157703,,,,,,,,,,,,d37c9a63-6270-4a98-87eb-0a22da4e7acc,235,,"[58.0, 75.0]",16086,4,,,,-2.5127964,,Right Foot,,,,"[47.0, 67.0]",,Ground Pass,,13.601471,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,9,Barcelona,217,['81dbf303-d067-425e-877e-daa998d30b29'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.992,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.209589,,,,,,,,,,,,1d2c0a20-c021-4ae2-8c75-6dbdef78968a,238,,"[47.0, 67.0]",16086,4,,,,-0.98279375,,Right Foot,,,,"[53.0, 58.0]",,Ground Pass,,10.816654,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['8c8dcf1c-5244-498a-a097-b2dbc5515814'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.189,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.906968,,,,,,,,,,,,08fe1b03-ffa4-4487-981e-0ed47413a0e2,241,,"[63.0, 37.0]",16086,4,,,,-1.1071488,,Right Foot,,,,"[67.0, 29.0]",,Ground Pass,,8.944272,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,9,Barcelona,217,['ff085c0d-1330-42d8-8058-d6ae291d8aa2'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.059,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.66295,,,,,,,,,,,,a4d7d2f0-092f-431f-b8eb-96abd939a89c,245,,"[66.0, 52.0]",16086,4,,,,1.3258177,,Right Foot,,,,"[72.0, 76.0]",,Ground Pass,,24.738634,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Left Wing,9,Barcelona,217,"['2751efda-80ff-41ab-b291-7c04aaea2544', '7a5d474a-8bae-491b-98b9-afe4c77cd7aa']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.166,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.191286,,,,,,,,,,,,08aa054b-6cd8-4570-ad88-343bd2c3d163,248,,"[87.0, 77.0]",16086,4,,,,-2.2142975,,Right Foot,,,,"[78.0, 65.0]",,Ground Pass,,15.0,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,['707db236-6f07-4a73-8028-0e2ef29e5634'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.705,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.512307,,,,,,,,,,,,a7fb0cbd-bf19-40ae-806c-945a19606a24,251,,"[78.0, 65.0]",16086,4,,,,-0.2914568,,Left Foot,,,,"[88.0, 62.0]",,Ground Pass,,10.440307,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Left Wing,9,Barcelona,217,['46ff196c-b918-4483-9050-2bd771e09861'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.056,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.742346,,,,,,,,,,,,b808ff79-e6b5-4885-9db9-89a221bdc249,255,,"[77.0, 58.0]",16086,4,,,,-1.6814536,,Left Foot,,,,"[74.0, 31.0]",,Ground Pass,,27.166155,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,"['b5d18591-3a35-40df-bf43-f315b88f78c8', 'f40fcadc-98f0-4d80-be74-d34b1f006947']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.317,Pass,True,2018/2019
