bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.494282,,,,,,,,,,,,ae8b540b-288e-4722-b115-b9f777fdd268,2546,,"[36.8, 35.8]",68330,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Left Defensive Midfield,148,Barcelona,217,"['b1ffa99e-6c9a-4819-be47-4f8f17243b17', 'd89017cf-947a-4f8e-92a4-43322ed33e00']",45,,,,,,,,,,,,,,,,Real Madrid,220,00:20:45.379,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.516277,,,,,,,,,,,,bf3abfcc-2f4c-4418-ba3c-96e0b9d55c60,2556,,"[18.2, 45.9]",68330,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Back,148,Barcelona,217,['57e8a5e2-bd70-43e3-96b4-8fcf1758a67c'],49,,,,,,,,,,,,,,,,Real Madrid,220,00:20:49.946,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.632177,,,,,,,,,,,,cd84fcf1-1386-4dba-911a-b5025a3caa8e,2574,,"[80.2, 31.4]",68330,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,151,Barcelona,217,['22c1991f-eec0-49a1-91ba-981bd97b94bf'],40,,,,,,,,,,,,,,,,Real Madrid,220,00:22:40.393,Pressure,,2006/2007
,,,,,,,,,,True,,,,,0.905188,,,,,,,,,,,,49b13040-2afc-409d-a6f5-c91e9f563eb0,2581,,"[53.3, 63.4]",68330,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,151,Barcelona,217,"['7f41bf22-74df-4db3-b80b-34de8fa51ab0', 'afcb19e6-2c04-44e1-9c93-32f02f014632']",44,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.350,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.3131,,,,,,,,,,,,c2f1da09-ef88-446e-9e50-6b2642d0534f,2598,,"[53.7, 77.6]",68330,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl González Blanco,15607.0,Right Wing,154,Barcelona,217,['7ea46e2d-4531-48f0-8600-73a301beb469'],9,,,,,,,,,,,,,,,,Real Madrid,220,00:24:09.830,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.482184,,,,,,,,,,,,a19b0c5f-24fd-4f25-968b-89363b8f8bbe,2604,,"[58.7, 70.1]",68330,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,155,Barcelona,217,"['4666742c-00f1-4c51-833a-26affc296315', 'f3beb9e8-2e09-4d8b-a005-46a696bc906e']",15,,,,,,,,,,,,,,,,Real Madrid,220,00:24:15.657,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.489046,,,,,,,,,,,,9ec7d351-7aba-4f49-b726-268e13299b61,2606,,"[48.4, 69.2]",68330,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Émerson Ferreira da Rosa,26019.0,Right Center Midfield,155,Barcelona,217,"['494aadf9-437d-4699-900b-4f2d7592c8fd', '90b92f53-de7f-4702-a486-6172d8df8434']",16,,,,,,,,,,,,,,,,Real Madrid,220,00:24:16.119,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.201105,,,,,,,,,,,,7409bb8e-0832-4436-9fc7-331299c86be8,2620,,"[27.2, 34.1]",68330,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Cannavaro,15775.0,Left Center Back,155,Barcelona,217,['42f268f0-a876-4fd6-a80b-060fa631a120'],23,,,,,,,,,,,,,,,,Real Madrid,220,00:24:23.996,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.516102,,,,,,,,,,,,8b942a3d-8fea-4d8a-a45d-bfc1678c6031,2654,,"[94.3, 73.9]",68330,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ruud van Nistelrooy,19729.0,Center Forward,158,Barcelona,217,"['6a31a32e-a53d-40e3-9190-0cb107cf07a0', '99a0ec91-53f2-4da8-9517-c79825ab2b88']",27,,,,,,,,,,,,,,,,Real Madrid,220,00:25:27.593,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.972475,,,,,,,,,,,,14752bd0-49ca-4710-9a0a-671295af371b,2661,,"[48.7, 5.1]",68330,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,159,Real Madrid,220,['ffb9606a-f62c-4643-981c-2e3684c0a076'],42,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.076,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.010493,,,,,,,,,,,,4fe34810-340a-44e9-9e2b-bc25b36d0ec4,2669,,"[29.9, 58.8]",68330,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,159,Real Madrid,220,['92cf895a-fb8c-4154-be96-bbf0f30bcb56'],47,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.514,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.261491,,,,,,,,,,,,92cf895a-fb8c-4154-be96-bbf0f30bcb56,2670,,"[101.1, 9.4]",68330,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Róbson de Souza,25930.0,Left Wing,159,Real Madrid,220,"['4fe34810-340a-44e9-9e2b-bc25b36d0ec4', '64d1a325-60f5-4a2e-b594-f025b47be4d4']",48,,,,,,,,,,,,,,,,Real Madrid,220,00:25:48.960,Pressure,True,2006/2007
,,,,,,,,,,True,,,,,0.496721,,,,,,,,,,,,a9cc6c50-dbb8-4ea5-90d1-9e66fcf3ffaa,2674,,"[110.6, 18.8]",68330,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Róbson de Souza,25930.0,Left Wing,159,Real Madrid,220,"['41dc2790-b553-465b-9dd5-f65c1099af95', '5c43a1db-2618-43dd-ac55-38b4421cb344']",52,,,,,,,,,,,,,,,,Real Madrid,220,00:25:52.453,Pressure,,2006/2007
,,,,,,,,,,True,,,,,0.615447,,,,,,,,,,,,0401ebbf-9fec-421d-a79a-3ddf26d46808,2685,,"[94.6, 28.3]",68330,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl González Blanco,15607.0,Right Wing,160,Barcelona,217,"['304b7495-52c4-4c15-b43c-9e19dee8765e', '31e8d0ab-2d54-4559-acda-780233981fff']",2,,,,,,,,,,,,,,,,Real Madrid,220,00:26:02.841,Pressure,,2006/2007
,,,,,,,,,,True,,,,,0.256829,,,,,,,,,,,,61e2bd0b-f98c-4343-9d10-1e8a6b0eae6f,2687,,"[71.6, 33.8]",68330,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Right Back,160,Barcelona,217,"['06f059a8-eb37-498e-8339-2904a0e421e9', '13912e3e-771e-4a0b-acb5-e9e93c6af526']",4,,,,,,,,,,,,,,,,Real Madrid,220,00:26:04.284,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.068569,,,,,,,,,,,,5c9f6fb9-f12a-4715-9e1f-71cc77278407,2699,,"[80.2, 70.2]",68330,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Left Center Midfield,161,Real Madrid,220,['110ebe54-3ef3-4e8f-ad9d-27936680202e'],12,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.551,Pressure,,2006/2007
,,,,,,,,,,True,,,,,1.265697,,,,,,,,,,,,a5bf895c-f443-4686-9978-844ceb80040b,2724,,"[104.7, 36.3]",68330,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,163,Real Madrid,220,['efc569c1-f540-48d5-89ed-16ddc1a9b4e7'],35,,,,,,,,,,,,,,,,Barcelona,217,00:26:35.439,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.633166,,,,,,,,,,,,4f67298d-c7b6-4ad6-9e05-2fdc839f0b79,2750,,"[79.7, 37.3]",68330,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,165,Real Madrid,220,"['92afdc72-10d5-41bb-8a08-88a046a81001', 'df365ba2-9795-40ca-b2c0-36f93d6a37d2']",15,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.117,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.478741,,,,,,,,,,,,82ce2ebf-74a1-440b-9962-2ef6b1f8c01d,2757,,"[50.5, 50.9]",68330,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,165,Real Madrid,220,"['127591ec-dac2-4011-b219-252fb758d4f4', 'fe7d8843-a5c1-4e5c-8a7d-b36d961430b4']",19,,,,,,,,,,,,,,,,Barcelona,217,00:27:19.299,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.332722,,,,,,,,,,,,254021fd-ca38-48e5-be56-f854aabbed90,2765,,"[66.7, 17.6]",68330,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahamadou Diarra,26021.0,Left Defensive Midfield,165,Real Madrid,220,,21,,,,,,,,,,,,,,,,Real Madrid,220,00:27:21.908,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.594812,,,,,,,,,,,,21cf072f-63b6-411e-9da8-d675d40a2c03,2770,,"[83.2, 28.3]",68330,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,165,Real Madrid,220,['e08efb18-4bb3-4f74-bfbf-ec843c9b8d02'],27,,,,,,,,,,,,,,,,Real Madrid,220,00:27:27.012,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.140231,,,,,,,,,,,,87757d83-85d4-49c3-b0a8-706846ab8585,2776,,"[9.8, 74.0]",68330,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,166,Real Madrid,220,['c7c2e2b8-4e43-4d0d-9f9f-f6e4722de9a0'],53,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.474,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.811999,,,,,,,,,,,,d5ae0e02-328e-4169-8819-ddb00c5d8741,2783,,"[105.4, 7.0]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ruud van Nistelrooy,19729.0,Center Forward,167,Barcelona,217,"['870a84e1-b4ff-4ef4-8c03-838673f96a83', '8c511e34-d9eb-48b8-abe3-23aee8fe7047', 'ca184d02-9df4-4022-8b16-63ed04e5aab3']",8,,,,,,,,,,,,,,,,Real Madrid,220,00:28:08.676,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.315801,,,,,,,,,,,,208ae5e7-378e-4083-885a-9e0668d7490f,2790,,"[70.2, 30.1]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,167,Barcelona,217,,14,,,,,,,,,,,,,,,,Real Madrid,220,00:28:14.413,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.651453,,,,,,,,,,,,db8bf967-bcb8-4d80-83c3-d23e37950dc7,2794,,"[64.9, 26.2]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahamadou Diarra,26021.0,Left Defensive Midfield,167,Barcelona,217,"['5d89994f-ee5a-41a2-91ea-8a88eb824562', 'e9239c6b-b853-4561-b2ae-5e990b5b6d04']",14,,,,,,,,,,,,,,,,Real Madrid,220,00:28:14.907,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.39315,,,,,,,,,,,,71dc2ffc-a245-48e9-be87-5e0b2741f63c,2797,,"[65.0, 33.9]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,167,Barcelona,217,"['5d89994f-ee5a-41a2-91ea-8a88eb824562', '9066ccdd-05b3-46bf-9b8e-af4d542b4130']",15,,,,,,,,,,,,,,,,Real Madrid,220,00:28:15.986,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.545329,,,,,,,,,,,,56a6beee-fa0c-4e92-a668-a15181329816,2808,,"[35.8, 60.4]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl González Blanco,15607.0,Right Wing,167,Barcelona,217,"['427725c3-8608-481f-9afa-5bc626f1da04', 'eceaf5e8-b709-47a4-8d21-0c56bfd8c7f9']",27,,,,,,,,,,,,,,,,Real Madrid,220,00:28:27.566,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.250493,,,,,,,,,,,,da01d5bc-e507-47ce-b162-3e4211fa2b1d,2815,,"[41.9, 53.5]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl González Blanco,15607.0,Right Wing,167,Barcelona,217,['a045f3d4-cac6-4a7e-90b6-be2c3df4da2a'],31,,,,,,,,,,,,,,,,Real Madrid,220,00:28:31.005,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.147734,,,,,,,,,,,,2b2209e5-dc0b-4676-9d2e-c97078dcd364,2816,,"[38.4, 51.1]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Émerson Ferreira da Rosa,26019.0,Right Center Midfield,167,Barcelona,217,,31,,,,,,,,,,,,,,,,Real Madrid,220,00:28:31.628,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.642617,,,,,,,,,,,,51a0900a-63b3-4169-b452-49a671ff5d3c,2824,,"[28.2, 47.0]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Cannavaro,15775.0,Left Center Back,168,Barcelona,217,['db244975-60f4-42ec-8e76-6f29822437db'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:28:47.270,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.225247,,,,,,,,,,,,97aff6f4-1cf9-4826-9cfa-e7552b6d3e8f,2834,,"[22.3, 53.8]",68330,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Émerson Ferreira da Rosa,26019.0,Right Center Midfield,168,Barcelona,217,['a276471d-e4c8-48ff-98be-ad4d64b709a5'],59,,,,,,,,,,,,,,,,Real Madrid,220,00:28:59.327,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.157461,,,,,,,,,,,,9e27dff4-061d-4c6e-ba7e-35b9cb90d508,2836,,"[23.0, 57.5]",68330,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,168,Barcelona,217,,0,,,,,,,,,,,,,,,,Real Madrid,220,00:29:00.008,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.327764,,,,,,,,,,,,3a2027a4-9ef3-4df4-81c0-5d1121789002,2839,,"[21.2, 67.2]",68330,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Back,168,Barcelona,217,['ad5cee61-08e5-445c-8720-99f685242720'],4,,,,,,,,,,,,,,,,Real Madrid,220,00:29:04.889,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.167013,,,,,,,,,,,,18793233-248c-4d5d-96a3-c97648e53190,2840,,"[19.1, 76.3]",68330,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,168,Barcelona,217,,6,,,,,,,,,,,,,,,,Real Madrid,220,00:29:06.347,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.956768,,,,,,,,,,,,667f3b3f-59b7-4757-b237-4df9d21c25d9,2861,,"[9.8, 16.6]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Carlos da Silva,25926.0,Left Back,169,Barcelona,217,"['293682dc-36e8-4b56-98d1-00f82023a9ce', '530486cc-a769-4627-8477-52119c0c6563']",24,,,,,,,,,,,,,,,,Real Madrid,220,00:30:24.057,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.664536,,,,,,,,,,,,0a77f30f-bcc2-4443-87f7-aa5e715d6140,2867,,"[23.9, 10.0]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,170,Barcelona,217,['0f6793c2-b0ce-47f5-98e8-b54fb3f42ab9'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:30:32.980,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.584936,,,,,,,,,,,,0a32e89f-2284-4283-a964-09cde70cbe93,2873,,"[23.3, 11.3]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio Reyes Calderón,23816.0,Center Forward,171,Barcelona,217,"['34564f1f-b407-44d6-a890-8c29429a1d17', '653ac9f5-41c2-4078-baad-4e51c7238262']",39,,,,,,,,,,,,,,,,Real Madrid,220,00:30:39.505,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.061981,,,,,,,,,,,,8707360e-5cf6-4ea3-825c-e6ca126d35d9,2877,,"[33.6, 10.4]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio Reyes Calderón,23816.0,Center Forward,171,Barcelona,217,"['7f989d4b-f1a3-4d26-b074-8787970fcec1', 'd8d82b29-8278-43f7-a29e-0b3cb66a6a45']",42,,,,,,,,,,,,,,,,Real Madrid,220,00:30:42.174,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.752126,,,,,,,,,,,,306d5fb5-400b-48ad-9284-b868f349c774,2885,,"[34.2, 40.3]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Back,172,Barcelona,217,['ff2d0b37-313b-428c-9ddf-3cd9e0863738'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:30:47.100,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.743715,,,,,,,,,,,,ea84123d-ffb7-4e5f-b96a-13b0cf6fe2b4,2886,,"[27.4, 23.8]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Left Defensive Midfield,172,Barcelona,217,,50,,,,,,,,,,,,,,,,Real Madrid,220,00:30:50.441,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.512865,,,,,,,,,,,,a413f884-cf79-4b0f-a1c9-5b09734b19ed,2890,,"[34.4, 14.1]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Reyes Calderón,23816.0,Center Forward,172,Barcelona,217,"['582bef4f-b189-410a-806a-209b6708fd2e', 'f429a2c8-981b-4a34-aa31-109ed29b1728']",53,,,,,,,,,,,,,,,,Real Madrid,220,00:30:53.243,Pressure,,2006/2007
,,,,,,,,,,True,,,,,2.15533,,,,,,,,,,,,6b562f00-ebd0-4950-b3b1-18049494dd69,2895,,"[80.6, 55.4]",68330,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,172,Barcelona,217,['014404e8-75bf-4d51-82a3-950683a7ad6f'],55,,,,,,,,,,,,,,,,Barcelona,217,00:30:55.044,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.081579,,,,,,,,,,,,05bf24b6-6610-499a-85fc-220b86a1fb5d,2902,,"[87.0, 48.3]",68330,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,172,Barcelona,217,"['c6f51a4d-08c8-4b03-b46c-570facb5c00f', 'd98d8dc4-ee47-4086-a3d5-05825455dee9']",8,,,,,,,,,,,,,,,,Real Madrid,220,00:31:08.645,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.68099,,,,,,,,,,,,ebd8223f-4482-4ba1-ade2-2ee87654fc29,2905,,"[88.5, 44.7]",68330,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,172,Barcelona,217,['c6f51a4d-08c8-4b03-b46c-570facb5c00f'],10,,,,,,,,,,,,,,,,Real Madrid,220,00:31:10.789,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.150958,,,,,,,,,,,,a3448377-fa38-4aba-b42b-10a612553a26,2923,,"[43.2, 37.2]",68330,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iván Helguera Bujía,15584.0,Right Center Back,173,Barcelona,217,"['c222c361-58db-4291-8980-49b8e5af8c21', 'd2811ca1-e67d-42d4-919e-981e2600df02']",40,,,,,,,,,,,,,,,,Real Madrid,220,00:31:40.502,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.333404,,,,,,,,,,,,1cf3388d-d193-42d2-bd09-9f4194c3f754,2926,,"[51.9, 31.4]",68330,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Róbson de Souza,25930.0,Left Wing,173,Barcelona,217,['c222c361-58db-4291-8980-49b8e5af8c21'],41,,,,,,,,,,,,,,,,Real Madrid,220,00:31:41.276,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.831089,,,,,,,,,,,,abdeb9d8-8625-4f8d-ace8-8af45b43f0b2,2938,,"[24.7, 45.8]",68330,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Right Center Back,174,Real Madrid,220,"['4bfb9dea-ad72-4a91-aebb-bfd7b1b11aef', '75716d3f-f8f1-4b0f-8a1f-72a0db12336d']",54,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.569,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.945062,,,,,,,,,,,,9c64776b-e7be-41e8-9aaf-9acb1968717c,2948,,"[47.7, 56.0]",68330,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,David Beckham,15661.0,Center Attacking Midfield,176,Barcelona,217,['50b2771a-3c2a-4334-96c4-fb3aec8eb9e1'],8,,,,,,,,,,,,,,,,Real Madrid,220,00:33:08.016,Pressure,,2006/2007
,,,,,,,,,,True,,,,,1.950997,,,,,,,,,,,,51e4ad1c-03f1-4a2d-b345-b5d40c9a91d5,2956,,"[68.8, 66.9]",68330,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianluca Zambrotta,15774.0,Right Back,177,Real Madrid,220,['7860fd9f-c4c3-4fe9-925e-ba1b52b36222'],18,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.847,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.337874,,,,,,,,,,,,8ce18676-2dd3-446e-8814-d6d7249cfc0f,2961,,"[48.5, 12.8]",68330,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Reyes Calderón,23816.0,Center Forward,178,Barcelona,217,,36,,,,,,,,,,,,,,,,Real Madrid,220,00:33:36.131,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.487286,,,,,,,,,,,,96012e80-10db-4b35-970f-000deb7b7b3e,2969,,"[57.7, 21.8]",68330,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,178,Barcelona,217,"['2624174c-3067-452a-8f0e-ebe934e64d34', '63f4e994-e736-4ae7-8390-9429bad86580', '6c0452b9-085f-4f3b-a59b-3d4243e9986f']",41,,,,,,,,,,,,,,,,Real Madrid,220,00:33:41.495,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.299294,,,,,,,,,,,,7cd3864c-8628-43ff-9f49-23aa568454e3,2975,,"[58.2, 29.6]",68330,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,178,Barcelona,217,['f5c8f8b2-e9fb-4372-8f32-49acf26e3d95'],49,,,,,,,,,,,,,,,,Real Madrid,220,00:33:49.221,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.907725,,,,,,,,,,,,d6be6010-5413-429f-825f-3c66edb6c87c,2982,,"[40.2, 24.9]",68330,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Reyes Calderón,23816.0,Center Forward,178,Barcelona,217,,52,,,,,,,,,,,,,,,,Real Madrid,220,00:33:52.939,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.56145,,,,,,,,,,,,97a921a4-fb0d-4fd2-93c8-ced3a1140002,2989,,"[54.3, 24.9]",68330,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,178,Barcelona,217,"['395d5796-b16b-446d-a056-0bae0a85ccd3', 'ea1108e2-4849-4af7-afc4-81b62d3a31cc']",3,,,,,,,,,,,,,,,,Real Madrid,220,00:34:03.503,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.62654,,,,,,,,,,,,9b23dd06-a5cc-4921-9237-808c2a4cb36e,2991,,"[62.5, 44.9]",68330,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbson de Souza,25930.0,Left Wing,178,Barcelona,217,"['4ec0938f-3cb1-48f6-b96f-d177b204bf9b', 'fe9d2943-3668-440b-89f8-6aa8739b44d9']",5,,,,,,,,,,,,,,,,Real Madrid,220,00:34:05.140,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.714463,,,,,,,,,,,,4e247acb-261d-4336-b419-6cec3d87fa4a,2999,,"[65.0, 23.5]",68330,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Left Defensive Midfield,178,Barcelona,217,"['8e200efa-7acf-49f8-89d6-76608e41fcba', 'c65dff82-4d13-43c8-a0f8-07fbe55f2c4e']",15,,,,,,,,,,,,,,,,Real Madrid,220,00:34:15.364,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.641715,,,,,,,,,,,,9e6311d1-9502-427a-b4b7-0367a7b1bb58,3015,,"[41.6, 73.4]",68330,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,178,Barcelona,217,"['0d8ffb7d-0ab3-40a2-b872-c95237484d47', '791321ba-8c63-42f2-bfba-3eeb6fe3c4ca']",31,,,,,,,,,,,,,,,,Real Madrid,220,00:34:31.315,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.248214,,,,,,,,,,,,cf123105-642a-4dbe-8539-441a8806c937,3022,,"[34.2, 52.7]",68330,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Right Wing,178,Barcelona,217,['16dd0679-7371-4be0-a7c1-87e6f43e98cf'],37,,,,,,,,,,,,,,,,Real Madrid,220,00:34:37.106,Pressure,,2006/2007
