ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.988422,,,,,,,,,,,,,a30d7e58-4f5d-4c86-83d4-671f1c7e7c2c,2933,,"[13.8, 33.3]",267576,71,,,,,2.5512147,,Right Foot,,,"[4.1, 39.8]",,Ground Pass,,11.676472,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,121,Barcelona,217,['f4a0e259-24be-4ff7-bb5b-c02661f199a7'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.005,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.0435,,,,,,,,,,,,,d7c27652-89f2-4e9b-a95c-5ad875b28c5d,2937,,"[2.3, 39.4]",267576,71,,,,,-0.6144448,,Right Foot,,,"[38.3, 14.0]",,High Pass,,44.058598,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,121,Barcelona,217,"['88bda312-ed51-4151-8596-5985c6d0f80f', 'dfb1fb70-6ea8-4b76-9813-da31f31ff886']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.113,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.371154,,,,,,,,,,,,,dfb1fb70-6ea8-4b76-9813-da31f31ff886,2939,,"[81.8, 66.1]",267576,71,,,,,0.005681757,,Head,,,"[99.4, 66.2]",,Low Pass,,17.600285,,,,Yannick Ferreira Carrasco,5633.0,,,,,Recovery,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,122,Atlético Madrid,212,"['6a3fefbe-b087-4321-8bbc-9ddd8b03dd1f', 'd7c27652-89f2-4e9b-a95c-5ad875b28c5d']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:22.157,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.558864,,,,,,,,,,,,,63e510c4-4884-47ca-9a4a-412b83a6f394,2947,,"[96.5, 67.1]",267576,71,,,,,-0.8906983,,Right Foot,,,"[107.5, 53.5]",,High Pass,,17.491713,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Center Forward,122,Atlético Madrid,212,"['55da1921-9a23-430d-9bea-8288eb299d82', '7ff7a239-4dec-4341-8cb0-b61fcc625e29', 'c9faad87-514b-4ded-9f29-88ded1665127']",27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:27.334,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.3726,,,,,,,,,,,,,97733e8f-451b-4bc7-afdd-a66cf791ad32,2950,,"[18.3, 16.3]",267576,71,,,,,-0.12246106,,Head,,,"[31.3, 14.7]",,High Pass,,13.098091,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,122,Atlético Madrid,212,"['6f262448-213b-4399-aa96-757ff0f744c8', '9a2a972e-7092-41b9-bec0-b8b98c7d048a']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.722,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.720985,,,,,,,,,,,,,6f262448-213b-4399-aa96-757ff0f744c8,2952,,"[88.8, 65.4]",267576,71,,,,,1.5888124,,Head,,,"[88.6, 76.5]",,Low Pass,,11.101802,,,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,2,Regular Play,Augusto Matías Fernández,19668.0,Center Defensive Midfield,122,Atlético Madrid,212,"['5e77c147-7159-4952-81f0-d4b55ed6c07e', '97733e8f-451b-4bc7-afdd-a66cf791ad32']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:32.094,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.420785,,,,,,,,,,,,,6187a462-0c21-4774-b9ae-80fd41a50dec,2956,,"[83.8, 76.0]",267576,71,,,,,0.22879885,,Right Foot,,,"[98.4, 79.4]",,Low Pass,,14.990664,,Out,,Yannick Ferreira Carrasco,5633.0,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,122,Atlético Madrid,212,"['4980b45a-5d2b-4b6f-b4d1-ff9d61a7f161', 'ae2a7aae-c7a1-480c-9387-c8b197f84395']",36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:36.385,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.376,,,,,,,,,,,,,93c20cd3-248f-487e-a11f-72cfacbfe59b,2958,,"[31.7, 0.1]",267576,71,,,,,0.2931869,,,,,"[47.6, 4.9]",,High Pass,,16.608732,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,123,Barcelona,217,"['5dc66e37-a928-4c8e-af1c-62e2eea825a9', 'd4d05df3-a659-4af2-bc5e-7795d21ee2e2']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:26:53.347,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.963,,,,,,,,,,,,,5dc66e37-a928-4c8e-af1c-62e2eea825a9,2960,,"[72.5, 75.2]",267576,71,,,,,-0.4084889,,Head,,,"[79.2, 72.3]",,High Pass,,7.300685,,,,Jorge Resurrección Merodio,5199.0,,,,,Recovery,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,123,Barcelona,217,"['93c20cd3-248f-487e-a11f-72cfacbfe59b', 'ba9594dc-24dd-4dee-aa2a-7f5d8af71de7']",54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:54.723,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.4481,,,,,,,,,,,,,805bae0a-76a2-495a-b222-ac6eb299adbb,2962,,"[77.6, 70.8]",267576,71,,,,,-1.0850004,,Head,,,"[84.2, 58.3]",,High Pass,,14.135417,,Incomplete,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Midfield,123,Barcelona,217,['0453f6f2-5540-48e0-bfca-c13012f657b1'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:55.770,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.399807,,,,,,,,,,,,,0453f6f2-5540-48e0-bfca-c13012f657b1,2963,,"[35.9, 21.8]",267576,71,,,,,0.849311,,Right Foot,,,"[47.6, 35.1]",,Ground Pass,,17.713837,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['805bae0a-76a2-495a-b222-ac6eb299adbb', 'd43744e3-6cb8-4ae1-b116-58148f4f386a']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.218,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.626898,,,,,,,,,,,,,0c4f5f86-b8db-409d-8633-f0edf3c9814c,2966,,"[76.1, 51.2]",267576,72,,,,,0.5485494,,Left Foot,,,"[88.7, 58.9]",,Ground Pass,,14.766516,,,,Arda Turan,11094.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['336a53ac-a329-4aed-b93a-661e58d45f40'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.593,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.111495,,,,,,,,,,,,,ea3373f3-762c-4267-a23f-d58931995258,2969,,"[88.7, 58.9]",267576,72,,,,,-2.53861,,Right Foot,,,"[82.6, 54.7]",,Ground Pass,,7.406079,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Arda Turan,11094.0,Right Center Midfield,123,Barcelona,217,['562a4779-3378-450c-a9ce-f061fb42759f'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.380,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.50705,,,,,,,,,,,,,4beedfeb-5b9b-4907-b105-ee701abd8c0b,2972,,"[90.7, 50.4]",267576,72,,,,,-1.5707964,,Left Foot,,,"[90.7, 23.2]",,Ground Pass,,27.2,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['ecd7c158-94d5-4d5e-bfec-1079e1f254a6'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.970,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.973344,,,,,,,,,,,,,ca58d244-18ab-4ddf-9364-d8bcd8c27eae,2975,,"[99.2, 28.6]",267576,72,,,,,0.11012952,,Left Foot,,,"[120.0, 30.9]",,Ground Pass,,20.926777,,Out,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,['22a69625-bff3-455d-9ef2-67483fb2ca68'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.655,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.159,,,,,,,,,,,,,2e1cb5aa-5d4d-4b93-a63f-6c6be87beae5,2977,,"[6.0, 44.0]",267576,72,,,,,-0.36706084,,Right Foot,,,"[65.3, 21.2]",,High Pass,,63.53212,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,124,Atlético Madrid,212,['f633fa8a-c3df-43a9-8bf4-0a27cb8d778a'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:45.487,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.8122,,,,,,,,,,,,,03d98533-dbc5-4f59-97ca-f84b643c8d9f,2979,,"[65.3, 21.2]",267576,72,,,,,0.94200003,,Head,,,"[83.7, 46.5]",,High Pass,,31.283382,,Incomplete,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,124,Atlético Madrid,212,['bcdad931-088c-4f8e-8545-7d5c94a3cffb'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:48.646,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.550251,,,,,,,,,,,,,9962dbee-e339-4a4a-82b1-4d3d353bc49d,2986,,"[54.9, 47.3]",267576,72,,,,,-2.7455113,,Right Foot,,,"[49.4, 45.0]",,Ground Pass,,5.9615436,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['3d083aaa-16e2-4f3a-b7d3-12cd8c3bc4b3'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.809,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.068281,,,,,,,,,,,,,8bb72170-e2c0-45bf-9a01-bdc1d2832ca7,2989,,"[49.4, 44.6]",267576,72,,,,,0.07677189,,Right Foot,,,"[57.2, 45.2]",,Ground Pass,,7.823043,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,['6f0c1394-6476-4ee1-8f0d-e0973e324a92'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.439,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0143,,,,,,,,,,,,,d118bebe-6eae-4800-95fc-fad5a6cfb816,2992,,"[57.2, 45.2]",267576,72,,,,,-2.5161076,,Right Foot,,,"[50.0, 40.0]",,Ground Pass,,8.881441,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['35537fd4-761d-4653-84a3-dda8476043aa'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.747,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.670208,,,,,,,,,,,,,0cad7e0e-835c-4b35-8143-91c264c40a77,2996,,"[51.6, 39.0]",267576,72,,,,,-0.71991813,,Left Foot,,,"[58.1, 33.3]",,Ground Pass,,8.64523,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,"['b1bb3be4-e30f-4af1-a2a9-58aaa3f315d6', 'f33c3b36-14a8-4958-ad01-fc6cbc327bfb']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.802,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.285936,,,,,,,,,,,,,ad4f206e-4e9f-4903-825f-e5df4389290d,2999,,"[70.3, 18.0]",267576,73,,,,,-0.9122848,,Right Foot,,,"[80.9, 4.3]",,Ground Pass,,17.32195,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,125,Barcelona,217,['ab568027-2010-4ebf-b054-0a0ec09abbf9'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.998,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.114508,,,,,,,,,,,,,10303f10-6a58-43dc-856e-7216f6f01cc2,3002,,"[80.9, 4.3]",267576,73,,,True,,-0.7378151,,Right Foot,,,"[85.3, 0.3]",,Ground Pass,,5.9464273,,Injury Clearance,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,,4,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.667,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.49943,,,,,,,,,,,,,59064a3e-22f6-42c4-ae06-aab4204bf31d,3004,,"[34.8, 80.0]",267576,75,,,,,-0.598189,,,,,"[48.3, 70.8]",,Low Pass,,16.33677,,,,Thomas Teye Partey,6383.0,,,,,Throw-in,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,126,Atlético Madrid,212,['6c0f955e-3221-4a83-a94b-1215b32423aa'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:40.357,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9544,,,,,,,,,,,,,21f458eb-035b-414c-b73f-c595398d1944,3007,,"[48.3, 70.8]",267576,75,,,,,0.391484,,Right Foot,,,"[65.5, 77.9]",,Low Pass,,18.607794,,Injury Clearance,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Center Defensive Midfield,126,Atlético Madrid,212,,43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:43.132,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.488641,,,,,,,,,,,,,83ae50d0-82f2-475f-bb16-c12355f51f0f,3010,,"[54.3, 12.1]",267576,75,,,,,1.9974238,,Left Foot,,,"[42.8, 37.4]",,Ground Pass,,27.791006,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,127,Barcelona,217,['ae3e09ef-705d-4009-8b50-02f0e8633b8f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.940,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.01365,,,,,,,,,,,,,5f30f30f-ff5b-45d3-b345-4cd3cff04d17,3013,,"[42.8, 40.0]",267576,75,,,,,0.7950318,,Right Foot,,,"[68.5, 66.2]",,Ground Pass,,36.700546,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['da2143a5-030c-4138-897b-3ee5bffb98d7'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.788,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.491888,,,,,,,,,,,,,cbb004b8-4ce9-439f-b77a-83f6e05f1b2f,3016,,"[75.1, 68.2]",267576,75,,,,,0.31290123,,Right Foot,,,"[92.1, 73.7]",,Ground Pass,,17.867569,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,127,Barcelona,217,['89d283b8-361a-4730-801d-928fab3d6bf6'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.649,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.166678,,,,,,,,,,,,,22a069e3-55fa-49c3-9f0f-ea8bfc5e6f65,3019,,"[92.1, 73.7]",267576,75,,,,,-2.822523,,Right Foot,,,"[80.9, 70.0]",,Ground Pass,,11.795338,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['755cb7d4-456b-4dba-962a-01a194e9010b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:30:55.819,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.94763,,,,,,,,,,,,,65207095-b37c-455f-8921-48b7862c8821,3022,,"[80.9, 70.0]",267576,75,,,,,-2.8572078,,Right Foot,,,"[61.4, 64.3]",,Ground Pass,,20.316004,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,127,Barcelona,217,['9ca566e2-bbc8-4995-a56d-ffb2a2bb6d86'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.894,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.68316,,,,,,,,,,,,,d9751e5a-e807-4daa-9536-489dfd0f0c01,3025,,"[64.6, 61.7]",267576,76,,,,,-1.6175249,,Right Foot,,,"[63.3, 33.9]",,Ground Pass,,27.83038,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['a38fe592-7fe3-4e0b-99f1-a03d59ff6cfd'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.827,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.555006,,,,,,,,,,,,,8cafa75a-9a04-444b-b5a0-6961d012808f,3028,,"[62.4, 23.5]",267576,76,,,,,-0.72374797,,Right Foot,,,"[83.9, 4.5]",,Ground Pass,,28.692333,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,127,Barcelona,217,['6c3bf1f0-6e91-4cc6-a986-ede58c6fce48'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.507,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.080172,,,,,,,,,,,,,319a7115-9eba-4934-9f6a-95cf8ae7b900,3031,,"[83.9, 5.5]",267576,76,,,,,2.2142975,,Left Foot,,,"[76.4, 15.5]",,Ground Pass,,12.5,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,127,Barcelona,217,['e4f4d249-59ef-47f4-9088-96210a972eb0'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:31:07.407,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.661418,,,,,,,,,,,,,b210afe6-3152-4a62-b169-0f717b7c15a4,3034,,"[76.4, 15.5]",267576,76,,,,,1.706833,,Right Foot,,,"[72.8, 41.8]",,Ground Pass,,26.545244,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['95c3f98b-db7a-411e-8104-a118ca71384f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.390,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.655607,,,,,,,,,,,,,0b4da938-9d8b-48d2-9b46-b0fdb2aeceb4,3037,,"[76.8, 43.3]",267576,76,,,,,1.2637506,,Right Foot,,,"[85.9, 72.0]",,Ground Pass,,30.108139,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['eaa44248-11ff-49f5-80a5-70b13230265f'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:31:12.214,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.124884,,,,,,,,,,,,,59d38499-b7e0-4e03-88ff-445fca59f752,3041,,"[103.2, 66.7]",267576,76,,,,,1.9308556,,Left Foot,,,"[100.0, 75.2]",,Ground Pass,,9.0824,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['146d7715-c974-409e-bf8f-b16908541918'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:31:18.292,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7885,,,,,,,,,,,,,7589fbe8-15cc-428b-aed0-2c9bcd46df85,3044,,"[97.7, 75.2]",267576,76,,,,,-0.38050637,,Right Foot,,,"[106.7, 71.6]",,Ground Pass,,9.693296,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['75ca9e44-cad7-44f9-8c09-4d0e9b8acb06'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.136,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.753121,,,,,,,,,,,,,1bfc9119-9f44-472c-8622-72d27834f6d6,3047,,"[106.7, 71.6]",267576,76,,,,,2.6527402,,Left Foot,,,"[97.3, 76.6]",,Ground Pass,,10.647065,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['ae25dc8e-97a7-4444-9f39-7e6a616f5ad9'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.005,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.785825,,,,,,,,,,,,,5fd65274-3924-4479-bff8-ba4a5613f6c9,3051,,"[94.4, 74.9]",267576,76,,,,,0.52807444,,Right Foot,,,"[98.0, 77.0]",,Ground Pass,,4.167733,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['459e1baa-d0c5-48ee-93b7-ceeeab52af64'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.624,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.019317,,,,,,,,,,,,,1e3ff826-5a10-457e-b7dc-27d4594088b3,3054,,"[98.0, 77.0]",267576,76,,,,,-2.517891,,Left Foot,,,"[89.8, 71.1]",,Ground Pass,,10.10198,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['5410fda8-f593-4029-87d2-32db3485f56c'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.542,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.102899,,,,,,,,,,,,,a7e9f21e-18d2-4941-911a-4398bb2c8570,3057,,"[87.8, 68.5]",267576,76,,,,,-1.972667,,Right Foot,,,"[74.2, 36.5]",,High Pass,,34.770103,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['268e120b-80f9-49c4-9166-6fd6439b6fcc'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:31:28.255,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.204915,,,,,,,,,,,,,e9a9afee-40e4-4827-85d8-b428ce454213,3060,,"[67.6, 32.9]",267576,76,,,,,-0.75039303,,Left Foot,,,"[80.9, 20.5]",,Ground Pass,,18.183784,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,127,Barcelona,217,['f0db0dc7-dc22-4462-a353-f86fd4c18b75'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:31:32.944,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.759105,,,,,,,,,,,,,135cc63d-1744-40b1-a168-7deb26788046,3063,,"[80.9, 20.5]",267576,76,,,,,2.680287,,Right Foot,,,"[63.8, 29.0]",,Low Pass,,19.096073,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['4168c679-664c-4bb4-92fc-5769af231b4a'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.189,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.941965,,,,,,,,,,,,,a4b8faf4-a868-4e68-857d-a8b4c61a1c87,3066,,"[57.2, 33.3]",267576,76,,,,,1.5218159,,Right Foot,,,"[58.7, 63.9]",,Ground Pass,,30.636744,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,127,Barcelona,217,['cd38e6a1-2274-429a-9c36-e725ed4a9f34'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.159,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.340998,,,,,,,,,,,,,570e4f43-ae2e-47ee-a72d-180d4c14fc4b,3069,,"[63.1, 69.5]",267576,76,,,,,0.30400094,,Right Foot,,,"[78.4, 74.3]",,Ground Pass,,16.035275,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['420c94b5-3530-48e8-8de2-36a5020d6eff'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.668,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.591426,,,,,,,,,,,,,c523ca5e-28a6-4a57-b83f-af38b381f886,3072,,"[86.1, 73.4]",267576,76,,,,,0.20707268,,Right Foot,,,"[98.0, 75.9]",,Ground Pass,,12.15977,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['31c779ed-c3b6-4ebe-9f78-0b31ba3714b5'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.367,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.5339,,,,,,,,,,,,,a1f5162a-274e-4283-8bdd-92923070bb9e,3075,,"[98.6, 72.4]",267576,76,,,,,-2.1112158,,Left Foot,,,"[95.3, 66.9]",,Ground Pass,,6.4140472,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,"['046128de-72fc-427b-856d-3b8985d5b90b', 'c74863bc-a37a-4f0b-bac5-21aa4015d2c6']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.848,Pass,,2015/2016
