ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[72.2, 73.9]",,,,,,,,,,,,3.1561,,,,,,,,,,,,,,,7ba879ae-6413-49c8-b880-7d91428d4074,2685,,"[72.0, 74.3]",68320,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roger García Junyent,25929.0,Left Back,164,Villarreal,222,"['31d60620-4132-4f41-82c4-eab25b1b8692', 'd0a3f24a-2c1b-449f-acfc-87503be60a7d']",46,,,,,,,,,,,,,,,Villarreal,222,00:26:46.193,Carry,,2005/2006
,,,"[56.6, 15.7]",,,,,,,,,,,,7.879608,,,,,,,,,,,,,,,3971053f-74fa-4baa-9349-b43d9e74b48b,2688,,"[55.8, 3.5]",68320,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Román Riquelme,25934.0,Right Wing,164,Villarreal,222,"['0d6abf87-eac9-420b-8326-204caab79a4f', 'c5ddbb4b-4910-4ec6-a4b4-e037ab6d4481']",52,,,,,,,,,,,,,,,Villarreal,222,00:26:52.557,Carry,,2005/2006
,,,"[49.7, 32.5]",,,,,,,,,,,,1.96245,,,,,,,,,,,,,,,87a3e210-320b-4083-a038-8e617b305f11,2691,,"[51.0, 30.4]",68320,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,164,Villarreal,222,"['19cbd2af-3518-46e3-b7a2-bee2da4aaa8f', '54634c75-0b14-43c7-8587-d972ae1bf12a']",1,,,,,,,,,,,,,,,Villarreal,222,00:27:01.417,Carry,,2005/2006
,,,"[50.8, 51.6]",,,,,,,,,,,,2.49839,,,,,,,,,,,,,,,05902346-b8d0-43e1-954a-222a1be53d20,2694,,"[44.7, 51.4]",68320,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gonzalo Javier Rodríguez,25931.0,Right Center Back,164,Villarreal,222,"['b95ce829-ef9f-4bd4-8050-29f32844d48f', 'f2489c44-164b-4480-a3a7-60d2e6930374']",4,,,,,,,,,,,,,,,Villarreal,222,00:27:04.491,Carry,,2005/2006
,,,"[89.8, 7.9]",,,,,,,,,,,,0.838257,,,,,,,,,,,,,,,a356954e-df3a-40d6-83d7-cce3a307e82b,2697,,"[89.4, 9.6]",68320,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José María Romero Poyón,25940.0,Center Attacking Midfield,164,Villarreal,222,"['406366fc-0d9f-4154-8bdb-4be0903958e8', '44fe5ef3-5770-4370-9245-36ec775bca99']",9,,,,,,,,,,,,,,,Villarreal,222,00:27:09.720,Carry,,2005/2006
,,,"[70.9, 75.4]",,,,,,,,,,,,3.476621,,,,,,,,,,,,,,,aca82291-5f68-4d86-be9b-1b4ae1a49efb,2700,,"[37.3, 77.1]",68320,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oleguer Presas Renom,25873.0,Right Back,164,Villarreal,222,"['3061a9a6-48ad-4665-9a2b-d404302a4d81', '427fefc3-4df4-47da-bb76-4d1e9b452405', 'b46e26c2-c818-4fd4-969a-68e016f4bd67']",11,,,,,,,,,,,,,,,Barcelona,217,00:27:11.464,Carry,True,2005/2006
,,,"[8.1, 24.9]",,,,,,,,,,,,1.784102,,,,,,,,,,,,,,,4bbe7d94-424e-4608-976c-e073d6988469,2706,,"[8.1, 23.7]",68320,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mario Sebastián Viera Galain,25936.0,Goalkeeper,164,Villarreal,222,"['4f2eeae0-82e0-4162-860d-006a864cf76f', 'd6584ef9-695b-47c0-b237-f737f6a0c60a']",20,,,,,,,,,,,,,,,Villarreal,222,00:27:20.660,Carry,,2005/2006
,,,"[79.3, 16.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,ff40ad99-ae4e-46ac-be68-378822dac7d0,2714,,"[79.3, 16.1]",68320,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,165,Barcelona,217,"['27e2ad25-db27-40dd-a52f-147fc3ef2560', '742a9d26-7a58-4183-9d5c-2b7070d5834f']",51,,,,,,,,,,,,,,,Barcelona,217,00:27:51.543,Carry,,2005/2006
,,,"[51.4, 49.3]",,,,,,,,,,,,1.122435,,,,,,,,,,,,,,,23dd2901-bca7-4bca-939e-1efb78762fff,2723,,"[47.2, 48.5]",68320,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger García Junyent,25929.0,Left Back,166,Villarreal,222,"['15282e67-543f-4e5d-958d-4109b756b458', '5bfae76a-62ef-4714-b64d-baaf0ac2db60', '7be4fa64-fd8f-4866-83f1-39976fd96398']",55,,,,,,,,,,,,,,,Villarreal,222,00:27:55.159,Carry,True,2005/2006
,,,"[105.6, 20.3]",,,,,,,,,,,,4.674134,,,,,,,,,,,,,,,a28c97e6-8372-4f78-8134-dc8cd7dd3f2b,2727,,"[88.6, 13.8]",68320,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,166,Villarreal,222,"['6ff038c8-6331-4f4f-89c0-a6b06431f045', '7a655b4f-f86d-4574-9712-c4d52e34ddbc', '87beebc7-7dbb-42c8-8034-22a1e646d401']",0,,,,,,,,,,,,,,,Villarreal,222,00:28:00.043,Carry,True,2005/2006
,,,"[96.1, 25.4]",,,,,,,,,,,,0.215909,,,,,,,,,,,,,,,d091a635-7b46-40f1-8588-2f80584a65df,2731,,"[94.9, 25.4]",68320,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Román Riquelme,25934.0,Right Wing,166,Villarreal,222,"['191c046d-cf97-4b39-afa2-f40b2672d3e8', 'f2694b8a-e038-43e1-960a-8ca0f02ac29a']",6,,,,,,,,,,,,,,,Villarreal,222,00:28:06.053,Carry,,2005/2006
,,,"[98.9, 23.9]",,,,,,,,,,,,0.596617,,,,,,,,,,,,,,,29c3a621-118f-4866-9171-fb0e3ba37332,2736,,"[99.9, 26.0]",68320,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Román Riquelme,25934.0,Right Wing,166,Villarreal,222,"['1a800442-ede2-4087-a1d9-a806ee034e55', 'd5449181-759a-4e90-9004-47342cbae281']",7,,,,,,,,,,,,,,,Villarreal,222,00:28:07.113,Carry,,2005/2006
,,,"[61.9, 76.6]",,,,,,,,,,,,0.7716,,,,,,,,,,,,,,,b906dffb-38ae-4c1a-a865-542e8d821454,2749,,"[63.2, 75.2]",68320,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,168,Villarreal,222,"['4e7330cc-111f-4f4d-8747-06e552248765', 'a2d07da8-32ca-402b-bc91-3afb74f57eb8', 'ddf316ca-a0ed-47b7-8a52-62ca93d1cdf9']",50,,,,,,,,,,,,,,,Villarreal,222,00:28:50.502,Carry,True,2005/2006
,,,"[67.8, 76.2]",,,,,,,,,,,,0.631747,,,,,,,,,,,,,,,e849c0bf-3e28-46cf-b212-c953c0d6eb84,2753,,"[67.6, 77.1]",68320,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,168,Villarreal,222,"['3787c94f-1d38-470a-a95b-047ff12131d9', '3da8acf1-dcac-4f14-b622-d83796d9c87d', 'e5e43c99-3bb3-41f3-8c9e-57ce200892a9']",52,,,,,,,,,,,,,,,Villarreal,222,00:28:52.033,Carry,True,2005/2006
,,,"[52.2, 26.0]",,,,,,,,,,,,2.0976,,,,,,,,,,,,,,,97ef0f2c-0fde-4893-a713-f0e4fe074990,2758,,"[54.1, 15.5]",68320,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,168,Villarreal,222,"['161cf548-aa90-464e-aa31-d18632d324f5', 'af724bd6-6291-4f10-9974-0d787159ef7a']",54,,,,,,,,,,,,,,,Barcelona,217,00:28:54.908,Carry,,2005/2006
,,,"[76.1, 47.7]",,,,,,,,,,,,2.102818,,,,,,,,,,,,,,,bd578c6a-ab81-445a-a7c2-f12abad25baf,2761,,"[67.1, 43.9]",68320,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,168,Villarreal,222,"['11815602-fef5-4c48-981d-921f6eff544c', '4f587a3f-778c-4518-a199-1294ffa87613', '98eed77d-c9a1-44b6-ba8c-70f7d10cc1f2']",58,,,,,,,,,,,,,,,Barcelona,217,00:28:58.183,Carry,True,2005/2006
,,,"[10.2, 45.1]",,,,,,,,,,,,0.482845,,,,,,,,,,,,,,,f3f53952-cf60-4f63-a974-e816338af9f6,2766,,"[8.3, 43.4]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Sebastián Viera Galain,25936.0,Goalkeeper,168,Villarreal,222,"['54d90161-d0c9-435e-a8b2-28c8a39b1193', 'e0f85eb2-344c-4ea8-ac22-71a862446154']",2,,,,,,,,,,,,,,,Villarreal,222,00:29:02.952,Carry,,2005/2006
,,,"[75.8, 20.9]",,,,,,,,,,,,1.233597,,,,,,,,,,,,,,,d037f009-4f9e-496c-b4a6-0bfd01b81aac,2772,,"[72.8, 20.1]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,168,Villarreal,222,"['030d59bf-9af6-4698-b1bc-30b4399f21fc', '56442b0a-5667-4149-8514-059c8ff090c2', 'a4de6a25-aa44-4bcd-ab2b-111f67f5fe9d']",7,,,,,,,,,,,,,,,Villarreal,222,00:29:07.430,Carry,True,2005/2006
,,,"[36.8, 52.7]",,,,,,,,,,,,0.633607,,,,,,,,,,,,,,,27fe9ead-4f71-4e53-880b-dd29a90a566f,2777,,"[36.2, 53.1]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,169,Barcelona,217,"['379dd882-55e2-422f-895f-9c9a8c2a6b11', 'b4e2f988-37a4-4705-8cd4-ed8f98ad8f06']",10,,,,,,,,,,,,,,,Barcelona,217,00:29:10.132,Carry,,2005/2006
,,,"[49.7, 32.1]",,,,,,,,,,,,2.3827,,,,,,,,,,,,,,,b746c675-d0eb-4731-9219-4b4483efce01,2780,,"[43.8, 42.4]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Right Center Midfield,169,Barcelona,217,"['aa57ec51-ae77-473a-922b-60a7c00f9e92', 'c2834151-0611-46e8-9cf5-a75d69ad6883']",11,,,,,,,,,,,,,,,Barcelona,217,00:29:11.498,Carry,,2005/2006
,,,"[58.3, 11.9]",,,,,,,,,,,,0.920317,,,,,,,,,,,,,,,63353add-aa38-4523-bdcf-99932569a914,2783,,"[52.6, 13.4]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,169,Barcelona,217,"['537ad0ee-4d8f-4d52-a19b-6b1defd08b7c', 'ae5e6208-8890-455f-8f51-7b77cc1bdc0d']",16,,,,,,,,,,,,,,,Barcelona,217,00:29:16.387,Carry,,2005/2006
,,,"[50.7, 13.6]",,,,,,,,,,,,1.322072,,,,,,,,,,,,,,,36134b45-1b06-43e9-a068-10129f9d8692,2786,,"[51.3, 23.5]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Right Center Midfield,169,Barcelona,217,"['8965d76c-a17a-407f-ab01-d335da97f249', '9cbf6017-3e21-42f5-b1fd-393e0d24ef4d']",18,,,,,,,,,,,,,,,Barcelona,217,00:29:18.186,Carry,,2005/2006
,,,"[62.5, 50.8]",,,,,,,,,,,,1.002555,,,,,,,,,,,,,,,d7ae4fe4-ef8f-4968-b4ba-e2b3451cc0da,2795,,"[63.2, 54.4]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,170,Villarreal,222,"['09fa97a9-bfc4-4b7c-8c3e-671349c8bd40', '0e192f17-1e4a-4a7e-b8c3-69ab32d920b8', '7bd70050-4986-43a5-b68f-b87fc4007187']",25,,,,,,,,,,,,,,,Villarreal,222,00:29:25.134,Carry,True,2005/2006
,,,"[62.9, 32.7]",,,,,,,,,,,,1.309538,,,,,,,,,,,,,,,a6711dff-bac1-4eb7-9373-add6c14804d0,2798,,"[62.3, 33.3]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger García Junyent,25929.0,Left Back,170,Villarreal,222,"['71b9c3d9-73d3-4af8-8866-236933d6e4b4', 'e6c490e1-dfe5-4e16-94e2-30b04fc2cdf8']",27,,,,,,,,,,,,,,,Villarreal,222,00:29:27.130,Carry,,2005/2006
,,,"[16.2, 29.8]",,,,,,,,,,,,12.647639,,,,,,,,,,,,,,,d4bd1e9a-0897-4515-826c-4c8f285888ef,2802,,"[11.6, 27.1]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,170,Villarreal,222,"['8fac8b11-52f1-44cf-aaf7-b977b370f2c8', 'ad0d9bb8-c553-4b07-b161-19b520cbcaa0']",32,,,,,,,,,,,,,,,Barcelona,217,00:29:32.165,Carry,,2005/2006
,,,"[37.9, 61.7]",,,,,,,,,,,,2.9622,,,,,,,,,,,,,,,e5ce9cfb-797b-47f6-87e7-ec22407c4e04,2806,,"[33.7, 64.0]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,170,Villarreal,222,"['701de8d9-b47c-4c43-ab68-3dd8dd671e54', '78920a00-6503-4ef4-a997-9399bcfb37ea']",48,,,,,,,,,,,,,,,Villarreal,222,00:29:48.625,Carry,,2005/2006
,,,"[36.5, 48.3]",,,,,,,,,,,,2.86099,,,,,,,,,,,,,,,ad8d5a4f-edca-40f1-a81c-4340932563f0,2810,,"[43.8, 53.9]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,170,Villarreal,222,"['270bb979-b91d-458c-baf4-99e822f924eb', 'adbdddf7-1d92-4058-8004-14bd1543f575', 'e7b17d3a-9230-4eb8-bfbb-a8f4ee81817c']",52,,,,,,,,,,,,,,,Villarreal,222,00:29:52.783,Carry,True,2005/2006
,,,"[28.7, 35.2]",,,,,,,,,,,,1.110908,,,,,,,,,,,,,,,2f57a73f-6c81-477e-aa12-846a161755c2,2813,,"[25.1, 35.9]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Peña Montaño,25933.0,Left Center Back,170,Villarreal,222,"['40caa55f-7fe3-4cae-8b81-919a1ed89bb3', '576ceb84-db3a-4c7f-a06d-c99e1ac3ab9e']",56,,,,,,,,,,,,,,,Villarreal,222,00:29:56.779,Carry,,2005/2006
,,,"[41.7, 34.4]",,,,,,,,,,,,0.0553,,,,,,,,,,,,,,,c6576db3-b707-4499-b3d4-fa91d84a8684,2817,,"[40.9, 33.8]",68320,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,170,Villarreal,222,"['0b4c7649-db85-440c-aeb7-e8232cc60028', 'afc5fe9c-9dc2-4088-90bf-5b49f8a1394f']",59,,,,,,,,,,,,,,,Villarreal,222,00:29:59.448,Carry,,2005/2006
,,,"[39.4, 57.3]",,,,,,,,,,,,3.395957,,,,,,,,,,,,,,,4656dd74-19fc-42ac-bb64-051c89426ae7,2820,,"[30.8, 41.1]",68320,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Peña Montaño,25933.0,Left Center Back,170,Villarreal,222,"['bd7644a0-e424-48c6-8f52-9698a78ac1fe', 'f0b18a57-1efd-434e-afda-7ce2d8614e24']",0,,,,,,,,,,,,,,,Villarreal,222,00:30:00.127,Carry,,2005/2006
,,,"[71.1, 77.9]",,,,,,,,,,,,2.262232,,,,,,,,,,,,,,,f098a562-2ff6-4a2e-b39e-213e40c54612,2832,,"[64.2, 78.5]",68320,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,172,Barcelona,217,"['aeebaf87-91a7-4063-9161-67c171abd80a', 'f3c217fc-4d38-4eec-9a76-1a37d9f26360']",20,,,,,,,,,,,,,,,Barcelona,217,00:30:20.487,Carry,,2005/2006
,,,"[82.9, 56.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,dc6d5e9b-2cfe-4f6d-9023-ece9aab7b30b,2835,,"[82.4, 59.4]",68320,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,172,Barcelona,217,"['85d6c543-eb45-4c73-baff-53d2fd5361fa', 'c49f384c-d53e-4c19-aa9d-ba0e4491a39e']",23,,,,,,,,,,,,,,,Barcelona,217,00:30:23.859,Carry,,2005/2006
,,,"[116.5, 77.5]",,,,,,,,,,,,3.093653,,,,,,,,,,,,,,,a0ef633e-ab44-44ae-971a-370c783f16ad,2842,,"[110.8, 68.5]",68320,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Barcelona,217,"['9f98dba7-5a2c-410f-893e-a8013b947222', 'efaad115-51c0-43f7-b54c-f6a117d7625c', 'fd96369f-0bd0-4af6-9672-a66b10486593']",42,,,,,,,,,,,,,,,Barcelona,217,00:30:42.946,Carry,True,2005/2006
,,,"[10.2, 5.8]",,,,,,,,,,,,1.879645,,,,,,,,,,,,,,,77fb6ffe-66e1-4975-a159-fc83bda26f3f,2848,,"[9.4, 3.3]",68320,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger García Junyent,25929.0,Left Back,174,Villarreal,222,"['3ae878e3-e2e7-44e6-bfc3-8f765b6d94a2', '4e4513b7-41f0-4995-81db-0a34d662630d', '9a563b3d-46f0-43d4-b79a-b1b1bd0199cc', '9ab64533-64b5-4355-b07b-3c5b1994985b']",47,,,,,,,,,,,,,,,Villarreal,222,00:30:47.532,Carry,True,2005/2006
,,,"[27.2, 4.3]",,,,,,,,,,,,0.854081,,,,,,,,,,,,,,,41999b0f-8e1c-4d85-b445-70da72167646,2854,,"[23.9, 4.1]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roger García Junyent,25929.0,Left Back,175,Villarreal,222,"['2387eff3-7555-4e13-af84-7cfbc378ec39', '70703f6c-a450-42ec-a991-d1726e3a48d2', 'c8b22049-a408-4a4f-b75c-ca585ef1452c']",3,,,,,,,,,,,,,,,Villarreal,222,00:31:03.850,Carry,True,2005/2006
,,,"[11.7, 3.3]",,,,,,,,,,,,0.384725,,,,,,,,,,,,,,,2fc04fd8-5480-4435-9d09-6322e1768df4,2857,,"[11.7, 3.3]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Pablo Sorín,25938.0,Left Wing,175,Villarreal,222,"['3931ca88-6369-4a3b-8790-4c9c6f8f67ca', '939a2955-c408-4a0b-9b7c-f81f0fe399aa']",6,,,,,,,,,,,,,,,Villarreal,222,00:31:06.065,Carry,,2005/2006
,,,"[70.2, 61.5]",,,,,,,,,,,,0.3108,,,,,,,,,,,,,,,35c64b35-cb1d-461c-a377-6238b355c770,2860,,"[72.8, 62.8]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,175,Villarreal,222,"['d4c11211-799f-404e-b2b5-ea1e055d488b', 'e0488fa2-0097-439c-b565-1331a0e4bec0']",8,,,,,,,,,,,,,,,Barcelona,217,00:31:08.008,Carry,,2005/2006
,,,"[41.3, 27.7]",,,,,,,,,,,,3.2385,,,,,,,,,,,,,,,640fbe15-0474-4e39-83c3-9ca184873740,2864,,"[40.9, 20.5]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,175,Villarreal,222,"['3014f9b8-0d3c-4c50-b676-45ce62561890', '82733e10-7263-4541-985a-88e5801e24bc']",10,,,,,,,,,,,,,,,Villarreal,222,00:31:10.002,Carry,,2005/2006
,,,"[57.1, 38.0]",,,,,,,,,,,,0.698899,,,,,,,,,,,,,,,0599044b-1efe-4de9-92d5-8327ea05a9e0,2867,,"[58.7, 37.1]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Román Riquelme,25934.0,Right Wing,175,Villarreal,222,"['78c85be1-ace9-4b3b-878f-8b60224c651d', 'e45de190-19bf-4c7a-a616-caebe51d8ba4', 'e61149a9-eb74-4c86-b404-b860bf7f9403']",14,,,,,,,,,,,,,,,Villarreal,222,00:31:14.383,Carry,True,2005/2006
,,,"[63.8, 57.5]",,,,,,,,,,,,2.054244,,,,,,,,,,,,,,,f20cdcc8-21aa-473f-9dc3-014b3c55d10c,2871,,"[55.2, 64.9]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Rodríguez Venta,25937.0,Right Back,175,Villarreal,222,"['6fd18608-e9e5-467a-bf7e-c7813cc83079', 'd0819fc1-a913-43a7-ab06-64decb3a6770']",17,,,,,,,,,,,,,,,Villarreal,222,00:31:17.317,Carry,,2005/2006
,,,"[56.4, 8.1]",,,,,,,,,,,,0.196883,,,,,,,,,,,,,,,239d4a6a-7738-4ec9-bea1-611aa911bb26,2876,,"[53.9, 8.6]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,176,Barcelona,217,"['b77377e7-1c51-43b9-808c-93dea53ac9c1', 'e305ca72-1292-48c3-9e05-c1df8fbb6262']",21,,,,,,,,,,,,,,,Barcelona,217,00:31:21.993,Carry,,2005/2006
,,,"[71.9, 21.2]",,,,,,,,,,,,0.9336,,,,,,,,,,,,,,,604522f6-842c-4d3e-9be2-0cf5b74ee35d,2879,,"[70.5, 15.1]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,176,Barcelona,217,"['050e034b-a711-4391-8027-16882fc4b627', '9e17ed26-1361-4538-a179-26a5d1955fc1']",23,,,,,,,,,,,,,,,Barcelona,217,00:31:23.692,Carry,,2005/2006
,,,"[104.9, 9.6]",,,,,,,,,,,,3.486002,,,,,,,,,,,,,,,fe7b5699-76f9-4bcc-b760-8dbf31eba839,2882,,"[87.9, 11.7]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,176,Barcelona,217,"['35e23dcb-df54-43db-a08c-1cc5f347d3d3', '4691fe13-aa0c-4efa-a3e3-4d5055b9a5eb', '512a1657-e198-446b-b7cb-01d92809e531']",25,,,,,,,,,,,,,,,Barcelona,217,00:31:25.906,Carry,True,2005/2006
,,,"[3.0, 73.1]",,,,,,,,,,,,2.486225,,,,,,,,,,,,,,,379e02ab-9c51-4322-ad19-2f97197616c2,2886,,"[15.4, 72.2]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,177,Villarreal,222,"['3adeba0f-6346-4ce2-8a3d-a031516973a5', 'fa632e5b-db0c-4a0c-9467-b186299642fa', 'fa6955f4-d833-4625-ae6f-fc79672ce6de']",29,,,,,,,,,,,,,,,Villarreal,222,00:31:29.542,Carry,True,2005/2006
,,,"[19.0, 72.2]",,,,,,,,,,,,0.8212,,,,,,,,,,,,,,,7a44cab2-b966-4032-96c8-8a8087f8d231,2890,,"[15.9, 72.0]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,177,Villarreal,222,"['74fb00e2-c828-4ad2-8a22-8c2b22b640c2', '81dfa4b6-3fec-440b-adfc-d8a746e0a4e8']",33,,,,,,,,,,,,,,,Villarreal,222,00:31:33.674,Carry,,2005/2006
,,,"[24.1, 63.8]",,,,,,,,,,,,1.016953,,,,,,,,,,,,,,,4e3bd3c3-5e3e-47ae-a82e-ba716ab0f06b,2893,,"[25.1, 63.8]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,177,Villarreal,222,"['919239c6-1ee6-47eb-bae9-f23d43f64d69', 'e364ac79-45cc-4a8d-8364-8b813895caa6']",35,,,,,,,,,,,,,,,Villarreal,222,00:31:35.156,Carry,,2005/2006
,,,"[32.9, 44.1]",,,,,,,,,,,,1.71063,,,,,,,,,,,,,,,6de628ca-c400-4bb8-8bf4-a88797de6499,2896,,"[26.4, 52.3]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,177,Villarreal,222,"['ef2e9e57-6398-4bec-9e7f-ab6941b95a01', 'f188cef9-cacd-4f12-af67-8a4c1c9532ca']",36,,,,,,,,,,,,,,,Villarreal,222,00:31:36.914,Carry,,2005/2006
,,,"[44.7, 24.5]",,,,,,,,,,,,0.319259,,,,,,,,,,,,,,,0bd95aaa-d42b-4168-9919-f4baa7550565,2900,,"[44.2, 23.7]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger García Junyent,25929.0,Left Back,177,Villarreal,222,"['8e6b6436-63a4-483b-a01c-fcfa90faa211', 'c6980815-b741-431b-9355-17bf5a836678', 'c6fc734e-77da-4323-bede-38b1804fc352']",39,,,,,,,,,,,,,,,Villarreal,222,00:31:39.688,Carry,True,2005/2006
,,,"[37.3, 7.7]",,,,,,,,,,,,2.250893,,,,,,,,,,,,,,,c2414bfa-0640-478b-9aa7-7f3014f9a8d4,2903,,"[35.6, 9.0]",68320,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Sorín,25938.0,Left Wing,177,Villarreal,222,"['29ae9d32-6cc6-4f6e-a02b-85aab8ba9f9b', 'c70ee263-1663-4286-93ee-53c01c174e36']",42,,,,,,,,,,,,,,,Villarreal,222,00:31:42.281,Carry,,2005/2006
