bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,430c0700-be43-420d-b2fd-8fcee8454d80,3318,,,"[49.1, 41.3]",267327,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Germán Alejandro Pezzella,7161.0,Right Center Back,156,Barcelona,217,['4a2a2a7b-002f-44cf-8dd1-415c9f05896f'],23,,,,,,,,,,,,,,,,,,Real Betis,218,00:42:23.991,Clearance,True,2015/2016
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,1b53136b-a954-438f-99b0-061426fa096e,3372,,,"[20.5, 40.3]",267327,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,159,Barcelona,217,['d49a98f3-65c6-4c84-948c-702d671ac3fa'],20,,,,,,,,,,,,,,,,,,Real Betis,218,00:44:20.233,Clearance,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,b0e9a77a-2d09-437a-8212-ec7caf72dc23,51,,,"[50.5, 52.3]",267327,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,4,Real Betis,218,['cfaa74a2-340c-4657-8bb3-23fc3d6925ae'],49,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:49.073,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f8f85dc7-fef8-4fa9-8bfc-28d9254a198b,53,,,"[84.5, 15.7]",267327,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Real Betis,218,['877de8ba-3ea8-4c83-917f-23d896145925'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.970,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,4649be93-2297-40f8-b6ed-a5320ca41356,59,,,"[85.8, 62.0]",267327,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['97dad830-2807-40cf-93e8-ebbe605d689b'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.479,Duel,True,2015/2016
,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,2f430d9b-912d-47ca-82fa-da43707ba524,115,,,"[84.6, 67.7]",267327,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['3ed76f40-a93b-4b2d-8a14-7438bfcc37cd'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.268,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,80597572-a2c0-41f1-9838-04645df23e50,238,,,"[84.0, 73.9]",267327,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['8eb79d76-5488-43d2-b0c7-3b46daab06b6'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.978,Duel,True,2015/2016
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,4a69a48b-34c1-4b7f-8d20-7a9a5ee45cb6,255,,,"[7.3, 20.5]",267327,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Vargas Risco,27347.0,Left Back,12,Barcelona,217,['f83ad15b-10bb-4242-9925-9e9c905be769'],51,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:51.949,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f1c92a0d-8957-4c45-9639-8b80b47c8b65,382,,,"[80.8, 14.4]",267327,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,16,Real Betis,218,['18d7f5e5-512a-4d15-9be3-cdaa2e840a05'],44,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:44.073,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,5a658890-ad34-4ba6-a6db-e3acb14f6410,460,,,"[70.3, 60.2]",267327,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,['44aa82ff-38aa-472f-addb-eb0573c57089'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.290,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,ceb306e4-05a4-4cb4-bd9d-527148a1422e,473,,,"[31.6, 66.2]",267327,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Midfield,19,Barcelona,217,['888cb960-184c-4c13-abe3-add635dcbdd2'],27,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:27.265,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c01cbdad-ed95-4254-97ba-a083eef69fe6,478,,,"[71.3, 52.0]",267327,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ricky van Wolfswinkel,27348.0,Right Center Forward,20,Real Betis,218,['a5218d12-32c0-4074-bf13-3346b30fc5d9'],54,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:54.239,Duel,True,2015/2016
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e6f91d13-db95-4a77-8287-9a6d92ca48d4,525,,,"[44.0, 22.1]",267327,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,23,Barcelona,217,['42dc1992-ab4d-481a-820b-7a1fd21cfaa7'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.746,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1f3b2493-8101-481d-9374-1a0ada02059c,552,,,"[28.5, 49.4]",267327,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,25,Barcelona,217,['0f8068ab-fd32-4f41-b23f-0b6a08ffb58b'],20,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:20.103,Duel,True,2015/2016
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,6c3f8471-f76c-4138-8f00-b4a11604391b,558,,,"[72.7, 4.2]",267327,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Real Betis,218,['a298930c-0d4f-444d-9f5e-e227aae14dd7'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.110,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,61de6e15-ba02-4cb5-80ea-71c82baed142,594,,,"[21.2, 60.6]",267327,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,['de694f08-bede-4d7b-8462-97ff50e0a36b'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.415,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,869decc8-d464-4f47-8548-e3266a707f57,674,,,"[64.7, 77.8]",267327,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,33,Real Betis,218,['a3031f18-dcd8-4cc5-84b8-439fc240c232'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.294,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,4c004129-6c4b-44c9-af53-1909e7ab5f4e,696,,,"[41.9, 11.0]",267327,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Back,35,Real Betis,218,['d6dacb74-0dc1-44d1-908c-659a6c6dcefe'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.154,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,01af75e7-7827-40ad-8cd0-b0c842416ba3,708,,,"[13.8, 38.0]",267327,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jérémy Mathieu,10609.0,Left Back,36,Real Betis,218,['6c909478-e2a0-4a1a-b0a2-3504ebd1b1eb'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.268,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,9b7bb1b0-5adb-40db-b3f6-055b1aa54580,834,,,"[50.9, 66.5]",267327,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco José Molinero Calderón,6865.0,Right Back,43,Real Betis,218,['1910d76f-6b03-4273-81ab-72a7a1911ea9'],11,,,,,,,,,,,,,,,,,,Real Betis,218,00:22:11.134,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,010d2795-e29d-429d-a464-f3fad2395b6a,858,,,"[64.6, 63.3]",267327,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,45,Real Betis,218,['b22b993f-4d5b-46ac-94b0-370d661f613d'],35,,,,,,,,,,,,,,,,,,Real Betis,218,00:22:35.890,Duel,True,2015/2016
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,4f84bda3-3644-4b61-8d54-5cd2546b8525,874,,,"[103.2, 11.8]",267327,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Ceballos Fernández,6697.0,Left Midfield,45,Real Betis,218,['1d6d66f5-c8e7-46a4-85ac-e9d408502110'],57,,,,,,,,,,,,,,,,,,Real Betis,218,00:22:57.154,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,f6d4a07b-e152-4b82-9a78-b3d4dfcda6d1,882,,,"[3.2, 46.4]",267327,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,45,Real Betis,218,['e1493b18-701d-4140-b66f-2d2459dbc594'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.547,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,fc7458fe-4ffb-4e9a-bdd0-ca23cc4cc811,939,,,"[53.9, 51.8]",267327,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Javier Alejandro Mascherano,5506.0,Right Center Back,49,Real Betis,218,['0a443eea-a762-4d44-878b-a643de23fad4'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.857,Duel,True,2015/2016
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,59983857-8cc8-4ee5-a87f-2bd9b6be4a7b,976,,,"[58.9, 65.9]",267327,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,50,Barcelona,217,['9c1c5727-3d1e-443a-ac33-3b11bab60eac'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.283,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,0e77cf5a-be0f-431b-9128-a5d483528759,1213,,,"[104.5, 74.8]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,61,Real Betis,218,['4c6a27fd-87c9-456c-9739-9f1f6450996d'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.330,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c443cfb6-d6cf-49ba-bf11-17826a466119,1218,,,"[62.1, 68.7]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,62,Real Betis,218,['4a910a19-2c42-4798-8f54-ea3e73c5680e'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:43.208,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,5719e2b1-6042-4008-b551-a2f86bbb552a,1307,,,"[70.9, 15.6]",267327,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,68,Barcelona,217,['7fa63094-d543-4a0f-9cb7-853dff699fae'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:12.399,Duel,True,2015/2016
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,e545706b-0aaa-431e-a254-ccc1564d8795,1385,,,"[3.3, 61.7]",267327,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,72,Barcelona,217,['f14dbde9-bc4c-47c5-9282-ebbf4ef0bc3b'],49,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:49.714,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,a163455a-b601-4463-8c1e-04447daf19bb,1401,,,"[97.3, 58.5]",267327,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,74,Real Betis,218,['595c97ed-59b2-4301-bf08-140e95960fb4'],16,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:16.256,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,1d0b985b-6d3c-4325-8b6e-5beb6c3b3288,1411,,,"[15.4, 2.2]",267327,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Real Betis,218,['e06798b6-bfbc-41b8-9231-ff1aade74cc8'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:35.613,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,694f98e2-348c-4646-8ac5-528b4edc9b0a,1439,,,"[104.0, 73.3]",267327,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Midfield,76,Real Betis,218,['4d2d0dde-5831-4405-8a91-f0ac9b94077c'],57,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:57.819,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,23cb0530-d9e0-4655-96ac-c1b25b1d1188,1450,,,"[14.0, 15.3]",267327,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,76,Real Betis,218,['4d7247d5-7ccd-41a7-b48d-3c1495708573'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.172,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,01d3eb1c-1d70-4c0a-b725-0400c0421c7b,1548,,,"[58.7, 45.8]",267327,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['1f328383-fddf-49b4-98b3-76cd7314600e'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:44.163,Duel,True,2015/2016
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,1fb69dce-4f62-499c-99da-03e2c9811999,1766,,,"[59.8, 60.7]",267327,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,89,Real Betis,218,['5f8549dd-527b-4998-b7c5-0257fb2a9a37'],48,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:48.514,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,bb702d92-487c-49c2-ac90-eb2798337505,1828,,,"[87.2, 66.5]",267327,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,92,Barcelona,217,['9f27b9fc-8b55-4a4b-9ccb-443ddb47f9df'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.986,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,87bbab7a-a62e-44ce-9ced-cce9cc73e822,2011,,,"[69.5, 65.5]",267327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ricky van Wolfswinkel,27348.0,Right Center Forward,97,Real Betis,218,['35fc533a-ce30-49c7-8cef-56ccd8905945'],0,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:00.866,Duel,True,2015/2016
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c3308f4a-b239-4539-80be-7079754d53e1,2033,,,"[39.7, 40.4]",267327,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,98,Barcelona,217,['ea1ae498-590f-41bf-9582-4ab74ce42da6'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.668,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,db68de4a-4b2f-478a-9244-337a69162b80,2158,,,"[76.2, 28.7]",267327,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,104,Real Betis,218,['3e2b3534-340d-4f72-a3d4-09c34bb12501'],56,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:56.927,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,8747cf71-78f6-46c3-b7d2-3fe057c64981,2175,,,"[54.3, 72.4]",267327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricky van Wolfswinkel,27348.0,Right Center Forward,105,Barcelona,217,['a86d3a1f-9872-4940-b2a3-39d4819bc6b6'],18,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:18.769,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,0f6ca85b-b360-4d9c-91e5-c6f8c77499ac,2452,,,"[55.5, 77.9]",267327,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,111,Real Betis,218,['3202fae1-73cb-4c02-8f17-14519c966e89'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.601,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e1b107fb-09be-4523-8b91-48013fcca507,2510,,,"[62.4, 6.4]",267327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,114,Barcelona,217,['fe807bd7-dcda-4f6b-84a0-83546349400b'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.831,Duel,True,2015/2016
,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,50f78b6f-4e5a-4840-a4ec-dab5627b341c,2621,,,"[104.2, 10.2]",267327,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,120,Real Betis,218,['bd885496-a8bb-4bc2-b4ad-a5b10e3e6fe7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:46.373,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1f996666-c0dd-440e-9702-fc9c3e28d4b0,2643,,,"[118.1, 30.6]",267327,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Vermaelen,6332.0,Left Center Back,124,Barcelona,217,['69e75079-b976-466c-b788-7ebc02225b9c'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.559,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e3fd1350-fef9-408f-9519-4570ac5ab63a,2674,,,"[111.7, 44.9]",267327,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,125,Real Betis,218,['9cf8947b-6cd6-4a77-b734-b19a5223944e'],17,,,,,,,,,,,,,,,,,,Real Betis,218,00:24:17.794,Duel,True,2015/2016
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,531a9d96-1f5a-4fa3-940c-7bd4fb1749bc,2858,,,"[54.6, 12.3]",267327,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,136,Real Betis,218,['6d9c0a00-2730-43e2-80b7-b710b004f685'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.731,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,019dcd78-21da-4b38-8f07-accd6f26833b,3000,,,"[5.9, 68.0]",267327,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,141,Real Betis,218,['1a8e7071-02d3-47e2-8428-2ee5375a4192'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.645,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f86659ea-0ac3-4602-bb1d-c3b0198abc1d,3049,,,"[58.2, 37.7]",267327,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,145,Barcelona,217,['f3367943-ae2b-4a0e-8452-f140d2e5149c'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:49.169,Duel,True,2015/2016
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,ebc06948-1db5-4828-9390-1cdb6341381f,3111,,,"[111.5, 38.0]",267327,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,146,Real Betis,218,['2c8955e7-e568-4e8d-8cd2-c2d0dffb8fa4'],2,,,,,,,,,,,,,,,,,,Real Betis,218,00:37:02.833,Duel,True,2015/2016
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,7c114d46-cfc0-4efc-ab37-3ad659dd867f,3201,,,"[30.4, 21.2]",267327,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,151,Barcelona,217,['2a789d48-61dd-4f21-99dd-296e82b87812'],57,,,,,,,,,,,,,,,,,,Real Betis,218,00:39:57.033,Duel,True,2015/2016
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,d748cb56-f169-4abd-bc4e-8cbf9fe4acc6,3323,,,"[41.6, 28.7]",267327,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Center Midfield,157,Real Betis,218,['b539944d-947a-49e8-ba58-bfb2bdc29dbd'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.178,Duel,True,2015/2016
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,41b92d1e-4841-4f45-ba3f-0fe39d4b24b7,3483,,,"[41.5, 25.6]",267327,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,164,Real Betis,218,['928f8571-f82e-4b52-9229-691cd335583f'],21,,,,,,,,,,,,,,,,,,Real Betis,218,00:46:21.340,Duel,True,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ddf4a935-6f87-4de2-a0df-a582d8aa6130,97,,,"[37.6, 62.7]",267327,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,6,Barcelona,217,"['9ba6d94d-f75a-44d1-a374-ece654f02ae4', 'dd5ddf9d-9169-4bc1-be82-dc39aac59b6c']",38,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:38.701,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e1bc887d-1a1e-45a1-8348-33d630cf0538,244,,,"[19.8, 4.0]",267327,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,12,Barcelona,217,"['4905946d-af2e-4184-bbd7-64b11b0bc2d9', '85a92ff1-774d-4173-a46b-1ad17cb5b6f9', 'f50bef7d-6604-4e54-a888-6478f5f9e4f9']",48,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:48.489,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,667a5422-1991-4a3f-a105-f17fea99e8ad,269,,,"[36.1, 64.4]",267327,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Midfield,13,Barcelona,217,"['4707b317-7a6d-47a5-af7f-20fe3b00dd58', '4cf02aaf-9021-4439-a8fb-60c319869056', '68125df8-8e0e-40d2-a6d5-a6e9db9a004c']",8,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:08.843,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,96359a6a-3759-43a4-9aea-2bd5bc654b76,272,,,"[35.0, 63.0]",267327,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,13,Barcelona,217,"['06f15464-2d74-4d06-bdd6-a7878fe5bd88', '4cf02aaf-9021-4439-a8fb-60c319869056', 'e1b7f084-1d94-4773-86f8-e503ada7bbc5']",10,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:10.212,Dribbled Past,,2015/2016
