50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e0a1ce77-08e0-4523-9467-2ee78feefc8f,1147,,,"[28.6, 8.5]",69275,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Espanyol,214,['944d1e94-6b7c-4f9f-98a1-4ff87025c6d1'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.216,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1eea12ae-d170-4399-ab88-ccacdb632510,1360,,,"[49.8, 70.6]",69275,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,82,Espanyol,214,['9ea0f14d-dab5-448e-968d-724c771a5697'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.321,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9914a6c0-6153-489d-abfb-b62b2dc870a1,1649,,,"[91.9, 18.4]",69275,42,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis García Fernández,23916.0,Left Center Midfield,98,Espanyol,214,,37,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:37.313,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25bf7afa-5268-45a0-82ed-fa86fdec1711,1699,,,"[25.6, 50.4]",69275,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Márquez Moreno,24783.0,Right Center Midfield,101,Barcelona,217,['b5883753-f821-40a6-88ff-01986398f446'],48,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:48.394,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2a22464b-a579-4c6e-95a5-ea5a047a1f51,1730,,,"[10.0, 32.0]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,103,Barcelona,217,['06f8b993-aa78-42af-9cba-ca102d42a789'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:41.530,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9620dab8-1ec6-410d-a349-9868622eb58d,1732,,,"[12.0, 35.3]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dídac Vilá Rosselló,6886.0,Left Back,103,Barcelona,217,,41,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:41.892,Block,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,67c31593-e102-4e31-ba96-759512b5ef2f,1905,,,"[68.1, 70.5]",69275,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,114,Espanyol,214,['926a6174-5b8d-4003-a745-664069812fba'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.326,Block,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,b533eb87-6445-4e09-87c8-b9717aa9d0e7,2033,,,"[34.6, 9.1]",69275,51,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,123,Espanyol,214,['2303f22d-8944-42d2-8600-25bf3b5cd0b1'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.099,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3b6f28b7-10f7-446b-9ba0-71e41be11a1f,2057,,,"[87.9, 19.5]",69275,52,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Callejón Bueno,7029.0,Right Wing,124,Espanyol,214,,3,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:03.209,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aad54659-9ad7-441d-8c38-e9f7ce16723a,2114,,,"[19.5, 27.0]",69275,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,128,Espanyol,214,['0011f07e-aac7-468a-9663-97eac7c77034'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.184,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,09c0e607-f356-4b97-8d7e-b1438cd962ef,2129,,,"[16.0, 8.7]",69275,54,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Wing,128,Espanyol,214,['a9df8c78-c3b1-48ed-9977-3d4076cd38c9'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.840,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8eaa367b-7edf-4c85-a733-cb929eb47328,2200,,,"[8.4, 52.5]",69275,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,131,Espanyol,214,['bcae238a-06e6-4e1c-876f-f470b5687a49'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:45.417,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,45a0124c-93b3-45ea-80fa-9478f1f06e0f,2237,,,"[80.1, 76.1]",69275,56,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,133,Espanyol,214,['34bb3e0d-8100-40fc-bbd6-86c98d760582'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.387,Block,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,cfa1c361-a133-4108-9587-7df706a0d1de,2467,,,"[69.0, 11.8]",69275,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Márquez Moreno,24783.0,Right Center Midfield,150,Espanyol,214,['561f1cfd-c596-49ba-b9f9-d36a7a76ccf8'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:45.472,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8d8658b5-c449-4d80-85d8-b59a3a08f0d2,2742,,,"[98.9, 3.7]",69275,71,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Callejón Bueno,7029.0,Right Wing,168,Barcelona,217,['5ad4a91b-9d0c-4bca-aec6-8698a52d9291'],27,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:27.855,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9891b7ec-7889-4cbd-bc25-cf88e0996c26,2748,,,"[97.3, 7.1]",69275,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Callejón Bueno,7029.0,Right Wing,169,Barcelona,217,['cd02ba39-f640-40c6-ba3c-952f1252a6e0'],40,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:40.463,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5b70a433-dd82-43be-89c9-e668cd6c458f,2755,,,"[73.9, 45.8]",69275,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Alberto Dátolo,26729.0,Left Center Midfield,169,Barcelona,217,['f14e17b9-9a33-4ec3-aec9-04c599184ced'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:45.871,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3c9a77ec-d425-46a4-80a7-fca34c35fb9f,2776,,,"[38.7, 10.7]",69275,72,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,173,Barcelona,217,['17858918-fc5e-4a67-a7ef-50d0e4d32f13'],9,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:09.631,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d88f17b1-91ac-41bd-9851-594d58abb10d,2888,,,"[28.4, 35.2]",69275,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dídac Vilá Rosselló,6886.0,Left Back,178,Barcelona,217,['caeeb28e-222a-40e6-8a27-325e773684ba'],15,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:15.494,Block,,2010/2011
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,088e319a-7c85-4e59-a809-ac4e22ebdbad,2903,,,"[17.4, 34.3]",69275,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dídac Vilá Rosselló,6886.0,Left Back,178,Barcelona,217,,29,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:29.749,Block,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,00d8bcb9-68e5-4333-9da0-5cbb80a97fab,2924,,,"[78.8, 61.0]",69275,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Alberto Dátolo,26729.0,Left Center Midfield,180,Barcelona,217,['08dd93cb-1c02-44ac-aa2f-92750b5ba09a'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:56.332,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b1b7ba9-e5b6-47e4-93c1-9b88858f4db8,3009,,,"[17.0, 42.0]",69275,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Daniel Forlín,24744.0,Right Center Back,183,Barcelona,217,['02fc4ba2-4e4a-4651-9e89-fcd688fd9fb1'],3,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:03.848,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1069941b-dd7a-4def-971a-2238796bb0ab,3145,,,"[7.2, 53.2]",69275,79,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,186,Espanyol,214,['fe0f6f35-fd93-4d42-be37-086acf896ded'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.199,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e509c45-f635-42b7-b54d-980a9c5f57ba,3254,,,"[17.1, 17.5]",69275,81,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,194,Barcelona,217,['dcc0c64e-7111-4796-86f3-a57d40d409c0'],50,,,,,,,,,,,,,,,,,,Espanyol,214,00:36:50.545,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e7a354d3-9a1f-40e1-af4b-ad1be6ff545b,3284,,,"[23.3, 5.9]",69275,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Márquez Moreno,24783.0,Right Center Midfield,197,Barcelona,217,['8a40e1ce-93a1-4140-b266-888936fd9cb5'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:37:45.847,Block,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3fe9bd0b-20b6-497e-a2b0-67c7472ebed9,40,,Success In Play,"[16.8, 65.8]",69275,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Espanyol,214,['c72d2496-0111-42fd-8ed7-6ae2f29a1a1b'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.284,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,05aa6c42-7f00-4339-a2f7-dbb3312288a4,239,,Lost In Play,"[48.8, 10.0]",69275,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,16,Espanyol,214,['5ecc94af-59a2-4b72-9f23-15e0bb77a101'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.451,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c3581119-0fb5-46a2-ad95-679bd451df46,431,,Success In Play,"[71.8, 22.8]",69275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Espanyol,214,['6975d8dd-93fa-4d85-9afd-cbefac0994f3'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.305,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f09ef1f1-c2d5-49e6-9d15-1a24dc200cfd,834,,Success In Play,"[62.5, 53.5]",69275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,49,Barcelona,217,['af814979-17db-439c-bd19-8b4949359d03'],38,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:38.655,Interception,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,fc4c844b-e4f6-4559-aadb-321c985f69be,849,,Won,"[92.7, 22.6]",69275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,50,Espanyol,214,['29cb1e2b-6d98-4a12-9211-db13a07bc73d'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:56.028,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,26a3d08a-8776-4443-8ee2-3c68692f5f0b,965,,Lost Out,"[26.8, 49.3]",69275,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis García Fernández,23916.0,Left Center Midfield,58,Barcelona,217,['abe71489-810f-4d69-b16c-d22837ac8214'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:56.068,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9fbd0e01-27a9-4850-be14-181f0bed11e5,1648,,Lost In Play,"[29.7, 61.8]",69275,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Espanyol,214,['f51f27b2-0636-4dbe-b148-d7b7c009e964'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.235,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,22b2f53d-c1f4-4360-beae-d0ff1b1ef4d0,1877,,Lost Out,"[37.6, 10.1]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dídac Vilá Rosselló,6886.0,Left Back,112,Barcelona,217,['0733b837-9df6-4ada-8840-50aebd9ddaa6'],35,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:35.175,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6dece130-552a-46a5-9dad-2a1f1652dffc,1939,,Lost Out,"[31.1, 23.3]",69275,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,116,Espanyol,214,['cccf903b-487f-40bd-8849-3bfb75d648ab'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.318,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,20aec108-a205-4ec1-a159-31a065e9494b,1958,,Lost Out,"[9.7, 37.2]",69275,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,118,Barcelona,217,['e3ea3327-d3d7-4bd1-b328-4015a8fa52a4'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:16.378,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2b69c6d-a95a-4a99-bbe0-dd86181c08cf,2025,,Won,"[89.8, 61.0]",69275,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,123,Espanyol,214,['0325f7ff-bb5a-4c31-8ad8-d69414b9bca7'],36,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:36.227,Interception,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,9e4d177f-846a-4026-8045-d5e4c0acadb2,2696,,Won,"[24.3, 48.0]",69275,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,166,Barcelona,217,['7da17827-1784-4542-b033-ea2e7d8efdcb'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.439,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,da3dfb0a-0742-4c88-a6dc-3e1eb664810e,2834,,Lost In Play,"[39.5, 23.6]",69275,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Márquez Moreno,24783.0,Right Center Midfield,177,Barcelona,217,['3776e2b2-18b8-48db-9487-be6ce307cd8f'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:13.487,Interception,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,e8655376-06f4-4b6b-bb7f-7800eec26e6b,3204,,Won,"[29.9, 24.2]",69275,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,192,Barcelona,217,['4c429335-d655-4fc9-8ae8-d73ff4a5a4a2'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.738,Interception,,2010/2011
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,ac411760-c274-4c83-a857-24e5af3cb540,3527,,Won,"[85.5, 7.1]",69275,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Right Wing,206,Espanyol,214,['d3d1e87a-5474-47d2-887d-25f0162a9354'],52,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:52.971,Interception,,2010/2011
,,,,,,,,,,,,,,,,,,0.8614,,,,,,,,,,,,,,80e776e7-ad23-4474-ac9d-e04ca4527341,72,,,"[111.4, 62.0]",69275,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Daniel Osvaldo,26609.0,Center Forward,3,Espanyol,214,['73c5bae2-a854-4455-9581-b5b795ceb8f6'],0,,Right Foot,"[118.6, 43.7, 0.3]",,"[{'location': [111.4, 60.1], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 52.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 57.6], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.2, 55.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 43.1], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 34.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 55.3], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",ad83c70f-2731-4d90-99a1-d946f89dbfb3,,Saved,,0.0059521776,Normal,Open Play,,,,,,Espanyol,214,00:01:00.987,Shot,,2010/2011
,,,,,,,,,,,,,,,,,,1.276,,,,,,,,,,,,,,4c451dd9-3c49-4ebf-96ba-afa5cbc09830,172,,,"[102.9, 48.3]",69275,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Villa Sánchez,12737.0,Left Wing,12,Barcelona,217,"['9a966a43-0c71-4a82-9926-128b57d5ad1b', 'd2153cb1-e440-4ef4-8190-bb6e9d3cfdf9']",33,,Right Foot,"[111.6, 42.3]",True,"[{'location': [114.5, 45.5], 'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.7, 66.0], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 63.5], 'player': {'id': 6886, 'name': 'Dídac Vilá Rosselló'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 44.7], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 31.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.6, 35.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.1, 77.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.7, 44.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.8, 79.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.6, 46.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.3, 41.5], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 36.8], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 44.5], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 37.1], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 47.4], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",552b25d8-128a-4e21-a9cc-c77378d53b28,,Blocked,,0.046810713,Half Volley,Open Play,,,,,,Barcelona,217,00:03:33.621,Shot,,2010/2011
,,,,,,,,,,,,,,,,,,0.614229,,,,,,,,,,,,,,9bf27673-870d-4dcf-9624-9a75941cd8d1,175,,,"[111.9, 41.2]",69275,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['0ce4e3c9-b795-44f7-b1a3-a668bfbf37fe'],34,,Right Foot,"[120.0, 45.8, 0.8]",,"[{'location': [109.8, 42.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.4, 78.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.8, 43.9], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 63.6], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.0, 47.4], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.3, 45.9], 'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.6, 42.2], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 37.4], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 39.7], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 40.1], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 50.3], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.5, 30.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.3, 37.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Off T,True,0.16355665,Overhead Kick,Open Play,,,,,,Barcelona,217,00:03:34.937,Shot,,2010/2011
