50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[10.0, 18.0]",,,,,,,,,,,2.960006,,,,,,,,,,,,,4c1a1264-a9e8-474e-aeb3-653400d345a5,3474,,"[8.0, 18.0]",16265,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,169,Real Sociedad,210,"['0d343bbb-69a9-418a-aefb-9be6139509b3', 'ac9a9e12-cbb5-406a-a750-d4e777bf2932']",59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:59.118,Carry,,2018/2019
,,,"[7.0, 35.0]",,,,,,,,,,,0.780472,,,,,,,,,,,,,f77a7cf3-e342-473e-8907-2be8698232f9,3477,,"[7.0, 35.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,169,Real Sociedad,210,"['77d6f10c-5652-4372-9eb2-18b777ea09d9', 'f0367664-d0fa-4e8c-b777-4dd8391590c2']",3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:03.308,Carry,,2018/2019
,,,"[47.0, 36.0]",,,,,,,,,,,4.670428,,,,,,,,,,,,,0bb5dd2f-a092-443d-ac2d-7aede9f7f0e4,3480,,"[17.0, 37.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Merino Zazón,3042.0,Center Defensive Midfield,169,Real Sociedad,210,"['955372a9-983c-4fae-b0ff-24b6adf89196', 'ec9d7154-1d1c-4001-9e27-1946592c090a']",5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:05.620,Carry,,2018/2019
,,,"[60.0, 27.0]",,,,,,,,,,,0.673722,,,,,,,,,,,,,df9f9ea0-fd45-4218-bf6c-c0b4b0837914,3483,,"[61.0, 28.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,169,Real Sociedad,210,"['63f06b3c-8581-433d-bd5a-58b5652e65ac', 'a12497df-92a5-42c8-96c6-a5e0189a113c', 'a53ad07c-07de-4555-9d9d-93e1f768a30d']",11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:11.280,Carry,True,2018/2019
,,,"[54.0, 30.0]",,,,,,,,,,,0.715032,,,,,,,,,,,,,6166b358-1ddb-4637-9136-f6840313629d,3488,,"[52.0, 32.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Merino Zazón,3042.0,Center Defensive Midfield,169,Real Sociedad,210,"['4cf320c7-a473-40ed-a912-738c2c83cfb5', 'a3bde436-61ec-4dc9-b33c-0a63d9b60b96', 'd79878a3-6973-4e60-a4c0-dc4d08648581']",12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:12.927,Carry,True,2018/2019
,,,"[55.0, 4.0]",,,,,,,,,,,2.037949,,,,,,,,,,,,,de0064f9-dce7-4b56-a958-a817d6a173e5,3491,,"[57.0, 10.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aihen Muñoz Capellán,22452.0,Left Back,169,Real Sociedad,210,"['6c0aa73e-ae9c-4a74-afdc-893ed948e9b5', 'cc414433-05ac-40a8-a70b-ecf68264193f', 'eabe6814-7566-463c-912e-f004af5dfbf2']",15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:15.137,Carry,True,2018/2019
,,,"[52.0, 15.0]",,,,,,,,,,,1.273092,,,,,,,,,,,,,55d7e942-9d2a-49a1-a0b0-1560a9fedead,3500,,"[56.0, 9.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,170,Real Sociedad,210,"['087c0c72-c697-47a1-a647-d6dd23292fd0', '67134eb9-fb41-4c9c-ab70-5dce76186401', 'f1cdec34-e40e-4f26-9d79-0b251f9e2b85']",26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:26.946,Carry,True,2018/2019
,,,"[35.0, 20.0]",,,,,,,,,,,1.074323,,,,,,,,,,,,,97938d02-e94d-4eee-937e-c0fae7cde244,3503,,"[38.0, 19.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,170,Real Sociedad,210,"['2555ecc7-0958-4107-9e93-4a72bb92b03f', '7a6a4380-0ee7-4b0b-80bc-ca790dc863ce']",29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:29.359,Carry,,2018/2019
,,,"[13.0, 31.0]",,,,,,,,,,,4.189973,,,,,,,,,,,,,23544bd2-54cb-41c2-baa2-1a288c6d39bd,3506,,"[10.0, 29.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,170,Real Sociedad,210,"['810d740c-bfee-4198-a3f8-639d80d93511', 'e4dbe51a-8f5f-49eb-9410-704d790acde8']",33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:33.214,Carry,,2018/2019
,,,"[29.0, 35.0]",,,,,,,,,,,1.55003,,,,,,,,,,,,,5294e5d9-1409-41a1-93ac-187af6a48e8f,3509,,"[32.0, 28.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Merino Zazón,3042.0,Center Defensive Midfield,170,Real Sociedad,210,"['49acba7f-b343-4b0f-a497-7d6264f6cabd', '8b05dbaf-a406-4663-8002-e3ee73f5deee']",38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:38.395,Carry,,2018/2019
,,,"[32.0, 59.0]",,,,,,,,,,,1.989307,,,,,,,,,,,,,6a2b907c-a2e2-47ba-98e4-38c817bb5d46,3512,,"[31.0, 54.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,170,Real Sociedad,210,"['0aed1ec5-f5ce-4a66-a1ef-700c48877710', 'f9941854-8d06-4dd8-b03b-3cbba87f9cb1']",40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:40.814,Carry,,2018/2019
,,,"[22.0, 57.0]",,,,,,,,,,,3.152169,,,,,,,,,,,,,d1aa4573-1895-4140-b1d2-2d3cd235ec0e,3515,,"[35.0, 79.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,170,Real Sociedad,210,"['144cf257-0a39-4012-98b7-15b733bba59c', '65d93056-5d01-4764-b965-4dede87a11df', 'a77d2023-923c-453b-b2dd-aac92aea4020']",44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:44.128,Carry,True,2018/2019
,,,"[8.0, 47.0]",,,,,,,,,,,1.312775,,,,,,,,,,,,,b1cab630-47cd-4fcd-9421-c3ad49cd07d1,3519,,"[5.0, 43.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,170,Real Sociedad,210,"['564ba037-e1a8-4950-aed2-926aaa0a4f20', '6388b05c-9b8b-435e-9d07-d7ce39bab606', '7d6ca890-90b9-49ff-b88a-5ddd965578df']",49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:49.264,Carry,True,2018/2019
,,,"[91.0, 17.0]",,,,,,,,,,,1.2932,,,,,,,,,,,,,42d801da-c8a9-41a4-ae58-c49f6978e9a0,3524,,"[84.0, 10.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,170,Real Sociedad,210,"['829052c5-68c3-4d25-b7c7-8b653811c087', 'e70b0b9a-e46a-4a28-8569-2f85a567e8d0']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.611,Carry,,2018/2019
,,,"[98.0, 25.0]",,,,,,,,,,,1.319,,,,,,,,,,,,,63acc6e6-8ffa-4b05-952f-56e891e60262,3528,,"[100.0, 26.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,170,Real Sociedad,210,"['01917f5a-e7b8-4e48-a31c-485cbe9e4598', '9fcf3238-04f8-4724-9f3d-22a1e39c628b', 'f8d2c772-d802-43af-bddd-97ab85fd4e50']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.744,Carry,True,2018/2019
,,,"[43.0, 40.0]",,,,,,,,,,,0.04,,,,,,,,,,,,,174c6f63-8013-47af-8b7a-8e958161fac7,3533,,"[43.0, 39.0]",16265,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Right Wing,170,Real Sociedad,210,"['64be4b07-dea8-41d7-8865-5df3212fefc4', 'dd8de6be-57e2-4ef2-89d4-1bc177ec56a5']",58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:58.860,Carry,,2018/2019
,,,"[90.0, 47.0]",,,,,,,,,,,0.5208,,,,,,,,,,,,,bb5ea646-9c67-4333-ba0d-b3c616806719,3538,,"[89.0, 46.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,171,Barcelona,217,"['468c3930-86d0-4b78-868e-0c2a0791a9c1', 'e38c2fc0-69da-4fbd-9061-cf229d838579', 'fa9b12c9-a513-435f-ae33-00d35a38c6ba']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.427,Carry,True,2018/2019
,,,"[59.0, 46.0]",,,,,,,,,,,0.76,,,,,,,,,,,,,c0446f43-196f-4faa-96dc-d51e1ab1c055,3547,,"[59.0, 46.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,171,Barcelona,217,"['2debdce8-f5a4-45ff-925a-4c5a87ed27c8', '43a45f4a-57d6-4e4c-9f65-4b8fb1d8eaf9', '51a9228b-7529-4125-a34d-4f014d05a07d']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.761,Carry,True,2018/2019
,,,"[84.0, 55.0]",,,,,,,,,,,2.96,,,,,,,,,,,,,c8b8f5aa-83fe-49a8-bb87-c3f1b99f0f4f,3551,,"[76.0, 54.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,171,Barcelona,217,"['c4fb7775-8179-4a0f-b3e8-abe98991986c', 'ce59cf7a-3056-49c4-bd92-f826177f5ae3']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.761,Carry,,2018/2019
,,,"[87.0, 46.0]",,,,,,,,,,,0.6872,,,,,,,,,,,,,5a50faee-3028-4dae-8e6f-9da0b7b8cd01,3558,,"[86.0, 47.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,171,Barcelona,217,"['0e010b70-3cd3-40b4-8102-353e05661dbf', 'c28eadc0-13de-408e-9ea4-7ea526f284b0', 'ff0e7231-4726-4fa9-a26d-3a9c1bf72aaa']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.273,Carry,True,2018/2019
,,,"[88.0, 34.0]",,,,,,,,,,,0.3821,,,,,,,,,,,,,68f17f49-5ff8-4fcf-b139-049d19c43739,3563,,"[88.0, 34.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,171,Barcelona,217,"['ab04e812-3a02-4e43-86d4-cce016fb7b93', 'd2fdf330-78a7-4740-8c56-f47211763cfd', 'f835de94-03de-4c65-a872-acd9e22053bf']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.211,Carry,True,2018/2019
,,,"[34.0, 41.0]",,,,,,,,,,,0.9941,,,,,,,,,,,,,d5bde9a6-b523-4923-9f2b-2ebec3f03911,3568,,"[33.0, 44.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,172,Real Sociedad,210,"['60634783-9932-4f9c-b131-96ca45345d07', '72bcf319-2947-4c01-9f9c-a47ccf7e66bf', '9b568775-3c58-4515-bad9-8930e2706ade']",14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:14.716,Carry,True,2018/2019
,,,"[39.0, 32.0]",,,,,,,,,,,1.7037,,,,,,,,,,,,,1bcd0e61-3d33-48b3-a719-4189406acd7c,3572,,"[34.0, 41.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,172,Real Sociedad,210,"['39d5392c-f289-4e8d-8d89-ca4ae963825d', '60634783-9932-4f9c-b131-96ca45345d07', '657168ff-2321-4efd-805e-57441b88302b', '861f9548-a3be-4c7c-9b04-d1902e087d95', '9b568775-3c58-4515-bad9-8930e2706ade']",15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:15.710,Carry,True,2018/2019
,,,"[48.0, 34.0]",,,,,,,,,,,0.847,,,,,,,,,,,,,1ed3b02a-2ff5-4aa8-a68e-90c739fb7436,3576,,"[39.0, 32.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,172,Real Sociedad,210,"['514687f7-91f6-46b2-87d7-324546c3365f', '657168ff-2321-4efd-805e-57441b88302b', '861f9548-a3be-4c7c-9b04-d1902e087d95', 'dfb4c4fb-d62b-4b28-84fe-4c6993f33d4f', 'e66cb96f-75a6-4d83-a0df-6242c685a827']",17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:17.414,Carry,True,2018/2019
,,,"[92.0, 53.0]",,,,,,,,,,,6.309141,,,,,,,,,,,,,e094933b-7139-4b39-b015-896945614c2e,3580,,"[57.0, 33.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,172,Real Sociedad,210,"['25aaf71a-d5bb-4aa7-a7b3-4daa2a4627c6', '74603cc7-591d-4948-b896-79a178044d2b']",19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:19.183,Carry,,2018/2019
,,,"[105.0, 49.0]",,,,,,,,,,,5.323239,,,,,,,,,,,,,260b0d2e-2343-46cf-9c04-a0c52765fcc0,3583,,"[102.0, 64.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Wing,172,Real Sociedad,210,"['02ebb593-34c9-47b5-80e5-546c5f993ec4', '69eaffca-77bc-4d85-9587-a90e71c6c06a', '6dfd5652-e215-4e9a-b47d-ccdbf576e414']",26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:26.559,Carry,True,2018/2019
,,,"[105.1, 44.8]",,,,,,,,,,,0.558656,,,,,,,,,,,,,2eda7b01-6daa-4422-8f41-28c910f33a0c,3588,,"[105.0, 49.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Wing,172,Real Sociedad,210,"['02ebb593-34c9-47b5-80e5-546c5f993ec4', '8488e5ee-0279-4afc-bc6b-7c555d192f70', 'b935c078-df25-424e-8511-77693277c5d7', 'c132b42e-cc1e-41a2-803b-6eb0f6179625']",31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:31.882,Carry,True,2018/2019
,,,"[81.0, 9.0]",,,,,,,,,,,0.261473,,,,,,,,,,,,,69b1b63c-f77c-43e2-9ed9-0055cc56d95b,3596,,"[81.0, 4.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aihen Muñoz Capellán,22452.0,Left Back,172,Real Sociedad,210,"['16b13732-b63c-4e21-bb6e-9f18ffb2c1c8', '4e68df8c-d605-4bcf-a333-d8c28d931958']",39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:39.160,Carry,,2018/2019
,,,"[88.0, 17.0]",,,,,,,,,,,2.040869,,,,,,,,,,,,,aa6bfcab-bd0b-4a38-aa0b-df809c6b356d,3599,,"[88.0, 7.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,172,Real Sociedad,210,"['5977a619-e7eb-4630-b834-b41b7b265729', 'cc98d2b7-710c-4b2d-b335-0767d02534f2']",40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:40.592,Carry,,2018/2019
,,,"[79.0, 41.0]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,49e0e414-7768-4466-90a4-338192b051ad,3602,,"[79.0, 41.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Sangalli Fuentes,16210.0,Right Center Midfield,172,Real Sociedad,210,"['3b069ffc-d484-463a-b377-29fbb17137c3', '85f7abbf-bc0f-4669-b07e-6825cdead8de']",44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:44.352,Carry,,2018/2019
,,,"[78.0, 29.0]",,,,,,,,,,,1.394387,,,,,,,,,,,,,cd8747f8-d5e7-4179-8c08-1261faf31922,3605,,"[77.0, 32.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Center Defensive Midfield,172,Real Sociedad,210,"['1836f0cc-1b04-496d-8fb7-3de293abdf92', '76c4a061-7e12-476d-bcbd-7e9b703c9108']",45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:45.220,Carry,,2018/2019
,,,"[86.0, 20.0]",,,,,,,,,,,0.538467,,,,,,,,,,,,,b11894cd-cd87-46f0-af7c-eaff8cf1c317,3608,,"[86.0, 19.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,172,Real Sociedad,210,"['0f81045d-65fb-4c01-8fa1-fc66c0333b34', '7faaabc2-0b04-486a-a961-e27cacb588c8']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:47.402,Carry,,2018/2019
,,,"[102.0, 4.0]",,,,,,,,,,,0.876089,,,,,,,,,,,,,6254b476-c96b-4dd9-8bca-e5d1a8c2f48a,3611,,"[98.0, 4.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aihen Muñoz Capellán,22452.0,Left Back,172,Real Sociedad,210,"['12c4b0a4-28bb-4a54-bec2-04174f94ca8d', 'd02e021a-c943-44d2-8f1b-74beec26f048']",49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:49.334,Carry,,2018/2019
,,,"[84.0, 60.0]",,,,,,,,,,,3.7391,,,,,,,,,,,,,6362783a-150b-4dad-9cc2-e77f308cc7bf,3620,,"[97.0, 58.0]",16265,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Sangalli Fuentes,16210.0,Right Center Midfield,172,Real Sociedad,210,"['1c5b95a2-0f07-4a8c-b560-dfdacb98753b', '34e2e3c0-8a2b-40db-bc2a-9114f8a039c0', '4dbc6e3d-b653-40b5-9085-3e922f80ddc4']",56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:56.471,Carry,True,2018/2019
,,,"[72.0, 51.0]",,,,,,,,,,,3.560006,,,,,,,,,,,,,f059261d-ef04-468f-9f80-6f587d9ad8a4,3624,,"[72.0, 60.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,172,Real Sociedad,210,"['ac8170ce-2d16-42bf-b475-6e4ff4407b23', 'e077c713-5524-4fb8-a35b-48410cb48ab0']",1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:01.179,Carry,,2018/2019
,,,"[69.0, 38.0]",,,,,,,,,,,0.798599,,,,,,,,,,,,,d0ece235-8a3b-45e1-911d-b47c48ea2eed,3627,,"[68.0, 40.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Center Defensive Midfield,172,Real Sociedad,210,"['b65e94dd-d500-43a7-ac5e-8df61076b0e6', 'de0cf977-2778-4c2c-9eee-54d9fb5e0de3']",6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:06.490,Carry,,2018/2019
,,,"[92.0, 8.0]",,,,,,,,,,,1.618071,,,,,,,,,,,,,05ac8304-7517-4974-b1f5-acb9371afed8,3630,,"[85.0, 7.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aihen Muñoz Capellán,22452.0,Left Back,172,Real Sociedad,210,"['0f913956-9e1a-4d04-9d43-2e619205654c', 'c0aa9019-d203-42cb-97f8-3e1eeb58d2d5']",8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:08.834,Carry,,2018/2019
,,,"[21.0, 50.0]",,,,,,,,,,,0.7626,,,,,,,,,,,,,f98debe7-6445-409c-b0d8-8232e1f9e619,3636,,"[19.0, 52.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,173,Barcelona,217,"['20a85b31-86bc-4502-8398-1bc9b196a138', '988d5d98-c575-4eee-a39a-7d54b0770447', 'b18ecdc7-a9af-4a13-b4d1-23a5e32892ca']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.457,Carry,True,2018/2019
,,,"[91.0, 30.0]",,,,,,,,,,,6.590796,,,,,,,,,,,,,0fb90f65-2925-4fcb-8213-ed3631a2dfbf,3645,,"[75.0, 9.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,173,Barcelona,217,"['28e487a3-845e-4f5a-b6a8-a6efcb2415f9', 'bd8d1c14-3a6f-459e-bf52-1a800a68380a', 'd2c0c10d-ebc4-4717-b94d-c74671ba6a7e']",20,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:20.463,Carry,True,2018/2019
,,,"[66.0, 24.0]",,,,,,,,,,,1.84,,,,,,,,,,,,,6dce6aa3-9a61-4c2e-ab69-879c43b9153d,3652,,"[71.0, 27.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,173,Barcelona,217,"['74905a51-3672-4a59-9739-41367b7a2cae', '7e7e25f6-7124-4965-942f-09864505ed20', 'fdc3946c-f99c-4afe-b798-a2956b6775fd']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.079,Carry,True,2018/2019
,,,"[97.0, 49.0]",,,,,,,,,,,2.2741,,,,,,,,,,,,,9c1771b3-7657-441e-96cc-ac459fba7b32,3655,,"[79.0, 57.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Barcelona,217,"['4d34aa8d-3204-4670-9296-8f4209b2f54b', 'a628d485-e042-4031-a93f-2b01efda51d4', 'e570a342-ef78-49f5-8475-8a0a9e929a0a']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.394,Carry,True,2018/2019
,,,"[100.0, 39.0]",,,,,,,,,,,2.5022,,,,,,,,,,,,,007c7b29-b20d-40ef-baa6-6bed63c2da7e,3659,,"[97.0, 49.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Barcelona,217,"['0e0e6049-16d8-4152-8c39-01f0293ff829', '2e4de8fe-79aa-4739-8245-27fc4d1778ef', 'a3b1725e-f861-46a5-82f2-e636398d2ee2', 'e570a342-ef78-49f5-8475-8a0a9e929a0a']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.668,Carry,True,2018/2019
,,,"[102.0, 41.0]",,,,,,,,,,,0.4763,,,,,,,,,,,,,fa77e50d-79ca-4db7-bbaf-6ab4194a2659,3663,,"[100.0, 39.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Barcelona,217,"['a3b1725e-f861-46a5-82f2-e636398d2ee2', 'ce021526-5a4c-48f6-a70e-653f999efd13', 'e63941e2-cc62-49be-a6c1-86d1df1b64ae', 'fce2b8f4-34e7-4f1f-b854-756e11ebd582']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.171,Carry,True,2018/2019
,,,"[48.0, 49.0]",,,,,,,,,,,3.398228,,,,,,,,,,,,,f9cdc85a-b5eb-4691-829b-3e130ca2177d,3670,,"[40.0, 51.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Sangalli Fuentes,16210.0,Right Center Midfield,174,Real Sociedad,210,"['777e1bf1-3c24-4aed-8522-b89183cc9348', '97928dd7-75d4-4fae-98c9-bb1c2a515bce']",45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:45.745,Carry,,2018/2019
,,,"[75.0, 23.0]",,,,,,,,,,,2.683236,,,,,,,,,,,,,253fd8ec-168e-433f-8145-138e970205b0,3673,,"[59.0, 21.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aihen Muñoz Capellán,22452.0,Left Back,174,Real Sociedad,210,"['55525868-c92a-47e1-98f2-820a1b7df7a7', '6da6a746-788d-42ee-9509-d972fee619fb']",51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:51.386,Carry,,2018/2019
,,,"[72.0, 7.0]",,,,,,,,,,,1.380194,,,,,,,,,,,,,af7bab92-bb2c-47ae-bbca-8538cca3a790,3676,,"[73.0, 7.0]",16265,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,174,Real Sociedad,210,"['0d800f9b-1e67-4fcf-92b7-5660c0d05776', 'b5cf28c1-d44d-4af8-904c-76f3606c1b35']",55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:55.297,Carry,,2018/2019
