50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411af129-80e4-47f4-bff4-0cb6407b2790,148,,"[48.8, 14.9]",267183,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,6,Real Madrid,220,['78a37837-feb4-4473-a7d2-0872afc8c14f'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:31.073,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b73b391-a1c3-4cef-8ea5-7dfc94aca5a1,151,,"[42.1, 39.4]",267183,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,6,Real Madrid,220,['fe61fd58-3747-459b-9d9b-b2ae64da63f7'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:34.019,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107a16ba-d119-4d74-acaf-4f1c05ac8d40,154,,"[48.8, 61.5]",267183,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Real Madrid,220,['04b6c53f-c65c-4d27-9a55-c69acab9767a'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:36.390,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4a930a0-f9d3-469e-9b65-9ffca8a4a294,157,,"[105.8, 56.7]",267183,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,6,Real Madrid,220,['a4746802-d58c-4e14-9410-79f3122d175d'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:41.595,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5c0c16-95c7-439e-bcee-8957ccb92f32,160,,"[98.2, 49.2]",267183,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Karim Benzema,19677.0,Center Forward,6,Real Madrid,220,['d9f7dd41-d7a5-41f4-89a7-ad60e7e4502b'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:43.916,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e2b6ef-7e64-4757-b7db-4425db74987d,165,,"[89.2, 56.7]",267183,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,6,Real Madrid,220,['7c4acab2-8848-41b1-a863-36458054b5c0'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:55.037,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fcb8909-7457-4a1c-bfbc-2e8302b44de2,168,,"[12.3, 19.9]",267183,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['c2029b46-8a1c-444f-97a6-10ba55471727'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.075,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a9ba262-6b10-4c2b-8626-970712c76775,170,,"[22.9, 30.9]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,7,Barcelona,217,['733c069b-cef4-40ed-9ca7-0861c08c61cf'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.177,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51397ec7-bf10-4002-97c6-36d5525e4a50,173,,"[40.0, 34.0]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Barcelona,217,['86b58ec4-2d5e-44bb-a5fb-f0e5b7e7d10c'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.636,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0110e7f0-2d54-41e8-96ef-e90e3321acaa,176,,"[66.6, 74.6]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['b2bf2fa3-8093-499d-8e6a-16f48c2aad25'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.856,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bed184d-796f-4e91-bc54-d3b27c4cbd22,188,,"[91.3, 50.5]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['a481619f-5c1c-49d3-8e3d-8a1bb39af0e8'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.336,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81802005-850a-43e7-9ca6-0058899bb012,194,,"[51.9, 36.9]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,8,Real Madrid,220,['01da3b29-9eb5-4bca-86ba-1b343c87da6c'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:24.246,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0053c60e-d506-4dd9-abeb-a9f0dffc3290,198,,"[44.6, 59.2]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,8,Real Madrid,220,"['02432aec-6823-48d1-bcc7-378f556d9e20', 'c7c47eb4-9861-489f-8b76-6e145671f8f4']",26,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:26.400,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12b466b2-af45-4058-ab32-23ce112ecff8,201,,"[76.6, 76.7]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,8,Real Madrid,220,['2357ef5e-8363-4136-b812-9eeab0c9d258'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:30.062,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab27d6a4-caaa-4680-ae3a-1b79d90254a8,208,,"[38.8, 21.3]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['5722c69d-5584-42c6-97f2-1822dc3a7203'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.209,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fae28241-6abd-4da0-961b-fd007ec73ced,211,,"[58.4, 47.4]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,9,Barcelona,217,['52cd7a10-baa4-4cda-942d-1a150b678668'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.006,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232415ee-c74f-4c80-a034-ff18659f5c48,214,,"[59.7, 75.4]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['152b101d-b0d8-44bb-9b11-1d4227e1fa6c'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.826,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17110e9a-0606-4365-9985-7da651e699a6,217,,"[74.7, 32.4]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['30e67e5e-ea6b-4848-a570-fe86a97dd14e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.942,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97695ca9-446c-4820-8654-24ecd18c4027,223,,"[63.9, 47.6]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['b62f835a-eb55-47a3-bf98-9cd36873415f'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.409,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c90e4603-dd76-42c0-850a-82b645d27f88,226,,"[69.0, 18.8]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['28d4f486-9169-4d8d-90c1-7a1aef0cc0a4'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.275,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e464955b-33c1-4dd5-882e-677b64dd791e,229,,"[79.2, 4.6]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['cee5fde9-7164-4ce9-9129-1524307f43a5'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.322,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007ea7d-502b-4f25-bb68-818b509f693e,233,,"[68.5, 16.4]",267183,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['7fa308ff-d151-4bea-9806-624bf14c0730', '9caa19c0-1903-406c-bdcb-6f77163b85e5']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.967,Ball Receipt*,True,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7abb924f-b4a1-49be-887b-4ad5d74d7477,236,,"[79.5, 21.5]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['cfd72408-916c-436d-9480-afad99572765'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.340,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d953deb7-329d-4f61-88a4-577b7ba6c209,240,,"[57.4, 54.3]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,10,Real Madrid,220,['145b42b6-45f0-42d4-936a-408a1c713171'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:03.133,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b3c17c1-e09b-45d5-a932-6e2cef522223,244,,"[48.8, 50.6]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,10,Real Madrid,220,['cb5f4b07-cac4-4edb-acac-2efb1a2beea3'],4,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:04.479,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ac7bd60-465a-4302-846e-c47aa49a8d9b,247,,"[62.5, 20.0]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,10,Real Madrid,220,['f4b46862-9181-4b7c-90ad-788f4c107d13'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:07.887,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91fb538-4c2d-49f4-84e8-4d6b534abdb2,250,,"[67.4, 24.7]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,10,Real Madrid,220,['619b02c7-472b-43ab-89d5-0f24a45dd51e'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:11.007,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37aeb70f-0a38-4e06-9997-cc61e1c0b3c1,253,,"[78.2, 5.7]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,10,Real Madrid,220,['a117d13b-26d2-4b14-8339-185f2886f93c'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:13.273,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5e90ef4-cc1f-4984-b6ac-55c8e8434add,256,,"[72.3, 5.5]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,10,Real Madrid,220,['54332faa-1843-4e01-95ba-abcdd341cbb5'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:15.537,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d04d91c-991f-4b5a-ab80-7908f8b9b877,259,,"[80.4, 8.8]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,10,Real Madrid,220,['3d4645e6-41d2-4d06-93d9-b23775af2b61'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:16.993,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da73a977-c40b-4eec-9a98-8a3796c33604,263,,"[68.0, 6.2]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,10,Real Madrid,220,"['2e1397bf-e359-406c-b372-471a509bb953', '9c4cee40-b492-4f8d-84b0-ddfab74f0e09']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:18.554,Ball Receipt*,True,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d062b186-7709-4031-a1dd-87db88be3a61,266,,"[79.5, 4.5]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,10,Real Madrid,220,['eac77228-eb70-4488-9703-d39b884db74c'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:19.321,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262672f6-2911-4035-be54-27ff2f410026,269,,"[55.8, 5.7]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,11,Real Madrid,220,['95b0e630-e2a8-482a-b09d-325d0e3520c7'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:29.926,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321981fd-f593-4338-a155-6ec7b517d6bd,272,,"[57.0, 9.2]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,11,Real Madrid,220,['5c637de0-5f66-4c08-9193-b2db3951fce7'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:32.934,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de344fa9-0fb8-4fd1-934e-017f39ee0dfa,275,,"[78.6, 9.6]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,11,Real Madrid,220,['611d49a7-81bc-428a-8e5c-c8643e3e0b5a'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:36.868,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462a72c-019f-4f9b-9a7d-3a6de9a9541c,278,,"[73.7, 4.2]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,11,Real Madrid,220,['ced286cb-8ce2-4b03-973d-c0224fe05a77'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:39.756,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f63038c0-1ea7-4288-b002-43573db86452,282,,"[100.3, 38.2]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Right Wing,11,Real Madrid,220,['b66d6b6e-1054-4d51-a9c1-e8020b65fd12'],44,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:44.096,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cc84f32-60cb-4493-8163-d1b9e910ca19,284,,"[31.8, 48.2]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,12,Barcelona,217,['b3e1251f-4bab-4335-89bf-56fcf1258d47'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.911,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15dd37d1-3322-4ccf-a8ee-35003755654a,286,,"[30.5, 53.7]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['787450e0-e698-495b-af6e-291040fb0937'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.773,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44996e86-25c7-41c4-a8fc-96e951fcd4a5,289,,"[26.4, 49.1]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,12,Barcelona,217,['dec80d4d-fc84-4e5d-8328-8efb81ba6653'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.438,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f82696b-92d7-45cf-9b25-fe6b74498e6e,292,,"[35.4, 47.8]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['99167f11-55a3-4973-8c6f-19751070b9e0'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.796,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812b601f-1060-4399-b097-6ac5d4645441,295,,"[44.5, 69.3]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['459b4d60-3bce-4878-983a-3fd927736285'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.083,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c0ac625-3c8e-49ef-b847-7c162d4b9661,299,,"[70.3, 74.2]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['14af4e6a-a826-460b-b688-0c1ef947db2e'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.424,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835cbf9f-a41a-477b-9129-e743d54acf39,302,,"[63.5, 66.4]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['50b96218-6a93-4524-845a-fd66e24c3a1f'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.513,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe24a613-29fd-436f-a868-9f5163bb659c,305,,"[65.0, 65.0]",267183,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['6cee72c5-296c-435d-86f6-a5fe3cfdcd93'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.452,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a083a9a-d09d-4fb4-bd80-4b88fbf89856,309,,"[100.3, 9.3]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,"['2715c7aa-0cbb-4adf-9620-6aa0d9f166fc', '434a6b16-4cf1-479a-8dfa-cd3057262f46']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.380,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc9ed54-7d3b-4fb0-b172-3c839fc2f571,313,,"[89.4, 19.9]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['13d40c60-bb1c-4c4b-9e29-db5ec1a3262f', 'f737c2bf-2f5f-4ff4-ae71-89d87266dd1e']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.979,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f09a716-34e2-4ffb-8d3f-246b2063d94e,316,,"[98.4, 20.5]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,['86f80f11-c757-4b31-8ee4-a254e1263042'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.550,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24e90098-b133-4db4-ada2-dba0d8bbfb12,319,,"[96.6, 16.2]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['f767c252-bfe1-4ab0-9e18-d3900639c623'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.039,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ccf0b8-a6cc-43ce-806d-1b70fa6b98b7,323,,"[99.4, 23.0]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['55962834-bd34-4746-881c-afc504d38639'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.499,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3ef7a58-dcb6-48ec-9a57-d333a8ea3b6b,326,,"[61.9, 10.3]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,['f2d54e31-a805-428b-b0f4-69d0ebcfd19f'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.506,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92c599b6-911d-4d60-b798-ad59a9e57327,329,,"[77.6, 3.9]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['d53c96f9-3876-4845-84f3-b6009cee4cf2'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.465,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cad8f98-5b99-44e4-a656-e2d77bfb7b39,333,,"[94.0, 30.9]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,13,Barcelona,217,['6390a922-069e-4df0-8dd0-1450f50a196d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.912,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b5a7a5-173c-44a2-bc45-a14cecf84e27,338,,"[117.6, 25.4]",267183,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['309e4ed9-cc30-4e17-a7df-d01a0bb48142'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.685,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382f8e7d-d374-4fc2-8632-c86ab83d1597,340,,"[66.3, 19.8]",267183,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,14,Real Madrid,220,['9c449c62-1a48-452e-bc42-edb9a158c777'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:03.462,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526dffbc-150d-4015-81f4-c9e832526313,342,,"[69.4, 51.9]",267183,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,14,Real Madrid,220,['8d974c53-1e6e-4d61-92be-bfe8aa762d25'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.938,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81998d5e-c0e4-4cd4-b92c-96c73237f06f,345,,"[74.7, 61.3]",267183,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Real Madrid,220,['6d6887b4-0b88-4389-abce-e3e44d3bec4a'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:07:06.720,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11c5983d-937c-42e4-b18c-5e84f9de30e6,347,,"[11.9, 35.1]",267183,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iker Casillas Fernández,11179.0,Goalkeeper,14,Real Madrid,220,['7d79f812-1b1f-4254-9d32-7c155122999a'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:09.081,Ball Receipt*,,2014/2015
