50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.296891,,,,,,,,,,,,,,,84cdfc9a-b902-447d-a212-b7516e19c140,727,,"[43.4, 41.5]",69138,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carmelo José González Jiménez,26229.0,Right Center Forward,34,Barcelona,217,"['33eabe53-4123-4ba6-bbe9-5a9ef6c015c8', '36aaacfb-850b-47a6-b5da-0b8513b443ab', '3d396f8f-bd46-4641-8b8b-03c356bd431f', '9dfde930-588f-47cc-894f-a4868ab7bc4d']",56,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:56.239,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.528924,,,,,,,,,,,,,,,09e03f9c-eab6-4de4-a485-529553499006,736,,"[54.5, 30.7]",69138,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mate Bilić,26227.0,Left Center Forward,34,Barcelona,217,['49aca426-391f-4ca6-9295-68746cb3599c'],1,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:01.049,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.382597,,,,,,,,,,,,,,,8c975dd6-2543-40e4-801b-8449c0620c19,753,,"[50.7, 16.9]",69138,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mate Bilić,26227.0,Left Center Forward,34,Barcelona,217,"['6070a73c-6773-45f9-b4eb-10e085e852af', '85d3e27e-08ca-4eac-9693-69977491dccc']",11,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:11.230,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.055011,,,,,,,,,,,,,,,6b1404f9-2021-4168-bd0c-e2a340f4a85e,793,,"[42.6, 55.2]",69138,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Matabuena Delgado,26255.0,Right Defensive Midfield,38,Barcelona,217,"['49e7c6a6-2cd9-46fe-b9c5-75d602d0aef1', '5ba41530-5570-4a5b-8d36-ab4991160450']",2,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:02.900,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.941101,,,,,,,,,,,,,,,8f8432d8-0a6d-4297-a232-970ac6fa5e7a,797,,"[43.5, 54.6]",69138,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,38,Barcelona,217,"['707a23ad-1c59-46d7-b10d-ff2e6558afd7', 'ac4c25b2-99d3-4690-ae6f-f153508ddb84']",4,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:04.998,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.403598,,,,,,,,,,,,,,,cf13bfd9-710b-4e5f-8555-5a245cf00b19,803,,"[49.9, 47.1]",69138,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Matabuena Delgado,26255.0,Right Defensive Midfield,38,Barcelona,217,['6d7d94b9-02a5-4e2e-afc0-a58cff3dcbf4'],13,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:13.091,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.033685,,,,,,,,,,,,,,,f39f716d-0de2-49bb-8b93-4afbba29ce75,805,,"[33.9, 43.3]",69138,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Autet Serrabasa,26250.0,Right Center Back,38,Barcelona,217,"['317b7289-ce2d-4082-9716-7d8f34574786', '7c519d8a-5c3d-4f90-b62b-ef802b985259']",15,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:15.367,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.505936,,,,,,,,,,,,,,,8e5ac258-6f43-44f3-a5c5-7e4e17cf742d,815,,"[34.6, 33.1]",69138,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge García Torre,25805.0,Left Center Back,38,Barcelona,217,"['11fcb4ea-7490-465a-b971-29d10779cbfb', '65842c7b-845f-427e-9ca6-ae77561df768', 'dcb2d8bd-2809-4417-ae6e-cf756615f3c7']",26,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:26.293,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.365662,,,,,,,,,,,,,,,989b9f18-c42b-4338-9c45-e5eb0900f12e,822,,"[48.8, 37.7]",69138,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Guerao Mayoral,26237.0,Left Defensive Midfield,38,Barcelona,217,"['17b72900-e68d-4dee-8a7b-b9199282e9c7', 'b9d1be58-a697-47e2-a1f7-960acd4f674d']",29,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:29.058,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.804175,,,,,,,,,,,,,,,b293abce-0ba8-44e0-8941-bbf0cf9b5eab,849,,"[43.4, 5.3]",69138,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Midfield,38,Barcelona,217,['5d392974-b851-4c4d-8ab7-b10e58dbea44'],47,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:47.725,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.387956,,,,,,,,,,,,,,,89889f02-5050-45b9-ad1c-970bfd56b08b,871,,"[20.7, 59.9]",69138,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Matabuena Delgado,26255.0,Right Defensive Midfield,38,Barcelona,217,['253d59c4-e702-4bf2-b379-8be5fd7af11c'],20,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:20:20.565,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.718848,,,,,,,,,,,,,,,10b98e21-9f5e-46ac-9fd0-f1c18469c801,873,,"[18.6, 43.0]",69138,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge García Torre,25805.0,Left Center Back,38,Barcelona,217,"['91e169e0-cb5b-4999-9a21-f338ea4dc40f', 'bdb547cf-0dea-433b-b823-adb8274cc3be']",21,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:20:21.709,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.352945,,,,,,,,,,,,,,,9416153e-2285-47d6-bafa-568e0e7df242,890,,"[48.9, 78.6]",69138,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,39,Sporting Gijón,1041,"['75e2282d-bbd2-49ae-ae40-9ecfa1a0aefa', '79ea0e53-140f-4b21-afe1-2ed1482d8610']",2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.453,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.838333,,,,,,,,,,,,,,,66b8061b-b663-4d16-9d33-b466b80e99c6,899,,"[90.8, 39.0]",69138,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Matabuena Delgado,26255.0,Right Defensive Midfield,40,Sporting Gijón,1041,['abdf2ca2-68f9-4c06-a7f3-9f676b3df6bf'],21,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:21.316,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.765477,,,,,,,,,,,,,,,09a1144e-b33e-4508-8210-6b9c48e81981,926,,"[37.0, 37.0]",69138,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreu Guerao Mayoral,26237.0,Left Defensive Midfield,41,Barcelona,217,,0,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:00.589,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.704161,,,,,,,,,,,,,,,97ac888c-8d0c-432c-b937-e4f1a3d72e68,932,,"[38.7, 37.2]",69138,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carmelo José González Jiménez,26229.0,Right Center Forward,41,Barcelona,217,['8d979ddc-f221-4b3e-86bc-c84ee69d5a6c'],4,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:04.700,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.029811,,,,,,,,,,,,,,,e135bea1-a115-4601-945c-d4256c76fa50,941,,"[6.5, 61.8]",69138,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Sastre Reus,26244.0,Right Back,41,Barcelona,217,"['0aeb2d7b-a694-4330-98e3-dfcee9d742b7', 'c95a55f0-a011-440a-9c48-6fea1a6238bf']",10,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:10.362,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.345957,,,,,,,,,,,,,,,e60f71a3-a349-48ec-b5b3-76a151ac3a16,949,,"[114.2, 46.3]",69138,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,,37,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.205,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.64636,,,,,,,,,,,,,,,da04365a-cc91-4f6b-8a5f-3aa2551d4a28,955,,"[7.6, 63.7]",69138,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco José Maldonado Collantes,26240.0,Right Midfield,43,Barcelona,217,['b630eeb0-33b6-4279-87b5-b83745f4501d'],7,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:23:07.791,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.681844,,,,,,,,,,,,,,,01575fd7-089e-49b9-bb2e-362007af3a5f,990,,"[85.5, 47.6]",69138,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mate Bilić,26227.0,Left Center Forward,46,Sporting Gijón,1041,['44446022-d99a-45ec-8959-85deba2698eb'],4,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:04.146,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.765693,,,,,,,,,,,,,,,f02ea18d-360a-40b6-9cae-3cb93d2894c6,993,,"[68.9, 35.8]",69138,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andreu Guerao Mayoral,26237.0,Left Defensive Midfield,46,Sporting Gijón,1041,['64cf93e0-14df-49e6-9795-6e8db1d36efa'],6,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:06.969,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.795531,,,,,,,,,,,,,,,0a23d984-983c-4bf1-bafc-83a612a78af6,995,,"[74.0, 35.6]",69138,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,47,Barcelona,217,"['3ed4547b-18eb-4e4c-8dee-da2fe09a008d', '84b6e6c7-559b-4e33-92f5-3e3593ea48cb', 'ea1a7103-ce00-4a1f-a515-3c0643d640e1']",9,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:09.144,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.50133,,,,,,,,,,,,,,,fc78a5ea-2b86-4503-bddb-f63f20ac1d91,1026,,"[40.2, 9.0]",69138,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carmelo José González Jiménez,26229.0,Right Center Forward,49,Barcelona,217,"['462463df-7112-4958-b5e9-ac316efae374', 'a881e49e-060c-4452-b301-1b99a35f4b16']",23,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:26:23.348,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.470495,,,,,,,,,,,,,,,e6a1b86c-1bbe-4ea9-8569-01bf547f9c19,1044,,"[31.7, 14.7]",69138,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,50,Sporting Gijón,1041,"['42b78c97-d58d-495b-9f56-c574437f8c49', '822bde30-34dc-4598-ae20-778b5626e702']",40,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.472,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.290748,,,,,,,,,,,,,,,d338c2be-13e7-49a7-9bb5-ee1bc9508ab4,1047,,"[18.9, 26.4]",69138,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,50,Sporting Gijón,1041,['822bde30-34dc-4598-ae20-778b5626e702'],43,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.312,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.724781,,,,,,,,,,,,,,,484afed7-0743-4540-80ea-13bcd3d96d03,1063,,"[58.7, 72.5]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Matabuena Delgado,26255.0,Right Defensive Midfield,52,Barcelona,217,"['34fd11b7-5ab0-41b0-844f-3fe982900c4f', '80aea967-fe1b-4501-9a6d-d46303fd30e1', 'da5fa0b5-c8bf-4210-9adf-45c3fd673b96']",14,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:14.606,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.498679,,,,,,,,,,,,,,,05691132-0937-48fc-be32-f5d95cd2fb8c,1084,,"[24.2, 42.0]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge García Torre,25805.0,Left Center Back,52,Barcelona,217,"['0dff23e5-8ad4-4c77-8908-c6510cdbe387', 'd4a32e12-420b-4be0-bccf-da72081d64eb']",32,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:32.117,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,3.18071,,,,,,,,,,,,,,,546f00bd-9ec0-4b04-972e-7a1be3c36b9d,1093,,"[87.4, 63.4]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,53,Sporting Gijón,1041,"['7bca6608-f6e3-4838-809e-710b8b0c3e7b', 'dd289bfc-f738-4fdf-960a-300dd83d6e3d']",36,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.504,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.478385,,,,,,,,,,,,,,,ffece97e-0b9c-4f58-a311-4d74d7c51b8e,1095,,"[69.7, 41.4]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,53,Sporting Gijón,1041,"['bb689dd2-90fc-451c-8dee-34f4c4cb18ea', 'd4db88a0-2162-4b93-beaa-931d5f0ca528']",40,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.590,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.934403,,,,,,,,,,,,,,,441dc7aa-32e9-4687-a490-34673294688d,1101,,"[73.3, 54.3]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Midfield,53,Sporting Gijón,1041,,43,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:43.208,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.387283,,,,,,,,,,,,,,,165a418d-9bdb-40f2-ba00-21ccd1d17225,1107,,"[73.5, 55.0]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Midfield,54,Barcelona,217,['f9d479f9-3169-4056-b569-2ee4c9e4b01f'],46,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:46.178,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.552577,,,,,,,,,,,,,,,a39561ca-242d-4411-9c8d-692367b2f702,1124,,"[64.1, 7.9]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,54,Barcelona,217,['e1443b11-a749-4f94-9ebd-2c9b55d36263'],57,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.583,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.746135,,,,,,,,,,,,,,,a14fbc0a-fd65-49f8-a604-2d7fa030fff0,1125,,"[58.0, 9.3]",69138,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,54,Barcelona,217,,58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.898,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.813534,,,,,,,,,,,,,,,a0553c6e-4b33-49dd-a978-5ec1e4c2ca38,1128,,"[52.3, 57.8]",69138,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Maldonado Collantes,26240.0,Right Midfield,54,Barcelona,217,"['0ed8d552-7fc6-49e5-8ba4-e15321f2e9f5', 'bd0dcea5-a469-4157-9834-72d48d4ded1e']",0,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:00.382,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.662074,,,,,,,,,,,,,,,d1fdd4b1-4f3f-496a-bb2d-ee9ae03ff48b,1131,,"[54.9, 59.1]",69138,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Matabuena Delgado,26255.0,Right Defensive Midfield,54,Barcelona,217,"['bd0dcea5-a469-4157-9834-72d48d4ded1e', 'd7be0a94-9512-4d3d-b975-012bd18858e0']",2,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:02.150,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.433463,,,,,,,,,,,,,,,b3c7593f-1b88-4475-9551-6cb791b525df,1144,,"[55.3, 43.1]",69138,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,56,Barcelona,217,,58,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:58.424,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.729695,,,,,,,,,,,,,,,af8ae724-d1fc-4fb7-9f4b-1e6c937fe98b,1146,,"[30.6, 71.7]",69138,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Sastre Reus,26244.0,Right Back,56,Barcelona,217,"['0b72d802-9258-4d06-b2be-97be8afc9986', '49791703-7cea-4cb7-a5d9-86ce82f71375']",1,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:01.570,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.440723,,,,,,,,,,,,,,,6d80d76c-6baf-4c39-8cb5-711de43cd127,1150,,"[43.5, 69.0]",69138,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Maldonado Collantes,26240.0,Right Midfield,56,Barcelona,217,,3,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:03.382,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.530382,,,,,,,,,,,,,,,c5646547-ec16-4c4a-8562-2e68398e3342,1154,,"[37.5, 57.2]",69138,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Guerao Mayoral,26237.0,Left Defensive Midfield,56,Barcelona,217,,4,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:04.084,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.728909,,,,,,,,,,,,,,,6a405830-cde9-4257-8255-5057a5bdebf0,1157,,"[36.7, 59.7]",69138,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Maldonado Collantes,26240.0,Right Midfield,56,Barcelona,217,"['6b80ebf9-0db5-4ade-bd1a-9a864d03b1bc', 'e1b4a629-2355-40a3-9ab9-f4f38a8e0685']",4,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:04.990,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,3.090976,,,,,,,,,,,,,,,163ad78b-6fac-4bf5-9534-e354c37bcd5c,1166,,"[58.5, 37.8]",69138,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mate Bilić,26227.0,Left Center Forward,56,Barcelona,217,['4bd70e59-b5e3-4449-aa2a-d05d41934d3e'],11,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:11.529,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.053033,,,,,,,,,,,,,,,e155ac09-f8a6-4e67-8361-a5d797a3de0c,1182,,"[13.5, 5.0]",69138,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Castro Giménez,26252.0,Left Midfield,59,Barcelona,217,['79776f9b-ae4a-4843-bf77-7db8fa14dc7c'],49,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:49.202,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.237672,,,,,,,,,,,,,,,61fcdc15-f786-4c4b-aec3-c74bfc9f036f,1245,,"[39.9, 38.0]",69138,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Matabuena Delgado,26255.0,Right Defensive Midfield,63,Barcelona,217,['23566b58-2b20-44f1-8e01-1fd4aa56bb46'],25,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:25.742,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.895222,,,,,,,,,,,,,,,92c842b3-c1f4-465e-8c30-271902e0a7be,1271,,"[92.5, 26.2]",69138,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Midfield,65,Barcelona,217,['f835bf7d-fe95-4b5b-9ab4-38f19db68cef'],11,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:11.202,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.315556,,,,,,,,,,,,,,,272cade2-7805-4dd6-9e78-154f973b594c,1298,,"[70.8, 76.0]",69138,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,66,Sporting Gijón,1041,"['4919f283-95e1-41e0-9221-665658a10b07', 'b4b29cfb-c23e-4059-ba79-dc23b01bb1a8']",43,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:43.861,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.551518,,,,,,,,,,,,,,,2558eaea-07f6-4991-b982-259d36a1b4b3,1302,,"[55.0, 71.7]",69138,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Sporting Gijón,1041,"['6a79a1e1-6b9f-46b5-b221-230cab936a8b', 'a9f91adf-ba18-4cfa-bb3f-3c054a663e96']",44,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.807,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.30017,,,,,,,,,,,,,,,cd696123-569e-49fc-b100-eb03714f8abc,1308,,"[54.0, 76.5]",69138,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Sporting Gijón,1041,['4e4505ab-d5df-45b1-bf93-0dbe88c90afa'],47,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.907,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.397116,,,,,,,,,,,,,,,9a4aae47-e446-452a-b429-f1ca0ec3511b,1315,,"[59.8, 54.8]",69138,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Sporting Gijón,1041,"['2516fb5f-0fdf-441e-a9f8-d754d2ebf332', '5d9ba043-ec77-4f84-8711-bfd1e989505a', 'b3bbfa74-a5d5-4f2c-81a2-049e929ddce1']",0,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.488,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.399921,,,,,,,,,,,,,,,5814359d-152c-434a-afa8-bc608c984117,1322,,"[38.4, 63.3]",69138,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,67,Sporting Gijón,1041,,6,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.136,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.560034,,,,,,,,,,,,,,,160ff72f-0d93-4ef4-9a27-880649e68a7d,1328,,"[33.8, 65.0]",69138,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Sporting Gijón,1041,,20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.207,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.834213,,,,,,,,,,,,,,,b1fa9d66-1078-47d2-98b8-5b67d95feed5,1334,,"[22.4, 78.7]",69138,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,68,Sporting Gijón,1041,['4db4051e-c5ac-4d82-820b-dd3bd2ec93ba'],25,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.524,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.213687,,,,,,,,,,,,,,,f8c3d4ee-8026-4236-9869-d3377e24df49,1335,,"[12.8, 78.1]",69138,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Sporting Gijón,1041,,31,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.419,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.357728,,,,,,,,,,,,,,,4a9757ab-fed3-425a-b923-c27a94f6b551,1336,,"[16.0, 78.7]",69138,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,68,Sporting Gijón,1041,,33,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.915,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.086044,,,,,,,,,,,,,,,be967e04-44cc-4cf4-a63f-5b687065f45f,1343,,"[66.3, 48.7]",69138,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Sporting Gijón,1041,['1cb4bcca-54a4-40c5-bc00-a4fb5e2d7adc'],41,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.095,Pressure,,2008/2009
