50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419afd51-6d31-403f-ad18-47a5502d4d3b,335,,"[71.0, 40.4]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,"['1d00f495-55c6-43f2-94c3-49442f5d3f27', '6aa77282-c2da-45d0-8d30-c5956cb3b3ff']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.101,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be186a6c-f256-4e88-b918-d8e25193268e,337,,"[75.5, 26.7]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,12,Barcelona,217,['34103f67-088e-4cdb-9ad3-8f4255e141b3'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.181,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a2c09f3-8fbd-4bb4-895a-4d92fb9b310e,340,,"[91.3, 29.6]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,12,Barcelona,217,['89be66a5-c558-49a7-a03d-c56adcd0e8d5'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.773,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c03c465a-cb06-4e64-abbc-f3d84405bc34,348,,"[29.5, 47.2]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,13,Athletic Club,215,['ef183d4a-1b3c-4b22-92e0-94dc6028338e'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:20.291,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22565574-46b1-438d-8061-3b6a5d0d9864,350,,"[12.1, 45.8]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,13,Athletic Club,215,['1d905e1d-3141-4f18-bd0a-0d801c802ea3'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:22.173,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab6e6588-83e7-42cf-bd20-4d9dece86b23,353,,"[80.3, 71.9]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,13,Athletic Club,215,['ac29daf0-a613-4a56-9431-b8f366c084a0'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:26.431,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172bf31-ab47-4f16-8ea8-0307850957c5,357,,"[27.6, 2.1]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,14,Barcelona,217,['92d2ff6e-fe1a-45c6-9882-e341c491e933'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:06:46.895,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b8c6d7-87df-450d-88ea-b1b0f1b7ed29,360,,"[9.4, 27.5]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,['a3c6e806-0c15-4f56-9161-8065f2d9ebd1'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.404,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dff65459-5819-4c77-96fc-371aa17666b7,364,,"[63.7, 35.1]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,14,Barcelona,217,['b67faef9-2c00-48a7-aa3c-a647f1df9b71'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.276,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746dd8de-d569-448b-a72c-9cb048aec6c0,369,,"[42.9, 78.0]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,15,Athletic Club,215,['24d5a973-4669-47bb-a21b-e48bab8241c6'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:07.640,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2824def9-f9f6-4c89-abe4-83180e3379d9,375,,"[116.1, 69.7]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Lekue Martínez,6392.0,Right Wing,15,Athletic Club,215,['2768d02d-cfea-427a-8b45-b311359da39f'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:18.299,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5caa53b5-36d6-4afd-aea0-972a00dfd8ea,378,,"[116.1, 42.8]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,15,Athletic Club,215,['bc6aafe2-668c-4dd8-8c8f-4a5df229eb52'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:19.129,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e093271-5c10-4237-91d6-3f37c7a30654,381,,"[98.2, 72.9]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Lekue Martínez,6392.0,Right Wing,16,Athletic Club,215,['dbc9f60c-eca6-4bde-b77e-542248620e44'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:43.232,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e23c27-bf67-4430-b7fb-b00d8a942755,385,,"[82.0, 78.4]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Unai López Cabrera,11746.0,Right Defensive Midfield,16,Athletic Club,215,['66c503c0-abf9-4dc9-ab36-20b9960d98e7'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:46.280,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489c0053-e5dd-45be-8b9d-efb8add1a546,388,,"[53.0, 48.4]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeray Álvarez López,6877.0,Left Center Back,16,Athletic Club,215,['c27c4b44-4f0d-4ecf-8ef4-e1ff3efd36f2'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:50.074,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b22ca93-ea60-4c4b-8ef0-7114d935ffcb,391,,"[64.9, 15.3]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,16,Athletic Club,215,['c7ffaba3-b386-4cc9-962b-7ca00ce98701'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:53.156,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4efd6ae6-f688-445d-b8a9-e59b0901a21a,395,,"[80.1, 12.1]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oihan Sancet Tirapu,30225.0,Center Attacking Midfield,16,Athletic Club,215,"['9f902345-5e49-420b-b553-660872d7c5ff', 'ed7d3dd5-a6fd-4696-b439-4a034ec2194d']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:56.414,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3217232-b56c-472d-ae0f-29631121bcd5,398,,"[76.9, 8.4]",303493,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,16,Athletic Club,215,['da8a9bf0-6ac3-4879-b092-3aedf441bc08'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:57.194,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7138db0-08b5-4c07-906b-00eb3f63d910,407,,"[55.2, 59.0]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,17,Barcelona,217,['0506cb2f-bae2-42a4-b586-2972dee02ed5'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:08:03.126,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a3cfae-d53c-49ee-a089-e37d96288d91,411,,"[61.6, 73.2]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['2e5390fa-b9bb-431d-a14e-620b4353b963'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.763,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58936420-97e3-4fb6-8ee5-332d4d9a67b7,414,,"[56.6, 60.5]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,['28a7ce52-e0d5-413f-ae89-8ea706934f8a'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.524,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cee894e-2a9c-4229-9208-f6e7e9b299e1,417,,"[64.4, 41.8]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,17,Barcelona,217,['74b70366-a63f-4b83-b537-321b115356c5'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.357,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47d9504c-3e03-42d0-9937-ff9502db80ba,420,,"[78.9, 59.8]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['87718c8b-5e83-4e37-b761-3559f4f6bfb2'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:08:11.647,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc2bad1-0fcc-4a63-8bc0-6c89aa7bcc71,427,,"[93.0, 43.2]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,17,Barcelona,217,['2b4f6e9b-e640-4056-a3e4-6645c3b0857c'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:08:17.865,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f710733a-3dc4-474b-8cf3-c11e275cb867,430,,"[100.4, 43.6]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['a04de68c-c39c-47a1-883a-cb07e1fba97b'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:08:18.588,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afba9354-1ddc-4fb8-97a3-ffc7ad09f5a4,441,,"[22.4, 29.4]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñigo Córdoba Kerejeta,6387.0,Left Wing,18,Athletic Club,215,"['0ac77756-48b0-4f28-9710-2a21a3a04457', 'ce995845-d259-4d89-92ca-820cfa162a99']",22,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:22.137,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8351c10a-c87b-46f7-9c6b-8874268e15c2,445,,"[87.5, 5.6]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,18,Athletic Club,215,['150efe6e-1543-4b41-8211-05fcffdc0db1'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:29.249,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41b74bfe-570b-4b01-a214-beb570d97725,448,,"[79.7, 22.2]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,18,Athletic Club,215,['39260e93-5e7a-4489-a939-0e7aa4a74ba5'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:36.292,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8824887-08b7-41ec-a687-2e5fdb177acf,451,,"[84.4, 11.0]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,18,Athletic Club,215,['8637ea8c-b16f-4f97-a099-56566bf0ae58'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:38.176,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186be131-7391-4bd0-b87d-76a57ea389ad,454,,"[75.9, 18.2]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,18,Athletic Club,215,['382c0bf6-a722-4b8e-8d6b-f8e48bfb22d6'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:42.536,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728da701-281f-4414-9037-ae547063fc81,457,,"[83.5, 19.3]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñigo Córdoba Kerejeta,6387.0,Left Wing,18,Athletic Club,215,['f8d54ac4-19a9-4b79-808c-145ccd9d5af2'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:43.307,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55461d84-c3d4-4d04-9d99-dab6347aab8d,460,,"[65.3, 7.4]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,18,Athletic Club,215,['d30fd001-8e79-41f1-83ad-592818d1b124'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:46.133,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795669f-6c57-4b8a-bf43-a8b671563f67,463,,"[51.3, 10.7]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yeray Álvarez López,6877.0,Left Center Back,18,Athletic Club,215,['ac332c41-7251-465a-ac54-93d1ab512020'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:47.523,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd618b47-b638-4181-90e5-176fef8ff687,466,,"[22.3, 33.3]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,18,Athletic Club,215,['4211d928-29d7-4e65-b0e7-2f9847516496'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:50.405,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be533a13-010b-4618-9a9c-38c595f1bbd4,469,,"[37.5, 71.5]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,18,Athletic Club,215,['0cf625c3-252c-4197-b1f5-41762b0e781f'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:54.507,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df9e971e-65cc-49c3-82d0-985eb9f9b96d,472,,"[83.8, 14.2]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñigo Córdoba Kerejeta,6387.0,Left Wing,18,Athletic Club,215,['df2e03b3-eef5-4354-a785-61c4c6f643c0'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:00.812,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a946f6-e4dd-40f4-9132-70b0ee82ed61,474,,"[13.7, 51.9]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,19,Barcelona,217,['3ce69e0b-1e23-4406-a425-bddde46bccf5'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.476,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b50fa6cb-6242-45e4-8fa0-c9702255686c,477,,"[24.2, 20.6]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,['ec4d1099-473b-4f08-bf09-6c0a04fab429'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.653,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc8f9b61-1a93-4f84-9f6e-be4227184cb1,480,,"[20.1, 39.9]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,19,Barcelona,217,['0ee32e4e-309d-413b-b412-427df4655408'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.246,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d56a883d-7863-4c71-bd0e-6ce916d70713,483,,"[22.8, 45.3]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,19,Barcelona,217,['183af2a0-be9b-4145-857f-21819d1de82b'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.617,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e21007-972b-4be2-8f9f-27ba64d79808,486,,"[15.4, 36.8]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,19,Barcelona,217,['184987a0-6b94-43f9-a36d-2ed99b8b3ba3'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:09:17.022,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58148f93-8af8-4f81-a299-e422e0d44ed7,491,,"[28.5, 35.1]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,19,Barcelona,217,"['6bc5fdad-0e17-4902-b838-2759ef7b881b', '940f6db1-ae3a-4b01-96ab-37d510fdfeab']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.246,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869c042e-aa83-4a87-9c8a-a9981f6c36b3,494,,"[24.2, 19.2]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,['edfc247d-81ae-449f-b2a9-1b62247113e9'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:09:22.542,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383d5c5-79dd-4dc6-a7b4-d4fcb29bd68f,497,,"[52.4, 48.8]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,19,Barcelona,217,['9ab8a187-5b77-4084-bf55-78f7ec84a772'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.516,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713899b0-f288-4e9a-8f02-2950407721b4,500,,"[63.5, 61.2]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,19,Barcelona,217,['6fc8f4cf-ab44-4dbd-81c9-05fffa82ae9e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.578,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd906dd0-7971-4b5b-9caf-ada4e0806321,503,,"[81.6, 38.4]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,19,Barcelona,217,['af551290-31ad-48d5-a75b-2d2c75f71f9f'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.301,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c84600f7-9194-4002-9550-3416c78791dd,506,,"[91.6, 19.9]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,19,Barcelona,217,['d8c9bc11-c206-49d2-8ec1-decc4019da96'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.883,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b5072e-fa39-4a3c-bf74-47b64cbeb824,509,,"[100.8, 2.8]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,19,Barcelona,217,['98d253c4-fe93-431c-893b-19db6080b6ec'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:09:40.187,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0558d98e-ab73-4250-80c5-1e167bb2d3e2,512,,"[87.9, 20.0]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,19,Barcelona,217,['642d7470-827d-4d85-8516-31793131f9e0'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.191,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc9c562-0a84-4c11-9368-bb5ce5bf87e7,515,,"[91.3, 38.5]",303493,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,19,Barcelona,217,['dbf28f3f-9491-49e6-99de-c41fea8de451'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.180,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c712ae8a-7dc1-46eb-9884-18676486da8a,526,,"[73.1, 67.5]",303493,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iñaki Williams Arthuer,6393.0,Center Forward,21,Athletic Club,215,"['29de6fb7-34cf-46f8-87ef-4d5543bf9cbd', '48a3f452-04fe-412e-af2e-67130db342c5']",10,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:10.256,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5284cf8-d6f2-40bd-9a00-c913e498438f,529,,"[77.4, 73.9]",303493,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Lekue Martínez,6392.0,Right Wing,22,Athletic Club,215,['151f5a9a-5e09-41ae-8623-cab35450b37b'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:11.643,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d04280-539d-452a-92a0-e878651e7e04,531,,"[71.4, 67.5]",303493,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oihan Sancet Tirapu,30225.0,Center Attacking Midfield,23,Athletic Club,215,['f00078ad-6ba4-4166-83b9-efbe719ec59d'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:13.104,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f82963-cf1d-466e-8eb0-74b9eb0dfc29,534,,"[24.7, 11.9]",303493,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,24,Barcelona,217,['8aa8d595-124d-4c5f-a0f4-55cec4fca216'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:10:15.418,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc1dd480-b90c-4dc0-8bf7-57e19d376d67,537,,"[48.7, 11.4]",303493,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,24,Barcelona,217,['e67ef2fe-fa51-40ef-bcc9-9a915b134db9'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.699,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33f01d9c-62de-491b-8443-fbe750ab9fd7,539,,"[85.8, 68.7]",303493,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,24,Barcelona,217,['b3652eee-4d36-42c7-bcb1-320bedf71e40'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:21.434,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd92fd75-3647-473d-a6ca-9d2db4ed7bd1,541,,"[62.6, 11.9]",303493,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,24,Barcelona,217,['0e1f4bd1-9015-4682-a306-4b3dd2ade2a2'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:10:23.088,Ball Receipt*,,2019/2020
