bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,True,,,,,,0.889274,,,,,,,,,,,,,,,f52eb6ef-c0a1-4e94-b164-d791f20964e9,2215,,"[70.3, 45.4]",303696,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,88,Barcelona,217,['79b6c6d6-ba7d-46c0-a96f-1f17e5247782'],52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:52.336,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.427513,,,,,,,,,,,,,,,3ddd4b6f-dba1-4251-900b-58c1aa292d7a,2225,,"[47.7, 7.2]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Left Center Forward,88,Barcelona,217,,5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:05.530,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,0.330115,,,,,,,,,,,,,,,721d5c64-b70a-4922-ae12-2d1abc7a7928,2235,,"[83.5, 72.2]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,89,Atlético Madrid,212,['0df262e8-61d0-476f-8803-b22239a61934'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.054,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,0.342798,,,,,,,,,,,,,,,c63256b4-2f77-4294-807b-b10ff188424e,2237,,"[92.0, 53.1]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Center Attacking Midfield,89,Atlético Madrid,212,"['3f440ad8-5e0f-4cf2-b0a5-bcbcabb7fb1e', 'e2f9fb81-32c3-4e9c-ad1e-fc7696c4af8d']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.298,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.987327,,,,,,,,,,,,,,,1a74528c-243e-4ed7-9487-d33ba86677fe,2250,,"[36.9, 14.1]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,90,Barcelona,217,['af25e440-0a11-4ad1-b7dc-0f82390847fa'],30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:30.877,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.576309,,,,,,,,,,,,,,,57059572-d9fc-4e9d-800d-cf77d21f9835,2251,,"[34.5, 17.8]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Right Defensive Midfield,90,Barcelona,217,,32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:32.162,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.188681,,,,,,,,,,,,,,,565b1742-4e3a-4690-8ac3-9e2ebe27cc43,2255,,"[85.2, 53.4]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricard Puig Martí,24841.0,Center Attacking Midfield,90,Barcelona,217,,33,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.980,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,1.379294,,,,,,,,,,,,,,,b43600d4-2930-4d3b-8244-593a6f87a39c,2263,,"[24.9, 3.4]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,91,Barcelona,217,"['76505f24-b0a0-4013-a5af-7874428f0276', 'c5119e26-ec82-41d9-b869-d7810757ea5b', 'e3d25acf-9d08-4fd8-8490-b034bbd9b637']",57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:57.621,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.624519,,,,,,,,,,,,,,,727013e9-c191-4fc7-a5fa-5fe62f1228d3,2267,,"[22.9, 11.9]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Right Defensive Midfield,91,Barcelona,217,['76505f24-b0a0-4013-a5af-7874428f0276'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:59.403,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.381811,,,,,,,,,,,,,,,2af9f12e-81f9-445b-9812-282b3cb98df8,2268,,"[23.0, 12.1]",303696,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Augusto de Almeida Monteiro,11167.0,Left Center Back,91,Barcelona,217,,59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:59.963,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,0.980718,,,,,,,,,,,,,,,cdc70a7f-aeef-4639-b1a3-d7eea6bfc023,2275,,"[96.2, 74.9]",303696,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,92,Atlético Madrid,212,"['4a356bfd-8714-428c-9c8c-3e860737ccf9', 'de90a746-4f3f-4e2f-825b-02cd3e73729e']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:02.839,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.321088,,,,,,,,,,,,,,,1ce38a14-a2cd-47dd-871a-7b71efcabe71,2288,,"[34.8, 34.1]",303696,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Atlético Madrid,212,['c2bb7608-8185-4569-8c83-4e1d6f11ac0c'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.431,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.420087,,,,,,,,,,,,,,,a79cad0b-d363-4ee8-92cb-6da27ca1d880,2305,,"[87.7, 70.0]",303696,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego da Silva Costa,5198.0,Left Center Forward,93,Barcelona,217,['a201fae3-97af-48bb-8b90-ac83d52fae0f'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:57.629,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.581934,,,,,,,,,,,,,,,97d717bc-55c7-403f-a11c-215a599d89ff,2313,,"[82.0, 67.0]",303696,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,93,Barcelona,217,['9026be93-26cd-4d29-9b0e-e9c7774d242c'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:00.617,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.873366,,,,,,,,,,,,,,,8b869f13-b9a6-4c12-9475-0b264225fd89,2329,,"[55.4, 6.6]",303696,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,94,Barcelona,217,"['9c808c69-82ed-435c-8f53-c903f5c74547', 'b2732d15-6fda-4154-9824-f9508e30bf69']",38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:38.625,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.884795,,,,,,,,,,,,,,,bdd193ce-33fe-4af0-a6df-1eea35f90a18,2336,,"[99.0, 44.6]",303696,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Llorente Moreno,6840.0,Right Center Forward,94,Barcelona,217,"['3166fbb0-3f65-450b-877c-1596d477e22b', 'f08309ea-33e3-4865-8710-247a1e13668e']",49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:49.163,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.238391,,,,,,,,,,,,,,,5a6776a7-35cd-478f-8280-5c82588b3b75,2341,,"[13.2, 45.4]",303696,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Arias Naranjo,5696.0,Right Back,94,Barcelona,217,,57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:57.742,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,1.184473,,,,,,,,,,,,,,,8b0631ba-a89e-4124-853a-f3b5a6b2ef9b,2382,,"[89.5, 15.8]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,100,Barcelona,217,"['3b592ba5-3e01-441d-9d97-897c1b8df267', 'f2efd19e-f862-4345-8966-b8f7f3ef967a']",9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:09.030,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.861827,,,,,,,,,,,,,,,64f10583-2860-464c-a6e5-021bf3fabbdd,2386,,"[74.3, 3.0]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Renan Augusto Lodi dos Santos,26532.0,Left Back,100,Barcelona,217,"['22eff5ba-dcca-4338-9f11-57da15b35c6b', '8a3d4c1b-db53-4062-ad17-594ae5332aba', 'ac06c8a1-7df5-4f02-b63b-88712bb5cd18', 'ec02f2d1-2e0c-4dd1-830a-dfdb97928aa1']",11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:11.760,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.413264,,,,,,,,,,,,,,,9332f46d-3b74-430c-b1ca-9aed41e99fc2,2391,,"[69.5, 4.0]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,100,Barcelona,217,"['83244b26-fef9-4a5e-be4a-0d6430be4c62', 'ac5ce1e8-a8a7-4417-8151-df2dcfccbe27']",12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:12.978,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.735716,,,,,,,,,,,,,,,37475f42-be98-422c-872d-0717005ee94b,2404,,"[57.8, 65.3]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,102,Atlético Madrid,212,"['5bd5eff9-b771-4128-97a5-71fe80433cde', 'e8776b07-8891-4f36-92fd-b5ae67c15574']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.431,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.33687,,,,,,,,,,,,,,,e59ab35b-a6cc-493b-8c75-41aa13e0ec67,2408,,"[57.8, 77.0]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,102,Atlético Madrid,212,['a7473b58-a944-4691-b10d-aedbe13fb858'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.442,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.543452,,,,,,,,,,,,,,,deac842e-fa95-4732-83ce-47086ecfb6af,2409,,"[57.0, 78.4]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,102,Atlético Madrid,212,['bf1f3ae0-3490-4fa3-946d-cd42346f4e80'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.947,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,1.277737,,,,,,,,,,,,,,,9533098b-d2fb-43e8-8338-2af3e7968942,2411,,"[74.5, 4.4]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,102,Atlético Madrid,212,"['10b32af9-7564-463d-b33f-1cf94f7d1966', 'e2c32434-1909-4c49-951f-dee1c8b32b3a', 'e93dd891-f1bd-48bf-aeb7-6bf35d56f180']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:41.738,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.366433,,,,,,,,,,,,,,,ec357c02-decc-4849-a7fb-99b5f44d8242,2422,,"[59.4, 9.7]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,103,Barcelona,217,"['3c7ed17b-e8d0-48e7-bd96-c2342b70caf1', 'eb84de00-a4dd-42dc-81a5-04cfe2c835d6']",47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:47.090,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.438357,,,,,,,,,,,,,,,2830d010-2455-4cda-84c7-b9557c9ebb0a,2426,,"[55.4, 7.1]",303696,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,103,Barcelona,217,['dca7d850-69c0-4143-91f3-80ac69453b7f'],48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:48.233,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,2.489804,,,,,,,,,,,,,,,7966025a-824a-4048-a0a1-07fbddcb5339,2463,,"[37.1, 26.2]",303696,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricard Puig Martí,24841.0,Center Attacking Midfield,104,Atlético Madrid,212,"['2fc76dc7-d926-410c-a483-d40beddad141', '6874843b-27f1-49c7-b13e-13dfb4191944', 'a301a2dd-4df5-4bf3-8a62-94a9b3b45a05', 'ae8820ec-cba5-4b25-bf5f-a8e3edb69b8f']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.375,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.326756,,,,,,,,,,,,,,,44d9b228-4a6f-4437-bba7-8f7ec5d1ff8e,2479,,"[37.1, 12.8]",303696,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricard Puig Martí,24841.0,Center Attacking Midfield,104,Atlético Madrid,212,"['012de8a7-2bbf-4ac5-949f-b1a5d9f0d8f6', '11e0ba4b-4339-467f-b7a3-8e8a6ec013a5', 'd1713e6a-1b56-4ce8-bb01-af9739ed57e8']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.410,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.496768,,,,,,,,,,,,,,,5322ca2c-7fd1-4ae3-bbab-a444f5c32069,2483,,"[14.1, 28.7]",303696,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,104,Atlético Madrid,212,['d1713e6a-1b56-4ce8-bb01-af9739ed57e8'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.004,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.396946,,,,,,,,,,,,,,,5716f5fc-535f-4845-b2c9-47b303c88f67,2484,,"[16.8, 27.8]",303696,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,104,Atlético Madrid,212,,40,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.721,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,0.434006,,,,,,,,,,,,,,,82f46ca2-4a13-4471-a0b7-6149cf35da14,2488,,"[94.9, 47.0]",303696,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,105,Barcelona,217,"['7cf9da3e-95d3-4a30-98c8-c25e909fad34', 'f4991e61-2c72-49c1-8517-fa35dfb2fd9b']",42,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:42.617,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.541393,,,,,,,,,,,,,,,9cc88065-bbe3-4663-846c-8a6d93c5d634,2495,,"[48.2, 30.2]",303696,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Augusto de Almeida Monteiro,11167.0,Left Center Back,105,Barcelona,217,"['07c37750-a6a2-4efa-98b1-af9e527d007a', '5e2f62b8-3534-4a32-9530-d12507e01844']",47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:47.865,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,2.408547,,,,,,,,,,,,,,,7fa1d35a-c785-4a04-b334-67559b58fbb8,2505,,"[80.1, 74.3]",303696,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,106,Atlético Madrid,212,"['d7ed1845-6283-4b34-8159-78ca5e090b77', 'f5819dbc-166e-4ded-92c1-5cb5b14d6bf7']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:57.413,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.328943,,,,,,,,,,,,,,,49577899-7720-4580-ad44-1bbae7ff2909,2520,,"[37.2, 59.9]",303696,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,107,Atlético Madrid,212,['630e0e54-f9ee-4ca3-a3d5-745bc42987f9'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:40.981,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.558622,,,,,,,,,,,,,,,d7b2691f-ad3a-49f4-9265-9134326e8197,2538,,"[62.6, 63.8]",303696,62,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcos Llorente Moreno,6840.0,Right Center Forward,109,Barcelona,217,"['5193b109-a2cb-426c-8460-f0916848b73a', '851fd629-0e95-486e-afb9-a51d8dd3c5da']",45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:45.272,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.321542,,,,,,,,,,,,,,,01e91285-c434-47ed-a139-af8227327600,2551,,"[29.5, 48.6]",303696,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,110,Atlético Madrid,212,"['9a2bdca3-2093-4288-b339-395761ed6665', 'd3b89e1e-c277-491f-b210-d7723275403b']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.205,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,1.68779,,,,,,,,,,,,,,,4102e476-c0ca-470d-b200-80b2734ec1b2,2557,,"[92.7, 35.1]",303696,63,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego da Silva Costa,5198.0,Left Center Forward,111,Barcelona,217,"['2d3e2c65-d3d8-4b2d-9dc5-4cf98cca529f', 'd4e32fe0-a6f8-470e-90c3-a50b0117c910']",10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:10.785,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.84171,,,,,,,,,,,,,,,76814e99-bc8b-42d6-b1f0-e8261fbbffbb,2572,,"[50.0, 7.1]",303696,63,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,111,Barcelona,217,"['9fafb6d9-107b-4cf0-a334-4f3af5bf759d', 'a215f733-7d6c-43e9-a90f-f7951af52b35']",24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:24.758,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.54616,,,,,,,,,,,,,,,7ed18d49-1c27-4c24-9ca8-e15b5cafe7a4,2600,,"[51.5, 55.5]",303696,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Llorente Moreno,6840.0,Right Center Forward,112,Barcelona,217,"['88240e32-d6d8-4d42-b249-5075fd525c09', '8eeb171d-83c7-4ace-b235-3d62069a2bf3']",53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:53.481,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.501181,,,,,,,,,,,,,,,ed958dc8-b062-4741-9c2e-fcb26a78fa4e,2604,,"[52.8, 39.9]",303696,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego da Silva Costa,5198.0,Left Center Forward,112,Barcelona,217,['b0304284-d75b-4c16-82ff-8524f70f44f8'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:55.132,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.415095,,,,,,,,,,,,,,,16964139-f373-4a53-9a09-c6eedefa272e,2608,,"[48.7, 49.7]",303696,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego da Silva Costa,5198.0,Left Center Forward,112,Barcelona,217,['630ddb32-7348-42c3-9b5e-62b7038dfa96'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:56.257,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,1.383417,,,,,,,,,,,,,,,deab1473-9c77-44c9-92c6-9bb9caeb6a9b,2636,,"[29.0, 13.0]",303696,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,112,Barcelona,217,"['007bdea4-632c-45cf-ab76-c8a94b053f94', '6744f0a3-473c-4a76-8b25-9111f3a1d549']",18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:18.951,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,1.522329,,,,,,,,,,,,,,,48d56611-9869-4726-8e2b-f3b0343ddc28,2643,,"[65.3, 75.7]",303696,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,113,Atlético Madrid,212,"['118c6a65-ff23-4eb8-9abf-fb4ae4195c12', '12d3ca9b-3997-46a2-9ca0-00592e121ce2', '8934dfb0-ec9a-462a-b81e-c4389f513876']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.439,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,4.041095,,,,,,,,,,,,,,,e3ac0775-d8b0-436e-8c33-bb703eda8a5a,2647,,"[53.7, 76.7]",303696,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,113,Atlético Madrid,212,"['12d3ca9b-3997-46a2-9ca0-00592e121ce2', 'd58bec86-d246-4779-9e7c-a6e571b3670b']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.744,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,1.360945,,,,,,,,,,,,,,,3325a9e1-b3a0-4be5-9750-649dff5cf685,2660,,"[8.9, 73.7]",303696,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,115,Atlético Madrid,212,['0224b091-5b5d-48a8-84a3-a430b6e5e96f'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.964,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.823256,,,,,,,,,,,,,,,e22e0fe8-957b-4d15-a8af-22b10a80c68f,2687,,"[50.6, 15.8]",303696,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Left Center Forward,116,Barcelona,217,['51d1f535-75e0-4cb3-9d14-bf3775bdb584'],3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:03.879,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,2.780568,,,,,,,,,,,,,,,00d8e537-9eaf-4148-8578-65c59b938e55,2734,,"[50.1, 66.6]",303696,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Llorente Moreno,6840.0,Right Center Forward,118,Barcelona,217,"['2144f208-febf-4789-a230-5e11611cd520', '8b777e67-4468-4718-b147-f1c2fe522afd', 'b0dda36e-adc4-436b-beb2-7978b76a1000', 'be5857c4-0b9c-41a4-9fe2-47d3a72b9495', 'f46680d0-9ba7-4a00-80a1-c4661d472a51']",53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:53.192,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,1.143691,,,,,,,,,,,,,,,f6151f05-3bb2-4bf7-b3e6-dd7d92910748,2770,,"[21.5, 11.3]",303696,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renan Augusto Lodi dos Santos,26532.0,Left Back,118,Barcelona,217,"['1ffd5df9-4235-4edb-b171-f8678b12e26e', '8c38293e-58e7-4378-b794-962aa9897ec0']",19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:19.656,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.771162,,,,,,,,,,,,,,,aa648032-6b88-4b0a-a5e4-b8ccbb06ba58,2785,,"[30.0, 22.0]",303696,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,118,Barcelona,217,"['172e0ea0-352f-44a5-8cca-9bf311b110fb', '75a886b7-fbbb-489b-9514-7c4de9dcb9a7']",31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:31.617,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,0.331829,,,,,,,,,,,,,,,cef09fcb-60b2-4ad4-8883-3b0151dba624,2809,,"[43.1, 62.5]",303696,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,121,Barcelona,217,,9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:09.080,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,0.316937,,,,,,,,,,,,,,,20c2c1f6-eeec-417c-b357-cf0855914a43,2815,,"[34.9, 32.2]",303696,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,121,Barcelona,217,,12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:12.072,Pressure,,2019/2020
,,,,,,,,,,,,True,,,,,,0.568349,,,,,,,,,,,,,,,9d53f443-fd6b-47c7-a429-6c41ba060ebd,2816,,"[32.6, 36.8]",303696,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,121,Barcelona,217,"['5fa3c16e-cfc6-4623-8b55-9037899cb01f', 'fa28f2eb-30ce-4835-95a7-1b173cb5dc74']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:13.106,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,0.732702,,,,,,,,,,,,,,,4a2c0da0-3844-45e8-bc8f-d80201eb1298,2854,,"[26.0, 13.1]",303696,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renan Augusto Lodi dos Santos,26532.0,Left Back,121,Barcelona,217,"['05721861-6175-4522-9bb3-9d5569d128d8', 'd2b0230b-8887-417f-a572-3a6aff58fb27']",39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:39.461,Pressure,,2019/2020
