50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.6978,,,,,,,,,,,,,01e09e4b-f501-4c9a-8921-2a6541c04f8d,736,,"[84.6, 60.8]",69181,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,['ce654964-a25c-42e3-97e8-d2c657940de3'],20,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.953,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.115,,,,,,,,,,,,,2eaa8a14-4b6b-4b65-8129-1355afbabd3e,749,,"[27.2, 52.1]",69181,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,35,Athletic Club,215,"['5ef3d41c-adbc-41fd-9161-c44174b44368', 'd69e0eef-f884-4001-acf3-4897e5f742a2']",34,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.335,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.4888,,,,,,,,,,,,,7f6e4f9e-13e4-40c3-a997-c53b7a4e1618,753,,"[26.2, 40.9]",69181,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,35,Athletic Club,215,"['15e6635a-ee30-475f-9965-41a43450ac3c', '7a54935c-b9ad-4294-a6b0-0b9bb9bcc31c']",39,,,,,,,,,,,,,,,,Barcelona,217,00:14:39.585,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.5958,,,,,,,,,,,,,e52850eb-7576-470f-8aaa-aa2ff48427e9,762,,"[21.4, 22.8]",69181,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,36,Athletic Club,215,"['0880511e-6019-44ab-adb2-8487252d1384', '2461ee86-56f3-4aa2-a17a-d6ffe4bf128b']",0,,,,,,,,,,,,,,,,Barcelona,217,00:15:00.437,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.0311,,,,,,,,,,,,,0f2242b7-5d58-4ad1-aa36-8d8451bb705b,772,,"[47.0, 72.5]",69181,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Athletic Club,215,"['0e2cae15-6c31-4a23-a05f-a8689ba1c0c0', '20dd4e42-0b2b-4050-8967-46314293b103', '4145efd9-81db-44fe-b8be-68ad9c07428e']",10,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.644,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.1591,,,,,,,,,,,,,faba2766-b80a-4c16-b4a6-762c597e515f,782,,"[41.9, 14.7]",69181,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,36,Athletic Club,215,['d24b62c9-ab73-479e-90f6-b395af24c38b'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:15:17.414,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,3.2218,,,,,,,,,,,,,8cc3c4a2-4854-4de1-bb52-7bf1c7f27a1d,795,,"[73.0, 36.9]",69181,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,36,Athletic Club,215,"['2e1c614f-c086-4ec3-b4ac-7fecfb9dd296', '3db88b60-bd07-49b5-abfb-c4ecc1246bb9']",31,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.600,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.8901,,,,,,,,,,,,,d12dfdad-800d-43cb-ba3b-a62b7973c0a2,806,,"[48.0, 13.4]",69181,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,36,Athletic Club,215,['886dd9d1-d831-445d-a700-717ffd1a4173'],42,,,,,,,,,,,,,,,,Barcelona,217,00:15:42.260,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.7102,,,,,,,,,,,,,02641f4b-ee87-4c2d-83aa-414635ec807c,817,,"[50.8, 21.9]",69181,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,36,Athletic Club,215,"['02cc4582-0ee9-4258-af78-93a21c24b2b6', '565bbe0b-0de1-4d3b-ba9a-143659c44505', 'd832a09b-719b-4e65-87a1-aac5e4c31600']",3,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.734,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.0074,,,,,,,,,,,,,43af5750-3010-413b-bcaa-0b2658f81e62,829,,"[14.6, 7.3]",69181,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Koikili Lertxundi Del Campo,26479.0,Left Back,37,Barcelona,217,['9c47ebd9-c8d6-47f4-a98e-f6d42696d525'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:16:28.830,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.4817,,,,,,,,,,,,,5f985f78-c8e2-473b-8464-ddb60114b17c,833,,"[19.7, 10.9]",69181,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David López Moreno,25869.0,Left Wing,38,Barcelona,217,"['178c8f82-2e12-45c9-92fd-be841ea6174b', '5e8c5d1e-4a5e-4b75-b150-37542d46582b']",44,,,,,,,,,,,,,,,,Athletic Club,215,00:16:44.570,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,3.3019,,,,,,,,,,,,,ef4d19de-a41b-4e60-9e3d-43f4dc061650,846,,"[64.6, 60.7]",69181,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Athletic Club,215,"['072c4d8e-d076-4b15-b07d-abb8dfae38a7', '08e937e1-e142-457f-b3a7-f402a1738beb', '68ab90a7-7834-471a-8540-ceb5ab4c25d9', '9b774021-3d7b-49b1-8855-eb1e67a27d27', 'afc01a2b-478c-471b-93c1-b02da4dd717b']",19,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.320,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.0449,,,,,,,,,,,,,3cf2bcc0-cd8e-480b-8b05-1e03af97db21,903,,"[70.4, 35.0]",69181,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,43,Barcelona,217,"['3ff6166c-de0c-4157-971b-e43bfe0325fb', '65e76560-f00d-4eab-96f7-00fc3ea2d969']",17,,,,,,,,,,,,,,,,Athletic Club,215,00:18:17.763,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.6633,,,,,,,,,,,,,990aa07e-794c-4d64-bc70-f7dfddd76a30,907,,"[48.2, 31.6]",69181,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ustaritz Aldekoaotalora Astarloa,26100.0,Right Center Back,43,Barcelona,217,"['26eebaa1-8d73-410e-afbf-29029529343b', '661899b8-24cd-460a-b494-2ca42e390152']",20,,,,,,,,,,,,,,,,Athletic Club,215,00:18:20.525,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.3675,,,,,,,,,,,,,8ba90246-2d33-45c3-8150-c84201af004a,919,,"[63.6, 53.5]",69181,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,44,Athletic Club,215,"['7a671296-f967-4c2a-a958-b2b206fe3fb2', 'c6a103b6-c155-4c9c-b78c-65d76356264c']",32,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.383,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.6219,,,,,,,,,,,,,54deda6f-61da-4dc3-82a6-ac1e94d133bf,1000,,"[42.9, 55.5]",69181,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,50,Barcelona,217,['027598e9-6e2c-4628-81e9-30723a9b199b'],32,,,,,,,,,,,,,,,,Athletic Club,215,00:20:32.510,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.254,,,,,,,,,,,,,03ec8e66-ab7b-402d-a4f6-4f69de35f50e,1001,,"[42.6, 50.4]",69181,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,50,Barcelona,217,,34,,,,,,,,,,,,,,,,Athletic Club,215,00:20:34.035,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.0856,,,,,,,,,,,,,e0713264-8dd0-4bda-a176-41bdc3e046e8,1006,,"[71.8, 18.7]",69181,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,51,Athletic Club,215,"['3f3b1187-8e09-443e-b0d8-be7370f5a658', '43878f3d-ab1c-4e6f-9269-f9d01e574a87', '89f09079-426f-41ff-8533-18340d53bd9c']",37,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.371,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.348337,,,,,,,,,,,,,2359096c-add1-462a-8156-b155d9822d10,1030,,"[105.7, 46.5]",69181,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Moreno,25869.0,Left Wing,52,Barcelona,217,,2,,,,,,,,,,,,,,,,Athletic Club,215,00:21:02.537,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.5444,,,,,,,,,,,,,35452576-df92-4134-9756-b36c1d43047a,1031,,"[110.4, 44.4]",69181,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Moreno,25869.0,Left Wing,52,Barcelona,217,"['51960331-16ba-403c-85a2-670785ae9ddf', '6f34b750-b739-4714-99d9-7140dbf4cf28']",3,,,,,,,,,,,,,,,,Athletic Club,215,00:21:03.653,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.4919,,,,,,,,,,,,,c1be06dc-7570-43c8-a738-aecfe47b8b9a,1045,,"[50.9, 31.8]",69181,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,52,Barcelona,217,['2d4927aa-fa1d-4029-b674-5b024fbd39a6'],15,,,,,,,,,,,,,,,,Athletic Club,215,00:21:15.884,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.300792,,,,,,,,,,,,,0c60bc59-6a95-49d8-a401-425343d9b19e,1067,,"[25.2, 52.8]",69181,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Ocio Carrión,25950.0,Right Center Back,54,Barcelona,217,"['00807ee5-f32c-4c52-b63d-1d2379b6f59b', 'bd4566d8-0d91-48f8-b60c-3626e4582294']",0,,,,,,,,,,,,,,,,Athletic Club,215,00:22:00.059,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.3759,,,,,,,,,,,,,1eefcba0-cdd0-448c-85ff-8e4b437347ea,1106,,"[57.3, 52.1]",69181,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,57,Barcelona,217,"['4fb689e4-e5df-47f1-a3a6-500522a4a1f4', 'c30326aa-e500-43f4-838e-ad8d2abbf333']",16,,,,,,,,,,,,,,,,Athletic Club,215,00:23:16.301,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.3963,,,,,,,,,,,,,d8c098cf-5135-4404-8813-5316c640aecb,1113,,"[47.0, 3.4]",69181,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David López Moreno,25869.0,Left Wing,57,Barcelona,217,['6cd7d4eb-cf16-4175-ad1a-0866e257e098'],22,,,,,,,,,,,,,,,,Athletic Club,215,00:23:22.010,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.1912,,,,,,,,,,,,,005c2d7d-e5bc-4466-bc13-04d1756abd53,1124,,"[87.1, 25.8]",69181,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,57,Barcelona,217,['2ed2e6f0-6a5b-4915-8f02-75e421ba47b6'],30,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.623,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.5916,,,,,,,,,,,,,1d6f0f15-e864-43ea-929a-e77bb8ce96fd,1131,,"[29.9, 54.1]",69181,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,57,Barcelona,217,"['1d931ca1-4e43-4f87-89a2-0caf22a2e74b', '29e64fd0-4c5a-45c6-94f7-0a50dce21451']",35,,,,,,,,,,,,,,,,Athletic Club,215,00:23:35.780,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.467159,,,,,,,,,,,,,a8dfbd9d-19d6-4ab3-857a-6c595ffb54f1,1144,,"[59.6, 46.5]",69181,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andoni Iraola Sagarna,26031.0,Right Back,59,Athletic Club,215,,58,,,,,,,,,,,,,,,,Athletic Club,215,00:24:58.271,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.9486,,,,,,,,,,,,,1027a737-d1a7-45e6-939d-bd04c6a77086,1161,,"[53.5, 63.4]",69181,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gianluca Zambrotta,15774.0,Right Back,63,Athletic Club,215,"['29ee6c53-2d4c-45f8-8aae-6e8027dba4c5', '311837ce-75f3-4be9-ad21-f1cfc01e0651', 'c0553ec7-b2fc-4778-b8b4-12faea284eb6']",2,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.803,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.911,,,,,,,,,,,,,3aeed5bd-8387-48cb-8b7c-b7fd64d69a04,1178,,"[54.0, 21.5]",69181,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,64,Barcelona,217,['12198cd1-510f-41b2-9424-1cc64af6ec8f'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:26:17.543,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.2054,,,,,,,,,,,,,05810fcb-53ae-4bf8-aedd-cefe2a358745,1186,,"[91.1, 4.3]",69181,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,65,Barcelona,217,"['90b77801-ab5e-4861-880b-0b955400e907', 'b46c6ba9-30ce-40d9-a942-b7f55e416150']",38,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.875,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.136845,,,,,,,,,,,,,8aa2848f-b08a-4197-b971-89f0fc844260,1195,,"[51.9, 61.9]",69181,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,65,Barcelona,217,,47,,,,,,,,,,,,,,,,Athletic Club,215,00:26:47.258,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.374,,,,,,,,,,,,,b5637278-c3c6-407d-abb5-588cb07ba14f,1207,,"[53.9, 21.5]",69181,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,65,Barcelona,217,['b5ca1b7f-af4d-4ce7-8d56-03213f4cc583'],57,,,,,,,,,,,,,,,,Athletic Club,215,00:26:57.730,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.5782,,,,,,,,,,,,,44bd7a5d-157f-41de-8965-3142b8f8961f,1224,,"[55.9, 66.3]",69181,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Athletic Club,215,"['6983705b-1a82-4f40-87eb-0630db6883a4', 'b19211dc-caba-4725-9f0d-2ce7b03ccffa']",29,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.890,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.2071,,,,,,,,,,,,,fdfbb328-8f43-4316-afba-2b3961020f90,1244,,"[75.0, 46.3]",69181,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,68,Barcelona,217,['c3c75960-a7c9-4158-8a2f-c0343925810b'],50,,,,,,,,,,,,,,,,Athletic Club,215,00:27:50.516,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.2667,,,,,,,,,,,,,d1634156-558d-4d16-a329-16b72e685524,1260,,"[50.4, 22.9]",69181,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,68,Barcelona,217,['2cf84716-b7d4-4b2f-bb53-4686767baa3a'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:28:05.170,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.706,,,,,,,,,,,,,7fa33832-009e-41c1-a818-2c91f1cb4b39,1269,,"[40.0, 7.3]",69181,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David López Moreno,25869.0,Left Wing,69,Barcelona,217,"['098b3fac-fad8-496f-819a-db152eef1957', 'c38a3e76-e139-4330-8ee7-3f47b2a04b0c']",23,,,,,,,,,,,,,,,,Athletic Club,215,00:28:23.327,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.8388,,,,,,,,,,,,,f11793eb-5dad-4aaf-a383-dfde5665d917,1273,,"[84.2, 59.1]",69181,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,69,Barcelona,217,['b29d1d2b-8113-4137-9839-8ff1c531f49b'],25,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.692,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.4791,,,,,,,,,,,,,bbc0e623-4743-46de-8383-ce2c305a4bfa,1278,,"[50.4, 15.7]",69181,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Yeste Navarro,26035.0,Center Attacking Midfield,69,Barcelona,217,['bd6d19c4-e186-4257-9a40-d2222a398456'],29,,,,,,,,,,,,,,,,Athletic Club,215,00:28:29.217,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,4.8318,,,,,,,,,,,,,bf437507-c579-4f78-8267-6d25933fdfde,1288,,"[70.9, 10.1]",69181,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,70,Barcelona,217,['79be23eb-d991-4035-8922-a7b3e43aa2da'],54,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.774,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.5241,,,,,,,,,,,,,e2725f80-d276-419f-adb1-92a344d64592,1300,,"[75.0, 66.6]",69181,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,70,Barcelona,217,['a6559056-b818-44f9-bb5d-b45698babc4f'],6,,,,,,,,,,,,,,,,Athletic Club,215,00:29:06.527,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.0623,,,,,,,,,,,,,39e2c160-69e5-4c6b-974b-819fd758ef17,1325,,"[77.4, 71.9]",69181,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Athletic Club,215,['23be27e5-4c90-41ca-93da-51c529a7b238'],58,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.767,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.1583,,,,,,,,,,,,,79220cb2-d80b-477a-b6b2-29cd40f50260,1353,,"[34.4, 5.3]",69181,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Koikili Lertxundi Del Campo,26479.0,Left Back,73,Barcelona,217,['6a422294-f181-4aec-a07c-02e171661d98'],31,,,,,,,,,,,,,,,,Athletic Club,215,00:30:31.470,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.0406,,,,,,,,,,,,,1acd3655-7242-41aa-ae9f-a600fcc63b5b,1379,,"[30.9, 12.2]",69181,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,74,Athletic Club,215,['7f9659b9-44e9-46fe-8124-110061df0478'],10,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.066,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,0.9314,,,,,,,,,,,,,17c60344-0ee0-485c-af36-3ccfb0ec7c54,1416,,"[81.0, 41.7]",69181,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,85,Barcelona,217,"['0ba158db-3d38-479f-bd5a-3b24261ff4de', '5878f20b-d38a-4276-ad7a-a32253eb8f56', '96f32b35-12e0-408f-a299-76c080af7f90']",6,,,,,,,,,,,,,,,,Athletic Club,215,00:32:06.457,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.6373,,,,,,,,,,,,,b1b095b4-22a2-4b5c-b494-417f1f693924,1445,,"[17.4, 41.4]",69181,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,90,Athletic Club,215,"['3a9d1f42-e4b8-4615-9c25-9f03c6e7ac7e', 'ee1cb0ba-ea6d-41c0-83de-6b8c4ad12586']",35,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.758,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.8382,,,,,,,,,,,,,74fbdb65-1288-4401-8e19-039f077a0903,1448,,"[14.9, 34.9]",69181,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,90,Athletic Club,215,"['3a9d1f42-e4b8-4615-9c25-9f03c6e7ac7e', 'a8bd4017-9577-4018-a246-703c215f350a', 'b82f4208-a393-4539-9140-823ba806dac3', 'ec8f19ae-1d0e-49b7-b023-460f30f764db']",36,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.882,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.022,,,,,,,,,,,,,242b44d8-fb10-490c-a202-5514506efcd5,1471,,"[87.6, 65.6]",69181,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,93,Athletic Club,215,"['3249ae31-b316-4afe-8f44-75438f17d727', '7c96c321-9d2f-4746-b374-20344cb15c64', 'ecab668d-0608-421e-91b3-6d0b1243de8c']",31,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.455,Pressure,,2007/2008
,,,,,,,,,,,True,,,,,,1.36,,,,,,,,,,,,,0b37808c-a49a-4301-8c8b-7c672993872d,1475,,"[65.4, 54.0]",69181,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,93,Athletic Club,215,"['df37d8fb-d551-4cd6-ae09-2a4415f00eb7', 'fff70a21-06fd-4169-a761-da17b3c0006c']",33,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.670,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.4144,,,,,,,,,,,,,ccb91719-1581-4b50-b0e6-ddf2492bbf59,1505,,"[19.5, 35.7]",69181,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Koikili Lertxundi Del Campo,26479.0,Left Back,94,Barcelona,217,"['c156b12e-0cd5-4c2f-82b7-f5d59e702a28', 'e701a927-73fc-4657-b69e-7dd491b91eeb']",3,,,,,,,,,,,,,,,,Athletic Club,215,00:34:03.019,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.6362,,,,,,,,,,,,,f8988fcd-fda3-4aeb-af11-efeedc0cde84,1529,,"[61.0, 22.4]",69181,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,95,Athletic Club,215,"['ba0022d4-69ff-464f-8b66-cc2b5e7fa0b5', 'c933ec52-23a1-4958-941e-d1584baa1ba1']",24,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.413,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.6235,,,,,,,,,,,,,0da0dd63-ab85-46cc-9acb-3abcd56d2ffc,1540,,"[67.3, 74.1]",69181,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,96,Barcelona,217,['ebd0903e-6483-40e1-ac2c-87262907d345'],56,,,,,,,,,,,,,,,,Athletic Club,215,00:35:56.018,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,0.8121,,,,,,,,,,,,,a832be53-78cf-4c46-bfc0-fb5c9452150b,1547,,"[41.7, 58.8]",69181,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ustaritz Aldekoaotalora Astarloa,26100.0,Left Center Back,96,Barcelona,217,"['f0694e50-b171-46ce-b376-3983d2b98603', 'f3016af4-98a2-4512-bb60-468d9a2e5bc4']",1,,,,,,,,,,,,,,,,Athletic Club,215,00:36:01.702,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,2.1986,,,,,,,,,,,,,0c631924-5463-4f5a-bb14-ae8e016c434c,1562,,"[36.8, 27.8]",69181,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,96,Barcelona,217,"['9007e6b6-6d18-4aaf-a969-bded8856c50c', 'b40e1dc6-e746-4a18-9a6c-35ec12f50e4c']",14,,,,,,,,,,,,,,,,Athletic Club,215,00:36:14.262,Pressure,,2007/2008
,,,,,,,,,,,,,,,,,1.4097,,,,,,,,,,,,,bb122e79-9f16-4b6e-9dab-d64a336e929b,1592,,"[79.3, 53.3]",69181,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,100,Athletic Club,215,"['500bf019-4e98-425b-80ec-a729a2e4db89', '734b3eab-d671-42a7-9e41-692814eda82a']",3,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.599,Pressure,,2007/2008
