bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.47057,,,,,,,,,,,,,,dee24b2d-e07c-4dad-89c8-7b10f5c19801,293,,"[35.7, 72.5]",3773689,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,10,Villarreal,222,['6cbd33ad-ced3-4f09-b962-eb6cb9313243'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.513,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.111999,,,,,,,,,,,,,,7641e6c2-367d-4646-befd-94a3a7e02985,298,,"[30.2, 61.5]",3773689,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,10,Villarreal,222,"['3b812bba-0635-489e-b7bd-e0bae5838144', '740246c2-d77e-44c2-9e44-75da7cfcf172']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.716,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.346667,,,,,,,,,,,,,,0cb93e10-a688-43c7-8b8d-14e78c3d564b,305,,"[13.2, 34.0]",3773689,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,10,Villarreal,222,"['394553da-a9e9-48db-8c42-2625778d6dc8', '769802f2-7d73-451c-a801-8835d74a2fe5']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:46.461,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.766189,,,,,,,,,,,,,,8a6aff6f-9476-4de3-b3a7-34a43b8578f2,317,,"[97.1, 21.9]",3773689,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Parejo Muñoz,6595.0,Left Center Midfield,11,Barcelona,217,"['80bba298-7504-40a0-94f7-adf1a8d2f3f4', 'cdd1b554-6786-43e9-8823-a0cde34c1bfd', 'd238e569-9326-43c9-98cf-a061b0d3c4ab']",22,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:22.893,Pressure,,2020/2021
,,,,,,,,,,,,,,,2.171235,,,,,,,,,,,,,,4c52f9aa-a54a-4a31-9726-66fee238bec9,343,,"[29.0, 36.7]",3773689,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Parejo Muñoz,6595.0,Left Center Midfield,11,Barcelona,217,['69d331ab-2510-41ed-85a4-bbea99e3d026'],41,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:41.407,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.562591,,,,,,,,,,,,,,60fb4900-599b-4ed5-ab77-b55b639655bc,351,,"[29.0, 37.3]",3773689,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,12,Barcelona,217,"['8818c521-e865-4a2c-ba74-0c32e331ac07', 'f621ab1a-ec7a-4197-81db-3cb815308165']",41,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:41.128,Pressure,,2020/2021
,,,,,,,,,,,,,,,2.008428,,,,,,,,,,,,,,e3a60003-0d3c-4764-b32e-872b977a605c,380,,"[50.2, 72.0]",3773689,9,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Marcos Foyth,21081.0,Right Back,12,Barcelona,217,"['22fc5619-cd33-4d99-a39f-c89985f29611', '8e1ba8dd-2127-41aa-b0be-6b3604eb2994']",1,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:01.307,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.57342,,,,,,,,,,,,,,fae3eb16-f61c-4771-8a2d-3b9dcf312a37,399,,"[103.9, 35.2]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,13,Villarreal,222,['4dcbb1d6-41e6-472f-8ab6-ef069ae4c9df'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.156,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.573576,,,,,,,,,,,,,,8b3c0bc4-7da7-4d8d-a6da-10eb6f4aae30,401,,"[44.6, 50.7]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,13,Villarreal,222,,3,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:03.644,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.718787,,,,,,,,,,,,,,0c9d3899-4cd2-4be8-bdd4-3a8e2d66f36a,405,,"[45.8, 52.5]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,13,Villarreal,222,"['05c8015a-a73c-4c69-aa23-37b8841c3df7', '543f0729-0c2c-4b75-a9d0-13b8c225af1a']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:05.653,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.174857,,,,,,,,,,,,,,327590fd-81cd-4931-a222-f31520a4a978,426,,"[55.8, 57.3]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,13,Villarreal,222,['e4c90939-455f-4221-9501-c38e66e7dc5c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.243,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.600753,,,,,,,,,,,,,,e4532218-102e-4bda-9139-adb0998727d9,427,,"[53.6, 60.1]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,13,Villarreal,222,['360e0ab7-9b7c-4914-b102-4acefe5e7177'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:21.724,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.311363,,,,,,,,,,,,,,7e4ce290-e201-427b-9d3f-4b0f64d1a150,429,,"[71.7, 64.8]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,13,Villarreal,222,"['61e736e0-bff3-40c7-9df9-779cbdb64b86', '97586c65-593c-4d86-8146-9b42f8e98652']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.955,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.724119,,,,,,,,,,,,,,be14e2e6-cb3e-450c-a930-6f3fa5820da2,438,,"[107.4, 34.8]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,13,Villarreal,222,"['734d6364-375b-44eb-b093-01eb391e1079', 'ffc14f65-fa3a-45cc-96ee-d3e375bf4790']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.617,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.579237,,,,,,,,,,,,,,8b7debf2-09e5-4219-859c-ff06aca6aabe,451,,"[111.7, 39.3]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,13,Villarreal,222,"['e39dea29-3368-41d5-947d-6bfab62d0779', 'fea8c383-6374-4744-ac60-92f0e85b10da']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.543,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.727001,,,,,,,,,,,,,,0fef520d-eb29-41d9-b483-8d7cb9ae5e1f,457,,"[62.9, 32.4]",3773689,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Villarreal,222,,59,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:59.259,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.678124,,,,,,,,,,,,,,8b0c2057-1d23-4b13-b159-1c87da4a6142,491,,"[39.2, 27.9]",3773689,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,14,Barcelona,217,"['6646c0e8-da43-4bcf-bc17-2ba4988a8106', 'adc80a8a-85d7-43e0-96cb-572957093185']",32,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:32.121,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.440431,,,,,,,,,,,,,,80daadfc-3168-4b70-8010-734b9f8e8ef9,520,,"[6.4, 43.3]",3773689,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,14,Barcelona,217,['550c68c3-6988-4e44-9f24-e6a4d9254cf4'],53,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:53.783,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.858536,,,,,,,,,,,,,,a6ee9f92-b69b-436b-aa6b-66a1a298d827,530,,"[88.9, 28.7]",3773689,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,14,Barcelona,217,"['03ae86d1-c728-4425-b261-c796b1d70cb2', '32d923ef-b379-4be7-8002-361bc4436581']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.893,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.718788,,,,,,,,,,,,,,b75ec49d-e455-40af-ad20-e3e1ae0275e5,547,,"[63.1, 9.4]",3773689,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,15,Villarreal,222,"['0b843407-877f-4354-a6e3-f65bb7ccd075', 'a9c140f8-6b79-4d03-9d57-1522a085b957']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.667,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.455213,,,,,,,,,,,,,,6cbbcc8e-b903-4b97-922d-7ec8116834ec,550,,"[67.5, 8.5]",3773689,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Villarreal,222,['a9c140f8-6b79-4d03-9d57-1522a085b957'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:39.493,Pressure,,2020/2021
,,,,,,,,,True,,,,,,0.657022,,,,,,,,,,,,,,616d5187-f912-4db1-8ad9-ba392674380d,561,,"[46.4, 43.1]",3773689,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,16,Barcelona,217,['eaaea337-bd09-4131-b55e-171be3cc7547'],44,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:44.137,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.637694,,,,,,,,,,,,,,c86b85ae-4c3e-49a2-9bf2-ce27def19498,582,,"[35.4, 57.9]",3773689,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,16,Barcelona,217,"['83639ec3-68b0-4a9f-a789-7a0a4de32366', 'da59b1c1-6d0a-4751-9153-245b07086c3f']",3,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:03.878,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.814871,,,,,,,,,,,,,,4b958ff5-f6c9-4db3-8ac0-ea3f3a0e4a78,586,,"[21.1, 71.6]",3773689,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,16,Barcelona,217,"['8a5b5b01-1337-4d65-a53e-9baef8e3e395', 'f1b67d75-4c32-4ba6-aea5-36c4d5b1b5b2']",7,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:07.333,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.495768,,,,,,,,,,,,,,49ddccea-3509-4efc-afc8-be33198e87f5,605,,"[55.6, 16.1]",3773689,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,17,Villarreal,222,"['32dcc354-f9b8-4727-9cfa-17dbe6d063da', '5bcf59fc-a1ad-4066-8f2b-853f70a8e290']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:33.246,Pressure,,2020/2021
,,,,,,,,,,,,,,,2.027417,,,,,,,,,,,,,,2d7a8fe4-7703-411f-9ea9-42c39a461804,609,,"[41.0, 8.1]",3773689,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,17,Villarreal,222,"['4a419a63-794d-4831-8ae0-03e692d8bd9e', '922723e6-231b-4fe8-8457-d92594c0ff8b', '95d7ac2f-e7c0-4fd9-a530-dc94e1fa105c']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:34.895,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.493576,,,,,,,,,,,,,,f01df2f1-10e4-482b-863b-e90e89e729f9,613,,"[56.9, 6.7]",3773689,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,17,Villarreal,222,['4a419a63-794d-4831-8ae0-03e692d8bd9e'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.139,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.476829,,,,,,,,,,,,,,67ad39cc-836a-4e1e-91a0-6f52fae35acd,624,,"[45.2, 28.9]",3773689,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,18,Villarreal,222,['f44da735-6b82-4a37-9ae4-b7a66dac0963'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.501,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.464593,,,,,,,,,,,,,,8cb98b1c-eac8-44a6-9886-7b6f73a20a54,642,,"[58.9, 71.5]",3773689,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,20,Villarreal,222,['63439849-0f4b-42b2-a39d-686d3c689335'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.394,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.344563,,,,,,,,,,,,,,34eb147c-1ca0-457d-987a-e268c75a882f,647,,"[61.5, 42.8]",3773689,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Villarreal,222,"['120bcb41-df3b-43a6-8bbd-85c90609a516', '8f397c95-bd11-40b6-bd83-67881fe7faa3']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.235,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.339739,,,,,,,,,,,,,,03173e91-e29d-4447-a63b-ad78b66efd83,650,,"[59.7, 53.2]",3773689,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,20,Villarreal,222,,34,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.623,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.464116,,,,,,,,,,,,,,300b7c36-b37c-4863-81f2-aad07e74bcc5,655,,"[57.4, 33.4]",3773689,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,20,Villarreal,222,['cd0c976d-eb30-4d0c-8eaa-a7d79795542e'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.541,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.699809,,,,,,,,,,,,,,beed1029-9430-4f19-ac0e-d07ed2a60459,683,,"[74.3, 41.8]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,21,Barcelona,217,"['79088613-f23e-494d-91e2-10621921f9f2', 'c8d8a4df-94e5-4c0e-9c68-dd6a0207f95d']",3,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:03.689,Pressure,,2020/2021
,,,,,,,,,,,,,,,3.253076,,,,,,,,,,,,,,e14eb378-7de2-4bba-a1e4-216cdcc44792,690,,"[18.6, 24.1]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,21,Barcelona,217,['6b112239-2a37-45ac-b55c-1891f217fc31'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:11.731,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.317063,,,,,,,,,,,,,,15a73c86-773d-4ede-9161-85296dea4228,691,,"[6.4, 23.4]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,21,Barcelona,217,,16,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:16.654,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.699297,,,,,,,,,,,,,,fa22a720-bf27-4846-a79d-fc97fa87f660,696,,"[9.8, 16.6]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,21,Barcelona,217,"['1d32e748-ed12-49dd-90d3-96bbde2b4a62', 'b78611a2-69e1-4896-b879-2270b5d8faac']",18,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:18.612,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.698194,,,,,,,,,,,,,,73b6c77a-4b7a-481a-8904-5a6a80a17086,704,,"[23.5, 32.4]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,21,Barcelona,217,"['939adc04-3763-41b1-9929-740d033ac241', 'a5e272bd-4e13-4de8-ad83-c14dd6f5b728', 'e31eda49-ef8e-4c8b-bd2d-2b74dd60ac4c']",21,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:21.329,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.312243,,,,,,,,,,,,,,656f928e-dff8-4233-a05d-1b721b1d6608,708,,"[22.6, 33.6]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,21,Barcelona,217,"['3ff5adab-df91-42fd-8a78-e21600255e78', 'e31eda49-ef8e-4c8b-bd2d-2b74dd60ac4c']",23,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:23.214,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.322987,,,,,,,,,,,,,,084b72e8-2fe4-4429-bacf-f03c7732c1f2,722,,"[2.9, 37.5]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,21,Barcelona,217,,29,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:29.130,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.432653,,,,,,,,,,,,,,c0e439a6-d930-4117-b9d2-4e39278f6886,737,,"[19.9, 22.6]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,21,Barcelona,217,"['64d35b10-d092-44ae-a5ff-d59804a55953', 'b453543e-6cc8-43fd-90e2-ff8872fb79c5']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:46.535,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.953437,,,,,,,,,,,,,,13bccde1-d9c2-4a69-88c1-a695054db474,743,,"[12.9, 26.9]",3773689,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,21,Barcelona,217,"['5662bd4c-fb7b-4227-b798-4cfd48dbc9e9', 'b9159caa-5ef5-411f-a4ce-a010fe6eb726']",48,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:48.236,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.101012,,,,,,,,,,,,,,04a6ab70-78d7-4cb0-a988-4b14610bbf9d,747,,"[50.1, 10.6]",3773689,16,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,22,Villarreal,222,,38,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.818,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.589639,,,,,,,,,,,,,,51a5de11-41f6-4f3b-8523-dfa8ca983222,751,,"[15.9, 6.3]",3773689,16,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Wing Back,22,Villarreal,222,['7f2f6c8d-eade-4bb5-a7c8-9b5333100863'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.871,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.729269,,,,,,,,,,,,,,86b6c92f-7f63-40e7-b505-8fbbe2123113,766,,"[32.2, 29.9]",3773689,16,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Center Back,22,Villarreal,222,"['73069da9-ee90-49ea-869d-f1965dd8f62b', 'aabfb7de-166b-44f1-b892-9e92a6cd3de6']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.529,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.464143,,,,,,,,,,,,,,845e9c2f-300a-4889-ac85-a7143ab5ff6b,769,,"[33.8, 26.9]",3773689,16,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Center Back,22,Villarreal,222,"['aabfb7de-166b-44f1-b892-9e92a6cd3de6', 'b9a5738f-4c44-45d7-bb8d-70d37662b7b5']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.992,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.326764,,,,,,,,,,,,,,d2b6fd5b-7e42-4849-810c-f28d1afa5049,773,,"[33.0, 20.9]",3773689,16,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,22,Villarreal,222,['133a30a1-d2a7-4993-b04e-cc9f850f1f7c'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.951,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.342415,,,,,,,,,,,,,,ca520bea-05af-46a5-8405-66f7931d6e9f,778,,"[42.1, 21.2]",3773689,16,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,22,Villarreal,222,,59,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:59.862,Pressure,,2020/2021
,,,,,,,,,True,,,,,,0.577569,,,,,,,,,,,,,,497d26ee-4ead-4474-b834-c420e73f3e6f,810,,"[77.0, 58.0]",3773689,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,27,Villarreal,222,"['2c868e9c-f2cb-462b-a2e6-ddde1067b089', '3ea9df8d-43dc-4b88-aafc-507b9a7980b9']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:50.059,Pressure,,2020/2021
,,,,,,,,,True,,,,,,0.325061,,,,,,,,,,,,,,d93b9783-5813-4ef6-a4be-bb0944d57564,812,,"[65.2, 51.8]",3773689,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,28,Villarreal,222,,51,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.284,Pressure,,2020/2021
,,,,,,,,,True,,,,,,0.338758,,,,,,,,,,,,,,af6f29a9-eb98-452d-bc4d-3ce8c40dbaa0,816,,"[69.9, 53.6]",3773689,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,29,Villarreal,222,"['32a78cd6-2f0a-483d-8271-b4b459d53b98', '6cb06bc4-78ac-4a0d-8ad1-6deca47ef121']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.091,Pressure,,2020/2021
,,,,,,,,,True,,,,,,0.599414,,,,,,,,,,,,,,100b51c8-fb31-49ba-b805-7daa882afea3,839,,"[47.9, 65.2]",3773689,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,36,Villarreal,222,['ea5c7386-ee7d-40d9-abf4-83acb4940c24'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.196,Pressure,,2020/2021
,,,,,,,,,True,,,,,,1.256277,,,,,,,,,,,,,,2ebb866c-c438-4690-b574-b3f24304e40e,841,,"[29.3, 66.6]",3773689,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,37,Villarreal,222,"['d4af20f2-b171-4d3c-a044-4ae8ff7061d4', 'faf21d28-4b8e-4037-8213-e5b9eeb21a92']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.541,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.696359,,,,,,,,,,,,,,0ed4fc12-d7a4-4b08-8cab-6a7421469567,896,,"[67.2, 54.8]",3773689,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,42,Barcelona,217,"['8792f88c-e14a-42c4-be7a-c99102889175', 'fed13e58-5c59-4263-80f6-f7ce40891ae4']",34,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:34.010,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.55429,,,,,,,,,,,,,,e79e1638-ac12-4778-ab26-b84337e62382,900,,"[72.5, 57.4]",3773689,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Right Center Forward,42,Barcelona,217,['799092bb-de23-4bb5-9821-7c1738465f72'],35,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:35.412,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.862606,,,,,,,,,,,,,,894f6324-b161-44fd-adcf-e83be73b7c28,914,,"[88.4, 26.9]",3773689,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,43,Villarreal,222,['29216c0b-24ae-4d7f-9fd0-7f773117d772'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.121,Pressure,,2020/2021
,,,,,,,,,,,,,,,1.23645,,,,,,,,,,,,,,57869efe-a5ac-4609-b699-d0dc924afae2,918,,"[62.0, 23.6]",3773689,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,43,Villarreal,222,['5d0dd279-371a-4601-a075-4033503e45d4'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.663,Pressure,,2020/2021
,,,,,,,,,,,,,,,0.489765,,,,,,,,,,,,,,efcc70be-06aa-4d59-817c-784dcd5cb329,919,,"[67.7, 27.7]",3773689,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,43,Villarreal,222,['d727fc4e-8769-4e97-98a4-e32a380fbda6'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.948,Pressure,,2020/2021
