50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.573697,,,,,,,,,,,,,77082d0b-f307-48c6-aff1-863fe0b73c5d,80,,,"[76.6, 75.2]",3773660,2,,,,3.1252007,,Right Foot,,,,"[64.4, 75.4]",,Ground Pass,,12.201639,,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,7,Barcelona,217,['c8fa2c67-21ff-4b09-8f9e-9cd2d05a0c98'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.407,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.876747,,,,,,,,,,,,,01acdf32-3036-4141-8fe3-33d7575f7b8b,86,,,"[70.9, 75.4]",3773660,2,,,,-2.7932005,,Right Foot,,,,"[49.7, 67.7]",,Ground Pass,,22.555044,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,Free Kick,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,8,Barcelona,217,['17933b0f-d033-4500-abfd-ce695227aebf'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.901,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.059676,,,,,,,,,,,,,b4d0ff3b-7b53-4a77-9ed2-f4ad79811e27,89,,,"[50.3, 58.3]",3773660,2,,,,-1.6475682,,Right Foot,,,,"[48.0, 28.4]",,Ground Pass,,29.98833,,,,Clément Lenglet,6826.0,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,8,Barcelona,217,['ef2dc1e2-86c9-453d-8756-7d92c54774cf'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.224,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,b5379812-8275-4f87-91be-9874df7193ff,92,,,"[47.1, 25.0]",3773660,2,,,,-0.7335416,,Left Foot,,,,"[62.3, 11.3]",,Ground Pass,,20.462893,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['d26815ac-4347-4d7d-8df8-2df4576b05a9'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.798,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.762086,,,,,,,,,,,,,96d82709-7e53-4794-8ccb-cac31c6c3979,95,,,"[70.2, 7.8]",3773660,3,,,,-0.816638,,Left Foot,,,,"[76.4, 1.2]",,Ground Pass,,9.055386,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['f332f4c8-18fd-43b7-8cff-16fc166f2fa2'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.919,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.849477,,,,,,,,,,,,,f1f729a3-7377-4087-a688-5218e2c10e60,98,,,"[78.1, 2.9]",3773660,3,,,,2.362255,,Right Foot,,,,"[69.8, 11.1]",,Ground Pass,,11.667476,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Left Wing,8,Barcelona,217,['8139c99b-3271-45b7-a9ad-7f67d430b4e9'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.496,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.38964,,,,,,,,,,,,,7263612e-dca4-4913-86ab-431b774fbd18,101,,,"[70.6, 13.0]",3773660,3,,,,2.636426,,Left Foot,,,,"[57.4, 20.3]",,Ground Pass,,15.084098,,,,Clément Lenglet,6826.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,8,Barcelona,217,['93fddfef-c4ba-4062-b122-d4138e91fd27'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.394,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.38659,,,,,,,,,,,,,85352453-d77a-4db8-b4cf-4199496d5cb9,104,,,"[62.9, 15.3]",3773660,3,,,,-0.4396385,,Left Foot,,,,"[86.5, 4.2]",,Ground Pass,,26.080069,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['32f270a0-1afd-4325-8c95-032ac6f0d9b1'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.960,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.595362,,,,,,,,,,,,,c1378d31-1afa-4c26-9465-19ee2f0ff9d8,107,,,"[86.5, 7.4]",3773660,3,,,,1.549966,,Left Foot,,,,"[86.7, 17.0]",,Ground Pass,,9.602083,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['d649ec24-1f85-4ed3-aa3b-06de23a3e902'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.517,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.961393,,,,,,,,,,,,,64de19dd-12c9-4790-9711-b8ca3ffe1e57,109,,,"[86.7, 17.0]",3773660,3,,,,-2.7217126,,Right Foot,,,,"[81.1, 14.5]",,Ground Pass,,6.132699,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Left Wing,8,Barcelona,217,['8b54ebc7-40f0-49c1-8e1b-f18034e5732a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.112,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.940773,,,,,,,,,,,,,5eacf52d-5a9b-44a9-93ec-6c7cffa321d1,111,,,"[80.7, 15.8]",3773660,3,,,,1.5707964,,Left Foot,,,,"[80.7, 26.2]",,Ground Pass,,10.4,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['840009e5-0a0f-4001-96a9-73a8012ed177'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.074,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.110663,,,,,,,,,,,,,0c3507cc-51db-496c-b1a3-651e07b03170,114,,,"[84.3, 27.3]",3773660,3,,,,-0.124354996,,Right Foot,,,,"[99.5, 25.4]",,Ground Pass,,15.31829,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,8,Barcelona,217,"['0fb16895-e920-4103-923c-58dce4f18d30', '689c5e2d-abf7-4c78-8b76-e01182eea0e3']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.200,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.699607,,,,,,,,,,,,,689c5e2d-abf7-4c78-8b76-e01182eea0e3,116,,,"[20.6, 54.7]",3773660,3,,,,0.2652071,,Left Foot,,,,"[28.7, 56.9]",,Ground Pass,,8.39345,,,,Jorge De Frutos Sebastián,32673.0,,,,,,Interception,1,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,8,Barcelona,217,"['0c3507cc-51db-496c-b1a3-651e07b03170', '5cec2679-6c95-4d13-ba52-b029fc5acfd0']",19,,,,,,,,,,,,,,,,,Levante UD,221,00:03:19.311,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.714083,,,,,,,,,,,,,fa3ae53e-8e47-4e07-8c3e-772706a40997,119,,,"[28.1, 55.6]",3773660,3,,,,-2.4433517,,Left Foot,,,,"[22.5, 50.9]",,Ground Pass,,7.3109508,,Incomplete,,Sergio Postigo Redondo,6682.0,,,,,,,1,From Free Kick,Jorge De Frutos Sebastián,32673.0,Right Midfield,8,Barcelona,217,"['832999e6-768c-45fb-82bf-4997dd929e2a', 'ab1ae079-b2e3-452e-ba15-28fe878695c1']",20,,,,,,,,,,,,,,,,,Levante UD,221,00:03:20.602,Pass,,2020/2021
,,,,,,,,,,,True,,,,,,0.827677,,,,,,,,,,,,,832999e6-768c-45fb-82bf-4997dd929e2a,121,,,"[97.6, 29.2]",3773660,3,,,,-1.2809498,,Right Foot,,,,"[99.3, 23.5]",,Ground Pass,,5.948109,,,,Martin Braithwaite Christensen,4447.0,,,,,,Interception,1,From Free Kick,Antoine Griezmann,5487.0,Right Wing,8,Barcelona,217,"['b8e148c6-c865-4ef0-a727-fc31f5502b35', 'fa3ae53e-8e47-4e07-8c3e-772706a40997']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.316,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.693854,,,,,,,,,,,,,ccd74672-5931-4a39-b358-d4597d77ff9b,128,,,"[92.9, 20.7]",3773660,3,,,,1.110894,,Left Foot,,,,"[98.2, 31.4]",,Ground Pass,,11.940687,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['b8530d36-b7c7-47d1-addd-ba699047a473', 'c0c2a2fe-829f-4ccb-bc52-02d333747fff']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.673,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.684776,,,,,,,,,,,,,1547ef9c-ddfb-457d-b49c-49ed9209a5cf,131,,,"[10.7, 56.6]",3773660,3,,,,0.4577355,,Right Foot,,,,"[58.2, 80.0]",,High Pass,,52.951015,,Out,,Roger Martí Salvador,6684.0,,,,,,Recovery,1,From Free Kick,Sergio Postigo Redondo,6682.0,Right Center Back,8,Barcelona,217,['22a247a7-5bf4-49d5-b5e4-9a69061680e7'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:03:27.642,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.391204,,,,,,,,,,,,,2f05999c-f196-45ab-902a-1c860c674238,133,,,"[64.2, 0.1]",3773660,3,True,,,1.5521069,,,,,,"[64.4, 10.8]",,Low Pass,,10.701869,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,9,Barcelona,217,['3764123f-ca56-4059-80f5-4ebfc883ea7d'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.291,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.80275,,,,,,,,,,,,,66841724-29cf-486f-bf24-b8f94d33dd9f,135,,,"[64.4, 11.5]",3773660,3,,,,-2.4042344,,Right Foot,,,,"[53.5, 1.6]",,High Pass,,14.724809,,,,Clément Lenglet,6826.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,9,Barcelona,217,['5c002f6c-a2d0-4f94-9813-94927b54ad88'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.248,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,c6aa81e4-1e76-496b-9c67-20ea37590805,138,,,"[53.3, 4.9]",3773660,3,,,,2.2974386,,Left Foot,,,,"[34.9, 25.6]",,Ground Pass,,27.695667,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,9,Barcelona,217,['c0ad37e8-798a-4cf8-a75b-8cfa29f59259'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.399,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.34595,,,,,,,,,,,,,d21d7750-c656-43bd-b886-5f3e65771316,141,,,"[34.9, 27.7]",3773660,3,,,,-0.38991785,,Right Foot,,,,"[42.2, 24.7]",,Ground Pass,,7.892401,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,9,Barcelona,217,['f1158c63-5b66-4f92-9dcc-c380854c564d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.750,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,19a3c73e-f19b-46d5-b17a-dd79f1f2237e,144,,,"[37.5, 23.9]",3773660,3,,,,-0.6419459,,Left Foot,,,,"[47.8, 16.2]",,Ground Pass,,12.860016,,,,Clément Lenglet,6826.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,9,Barcelona,217,['5715ff72-448c-4913-9acb-82b8a3c5e69e'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.098,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.740041,,,,,,,,,,,,,2aae37e1-3d7c-40d5-86f9-eea395d9ce94,147,,,"[62.9, 13.4]",3773660,3,,,,-0.44404227,,Right Foot,,,,"[83.5, 3.6]",,Ground Pass,,22.812277,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,9,Barcelona,217,['494f84b6-b27a-499f-9c6a-00aac5951cec'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.196,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.373462,,,,,,,,,,,,,23c4519c-69e5-4f47-b20d-125b530701ec,149,,,"[84.1, 3.4]",3773660,3,,,,1.3620591,,Left Foot,,,,"[88.4, 23.7]",,Ground Pass,,20.750422,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['421120cc-556b-47ed-9900-79e34704bef5'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.936,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.968948,,,,,,,,,,,,,410c20fe-62e6-4797-ac45-7d3ca76e0478,152,,,"[88.4, 24.3]",3773660,3,,,,-0.20539539,,Left Foot,,,,"[100.4, 21.8]",,Low Pass,,12.25765,,Pass Offside,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,9,Barcelona,217,['970b147a-82e7-4d9c-aa1f-6e1a8b9be661'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.349,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.905147,,,,,,,,,,,,,1a9ab7d3-2c72-4931-8ad8-781ca3212704,154,,,"[19.1, 58.6]",3773660,4,,,,0.5880026,,Right Foot,,,,"[24.2, 62.0]",,Ground Pass,,6.129437,,,,Sergio Postigo Redondo,6682.0,,,,,,Free Kick,1,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,10,Levante UD,221,['1a4d7028-4e90-4c9e-be5a-dbf5e5f48a7e'],12,,,,,,,,,,,,,,,,,Levante UD,221,00:04:12.347,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.249017,,,,,,,,,,,,,5af58b99-33a5-43c0-bd27-9071b52dad28,157,,,"[24.9, 62.0]",3773660,4,,,,-0.46076578,,Right Foot,,,,"[38.8, 55.1]",,Ground Pass,,15.518376,,,,Mickaël Malsa,23966.0,,,,,,,1,From Free Kick,Sergio Postigo Redondo,6682.0,Right Center Back,10,Levante UD,221,['c6d0c283-ed81-4c1b-9dad-88eee8a26220'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:04:16.012,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.294129,,,,,,,,,,,,,3c037264-7d6e-4f29-9912-786d16cfbf9d,160,,,"[38.3, 59.6]",3773660,4,,,,0.73208445,,Right Foot,,,,"[61.0, 80.0]",,Ground Pass,,30.519667,,Out,,Jorge De Frutos Sebastián,32673.0,,,,,,,1,From Free Kick,Mickaël Malsa,23966.0,Left Defensive Midfield,10,Levante UD,221,['22572001-7448-44b5-ae44-f2c3f2aa11a2'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:04:18.285,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.124302,,,,,,,,,,,,,e812ed51-1cf9-4e58-b1c7-32a2b36e1b39,162,,,"[63.8, 0.1]",3773660,4,,,,1.6287025,,,,,,"[63.4, 7.0]",,Low Pass,,6.9115844,,,,Philippe Coutinho Correia,3501.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['164b6814-18e2-40ef-89d2-79d5382cd4d4'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.139,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.566725,,,,,,,,,,,,,e258a823-9008-4e95-8158-ab9f76746ccf,165,,,"[63.8, 7.2]",3773660,4,,,,0.07393904,,Right Foot,,,,"[71.9, 7.8]",,Ground Pass,,8.122191,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,11,Barcelona,217,['295d2e0c-7a18-4a47-a9b7-96aa981eee15'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.828,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.466082,,,,,,,,,,,,,d9578292-7f32-4334-83d4-a8677b0e239e,170,,,"[48.6, 72.3]",3773660,4,,,,-0.02803004,,Right Foot,,,,"[59.3, 72.0]",,Ground Pass,,10.704205,,Incomplete,,Jorge De Frutos Sebastián,32673.0,,,,,,Recovery,1,From Throw In,Nikola Vukčević,17303.0,Right Defensive Midfield,11,Barcelona,217,"['9c4e2f12-9f0b-4058-a5e9-eac4b9a32c9c', 'bc2e2c39-3d88-4aa5-bd78-91cb7c54f5e8']",28,,,,,,,,,,,,,,,,,Levante UD,221,00:04:28.394,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.401684,,,,,,,,,,,,,bc2e2c39-3d88-4aa5-bd78-91cb7c54f5e8,172,,,"[60.8, 8.1]",3773660,4,,,,2.2939444,,Left Foot,,,,"[43.5, 27.7]",,Low Pass,,26.142878,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,"['919c5dbc-8b84-4fc5-a791-f92cbb2e2b37', 'd9578292-7f32-4334-83d4-a8677b0e239e']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.860,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.714819,,,,,,,,,,,,,ae3d117b-69fa-4e1d-83cb-cffd77248617,175,,,"[50.3, 38.4]",3773660,4,,,,1.3893812,,Right Foot,,,,"[56.5, 72.2]",,Ground Pass,,34.363934,,,,Sergino Dest,21881.0,,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,11,Barcelona,217,['52214fb7-58bb-49ff-9f57-1314b193390e'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.326,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.875875,,,,,,,,,,,,,2b2d5c53-dc9e-47b4-9036-94f7a013f9ae,178,,,"[62.5, 70.7]",3773660,4,,,,0.26625204,,Left Foot,,,,"[71.3, 73.1]",,Ground Pass,,9.121404,,,,Antoine Griezmann,5487.0,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,11,Barcelona,217,['ce22b29f-cb6d-4885-b7d0-8d9c9e147f4e'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.918,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.901873,,,,,,,,,,,,,0d0908e9-6a74-46f6-a084-e22d4a28c043,180,,,"[71.5, 73.1]",3773660,4,,,,-3.0135837,,Left Foot,,,,"[61.4, 71.8]",,Ground Pass,,10.18332,,,,Sergino Dest,21881.0,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,11,Barcelona,217,['ba23c10d-ce25-494b-83b6-38bf88dcf987'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.794,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.039997,,,,,,,,,,,,,6aab5f15-03d3-4c19-8449-066bc4e61e66,183,,,"[60.2, 71.2]",3773660,4,,,,-2.5312786,,Right Foot,,,,"[43.9, 59.8]",,Ground Pass,,19.890953,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,11,Barcelona,217,['42da19d0-a194-4bfa-8f79-3181ce427a6a'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.160,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,,2fb0fa2a-7591-455b-8623-0357b9913cdf,186,,,"[44.3, 46.3]",3773660,4,,,,-1.2580276,,Right Foot,,,,"[50.8, 26.2]",,Ground Pass,,21.124866,,,,Clément Lenglet,6826.0,,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,11,Barcelona,217,['9a7d7f2f-088d-4559-9dcb-c100b748162a'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.626,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,3dfaa6b9-3096-4b9d-954f-c0acbd258998,189,,,"[51.0, 25.0]",3773660,4,,,,1.5849798,,Left Foot,,,,"[50.8, 39.1]",,Ground Pass,,14.1014185,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['3098ac0a-617f-450f-ac6d-6bb7e08c295c'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.923,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.578498,,,,,,,,,,,,,2c857d76-0b41-4e37-8dd6-4aeb09c5d4b8,192,,,"[52.9, 39.5]",3773660,4,,,,0.9852659,,Right Foot,,,,"[77.7, 76.9]",,Ground Pass,,44.87538,,,,Antoine Griezmann,5487.0,,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,11,Barcelona,217,['252e2223-520e-49bb-bd12-361137acb054'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.724,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.07011,,,,,,,,,,,,,08b0842d-ee71-42b1-8287-b77c3c49d28e,196,,,"[75.8, 74.4]",3773660,4,,,,-1.3045443,,Left Foot,,,,"[76.4, 72.2]",,Ground Pass,,2.280351,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,11,Barcelona,217,"['9e8832e5-7db9-4de2-a837-1a3695d7c2aa', 'd7603e11-7f78-48ef-9de0-c514a557998f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.494,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.123953,,,,,,,,,,,,,ae985e15-12bf-44c3-9294-1fd61c07540d,201,,,"[42.8, 13.0]",3773660,4,,,,0.747119,,Left Foot,,,,"[55.0, 24.3]",,Ground Pass,,16.62919,,,,Roger Martí Salvador,6684.0,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,12,Levante UD,221,['ee961679-ad14-4db5-b769-cf7b9e6a3f48'],56,,,,,,,,,,,,,,,,,Levante UD,221,00:04:56.635,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.340076,,,,,,,,,,,,,cbfb588c-c908-4b02-bbe6-4edf577cde76,204,,,"[71.3, 18.1]",3773660,5,,,,-1.115819,,Right Foot,,,,"[78.1, 4.2]",,Ground Pass,,15.474172,,,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,12,Levante UD,221,['626a1d5c-1cb5-441a-8665-cebdf233b4fe'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:05:00.543,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.219944,,,,,,,,,,,,,b5d6e1f1-64d4-4806-bfc8-e3ec4d9a3392,207,,,"[91.4, 7.2]",3773660,5,,,,-2.0591302,,Right Foot,,,,"[89.7, 4.0]",,Ground Pass,,3.6235342,,,,Daniel Gómez Alcón,30593.0,,,,,,,1,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,12,Levante UD,221,['1fed47df-27d1-46bb-90b3-81001fce201c'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:05:03.374,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.159493,,,,,,,,,,,,,8ade54d0-47bd-4380-92fb-1992843d6380,210,,,"[89.7, 4.0]",3773660,5,,,,2.642246,,Right Foot,,,,"[74.3, 12.4]",,Ground Pass,,17.54195,,,,Mickaël Malsa,23966.0,,,,,,,1,Regular Play,Daniel Gómez Alcón,30593.0,Right Center Forward,12,Levante UD,221,['a238ef11-aca7-467c-854b-7f3dddfc3686'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:05:04.634,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.014362,,,,,,,,,,,,,c7862f9e-f354-42f1-af59-02a7fd34b0ff,213,,,"[76.8, 17.1]",3773660,5,,,,0.42007846,,Right Foot,,,,"[106.8, 30.5]",,High Pass,,32.85666,,,,Jorge De Frutos Sebastián,32673.0,,,,Through Ball,True,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,12,Levante UD,221,['8da8f11a-31e4-43b8-a5f6-c571f726f622'],9,,,,,,,,,,,,,,,,,Levante UD,221,00:05:09.222,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.489959,,,,,,,,,,,,,23d0f629-32be-4958-8c7c-6570e0c5c30d,220,,,"[2.4, 69.9]",3773660,5,,,,0.20768932,,Right Foot,,,,"[28.5, 75.4]",,Ground Pass,,26.673208,,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,"['5cd1a1d1-cb22-4558-9cf5-fa6333c3b12d', 'd3ccbb0d-99d9-4dc8-b3ff-90270610885f']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.150,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.744393,,,,,,,,,,,,,51a7844b-d977-4ea9-b178-04c122775526,227,,,"[42.6, 80.0]",3773660,5,,,,-0.94812554,,,,,,"[48.2, 72.2]",,Low Pass,,9.602083,,,,Antoine Griezmann,5487.0,,,,,,Throw-in,1,From Throw In,Sergino Dest,21881.0,Right Back,14,Barcelona,217,['8da8b47e-0ea7-49db-88e0-e27b3e225b35'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.355,Pass,,2020/2021
