ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,,1.111551,,,,,,,,,,,,,2a48881f-2c24-439a-ab1e-5bede202b071,1197,,"[46.5, 45.9]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,68,Gimnàstic Tarragona,1036,"['8ecf4cf6-9d18-4cb2-ac1f-3b8f6535b23f', 'c6fdff9e-ff65-41d2-8dd0-62c6bfdf6702']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.801,Pressure,,2006/2007
,,,,,,,,,,,,,,,,3.622934,,,,,,,,,,,,,d1b08271-d921-4fc8-a1fa-cc4719f99384,1201,,"[43.7, 15.8]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,68,Gimnàstic Tarragona,1036,['40fee361-d8e4-41a4-9409-ee5d6dbd00b5'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.397,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,1.846615,,,,,,,,,,,,,2fd5d7f6-7ef3-4527-86b2-8c4f3e6c41c4,1211,,"[81.9, 55.9]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastien Chabaud,26048.0,Left Center Midfield,69,Barcelona,217,"['11813755-bf72-4020-8903-424849ebc3bb', '86fcbdae-e72d-4266-9969-ac7d5ad2af1f']",10,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:30:10.324,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.7668,,,,,,,,,,,,,6a68edc1-10a7-480e-baa1-894d618f8cf2,1224,,"[23.8, 69.1]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Calvo,26042.0,Right Back,69,Barcelona,217,['064a0104-3bcc-4f87-8501-d3f7a5b09b9f'],24,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:30:24.075,Pressure,,2006/2007
,,,,,,,,,,,,,,,,5.0173,,,,,,,,,,,,,b1db377d-33bd-45b8-8947-bafb595be5e3,1250,,"[4.8, 67.9]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Calvo,26042.0,Right Back,69,Barcelona,217,"['869a356c-69c0-425e-adea-dbf4335a30d4', 'cd786ebf-28c1-4c6f-a6ff-445648ec3237']",47,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:30:47.361,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.8632,,,,,,,,,,,,,f154c934-90f1-49d6-bba0-3c396a735caa,1283,,"[36.6, 6.1]",68336,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Cuéllar Tainta,26045.0,Left Wing,69,Barcelona,217,['eb58eb60-ec45-4cdf-a990-c337ae90ab73'],27,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:31:27.224,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.936557,,,,,,,,,,,,,7c92c0c2-9afb-4017-bd0d-25b36ab0b729,1299,,"[82.9, 16.3]",68336,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,70,Gimnàstic Tarragona,1036,"['1aaa741a-c3cc-443f-99f3-c745ea071549', 'd8d5f80e-5b67-401d-b131-0aa78f4a59e5']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.459,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.535869,,,,,,,,,,,,,2ceb53a0-a8b1-452e-8a46-146118de5d90,1324,,"[73.0, 13.1]",68336,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,70,Gimnàstic Tarragona,1036,"['3a4f1161-f406-45db-82ce-db64fd28cfa9', 'fb4b0f96-7ad5-4b6d-bea0-a606753fdd32']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:39.095,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.243504,,,,,,,,,,,,,db3b4963-9646-4f8b-b1f7-be68383f3d22,1339,,"[24.5, 30.4]",68336,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Morales Cuerva,26047.0,Right Center Midfield,72,Barcelona,217,['bbb4d3e2-ccb0-4287-947f-371011bfcac3'],14,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:33:14.300,Pressure,,2006/2007
,,,,,,,,,,,,,,,,3.287231,,,,,,,,,,,,,db19c83d-74f8-41d9-83d9-4974f9c6cba9,1343,,"[10.1, 69.6]",68336,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César González Navas,26044.0,Right Center Back,72,Barcelona,217,['59ebd586-be70-4130-8995-43ffe158a40d'],19,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:33:19.229,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.426663,,,,,,,,,,,,,3d3a08b8-ef34-403c-941d-a3bae9d57481,1348,,"[101.3, 8.9]",68336,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,72,Barcelona,217,"['6ed28dc5-5fa5-4752-883c-3749aaa9a734', '87057d4a-78bf-40d3-a32c-802f6fd447fa']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:26.241,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,2.100813,,,,,,,,,,,,,5022fba3-2e08-497c-902a-5d03c0cf737b,1351,,"[93.9, 3.9]",68336,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carles Puyol i Saforcada,20125.0,Left Center Back,72,Barcelona,217,['6ed28dc5-5fa5-4752-883c-3749aaa9a734'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.927,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.457979,,,,,,,,,,,,,d83b24a5-e522-4c5a-ae31-df1e754e74f2,1356,,"[32.7, 71.9]",68336,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Generelo Miranda,26043.0,Center Defensive Midfield,73,Barcelona,217,"['206fa6b2-f657-4a4e-a4eb-169558b3b8e2', '8ff09235-cd0c-49a5-9241-e4204506c2c0']",49,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:33:49.423,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.50227,,,,,,,,,,,,,0ad42333-440e-44ee-869b-406fadd3510c,1358,,"[41.6, 69.3]",68336,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastien Chabaud,26048.0,Left Center Midfield,73,Barcelona,217,"['1f3bf67b-88c6-44aa-99eb-c87aa2710736', 'ccdbf05a-7b1c-4508-972f-520ac2ebfdc5', 'cf30445a-ab69-4b39-90e0-ec6da8602348']",51,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:33:51.881,Pressure,,2006/2007
,,,,,,,,,,,,,,,,3.091098,,,,,,,,,,,,,1b16fd76-82f5-4a6b-9434-a8796786e6fe,1364,,"[21.3, 21.9]",68336,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Antonio Ortega Cotano,26046.0,Left Back,73,Barcelona,217,['0b87d454-8dc8-4b99-8442-a61cf31022c4'],56,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:33:56.865,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.727781,,,,,,,,,,,,,39f74bad-69ff-463b-b6f7-44559bba7dac,1396,,"[71.3, 30.0]",68336,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastien Chabaud,26048.0,Left Center Midfield,75,Barcelona,217,['90b82793-e8cd-446f-b2c7-1b5d50ab8115'],16,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:35:16.742,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.822551,,,,,,,,,,,,,84b274e5-f053-4702-b142-cc8f05ab4124,1406,,"[65.7, 40.0]",68336,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Generelo Miranda,26043.0,Center Defensive Midfield,75,Barcelona,217,"['56062842-89b3-4c49-a548-8360d1e4db42', 'e88615fb-ccdb-43cb-a33a-3a6d7783c6ab']",24,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:35:24.762,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.5017,,,,,,,,,,,,,6f83bf12-03a3-4b84-9d5d-c52caab63c3a,1426,,"[67.7, 49.2]",68336,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastien Chabaud,26048.0,Left Center Midfield,75,Barcelona,217,['5b0042c4-8af1-4429-8d76-ac3653a3d7a1'],47,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:35:47.179,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.874048,,,,,,,,,,,,,57b74f18-b45d-4681-a00d-4c3d40a216bb,1434,,"[70.0, 12.7]",68336,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,75,Barcelona,217,['093fe906-b8a0-46f8-ab82-4804615e1784'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.373,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.763922,,,,,,,,,,,,,c0136888-1b48-421b-9a81-0d00c0bb7c9f,1442,,"[30.7, 56.3]",68336,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Morales Cuerva,26047.0,Right Center Midfield,75,Barcelona,217,['c818583a-d298-4be2-a8a8-06b29606fb09'],59,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:35:59.687,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.197194,,,,,,,,,,,,,47de822f-55b1-4197-92bb-ccf213ddd1b3,1443,,"[26.7, 52.8]",68336,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Calvo,26042.0,Right Back,75,Barcelona,217,,0,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:36:00.654,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.922748,,,,,,,,,,,,,b7603bf3-19cf-4c05-88ce-91573517a850,1455,,"[81.9, 8.2]",68336,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marco Antonio Ortega Cotano,26046.0,Left Back,77,Gimnàstic Tarragona,1036,['4dbde8c9-1cde-4053-aa62-a2988be467c8'],14,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:38:14.589,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.600544,,,,,,,,,,,,,f2e9de6b-a9a8-4301-b270-5715a1ec0136,1491,,"[71.0, 9.9]",68336,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Cuéllar Tainta,26045.0,Left Wing,78,Barcelona,217,"['2b11ffab-41e5-431b-91a5-08e2bebff594', 'a050b677-bc21-4b71-ad2d-631920791110']",3,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:39:03.364,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.9957,,,,,,,,,,,,,aca932df-03f9-4a8b-a31c-2b91956e7f4b,1499,,"[71.0, 19.1]",68336,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Cuéllar Tainta,26045.0,Left Wing,79,Barcelona,217,"['938b9071-38a3-4eeb-b8a5-9615c9725197', 'e85edf90-cd20-4d82-872c-bbf62729557a']",21,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:39:21.344,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.178167,,,,,,,,,,,,,1d026371-08f2-4cc2-b226-fcea4a5a4821,1506,,"[79.0, 23.3]",68336,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,79,Barcelona,217,['46cbbe01-a3f2-46ff-97b9-f3768868a3e9'],26,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:39:26.521,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.1639,,,,,,,,,,,,,112cca9d-32fc-4cec-a727-deacb9a1dead,1513,,"[82.2, 23.7]",68336,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,79,Barcelona,217,['72580111-f67c-43de-9d7b-ea0949be27e0'],32,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:39:32.799,Pressure,,2006/2007
,,,,,,,,,,,,,,,,4.228202,,,,,,,,,,,,,ea8b1fa6-e9f8-4b47-9f07-8fc2a14a8b74,1520,,"[89.2, 5.7]",68336,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,79,Barcelona,217,['9ed2cad0-ce6c-43a6-a255-3362b2baf6b1'],38,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:39:38.782,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.866059,,,,,,,,,,,,,089b8557-19b3-4b1b-a148-4c641a113c33,1532,,"[48.9, 43.1]",68336,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,79,Barcelona,217,"['663bee5d-2bbd-4eb4-b897-73cdbf777697', 'ed12562b-b03d-4884-8bff-e341d2883ebf']",55,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:39:55.909,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.4228,,,,,,,,,,,,,5cc5f77a-0cec-4c8c-ae75-bfd237acac54,1552,,"[47.8, 22.6]",68336,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,80,Barcelona,217,"['14e51ffb-d744-4089-bcba-e50b743e0afe', '7bcb74d6-077e-4a73-ac38-0e28e0f49a2d']",22,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:40:22.395,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.951428,,,,,,,,,,,,,0b1e1267-40a1-45ed-8888-b8ca361ac4aa,1580,,"[73.7, 6.7]",68336,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Cuéllar Tainta,26045.0,Left Wing,80,Barcelona,217,"['3935de2c-ac96-4812-82fd-46271c52a2b4', '4f24c249-4908-45f9-9f64-d8ff02779a99', 'e562d068-691f-42bd-bd67-df12aa66531d']",50,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:40:50.067,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.8514,,,,,,,,,,,,,592cb63c-ad1c-426e-8634-48902ee14989,1595,,"[50.0, 27.7]",68336,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier García Portillo,26050.0,Center Forward,80,Barcelona,217,"['66026454-d9f4-440b-84fd-50736ffc6baf', 'e3333317-2e6e-4bc6-a8aa-eb8eaa124574']",7,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:41:07.696,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.6116,,,,,,,,,,,,,bad32262-deaa-41fc-ba9a-fc9317ac3725,1599,,"[33.9, 14.5]",68336,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastien Chabaud,26048.0,Left Center Midfield,80,Barcelona,217,['bff26a7e-a3c8-4249-90b4-1330daba6473'],14,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:41:14.835,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.711095,,,,,,,,,,,,,cec2bdc1-cf89-4020-a9b9-2dcd54938c42,1601,,"[63.9, 18.1]",68336,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier García Portillo,26050.0,Center Forward,80,Barcelona,217,"['9cfc8f24-d032-4429-bfb0-dea923543a10', 'b03e6b27-bb99-4329-90c3-e4b133985fe2', 'c7426495-bb5b-4a34-a92c-9fffb4cc4045']",17,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:41:17.132,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.3686,,,,,,,,,,,,,70bea7f9-ae4c-47b8-b956-e62aaacef7c2,1604,,"[64.5, 24.1]",68336,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,80,Barcelona,217,['c7426495-bb5b-4a34-a92c-9fffb4cc4045'],18,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:41:18.307,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.33236,,,,,,,,,,,,,d5e21b4c-d107-4f46-a294-c5d5b030e2a2,1616,,"[62.1, 26.9]",68336,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,80,Barcelona,217,['5c76c918-d0c1-49ce-89b7-d170a8d9d8b2'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.817,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.18229,,,,,,,,,,,,,f94ec249-d1fa-4d8d-85d7-3d573329879b,1634,,"[74.0, 59.5]",68336,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,80,Barcelona,217,"['48afead0-09e1-4eb1-b7bc-f020540a0c21', 'a2127435-cebe-4bed-8495-493ef5505d09']",40,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:41:40.281,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.342766,,,,,,,,,,,,,4cb7c99a-17de-4889-acf8-c39ed1b3467d,1643,,"[11.6, 30.0]",68336,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Antonio Ortega Cotano,26046.0,Left Back,81,Barcelona,217,['5c4b8a7b-e1ed-4e11-a106-12d1b27b9f5f'],19,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:42:19.604,Pressure,,2006/2007
,,,,,,,,,,,,,,,,4.6114,,,,,,,,,,,,,112e2dd9-4254-4e63-8324-4552c7759b48,1660,,"[20.3, 9.0]",68336,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Antonio Ortega Cotano,26046.0,Left Back,81,Barcelona,217,"['0aa2736c-8d72-4324-8af8-f43553a1221d', '459908ee-2a43-4c5b-8839-719221fbf31d', 'b9c4df77-12c6-4a55-bec4-7c3b47081d05']",33,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:42:33.988,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.85468,,,,,,,,,,,,,8bde478a-5888-408b-b6e6-d843da917c60,1687,,"[51.7, 70.1]",68336,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Morales Cuerva,26047.0,Right Center Midfield,81,Barcelona,217,"['0d346738-8246-40de-8594-5588d694cebe', '15f05981-9ea5-4e34-bc95-792be020c3be', '42a53d56-e407-40e0-8661-1eaef85f0e34', 'd1c4471c-24ad-4457-886f-5dc331ec0f40', 'f2f8de70-61a4-4dbe-a482-f25e51fe2dfd']",8,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:43:08.500,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.7752,,,,,,,,,,,,,7470731b-48e3-4390-8371-89deef44b464,1692,,"[37.0, 69.7]",68336,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César González Navas,26044.0,Right Center Back,81,Barcelona,217,"['57030b29-9c4b-4e4b-9787-2e8e795fde32', '652458dc-3ce0-43e1-9c6e-79888bd335b3', 'f4573c9c-e436-44fb-a348-17449d6da656']",13,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:43:13.049,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.2617,,,,,,,,,,,,,2f79dd23-cb41-4509-8a7a-03804eba0e08,1701,,"[13.4, 70.5]",68336,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César González Navas,26044.0,Right Center Back,82,Barcelona,217,['497e43dd-e29a-4ba2-9592-a114204be6f8'],29,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:43:29.817,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.983853,,,,,,,,,,,,,d0030566-54a8-425a-ae91-516a0b52b623,1744,,"[63.8, 35.8]",68336,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,85,Gimnàstic Tarragona,1036,['bdb174e7-a274-49f1-8a2d-a0ed4f5179fb'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.254,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.979506,,,,,,,,,,,,,dc25e19c-6c2a-405d-8a8a-b6455d615733,1766,,"[72.9, 49.1]",68336,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastien Chabaud,26048.0,Left Center Midfield,86,Barcelona,217,"['dcfcc642-ca02-4188-8069-a48d6ab3186a', 'feccdd46-7552-42ee-b2d5-a698803a4b2e']",31,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:44:31.344,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.566826,,,,,,,,,,,,,d6099569-6c4a-4d0c-b761-a2f898bdacb9,1769,,"[68.7, 48.6]",68336,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastien Chabaud,26048.0,Left Center Midfield,86,Barcelona,217,['feccdd46-7552-42ee-b2d5-a698803a4b2e'],31,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:44:31.848,Pressure,,2006/2007
,,,,,,,,,,,,,,,,5.744962,,,,,,,,,,,,,5862b366-26ed-43cc-9aac-94d971090fe8,1799,,"[35.6, 74.6]",68336,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael Marchal Razquín,26049.0,Right Wing,86,Barcelona,217,,4,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:45:04.964,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.653243,,,,,,,,,,,,,54963580-3b39-47f3-b0bc-034feef1be12,1869,,"[55.5, 33.6]",68336,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,88,Barcelona,217,"['1b6ed058-c476-4739-bb7e-4e6ec2854287', '9662b5ff-f349-4ece-be98-65264dd9243d']",7,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:01:07.208,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.4096,,,,,,,,,,,,,423b717a-47aa-4f72-b387-ce9ec9489a9b,1876,,"[51.5, 22.3]",68336,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Generelo Miranda,26043.0,Center Defensive Midfield,88,Barcelona,217,['a6582ff7-4bbf-42c6-a5a3-7ce2fd812fa2'],13,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:01:13.800,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.272767,,,,,,,,,,,,,86b2011f-4e72-4ee9-95ce-aa247a27f87e,1891,,"[106.0, 6.7]",68336,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,89,Gimnàstic Tarragona,1036,"['6c194194-65f4-4531-969f-48c83734ffbc', '9c8029e3-432d-4bd5-ad1a-1f0e67796fa0']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.039,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.260349,,,,,,,,,,,,,b5829c12-b932-4bf2-94e3-080b0fc35345,1899,,"[81.5, 40.6]",68336,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,89,Gimnàstic Tarragona,1036,['ca6bcb2f-091d-4ad1-bd34-aa7c18db7b2e'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.955,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,1.786723,,,,,,,,,,,,,bb2971ca-cddb-4189-ab17-c43a394f39a6,1905,,"[28.8, 46.6]",68336,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Morales Cuerva,26047.0,Right Center Midfield,90,Barcelona,217,"['560f7650-9342-4190-b3b2-2e4ac5d64783', '752687c1-8e72-4dd0-a8a5-87736b3e1ff2', 'c5b8490d-591e-4ad1-b58a-12a40ce23d58', 'd8e3447c-8ee7-40b5-bcb7-7bde62394563']",54,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:01:54.177,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,1.276995,,,,,,,,,,,,,32a04b41-6c06-4297-9256-c9d6216e7ced,1913,,"[93.6, 31.4]",68336,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,['4daaffb4-5578-40e9-82b0-f99b920bce49'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.953,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.116081,,,,,,,,,,,,,9e7dbc4f-597c-4fea-893e-648884ef946e,1921,,"[33.2, 12.7]",68336,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Generelo Miranda,26043.0,Center Defensive Midfield,90,Barcelona,217,"['57631205-c997-4dee-b817-e46dc0aa0ce8', '672c697a-530b-4f2c-9207-077918689c9a', '7be422bb-423c-4b04-b756-f9eb412ebdb6', '8165afa5-9663-4f7a-98b3-0113f88e92ba']",8,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:02:08.631,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.1017,,,,,,,,,,,,,89665f4c-4423-4b35-9cf1-5a5032f7b401,1925,,"[9.9, 10.3]",68336,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Generelo Miranda,26043.0,Center Defensive Midfield,90,Barcelona,217,"['3df88c34-0b43-4ee6-87dd-a6856f2c79c7', '672c697a-530b-4f2c-9207-077918689c9a']",12,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:02:12.207,Pressure,,2006/2007
