bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,121fe1fd-5b73-41a2-b84d-e4fe3df635cf,837,,"[23.9, 38.6]",266033,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ezequiel Marcelo Garay,6891.0,Right Center Back,26,Barcelona,217,"['55753baa-2b45-4989-9071-268c70dba13c', 'e436a0dd-13e0-46fb-be04-bf90506899fa']",29,,,,,,,,,,,,,,,,Valencia,207,00:19:29.301,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,30827eb0-5d75-495b-8583-a7529552779f,999,,"[16.4, 15.2]",266033,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,36,Valencia,207,"['76d1ac50-0474-47db-bdb2-59e8a40a7f0b', '9f326a7f-57c7-4710-94bb-c4eb0d255860']",22,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.167,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cca39af3-5b1a-4368-a7de-7b77b1176b64,1262,,"[82.4, 65.9]",266033,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,46,Valencia,207,"['5bc593f3-ea51-4fb2-bb26-9731e88d4b8b', '72557878-6413-4f3d-8db4-eec1518991e5', 'b15cb419-5ca7-412f-85ce-e78bca6085af']",51,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.622,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7ef3a1dd-b161-444f-82c3-7b156bba4033,1417,,"[75.2, 12.3]",266033,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Right Center Midfield,51,Valencia,207,"['6fd52005-f1ad-443f-915b-09bf259e30c2', 'c938433b-2e51-44a4-b43c-8b30d0d4efa4', 'f29c185c-08af-4475-9557-dba987826b4a']",16,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.880,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,958528be-e45c-4892-8bf0-8546922e29cd,1496,,"[81.5, 60.6]",266033,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,53,Barcelona,217,"['0e805cc8-caa4-4d0f-adda-d9146b860661', 'a5883191-6b5a-4fd6-a282-a17eca9cfd50', 'cab53391-9e27-4f32-ac8f-b190bb308636']",2,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.547,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,94c83c8c-3e27-4067-a5b2-989425ff370b,1536,,"[58.5, 30.8]",266033,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Carlos Almeida da Cunha,8281.0,Left Wing,55,Barcelona,217,"['9b596436-03e7-4e8a-8dad-e47dfceaab7a', 'ef2fb610-0bbe-49db-afdb-df2e0cab9233']",53,,,,,,,,,,,,,,,,Valencia,207,00:38:53.356,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9634ed61-b158-496e-aa85-5a3a9b4c3514,1573,,"[14.1, 9.1]",266033,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,60,Valencia,207,"['0961fb8a-0aa7-4732-bd04-8edf4039f07c', '16967138-f0a2-4361-b760-2f75853de4af', 'eb69230e-fd46-4828-a159-aad7d9fe8e13']",36,,,,,,,,,,,,,,,,Barcelona,217,00:40:36.068,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e14942ff-7ed8-4271-9336-a6d72c9a39cf,1659,,"[35.4, 42.6]",266033,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,63,Barcelona,217,"['1f669f94-16e3-40e4-87eb-ab68e39a4eb3', 'a1da10c9-49d7-4d87-8fd9-9950ffaf6eff']",10,,,,,,,,,,,,,,,,Valencia,207,00:42:10.329,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2e7c95ed-67c0-4151-989a-4a4333b04aa2,1663,,"[38.4, 32.9]",266033,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Carlos Almeida da Cunha,8281.0,Left Wing,63,Barcelona,217,"['26a7db5f-3726-4e89-a418-aa54fbcacfb9', '71ae0a8f-7a1b-49c5-a57c-11cf277faa9b']",11,,,,,,,,,,,,,,,,Valencia,207,00:42:11.726,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c3583fb1-48f2-4c1a-8a80-453d3ee49232,1686,,"[44.4, 57.9]",266033,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,63,Barcelona,217,"['8614bf10-2559-46a7-ace6-f254a7826ccb', 'acc2e333-ca26-4862-83fe-7be181120bec']",45,,,,,,,,,,,,,,,,Valencia,207,00:42:45.147,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,74c387d5-1abc-44b6-87e5-49ccd01dacf7,1983,,"[55.6, 3.3]",266033,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,77,Valencia,207,"['e99d1ffd-735a-43c1-b680-3785ff3d0ebb', 'fbf6798b-3bba-493b-b908-ab22d8094a39']",33,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.464,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,1eb885e6-0482-4467-8c5d-17014f58f892,2058,,"[57.7, 63.2]",266033,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,83,Valencia,207,"['1b42664b-c5ca-4fe5-8a2e-a4750f222977', '886a47fb-9a49-4e9c-b7eb-298d0a3c668b', 'd6839f38-cabf-44e1-addd-84d663f25a1a']",57,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.556,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2c02f68-afba-452b-8493-67df82faa9d2,2298,,"[62.1, 40.3]",266033,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,90,Valencia,207,"['1ff4cd73-f7f9-4fb4-a65d-d54c7c3708f9', 'ae123f93-4a32-44cf-870c-57f9360ea8e9']",9,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.883,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,318e98c2-96ec-4663-9518-2cd072777d7a,2630,,"[57.4, 41.1]",266033,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,108,Barcelona,217,"['42af8d0f-791a-4b44-8a6b-4578d26a4264', 'de0119a4-247e-47e5-9d3d-c63292563190']",22,,,,,,,,,,,,,,,,Valencia,207,00:19:22.550,Dribbled Past,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,a66ec3e3-4902-490e-ab0c-ddd52d1692f4,2807,,"[61.4, 40.0]",266033,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,115,Valencia,207,"['7b39029b-10b6-404f-bb4c-dbe834981834', 'eb710247-60d6-44b8-bf99-45e0318f616b']",46,,,,,,,,,,,,,,,,Valencia,207,00:22:46.096,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0388a458-ba61-4f3a-a28c-60e66d8a40e6,3023,,"[20.2, 54.1]",266033,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,124,Barcelona,217,"['34dcb7f8-9460-4931-b2ff-f4321f4ec016', '3b012a55-0a2d-4776-95d2-893ad7b00fda', '4bc0e524-efe7-4140-9da4-0d8b9facf0c9']",29,,,,,,,,,,,,,,,,Valencia,207,00:29:29.816,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,df14b196-565c-4916-96d7-6ce4ed16f94a,3026,,"[18.1, 57.3]",266033,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,João Pedro Cavaco Cancelo,7005.0,Right Back,124,Barcelona,217,"['34dcb7f8-9460-4931-b2ff-f4321f4ec016', '551a3b77-58a5-4f10-9a06-15912d55c9a7', '88181609-9bd1-4bf0-94fc-cd5c5eea411a']",30,,,,,,,,,,,,,,,,Valencia,207,00:29:30.593,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6a57133d-6ba2-4144-978c-84a3dc07fbd3,3139,,"[41.4, 26.4]",266033,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,130,Barcelona,217,"['2f9bdceb-e4a1-41fb-bc68-b6c607dbaf7d', '44c5296d-a6d9-4ce7-b3d9-cc4d18aea5ca']",5,,,,,,,,,,,,,,,,Valencia,207,00:33:05.693,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d4498630-9147-4336-8074-0333d2316e9a,3142,,"[41.4, 26.4]",266033,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,130,Barcelona,217,"['44c5296d-a6d9-4ce7-b3d9-cc4d18aea5ca', 'b40ba8ef-d1af-4dfa-b340-eb104583bee3', 'ed3567a8-8fc3-413b-a0a2-940720b61b35']",7,,,,,,,,,,,,,,,,Valencia,207,00:33:07.203,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b58dc546-0939-47f6-8685-3777564f9a3d,3194,,"[47.5, 4.5]",266033,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,135,Barcelona,217,"['1f332403-c82b-4102-aa07-3ef8dfe14ac4', '2c3df7e5-779d-424c-8914-19561b533388', 'c88ce398-b019-4539-b02d-dc86cbc7ada8']",0,,,,,,,,,,,,,,,,Valencia,207,00:35:00.655,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,916189d3-f38a-4089-9ffc-4c8d3f797938,3242,,"[65.5, 33.8]",266033,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,138,Valencia,207,"['d1e14ddf-6b5b-4c24-bf05-8734a6e790ab', 'dfae81a0-98c1-47aa-9baa-0b1deb1e64cf']",56,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.116,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,69ea45ef-3ce2-4257-b55d-fd3e573787bd,3274,,"[18.6, 34.0]",266033,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,140,Valencia,207,"['06f5c61a-6cd8-44dd-bcb8-5346a22c3411', '315d4ba1-70b0-46f7-a236-0d6da6c67d75', '881b88e9-4efc-481e-9b30-1dd75df159d8']",28,,,,,,,,,,,,,,,,Barcelona,217,00:36:28.516,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3a8edbe0-2168-4840-8b2c-654ea04395a6,3289,,"[67.2, 66.9]",266033,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enzo Nicolás Pérez,5741.0,Right Defensive Midfield,141,Barcelona,217,"['c1c4a4c8-fb0c-48b0-81cf-42dcf26f9ae9', 'd95a644c-5140-47a5-bf44-8e1ca6d63852']",58,,,,,,,,,,,,,,,,Valencia,207,00:36:58.422,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,976eec4c-5dbc-47d9-8d08-5e955625f50a,3515,,"[62.6, 77.0]",266033,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,152,Barcelona,217,"['a126d858-d745-4837-9dfc-bd932d41b78a', 'dfab4bf8-27b7-4f37-b4c5-e832a9cb15f3', 'e0333344-4cea-4701-849a-eca05005ec8d']",58,,,,,,,,,,,,,,,,Valencia,207,00:42:58.479,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2ffbea4b-8145-4c01-bdcc-19daa6b8f8d7,3645,,"[14.0, 59.6]",266033,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,159,Valencia,207,['ece00e29-126c-4756-a346-a0aa7d863898'],24,,,,,,,,,,,,,,,,Barcelona,217,00:46:24.829,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dc95c406-595a-44e5-ad8b-1d728d61e599,3666,,"[34.3, 40.4]",266033,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,160,Barcelona,217,"['7f86f5e4-99f2-4542-9443-7353cd0e320a', 'eb85c2f2-41c6-4934-bdaa-cc90ce3a190e']",43,,,,,,,,,,,,,,,,Valencia,207,00:46:43.330,Dribbled Past,,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,e6674346-4b4c-42e7-9fae-6c4b985996e1,86,,"[79.2, 20.3]",266033,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Gayà Peña,6596.0,Left Back,4,Valencia,207,['841f6f92-621e-43d8-9c02-53747dd6557c'],32,,,,,,,,,,,,,,,,Valencia,207,00:01:32.659,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,01f2b0c7-4fa4-464f-b704-4cde8c191855,265,,"[86.8, 29.1]",266033,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,"['07213ed6-dfaa-4b69-be8f-bcc4b56929ec', '498a1c1d-651b-454b-b597-6e5306ef272f']",18,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.325,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,a8860977-222c-4af5-9525-3179c49aa021,308,,"[51.2, 11.9]",266033,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,9,Valencia,207,['15b67376-5dae-43a3-a671-03fca7209d46'],10,,,,,,,,,,,,,,,,Valencia,207,00:05:10.048,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,584109f3-1d3c-47ea-a00b-64d85204baf3,347,,"[73.7, 76.9]",266033,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Wing,10,Valencia,207,"['5b5609fc-430e-4900-8ab0-7d59565cb6e0', '7fd2dbb3-1dad-43d6-bf31-d0941bb0d827']",53,,,,,,,,,,,,,,,,Valencia,207,00:05:53.298,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,5ee699e2-b109-4627-9608-3ca6417bff5c,452,,"[70.2, 6.2]",266033,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,15,Barcelona,217,['9f9df37b-0937-4fcd-b2c9-c16993106f9e'],49,,,,,,,,,,,,,,,,Barcelona,217,00:08:49.269,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,16c89590-6df6-4611-b19f-67fa64b82ba4,456,,"[76.9, 7.0]",266033,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,15,Barcelona,217,['cccfbe55-bf30-4495-8053-3a7303b01446'],50,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.809,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,eff470d4-913f-4648-8573-5aa8f50e89b9,642,,"[87.2, 5.6]",266033,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,20,Barcelona,217,['940ade2c-78f7-4b64-91ef-3a3308a9045e'],37,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.366,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,b7db9670-ded1-48c4-b9ec-13cb2de913a5,741,,"[97.5, 24.5]",266033,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,['102b74e9-0f0b-4581-9937-f5117cd80a58'],53,,,,,,,,,,,,,,,,Barcelona,217,00:17:53.767,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a65a43d6-2013-4665-b5ef-5bcbdfcc61d9,784,,"[27.0, 33.8]",266033,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,25,Valencia,207,"['10e41cc6-c762-4097-b7b5-51965d7f91aa', 'f30c1ece-9e34-4662-aeeb-6335fd17ee84']",28,,,,,,,,,,,,,,,,Valencia,207,00:18:28.215,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,92b7a050-f9a3-4b12-af8e-352c1d7bf8e0,808,,"[64.0, 5.6]",266033,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Carlos Almeida da Cunha,8281.0,Left Wing,25,Valencia,207,['6f894678-4cce-4fa9-b704-aca39d8e468e'],42,,,,,,,,,,,,,,,,Valencia,207,00:18:42.359,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,e436a0dd-13e0-46fb-be04-bf90506899fa,838,,"[96.2, 41.5]",266033,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Barcelona,217,['121fe1fd-5b73-41a2-b84d-e4fe3df635cf'],29,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.301,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,b02fdb14-970f-4dd2-9247-8cb1903c6f0b,932,,"[116.2, 14.2]",266033,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,33,Barcelona,217,['e175f040-e629-4ea4-bb59-32358034bf74'],1,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.356,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,76d1ac50-0474-47db-bdb2-59e8a40a7f0b,1000,,"[103.7, 64.9]",266033,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Wing,36,Valencia,207,"['0d9d9692-64c6-4ec5-97bb-f42aca486f8f', '30827eb0-5d75-495b-8583-a7529552779f']",22,,,,,,,,,,,,,,,,Valencia,207,00:25:22.167,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,b15cb419-5ca7-412f-85ce-e78bca6085af,1263,,"[37.7, 14.2]",266033,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,46,Valencia,207,['cca39af3-5b1a-4368-a7de-7b77b1176b64'],51,,,,,,,,,,,,,,,,Valencia,207,00:31:51.622,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,c938433b-2e51-44a4-b43c-8b30d0d4efa4,1418,,"[44.9, 67.8]",266033,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Wing,51,Valencia,207,"['54432863-ad5f-4448-8b62-bdc537047818', '7ef3a1dd-b161-444f-82c3-7b156bba4033']",16,,,,,,,,,,,,,,,,Valencia,207,00:35:16.880,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,d4ec9675-72b9-43c8-8b1d-30491e7bc6d3,1421,,"[44.7, 57.9]",266033,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Wing,51,Valencia,207,['35f95e55-aa06-457a-b91a-97f611cc38c9'],18,,,,,,,,,,,,,,,,Valencia,207,00:35:18.079,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a5883191-6b5a-4fd6-a282-a17eca9cfd50,1497,,"[38.6, 19.5]",266033,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luís Carlos Almeida da Cunha,8281.0,Left Wing,53,Barcelona,217,['958528be-e45c-4892-8bf0-8546922e29cd'],2,,,,,,,,,,,,,,,,Valencia,207,00:38:02.547,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,7c2ecfcb-618c-4950-9d2f-fdba69da1734,1523,,"[67.9, 14.6]",266033,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,['39a3044c-bfa2-4b68-b3d3-9798477b1552'],47,,,,,,,,,,,,,,,,Barcelona,217,00:38:47.612,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,9b596436-03e7-4e8a-8dad-e47dfceaab7a,1537,,"[61.6, 49.3]",266033,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,55,Barcelona,217,['94c83c8c-3e27-4067-a5b2-989425ff370b'],53,,,,,,,,,,,,,,,,Barcelona,217,00:38:53.356,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,0961fb8a-0aa7-4732-bd04-8edf4039f07c,1574,,"[106.0, 71.0]",266033,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing,60,Valencia,207,['9634ed61-b158-496e-aa85-5a3a9b4c3514'],36,,,,,,,,,,,,,,,,Valencia,207,00:40:36.068,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a1da10c9-49d7-4d87-8fd9-9950ffaf6eff,1660,,"[84.7, 37.5]",266033,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,63,Barcelona,217,['e14942ff-7ed8-4271-9336-a6d72c9a39cf'],10,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.329,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,71ae0a8f-7a1b-49c5-a57c-11cf277faa9b,1664,,"[81.7, 47.2]",266033,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,63,Barcelona,217,['2e7c95ed-67c0-4151-989a-4a4333b04aa2'],11,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.726,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,acc2e333-ca26-4862-83fe-7be181120bec,1687,,"[75.7, 22.2]",266033,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,63,Barcelona,217,['c3583fb1-48f2-4c1a-8a80-453d3ee49232'],45,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.147,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,fdc013c4-21a7-4190-8c59-c19efa9f23c2,1702,,"[95.5, 7.9]",266033,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Carlos Almeida da Cunha,8281.0,Left Wing,64,Valencia,207,['394f517e-7c1f-406b-bd91-33d0ad52f91a'],57,,,,,,,,,,,,,,,,Valencia,207,00:42:57.893,Dribble,True,2016/2017
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,c69efa98-a90d-4997-bf43-df3824ea0715,1836,,"[80.1, 2.2]",266033,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Right Center Midfield,69,Barcelona,217,['8cdfd7b9-7b29-4a59-a0cc-785edba44926'],9,,,,,,,,,,,,,,,,Barcelona,217,00:46:09.495,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,e99d1ffd-735a-43c1-b680-3785ff3d0ebb,1984,,"[64.5, 76.8]",266033,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,77,Valencia,207,['74c387d5-1abc-44b6-87e5-49ccd01dacf7'],33,,,,,,,,,,,,,,,,Valencia,207,00:02:33.464,Dribble,True,2016/2017
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,1b42664b-c5ca-4fe5-8a2e-a4750f222977,2059,,"[62.4, 16.9]",266033,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Back,83,Valencia,207,['1eb885e6-0482-4467-8c5d-17014f58f892'],57,,,,,,,,,,,,,,,,Valencia,207,00:03:57.556,Dribble,True,2016/2017
