ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[102.3, 74.4]",,,,,,,,,,,,2.820467,,,,,,,,,,,1db4f6e0-2442-42e4-a1ad-49b534d2d336,3001,,,"[110.4, 76.3]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,"['0258e662-b819-42a7-a6b6-5c1bd399ea1a', '7f2f3176-61db-4835-9289-c03e2b6f225d']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.197,Carry,,2015/2016
,,,,"[91.4, 63.7]",,,,,,,,,,,,2.573904,,,,,,,,,,,cc5c788f-4229-4bbe-8bdf-e160f15aac82,3004,,,"[99.1, 71.0]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Midfield,166,Barcelona,217,"['12c8bbe1-355b-4579-9974-8aeec964a63b', 'd2ddb2f5-20fa-4729-812b-e26a0f526c53']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.841,Carry,,2015/2016
,,,,"[75.5, 58.8]",,,,,,,,,,,,0.958729,,,,,,,,,,,656b0033-c68b-4b1a-bdf9-9655b45745b8,3007,,,"[76.6, 58.6]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,166,Barcelona,217,"['3263ce5e-66e4-44c1-aa77-7dbe7c377306', '353bb883-b6bc-48e4-9d36-f2a24a3298e5']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:31:18.680,Carry,,2015/2016
,,,,"[110.0, 60.9]",,,,,,,,,,,,0.176941,,,,,,,,,,,9b2ae671-e01f-48ae-a543-c6d87bf154ea,3010,,,"[110.0, 60.9]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Midfield,166,Barcelona,217,"['ba90fd91-7dd0-4bf0-bd72-2a0590f35652', 'ebe3f7af-7cef-4a3b-a565-795fff78d02e']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.683,Carry,,2015/2016
,,,,"[44.1, 8.3]",,,,,,,,,,,,1.113847,,,,,,,,,,,62ef923d-74c8-431e-96a4-cbe78e4d3d35,3018,,,"[43.7, 3.8]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moisés Gómez Bordonado,11675.0,Right Center Forward,167,Getafe,216,"['9b4981af-7f4b-4e95-b61a-6467cc7dfa7c', 'b69f0e0c-d5ed-4490-b8ed-9b911942a66e']",33,,,,,,,,,,,,,,,,,Getafe,216,00:31:33.792,Carry,,2015/2016
,,,,"[75.8, 74.6]",,,,,,,,,,,,0.963156,,,,,,,,,,,8cd3aafa-e7f6-45a5-8737-d16a4c7c7a33,3022,,,"[76.0, 73.3]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Ramírez Castillo,3508.0,Right Midfield,168,Barcelona,217,"['4cf5c8e7-9385-4d66-bf14-37b5a80b1cdc', '6a03e542-6d0d-4d25-8528-6fcbf77a3946', '8e7a1689-f0d4-4543-80a4-cb28fe450353']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.615,Carry,True,2015/2016
,,,,"[65.5, 76.1]",,,,,,,,,,,,1.096188,,,,,,,,,,,e5dd8951-8907-4ce3-8bfd-1f10a483b6ad,3029,,,"[67.4, 76.1]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,"['49029e90-5471-43d6-bc9f-332ae47bd7de', 'a88b2be9-fdce-4196-adbf-dcfbd88077b0', 'c31c1c67-bc61-4a69-8452-e229178c800e', 'c58cd33b-bf3a-4293-8fbb-5cda02eeece6']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.834,Carry,True,2015/2016
,,,,"[74.1, 74.4]",,,,,,,,,,,,2.221237,,,,,,,,,,,ce8f6f19-959a-4e9a-8330-ba0740bcc3ac,3032,,,"[65.5, 76.1]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,"['49029e90-5471-43d6-bc9f-332ae47bd7de', '6be476d2-8e5e-413f-b4b2-648e4f3b3222', 'a88b2be9-fdce-4196-adbf-dcfbd88077b0', 'c31c1c67-bc61-4a69-8452-e229178c800e']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.930,Carry,True,2015/2016
,,,,"[76.0, 51.5]",,,,,,,,,,,,2.331362,,,,,,,,,,,0e7a64e3-126f-4395-9383-af0b4f0cbc1b,3035,,,"[69.3, 59.0]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,168,Barcelona,217,"['377810ef-0503-4d6f-ba9e-0e0bd22dd565', '788b41b5-dc41-4d97-a9a3-4ec0558053b5']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.719,Carry,,2015/2016
,,,,"[65.5, 38.7]",,,,,,,,,,,,0.957922,,,,,,,,,,,72276d6f-30b5-4f3a-ae3d-4a1b85a4c2db,3038,,,"[65.3, 38.7]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,"['2e7567e3-0fac-4f5f-9161-bf8b4f1c62d9', '959274fa-3e69-44c9-8888-002145a1adf2']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.371,Carry,,2015/2016
,,,,"[75.8, 55.4]",,,,,,,,,,,,2.356578,,,,,,,,,,,eb93a437-c1a4-4c63-87a7-606812514683,3041,,,"[74.1, 58.3]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,"['2c62b171-3549-4660-925e-00ba6293f434', 'c667892c-0876-4c13-9c9b-20b6955ef434']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.250,Carry,,2015/2016
,,,,"[42.4, 67.8]",,,,,,,,,,,,2.671743,,,,,,,,,,,0d2e61e5-4585-4c57-a0e4-319050fc9ea3,3049,,,"[58.0, 66.3]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,"['b93949cd-e082-4d51-9e78-ab2bf77e9d9d', 'bbbe4de5-71dc-4b93-bea5-70528ed3e37c']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.252,Carry,,2015/2016
,,,,"[43.5, 41.9]",,,,,,,,,,,,3.222481,,,,,,,,,,,aba1b130-01cc-4906-b12b-1a1625870365,3052,,,"[38.3, 50.0]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,"['6811a9a5-b5fe-4eb9-8a96-1d02290eaff9', 'de7c9140-8a5e-4c7b-8780-ff26a50e5d49']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.639,Carry,,2015/2016
,,,,"[56.3, 24.1]",,,,,,,,,,,,1.168426,,,,,,,,,,,6b89ccf9-8f3d-4127-a4a5-9ec7f8caac78,3055,,,"[56.7, 24.1]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,168,Barcelona,217,"['1879a5c5-7729-4ca6-8ad0-8f0961fbb117', 'edf65e36-ce13-4ebe-8a1a-4596ddcd715e']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.575,Carry,,2015/2016
,,,,"[57.8, 8.5]",,,,,,,,,,,,1.143222,,,,,,,,,,,6b807d89-70ba-4c69-b168-1b90a0109667,3058,,,"[64.9, 9.8]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,168,Barcelona,217,"['4b8ffb73-7452-4f20-a299-48bbb0d2a088', '74688f66-6c9a-446a-a535-a9c521d1b76f', '7482b77b-2a5f-40fe-bee0-d9ff127593e4']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.964,Carry,True,2015/2016
,,,,"[39.8, 8.9]",,,,,,,,,,,,0.943029,,,,,,,,,,,e71328e8-8023-4dcf-be65-7afce20e5287,3062,,,"[39.8, 8.9]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,168,Barcelona,217,"['85e5e40c-48cc-4d05-ae45-43b20cab73e1', 'b5d73c94-c285-4930-8d11-3204b455ac34']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.502,Carry,,2015/2016
,,,,"[31.3, 29.9]",,,,,,,,,,,,1.266669,,,,,,,,,,,d62ec0cd-d5d8-4be0-8b18-f11694042f76,3065,,,"[32.3, 28.6]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,"['3e11dc97-fa6d-44b0-b59a-81ebf50c0a18', '5af4b13b-ec6c-4bac-b517-ccf375c9f5e1']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.066,Carry,,2015/2016
,,,,"[50.9, 40.4]",,,,,,,,,,,,2.561978,,,,,,,,,,,76816255-8bfb-440e-a4c9-37c17deb2d87,3068,,,"[45.6, 37.8]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,"['a72f87bc-a2ba-4741-b473-1f734399bcb8', 'c2d60862-2bec-463a-b1b7-e80e728d2252']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.553,Carry,,2015/2016
,,,,"[107.8, 11.7]",,,,,,,,,,,,1.287997,,,,,,,,,,,afca7d43-b890-42d4-ab9f-95212763e229,3071,,,"[105.1, 8.7]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,168,Barcelona,217,"['0660b6db-170d-43a1-bb24-23d54855fe1d', '5d085e1c-2e63-45d5-99e3-ef6d2224799c']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.085,Carry,,2015/2016
,,,,"[31.5, 59.4]",,,,,,,,,,,,0.401098,,,,,,,,,,,11c92192-cf46-4319-a0ee-3fd71ada63ff,3079,,,"[26.6, 52.3]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Right Midfield,169,Getafe,216,"['25834ccd-5715-46fc-bea3-bc7a92f3bbad', '51a42f17-4174-4e05-81a7-53007686dd83', 'c1fed1fa-01e0-4373-a8e2-de380026ba12']",28,,,,,,,,,,,,,,,,,Getafe,216,00:32:28.032,Carry,True,2015/2016
,,,,"[24.7, 58.8]",,,,,,,,,,,,1.280547,,,,,,,,,,,b4a0a23f-5cd4-4b3f-b537-baf6e257f132,3083,,,"[22.3, 51.5]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,169,Getafe,216,"['2fe27272-04d4-445d-b4b0-2f5f7e4a196a', 'bda3c5ac-dc66-4196-a837-ea0d2a75f435', 'dfa8a9cc-8e7d-4261-9fe2-9d365b69715b']",29,,,,,,,,,,,,,,,,,Getafe,216,00:32:29.016,Carry,True,2015/2016
,,,,"[42.6, 35.4]",,,,,,,,,,,,2.565733,,,,,,,,,,,d3282cd4-5ce7-481e-bb76-91a20d573ae4,3088,,,"[36.6, 37.6]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,169,Getafe,216,"['b593372d-067e-4612-ba66-b0a180bcbef4', 'da58d4b1-718a-4018-9b76-c9b3578b94eb']",32,,,,,,,,,,,,,,,,,Getafe,216,00:32:32.103,Carry,,2015/2016
,,,,"[55.9, 5.1]",,,,,,,,,,,,1.283793,,,,,,,,,,,5f7d1f7b-7318-4776-bf17-92e28780c479,3091,,,"[43.7, 7.4]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,169,Getafe,216,"['278d9143-e2bd-407a-a44c-ea9061f46468', 'c5bd1b94-1290-4e15-8a40-118c1aafaea6']",37,,,,,,,,,,,,,,,,,Getafe,216,00:32:37.589,Carry,,2015/2016
,,,,"[16.9, 73.5]",,,,,,,,,,,,0.749421,,,,,,,,,,,d56fece1-dd7d-49d9-9944-1c8192ae20da,3096,,,"[17.4, 73.7]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,169,Getafe,216,"['657cf3d2-84cf-447f-803e-47e9792dbd69', 'e34895c8-60e5-4c9f-b318-a7d312e8f835', 'f653e08e-5519-46b8-bb4f-ebc07b1dd4fd']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:32:45.209,Carry,True,2015/2016
,,,,"[82.4, 63.9]",,,,,,,,,,,,0.542585,,,,,,,,,,,8e53ad97-361b-4fdc-9436-659ec3cb13db,3104,,,"[76.9, 57.3]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Midfield,170,Getafe,216,"['2c3a1f6a-823a-4858-ac91-84e339506dec', '6b6a767c-8a1b-447e-9e2c-c91948436fcc', 'ec37138c-16fd-4527-ac12-b1cf73111010']",3,,,,,,,,,,,,,,,,,Getafe,216,00:33:03.903,Carry,True,2015/2016
,,,,"[76.6, 65.0]",,,,,,,,,,,,1.249575,,,,,,,,,,,2e66d392-8e8e-4742-bbb4-ef4c7fc2537a,3108,,,"[75.1, 65.2]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,170,Getafe,216,"['442dd734-211a-462a-9af9-b25626b4121e', '857311c4-796f-4c8e-b359-9aa0f96b1bcd']",5,,,,,,,,,,,,,,,,,Getafe,216,00:33:05.326,Carry,,2015/2016
,,,,"[94.5, 29.7]",,,,,,,,,,,,1.688611,,,,,,,,,,,63920f99-d93a-44a2-8d87-7227fa5b45fd,3111,,,"[97.2, 20.0]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Lafita Castillo,26020.0,Right Midfield,170,Getafe,216,"['3b388545-d1d7-4358-9b15-120ec312800c', '6f31a5de-4c27-4a10-b79a-7c0c40e31c4b']",8,,,,,,,,,,,,,,,,,Getafe,216,00:33:08.881,Carry,,2015/2016
,,,,"[98.9, 11.3]",,,,,,,,,,,,2.698043,,,,,,,,,,,e181ab0a-e178-4ab8-ad20-b148c2f371b7,3120,,,"[87.1, 13.0]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Midfield,171,Barcelona,217,"['0bbf10b5-460a-4563-8ad0-735d62b4238a', '1973672c-ad73-4070-b93f-a530da600f98']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.107,Carry,,2015/2016
,,,,"[105.1, 30.5]",,,,,,,,,,,,0.496882,,,,,,,,,,,60948225-4c1a-4a05-8234-ed2f0d45e697,3123,,,"[101.0, 32.7]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,171,Barcelona,217,"['0ce3ebbe-1159-4151-84e8-a84c5980711c', 'e7b5c877-a648-4eb9-ae75-b1cf2f719279']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.691,Carry,,2015/2016
,,,,"[15.9, 53.2]",,,,,,,,,,,,1.918354,,,,,,,,,,,17a7902e-ba08-4905-9cad-c4713bcadece,3126,,,"[13.1, 51.1]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Vergini,27403.0,Right Center Back,172,Getafe,216,"['1b0239c1-2343-4585-9685-d65850acbecc', 'eb3399f8-5565-4202-945c-c924b2e1381d']",37,,,,,,,,,,,,,,,,,Getafe,216,00:33:37.627,Carry,,2015/2016
,,,,"[38.6, 66.2]",,,,,,,,,,,,5.520617,,,,,,,,,,,707fbb10-896f-4cdf-b9bf-6713d5aa0f8f,3129,,,"[25.7, 67.1]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Left Midfield,172,Getafe,216,"['72072909-0ec7-43fa-907e-3309415f7bcb', 'c853e7e4-64e9-4f18-be1d-13bc80c9f5b5']",41,,,,,,,,,,,,,,,,,Getafe,216,00:33:41.077,Carry,,2015/2016
,,,,"[31.9, 72.7]",,,,,,,,,,,,1.140889,,,,,,,,,,,a4d4de92-30cd-4985-ab50-bb1391791fa3,3132,,,"[29.6, 71.4]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,172,Getafe,216,"['74105eed-1c24-4849-9635-ff2b7d7ba311', '912aaef8-fd7a-43ab-96fc-0c1622b90c9a', '9747531f-c6d6-45c4-9962-30fd0c757364']",47,,,,,,,,,,,,,,,,,Getafe,216,00:33:47.589,Carry,True,2015/2016
,,,,"[52.0, 60.3]",,,,,,,,,,,,1.020043,,,,,,,,,,,629afaf9-acde-4eb0-ace0-433d610c258d,3141,,,"[52.3, 52.1]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Left Defensive Midfield,173,Getafe,216,"['1866cef4-62b2-4d91-8b81-095e964c0340', '801ce518-1b87-4330-829c-bfaf19772444', '80530a5a-5801-48c3-929c-caaac80900bb']",8,,,,,,,,,,,,,,,,,Getafe,216,00:34:08.360,Carry,True,2015/2016
,,,,"[60.2, 26.5]",,,,,,,,,,,,1.111425,,,,,,,,,,,1b35f3e6-8584-40ec-a192-3ecf683a0050,3147,,,"[62.1, 23.0]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Left Defensive Midfield,173,Getafe,216,"['088987d4-30ad-46e2-af09-cfa3bcc4a7ed', '14b061fd-6331-49bc-8303-d838d34b49c5']",15,,,,,,,,,,,,,,,,,Getafe,216,00:34:15.631,Carry,,2015/2016
,,,,"[76.2, 40.6]",,,,,,,,,,,,3.313843,,,,,,,,,,,f7614bf8-5456-40be-af3c-cd2f80a42abb,3150,,,"[64.4, 39.1]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bernard Mensah,27401.0,Right Defensive Midfield,173,Getafe,216,"['66fdb9d0-a996-41bc-b8f1-9ae33cb2314d', '8d3ccd6e-c4fb-4cd8-af4d-2a53df98655f']",17,,,,,,,,,,,,,,,,,Getafe,216,00:34:17.836,Carry,,2015/2016
,,,,"[87.5, 48.5]",,,,,,,,,,,,1.019396,,,,,,,,,,,09d0af40-ee19-48f9-8da2-4c72e5fe19fd,3153,,,"[87.1, 51.3]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Lafita Castillo,26020.0,Right Midfield,173,Getafe,216,"['a4b0bd91-c732-4d8c-b1f5-2ee78a9f0540', 'd669ba77-9b2e-45d5-8296-fb45c1950ba8']",21,,,,,,,,,,,,,,,,,Getafe,216,00:34:21.790,Carry,,2015/2016
,,,,"[100.2, 41.1]",,,,,,,,,,,,0.915803,,,,,,,,,,,70b755fc-317f-438a-9d96-adc5ff8a6070,3159,,,"[95.7, 38.9]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Midfield,173,Getafe,216,"['32cbde51-1e80-449f-8caa-dc1ebe0072bb', '5c80dbbe-b89f-468a-b98d-f8ebce4c4b68']",24,,,,,,,,,,,,,,,,,Getafe,216,00:34:24.973,Carry,,2015/2016
,,,,"[11.8, 10.4]",,,,,,,,,,,,0.663897,,,,,,,,,,,0064711d-ee89-4ae2-a60e-19fdf8fb7fab,3164,,,"[12.0, 10.6]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,"['3b3194e0-5527-44cf-bbb4-c594336af7d9', 'ee168eb6-2291-40d4-aa18-c43d6da973c5']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.397,Carry,,2015/2016
,,,,"[16.9, 32.0]",,,,,,,,,,,,4.23707,,,,,,,,,,,0e8458e2-5b1e-4aff-94d4-7f7cfe72bc65,3167,,,"[5.4, 21.1]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,174,Barcelona,217,"['67fc09bc-fb01-44e0-a6eb-8f2631c830c8', 'be4dcb7f-7003-4b99-a1cb-321f27e0be12']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.341,Carry,,2015/2016
,,,,"[24.2, 12.4]",,,,,,,,,,,,0.960424,,,,,,,,,,,516633dd-ae1c-4d9d-af48-1651d601cbc9,3170,,,"[20.4, 12.8]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,174,Barcelona,217,"['5ef91b4e-6db4-4d7b-81df-83e81a0afae6', '82497b38-0d9d-4ec8-80d0-fdb6a690923d']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.512,Carry,,2015/2016
,,,,"[86.9, 33.1]",,,,,,,,,,,,4.101211,,,,,,,,,,,4aa029e6-7888-495f-b4bb-6755f5714467,3173,,,"[53.7, 17.3]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,174,Barcelona,217,"['49a2cb1d-8ebb-4726-8067-74183b92214a', 'd7e9ed8f-df7c-4e5a-8438-3dd35e260b55']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.229,Carry,,2015/2016
,,,,"[95.0, 59.4]",,,,,,,,,,,,1.479176,,,,,,,,,,,59c75679-7b20-4124-a22f-944c37fedbac,3176,,,"[93.1, 60.7]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,174,Barcelona,217,"['0b264165-c9ab-4646-ac02-99c7371b4a21', 'ea994cd8-318d-4883-b48e-104a3f1a916a']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.489,Carry,,2015/2016
,,,,"[95.4, 51.7]",,,,,,,,,,,,0.63678503,,,,,,,,,,,f7321ca3-d5ec-4d70-99cf-f21fbfd5fe30,3179,,,"[93.1, 50.2]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,174,Barcelona,217,"['0eebd298-9341-43f8-84e9-bc8f68546348', '2c80a7d1-adee-46a8-86cd-84717884d4f0']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:34:56.973,Carry,,2015/2016
,,,,"[104.0, 60.7]",,,,,,,,,,,,0.05318,,,,,,,,,,,c4527f6d-90ed-4985-9d0b-e6fa1e3eb595,3184,,,"[101.2, 59.6]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,174,Barcelona,217,"['10e9e0ea-abdc-48d6-8f1a-6392f1a1dbb3', '958480a2-6cc9-4d56-835b-d8d43142beab']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.776,Carry,,2015/2016
,,,,"[13.5, 25.8]",,,,,,,,,,,,0.232619,,,,,,,,,,,3302f01e-c66f-4500-889c-c94385dd9cca,3188,,,"[13.5, 25.8]",3825645,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,175,Getafe,216,"['257c6cc6-a910-44b1-b734-7fcfa969b303', 'b0277b45-9f5d-4873-acff-3e689011168a']",0,,,,,,,,,,,,,,,,,Getafe,216,00:35:00.705,Carry,,2015/2016
,,,,"[26.4, 17.5]",,,,,,,,,,,,1.368108,,,,,,,,,,,9fb7622a-5ce3-4528-b178-b66675ec311f,3192,,,"[22.7, 28.4]",3825645,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,175,Getafe,216,"['0b62014f-bcef-4cbd-ba9b-50c594a0871a', '2b052ebe-fa88-4d92-8a64-763035d5d0d0', '2df7eb8d-e1f1-4d17-b8b9-95178658bae2', '52351a97-bb06-44f3-a597-9acf7ed82f74']",2,,,,,,,,,,,,,,,,,Getafe,216,00:35:02.059,Carry,True,2015/2016
,,,,"[53.1, 31.4]",,,,,,,,,,,,2.329003,,,,,,,,,,,2ae03270-9b3d-4edf-8c5b-9808e49ca3c5,3197,,,"[38.1, 19.2]",3825645,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Forward,175,Getafe,216,"['90cb2ad5-e97a-492a-878f-d5ba0a08af40', '98bfe01b-920d-4f15-9fa2-70a848a1a45d', 'd6a8d8cb-4262-4a95-b9cf-8f0abce31836']",4,,,,,,,,,,,,,,,,,Getafe,216,00:35:04.955,Carry,True,2015/2016
,,,,"[56.7, 75.4]",,,,,,,,,,,,2.256449,,,,,,,,,,,639467b4-0eb3-427e-bc08-f4c08197b729,3200,,,"[56.7, 75.4]",3825645,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Left Midfield,175,Getafe,216,"['7c6fe3ad-c58e-4758-9a5a-f770f3cf7214', 'bdc2fefc-ce49-4fea-9034-8173dae99552']",9,,,,,,,,,,,,,,,,,Getafe,216,00:35:09.435,Carry,,2015/2016
