ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.6739,,,,,,,,,,,,,,,,ee8b213c-430d-4ae9-b6f2-d90c68ef390f,128,,"[78.9, 44.5]",70277,2,,,,,-0.2260176,,Right Foot,,,,"[97.6, 40.2]",,High Pass,,19.188017,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,6,Barcelona,217,['d97d1220-5b41-444c-a991-1f6f2100310e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.823,Pass,,2013/2014
,,,,,,,,,,,,,,,0.6643,,,,,,,,,,,,,,,,93c62cea-9070-499c-9776-75c75ebddf09,130,,"[98.6, 39.4]",70277,2,,,,,-2.481461,,Head,,,,"[91.0, 33.5]",,Low Pass,,9.62133,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['c775cda0-f438-42f2-8be3-f61e537b997a'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.577,Pass,,2013/2014
,,,,,,,,,,,,,,,0.995466,,,,,,,,,,,,,,,,37314411-7f36-4945-802f-4a3375572d43,139,,"[93.4, 9.2]",70277,2,,,,,2.9529533,,Left Foot,,,,"[82.4, 11.3]",,Ground Pass,,11.198661,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['56a2ca63-af75-4024-8a4b-e2d1ee6f32a6'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.622,Pass,,2013/2014
,,,,,,,,,,,,,,,0.9228,,,,,,,,,,,,,,,,41d6f2f0-581f-4097-b9b7-5e3c2eaa6ea0,142,,"[82.4, 11.3]",70277,2,,,,,-1.4337301,,Left Foot,,,,"[83.2, 5.5]",,Ground Pass,,5.8549123,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['93ab48ab-9e60-4814-ad31-db4fa61f8270'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.063,Pass,,2013/2014
,,,,,,,,,,,,,,,0.57854,,,,,,,,,,,,,,,,8b1c2c4e-9029-4dc5-b87e-5c1977990bdb,144,,"[83.2, 5.5]",70277,2,,,,,2.4353936,,Right Foot,,,,"[76.4, 11.3]",,Ground Pass,,8.937561,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['99bc2995-bb60-4c83-b26a-3b91b6e57154'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.985,Pass,,2013/2014
,,,,,,,,,,,,,,,0.619001,,,,,,,,,,,,,,,,81a3428d-47fb-4f44-b4bc-f206a65ef2e8,147,,"[75.9, 11.1]",70277,2,,,,,1.3360738,,Left Foot,,,,"[77.0, 15.7]",,Ground Pass,,4.7296934,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['f2b3d72c-9a69-48a6-b845-82fec716ee04'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.050,Pass,,2013/2014
,,,,,,,,,,,,,,,0.1569,,,,,,,,,,,,,,,,bc4b51a3-3648-4952-84a2-753ad158fc6b,150,,"[89.4, 31.9]",70277,2,,,,,1.2924967,,Left Foot,,,,"[90.2, 34.7]",,Ground Pass,,2.912044,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,"['a25d8f14-2acd-4a0a-af58-8931b6aab150', 'd6b70e90-bed7-4ca3-8306-d2b2021b6c4b']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.534,Pass,,2013/2014
,,,,,,,,,,,,,,,1.4149,,,,,,,,,,,,,,,,9bae675a-d223-4320-aade-09aed90d357a,153,,"[36.0, 30.3]",70277,2,,,,,1.1131366,,Right Foot,,,,"[45.9, 50.4]",,Low Pass,,22.405804,,Incomplete,,Nabil El Zhar,6608.0,,,,,,Recovery,1,Regular Play,David Barral Torres,26248.0,Center Forward,6,Barcelona,217,"['4815f1c2-b8d3-4747-a59a-4cbbc06d184a', 'dea844fe-cb2a-4a19-becd-61f24e460400']",24,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:24.035,Pass,,2013/2014
,,,,,,,,,,,,,,,1.4487,,,,,,,,,,,,,,,,774c875a-f6d1-42d5-bb2f-d71bc76800e3,157,,"[82.2, 24.7]",70277,2,,,,,-0.75092906,,Right Foot,,,,"[95.7, 12.1]",,Ground Pass,,18.466455,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['55897a16-b7c6-4ac0-87bd-c03e98fd89c8'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.915,Pass,,2013/2014
,,,,,,,,,,,,,,,0.6626,,,,,,,,,,,,,,,,47a62bbe-90cf-47b5-905c-baef45e6f1e4,160,,"[98.7, 12.9]",70277,2,,,,,1.4981968,,Right Foot,,,,"[100.3, 34.9]",,Ground Pass,,22.058105,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,6,Barcelona,217,['c98d6bd5-e0f4-4d7c-beb8-b619a677cdb0'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.686,Pass,,2013/2014
,,,,,,,,,,,,,,,0.9092,,,,,,,,,,,,,,,,91f26ba0-5a91-4f1d-8498-bf122050ad3f,163,,"[100.3, 34.9]",70277,2,,,,,-0.09868826,,Right Foot,,,,"[110.4, 33.9]",,Ground Pass,,10.1493845,,,,Francesc Fàbregas i Soler,3478.0,,,,Through Ball,True,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['41e0f7f1-e440-4e1f-81b0-482c77a00d4a'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.429,Pass,,2013/2014
,,,,,,,,,,,,,,,0.8833,,,,,,,,,,,,,,,,69397048-df62-4686-8d93-bfb0cad6cd58,167,,"[111.6, 32.7]",70277,2,,,,,1.1970695,88e13153-f121-4c42-8d60-c0e7a328ef22,Right Foot,,,,"[115.6, 42.9]",True,Ground Pass,,10.956277,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,"['0c194e66-7904-474f-b3c4-eb4830be7f82', '3c7251dc-b1ac-4e3c-82c5-8d3ce67fd999']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.664,Pass,True,2013/2014
,,,,,,,,,,,,,,,1.089537,,,,,,,,,,,,,,,,337c0501-78e6-454b-8c9a-e2de65df83b4,171,,"[61.0, 41.0]",70277,3,,True,,,-3.13413,,Right Foot,,,,"[47.6, 40.9]",,Ground Pass,,13.400373,,,,Nabil El Zhar,6608.0,,,,,,Kick Off,1,From Kick Off,David Barral Torres,26248.0,Center Forward,7,Levante UD,221,['79d4b341-a86f-41af-9e3c-5687329be715'],36,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:36.232,Pass,,2013/2014
,,,,,,,,,,,,,,,2.4283,,,,,,,,,,,,,,,,a3142967-9936-407f-93df-cbe52a96ac21,173,,"[43.7, 42.3]",70277,3,,True,,,0.2814793,,Right Foot,,,,"[110.1, 61.5]",,High Pass,,69.120186,,Incomplete,,,,,,,,,,1,From Kick Off,Nabil El Zhar,6608.0,Center Attacking Midfield,7,Levante UD,221,['fd2e6e2e-3bdd-4a9f-917e-7783919854be'],37,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:37.906,Pass,,2013/2014
,,,,,,,,,,,,,,,2.6134,,,,,,,,,,,,,,,,6dc62ef0-0c83-4419-a752-1302e002d358,175,,"[120.0, 80.0]",70277,3,,,,,-1.7866324,,Right Foot,,,,"[107.7, 23.9]",,High Pass,,57.432568,,,True,Héctor Rodas Ramírez,24860.0,,,True,Outswinging,,Corner,1,From Corner,Rubén García Santos,23943.0,Left Wing,8,Levante UD,221,['48cca421-eb7c-4b8b-9478-7d87e6421a68'],55,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:55.123,Pass,,2013/2014
,,,,,,,,,,,,,,,2.450611,,,,,,,,,,,,,,,,50d52dfb-b13a-4b6a-b81e-56609bd60c1b,181,,"[21.3, 80.0]",70277,4,,True,,,-0.61895245,,,,,,"[28.6, 74.8]",,High Pass,,8.962701,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['83c2c614-0ddf-4938-9d70-fa9d6e4d504e'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.332,Pass,,2013/2014
,,,,,,,,,,,,,,,2.1033,,,,,,,,,,,,,,,,0e9a0a93-e08c-4418-9ac1-d5bec4ce7853,183,,"[29.3, 73.9]",70277,4,,True,,,-2.2906516,,Right Foot,,,,"[5.1, 46.3]",,Ground Pass,,36.706947,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['d2c3f179-048a-4d27-ab43-2d267ab145f7'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.198,Pass,,2013/2014
,,,,,,,,,,,,,,,1.9289,,,,,,,,,,,,,,,,0cb44631-ea7e-4018-a959-12d04b8f8dae,185,,"[3.4, 34.3]",70277,4,,,,,-0.78207594,,Right Foot,,,,"[18.5, 19.3]",,Ground Pass,,21.28403,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['577455e1-d248-4728-bbbc-f21fdb72c8ba'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.464,Pass,,2013/2014
,,,,,,,,,,,,,,,1.749354,,,,,,,,,,,,,,,,2d6da41c-3c58-465e-bc3c-5c03e45c2432,188,,"[28.6, 18.5]",70277,4,,,,,-0.67753816,,Right Foot,,,,"[46.0, 4.5]",,Ground Pass,,22.332935,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,['cb7e2201-2ddd-4090-8be2-e0aeca1679e2'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.444,Pass,,2013/2014
,,,,,,,,,,,,,,,1.0229,,,,,,,,,,,,,,,,e06189be-4408-45f9-a628-a32a16aa8423,192,,"[45.1, 3.7]",70277,4,,,,,0.015542789,,Right Foot,,,,"[64.4, 4.0]",,Ground Pass,,19.302332,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['c3e13e89-98a1-477e-8bac-07cc76dc5d58'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.544,Pass,,2013/2014
,,,,,,,,,,,,,,,0.5915,,,,,,,,,,,,,,,,a59e0dba-b56f-45ce-b154-e680449f4028,195,,"[64.9, 5.7]",70277,4,,,,,1.5707964,,Right Foot,,,,"[64.9, 15.5]",,Ground Pass,,9.8,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['bef7e5b2-b483-43d3-9a92-94196c8bd785'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.462,Pass,,2013/2014
,,,,,,,,,,,,,,,1.007602,,,,,,,,,,,,,,,,5998cb31-c03e-47e9-ba6d-a625dd44d6ef,198,,"[67.7, 17.3]",70277,4,,,,,-1.3833672,,Right Foot,,,,"[69.9, 5.7]",,Ground Pass,,11.806778,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['0642f8ca-2644-4a19-98eb-07e6053b0020'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.814,Pass,,2013/2014
,,,,,,,,,,,,,,,0.7863,,,,,,,,,,,,,,,,ead15217-86e8-401b-b3b6-c0b479837181,202,,"[69.8, 7.3]",70277,4,,,,,2.1864161,,Right Foot,,,,"[64.0, 15.5]",,Ground Pass,,10.043903,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['5a26984e-fc2a-43e1-a3f4-71cf6d6f98cb'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.089,Pass,,2013/2014
,,,,,,,,,,,,,,,1.823375,,,,,,,,,,,,,,,,12a3b95b-8aee-47ad-a525-124cb6f00ac2,205,,"[63.2, 18.5]",70277,4,,,,,1.9792852,,Left Foot,,,,"[48.7, 52.0]",,Low Pass,,36.503426,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['e7620793-2cca-4fe6-96e4-e2f9d95cba3b'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.307,Pass,,2013/2014
,,,,,,,,,,,,,,,2.6037,,,,,,,,,,,,,,,,0906a8c7-1a40-4dff-b750-2847409f7fcd,208,,"[49.0, 52.7]",70277,4,,,,,-0.83198446,,Right Foot,,,,"[89.9, 7.8]",,High Pass,,60.735657,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,"['4abdd8ab-316b-4d40-b50e-19811c7a32d0', 'f112a613-999c-4f49-80ea-ecd262cf9223']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.156,Pass,,2013/2014
,,,,,,,,,,,,,,,1.5066,,,,,,,,,,,,,,,,2da6a23b-b8c4-4abf-b473-41e0f810d1ca,211,,"[37.4, 69.9]",70277,4,,,,,-0.6913369,,Head,,,,"[49.0, 60.3]",,Low Pass,,15.057224,,,,Nabil El Zhar,6608.0,,,,,,Recovery,1,From Throw In,Jordi Xumetra Feliu,27123.0,Right Wing,9,Barcelona,217,['2989d5ad-e4a2-4a32-b5ab-0c18e60ebe2e'],53,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:53.596,Pass,,2013/2014
,,,,,,,,,,,,,,,0.713,,,,,,,,,,,,,,,,7e70cd58-a183-43f2-8ac5-388b6273e5d9,220,,"[57.8, 23.5]",70277,4,,,,,0.29611516,,Right Foot,,,,"[69.6, 27.1]",,Ground Pass,,12.336936,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,['3ea3042b-6e84-4fb6-9ecb-834123b0f31f'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.643,Pass,,2013/2014
,,,,,,,,,,,,,,,1.595,,,,,,,,,,,,,,,,ab06ed59-280d-4477-b501-3c19e9c7df61,223,,"[69.2, 27.5]",70277,4,,,,,2.6377656,,Left Foot,,,,"[53.6, 36.1]",,Ground Pass,,17.813478,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['2502c9a0-d9be-42d5-bfd9-70c686412e26'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.436,Pass,,2013/2014
,,,,,,,,,,,,,,,0.8498,,,,,,,,,,,,,,,,a49d4188-cc32-444b-8d6a-1ea9196d0031,227,,"[53.9, 36.9]",70277,5,,,,,0.64684933,,Right Foot,,,,"[68.2, 47.7]",,Ground Pass,,17.920101,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,"['33ff59ec-bfb3-4d56-a04f-f06ad0a830a6', 'c2a3efbf-39f8-4b9e-aa8c-9d8f56b5580e', 'ee5d691d-3cd5-49fa-8494-e172a98cf012']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.728,Pass,True,2013/2014
,,,,,,,,,,,,,,,0.4343,,,,,,,,,,,,,,,,8fa102b1-d442-4c61-b7de-6a18d957a88b,232,,"[63.2, 60.7]",70277,5,,,,,-0.8509973,,Left Foot,,,,"[69.6, 53.4]",,Ground Pass,,9.708244,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['42458818-48e0-4b95-b486-9879357904bb'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.674,Pass,,2013/2014
,,,,,,,,,,,,,,,0.6827,,,,,,,,,,,,,,,,f44f3dda-b742-420c-9452-c07a9285c02a,236,,"[68.4, 51.2]",70277,5,,,,,1.8421916,,Right Foot,,,,"[65.2, 62.7]",,Ground Pass,,11.936917,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['9aa289ce-8b93-4988-9dfe-46aaa9f27810'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.188,Pass,,2013/2014
,,,,,,,,,,,,,,,0.489,,,,,,,,,,,,,,,,cb24a59d-e07d-46ce-b666-b10b9ca25f57,238,,"[65.2, 62.7]",70277,5,,,,,-1.8007008,,Left Foot,,,,"[63.0, 53.3]",,Ground Pass,,9.654015,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['255e10d6-49e0-416b-8daa-34447ea1db11'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.871,Pass,,2013/2014
,,,,,,,,,,,,,,,1.239317,,,,,,,,,,,,,,,,aff1b44e-8f32-40af-a3f5-2f046f7b7626,241,,"[61.0, 44.5]",70277,5,,,,,-1.5073894,,Right Foot,,,,"[61.8, 31.9]",,Ground Pass,,12.625371,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['d7a32099-c2d2-4c5f-856d-4091148bcb35'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.514,Pass,,2013/2014
,,,,,,,,,,,,,,,1.848439,,,,,,,,,,,,,,,,57bf0680-2fb1-4910-8f83-3f30c4eb7ce2,244,,"[61.8, 31.9]",70277,5,,,,,1.5191182,,Right Foot,,,,"[63.0, 55.1]",,Ground Pass,,23.231014,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,['66eff8ad-fd18-4925-9af7-f56639256c78'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.978,Pass,,2013/2014
,,,,,,,,,,,,,,,0.9455,,,,,,,,,,,,,,,,fdb3156e-82d3-4fbb-b0c5-d44cef076379,247,,"[66.8, 54.9]",70277,5,,,,,1.2184876,,Right Foot,,,,"[71.8, 68.5]",,Ground Pass,,14.489997,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['64d424c3-77b0-43fa-9c22-379850ded253'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.258,Pass,,2013/2014
,,,,,,,,,,,,,,,1.068988,,,,,,,,,,,,,,,,16becf1b-0159-4cf3-bb45-a5c5aec962ea,250,,"[75.8, 67.1]",70277,5,,,,,-1.4228469,,Right Foot,,,,"[78.9, 46.3]",,Ground Pass,,21.029741,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['6dd7b01a-3214-4536-bc32-827b442e8c61'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.626,Pass,,2013/2014
,,,,,,,,,,,,,,,1.083887,,,,,,,,,,,,,,,,76fb0709-f51d-4555-aa75-544e0b0bfcad,254,,"[79.7, 46.7]",70277,5,,,,,-0.7555563,,Right Foot,,,,"[86.6, 40.2]",,Ground Pass,,9.479451,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['1140f7d9-bc5f-4117-b093-7c4df7cb6737', '14183857-6f80-45c1-9030-6b29d4abee50']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.491,Pass,True,2013/2014
,,,,,,,,,,,,,,,0.8596,,,,,,,,,,,,,,,,249c3b75-409a-4581-be7e-60dd0e2234d7,263,,"[86.9, 35.7]",70277,5,,,,,-0.9416238,,Left Foot,,,,"[98.4, 19.9]",,Low Pass,,19.542006,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['43b3a4f8-f207-4886-9e22-eaa90c62d52b'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.159,Pass,,2013/2014
,,,,,,,,,,,,,,,1.4444,,,,,,,,,,,,,,,,2cd0b990-d82b-4cf3-bdc5-f0b457e94b4a,266,,"[98.4, 19.9]",70277,5,,,,,-1.0934509,,Right Foot,,,,"[101.4, 14.1]",,Ground Pass,,6.529931,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['67b27f29-cf71-4b68-855f-251f6885e64b'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.098,Pass,,2013/2014
,,,,,,,,,,,,,,,1.183092,,,,,,,,,,,,,,,,95b9b9c8-38e4-4cf9-ab2f-759fc76d5615,269,,"[101.4, 14.1]",70277,5,,,,,1.7033478,,Right Foot,,,,"[99.4, 29.1]",,Ground Pass,,15.132746,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['050b7a7e-5519-4390-b901-e4b7d57979f5'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.179,Pass,,2013/2014
,,,,,,,,,,,,,,,1.7827,,,,,,,,,,,,,,,,6a476be2-9fa6-4add-b348-da71433b5e37,272,,"[99.4, 29.1]",70277,5,,,,,0.24497867,,Left Foot,,,,"[115.4, 33.1]",,High Pass,,16.492422,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,"['ca254efa-ea10-45c7-8e7b-aedb7cdb5384', 'dd1409a6-671a-43ff-bfb7-e61ddd549cb7']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.442,Pass,,2013/2014
,,,,,,,,,,,,,,,4.352523,,,,,,,,,,,,,,,,1cbf7b6e-1780-4e14-a0b1-9bc6eb5e226b,276,,"[15.5, 46.5]",70277,5,,,,,-0.67949665,,Drop Kick,,,,"[71.7, 1.1]",,High Pass,,72.246796,,Out,,Rubén García Santos,23943.0,,,True,,,,1,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,9,Barcelona,217,['2cfd041f-d5d0-468c-878f-0f58d43d0fc6'],40,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:40.695,Pass,,2013/2014
,,,,,,,,,,,,,,,0.804,,,,,,,,,,,,,,,,97dea5c8-3db4-477b-b16c-1f0a6b839741,278,,"[44.9, 80.0]",70277,5,,,,,-1.5314466,,,,,,"[45.4, 67.3]",,Low Pass,,12.709839,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['14f48fe5-84e5-46a3-8bf9-7a6f3dd578b5'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.747,Pass,,2013/2014
,,,,,,,,,,,,,,,0.8622,,,,,,,,,,,,,,,,28f04b6b-3a01-46e9-8233-9949e6454994,281,,"[45.4, 67.4]",70277,5,,,,,1.8233505,,Right Foot,,,,"[43.0, 76.7]",,Low Pass,,9.604687,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['7fa7d013-2c76-4033-ada3-a5350999b125'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.631,Pass,,2013/2014
,,,,,,,,,,,,,,,0.9747,,,,,,,,,,,,,,,,7f9928d5-440e-49e4-b011-b947c449f3bc,285,,"[43.5, 75.3]",70277,5,,,,,-1.4259838,,Left Foot,,,,"[44.9, 65.7]",,High Pass,,9.701547,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,"['ca8c1535-7be5-4c0c-9f73-3124ca2ab825', 'ecf9eb13-057d-46e6-8de0-a24666126e22']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.613,Pass,True,2013/2014
,,,,,,,,,,,,,,,1.417836,,,,,,,,,,,,,,,,04045437-82c5-4b17-a35b-ff0ba9eac755,288,,"[44.9, 65.7]",70277,5,,,,,-2.9312668,,Right Foot,,,,"[27.1, 61.9]",,Low Pass,,18.2011,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['e6559b7f-407e-430b-97cc-5fa2ae249b07'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.667,Pass,,2013/2014
