bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.2872,,,,,,,,,,,,,a31cbdda-983b-418d-be43-6cfefd36dcd7,3506,,"[55.6, 3.8]",69283,78,,,,,1.8437163,,Left Foot,,,,"[43.9, 45.6]",,High Pass,,43.406567,,,,Gerard Piqué Bernabéu,5213.0,,,True,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,161,Barcelona,217,['362afd97-b15e-4014-8f8c-612eada7f8b2'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.354,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.998103,,,,,,,,,,,,,8155a3c5-c704-4faa-bf29-bc108152132a,3509,,"[49.6, 53.1]",69283,78,,,,,-0.5207284,,Right Foot,,,,"[63.2, 45.3]",,Ground Pass,,15.67801,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,161,Barcelona,217,['a7ce82bc-8374-4243-a154-8f956e7693a1'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.959,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.6256,,,,,,,,,,,,,4e586878-cc48-4117-8b93-97ff931085d2,3512,,"[64.5, 46.1]",69283,78,,,,,0.72486615,,Right Foot,,,,"[78.5, 58.5]",,Ground Pass,,18.701872,,,,Bojan Krkíc Pérez,4913.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,161,Barcelona,217,['7caa7b76-328f-49d4-9c42-01546cd0d588'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.287,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.835056,,,,,,,,,,,,,71d51182-d44b-4a39-81b0-04709f62b53d,3515,,"[78.5, 58.5]",69283,78,,,,,0.8960554,,No Touch,,,,"[95.7, 80.0]",,Ground Pass,,27.533434,True,Out,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Right Wing,161,Barcelona,217,,53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.953,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.903339,,,,,,,,,,,,,644873cf-6e9a-4618-a32f-27526acf8a8d,3516,,"[21.8, 0.1]",69283,79,,True,,,0.4775356,,,,,,"[36.1, 7.5]",,High Pass,,16.101242,,,,Michaël Pereira,26671.0,,,,,,Throw-in,2,From Throw In,Ayoze Díaz Díaz,26147.0,Left Back,162,Mallorca,1043,['1c7fd245-875d-421e-b65c-84601c1a0f5f'],1,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:34:01.418,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.343727,,,,,,,,,,,,,965640d9-478d-4fad-b8cf-6d0008a2db5b,3518,,"[34.4, 10.4]",69283,79,,True,,,2.980326,,Left Foot,,,,"[13.5, 13.8]",,Ground Pass,,21.17475,,,,Rubén González Rocha,26068.0,,,,,,,2,From Throw In,Michaël Pereira,26671.0,Right Center Midfield,162,Mallorca,1043,['244874d9-eb72-4efd-a2d7-fde5363443de'],3,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:34:03.976,Pass,,2010/2011
,,,,,,,,,,,,,,,,,5.1704,,,,,,,,,,,,,59b1ec95-3f26-4862-93e2-4955935668db,3522,,"[11.6, 17.4]",69283,79,,,,,1.7175596,,Right Foot,,,,"[6.5, 51.9]",,Ground Pass,,34.87492,,,,Dudú Aouate,26146.0,,,,,,,2,From Throw In,Rubén González Rocha,26068.0,Right Center Back,162,Mallorca,1043,['b6a2e5ef-46e2-4ee4-85fa-7f8adfc3763d'],6,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:34:06.163,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.8546,,,,,,,,,,,,,ad4b8c26-f3d8-47a5-a8bd-f00a1b94047c,3526,,"[7.6, 52.5]",69283,79,,,,,-0.2259409,,Right Foot,,,,"[67.2, 38.8]",,High Pass,,61.154312,,Incomplete,,Pierre Achille Webó Kouamo,25876.0,,,,,,,2,From Throw In,Dudú Aouate,26146.0,Goalkeeper,162,Mallorca,1043,"['0f7c1c6f-7f5c-454f-a273-44751ce07fe1', 'adf060be-157a-4361-a40f-84412084940f', 'f130cb27-6204-4012-8421-1f54fef5dfc2']",11,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:34:11.413,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.0193,,,,,,,,,,,,,0f7c1c6f-7f5c-454f-a273-44751ce07fe1,3528,,"[52.9, 41.3]",69283,79,,,,,0.9646139,,Head,,,,"[64.2, 57.6]",,Low Pass,,19.833809,,,,Adriano Correia Claro,22102.0,,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,163,Barcelona,217,"['8c3a16f7-16a2-4647-a8ed-4981bebdea05', 'ad4b8c26-f3d8-47a5-a8bd-f00a1b94047c']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.268,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.942876,,,,,,,,,,,,,ab738147-24dc-41cf-9075-abb671c990f2,3531,,"[64.2, 57.6]",69283,79,,,,,-1.6243166,,Right Foot,,,,"[63.9, 52.0]",,Low Pass,,5.60803,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,163,Barcelona,217,['07b83c6b-c50c-49a8-9c8d-9c7bba7134e7'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.327,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.626595,,,,,,,,,,,,,546b44dd-be36-4018-997f-5c5c65f4324e,3534,,"[63.1, 50.7]",69283,79,,,,,-2.2215307,,Left Foot,,,,"[56.4, 41.9]",,Ground Pass,,11.060289,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,163,Barcelona,217,['3984a201-40b0-42db-9caa-cf84a065e43c'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.788,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.265233,,,,,,,,,,,,,61e493f2-7f30-4f8e-96fa-7c497bb115c6,3537,,"[56.4, 41.9]",69283,79,,,,,1.5553336,,Left Foot,,,,"[56.7, 61.3]",,Ground Pass,,19.402319,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['57fdeeda-2007-4fdf-b717-4bbeac21813a'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:19.548,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.890175,,,,,,,,,,,,,89dbd837-7e3e-484e-bd31-9f97afdc7620,3544,,"[62.6, 62.2]",69283,79,,,,,-0.2905107,,Right Foot,,,,"[72.3, 59.3]",,Ground Pass,,10.1242285,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,163,Barcelona,217,['adbfa3c0-fb6f-4afd-a68d-a4b1022d22f8'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.270,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.1754,,,,,,,,,,,,,25dac4b6-1078-460b-b185-e9efb3e5e916,3547,,"[72.3, 59.3]",69283,79,,,,,0.2901519,,Right Foot,,,,"[93.4, 65.6]",,Ground Pass,,22.020445,,,,Bojan Krkíc Pérez,4913.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,163,Barcelona,217,['fe87c6d9-cf7e-4142-8030-584d755a6048'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.337,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0286,,,,,,,,,,,,,13208be6-edfe-4101-984c-a73da709a454,3552,,"[111.5, 76.1]",69283,79,,,,,2.9562447,,Right Foot,,,,"[95.5, 79.1]",,Ground Pass,,16.27882,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,163,Barcelona,217,"['5506c70b-e56c-4ce0-830e-552fa7d8404b', '5ca719ad-9bfd-4ecd-ac29-b340b9a810cc']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.258,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.098,,,,,,,,,,,,,c43e1c97-4bee-47eb-adaf-a50ec0cf202f,3556,,"[95.9, 74.6]",69283,79,,,,,-2.664788,,Right Foot,,,,"[80.8, 66.8]",,Ground Pass,,16.995588,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,163,Barcelona,217,"['221a43ab-d04a-499d-9be4-3e4382b86eb0', 'b6cf666f-9c18-4d84-aaed-43b9bccb90ba']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.418,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.2271,,,,,,,,,,,,,3bcaab0e-3548-4880-bb88-d2cae42b26cc,3559,,"[80.8, 66.8]",69283,79,,,,,-1.476955,,Right Foot,,,,"[82.4, 49.8]",,Ground Pass,,17.075129,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,"['939f4b6f-7227-4143-b318-f31f60fc17aa', 'b562801a-f0b9-4c78-af12-e5a75ce116d3', 'b6cf666f-9c18-4d84-aaed-43b9bccb90ba']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.556,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.5352,,,,,,,,,,,,,950851c6-dc19-43b4-9e30-359e0a77e608,3564,,"[72.0, 46.2]",69283,79,,,,,-2.65684,,Left Foot,,,,"[57.0, 38.3]",,Ground Pass,,16.95317,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Recovery,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,163,Barcelona,217,"['6f7503db-8a23-41f6-a923-33526209fdbb', '8ed72b60-c3a4-468d-a30f-791a80e19025']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.591,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.7374,,,,,,,,,,,,,fef6d572-afcf-473a-9559-7e099a0debf6,3567,,"[58.6, 38.3]",69283,79,,,,,-0.61320734,,Left Foot,,,,"[64.0, 34.5]",,Ground Pass,,6.6030297,,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,163,Barcelona,217,['0d036868-466f-4741-825d-adeeeb0433ff'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:41.135,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.87691,,,,,,,,,,,,,1aa7fc6f-2d77-444a-be45-232dbf02ebbf,3570,,"[64.8, 26.3]",69283,79,,,,,-1.0877606,,Left Foot,,,,"[72.3, 12.0]",,Ground Pass,,16.147446,,,,Ibrahim Afellay,4891.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,163,Barcelona,217,['fb9e31a4-41fc-48c1-819a-5f21320e240d'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.708,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.404422,,,,,,,,,,,,,99f5daea-230a-4eb5-97d2-6e2052feb00b,3573,,"[72.3, 12.0]",69283,79,,,,,-0.42509922,,Right Foot,,,,"[87.1, 5.3]",,Ground Pass,,16.245922,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,163,Barcelona,217,['f69056cc-b84d-4584-94cb-fe7e9a7992a2'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:44.915,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.981714,,,,,,,,,,,,,8629a35d-3074-4c94-bcbe-6209cb07a5f1,3576,,"[87.1, 5.3]",69283,79,,,,,3.039386,,Left Foot,,,,"[79.3, 6.1]",,Ground Pass,,7.8409185,,,,Ibrahim Afellay,4891.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,163,Barcelona,217,['3648971e-a0c0-4951-a948-cbbe67e974ca'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.399,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1283,,,,,,,,,,,,,b0613600-b75c-4d8b-a037-68c01dac8081,3579,,"[79.3, 6.1]",69283,79,,,,,1.9035795,,Right Foot,,,,"[69.0, 35.9]",,Ground Pass,,31.529827,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,163,Barcelona,217,['3a096d35-0c65-447e-92d6-7de21f47f412'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.780,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8057,,,,,,,,,,,,,5c638588-e389-4a3e-a0df-9f403c7b23b5,3583,,"[70.4, 34.9]",69283,79,,,,,0.5389765,,Right Foot,,,,"[80.6, 41.0]",,Ground Pass,,11.884864,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,"['dc07f2ea-850c-4c12-88f2-4c90895bb3c8', 'e33ab430-04bf-4d34-ab19-70d9635c0ae7']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.061,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.1233,,,,,,,,,,,,,dfb18664-3e2e-4b74-8308-b9e6bdab270e,3586,,"[80.6, 41.0]",69283,79,,,,,-0.7702478,,Left Foot,,,,"[87.3, 34.5]",,Ground Pass,,9.334881,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,['fa17f96f-2c10-42d1-85ec-99d6f375e9fe'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:52.283,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7666,,,,,,,,,,,,,1e92a2ba-5428-496c-b8ba-a8362e2d69a0,3588,,"[87.3, 34.5]",69283,79,,,,,-2.4227626,,Right Foot,,,,"[84.9, 32.4]",,Ground Pass,,3.1890438,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,163,Barcelona,217,['264e745b-53d2-436c-838c-3268d81a4d76'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:53.406,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.683737,,,,,,,,,,,,,84b52d7b-e92e-4c4c-8612-81ab0130f7df,3591,,"[84.9, 32.4]",69283,79,,,,,0.80637413,,Left Foot,,,,"[91.9, 39.7]",,Ground Pass,,10.113852,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,"['6ef3801c-bf7d-4105-92c9-0968fb705fa0', 'a2b708af-ea4b-498b-96b0-bf25ad9ebabf']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.225,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.283755,,,,,,,,,,,,,1a6c1591-39c6-4ba1-802b-df8e4a9e8db1,3595,,"[41.6, 47.7]",69283,79,,,,,-1.092444,,Right Foot,,,,"[48.6, 34.2]",,Ground Pass,,15.206906,,,,Sergio Tejera Rodríguez,24073.0,,,,,,,2,Regular Play,Rubén González Rocha,26068.0,Right Center Back,164,Mallorca,1043,['722bb727-029c-49cc-9576-cacbe27d93dd'],57,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:34:57.170,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.314902,,,,,,,,,,,,,cc0e0504-9d1a-41b7-8c1b-27234a3950fe,3599,,"[84.9, 52.0]",69283,80,,,,,1.7425565,,Right Foot,,,,"[83.2, 61.8]",,Ground Pass,,9.946356,,,,Akihiro Ienaga,26735.0,,,,,,,2,Regular Play,Sergio Tejera Rodríguez,24073.0,Center Attacking Midfield,164,Mallorca,1043,"['12349951-0ecc-4932-b88f-02fa5652f5a1', 'bbb47f8d-f4b4-4cbf-9be5-dc4a1c33b795']",5,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:05.135,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.38469,,,,,,,,,,,,,3062684c-27b1-4197-bdfc-5f3b8a1308ab,3603,,"[85.2, 62.2]",69283,80,,,,,-1.4869028,,Left Foot,,,,"[88.9, 18.2]",,Ground Pass,,44.155293,,,,Michaël Pereira,26671.0,,,True,,,,2,Regular Play,Akihiro Ienaga,26735.0,Left Wing,164,Mallorca,1043,['fa24a700-312f-487a-9c16-ef37a8e83950'],8,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:08.362,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.890285,,,,,,,,,,,,,eca07f0b-8e7e-4963-8b23-8ec5c97d41d5,3606,,"[92.4, 25.9]",69283,80,,,,,0.08865588,f31151be-b69e-48c3-805d-50077a1bd878,Right Foot,,,,"[110.4, 27.5]",,Ground Pass,,18.07097,,,,Akihiro Ienaga,26735.0,True,,,Through Ball,True,,2,Regular Play,Michaël Pereira,26671.0,Right Center Midfield,164,Mallorca,1043,['399ae167-abce-4ca7-b9e9-151610331eba'],12,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:12.883,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0641,,,,,,,,,,,,,e52446fe-ab39-4a55-b7ea-0d199b4354cf,3611,,"[10.3, 51.5]",69283,80,,,,,2.158799,,Left Foot,,,,"[6.5, 57.2]",,Ground Pass,,6.8505473,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Recovery,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,165,Barcelona,217,['2b0b5b83-29a7-468b-a464-1c7d48b4c938'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.831,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.8871,,,,,,,,,,,,,496f8170-5edb-46f1-a60e-32b2ed6b982d,3614,,"[6.5, 57.2]",69283,80,,,,,0.13131544,,Left Foot,,,,"[33.0, 60.7]",,High Pass,,26.730133,,,,Bojan Krkíc Pérez,4913.0,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,165,Barcelona,217,['0c18445e-d20f-4ee1-ba64-b268e24a6976'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.821,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7321,,,,,,,,,,,,,ff7714c4-5082-4230-898e-1e57e2bd0950,3620,,"[30.4, 61.3]",69283,80,,,,,-0.39205703,,Right Foot,,,,"[40.8, 57.0]",,Ground Pass,,11.253888,,,,Andrés Iniesta Luján,5216.0,,,,,,Free Kick,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,166,Barcelona,217,['b0a7ac61-c61a-45a0-8dfc-2f7aa5524763'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.655,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2702,,,,,,,,,,,,,1953c21a-28a3-45cd-8122-202f9467b95d,3623,,"[40.8, 57.0]",69283,80,,,,,3.0172377,,Right Foot,,,,"[31.2, 58.2]",,Ground Pass,,9.674709,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,['527f10f7-c76a-4380-a952-6f2b7d3b3489'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:40.507,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1629,,,,,,,,,,,,,0823148f-99ed-40b6-8905-93c68a701b19,3627,,"[37.7, 57.0]",69283,80,,,,,-2.3825042,,Right Foot,,,,"[29.9, 49.6]",,Ground Pass,,10.751744,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,166,Barcelona,217,['ac8d5f15-c0c3-4a93-b922-1cb7069f1c76'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:45.357,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.579,,,,,,,,,,,,,f16fd566-510b-461f-bb67-9bd02858c9c7,3630,,"[29.9, 49.6]",69283,80,,,,,-1.5468775,,Right Foot,,,,"[30.4, 28.7]",,Ground Pass,,20.90598,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,166,Barcelona,217,['a96ef30c-6b57-4bf0-b09a-2db46058e630'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.600,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.903123,,,,,,,,,,,,,0db4c5de-cdcb-4c29-92f0-99c0abfce82f,3633,,"[30.7, 28.2]",69283,80,,,,,0.54908144,,Left Foot,,,,"[45.9, 37.5]",,Ground Pass,,17.819372,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,166,Barcelona,217,['7a0802f3-734a-4800-8273-4764ae740d5b'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:49.302,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9402,,,,,,,,,,,,,c46aff5e-da89-4f65-b38f-49c2f4698709,3636,,"[55.4, 33.3]",69283,80,,,,,-0.551655,,Left Foot,,,,"[65.8, 26.9]",,Ground Pass,,12.21147,,,,Seydou Kéita,20169.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,['de86d849-ef4c-46c7-86b2-9b971ff6870b'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:53.355,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1936,,,,,,,,,,,,,c6f9cfdc-cbda-46cc-b8c0-eacd06fc0a71,3639,,"[65.4, 19.3]",69283,80,,,,,-0.99227214,,Left Foot,,,,"[75.0, 4.6]",,Ground Pass,,17.55705,,,,Ibrahim Afellay,4891.0,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,166,Barcelona,217,['f0c513d4-73f5-4a14-9c9b-2516cd287b6b'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.819,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7948,,,,,,,,,,,,,839997bc-12d2-45d0-8bce-1c165f23c351,3647,,"[100.6, 8.2]",69283,81,,,,,1.7479324,,Left Foot,,,,"[97.7, 24.4]",,Ground Pass,,16.457521,,Incomplete,,,,,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Left Wing,166,Barcelona,217,['bfdd940b-cb29-4f05-8763-4a381ae3db99'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.349,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.881314,,,,,,,,,,,,,60b8aafd-c330-4024-88b9-46a75e4e9a79,3649,,"[30.4, 61.4]",69283,81,,,,,3.1415927,,Left Foot,,,,"[25.0, 61.4]",,Low Pass,,5.4,,,,Rubén González Rocha,26068.0,,,,,,Recovery,2,From Free Kick,Pablo Cendrós López,26737.0,Right Back,166,Barcelona,217,['779c1ec8-d0b6-448a-beb8-3b786d3dd10b'],2,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:36:02.903,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3827,,,,,,,,,,,,,72f81c59-7a2e-4121-8718-49be985f8a0a,3658,,"[74.6, 0.1]",69283,81,,,,,2.180255,,,,,,"[67.2, 10.7]",,Low Pass,,12.92749,,,,Seydou Kéita,20169.0,,,,,,Throw-in,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,167,Barcelona,217,['3006d08a-dac9-4bba-be67-48c8accba67f'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.996,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9715,,,,,,,,,,,,,f4871db3-a728-4cee-ab5f-51da0d900c42,3661,,"[65.6, 11.8]",69283,81,,,,,2.1937053,,Left Foot,,,,"[60.5, 18.9]",,Ground Pass,,8.741854,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,167,Barcelona,217,['b5f30aec-de56-4516-a961-5f2ad9711d5f'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.815,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8295,,,,,,,,,,,,,a8ab57d2-aa65-4c04-999d-39cb01de2be4,3664,,"[60.5, 18.9]",69283,81,,,,,0.15188245,,Right Foot,,,,"[70.3, 20.4]",,Ground Pass,,9.914131,,,,Ibrahim Afellay,4891.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,167,Barcelona,217,['d1e174c3-5529-4258-9329-31257734a08c'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:17.168,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.713528,,,,,,,,,,,,,9b34996d-5217-47ba-8d5b-322ca58f7b66,3667,,"[70.3, 20.4]",69283,81,,,,,3.0520887,,Left Foot,,,,"[62.5, 21.1]",,Ground Pass,,7.8313475,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Wing,167,Barcelona,217,['a5d13ffb-2279-42a0-8846-45acae1aa4e6'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.078,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.982,,,,,,,,,,,,,94f869a7-acb6-409d-ab32-9dc626529bad,3670,,"[62.5, 21.1]",69283,81,,,,,-1.1613591,,Right Foot,,,,"[64.8, 15.8]",,Ground Pass,,5.7775426,,,,Seydou Kéita,20169.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,167,Barcelona,217,['d09b1721-76e9-472c-915a-5760845c75a1'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.831,Pass,,2010/2011
