ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,0.887214,,,,,,,,,,,23a0e437-a1ff-4793-a94f-e4143b9f9e2d,3400,,,"[38.8, 5.3]",69173,83,,,,,1.7118648,,Left Foot,,,,"[36.4, 22.2]",Ground Pass,,17.069563,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,192,Barcelona,217,['500380d6-0881-4e28-94b1-500f4ead193c'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.001,Pass,,2007/2008
,,,,,,,,,,,,,1.421438,,,,,,,,,,,ba471178-fb71-4daa-8ea8-f8599fac1bd2,3403,,,"[34.2, 24.0]",69173,83,,,,,-0.3827435,,Right Foot,,,,"[41.9, 20.9]",Ground Pass,,8.300602,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,192,Barcelona,217,['80782c02-0124-4dab-a46d-6a6a5456fd30'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.381,Pass,,2007/2008
,,,,,,,,,,,,,0.947496,,,,,,,,,,,37a8f18e-c45d-472b-abb2-5e9544864d67,3407,,,"[44.1, 18.8]",69173,83,,,,,2.3013046,,Right Foot,,,,"[39.8, 23.6]",Ground Pass,,6.4443774,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,192,Barcelona,217,['739ad43f-91f2-49c5-ad46-f6467119aa9f'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.402,Pass,,2007/2008
,,,,,,,,,,,,,0.684835,,,,,,,,,,,eeb59d31-28dd-4688-852f-4bcdb287e815,3411,,,"[47.5, 30.8]",69173,83,,,,,0.7334219,,Right Foot,,,,"[56.6, 39.0]",Ground Pass,,12.24949,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,192,Barcelona,217,"['7b2a30c7-35d8-4dbe-a1e0-0fe7017b67fd', 'dc462e9d-21fd-41db-8301-41e92f47813f']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.804,Pass,True,2007/2008
,,,,,,,,,,,,,1.834529,,,,,,,,,,,09225a52-1f8e-441e-bcdf-c4a445d21f0c,3414,,,"[56.4, 39.8]",69173,83,,,,,1.7059671,,Left Foot,,,,"[54.7, 52.3]",Ground Pass,,12.61507,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,192,Barcelona,217,['25439d90-0ba6-444c-9b15-a0a2e9f8940b'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.860,Pass,,2007/2008
,,,,,,,,,,,,,2.236652,,,,,,,,,,,e2265814-b38b-4308-8508-b0a297d2108d,3418,,,"[56.2, 58.5]",69173,83,,,,,0.67920023,,Right Foot,,,,"[67.1, 67.3]",Ground Pass,,14.008925,,,,Gianluca Zambrotta,15774.0,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,192,Barcelona,217,['10078c58-3cb6-4d0c-87a7-4f5b6f84d52a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.826,Pass,,2007/2008
,,,,,,,,,,,,,1.489325,,,,,,,,,,,9e9714e1-655b-4fc5-80bb-72499cbf960d,3421,,,"[76.4, 75.9]",69173,83,,,,,-2.538966,,Right Foot,,,,"[63.9, 67.3]",Ground Pass,,15.172673,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,192,Barcelona,217,['3d8027bc-7633-4e8d-a5e9-bd07652b77ff'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.037,Pass,,2007/2008
,,,,,,,,,,,,,0.746044,,,,,,,,,,,55f623f3-676c-44f7-aa83-941f98323e06,3424,,,"[64.6, 66.5]",69173,83,,,,,-0.9673628,,Right Foot,,,,"[69.7, 59.1]",Ground Pass,,8.987213,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,192,Barcelona,217,['fe97e538-7d03-4507-92bb-fbb87d0ea5c8'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.558,Pass,,2007/2008
,,,,,,,,,,,,,1.1733,,,,,,,,,,,4659cf2f-c1e5-4af7-b9cb-2d6acec4dd05,3427,,,"[72.3, 55.7]",69173,83,,,,,0.48193824,,Left Foot,,,,"[78.8, 59.1]",Ground Pass,,7.33553,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,192,Barcelona,217,"['641a54aa-7ea4-4b01-891e-ca5adea6ad2d', 'f8f8993f-5c9d-4701-987c-78dbb9d52d8f']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.080,Pass,,2007/2008
,,,,,,,,,,,,,0.943173,,,,,,,,,,,dee9106c-7d54-40e9-ba41-c5d47bec9e15,3432,,,"[79.4, 50.3]",69173,83,,,,,-2.8691294,,Left Foot,,,,"[72.6, 48.4]",Ground Pass,,7.0604534,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,192,Barcelona,217,['8a410158-73f9-4d03-8852-f56b71a692c8'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.816,Pass,,2007/2008
,,,,,,,,,,,,,1.995454,,,,,,,,,,,7f74ec6e-d63b-48c7-b2a8-ecddca35608c,3435,,,"[73.8, 45.8]",69173,83,,,,,-0.90524,,Right Foot,,,,"[82.2, 35.1]",Ground Pass,,13.603309,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,192,Barcelona,217,['d3bb5e3b-be58-4f86-9ada-60a073e6d508'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.799,Pass,,2007/2008
,,,,,,,,,,,,,0.652842,,,,,,,,,,,32e23710-68cb-4e4b-8093-7de2f6481478,3442,,,"[106.6, 21.7]",69173,83,,,,,1.5707964,,Left Foot,,,,"[106.6, 25.5]",Ground Pass,,3.8,,,,Bojan Krkíc Pérez,4913.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,192,Barcelona,217,['6f56b72e-8057-4135-a6e5-f3d6e1e76b0e'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.285,Pass,,2007/2008
,,,,,,,,,,,,,1.796392,,,,,,,,,,,20955ad3-b794-4f50-a601-50515d219358,3445,,,"[106.4, 25.7]",69173,83,,,,,0.27738222,,Right Foot,,,,"[120.8, 29.8]",Low Pass,,14.972308,,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,192,Barcelona,217,['92f28ad5-56da-4d36-9cd1-c21d0e8cf465'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:52.969,Pass,,2007/2008
,,,,,,,,,,,,,3.0766,,,,,,,,,,,08960e33-c2d3-4593-a4f0-c4e2dca13d9d,3447,,,"[6.0, 44.0]",69173,84,,,,,0.2514721,,Right Foot,,,,"[67.5, 59.8]",High Pass,,63.497166,,Unknown,,Jordi López Felpeto,25958.0,,,,,,Goal Kick,2,From Goal Kick,Fabio Coltorti,26488.0,Goalkeeper,193,Racing Santander,1217,['5fc34c17-963a-4db9-8ec2-78a92a5d5f0f'],11,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:39:11.746,Pass,,2007/2008
,,,,,,,,,,,,,2.7626,,,,,,,,,,,a9d0dcec-343f-4a7b-b52b-e5c3f06cac52,3451,,,"[65.5, 59.4]",69173,85,,,,,-0.51635283,,Right Foot,,,,"[115.7, 30.9]",High Pass,,57.72599,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Jordi López Felpeto,25958.0,Left Midfield,194,Racing Santander,1217,['21d5697d-bdc2-45ae-872a-48f0e26d4051'],2,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:40:02.286,Pass,,2007/2008
,,,,,,,,,,,,,4.740204,,,,,,,,,,,f55d7075-3bc4-457e-8eb6-ee439a011522,3455,,,"[7.2, 51.6]",69173,85,,,True,,0.6703461,,Drop Kick,,,,"[43.4, 80.3]",High Pass,,46.196644,,Injury Clearance,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,195,Barcelona,217,,12,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.931,Pass,,2007/2008
,,,,,,,,,,,,,5.0012,,,,,,,,,,,6ad9082d-eb48-4afb-bf66-a75f94392bb7,3456,,,"[77.1, 1.0]",69173,85,,,True,,0.0,,,,,,"[92.8, 1.0]",Low Pass,,15.7,,Injury Clearance,,,,,,,,,Throw-in,2,From Throw In,Luis Fernández Gutiérrez,26069.0,Left Back,196,Racing Santander,1217,,47,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:40:47.988,Pass,,2007/2008
,,,,,,,,,,,,,2.021719,,,,,,,,,,,966dc893-1f23-4460-99bc-99dbe45936d1,3457,,,"[29.1, 80.0]",69173,86,,,,,-0.18326516,,,,,,"[52.3, 75.7]",High Pass,,23.595127,,Incomplete,,Thierry Henry,15516.0,,,,,,Throw-in,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,197,Barcelona,217,"['43e0f705-6251-406e-9c61-9f2a42698ac3', 'f468cc65-c0c7-467e-a926-afb15bc487b6']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.665,Pass,,2007/2008
,,,,,,,,,,,,,2.560438,,,,,,,,,,,f468cc65-c0c7-467e-a926-afb15bc487b6,3460,,,"[68.7, 5.3]",69173,86,,,,True,-0.2491511,,,,,,"[85.6, 1.0]",High Pass,,17.438463,,Out,,,,,,,,,Recovery,2,From Throw In,Luis Fernández Gutiérrez,26069.0,Left Back,197,Barcelona,217,"['966dc893-1f23-4460-99bc-99dbe45936d1', '96cb37bd-5c8c-44b7-86a7-3b6c5029a17f']",4,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:41:04.687,Pass,True,2007/2008
,,,,,,,,,,,,,0.962183,,,,,,,,,,,baa821f5-1044-49ad-ad64-284b9788c79c,3461,,,"[35.0, 80.0]",69173,86,,,,,-0.87716424,,,,,,"[42.4, 71.1]",Low Pass,,11.574541,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,198,Barcelona,217,['a7a3e97d-e91c-4497-b335-c2e370695fcb'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.434,Pass,,2007/2008
,,,,,,,,,,,,,1.65343,,,,,,,,,,,5ddabcd7-2a35-4275-9662-70e2a12f3a5e,3464,,,"[41.5, 70.7]",69173,86,,,,,2.6476512,,Right Foot,,,,"[35.0, 74.2]",Low Pass,,7.3824115,,,,Gianluca Zambrotta,15774.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,198,Barcelona,217,['7642ef86-661a-4345-ac72-3d175a738d5a'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.436,Pass,,2007/2008
,,,,,,,,,,,,,2.534105,,,,,,,,,,,b9e51a26-5caf-4a27-9068-468455b27bbc,3468,,,"[19.3, 72.5]",69173,86,,,,,-1.9287549,,Left Foot,,,,"[9.2, 45.5]",Ground Pass,,28.827244,,,,Víctor Valdés Arribas,20176.0,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,198,Barcelona,217,"['acd73338-ae58-47a4-8d95-0c835dfd1fd1', 'cfa7b164-5aa9-47ab-9db0-76dc37481883']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.800,Pass,True,2007/2008
,,,,,,,,,,,,,1.830369,,,,,,,,,,,29de8a12-c004-4936-aa11-82e243d424ac,3471,,,"[10.1, 34.0]",69173,86,,,,,-1.3856503,,Right Foot,,,,"[15.7, 4.1]",Ground Pass,,30.419895,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,198,Barcelona,217,['20c32f7a-8ddc-4167-acd3-2a935b5d40af'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.151,Pass,,2007/2008
,,,,,,,,,,,,,1.841577,,,,,,,,,,,0bb27b8d-4ba6-4c7c-b509-70cb51e61824,3474,,,"[15.7, 4.8]",69173,86,,,,,0.12688664,,Left Foot,,,,"[40.0, 7.9]",Ground Pass,,24.496939,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,198,Barcelona,217,['79c81891-c222-4c30-89c0-ea760db911e8'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.762,Pass,,2007/2008
,,,,,,,,,,,,,1.304282,,,,,,,,,,,e8757eef-7ef5-4687-9c15-56c691ded6e8,3481,,,"[49.7, 5.3]",69173,86,,True,,,0.2551824,,Right Foot,,,,"[54.3, 6.5]",Ground Pass,,4.753946,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Free Kick,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,199,Barcelona,217,['43601947-f99a-4be9-b19d-24aca7271d38'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.874,Pass,,2007/2008
,,,,,,,,,,,,,0.957454,,,,,,,,,,,75997329-ec92-4cac-8f9a-27f944e7dc85,3483,,,"[54.7, 6.4]",69173,86,,,,,2.9109867,,Left Foot,,,,"[43.2, 9.1]",Ground Pass,,11.812705,,,,Gabriel Alejandro Milito,25919.0,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,199,Barcelona,217,['456cb0bf-dc20-4a72-9a63-7091d1c536f0'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.536,Pass,,2007/2008
,,,,,,,,,,,,,5.4669,,,,,,,,,,,eace2312-ed76-43d5-99e0-dc1858c4becf,3486,,,"[43.2, 9.1]",69173,86,,,,,0.24916099,,Left Foot,,,,"[99.4, 23.4]",High Pass,,57.990776,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,199,Barcelona,217,"['31811f8d-7768-4ecf-aafc-9803966a8226', 'f27a0068-558c-4929-baf1-930835deb6bb']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.850,Pass,,2007/2008
,,,,,,,,,,,,,5.310235,,,,,,,,,,,84e0ed75-d85d-428f-8e7c-0ce9d6aeb37a,3490,,,"[15.3, 56.4]",69173,86,,,,,-0.107442886,,Drop Kick,,,,"[80.2, 49.4]",High Pass,,65.27641,,,,Pablo Pinillos Caro,25889.0,,,,,,,2,From Free Kick,Fabio Coltorti,26488.0,Goalkeeper,199,Barcelona,217,['eee849ca-2602-4ee1-a6bb-2221784e22df'],58,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:41:58.146,Pass,,2007/2008
,,,,,,,,,,,,,2.60727,,,,,,,,,,,1d846a1b-9e71-4733-a341-cb1ccfacb8b2,3494,,,"[83.1, 52.6]",69173,87,,,,,-0.036680788,,Right Foot,,,,"[115.8, 51.4]",High Pass,,32.72201,,Incomplete,,Pablo Álvarez Nuñez,26487.0,,,,Through Ball,True,,2,From Free Kick,Pablo Pinillos Caro,25889.0,Right Center Forward,199,Barcelona,217,"['48651ed5-c548-4adb-a80f-04831867a68f', '53569a50-13f2-473e-96d4-097c5f586d4a']",5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:42:05.972,Pass,,2007/2008
,,,,,,,,,,,,,3.3819,,,,,,,,,,,908cc287-7318-4ed9-9456-5a385115fc40,3498,,,"[16.3, 56.7]",69173,87,,,,,0.20700766,,Right Foot,,,,"[78.2, 69.7]",High Pass,,63.250374,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,199,Barcelona,217,['9331867c-7af5-41ee-8db5-df9e1a3c7b7e'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.253,Pass,,2007/2008
,,,,,,,,,,,,,2.3108,,,,,,,,,,,d6cf9680-79a6-49f0-a4a0-33dfc7c13046,3503,,,"[8.4, 11.6]",69173,87,,,,,-0.39792886,,Right Foot,,,,"[31.0, 2.1]",High Pass,,24.515505,,,,Luis Fernández Gutiérrez,26069.0,,,,,,Recovery,2,Regular Play,César González Navas,26044.0,Left Center Back,200,Racing Santander,1217,"['3631f930-2706-4dca-bdf7-13ae12def6ad', '48e6eded-399a-499d-aa43-52425e33765d']",30,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:42:30.491,Pass,True,2007/2008
,,,,,,,,,,,,,1.1219,,,,,,,,,,,adc2fb97-9ed6-4c01-846a-182af80ea613,3505,,,"[31.7, 2.7]",69173,87,,,,,1.6421038,,Head,,,,"[31.0, 12.5]",High Pass,,9.824968,,,,Aldo Pedro Duscher,26489.0,,,,,,,2,Regular Play,Luis Fernández Gutiérrez,26069.0,Left Back,200,Racing Santander,1217,['ead6f645-7f4f-4f1d-b260-0db9e9bb8f10'],32,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:42:32.802,Pass,,2007/2008
,,,,,,,,,,,,,3.002597,,,,,,,,,,,6428e163-06c8-4bee-b876-ed2a2af38352,3509,,,"[31.0, 13.3]",69173,87,,,,,-0.29780304,,Right Foot,,,,"[71.4, 0.9]",High Pass,,42.260147,,Out,,,,,,,,,,2,Regular Play,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,200,Racing Santander,1217,,34,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:42:34.902,Pass,,2007/2008
,,,,,,,,,,,,,0.94468,,,,,,,,,,,18abbaba-038c-42f3-8165-41c55dafb2a7,3510,,,"[68.0, 80.0]",69173,87,,True,,,-1.6382613,,,,,,"[67.5, 72.6]",Low Pass,,7.4168725,,,,Rafael Márquez Álvarez,5558.0,,,,,,Throw-in,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,201,Barcelona,217,['45798f0a-03f8-4fe9-bb33-9fb1fbabcfc8'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:46.170,Pass,,2007/2008
,,,,,,,,,,,,,0.905086,,,,,,,,,,,1c715458-ce9e-4248-b8fc-52011f772cbd,3512,,,"[67.5, 72.6]",69173,87,,,,,-0.1905181,,Right Foot,,,,"[81.5, 69.9]",Ground Pass,,14.25798,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,201,Barcelona,217,['56700651-d885-4968-b166-60d029739950'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.512,Pass,,2007/2008
,,,,,,,,,,,,,1.076972,,,,,,,,,,,135aec41-cb2c-42f0-870a-38f8a98b5dac,3520,,,"[32.3, 13.5]",69173,87,,,,,1.6168467,,Right Foot,,,,"[31.3, 35.2]",Ground Pass,,21.72303,,,,Oriol Lozano Farrán,26067.0,,,,,,,2,From Throw In,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,201,Barcelona,217,['b33b7330-a4b6-4863-99df-27342062b40b'],51,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:42:51.405,Pass,,2007/2008
,,,,,,,,,,,,,1.887918,,,,,,,,,,,483bed63-2c3a-4d0f-9ef9-45a57742a9c5,3523,,,"[42.8, 43.9]",69173,87,,,,,-0.59993345,,Right Foot,,,,"[73.5, 22.9]",High Pass,,37.195297,,Incomplete,,Pablo Pinillos Caro,25889.0,,,,,,,2,From Throw In,Oriol Lozano Farrán,26067.0,Right Center Back,201,Barcelona,217,"['421a7035-0f13-4b97-8fe8-25c8e7bcb443', 'bb0303e1-65a6-4339-a23d-c88109f30541']",54,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:42:54.690,Pass,,2007/2008
,,,,,,,,,,,,,1.112478,,,,,,,,,,,125e2059-bdfd-4194-8988-98ff9ae34178,3527,,,"[46.1, 57.8]",69173,87,,,,,-1.4792165,,Right Foot,,,,"[47.0, 48.0]",Ground Pass,,9.84124,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,201,Barcelona,217,['8ce45216-5872-4324-9717-8067089fc063'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.173,Pass,,2007/2008
,,,,,,,,,,,,,2.4812,,,,,,,,,,,5dc45341-d6c2-48f9-a261-a7a82731d39e,3530,,,"[50.4, 48.5]",69173,87,,,,,-0.50466937,,Right Foot,,,,"[92.4, 25.3]",High Pass,,47.981663,,Incomplete,,Thierry Henry,15516.0,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,201,Barcelona,217,"['006eff14-6216-447a-9ace-8af9bffcc562', 'd6897fe6-0c39-4bb4-a6ec-1acfc4924d7a']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.505,Pass,,2007/2008
,,,,,,,,,,,,,2.4967,,,,,,,,,,,006eff14-6216-447a-9ace-8af9bffcc562,3532,,,"[28.6, 55.7]",69173,88,,,,,1.1357604,,Right Foot,,,,"[39.8, 79.8]",High Pass,,26.575365,,Out,,,,,,,,,Recovery,2,From Throw In,Sergio Sánchez Ortega,6904.0,Right Back,201,Barcelona,217,['5dc45341-d6c2-48f9-a261-a7a82731d39e'],1,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:43:01.986,Pass,,2007/2008
,,,,,,,,,,,,,1.299979,,,,,,,,,,,a3f953eb-c100-4bd1-8350-199d926885e2,3533,,,"[87.0, 1.0]",69173,88,,,,,2.578015,,,,,,"[72.6, 10.1]",Low Pass,,17.034376,,,,Anderson Luís de Souza,19757.0,,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,202,Barcelona,217,['bc504cda-08f9-4ee2-a02a-2bd1f3e3a05c'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:08.150,Pass,,2007/2008
,,,,,,,,,,,,,1.717156,,,,,,,,,,,b35ad5b7-f101-4d48-91a7-0a55e6e21b38,3536,,,"[71.9, 11.0]",69173,88,,,,,2.5863798,,Right Foot,,,,"[45.3, 27.5]",Ground Pass,,31.301916,,,,Gabriel Alejandro Milito,25919.0,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,202,Barcelona,217,['a4427c93-f3f0-47f1-885b-73014870116f'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.291,Pass,,2007/2008
,,,,,,,,,,,,,1.110197,,,,,,,,,,,3cfe624e-d004-4eda-8793-fc7f539dbbeb,3539,,,"[52.1, 22.9]",69173,88,,,,,-1.7842762,,Left Foot,,,,"[49.0, 8.6]",Ground Pass,,14.632156,,,,Anderson Luís de Souza,19757.0,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,202,Barcelona,217,['fe518d20-c4b7-42fb-b6ef-56d67b7a5fab'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.482,Pass,,2007/2008
,,,,,,,,,,,,,2.362042,,,,,,,,,,,1fcd382c-3075-4c7d-b6de-581524b2bc1a,3543,,,"[48.0, 6.9]",69173,88,,,,,2.5127964,,Right Foot,,,,"[20.5, 26.9]",Ground Pass,,34.003677,,,,Víctor Valdés Arribas,20176.0,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,202,Barcelona,217,['58e359d8-b7d9-4666-9641-b62d1f50e41a'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.862,Pass,,2007/2008
,,,,,,,,,,,,,4.0307,,,,,,,,,,,2627bfc0-b0dd-4341-ad50-a1a40268ab4d,3546,,,"[23.1, 27.4]",69173,88,,,,,0.07424345,,Right Foot,,,,"[107.8, 33.7]",High Pass,,84.933975,,Incomplete,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,202,Barcelona,217,['28f9af20-70b9-4724-8f6d-5a48ca5167c8'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.344,Pass,,2007/2008
,,,,,,,,,,,,,1.845094,,,,,,,,,,,f8fad18d-b365-47c5-b887-0dc92dc421f9,3549,,,"[13.2, 49.2]",69173,88,,,,,0.31180063,,Keeper Arm,,,,"[25.3, 53.1]",Ground Pass,,12.712985,,,,Oriol Lozano Farrán,26067.0,,,,,,,2,Regular Play,Fabio Coltorti,26488.0,Goalkeeper,203,Racing Santander,1217,['30a3bcd0-90ab-4061-8bb2-37288a609f64'],26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:43:26.455,Pass,,2007/2008
,,,,,,,,,,,,,1.351242,,,,,,,,,,,6e47e90f-0da1-49b9-be6a-43980257fc8e,3552,,,"[25.3, 53.1]",69173,88,,,,,-1.0382922,,Right Foot,,,,"[38.5, 30.7]",Ground Pass,,26.0,,,,Aldo Pedro Duscher,26489.0,,,,,,,2,Regular Play,Oriol Lozano Farrán,26067.0,Right Center Back,203,Racing Santander,1217,['d0776619-3a1d-4b83-82de-d2180b1cb0cb'],29,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:43:29.198,Pass,,2007/2008
,,,,,,,,,,,,,1.560184,,,,,,,,,,,62c16694-c37f-46a7-b4fa-ba0a3c795905,3556,,,"[39.7, 24.6]",69173,88,,,,,2.1524498,,Right Foot,,,,"[34.9, 31.9]",Ground Pass,,8.736704,,,,César González Navas,26044.0,,,,,,,2,Regular Play,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,203,Racing Santander,1217,"['96604576-9a43-404a-b9ea-c4f7e7f54c7a', 'b3e9b4e0-62b5-4edb-914d-c639a293802e']",34,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:43:34.433,Pass,True,2007/2008
